returned_episode_lengths,qvals,returned_won_episode,_runtime,update_steps,test_returned_episode_lengths,test_returned_won_episode,grad_steps,returned_episode_returns,loss,_timestamp,test_returned_episode,_step,test_returned_episode_returns,env_step,returned_episode
26.91275978088379,-0.36601197719573975,0.2799479067325592,1275.939782601,4168,89.693359375,0.951171875,33096,0.5776388645172119,0.07245216518640518,1746461067.2828577,1.0,4167,1.947960615158081,6402048.0,0.0078125
25.91796875,-0.37083226442337036,0.2233072966337204,1277.71187292,4174,89.693359375,0.951171875,33144,0.49704161286354065,0.07729338109493256,1746461069.0550108,1.0,4173,1.947960615158081,6411264.0,0.0078125
26.0859375,-0.35509002208709717,0.2408854216337204,1279.484627454,4180,89.693359375,0.951171875,33192,0.520076334476471,0.08264437317848206,1746461070.8278244,1.0,4179,1.947960615158081,6420480.0,0.0078125
26.52474021911621,-0.3772219121456146,0.2434895783662796,1280.980167971,4185,89.693359375,0.951171875,33232,0.5289279222488403,0.09585916996002197,1746461072.3232517,1.0,4184,1.947960615158081,6428160.0,0.0078125
26.24479103088379,-0.33870723843574524,0.2493489533662796,1281.862836106,4188,89.693359375,0.951171875,33256,0.5338680148124695,0.08630172908306122,1746461073.2059946,1.0,4187,1.947960615158081,6432768.0,0.0078125
27.71875,-0.3441367745399475,0.2311197966337204,1282.15739504,4189,89.693359375,0.951171875,33264,0.5196752548217773,0.07897407561540604,1746461073.5005863,1.0,4188,1.947960615158081,6434304.0,0.0078125
27.52994728088379,-0.30358314514160156,0.3079427182674408,1288.682957794,4211,89.693359375,0.951171875,33440,0.615885317325592,0.09637972712516785,1746461080.0261586,1.0,4210,1.947960615158081,6468096.0,0.0078125
27.76822853088379,-0.2420511245727539,0.3131510317325592,1291.670812073,4221,89.693359375,0.951171875,33520,0.6263020038604736,0.09571387618780136,1746461083.0140326,1.0,4220,1.947960615158081,6483456.0,0.0078125
26.81119728088379,-0.32393884658813477,0.2571614682674408,1293.504944426,4227,89.486328125,0.953125,33568,0.548849880695343,0.08807651698589325,1746461084.8481479,1.0,4226,1.9443148374557495,6492672.0,0.0078125
25.66145896911621,-0.4609076678752899,0.236328125,1300.030180738,4249,89.486328125,0.953125,33744,0.5058766603469849,0.06755651533603668,1746461091.3733456,1.0,4248,1.9443148374557495,6526464.0,0.0078125
27.02213478088379,-0.3943355083465576,0.2805989682674408,1304.194252501,4263,89.486328125,0.953125,33856,0.5789478421211243,0.06402191519737244,1746461095.537456,1.0,4262,1.9443148374557495,6547968.0,0.0078125
28.25130271911621,-0.44337743520736694,0.2395833283662796,1305.674025216,4268,89.486328125,0.953125,33896,0.5474227070808411,0.10496458411216736,1746461097.0172496,1.0,4267,1.9443148374557495,6555648.0,0.0078125
27.03125,-0.4358413517475128,0.28125,1309.232552053,4280,89.486328125,0.953125,33992,0.580242931842804,0.07137660682201385,1746461100.5757256,1.0,4279,1.9443148374557495,6574080.0,0.0078125
26.29557228088379,-0.39692404866218567,0.2272135466337204,1313.099541954,4293,89.486328125,0.953125,34096,0.5120007991790771,0.05786718428134918,1746461104.4427013,1.0,4292,1.9443148374557495,6594048.0,0.0078125
26.74088478088379,-0.49576735496520996,0.2135416716337204,1319.630171254,4315,89.486328125,0.953125,34272,0.4975259602069855,0.06760790944099426,1746461110.97338,1.0,4314,1.9443148374557495,6627840.0,0.0078125
27.50390625,-0.4952371418476105,0.2565104067325592,1331.773007806,4356,89.486328125,0.953125,34600,0.5506475567817688,0.08749549090862274,1746461123.1162055,1.0,4355,1.9443148374557495,6690816.0,0.0078125
25.5546875,-0.49178093671798706,0.2356770783662796,1333.872270491,4363,89.486328125,0.953125,34656,0.5064669847488403,0.09034222364425659,1746461125.215486,1.0,4362,1.9443148374557495,6701568.0,0.0078125
25.70052146911621,-0.49118390679359436,0.2565104067325592,1348.42935372,4412,89.486328125,0.953125,35048,0.5280659198760986,0.08529898524284363,1746461139.7725759,1.0,4411,1.9443148374557495,6776832.0,0.0078125
26.66536521911621,-0.44860202074050903,0.2513020932674408,1357.342064509,4442,89.486328125,0.953125,35288,0.539482593536377,0.06917127966880798,1746461148.6851091,1.0,4441,1.9443148374557495,6822912.0,0.0078125
26.87890625,-0.5210636854171753,0.255859375,1359.40583218,4449,89.486328125,0.953125,35344,0.5529965162277222,0.10285220295190811,1746461150.7490096,1.0,4448,1.9443148374557495,6833664.0,0.0078125
27.81119728088379,-0.484565407037735,0.296875,1361.488372875,4456,89.486328125,0.953125,35400,0.6111770272254944,0.09526239335536957,1746461152.831522,1.0,4455,1.9443148374557495,6844416.0,0.0078125
27.81119728088379,-0.4653082489967346,0.314453125,1365.348597362,4469,89.486328125,0.953125,35504,0.6289061307907104,0.07956960797309875,1746461156.691729,1.0,4468,1.9443148374557495,6864384.0,0.0078125
27.52083396911621,-0.4976934790611267,0.3079427182674408,1373.061297606,4495,89.486328125,0.953125,35712,0.615885317325592,0.09827008843421936,1746461164.404447,1.0,4494,1.9443148374557495,6904320.0,0.0078125
28.01692771911621,-0.5147160291671753,0.2838541567325592,1379.588803841,4517,89.486328125,0.953125,35888,0.5945659279823303,0.0690324455499649,1746461170.9319391,1.0,4516,1.9443148374557495,6938112.0,0.0078125
28.36979103088379,-0.490840882062912,0.3248697817325592,1380.773991978,4521,89.486328125,0.953125,35920,0.6497395038604736,0.0637451708316803,1746461172.117167,1.0,4520,1.9443148374557495,6944256.0,0.0078125
27.23567771911621,-0.4323398470878601,0.3020833432674408,1397.139740288,4576,88.6328125,0.9609375,36360,0.604166567325592,0.045775577425956726,1746461188.4828238,1.0,4575,1.9559606313705444,7028736.0,0.0078125
25.99869728088379,-0.45511654019355774,0.2076822966337204,1398.332091708,4580,88.6328125,0.9609375,36392,0.48582977056503296,0.05759024620056152,1746461189.6751432,1.0,4579,1.9559606313705444,7034880.0,0.0078125
27.92447853088379,-0.4726954996585846,0.2838541567325592,1398.921890777,4582,88.6328125,0.9609375,36408,0.5885624289512634,0.06484958529472351,1746461190.2650335,1.0,4581,1.9559606313705444,7037952.0,0.0078125
26.91666603088379,-0.3951171636581421,0.2747395932674408,1401.584657376,4591,88.6328125,0.9609375,36480,0.5722916126251221,0.07238905876874924,1746461192.9277532,1.0,4590,1.9559606313705444,7051776.0,0.0078125
27.01692771911621,-0.4386226534843445,0.298828125,1402.176727415,4593,88.6328125,0.9609375,36496,0.5976561307907104,0.0565325990319252,1746461193.5198193,1.0,4592,1.9559606313705444,7054848.0,0.0078125
25.53645896911621,-0.3630422353744507,0.2552083432674408,1404.841986604,4602,88.6328125,0.9609375,36568,0.527843713760376,0.041981641203165054,1746461196.1850684,1.0,4601,1.9559606313705444,7068672.0,0.0078125
