returned_won_episode,returned_episode_returns,test_returned_episode,update_steps,_timestamp,returned_episode,env_step,loss,returned_episode_lengths,_runtime,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,test_returned_won_episode,qvals,_step
0.0,0.501996636390686,1.0,939,1746167615.3886762,0.0657552108168602,1442304.0,0.05201929062604904,12.850260734558105,347.461504721,7264,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.2026050090789795,938
0.0,0.5288845896720886,1.0,955,1746167620.624324,0.0631510466337204,1466880.0,0.07827945053577423,13.119141578674316,352.697148219,7392,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.17680278420448303,954
0.0,0.5201172232627869,1.0,958,1746167621.6062477,0.0631510466337204,1471488.0,0.0537547841668129,13.309896469116211,353.679111598,7416,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.18455776572227478,957
0.0,0.5167969465255737,1.0,962,1746167622.9149177,0.0631510466337204,1477632.0,0.055955272167921066,13.221354484558105,354.987765712,7448,14.803385734558105,0.5821282267570496,0.00048367594718001783,0.1894126832485199,961
0.0,0.5156033635139465,1.0,983,1746167629.8629875,0.0670572966337204,1509888.0,0.051627710461616516,12.749349594116211,361.93583046,7616,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.14461997151374817,982
0.009765625931322575,0.5481988787651062,1.0,986,1746167630.8445907,0.068359375,1514496.0,0.05343029648065567,12.593099594116211,362.91743222,7640,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.1456282138824463,985
0.0,0.5275825262069702,1.0,993,1746167633.1353889,0.0709635466337204,1525248.0,0.061825938522815704,12.027995109558105,365.208208562,7696,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.15136823058128357,992
0.0,0.5291450023651123,1.0,1019,1746167641.6422791,0.0709635466337204,1565184.0,0.08141154050827026,12.125651359558105,373.715110997,7904,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.2088283896446228,1018
0.0,0.5265191793441772,1.0,1032,1746167645.8970153,0.0709635466337204,1585152.0,0.07364697754383087,12.180338859558105,377.96987494,8008,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.1736995130777359,1031
0.0,0.5499784350395203,1.0,1037,1746167647.5325797,0.0651041716337204,1592832.0,0.0711427852511406,12.985677719116211,379.605416217,8048,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.17389604449272156,1036
0.0,0.5207899808883667,1.0,1054,1746167653.1003048,0.0703125,1618944.0,0.06227954104542732,12.035157203674316,385.173146638,8184,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.17654235661029816,1053
0.00911458395421505,0.5646268129348755,1.0,1068,1746167657.680646,0.0703125,1640448.0,0.06561993062496185,12.472005844116211,389.753483034,8296,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.1465800404548645,1067
0.0,0.5303820371627808,1.0,1080,1746167661.609138,0.0677083358168602,1658880.0,0.0667535588145256,12.728516578674316,393.681970183,8392,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.15934747457504272,1079
0.0,0.5348307490348816,1.0,1085,1746167663.2451997,0.0657552108168602,1666560.0,0.06485093384981155,12.861979484558105,395.318018298,8432,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.16108570992946625,1084
0.0,0.5311415791511536,1.0,1092,1746167665.5352168,0.0657552108168602,1677312.0,0.07586991786956787,13.000000953674316,397.608048613,8488,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.16033852100372314,1091
0.0,0.5357856154441833,1.0,1095,1746167666.5167265,0.0638020858168602,1681920.0,0.08447301387786865,13.129557609558105,398.589560824,8512,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.160873144865036,1094
0.010416666977107525,0.5057075023651123,1.0,1096,1746167666.843858,0.0559895858168602,1683456.0,0.12389733642339706,14.511068344116211,398.916695276,8520,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.13078197836875916,1095
0.0,0.5362848043441772,1.0,1114,1746167672.7398598,0.0677083358168602,1711104.0,0.0653865709900856,12.678385734558105,404.812706766,8664,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.08796815574169159,1113
0.0,0.5298394560813904,1.0,1125,1746167676.346691,0.068359375,1728000.0,0.07454589754343033,12.600260734558105,408.419529903,8752,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.09184804558753967,1124
0.0,0.5346572399139404,1.0,1133,1746167678.9666417,0.0638020858168602,1740288.0,0.05565940588712692,13.048829078674316,411.03949196,8816,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.07294292747974396,1132
0.0,0.526497483253479,1.0,1140,1746167681.257689,0.0651041716337204,1751040.0,0.06847880780696869,13.018880844116211,413.330524049,8872,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.08196209371089935,1139
0.0,0.5172960758209229,1.0,1142,1746167681.9118774,0.0657552108168602,1754112.0,0.0653255507349968,12.949870109558105,413.984715874,8888,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.07681161165237427,1141
0.0,0.539388120174408,1.0,1155,1746167686.1639612,0.0696614608168602,1774080.0,0.08426964282989502,12.258463859558105,418.236828642,8992,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.038811665028333664,1154
0.0,0.5280383229255676,1.0,1171,1746167691.4047747,0.0625,1798656.0,0.10081449151039124,13.372396469116211,423.477634299,9120,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.04613301530480385,1170
0.0,0.5394966006278992,1.0,1177,1746167693.3678422,0.0638020858168602,1807872.0,0.06335296481847763,13.149740219116211,425.440690627,9168,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.05507954955101013,1176
0.0,0.5377604961395264,1.0,1178,1746167693.6950703,0.064453125,1809408.0,0.0697951465845108,13.039713859558105,425.767925312,9176,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.055515483021736145,1177
0.0,0.5393012762069702,1.0,1191,1746167697.9489777,0.0651041716337204,1829376.0,0.09751370549201965,12.863932609558105,430.021835756,9280,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.0322779156267643,1190
0.0,0.5283203721046448,1.0,1196,1746167699.588219,0.0611979216337204,1837056.0,0.061940282583236694,13.900391578674316,431.661050128,9320,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.038142696022987366,1195
0.008463541977107525,0.5494791865348816,1.0,1212,1746167704.8235326,0.0625,1861632.0,0.06307372450828552,13.826823234558105,436.896387705,9448,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.06353472173213959,1211
0.009765625931322575,0.543164074420929,1.0,1215,1746167705.8047056,0.0611979216337204,1866240.0,0.04995161294937134,13.680990219116211,437.877574363,9472,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.06430359184741974,1214
0.0,0.5291666984558105,1.0,1229,1746167710.3895905,0.0625,1887744.0,0.07252104580402374,13.252604484558105,442.462430924,9584,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.0724976435303688,1228
0.0,0.5336155295372009,1.0,1237,1746167713.0060697,0.0625,1900032.0,0.06750030815601349,13.333333969116211,445.078911007,9648,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.07054963707923889,1236
0.0,0.5367405414581299,1.0,1242,1746167714.6415,0.0631510466337204,1907712.0,0.058362606912851334,13.202474594116211,446.714338645,9688,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.07511906325817108,1241
0.015625,0.5630643367767334,1.0,1259,1746167720.202168,0.0696614608168602,1933824.0,0.07086857408285141,12.393880844116211,452.275019013,9824,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.0915030688047409,1258
0.0,0.5357639789581299,1.0,1275,1746167725.4394753,0.0703125,1958400.0,0.06868311762809753,12.277995109558105,457.51232031,9952,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.10742495954036713,1274
0.0,0.5305339097976685,1.0,1284,1746167728.3862014,0.0696614608168602,1972224.0,0.07401788234710693,12.460287094116211,460.459094488,10024,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.1111655980348587,1283
0.010416666977107525,0.5645833611488342,1.0,1299,1746167733.3140833,0.0657552108168602,1995264.0,0.06689565628767014,12.996745109558105,465.386916519,10144,14.398368835449219,0.6165812611579895,0.0018648018594831228,0.06938481330871582,1298
0.0,0.5388889312744141,1.0,1309,1746167736.6609323,0.0690104216337204,2010624.0,0.05356130748987198,12.324219703674316,468.733775082,10224,13.95450496673584,0.6337293982505798,0.003809950780123472,0.061378657817840576,1308
