returned_won_episode,update_steps,test_returned_episode_returns,qvals,env_step,test_returned_episode,returned_episode_returns,returned_episode,grad_steps,_step,_timestamp,loss,test_returned_won_episode,test_returned_episode_lengths,returned_episode_lengths,_runtime
0.2623698115348816,1731,1.3980509042739868,-0.37175649404525757,2658816.0,1.0,0.6525440812110901,0.00911458395421505,13600,1730,1746155789.30792,0.17203667759895325,0.47572818398475647,70.487060546875,30.44661521911621,643.681997139
0.1907552182674408,1749,1.3980509042739868,-0.38530272245407104,2686464.0,1.0,0.5493839383125305,0.00911458395421505,13744,1748,1746155795.2839468,0.21958380937576294,0.47572818398475647,70.487060546875,28.979167938232422,649.658048472
0.0,1776,1.3980509042739868,-0.38374873995780945,2727936.0,1.0,0.2245875597000122,0.01497395895421505,13960,1775,1746155804.2350352,0.3409346342086792,0.47572818398475647,70.487060546875,30.925783157348633,658.609160108
0.2428385615348816,1787,1.3980509042739868,-0.3231392502784729,2744832.0,1.0,0.6543155908584595,0.0078125,14048,1786,1746155807.8734124,0.42187491059303284,0.47572818398475647,70.487060546875,30.23177146911621,662.247531266
0.0657552108168602,1794,1.3980509042739868,-0.3270711600780487,2755584.0,1.0,0.38531967997550964,0.01106770895421505,14104,1793,1746155810.1514714,0.2749474346637726,0.47572818398475647,70.487060546875,30.945314407348633,664.525525134
0.2571614682674408,1812,1.3980509042739868,-0.2163226306438446,2783232.0,1.0,0.6667409539222717,0.009765625931322575,14248,1811,1746155816.089804,0.2849596440792084,0.47572818398475647,70.487060546875,30.785158157348633,670.463974196
0.2630208432674408,1825,1.3980509042739868,-0.29993730783462524,2803200.0,1.0,0.6612768173217773,0.008463541977107525,14352,1824,1746155820.3677337,0.30443722009658813,0.47572818398475647,70.487060546875,30.486980438232422,674.741778972
0.2272135466337204,1828,1.3980509042739868,-0.3495261073112488,2807808.0,1.0,0.6397500038146973,0.008463541977107525,14376,1827,1746155821.3442945,0.2663404643535614,0.47572818398475647,70.487060546875,31.678386688232422,675.718370935
0.3925781548023224,1853,1.3980509042739868,-0.43678659200668335,2846208.0,1.0,0.8445630669593811,0.008463541977107525,14576,1852,1746155829.5500662,0.2990277111530304,0.47572818398475647,70.487060546875,31.800783157348633,683.924145913
0.2200520932674408,1861,1.3980509042739868,-0.39403146505355835,2858496.0,1.0,0.6357197165489197,0.00911458395421505,14640,1860,1746155832.1595657,0.24241715669631958,0.47572818398475647,70.487060546875,31.364585876464844,686.533595433
0.2910156548023224,1866,1.3980509042739868,-0.3119027614593506,2866176.0,1.0,0.6819435358047485,0.00911458395421505,14680,1865,1746155833.8244753,0.25861942768096924,0.47572818398475647,70.487060546875,29.593751907348633,688.198591041
0.3190104365348816,1876,1.3980509042739868,-0.3292209804058075,2881536.0,1.0,0.7439576983451843,0.0078125,14760,1875,1746155837.150155,0.24503904581069946,0.47572818398475647,70.487060546875,30.774742126464844,691.524208426
0.4264323115348816,1900,1.3980509042739868,-0.36848509311676025,2918400.0,1.0,0.8706608414649963,0.009765625931322575,14952,1899,1746155845.0052185,0.32472506165504456,0.47572818398475647,70.487060546875,30.433595657348633,699.379293787
0.2779948115348816,1908,1.3980509042739868,-0.328238308429718,2930688.0,1.0,0.6771734952926636,0.008463541977107525,15016,1907,1746155847.6457672,0.2946028709411621,0.47572818398475647,70.487060546875,30.322917938232422,702.019879061
0.2721354365348816,1944,1.3980509042739868,-0.4151369333267212,2985984.0,1.0,0.6846162676811218,0.00911458395421505,15304,1943,1746155859.4698179,0.2950146794319153,0.47572818398475647,70.487060546875,30.910158157348633,713.843854306
0.2923177182674408,1967,1.8155667781829834,-0.43526491522789,3021312.0,1.0,0.7076822519302368,0.008463541977107525,15488,1966,1746155867.109572,0.31856197118759155,0.831501841545105,74.06593322753906,31.045574188232422,721.483776492
0.3515625298023224,1976,1.8155667781829834,-0.5341910719871521,3035136.0,1.0,0.7879199981689453,0.00911458395421505,15560,1975,1746155870.082214,0.29119616746902466,0.831501841545105,74.06593322753906,31.191408157348633,724.456325029
0.275390625,1992,1.8155667781829834,-0.513564944267273,3059712.0,1.0,0.6466015577316284,0.008463541977107525,15688,1991,1746155875.3131838,0.26692092418670654,0.831501841545105,74.06593322753906,29.84895896911621,729.687288386
0.3333333432674408,2057,1.8155667781829834,-0.4668155908584595,3159552.0,1.0,0.7484992146492004,0.00911458395421505,16208,2056,1746155896.7218413,0.2535898983478546,0.831501841545105,74.06593322753906,30.47395896911621,751.095884357
0.3567708432674408,2069,1.8155667781829834,-0.5105204582214355,3177984.0,1.0,0.7861719131469727,0.00911458395421505,16304,2068,1746155900.6497598,0.2713783383369446,0.831501841545105,74.06593322753906,30.20442771911621,755.023819167
0.3587239682674408,2077,1.8155667781829834,-0.454182505607605,3190272.0,1.0,0.7731605172157288,0.008463541977107525,16368,2076,1746155903.3212442,0.2782180905342102,0.831501841545105,74.06593322753906,30.109376907348633,757.695394931
0.3691406548023224,2099,1.8155667781829834,-0.5536867380142212,3224064.0,1.0,0.7964648604393005,0.008463541977107525,16544,2098,1746155910.5469034,0.31181421875953674,0.831501841545105,74.06593322753906,30.648439407348633,764.920942997
0.2805989682674408,2101,1.8155667781829834,-0.5550833940505981,3227136.0,1.0,0.6860120296478271,0.008463541977107525,16560,2100,1746155911.1970356,0.2991165518760681,0.831501841545105,74.06593322753906,30.128908157348633,765.571112208
0.3522135615348816,2102,1.8155667781829834,-0.5437335968017578,3228672.0,1.0,0.7760970592498779,0.008463541977107525,16568,2101,1746155911.5226524,0.33748775720596313,0.831501841545105,74.06593322753906,30.782554626464844,765.896743949
0.3704427182674408,2112,1.8155667781829834,-0.46328383684158325,3244032.0,1.0,0.8015477657318115,0.008463541977107525,16648,2111,1746155914.8120222,0.2456519454717636,0.831501841545105,74.06593322753906,30.854167938232422,769.186131331
0.3847656548023224,2120,1.8155667781829834,-0.5605655908584595,3256320.0,1.0,0.8051009178161621,0.00911458395421505,16712,2119,1746155917.4309778,0.3125224709510803,0.831501841545105,74.06593322753906,30.164064407348633,771.804971962
0.3886719048023224,2141,1.8155667781829834,-0.38670802116394043,3288576.0,1.0,0.8081193566322327,0.008463541977107525,16880,2140,1746155924.3093736,0.3109818398952484,0.831501841545105,74.06593322753906,31.033855438232422,778.683377433
0.3476562798023224,2142,1.8155667781829834,-0.3688623309135437,3290112.0,1.0,0.80001300573349,0.008463541977107525,16888,2141,1746155924.6381273,0.3490930199623108,0.831501841545105,74.06593322753906,31.893230438232422,779.012186111
0.3046875298023224,2157,1.8155667781829834,-0.3149884343147278,3313152.0,1.0,0.7284156084060669,0.008463541977107525,17008,2156,1746155929.552523,0.29392576217651367,0.831501841545105,74.06593322753906,31.330730438232422,783.926599966
0.3808594048023224,2161,1.8155667781829834,-0.27848970890045166,3319296.0,1.0,0.80757737159729,0.0078125,17040,2160,1746155930.8925333,0.3922894597053528,0.831501841545105,74.06593322753906,30.654949188232422,785.266704632
0.3652344048023224,2185,1.8155667781829834,-0.315324068069458,3356160.0,1.0,0.8333202600479126,0.009765625931322575,17232,2184,1746155938.7920296,0.3643369674682617,0.831501841545105,74.06593322753906,32.13671875,793.166082535
0.3085937798023224,2196,1.8155667781829834,-0.3257846236228943,3373056.0,1.0,0.7156339287757874,0.009765625931322575,17320,2195,1746155942.4006014,0.33185452222824097,0.831501841545105,74.06593322753906,30.505210876464844,796.774654779
0.3411458432674408,2198,1.8155667781829834,-0.3122514486312866,3376128.0,1.0,0.7662594318389893,0.0078125,17336,2197,1746155943.0549488,0.35674425959587097,0.831501841545105,74.06593322753906,31.170574188232422,797.428995031
0.3372395932674408,2220,1.8155667781829834,-0.3468535542488098,3409920.0,1.0,0.7338460087776184,0.008463541977107525,17512,2219,1746155950.2898731,0.34162601828575134,0.831501841545105,74.06593322753906,30.794273376464844,804.663948713
0.3795573115348816,2223,1.8155667781829834,-0.3295977711677551,3414528.0,1.0,0.8157698512077332,0.008463541977107525,17536,2222,1746155951.2723439,0.2773601710796356,0.831501841545105,74.06593322753906,31.033855438232422,805.646547181
0.3398437798023224,2233,1.8155667781829834,-0.32259678840637207,3429888.0,1.0,0.7587273120880127,0.008463541977107525,17616,2232,1746155954.5749347,0.44127315282821655,0.831501841545105,74.06593322753906,30.678386688232422,808.948982569
0.3398437798023224,2259,1.8155667781829834,-0.23315957188606262,3469824.0,1.0,0.763831377029419,0.008463541977107525,17824,2258,1746155963.0865736,0.24622678756713867,0.831501841545105,74.06593322753906,31.575523376464844,817.460556281
0.2649739682674408,2290,1.8448477983474731,-0.20603176951408386,3517440.0,1.0,0.6418676972389221,0.0078125,18072,2289,1746155973.3742568,0.23469290137290955,0.8611599802970886,70.45870208740234,30.481773376464844,827.748328641
0.4251302182674408,2315,1.8448477983474731,-0.2271343469619751,3555840.0,1.0,0.8804118037223816,0.0078125,18272,2314,1746155981.5811827,0.2634595036506653,0.8611599802970886,70.45870208740234,31.678386688232422,835.955258174
0.4375000298023224,2321,1.8448477983474731,-0.21507717669010162,3565056.0,1.0,0.8750000596046448,0.0078125,18320,2320,1746155983.54147,0.25889724493026733,0.8611599802970886,70.45870208740234,31.548179626464844,837.915464545
0.4003906548023224,2328,1.8448477983474731,-0.2107384204864502,3575808.0,1.0,0.8329029083251953,0.0078125,18376,2327,1746155985.831845,0.240159809589386,0.8611599802970886,70.45870208740234,31.385417938232422,840.205913375
0.4785156548023224,2333,1.8448477983474731,-0.2207750380039215,3583488.0,1.0,0.9570313096046448,0.008463541977107525,18416,2332,1746155987.4777954,0.24028146266937256,0.8611599802970886,70.45870208740234,32.19791793823242,841.851844406
0.3131510615348816,2336,1.8448477983474731,-0.19966207444667816,3588096.0,1.0,0.7054110765457153,0.0078125,18440,2335,1746155988.4591997,0.21436549723148346,0.8611599802970886,70.45870208740234,30.43099021911621,842.833274289
0.3046875298023224,2344,1.8448477983474731,-0.2865333557128906,3600384.0,1.0,0.7245866656303406,0.008463541977107525,18504,2343,1746155991.0774932,0.18116728961467743,0.8611599802970886,70.45870208740234,31.723960876464844,845.451573893
0.3222656548023224,2350,1.8448477983474731,-0.27892130613327026,3609600.0,1.0,0.7349025011062622,0.008463541977107525,18552,2349,1746155993.0803738,0.2149103581905365,0.8611599802970886,70.45870208740234,30.783855438232422,847.454505594
0.2688802182674408,2358,1.8448477983474731,-0.24728265404701233,3621888.0,1.0,0.6669506430625916,0.0078125,18616,2357,1746155995.7055948,0.20914852619171143,0.8611599802970886,70.45870208740234,31.230470657348633,850.079608605
0.3736979365348816,2365,1.8448477983474731,-0.3286486864089966,3632640.0,1.0,0.815040647983551,0.00911458395421505,18672,2364,1746155997.9916356,0.22411441802978516,0.8611599802970886,70.45870208740234,31.609376907348633,852.365697079
0.3808594048023224,2385,1.8448477983474731,-0.2813613712787628,3663360.0,1.0,0.7891813516616821,0.0078125,18832,2384,1746156004.5596948,0.2295643538236618,0.8611599802970886,70.45870208740234,30.355470657348633,858.933848844
0.3873698115348816,2388,1.8448477983474731,-0.2683151960372925,3667968.0,1.0,0.8330802917480469,0.008463541977107525,18856,2387,1746156005.570074,0.20765995979309082,0.8611599802970886,70.45870208740234,31.640626907348633,859.944348112
0.3294270932674408,2403,1.8448477983474731,-0.2874878942966461,3691008.0,1.0,0.7446117997169495,0.0078125,18976,2402,1746156010.4699433,0.2113591432571411,0.8611599802970886,70.45870208740234,31.266929626464844,864.844087634
0.3157552182674408,2431,1.8448477983474731,-0.2282448261976242,3734016.0,1.0,0.7032974362373352,0.008463541977107525,19200,2430,1746156019.7075732,0.1808801144361496,0.8611599802970886,70.45870208740234,30.217449188232422,874.08160904
0.3756510615348816,2438,1.8448477983474731,-0.2005542516708374,3744768.0,1.0,0.8088468313217163,0.009765625931322575,19256,2437,1746156021.9899611,0.18897214531898499,0.8611599802970886,70.45870208740234,30.558595657348633,876.364005872
0.3242187798023224,2503,1.8448477983474731,-0.10435958206653595,3844608.0,1.0,0.7477262020111084,0.008463541977107525,19776,2502,1746156043.4092672,0.20588010549545288,0.8611599802970886,70.45870208740234,30.673179626464844,897.783851886
0.2747395932674408,2512,1.8448477983474731,-0.07673170417547226,3858432.0,1.0,0.6902766227722168,0.0078125,19848,2511,1746156046.3429134,0.15900593996047974,0.8611599802970886,70.45870208740234,30.652345657348633,900.716960521
0.4205729365348816,2514,1.8448477983474731,-0.05763554573059082,3861504.0,1.0,0.8683788776397705,0.008463541977107525,19864,2513,1746156046.991586,0.1883242428302765,0.8611599802970886,70.45870208740234,31.553386688232422,901.365593616
0.4817708730697632,2520,1.8448477983474731,-0.07287830114364624,3870720.0,1.0,0.9655233025550842,0.010416666977107525,19912,2519,1746156048.9591758,0.16345566511154175,0.8611599802970886,70.45870208740234,31.601564407348633,903.33332189
0.4316406548023224,2528,1.8448477983474731,-0.11662127822637558,3883008.0,1.0,0.8853841423988342,0.008463541977107525,19976,2527,1746156051.577709,0.13149602711200714,0.8611599802970886,70.45870208740234,31.171876907348633,905.951726912
0.4127604365348816,2552,1.8448477983474731,-0.1416269987821579,3919872.0,1.0,0.8479085564613342,0.0078125,20168,2551,1746156059.4720147,0.10834871232509613,0.8611599802970886,70.45870208740234,30.834636688232422,913.846095169
0.3854166865348816,2558,1.8448477983474731,-0.1915343850851059,3929088.0,1.0,0.82181316614151,0.009765625931322575,20216,2557,1746156061.4528039,0.10567353665828705,0.8611599802970886,70.45870208740234,30.600261688232422,915.826866269
0.4212239682674408,2571,1.8448477983474731,-0.17384664714336395,3949056.0,1.0,0.870849609375,0.0078125,20320,2570,1746156065.719024,0.10377593338489532,0.8611599802970886,70.45870208740234,31.852867126464844,920.093301227
0.3378906548023224,2589,1.8448477983474731,-0.14241407811641693,3976704.0,1.0,0.7532560229301453,0.00911458395421505,20464,2588,1746156071.6122186,0.09826549887657166,0.8611599802970886,70.45870208740234,31.041667938232422,925.986410349
0.3945312798023224,2600,1.9435721635818481,-0.17329849302768707,3993600.0,1.0,0.8403971195220947,0.008463541977107525,20552,2599,1746156075.3382273,0.1534557342529297,0.9482201337814331,67.6909408569336,31.177085876464844,929.712324274
0.4628906548023224,2615,1.9435721635818481,-0.2416645586490631,4016640.0,1.0,0.9257813096046448,0.010416666977107525,20672,2614,1746156080.2807777,0.10641518235206604,0.9482201337814331,67.6909408569336,31.411460876464844,934.654834631
0.4635416865348816,2618,1.9435721635818481,-0.2926565408706665,4021248.0,1.0,0.9270833730697632,0.01106770895421505,20696,2617,1746156081.2611742,0.10317181050777435,0.9482201337814331,67.6909408569336,30.865886688232422,935.63521717
0.3639323115348816,2620,1.9435721635818481,-0.2844778299331665,4024320.0,1.0,0.7677766680717468,0.00911458395421505,20712,2619,1746156081.9144018,0.11399690061807632,0.9482201337814331,67.6909408569336,30.404949188232422,936.2884341
0.3802083432674408,2622,1.9435721635818481,-0.2767871618270874,4027392.0,1.0,0.7875310778617859,0.008463541977107525,20728,2621,1746156082.5652368,0.11384690552949905,0.9482201337814331,67.6909408569336,29.84895896911621,936.939262772
0.3860677182674408,2630,1.9435721635818481,-0.23266354203224182,4039680.0,1.0,0.8406721949577332,0.00911458395421505,20792,2629,1746156085.1940837,0.09743447601795197,0.9482201337814331,67.6909408569336,31.665367126464844,939.568163633
0.4472656548023224,2657,1.9435721635818481,-0.30818939208984375,4081152.0,1.0,0.9347932934761047,0.010416666977107525,21008,2656,1746156094.0222442,0.12472556531429291,0.9482201337814331,67.6909408569336,32.09765625,948.396285903
0.4518229365348816,2705,1.9435721635818481,-0.3412666618824005,4154880.0,1.0,0.9306722283363342,0.01106770895421505,21392,2704,1746156109.7958,0.0844654068350792,0.9482201337814331,67.6909408569336,31.707033157348633,964.170025386
0.3736979365348816,2718,1.9435721635818481,-0.30774277448654175,4174848.0,1.0,0.8094637393951416,0.00911458395421505,21496,2717,1746156114.0363193,0.10923943668603897,0.9482201337814331,67.6909408569336,31.402345657348633,968.410429034
0.3209635615348816,2720,1.9435721635818481,-0.3450300097465515,4177920.0,1.0,0.7318147420883179,0.009765625931322575,21512,2719,1746156114.6951287,0.0898534506559372,0.9482201337814331,67.6909408569336,29.748699188232422,969.069229627
0.4134114682674408,2737,1.9435721635818481,-0.4296177625656128,4204032.0,1.0,0.882957398891449,0.010416666977107525,21648,2736,1746156120.2547488,0.11730481684207916,0.9482201337814331,67.6909408569336,31.412761688232422,974.628906847
0.4179687798023224,2744,1.9435721635818481,-0.435901403427124,4214784.0,1.0,0.8755433559417725,0.012369791977107525,21704,2743,1746156122.5619314,0.0985361635684967,0.9482201337814331,67.6909408569336,31.269533157348633,976.936020461
0.3320312798023224,2752,1.9435721635818481,-0.43155521154403687,4227072.0,1.0,0.7189323306083679,0.00911458395421505,21768,2751,1746156125.1710577,0.12769263982772827,0.9482201337814331,67.6909408569336,30.190105438232422,979.545068718
0.3736979365348816,2761,1.9435721635818481,-0.396173894405365,4240896.0,1.0,0.7955338954925537,0.008463541977107525,21840,2760,1746156128.1416166,0.0925757884979248,0.9482201337814331,67.6909408569336,30.031251907348633,982.515672488
0.4772135615348816,2783,1.9435721635818481,-0.39874207973480225,4274688.0,1.0,0.9544271230697632,0.008463541977107525,22016,2782,1746156135.3563502,0.0813131108880043,0.9482201337814331,67.6909408569336,32.216148376464844,989.730601762
0.4166666865348816,2793,1.9435721635818481,-0.397241473197937,4290048.0,1.0,0.8861181139945984,0.008463541977107525,22096,2792,1746156138.6521287,0.0986480712890625,0.9482201337814331,67.6909408569336,31.247398376464844,993.026512453
0.3997395932674408,2803,1.9435721635818481,-0.3551780879497528,4305408.0,1.0,0.8535465598106384,0.008463541977107525,22176,2802,1746156141.9696152,0.07906150072813034,0.9482201337814331,67.6909408569336,31.342449188232422,996.343694513
0.4147135615348816,2816,1.9435721635818481,-0.2953161895275116,4325376.0,1.0,0.8830119371414185,0.01106770895421505,22280,2815,1746156146.2777429,0.08107514679431915,0.9482201337814331,67.6909408569336,31.351564407348633,1000.65201507
0.5325521230697632,2827,1.9435721635818481,-0.37122946977615356,4342272.0,1.0,1.0651042461395264,0.010416666977107525,22368,2826,1746156149.9345777,0.08744268119335175,0.9482201337814331,67.6909408569336,32.044273376464844,1004.308655627
0.3782552182674408,2831,1.9435721635818481,-0.3863564729690552,4348416.0,1.0,0.8147849440574646,0.00911458395421505,22400,2830,1746156151.2508633,0.07808180153369904,0.9482201337814331,67.6909408569336,31.636720657348633,1005.624971503
0.3177083432674408,2839,1.9435721635818481,-0.3414909839630127,4360704.0,1.0,0.729537308216095,0.008463541977107525,22464,2838,1746156153.9159422,0.08581451326608658,0.9482201337814331,67.6909408569336,30.260417938232422,1008.290152272
0.4654948115348816,2851,1.9435721635818481,-0.32353320717811584,4379136.0,1.0,0.9309896230697632,0.009765625931322575,22560,2850,1746156157.9248867,0.08927788585424423,0.9482201337814331,67.6909408569336,31.070314407348633,1012.299095447
0.3945312798023224,2870,1.9435721635818481,-0.22767327725887299,4408320.0,1.0,0.8522835373878479,0.010416666977107525,22712,2869,1746156164.2334695,0.09904196858406067,0.9482201337814331,67.6909408569336,30.876304626464844,1018.607556799
0.3821614682674408,2881,1.9435721635818481,-0.31588032841682434,4425216.0,1.0,0.8079102039337158,0.008463541977107525,22800,2880,1746156167.8851671,0.08563227951526642,0.9482201337814331,67.6909408569336,30.989585876464844,1022.259323648
0.4309895932674408,2917,1.9435721635818481,-0.28921282291412354,4480512.0,1.0,0.8928727507591248,0.01106770895421505,23088,2916,1746156179.795472,0.07111799716949463,0.9482201337814331,67.6909408569336,31.434898376464844,1034.169611212
0.4863281548023224,2929,1.8999528884887695,-0.2872543931007385,4498944.0,1.0,0.9726563096046448,0.010416666977107525,23184,2928,1746156183.831547,0.08374457061290741,0.9114503860473633,67.14198303222656,31.794273376464844,1038.20558015
0.3736979365348816,2932,1.8999528884887695,-0.31604674458503723,4503552.0,1.0,0.8204854726791382,0.01106770895421505,23208,2931,1746156184.8195076,0.07067370414733887,0.9114503860473633,67.14198303222656,31.098960876464844,1039.193695182
0.3951823115348816,2944,1.8999528884887695,-0.2525796890258789,4521984.0,1.0,0.8410183787345886,0.00911458395421505,23304,2943,1746156188.8393402,0.08303099870681763,0.9114503860473633,67.14198303222656,31.319011688232422,1043.213507867
0.3567708432674408,2959,1.8999528884887695,-0.2936893105506897,4545024.0,1.0,0.8006129264831543,0.00911458395421505,23424,2958,1746156193.7957015,0.08136147260665894,0.9114503860473633,67.14198303222656,31.447917938232422,1048.169814253
0.4856771230697632,3015,1.8999528884887695,-0.4839000105857849,4631040.0,1.0,0.9713542461395264,0.010416666977107525,23872,3014,1746156212.4060004,0.08879633247852325,0.9114503860473633,67.14198303222656,31.411460876464844,1066.780186423
0.4381510615348816,3024,1.8999528884887695,-0.39351439476013184,4644864.0,1.0,0.9029110074043274,0.009765625931322575,23944,3023,1746156215.3883958,0.11294017732143402,0.9114503860473633,67.14198303222656,31.394533157348633,1069.762453813
0.3984375298023224,3030,1.8999528884887695,-0.37611013650894165,4654080.0,1.0,0.8260816931724548,0.00911458395421505,23992,3029,1746156217.3670974,0.06539809703826904,0.9114503860473633,67.14198303222656,30.500001907348633,1071.74126156
0.3548177182674408,3037,1.8999528884887695,-0.33101677894592285,4664832.0,1.0,0.8006060123443604,0.00911458395421505,24048,3036,1746156219.7170231,0.0856175422668457,0.9114503860473633,67.14198303222656,31.126304626464844,1074.091145852
0.4238281548023224,3043,1.8999528884887695,-0.2734043598175049,4674048.0,1.0,0.9047216176986694,0.009765625931322575,24096,3042,1746156221.6914053,0.0963713675737381,0.9114503860473633,67.14198303222656,31.998699188232422,1076.06543577
0.5026041865348816,3047,1.8999528884887695,-0.2528291344642639,4680192.0,1.0,1.0052083730697632,0.011718750931322575,24128,3046,1746156223.011164,0.08088736236095428,0.9114503860473633,67.14198303222656,31.901042938232422,1077.385297812
0.4863281548023224,3086,1.8999528884887695,-0.5476583242416382,4740096.0,1.0,0.9751527309417725,0.010416666977107525,24440,3085,1746156235.916765,0.09413698315620422,0.9114503860473633,67.14198303222656,31.838542938232422,1090.290843254
0.4550781548023224,3097,1.8999528884887695,-0.41460496187210083,4756992.0,1.0,0.93255215883255,0.01106770895421505,24528,3096,1746156239.5870974,0.10050427913665771,0.9114503860473633,67.14198303222656,31.869792938232422,1093.9615219
0.4101562798023224,3100,1.8999528884887695,-0.38677239418029785,4761600.0,1.0,0.8437939882278442,0.0078125,24552,3099,1746156240.5756557,0.0725569799542427,0.9114503860473633,67.14198303222656,30.260417938232422,1094.949750822
0.4251302182674408,3104,1.8999528884887695,-0.37832462787628174,4767744.0,1.0,0.8735010027885437,0.009765625931322575,24584,3103,1746156241.8898804,0.07075348496437073,0.9114503860473633,67.14198303222656,30.29036521911621,1096.264021359
0.3990885615348816,3108,1.8999528884887695,-0.32690897583961487,4773888.0,1.0,0.8550992608070374,0.011718750931322575,24616,3107,1746156243.206574,0.10800164192914963,0.9114503860473633,67.14198303222656,32.07421875,1097.580625432
0.4218750298023224,3138,1.8999528884887695,-0.39295047521591187,4819968.0,1.0,0.8860872387886047,0.009765625931322575,24856,3137,1746156253.1575909,0.09767767786979675,0.9114503860473633,67.14198303222656,31.052085876464844,1107.531864873
0.4042969048023224,3150,1.8999528884887695,-0.43878811597824097,4838400.0,1.0,0.8634033203125,0.010416666977107525,24952,3149,1746156257.1384559,0.1109517514705658,0.9114503860473633,67.14198303222656,31.372398376464844,1111.512539388
0.4850260615348816,3152,1.8999528884887695,-0.4479862451553345,4841472.0,1.0,0.9700521230697632,0.009765625931322575,24968,3151,1746156257.7961116,0.0819130465388298,0.9114503860473633,67.14198303222656,31.776042938232422,1112.170172886
0.4524739682674408,3159,1.8999528884887695,-0.4259282052516937,4852224.0,1.0,0.9261588454246521,0.009765625931322575,25024,3158,1746156260.099136,0.07399936020374298,0.9114503860473633,67.14198303222656,31.661460876464844,1114.473287518
0.3860677182674408,3182,1.8999528884887695,-0.45897647738456726,4887552.0,1.0,0.8265886306762695,0.009765625931322575,25208,3181,1746156267.7219071,0.07651246339082718,0.9114503860473633,67.14198303222656,30.953126907348633,1122.095973459
0.4160156548023224,3201,1.8999528884887695,-0.48835650086402893,4916736.0,1.0,0.8513427972793579,0.008463541977107525,25360,3200,1746156274.0325696,0.09848351776599884,0.9114503860473633,67.14198303222656,30.951824188232422,1128.406727126
0.3854166865348816,3202,1.8999528884887695,-0.48814159631729126,4918272.0,1.0,0.8289912939071655,0.010416666977107525,25368,3201,1746156274.384869,0.08502224087715149,0.9114503860473633,67.14198303222656,31.617189407348633,1128.759176186
0.3925781548023224,3204,1.8999528884887695,-0.5094854831695557,4921344.0,1.0,0.8322655558586121,0.009765625931322575,25384,3203,1746156275.0443854,0.0962512418627739,0.9114503860473633,67.14198303222656,31.102867126464844,1129.418459737
0.4095052182674408,3208,1.8999528884887695,-0.5840431451797485,4927488.0,1.0,0.8499377369880676,0.00911458395421505,25416,3207,1746156276.3581362,0.09223979711532593,0.9114503860473633,67.14198303222656,31.035158157348633,1130.732196704
0.3346354365348816,3217,1.8999528884887695,-0.6477992534637451,4941312.0,1.0,0.7510507106781006,0.0078125,25488,3216,1746156279.320933,0.10143227130174637,0.9114503860473633,67.14198303222656,31.104167938232422,1133.695130142
0.4134114682674408,3222,1.8999528884887695,-0.5976639986038208,4948992.0,1.0,0.8871241211891174,0.009765625931322575,25528,3221,1746156280.9879396,0.07699941098690033,0.9114503860473633,67.14198303222656,32.130210876464844,1135.362004038
0.2916666865348816,3240,1.8999528884887695,-0.6786572337150574,4976640.0,1.0,0.6949722766876221,0.0078125,25672,3239,1746156286.9330502,0.12465863674879074,0.9114503860473633,67.14198303222656,30.618492126464844,1141.307214824
0.3385416865348816,3252,1.924270749092102,-0.6524756550788879,4995072.0,1.0,0.7511800527572632,0.009765625931322575,25768,3251,1746156290.9527664,0.07584778964519501,0.930708646774292,67.25196838378906,30.11458396911621,1145.326947445
0.3763020932674408,3280,1.924270749092102,-0.6505059599876404,5038080.0,1.0,0.8075229525566101,0.008463541977107525,25992,3279,1746156300.2447443,0.1015421599149704,0.930708646774292,67.25196838378906,31.561199188232422,1154.618846187
0.3339844048023224,3290,1.924270749092102,-0.652264416217804,5053440.0,1.0,0.7333040237426758,0.0078125,26072,3289,1746156303.5355287,0.07491953670978546,0.930708646774292,67.25196838378906,30.080730438232422,1157.909624782
0.3157552182674408,3304,1.924270749092102,-0.5499001741409302,5074944.0,1.0,0.6844499111175537,0.0078125,26184,3303,1746156308.1663957,0.08849644660949707,0.930708646774292,67.25196838378906,29.893230438232422,1162.540467197
0.4908854365348816,3326,1.924270749092102,-0.5841668248176575,5108736.0,1.0,0.9817708730697632,0.00911458395421505,26360,3325,1746156315.4607632,0.08543018996715546,0.930708646774292,67.25196838378906,31.700523376464844,1169.834820556
0.3483073115348816,3370,1.924270749092102,-0.5331928730010986,5176320.0,1.0,0.7727927565574646,0.009765625931322575,26712,3369,1746156330.0107977,0.0834089145064354,0.930708646774292,67.25196838378906,30.920574188232422,1184.384924452
0.3880208432674408,3382,1.924270749092102,-0.5626121759414673,5194752.0,1.0,0.8333377242088318,0.00911458395421505,26808,3381,1746156334.0256512,0.07228054106235504,0.930708646774292,67.25196838378906,31.140626907348633,1188.399764168
0.4251302182674408,3386,1.924270749092102,-0.5998225212097168,5200896.0,1.0,0.8817469477653503,0.010416666977107525,26840,3385,1746156335.3704066,0.07435944676399231,0.930708646774292,67.25196838378906,31.316408157348633,1189.744573336
0.4694010615348816,3401,1.924270749092102,-0.5679173469543457,5223936.0,1.0,0.9388021230697632,0.00911458395421505,26960,3400,1746156340.3434992,0.06585206091403961,0.930708646774292,67.25196838378906,31.365886688232422,1194.71753879
