returned_episode_lengths,env_step,qvals,update_steps,_step,returned_episode,returned_episode_returns,test_returned_episode,grad_steps,returned_won_episode,loss,test_returned_episode_returns,test_returned_episode_lengths,test_returned_won_episode,_runtime,_timestamp
31.90625,1065984.0,0.5479961037635803,694,693,0.015625,0.19299030303955078,1.0,5304,0.0,0.04007900506258011,0.4207451045513153,55.55075454711914,0.0,313.168907539,1746183762.242651
31.541667938232422,1090560.0,0.43582820892333984,710,709,0.015625,0.22952407598495483,1.0,5432,0.0,0.031097322702407837,0.4207451045513153,55.55075454711914,0.0,319.504720949,1746183768.5784965
31.897136688232422,1093632.0,0.43421345949172974,712,711,0.014322916977107525,0.23688232898712158,1.0,5448,0.0,0.021263135597109795,0.4207451045513153,55.55075454711914,0.0,320.296764107,1746183769.3705227
31.432292938232422,1121280.0,0.3732282817363739,730,729,0.013671875,0.23709702491760254,1.0,5592,0.0,0.025847598910331726,0.4207451045513153,55.55075454711914,0.0,327.432863614,1746183776.5064883
31.873699188232422,1135104.0,0.3637332022190094,739,738,0.015625,0.19412469863891602,1.0,5664,0.0,0.10401847958564758,0.4207451045513153,55.55075454711914,0.0,331.004983121,1746183780.078757
31.768230438232422,1142784.0,0.4002462327480316,744,743,0.01497395895421505,0.22424905002117157,1.0,5704,0.0,0.019268136471509933,0.4207451045513153,55.55075454711914,0.0,332.984920208,1746183782.0586917
31.74739646911621,1181184.0,0.36799341440200806,769,768,0.015625,0.2476961463689804,1.0,5904,0.0,0.018435124307870865,0.4207451045513153,55.55075454711914,0.0,342.883032874,1746183791.9568033
30.584636688232422,1185792.0,0.3547668755054474,772,771,0.014322916977107525,0.23236851394176483,1.0,5928,0.0,0.015916958451271057,0.4207451045513153,55.55075454711914,0.0,344.070287356,1746183793.1440632
31.6015625,1188864.0,0.3591083288192749,774,773,0.01497395895421505,0.24528197944164276,1.0,5944,0.0,0.017483487725257874,0.4207451045513153,55.55075454711914,0.0,344.864680192,1746183793.9384084
31.74739646911621,1202688.0,0.40198779106140137,783,782,0.015625,0.2666034400463104,1.0,6016,0.0,0.014332244172692299,0.4207451045513153,55.55075454711914,0.0,348.429070849,1746183797.5028324
31.41796875,1210368.0,0.4175695776939392,788,787,0.01497395895421505,0.2516337037086487,1.0,6056,0.0,0.015283850952982903,0.4207451045513153,55.55075454711914,0.0,350.407944338,1746183799.4817023
31.63802146911621,1233408.0,0.3979906737804413,803,802,0.015625,0.267295777797699,1.0,6176,0.0,0.012871934100985527,0.4207451045513153,55.55075454711914,0.0,356.347212494,1746183805.4210088
31.60546875,1239552.0,0.40483883023262024,807,806,0.015625,0.2836434841156006,1.0,6208,0.0,0.012238334864377975,0.4207451045513153,55.55075454711914,0.0,357.93139952,1746183807.0051794
31.79817771911621,1274880.0,0.39173516631126404,830,829,0.015625,0.2870262563228607,1.0,6392,0.0,0.011216720566153526,0.4207451045513153,55.55075454711914,0.0,367.044534925,1746183816.1183136
31.95052146911621,1281024.0,0.4075043797492981,834,833,0.015625,0.2799897789955139,1.0,6424,0.0,0.010408204048871994,0.4207451045513153,55.55075454711914,0.0,368.628420943,1746183817.7021823
32.21484375,1290240.0,0.37882304191589355,840,839,0.015625,0.29168224334716797,1.0,6472,0.0,0.03483133018016815,0.4207451045513153,55.55075454711914,0.0,371.007988461,1746183820.0817456
30.815105438232422,1296384.0,0.26000362634658813,844,843,0.015625,0.2809356451034546,1.0,6504,0.0,0.010827295482158661,0.4207451045513153,55.55075454711914,0.0,372.591982322,1746183821.6657438
31.34114646911621,1436160.0,0.08056938648223877,935,934,0.015625,0.299456387758255,1.0,7232,0.0,0.00891810655593872,0.4207451045513153,55.55075454711914,0.0,408.658670615,1746183857.732446
31.4375,1437696.0,0.07525207102298737,936,935,0.015625,0.3015051484107971,1.0,7240,0.0,0.008944125846028328,0.4207451045513153,55.55075454711914,0.0,409.054394868,1746183858.128143
30.760417938232422,1460736.0,0.08600156009197235,951,950,0.015625,0.30964764952659607,1.0,7360,0.0,0.007877763360738754,0.4207451045513153,55.55075454711914,0.0,414.99185051,1746183864.065615
30.89192771911621,1465344.0,0.10024882107973099,954,953,0.015625,0.3091491758823395,1.0,7384,0.0,0.00854076910763979,0.4207451045513153,55.55075454711914,0.0,416.178813972,1746183865.252575
30.986980438232422,1474560.0,0.09109313786029816,960,959,0.015625,0.31628212332725525,1.0,7432,0.0,0.009319795295596123,0.4207451045513153,55.55075454711914,0.0,418.556092447,1746183867.629868
31.33333396911621,1499136.0,0.08309826999902725,976,975,0.015625,0.3127315044403076,1.0,7560,0.0,0.009212085977196693,0.5275030732154846,51.80373001098633,0.0,424.990869571,1746183874.0646482
31.3671875,1517568.0,0.08382059633731842,988,987,0.015625,0.3141431212425232,1.0,7656,0.0,0.007696274667978287,0.5275030732154846,51.80373001098633,0.0,429.739462644,1746183878.8132393
30.94661521911621,1522176.0,0.08309441804885864,991,990,0.015625,0.3298332393169403,1.0,7680,0.0,0.007270434871315956,0.5275030732154846,51.80373001098633,0.0,430.93144679,1746183880.0052223
31.70442771911621,1534464.0,0.0771804004907608,999,998,0.01497395895421505,0.30343538522720337,1.0,7744,0.0,0.008422493003308773,0.5275030732154846,51.80373001098633,0.0,434.097038206,1746183883.1708298
30.91927146911621,1589760.0,0.015113549306988716,1035,1034,0.014322916977107525,0.2601144015789032,1.0,8032,0.0,0.011831467971205711,0.5275030732154846,51.80373001098633,0.0,448.350490904,1746183897.4242568
31.4375,1669632.0,-0.08027403056621552,1087,1086,0.015625,0.34038078784942627,1.0,8448,0.0,0.00496920058503747,0.5275030732154846,51.80373001098633,0.0,468.94042169,1746183918.0141556
30.88411521911621,1671168.0,-0.07687178254127502,1088,1087,0.015625,0.3458247184753418,1.0,8456,0.0,0.005134911276400089,0.5275030732154846,51.80373001098633,0.0,469.336332682,1746183918.4101112
31.30078125,1674240.0,-0.07983019948005676,1090,1089,0.015625,0.3481784760951996,1.0,8472,0.0,0.0050252387300133705,0.5275030732154846,51.80373001098633,0.0,470.128140618,1746183919.2018857
31.28125,1732608.0,-0.07484842836856842,1128,1127,0.01497395895421505,0.3463347852230072,1.0,8776,0.0,0.005109789781272411,0.5275030732154846,51.80373001098633,0.0,485.17910152,1746183934.25286
31.87630271911621,1771008.0,-0.07122988998889923,1153,1152,0.015625,0.3408396244049072,1.0,8976,0.0,0.005133803002536297,0.5275030732154846,51.80373001098633,0.0,495.075130983,1746183944.1488898
31.69140625,1783296.0,-0.07968179881572723,1161,1160,0.015625,0.3236013650894165,1.0,9040,0.0,0.008667955175042152,0.5275030732154846,51.80373001098633,0.0,498.243826665,1746183947.317598
31.760417938232422,1794048.0,-0.09131591767072678,1168,1167,0.015625,0.33907365798950195,1.0,9096,0.0,0.01418943703174591,0.5275030732154846,51.80373001098633,0.0,501.017594371,1746183950.0913706
31.52734375,1815552.0,-0.06640210747718811,1182,1181,0.015625,0.34350037574768066,1.0,9208,0.0,0.005052953027188778,0.5275030732154846,51.80373001098633,0.0,506.557820459,1746183955.631578
31.37890625,1826304.0,-0.07286316901445389,1189,1188,0.015625,0.34158873558044434,1.0,9264,0.0,0.004597388207912445,0.5275030732154846,51.80373001098633,0.0,509.328182253,1746183958.4019325
31.514324188232422,1835520.0,-0.07493826746940613,1195,1194,0.01497395895421505,0.34138917922973633,1.0,9312,0.0,0.004428131505846977,0.5275030732154846,51.80373001098633,0.0,511.707265044,1746183960.781013
31.397136688232422,1852416.0,-0.07030560076236725,1206,1205,0.015625,0.3472495973110199,1.0,9400,0.0,0.005141403991729021,0.5275030732154846,51.80373001098633,0.0,516.061110641,1746183965.1348588
31.39192771911621,1873920.0,-0.07721880078315735,1220,1219,0.015625,0.3486614227294922,1.0,9512,0.0,0.005233957897871733,0.5275030732154846,51.80373001098633,0.0,521.610587061,1746183970.6843615
31.51953125,1900032.0,-0.1974242925643921,1237,1236,0.015625,0.3347342014312744,1.0,9648,0.0,0.008086896501481533,0.5275030732154846,51.80373001098633,0.0,528.341146335,1746183977.4149175
31.20052146911621,1907712.0,-0.18479178845882416,1242,1241,0.015625,0.3395377993583679,1.0,9688,0.0,0.005116966087371111,0.5275030732154846,51.80373001098633,0.0,530.320216367,1746183979.3940015
31.815105438232422,1924608.0,-0.17177851498126984,1253,1252,0.015625,0.3531056344509125,1.0,9776,0.0,0.005334372166544199,0.5275030732154846,51.80373001098633,0.0,534.676332854,1746183983.750095
31.842449188232422,1939968.0,-0.16014014184474945,1263,1262,0.015625,0.3358290195465088,1.0,9856,0.0,0.005491667427122593,0.5275030732154846,51.80373001098633,0.0,538.633936344,1746183987.7077045
31.725261688232422,1949184.0,-0.17340466380119324,1269,1268,0.01497395895421505,0.3371019959449768,1.0,9904,0.0,0.008067700080573559,0.5275030732154846,51.80373001098633,0.0,541.014157245,1746183990.087926
32.0703125,2064384.0,-0.23339615762233734,1344,1343,0.015625,0.3517468571662903,0.9999999403953552,10504,0.0,0.006564482115209103,0.6017538905143738,56.59169006347656,0.0,570.833810932,1746184019.9075687
31.265625,2078208.0,-0.2278720885515213,1353,1352,0.015625,0.3499293327331543,0.9999999403953552,10576,0.0,0.004973310045897961,0.6017538905143738,56.59169006347656,0.0,574.396035705,1746184023.4697983
30.80078125,2136576.0,-0.22549554705619812,1391,1390,0.01497395895421505,0.32701632380485535,0.9999999403953552,10880,0.0,0.0050252582877874374,0.6017538905143738,56.59169006347656,0.0,589.448889005,1746184038.5226638
31.21875,2142720.0,-0.2300158441066742,1395,1394,0.015625,0.34738361835479736,0.9999999403953552,10912,0.0,0.00469221593812108,0.6017538905143738,56.59169006347656,0.0,591.031704752,1746184040.1054664
31.42708396911621,2155008.0,-0.2307741641998291,1403,1402,0.015625,0.35555559396743774,0.9999999403953552,10976,0.0,0.005835592746734619,0.6017538905143738,56.59169006347656,0.0,594.198390326,1746184043.2721465
31.76171875,2184192.0,-0.2632831633090973,1422,1421,0.015625,0.35011768341064453,0.9999999403953552,11128,0.0,0.007520786486566067,0.6017538905143738,56.59169006347656,0.0,601.725194844,1746184050.7989435
31.467449188232422,2211840.0,-0.28821465373039246,1440,1439,0.015625,0.35701999068260193,0.9999999403953552,11272,0.0,0.006999154109507799,0.6017538905143738,56.59169006347656,0.0,608.848306086,1746184057.9220705
31.865886688232422,2233344.0,-0.29465728998184204,1454,1453,0.01497395895421505,0.3528386950492859,0.9999999403953552,11384,0.0,0.007600069046020508,0.6017538905143738,56.59169006347656,0.0,614.39120067,1746184063.464957
30.75911521911621,2248704.0,-0.26581352949142456,1464,1463,0.01497395895421505,0.3264268636703491,0.9999999403953552,11464,0.0,0.0048134042881429195,0.6017538905143738,56.59169006347656,0.0,618.357730072,1746184067.4315104
31.87890625,2257920.0,-0.27795660495758057,1470,1469,0.015625,0.34553635120391846,0.9999999403953552,11512,0.0,0.004779655486345291,0.6017538905143738,56.59169006347656,0.0,620.738941841,1746184069.812723
31.092449188232422,2260992.0,-0.2738940715789795,1472,1471,0.01497395895421505,0.3595392107963562,0.9999999403953552,11528,0.0,0.005246617831289768,0.6017538905143738,56.59169006347656,0.0,621.530770089,1746184070.6045487
31.869792938232422,2268672.0,-0.28303539752960205,1477,1476,0.015625,0.3457886874675751,0.9999999403953552,11568,0.0,0.004677886143326759,0.6017538905143738,56.59169006347656,0.0,623.510037775,1746184072.5838132
31.74349021911621,2277888.0,-0.2775784730911255,1483,1482,0.015625,0.35000476241111755,0.9999999403953552,11616,0.0,0.006258994806557894,0.6017538905143738,56.59169006347656,0.0,625.885592158,1746184074.9593737
31.795574188232422,2310144.0,-0.46070921421051025,1504,1503,0.015625,0.34045642614364624,0.9999999403953552,11784,0.0,0.007638700772076845,0.6017538905143738,56.59169006347656,0.0,634.208561245,1746184083.2820976
31.02864646911621,2345472.0,-0.4318377375602722,1527,1526,0.014322916977107525,0.3220106363296509,0.9999999403953552,11968,0.0,0.00463870819658041,0.6017538905143738,56.59169006347656,0.0,643.331505709,1746184092.4051523
32.22135543823242,2403840.0,-0.4077734351158142,1565,1564,0.015625,0.3587186336517334,0.9999999403953552,12272,0.0,0.004901279229670763,0.6017538905143738,56.59169006347656,0.0,658.406415882,1746184107.4799688
31.703125,2405376.0,-0.40559759736061096,1566,1565,0.014322916977107525,0.33003100752830505,0.9999999403953552,12280,0.0,0.004743030294775963,0.6017538905143738,56.59169006347656,0.0,658.803261365,1746184107.8768008
31.986980438232422,2419200.0,-0.4071723520755768,1575,1574,0.015625,0.3384448289871216,0.9999999403953552,12352,0.0,0.0047043850645422935,0.6017538905143738,56.59169006347656,0.0,662.382132198,1746184111.4556983
32.10807418823242,2423808.0,-0.4062649607658386,1578,1577,0.014322916977107525,0.3404938578605652,0.9999999403953552,12376,0.0,0.005666741169989109,0.6017538905143738,56.59169006347656,0.0,663.575990781,1746184112.6495366
31.82161521911621,2431488.0,-0.41579383611679077,1583,1582,0.01497395895421505,0.35061225295066833,0.9999999403953552,12416,0.0,0.006715618073940277,0.6017538905143738,56.59169006347656,0.0,665.562045628,1746184114.635621
32.040367126464844,2448384.0,-0.4078078269958496,1594,1593,0.015625,0.33593297004699707,0.9999999403953552,12504,0.0,0.004718272481113672,0.6017538905143738,56.59169006347656,0.0,669.93103099,1746184119.0046158
31.89192771911621,2452992.0,-0.39792031049728394,1597,1596,0.01497395895421505,0.34417924284935,0.9999999403953552,12528,0.0,0.004701993428170681,0.6017538905143738,56.59169006347656,0.0,671.122115835,1746184120.1956544
31.947917938232422,2474496.0,-0.3932591676712036,1611,1610,0.015625,0.35376882553100586,0.9999999403953552,12640,0.0,0.00475036958232522,0.6017538905143738,56.59169006347656,0.0,676.683814718,1746184125.757423
31.99609375,2476032.0,-0.4013681411743164,1612,1611,0.014322916977107525,0.3532119691371918,0.9999999403953552,12648,0.0,0.005302852019667625,0.6017538905143738,56.59169006347656,0.0,677.080504157,1746184126.1541336
31.86458396911621,2477568.0,-0.39271387457847595,1613,1612,0.015625,0.347014844417572,0.9999999403953552,12656,0.0,0.005193101242184639,0.6017538905143738,56.59169006347656,0.0,677.477229352,1746184126.5508285
31.795574188232422,2483712.0,-0.40475916862487793,1617,1616,0.015625,0.3608449101448059,0.9999999403953552,12688,0.0,0.005120357498526573,0.6017538905143738,56.59169006347656,0.0,679.065568672,1746184128.1391268
31.23828125,2494464.0,-0.40304604172706604,1624,1623,0.01497395895421505,0.34154343605041504,0.9999999403953552,12744,0.0,0.005116336513310671,0.6017538905143738,56.59169006347656,0.0,681.847870292,1746184130.9215078
31.955730438232422,2502144.0,-0.39326298236846924,1629,1628,0.015625,0.34705251455307007,1.0,12784,0.0,0.004917406011372805,0.6464361548423767,61.237022399902344,0.0,683.928768949,1746184133.0024023
32.161460876464844,2537472.0,-0.38967078924179077,1652,1651,0.015625,0.34018203616142273,1.0,12968,0.0,0.007449636701494455,0.6464361548423767,61.237022399902344,0.0,693.05382941,1746184142.12759
32.25390625,2540544.0,-0.42028093338012695,1654,1653,0.015625,0.3406310975551605,1.0,12984,0.0,0.007905915379524231,0.6464361548423767,61.237022399902344,0.0,693.845776291,1746184142.919547
31.92708396911621,2548224.0,-0.38832080364227295,1659,1658,0.015625,0.3496060371398926,1.0,13024,0.0,0.007476574741303921,0.6464361548423767,61.237022399902344,0.0,695.824488227,1746184144.8982792
32.02994918823242,2586624.0,-0.41845613718032837,1684,1683,0.01497395895421505,0.3437441289424896,1.0,13224,0.0,0.007403895258903503,0.6464361548423767,61.237022399902344,0.0,705.725184536,1746184154.7989485
31.85546875,2595840.0,-0.416464239358902,1690,1689,0.01497395895421505,0.3362562358379364,1.0,13272,0.0,0.0076178377494215965,0.6464361548423767,61.237022399902344,0.0,708.100328964,1746184157.174085
32.126304626464844,2620416.0,-0.41005605459213257,1706,1705,0.01497395895421505,0.3428580164909363,1.0,13400,0.0,0.004798677749931812,0.6464361548423767,61.237022399902344,0.0,714.432893809,1746184163.506657
32.265625,2623488.0,-0.4040253162384033,1708,1707,0.014322916977107525,0.33923134207725525,1.0,13416,0.0,0.007526800502091646,0.6464361548423767,61.237022399902344,0.0,715.224261292,1746184164.2980323
31.75,2677248.0,-0.4808616638183594,1743,1742,0.01497395895421505,0.3367084860801697,1.0,13696,0.0,0.006144193932414055,0.6464361548423767,61.237022399902344,0.0,729.105345077,1746184178.179115
31.7578125,2691072.0,-0.47806835174560547,1752,1751,0.01497395895421505,0.3358336389064789,1.0,13768,0.0,0.009952595457434654,0.6464361548423767,61.237022399902344,0.0,732.672076001,1746184181.7458372
31.822917938232422,2697216.0,-0.5547091960906982,1756,1755,0.013671875,0.33368802070617676,1.0,13800,0.0,0.011778321117162704,0.6464361548423767,61.237022399902344,0.0,734.25530971,1746184183.3290687
31.30078125,2744832.0,-0.5412563681602478,1787,1786,0.013671875,0.32471317052841187,1.0,14048,0.0,0.007205549627542496,0.6464361548423767,61.237022399902344,0.0,746.531935075,1746184195.6056964
32.212242126464844,2746368.0,-0.539561927318573,1788,1787,0.01302083395421505,0.340512752532959,1.0,14056,0.0,0.00670135673135519,0.6464361548423767,61.237022399902344,0.0,746.928006874,1746184196.0017684
32.0546875,2783232.0,-0.5240912437438965,1812,1811,0.01497395895421505,0.33234095573425293,1.0,14248,0.0,0.007136162370443344,0.6464361548423767,61.237022399902344,0.0,756.441242585,1746184205.5149999
32.204429626464844,2812416.0,-0.522571325302124,1831,1830,0.01302083395421505,0.34536612033843994,1.0,14400,0.0,0.00592217780649662,0.6464361548423767,61.237022399902344,0.0,763.966124567,1746184213.0398786
32.046875,2863104.0,-0.5371683835983276,1864,1863,0.015625,0.3446212708950043,1.0,14664,0.0,0.006005474366247654,0.6464361548423767,61.237022399902344,0.0,777.039021889,1746184226.1127856
31.311199188232422,2876928.0,-0.5738179683685303,1873,1872,0.014322916977107525,0.3357217311859131,1.0,14736,0.0,0.004623680375516415,0.6464361548423767,61.237022399902344,0.0,780.605897677,1746184229.6796837
31.221355438232422,2898432.0,-0.5737349987030029,1887,1886,0.014322916977107525,0.33017128705978394,1.0,14848,0.0,0.007302244193851948,0.6464361548423767,61.237022399902344,0.0,786.148614138,1746184235.2224112
32.36198043823242,2901504.0,-0.5665979385375977,1889,1888,0.01302083395421505,0.3310778737068176,1.0,14864,0.0,0.010474875569343567,0.6464361548423767,61.237022399902344,0.0,786.940724044,1746184236.0144825
31.234375,2910720.0,-0.562311053276062,1895,1894,0.013671875,0.32347920536994934,1.0,14912,0.0,0.004534166306257248,0.6464361548423767,61.237022399902344,0.0,789.3154629860001,1746184238.389242
32.08984375,2933760.0,-0.5775575041770935,1910,1909,0.015625,0.3386901617050171,1.0,15032,0.0,0.00540697667747736,0.6464361548423767,61.237022399902344,0.0,795.255106112,1746184244.328863
31.842449188232422,2939904.0,-0.5519391298294067,1914,1913,0.012369791977107525,0.32220375537872314,1.0,15064,0.0,0.005057467147707939,0.6464361548423767,61.237022399902344,0.0,796.840119762,1746184245.9138827
32.22265625,2942976.0,-0.5652680397033691,1916,1915,0.014322916977107525,0.33483803272247314,1.0,15080,0.0,0.0061587924137711525,0.6464361548423767,61.237022399902344,0.0,797.631631328,1746184246.7053835
32.11979293823242,2958336.0,-0.4918031692504883,1926,1925,0.01302083395421505,0.3199669122695923,1.0,15160,0.0,0.008586755022406578,0.6464361548423767,61.237022399902344,0.0,801.590979015,1746184250.664757
