_runtime,rng3359774640/returned_won_episode,qvals,rng3359774640/qvals,test_returned_episode_returns,rng3359774640/test_returned_episode_returns,_step,rng3359774640/returned_episode_lengths,test_returned_episode_lengths,rng3359774640/returned_episode,rng3359774640/returned_episode_returns,rng3359774640/env_step,returned_episode_lengths,rng3359774640/loss,rng3359774640/test_returned_won_episode,returned_won_episode,rng3359774640/update_steps,loss,grad_steps,rng3359774640/test_returned_episode,rng3359774640/test_returned_episode_lengths,_timestamp,test_returned_episode,test_returned_won_episode,rng3359774640/grad_steps,returned_episode_returns,env_step,update_steps,returned_episode
1380.777376086,0.0,0.018110569566488266,0.018110569566488266,0.7318708896636963,0.7318708896636963,3375,29.78645896911621,73.77132415771484,0.008463541977107525,0.3038310110569,5185536.0,29.78645896911621,0.009496655315160751,0.0,0.0,3376,0.009496655315160751,26760,1,73.77132415771484,1746180199.965218,1,0.0,26760,0.3038310110569,5185536.0,3376,0.008463541977107525
1383.14289812,0.0,0.047700896859169006,0.047700896859169006,0.7318708896636963,0.7318708896636963,3381,29.79817771911621,73.77132415771484,0.0078125,0.28646188974380493,5194752.0,29.79817771911621,0.00903414934873581,0.0,0.0,3382,0.00903414934873581,26808,1,73.77132415771484,1746180202.3305645,1,0.0,26808,0.28646188974380493,5194752.0,3382,0.0078125
1385.097839279,0.0,0.04197179526090622,0.04197179526090622,0.7318708896636963,0.7318708896636963,3386,29.921875,73.77132415771484,0.0078125,0.2841714322566986,5202432.0,29.921875,0.0070015424862504005,0.0,0.0,3387,0.0070015424862504005,26848,1,73.77132415771484,1746180204.2856584,1,0.0,26848,0.2841714322566986,5202432.0,3387,0.0078125
1388.23685939,0.0,0.04730585217475891,0.04730585217475891,0.7318708896636963,0.7318708896636963,3394,27.09765625,73.77132415771484,0.008463541977107525,0.24588942527770996,5214720.0,27.09765625,0.0081348717212677,0.0,0.0,3395,0.0081348717212677,26912,1,73.77132415771484,1746180207.4246495,1,0.0,26912,0.24588942527770996,5214720.0,3395,0.008463541977107525
1405.528619128,0.0,-0.01284550316631794,-0.01284550316631794,0.7318708896636963,0.7318708896636963,3438,29.072917938232422,73.77132415771484,0.0078125,0.2712857127189636,5282304.0,29.072917938232422,0.007389661855995655,0.0,0.0,3439,0.007389661855995655,27264,1,73.77132415771484,1746180224.7164388,1,0.0,27264,0.2712857127189636,5282304.0,3439,0.0078125
1406.357126804,0.0,0.001975380815565586,0.001975380815565586,0.7318708896636963,0.7318708896636963,3440,28.158855438232422,73.77132415771484,0.008463541977107525,0.2503179609775543,5285376.0,28.158855438232422,0.00817627552896738,0.0,0.0,3441,0.00817627552896738,27280,1,73.77132415771484,1746180225.5449262,1,0.0,27280,0.2503179609775543,5285376.0,3441,0.008463541977107525
1408.704199887,0.0,-0.021634245291352272,-0.021634245291352272,0.7318708896636963,0.7318708896636963,3446,29.47786521911621,73.77132415771484,0.0078125,0.2745440900325775,5294592.0,29.47786521911621,0.009781349450349808,0.0,0.0,3447,0.009781349450349808,27328,1,73.77132415771484,1746180227.892038,1,0.0,27328,0.2745440900325775,5294592.0,3447,0.0078125
1409.095217803,0.0,0.0012458532582968473,0.0012458532582968473,0.7318708896636963,0.7318708896636963,3447,29.8359375,73.77132415771484,0.0078125,0.2804819941520691,5296128.0,29.8359375,0.011171255260705948,0.0,0.0,3448,0.011171255260705948,27336,1,73.77132415771484,1746180228.2830558,1,0.0,27336,0.2804819941520691,5296128.0,3448,0.0078125
1411.059955264,0.0,0.02778146043419838,0.02778146043419838,0.7318708896636963,0.7318708896636963,3452,30.24349021911621,73.77132415771484,0.0078125,0.287528932094574,5303808.0,30.24349021911621,0.009396269917488098,0.0,0.0,3453,0.009396269917488098,27376,1,73.77132415771484,1746180230.2476432,1,0.0,27376,0.287528932094574,5303808.0,3453,0.0078125
1411.46054497,0.0,0.015087245032191277,0.015087245032191277,0.7318708896636963,0.7318708896636963,3453,29.4609375,73.77132415771484,0.0078125,0.28400611877441406,5305344.0,29.4609375,0.006966918706893921,0.0,0.0,3454,0.006966918706893921,27384,1,73.77132415771484,1746180230.6481528,1,0.0,27384,0.28400611877441406,5305344.0,3454,0.0078125
1421.257017866,0.0,-0.006756572052836418,-0.006756572052836418,0.7318708896636963,0.7318708896636963,3478,29.4375,73.77132415771484,0.0078125,0.28407377004623413,5343744.0,29.4375,0.009133031591773033,0.0,0.0,3479,0.009133031591773033,27584,1,73.77132415771484,1746180240.4448447,1,0.0,27584,0.28407377004623413,5343744.0,3479,0.0078125
1425.172272043,0.0,-0.015586535446345806,-0.015586535446345806,0.7318708896636963,0.7318708896636963,3488,28.9609375,73.77132415771484,0.0078125,0.25892502069473267,5359104.0,28.9609375,0.0073945289477705956,0.0,0.0,3489,0.0073945289477705956,27664,1,73.77132415771484,1746180244.36012,1,0.0,27664,0.25892502069473267,5359104.0,3489,0.0078125
1431.873983686,0.0,-0.012724842876195908,-0.012724842876195908,0.7318708896636963,0.7318708896636963,3505,29.09114646911621,73.77132415771484,0.00911458395421505,0.2755886912345886,5385216.0,29.09114646911621,0.010221240110695362,0.0,0.0,3506,0.010221240110695362,27800,1,73.77132415771484,1746180251.0618298,1,0.0,27800,0.2755886912345886,5385216.0,3506,0.00911458395421505
1432.655874174,0.0,0.041529715061187744,0.041529715061187744,0.7318708896636963,0.7318708896636963,3507,27.546875,73.77132415771484,0.0078125,0.2507898509502411,5388288.0,27.546875,0.008829403668642044,0.0,0.0,3508,0.008829403668642044,27816,1,73.77132415771484,1746180251.843723,1,0.0,27816,0.2507898509502411,5388288.0,3508,0.0078125
1433.828617529,0.0,-0.004649497102946043,-0.004649497102946043,0.7318708896636963,0.7318708896636963,3510,30.5703125,73.77132415771484,0.008463541977107525,0.3136601448059082,5392896.0,30.5703125,0.01049907598644495,0.0,0.0,3511,0.01049907598644495,27840,1,73.77132415771484,1746180253.0165036,1,0.0,27840,0.3136601448059082,5392896.0,3511,0.008463541977107525
1457.781755297,0.0,-0.05017377436161041,-0.05017377436161041,0.7318708896636963,0.7318708896636963,3571,29.904949188232422,73.77132415771484,0.0078125,0.291671484708786,5486592.0,29.904949188232422,0.008221449330449104,0.0,0.0,3572,0.008221449330449104,28328,1,73.77132415771484,1746180276.9695673,1,0.0,28328,0.291671484708786,5486592.0,3572,0.0078125
1466.911816926,0.029296875,-0.018649637699127197,-0.018649637699127197,0.8110921382904053,0.8110921382904053,3594,31.52734375,84.09883880615234,0.00911458395421505,0.34880727529525757,5521920.0,31.52734375,0.012747228145599365,0.027131782844662666,0.029296875,3595,0.012747228145599365,28512,1,84.09883880615234,1746180286.099688,1,0.027131782844662666,28512,0.34880727529525757,5521920.0,3595,0.00911458395421505
1468.875043215,0.0,-0.00020694383420050144,-0.00020694383420050144,0.8110921382904053,0.8110921382904053,3599,30.639324188232422,84.09883880615234,0.0078125,0.3224124312400818,5529600.0,30.639324188232422,0.010154876857995987,0.027131782844662666,0.0,3600,0.010154876857995987,28552,1,84.09883880615234,1746180288.062821,1,0.027131782844662666,28552,0.3224124312400818,5529600.0,3600,0.0078125
1469.269364462,0.0,-0.012410108000040054,-0.012410108000040054,0.8110921382904053,0.8110921382904053,3600,30.705730438232422,84.09883880615234,0.00911458395421505,0.2978273034095764,5531136.0,30.705730438232422,0.016438394784927368,0.027131782844662666,0.0,3601,0.016438394784927368,28560,1,84.09883880615234,1746180288.4571583,1,0.027131782844662666,28560,0.2978273034095764,5531136.0,3601,0.00911458395421505
1472.021292116,0.0,0.005339527502655983,0.005339527502655983,0.8110921382904053,0.8110921382904053,3607,29.3203125,84.09883880615234,0.008463541977107525,0.2862343490123749,5541888.0,29.3203125,0.010020654648542404,0.027131782844662666,0.0,3608,0.010020654648542404,28616,1,84.09883880615234,1746180291.209098,1,0.027131782844662666,28616,0.2862343490123749,5541888.0,3608,0.008463541977107525
1476.344235589,0.0,0.021614594385027885,0.021614594385027885,0.8110921382904053,0.8110921382904053,3618,31.041667938232422,84.09883880615234,0.008463541977107525,0.3102254569530487,5558784.0,31.041667938232422,0.016125785186886787,0.027131782844662666,0.0,3619,0.016125785186886787,28704,1,84.09883880615234,1746180295.5320578,1,0.027131782844662666,28704,0.3102254569530487,5558784.0,3619,0.008463541977107525
1477.126584637,0.0,0.007051928900182247,0.007051928900182247,0.8110921382904053,0.8110921382904053,3620,31.459636688232422,84.09883880615234,0.009765625,0.328469842672348,5561856.0,31.459636688232422,0.01361113041639328,0.027131782844662666,0.0,3621,0.01361113041639328,28720,1,84.09883880615234,1746180296.3144073,1,0.027131782844662666,28720,0.328469842672348,5561856.0,3621,0.009765625
1485.390746574,0.0,0.0011150299105793238,0.0011150299105793238,0.8110921382904053,0.8110921382904053,3641,30.67708396911621,84.09883880615234,0.008463541977107525,0.3189830780029297,5594112.0,30.67708396911621,0.009714469313621521,0.027131782844662666,0.0,3642,0.009714469313621521,28888,1,84.09883880615234,1746180304.5785918,1,0.027131782844662666,28888,0.3189830780029297,5594112.0,3642,0.008463541977107525
1487.742642989,0.0,-0.007187942508608103,-0.007187942508608103,0.8110921382904053,0.8110921382904053,3647,31.819011688232422,84.09883880615234,0.00911458395421505,0.334146112203598,5603328.0,31.819011688232422,0.012384273111820221,0.027131782844662666,0.0,3648,0.012384273111820221,28936,1,84.09883880615234,1746180306.9304125,1,0.027131782844662666,28936,0.334146112203598,5603328.0,3648,0.00911458395421505
1488.548781457,0.0,-0.0048955874517560005,-0.0048955874517560005,0.8110921382904053,0.8110921382904053,3649,30.2890625,84.09883880615234,0.0078125,0.2850545644760132,5606400.0,30.2890625,0.013974981382489204,0.027131782844662666,0.0,3650,0.013974981382489204,28952,1,84.09883880615234,1746180307.7364058,1,0.027131782844662666,28952,0.2850545644760132,5606400.0,3650,0.0078125
1490.895090899,0.0,-0.030274346470832825,-0.030274346470832825,0.8110921382904053,0.8110921382904053,3655,30.03125,84.09883880615234,0.008463541977107525,0.28713175654411316,5615616.0,30.03125,0.011540361680090427,0.027131782844662666,0.0,3656,0.011540361680090427,29000,1,84.09883880615234,1746180310.082926,1,0.027131782844662666,29000,0.28713175654411316,5615616.0,3656,0.008463541977107525
1496.783425938,0.0,0.04148465394973755,0.04148465394973755,0.8110921382904053,0.8110921382904053,3670,31.733074188232422,84.09883880615234,0.01106770895421505,0.344679594039917,5638656.0,31.733074188232422,0.016261978074908257,0.027131782844662666,0.0,3671,0.016261978074908257,29120,1,84.09883880615234,1746180315.9712522,1,0.027131782844662666,29120,0.344679594039917,5638656.0,3671,0.01106770895421505
1498.348017395,0.0,0.056483540683984756,0.056483540683984756,0.8110921382904053,0.8110921382904053,3674,29.31640625,84.09883880615234,0.008463541977107525,0.2911430597305298,5644800.0,29.31640625,0.015871213749051094,0.027131782844662666,0.0,3675,0.015871213749051094,29152,1,84.09883880615234,1746180317.5358453,1,0.027131782844662666,29152,0.2911430597305298,5644800.0,3675,0.008463541977107525
1498.739029149,0.0403645858168602,0.04375464841723442,0.04375464841723442,0.8110921382904053,0.8110921382904053,3675,32.296875,84.09883880615234,0.00911458395421505,0.402561753988266,5646336.0,32.296875,0.016197973862290382,0.027131782844662666,0.0403645858168602,3676,0.016197973862290382,29160,1,84.09883880615234,1746180317.9268856,1,0.027131782844662666,29160,0.402561753988266,5646336.0,3676,0.00911458395421505
1501.496946519,0.0,0.05828052759170532,0.05828052759170532,0.8110921382904053,0.8110921382904053,3682,31.37109375,84.09883880615234,0.0078125,0.31508949398994446,5657088.0,31.37109375,0.02078821323812008,0.027131782844662666,0.0,3683,0.02078821323812008,29216,1,84.09883880615234,1746180320.6847148,1,0.027131782844662666,29216,0.31508949398994446,5657088.0,3683,0.0078125
1507.784378036,0.0,0.14114722609519958,0.14114722609519958,0.8110921382904053,0.8110921382904053,3698,30.02734375,84.09883880615234,0.008463541977107525,0.29520636796951294,5681664.0,30.02734375,0.014285864308476448,0.027131782844662666,0.0,3699,0.014285864308476448,29344,1,84.09883880615234,1746180326.972203,1,0.027131782844662666,29344,0.29520636796951294,5681664.0,3699,0.008463541977107525
1508.175389128,0.0,0.18149933218955994,0.18149933218955994,0.8110921382904053,0.8110921382904053,3699,29.45703125,84.09883880615234,0.0078125,0.2821342945098877,5683200.0,29.45703125,0.0163564570248127,0.027131782844662666,0.0,3700,0.0163564570248127,29352,1,84.09883880615234,1746180327.363211,1,0.027131782844662666,29352,0.2821342945098877,5683200.0,3700,0.0078125
1522.317666853,0.0,0.1167258769273758,0.1167258769273758,0.8110921382904053,0.8110921382904053,3735,29.721355438232422,84.09883880615234,0.0078125,0.30049070715904236,5738496.0,29.721355438232422,0.019321169704198837,0.027131782844662666,0.0,3736,0.019321169704198837,29640,1,84.09883880615234,1746180341.50553,1,0.027131782844662666,29640,0.30049070715904236,5738496.0,3736,0.0078125
1525.483601474,0.0364583358168602,0.11953303217887878,0.11953303217887878,0.8110921382904053,0.8110921382904053,3743,31.397136688232422,84.09883880615234,0.010416666977107525,0.3817219138145447,5750784.0,31.397136688232422,0.013225444592535496,0.027131782844662666,0.0364583358168602,3744,0.013225444592535496,29704,1,84.09883880615234,1746180344.6714494,1,0.027131782844662666,29704,0.3817219138145447,5750784.0,3744,0.010416666977107525
1526.26580394,0.0,0.14264997839927673,0.14264997839927673,0.8110921382904053,0.8110921382904053,3745,30.82942771911621,84.09883880615234,0.009765625,0.3256143033504486,5753856.0,30.82942771911621,0.018439345061779022,0.027131782844662666,0.0,3746,0.018439345061779022,29720,1,84.09883880615234,1746180345.4536276,1,0.027131782844662666,29720,0.3256143033504486,5753856.0,3746,0.009765625
1529.001701529,0.0,0.1183624416589737,0.1183624416589737,0.8110921382904053,0.8110921382904053,3752,31.557292938232422,84.09883880615234,0.008463541977107525,0.3249211311340332,5764608.0,31.557292938232422,0.013378703966736794,0.027131782844662666,0.0,3753,0.013378703966736794,29776,1,84.09883880615234,1746180348.1895437,1,0.027131782844662666,29776,0.3249211311340332,5764608.0,3753,0.008463541977107525
1539.603280782,0.0,0.104164257645607,0.104164257645607,0.8110921382904053,0.8110921382904053,3779,32.13541793823242,84.09883880615234,0.01302083395421505,0.3483218550682068,5806080.0,32.13541793823242,0.015599504113197327,0.027131782844662666,0.0,3780,0.015599504113197327,29992,1,84.09883880615234,1746180358.7911465,1,0.027131782844662666,29992,0.3483218550682068,5806080.0,3780,0.01302083395421505
1546.668499343,0.0,0.09525758773088455,0.09525758773088455,0.8110921382904053,0.8110921382904053,3797,30.96614646911621,84.09883880615234,0.00911458395421505,0.3222547471523285,5833728.0,30.96614646911621,0.014809194952249527,0.027131782844662666,0.0,3798,0.014809194952249527,30136,1,84.09883880615234,1746180365.856287,1,0.027131782844662666,30136,0.3222547471523285,5833728.0,3798,0.00911458395421505
1548.640221564,0.0,0.09263347089290619,0.09263347089290619,0.8110921382904053,0.8110921382904053,3802,31.19921875,84.09883880615234,0.008463541977107525,0.3232690691947937,5841408.0,31.19921875,0.014139115810394287,0.027131782844662666,0.0,3803,0.014139115810394287,30176,1,84.09883880615234,1746180367.828059,1,0.027131782844662666,30176,0.3232690691947937,5841408.0,3803,0.008463541977107525
1556.486468831,0.0,0.05340441316366196,0.05340441316366196,0.8110921382904053,0.8110921382904053,3822,31.764324188232422,84.09883880615234,0.00911458395421505,0.3388912081718445,5872128.0,31.764324188232422,0.022920403629541397,0.027131782844662666,0.0,3823,0.022920403629541397,30336,1,84.09883880615234,1746180375.674317,1,0.027131782844662666,30336,0.3388912081718445,5872128.0,3823,0.00911458395421505
1558.06081076,0.0,0.05146614462137222,0.05146614462137222,0.8110921382904053,0.8110921382904053,3826,29.86849021911621,84.09883880615234,0.00911458395421505,0.30936843156814575,5878272.0,29.86849021911621,0.020729390904307365,0.027131782844662666,0.0,3827,0.020729390904307365,30368,1,84.09883880615234,1746180377.248649,1,0.027131782844662666,30368,0.30936843156814575,5878272.0,3827,0.00911458395421505
1565.927369017,0.0,0.035507336258888245,0.035507336258888245,0.8110921382904053,0.8110921382904053,3846,31.096355438232422,84.09883880615234,0.0078125,0.30858007073402405,5908992.0,31.096355438232422,0.013985531404614449,0.027131782844662666,0.0,3847,0.013985531404614449,30528,1,84.09883880615234,1746180385.115061,1,0.027131782844662666,30528,0.30858007073402405,5908992.0,3847,0.0078125
1568.674307029,0.0,0.03872813284397125,0.03872813284397125,0.8110921382904053,0.8110921382904053,3853,29.736980438232422,84.09883880615234,0.008463541977107525,0.29342004656791687,5919744.0,29.736980438232422,0.018283136188983917,0.027131782844662666,0.0,3854,0.018283136188983917,30584,1,84.09883880615234,1746180387.8621566,1,0.027131782844662666,30584,0.29342004656791687,5919744.0,3854,0.008463541977107525
1570.625321967,0.0,0.028629671782255173,0.028629671782255173,0.8110921382904053,0.8110921382904053,3858,28.6328125,84.09883880615234,0.0078125,0.26043370366096497,5927424.0,28.6328125,0.018396474421024323,0.027131782844662666,0.0,3859,0.018396474421024323,30624,1,84.09883880615234,1746180389.8132102,1,0.027131782844662666,30624,0.26043370366096497,5927424.0,3859,0.0078125
1572.984875469,0.0,0.029457684606313705,0.029457684606313705,0.8110921382904053,0.8110921382904053,3864,29.670574188232422,84.09883880615234,0.008463541977107525,0.29553306102752686,5936640.0,29.670574188232422,0.02798706479370594,0.027131782844662666,0.0,3865,0.02798706479370594,30672,1,84.09883880615234,1746180392.1726477,1,0.027131782844662666,30672,0.29553306102752686,5936640.0,3865,0.008463541977107525
1588.81542807,0.0,0.04458165168762207,0.04458165168762207,0.7315278649330139,0.7315278649330139,3904,29.651042938232422,77.23419952392578,0.008463541977107525,0.2857200503349304,5998080.0,29.651042938232422,0.019126050174236298,0.0,0.0,3905,0.019126050174236298,30992,1,77.23419952392578,1746180408.0032518,1,0.0,30992,0.2857200503349304,5998080.0,3905,0.008463541977107525
1602.172239933,0.0,-0.10440433025360107,-0.10440433025360107,0.7315278649330139,0.7315278649330139,3938,29.209636688232422,77.23419952392578,0.008463541977107525,0.26924559473991394,6050304.0,29.209636688232422,0.017860591411590576,0.0,0.0,3939,0.017860591411590576,31264,1,77.23419952392578,1746180421.359978,1,0.0,31264,0.26924559473991394,6050304.0,3939,0.008463541977107525
1611.222170307,0.0,-0.17123714089393616,-0.17123714089393616,0.7315278649330139,0.7315278649330139,3961,30.272136688232422,77.23419952392578,0.008463541977107525,0.2893941402435303,6085632.0,30.272136688232422,0.01913943514227867,0.0,0.0,3962,0.01913943514227867,31448,1,77.23419952392578,1746180430.4099984,1,0.0,31448,0.2893941402435303,6085632.0,3962,0.008463541977107525
1624.571373832,0.0,-0.16379758715629578,-0.16379758715629578,0.7315278649330139,0.7315278649330139,3995,29.893230438232422,77.23419952392578,0.00911458395421505,0.2916417717933655,6137856.0,29.893230438232422,0.021410539746284485,0.0,0.0,3996,0.021410539746284485,31720,1,77.23419952392578,1746180443.7591722,1,0.0,31720,0.2916417717933655,6137856.0,3996,0.00911458395421505
1633.608881612,0.0,-0.16677528619766235,-0.16677528619766235,0.7315278649330139,0.7315278649330139,4018,28.690105438232422,77.23419952392578,0.008463541977107525,0.27679210901260376,6173184.0,28.690105438232422,0.01667279750108719,0.0,0.0,4019,0.01667279750108719,31904,1,77.23419952392578,1746180452.7967093,1,0.0,31904,0.27679210901260376,6173184.0,4019,0.008463541977107525
1640.667679032,0.0,-0.28454190492630005,-0.28454190492630005,0.7315278649330139,0.7315278649330139,4036,31.35286521911621,77.23419952392578,0.01106770895421505,0.32219165563583374,6200832.0,31.35286521911621,0.04027828574180603,0.0,0.0,4037,0.04027828574180603,32048,1,77.23419952392578,1746180459.8555558,1,0.0,32048,0.32219165563583374,6200832.0,4037,0.01106770895421505
1642.622784796,0.0,-0.17817023396492004,-0.17817023396492004,0.7315278649330139,0.7315278649330139,4041,31.79296875,77.23419952392578,0.009765625,0.31452450156211853,6208512.0,31.79296875,0.019816648215055466,0.0,0.0,4042,0.019816648215055466,32088,1,77.23419952392578,1746180461.8106594,1,0.0,32088,0.31452450156211853,6208512.0,4042,0.009765625
1643.803386172,0.0,-0.2118893563747406,-0.2118893563747406,0.7315278649330139,0.7315278649330139,4044,30.5859375,77.23419952392578,0.009765625,0.30804675817489624,6213120.0,30.5859375,0.019322194159030914,0.0,0.0,4045,0.019322194159030914,32112,1,77.23419952392578,1746180462.9911606,1,0.0,32112,0.30804675817489624,6213120.0,4045,0.009765625
1648.499534186,0.0,-0.12015588581562042,-0.12015588581562042,0.7315278649330139,0.7315278649330139,4056,30.373699188232422,77.23419952392578,0.009765625,0.30375462770462036,6231552.0,30.373699188232422,0.03302541747689247,0.0,0.0,4057,0.03302541747689247,32208,1,77.23419952392578,1746180467.6873252,1,0.0,32208,0.30375462770462036,6231552.0,4057,0.009765625
1662.655149672,0.0,-0.16282808780670166,-0.16282808780670166,0.7315278649330139,0.7315278649330139,4092,30.924480438232422,77.23419952392578,0.010416666977107525,0.3118400275707245,6286848.0,30.924480438232422,0.02192043885588646,0.0,0.0,4093,0.02192043885588646,32496,1,77.23419952392578,1746180481.842975,1,0.0,32496,0.3118400275707245,6286848.0,4093,0.010416666977107525
1674.051362863,0.0,-0.333391010761261,-0.333391010761261,0.7315278649330139,0.7315278649330139,4121,29.5078125,77.23419952392578,0.008463541977107525,0.2861015796661377,6331392.0,29.5078125,0.0117458775639534,0.0,0.0,4122,0.0117458775639534,32728,1,77.23419952392578,1746180493.2392137,1,0.0,32728,0.2861015796661377,6331392.0,4122,0.008463541977107525
1691.297260037,0.0,-0.2920883595943451,-0.2920883595943451,0.7315278649330139,0.7315278649330139,4165,28.5390625,77.23419952392578,0.008463541977107525,0.2694472372531891,6398976.0,28.5390625,0.014098457992076874,0.0,0.0,4166,0.014098457992076874,33080,1,77.23419952392578,1746180510.485095,1,0.0,33080,0.2694472372531891,6398976.0,4166,0.008463541977107525
1699.912663983,0.0390625,-0.30664247274398804,-0.30664247274398804,0.7315278649330139,0.7315278649330139,4187,27.9609375,77.23419952392578,0.008463541977107525,0.31980377435684204,6432768.0,27.9609375,0.010750063695013523,0.0,0.0390625,4188,0.010750063695013523,33256,1,77.23419952392578,1746180519.100426,1,0.0,33256,0.31980377435684204,6432768.0,4188,0.008463541977107525
1701.502037674,0.0,-0.3030039370059967,-0.3030039370059967,0.7315278649330139,0.7315278649330139,4191,28.171875,77.23419952392578,0.0078125,0.25832226872444153,6438912.0,28.171875,0.012552567757666111,0.0,0.0,4192,0.012552567757666111,33288,1,77.23419952392578,1746180520.6898437,1,0.0,33288,0.25832226872444153,6438912.0,4192,0.0078125
1703.844364888,0.0,-0.3026076555252075,-0.3026076555252075,0.7315278649330139,0.7315278649330139,4197,30.0234375,77.23419952392578,0.008463541977107525,0.3009358048439026,6448128.0,30.0234375,0.015433650463819504,0.0,0.0,4198,0.015433650463819504,33336,1,77.23419952392578,1746180523.0322273,1,0.0,33336,0.3009358048439026,6448128.0,4198,0.008463541977107525
1706.602091136,0.0,-0.268435001373291,-0.268435001373291,0.7315278649330139,0.7315278649330139,4204,30.734375,77.23419952392578,0.008463541977107525,0.3079032599925995,6458880.0,30.734375,0.014854921028017998,0.0,0.0,4205,0.014854921028017998,33392,1,77.23419952392578,1746180525.7897851,1,0.0,33392,0.3079032599925995,6458880.0,4205,0.008463541977107525
1707.77351811,0.0,-0.33158808946609497,-0.33158808946609497,0.7315278649330139,0.7315278649330139,4207,30.77734375,77.23419952392578,0.008463541977107525,0.30691319704055786,6463488.0,30.77734375,0.01076584029942751,0.0,0.0,4208,0.01076584029942751,33416,1,77.23419952392578,1746180526.9613154,1,0.0,33416,0.30691319704055786,6463488.0,4208,0.008463541977107525
1715.324671035,0.0,-0.35013097524642944,-0.35013097524642944,0.7837920784950256,0.7837920784950256,4226,29.80989646911621,77.74296569824219,0.0078125,0.2977446913719177,6492672.0,29.80989646911621,0.01764650270342827,0.01876172609627247,0.0,4227,0.01764650270342827,33568,1,77.74296569824219,1746180534.5125542,1,0.01876172609627247,33568,0.2977446913719177,6492672.0,4227,0.0078125
1716.893556199,0.0,-0.3360667824745178,-0.3360667824745178,0.7837920784950256,0.7837920784950256,4230,31.4140625,77.74296569824219,0.00911458395421505,0.34699663519859314,6498816.0,31.4140625,0.013088306412100792,0.01876172609627247,0.0,4231,0.013088306412100792,33600,1,77.74296569824219,1746180536.0812895,1,0.01876172609627247,33600,0.34699663519859314,6498816.0,4231,0.00911458395421505
1718.07976376,0.0,-0.29668039083480835,-0.29668039083480835,0.7837920784950256,0.7837920784950256,4233,30.240886688232422,77.74296569824219,0.010416666977107525,0.2926611602306366,6503424.0,30.240886688232422,0.015850016847252846,0.01876172609627247,0.0,4234,0.015850016847252846,33624,1,77.74296569824219,1746180537.2674608,1,0.01876172609627247,33624,0.2926611602306366,6503424.0,4234,0.010416666977107525
1721.213889054,0.0,-0.34008142352104187,-0.34008142352104187,0.7837920784950256,0.7837920784950256,4241,29.890625,77.74296569824219,0.00911458395421505,0.2949981093406677,6515712.0,29.890625,0.01438959687948227,0.01876172609627247,0.0,4242,0.01438959687948227,33688,1,77.74296569824219,1746180540.4016979,1,0.01876172609627247,33688,0.2949981093406677,6515712.0,4242,0.00911458395421505
1723.568685352,0.0,-0.32653361558914185,-0.32653361558914185,0.7837920784950256,0.7837920784950256,4247,30.30078125,77.74296569824219,0.009765625,0.29125234484672546,6524928.0,30.30078125,0.013110540807247162,0.01876172609627247,0.0,4248,0.013110540807247162,33736,1,77.74296569824219,1746180542.7563856,1,0.01876172609627247,33736,0.29125234484672546,6524928.0,4248,0.009765625
1725.132793482,0.03125,-0.30787181854248047,-0.30787181854248047,0.7837920784950256,0.7837920784950256,4251,31.05208396911621,77.74296569824219,0.008463541977107525,0.35009223222732544,6531072.0,31.05208396911621,0.016639741137623787,0.01876172609627247,0.03125,4252,0.016639741137623787,33768,1,77.74296569824219,1746180544.3206294,1,0.01876172609627247,33768,0.35009223222732544,6531072.0,4252,0.008463541977107525
1731.793636457,0.0,-0.2791578769683838,-0.2791578769683838,0.7837920784950256,0.7837920784950256,4268,29.8125,77.74296569824219,0.008463541977107525,0.280311644077301,6557184.0,29.8125,0.01774751767516136,0.01876172609627247,0.0,4269,0.01774751767516136,33904,1,77.74296569824219,1746180550.9814465,1,0.01876172609627247,33904,0.280311644077301,6557184.0,4269,0.008463541977107525
1745.541922548,0.0,-0.3808327615261078,-0.3808327615261078,0.7837920784950256,0.7837920784950256,4303,30.48958396911621,77.74296569824219,0.010416666977107525,0.2971184253692627,6610944.0,30.48958396911621,0.02336149290204048,0.01876172609627247,0.0,4304,0.02336149290204048,34184,1,77.74296569824219,1746180564.729719,1,0.01876172609627247,34184,0.2971184253692627,6610944.0,4304,0.010416666977107525
1753.421102567,0.0,-0.32401198148727417,-0.32401198148727417,0.7837920784950256,0.7837920784950256,4323,32.16796875,77.74296569824219,0.009765625,0.3345755338668823,6641664.0,32.16796875,0.014752838760614395,0.01876172609627247,0.0,4324,0.014752838760614395,34344,1,77.74296569824219,1746180572.6087267,1,0.01876172609627247,34344,0.3345755338668823,6641664.0,4324,0.009765625
1761.665503899,0.0,-0.310505211353302,-0.310505211353302,0.7837920784950256,0.7837920784950256,4344,30.1796875,77.74296569824219,0.00911458395421505,0.2981260418891907,6673920.0,30.1796875,0.013361848890781403,0.01876172609627247,0.0,4345,0.013361848890781403,34512,1,77.74296569824219,1746180580.853313,1,0.01876172609627247,34512,0.2981260418891907,6673920.0,4345,0.00911458395421505
1766.362425354,0.0,-0.2681959867477417,-0.2681959867477417,0.7837920784950256,0.7837920784950256,4356,27.756511688232422,77.74296569824219,0.0078125,0.2597242593765259,6692352.0,27.756511688232422,0.013036292977631092,0.01876172609627247,0.0,4357,0.013036292977631092,34608,1,77.74296569824219,1746180585.5501676,1,0.01876172609627247,34608,0.2597242593765259,6692352.0,4357,0.0078125
