test_returned_episode,grad_steps,returned_episode_lengths,test_returned_episode_lengths,returned_episode_returns,test_returned_episode_returns,_step,test_returned_won_episode,_runtime,_timestamp,update_steps,returned_episode,loss,env_step,qvals,returned_won_episode
0.9999999403953552,14376,29.17578125,82.64739227294922,0.6865743398666382,1.4682350158691406,1827,0.524084746837616,783.930051591,1746161380.0193677,1828,0.0078125,0.26215243339538574,2807808.0,-0.5964788198471069,0.3255208432674408
0.9999999403953552,14728,28.46875,82.64739227294922,0.6032503843307495,1.4682350158691406,1871,0.524084746837616,801.589530029,1746161397.679131,1872,0.0078125,0.21356640756130219,2875392.0,-0.6452078819274902,0.2649739682674408
0.9999999403953552,14808,29.11458396911621,82.64739227294922,0.6318321228027344,1.4682350158691406,1881,0.524084746837616,805.588505863,1746161401.6781652,1882,0.0078125,0.22160425782203674,2890752.0,-0.5977946519851685,0.267578125
0.9999999403953552,14888,28.4921875,82.64739227294922,0.5235896110534668,1.4682350158691406,1891,0.524084746837616,809.591313841,1746161405.6809723,1892,0.0078125,0.24591630697250366,2906112.0,-0.5287426710128784,0.1901041716337204
0.9999999403953552,15096,30.194011688232422,82.64739227294922,0.6829513907432556,1.4682350158691406,1917,0.524084746837616,820.075232887,1746161416.164903,1918,0.0078125,0.25576862692832947,2946048.0,-0.6310076713562012,0.3040364682674408
0.9999999403953552,15120,26.69270896911621,82.64739227294922,0.46982234716415405,1.4682350158691406,1920,0.524084746837616,821.306578048,1746161417.3962817,1921,0.0078125,0.25832220911979675,2950656.0,-0.5890183448791504,0.1634114682674408
0.9999999403953552,15144,27.361980438232422,82.64739227294922,0.5612412691116333,1.4682350158691406,1923,0.524084746837616,822.502377283,1746161418.592089,1924,0.0078125,0.26467975974082947,2955264.0,-0.6306501626968384,0.2415364682674408
0.9999999403953552,15184,30.69921875,82.64739227294922,0.602530837059021,1.4682350158691406,1928,0.524084746837616,824.495363793,1746161420.5851016,1929,0.0078125,0.24783940613269806,2962944.0,-0.6173887252807617,0.232421875
0.9999999403953552,15216,29.26171875,82.64739227294922,0.595662534236908,1.4682350158691406,1932,0.524084746837616,826.098854831,1746161422.1884985,1933,0.0078125,0.2482277899980545,2969088.0,-0.5857682228088379,0.2565104365348816
0.9999999403953552,15232,30.131511688232422,82.64739227294922,0.6284300684928894,1.4682350158691406,1934,0.524084746837616,826.923912822,1746161423.0135915,1935,0.0078125,0.24151434004306793,2972160.0,-0.5715610980987549,0.251953125
0.9999999403953552,15240,30.95442771911621,82.64739227294922,0.7180651426315308,1.4682350158691406,1935,0.524084746837616,827.323603125,1746161423.413298,1936,0.0078125,0.27235162258148193,2973696.0,-0.5825519561767578,0.328125
0.9999999403953552,15288,30.64974021911621,82.64739227294922,0.7357193827629089,1.4682350158691406,1941,0.524084746837616,829.718005464,1746161425.807785,1942,0.008463541977107525,0.2213890105485916,2982912.0,-0.5319269895553589,0.3391927182674408
0.9999999403953552,15328,28.16145896911621,82.64739227294922,0.46380674839019775,1.4682350158691406,1946,0.524084746837616,831.71904691,1746161427.8086438,1947,0.0078125,0.2168622612953186,2990592.0,-0.5487812161445618,0.1458333432674408
0.9999999403953552,15400,28.80989646911621,80.03852844238281,0.6077666878700256,1.7552061080932617,1955,0.7745664119720459,835.476769795,1746161431.5665267,1956,0.008463541977107525,0.21381023526191711,3004416.0,-0.47576338052749634,0.2486979216337204
0.9999999403953552,15592,29.87109375,80.03852844238281,0.5178574323654175,1.7552061080932617,1979,0.7745664119720459,845.087257758,1746161441.1769779,1980,0.0078125,0.2503678798675537,3041280.0,-0.45900866389274597,0.169921875
0.9999999403953552,15768,28.95703125,80.03852844238281,0.6129751205444336,1.7552061080932617,2001,0.7745664119720459,853.920168071,1746161450.0096233,2002,0.0078125,0.2101256549358368,3075072.0,-0.4042336046695709,0.2610677182674408
0.9999999403953552,15848,27.94661521911621,80.03852844238281,0.5086991190910339,1.7552061080932617,2011,0.7745664119720459,857.939211382,1746161454.028956,2012,0.0078125,0.19769519567489624,3090432.0,-0.4345409870147705,0.18359375
0.9999999403953552,16200,27.64583396911621,80.03852844238281,0.5762035250663757,1.7552061080932617,2055,0.7745664119720459,875.632644598,1746161471.7223678,2056,0.0078125,0.23394960165023804,3158016.0,-0.43090617656707764,0.251953125
0.9999999403953552,16280,29.944011688232422,80.03852844238281,0.6629451513290405,1.7552061080932617,2065,0.7745664119720459,879.622732071,1746161475.7123487,2066,0.0078125,0.2152121663093567,3173376.0,-0.3643117845058441,0.28125
0.9999999403953552,16384,27.705730438232422,80.03852844238281,0.4655843675136566,1.7552061080932617,2078,0.7745664119720459,884.892149982,1746161480.9815881,2079,0.0078125,0.18655449151992798,3193344.0,-0.3362085819244385,0.1451822966337204
0.9999999403953552,16592,29.28515625,80.03852844238281,0.538803219795227,1.7552061080932617,2104,0.7745664119720459,895.392516461,1746161491.482179,2105,0.0078125,0.1867743730545044,3233280.0,-0.3776850998401642,0.197265625
0.9999999403953552,16712,27.7421875,80.03852844238281,0.5080994367599487,1.7552061080932617,2119,0.7745664119720459,901.447315301,1746161497.537039,2120,0.0078125,0.16901680827140808,3256320.0,-0.42573511600494385,0.1796875
0.9999999403953552,16728,28.694011688232422,80.03852844238281,0.6986491084098816,1.7552061080932617,2121,0.7745664119720459,902.244557858,1746161498.3342836,2122,0.0078125,0.17462702095508575,3259392.0,-0.4360349178314209,0.3404948115348816
0.9999999403953552,16760,30.319011688232422,80.03852844238281,0.80859375,1.7552061080932617,2125,0.7745664119720459,903.838863387,1746161499.928564,2126,0.0078125,0.17156118154525757,3265536.0,-0.38770484924316406,0.404296875
0.9999999403953552,16912,28.651042938232422,80.03852844238281,0.5554199814796448,1.7552061080932617,2144,0.7745664119720459,911.490561739,1746161507.5801754,2145,0.0078125,0.1712382584810257,3294720.0,-0.4646223783493042,0.220703125
0.9999999403953552,16920,29.815105438232422,80.03852844238281,0.5860363245010376,1.7552061080932617,2145,0.7745664119720459,911.893842168,1746161507.9834495,2146,0.0078125,0.15912780165672302,3296256.0,-0.44202572107315063,0.2252604216337204
0.9999999403953552,17032,28.734375,80.03852844238281,0.6963440775871277,1.7552061080932617,2159,0.7745664119720459,917.564849849,1746161513.6545694,2160,0.0078125,0.17842181026935577,3317760.0,-0.3970211148262024,0.3359375
0.9999999403953552,17144,28.924480438232422,80.03852844238281,0.6512769460678101,1.7552061080932617,2173,0.7745664119720459,923.175217916,1746161519.2648718,2174,0.0078125,0.1701372116804123,3339264.0,-0.3448045551776886,0.2916666865348816
0.9999999403953552,17272,28.25,80.03852844238281,0.5538730621337891,1.7552061080932617,2189,0.7745664119720459,929.589560514,1746161525.679182,2190,0.0078125,0.18030184507369995,3363840.0,-0.3153626024723053,0.2298177182674408
0.9999999403953552,17280,29.75,80.03852844238281,0.6772116422653198,1.7552061080932617,2190,0.7745664119720459,929.988847456,1746161526.0785587,2191,0.0078125,0.18280625343322754,3365376.0,-0.30659860372543335,0.3040364682674408
0.9999999403953552,17784,29.76171875,80.03852844238281,0.6961339712142944,1.7552061080932617,2253,0.7745664119720459,955.29754596,1746161551.3872871,2254,0.0078125,0.1748228371143341,3462144.0,-0.43095359206199646,0.322265625
0.9999999403953552,17800,30.662761688232422,80.03852844238281,0.714953601360321,1.7552061080932617,2255,0.7745664119720459,956.095932041,1746161552.185702,2256,0.0078125,0.18906137347221375,3465216.0,-0.4242134094238281,0.330078125
0.9999999403953552,17840,27.9375,80.03852844238281,0.6345256567001343,1.7552061080932617,2260,0.7745664119720459,958.093834472,1746161554.18354,2261,0.008463541977107525,0.18076159060001373,3472896.0,-0.46176695823669434,0.291015625
0.9999999403953552,17880,28.354167938232422,80.03852844238281,0.6018097400665283,1.7552061080932617,2265,0.7745664119720459,960.103389749,1746161556.1931694,2266,0.0078125,0.15955567359924316,3480576.0,-0.4291284680366516,0.2526041865348816
0.9999999403953552,17888,27.1953125,80.03852844238281,0.5429933071136475,1.7552061080932617,2266,0.7745664119720459,960.506337975,1746161556.596143,2267,0.0078125,0.16347253322601318,3482112.0,-0.4497608542442322,0.2330729216337204
1.0,17976,30.276042938232422,78.347412109375,0.7781164050102234,1.837775468826294,2277,0.8483685255050659,965.03993966,1746161561.1296327,2278,0.0078125,0.18871620297431946,3499008.0,-0.4589262008666992,0.375
1.0,17984,30.94140625,78.347412109375,0.8044118881225586,1.837775468826294,2278,0.8483685255050659,965.438846479,1746161561.5285368,2279,0.0078125,0.1952613890171051,3500544.0,-0.443702757358551,0.3795573115348816
1.0,18008,29.3515625,78.347412109375,0.6961711645126343,1.837775468826294,2281,0.8483685255050659,966.636039031,1746161562.7257993,2282,0.0078125,0.20068201422691345,3505152.0,-0.44246727228164673,0.31640625
1.0,18104,28.690105438232422,78.347412109375,0.6587901711463928,1.837775468826294,2293,0.8483685255050659,971.464217024,1746161567.5539713,2294,0.0078125,0.1716243326663971,3523584.0,-0.512387216091156,0.3014323115348816
1.0,18448,28.06380271911621,78.347412109375,0.64678555727005,1.837775468826294,2336,0.8483685255050659,988.740127904,1746161584.8298473,2337,0.0078125,0.1722622811794281,3589632.0,-0.5650361180305481,0.296875
1.0,18480,29.881511688232422,78.347412109375,0.6875173449516296,1.837775468826294,2340,0.8483685255050659,990.336443982,1746161586.4261758,2341,0.0078125,0.19592416286468506,3595776.0,-0.5878102779388428,0.3170573115348816
1.0,18512,28.264324188232422,78.347412109375,0.6632080078125,1.837775468826294,2344,0.8483685255050659,991.93572565,1746161588.0253186,2345,0.0078125,0.19690917432308197,3601920.0,-0.5832340717315674,0.3138020932674408
1.0,18536,30.70703125,78.347412109375,0.771499752998352,1.837775468826294,2347,0.8483685255050659,993.151204235,1746161589.2402756,2348,0.0078125,0.17938615381717682,3606528.0,-0.5584503412246704,0.3697916865348816
1.0,18576,30.68359375,78.347412109375,0.7646648287773132,1.837775468826294,2352,0.8483685255050659,995.189439553,1746161591.2787356,2353,0.0078125,0.1682593822479248,3614208.0,-0.5885492563247681,0.3684895932674408
1.0,18656,29.611980438232422,78.347412109375,0.7452596426010132,1.837775468826294,2362,0.8483685255050659,999.181974042,1746161595.2717166,2363,0.0078125,0.1503509283065796,3629568.0,-0.5681552290916443,0.35546875
1.0,18728,30.15625,78.347412109375,0.7734375,1.837775468826294,2371,0.8483685255050659,1002.810734761,1746161598.90023,2372,0.0078125,0.21965095400810242,3643392.0,-0.5231297016143799,0.38671875
1.0,18816,30.50520896911621,78.347412109375,0.82373046875,1.837775468826294,2382,0.8483685255050659,1007.237750556,1746161603.3274076,2383,0.0078125,0.1774919033050537,3660288.0,-0.5283418893814087,0.40234375
1.0,18872,29.229167938232422,78.347412109375,0.6787943840026855,1.837775468826294,2389,0.8483685255050659,1010.062381996,1746161606.152075,2390,0.0078125,0.16642221808433533,3671040.0,-0.5274203419685364,0.3098958432674408
1.0,18944,28.828125,78.347412109375,0.6919535994529724,1.837775468826294,2398,0.8483685255050659,1013.697002771,1746161609.7866921,2399,0.0078125,0.1541811227798462,3684864.0,-0.4777095913887024,0.328125
1.0,18952,30.2578125,78.347412109375,0.7902344465255737,1.837775468826294,2399,0.8483685255050659,1014.095920942,1746161610.185664,2400,0.0078125,0.13755181431770325,3686400.0,-0.445576548576355,0.3828125
1.0,18976,31.72786521911621,78.347412109375,0.8465499877929688,1.837775468826294,2402,0.8483685255050659,1015.292431956,1746161611.382217,2403,0.0078125,0.13397103548049927,3691008.0,-0.44375649094581604,0.4088541865348816
1.0,18984,28.70703125,78.347412109375,0.6882895231246948,1.837775468826294,2403,0.8483685255050659,1015.689665629,1746161611.7793455,2404,0.0078125,0.14709581434726715,3692544.0,-0.4273186922073364,0.326171875
1.0,19024,29.57552146911621,78.347412109375,0.6785863637924194,1.837775468826294,2408,0.8483685255050659,1017.710196784,1746161613.7999434,2409,0.0078125,0.1391320675611496,3700224.0,-0.45054948329925537,0.30859375
1.0,19120,28.23828125,78.347412109375,0.5680145621299744,1.837775468826294,2420,0.8483685255050659,1022.512435304,1746161618.6020713,2421,0.0078125,0.1631297767162323,3718656.0,-0.40355727076530457,0.2337239682674408
1.0,19376,31.29817771911621,78.347412109375,0.8580729365348816,1.837775468826294,2452,0.8483685255050659,1035.455049156,1746161631.544545,2453,0.0078125,0.13905620574951172,3767808.0,-0.6279336214065552,0.4290364682674408
1.0,19432,30.4296875,78.347412109375,0.7559876441955566,1.837775468826294,2459,0.8483685255050659,1038.239407291,1746161634.3291838,2460,0.0078125,0.13496868312358856,3778560.0,-0.5062718391418457,0.35546875
1.0,19520,29.30078125,78.347412109375,0.7003846168518066,1.837775468826294,2470,0.8483685255050659,1042.604361832,1746161638.6940982,2471,0.008463541977107525,0.174669086933136,3795456.0,-0.5094037652015686,0.3326823115348816
1.0,19536,30.2109375,78.347412109375,0.6960195302963257,1.837775468826294,2472,0.8483685255050659,1043.395120533,1746161639.484755,2473,0.0078125,0.15982507169246674,3798528.0,-0.5264530181884766,0.3072916865348816
1.0,19640,29.4609375,78.347412109375,0.7184714078903198,1.837775468826294,2485,0.8483685255050659,1048.568158826,1746161644.6577575,2486,0.0078125,0.13615572452545166,3818496.0,-0.5132645964622498,0.341796875
1.0,19752,28.88020896911621,78.347412109375,0.6171423196792603,1.837775468826294,2499,0.8483685255050659,1054.115794143,1746161650.205487,2500,0.0078125,0.131235271692276,3840000.0,-0.41423654556274414,0.2740885615348816
1.0,19800,29.56770896911621,78.347412109375,0.6789429187774658,1.837775468826294,2505,0.8483685255050659,1056.495522118,1746161652.5852795,2506,0.0078125,0.14801901578903198,3849216.0,-0.38667404651641846,0.302734375
1.0,19920,29.67317771911621,78.347412109375,0.7243891954421997,1.837775468826294,2520,0.8483685255050659,1062.451912321,1746161658.5415154,2521,0.0078125,0.17877018451690674,3872256.0,-0.40684372186660767,0.349609375
1.0,20184,29.87239646911621,78.347412109375,0.6782848834991455,1.837775468826294,2553,0.8483685255050659,1075.572008178,1746161671.6617975,2554,0.0078125,0.1506277322769165,3922944.0,-0.5152544975280762,0.30859375
1.0,20192,30.515625,78.347412109375,0.7178243398666382,1.837775468826294,2554,0.8483685255050659,1075.96693694,1746161672.0567489,2555,0.008463541977107525,0.1540834903717041,3924480.0,-0.5597876310348511,0.330078125
1.0,20216,31.147136688232422,78.347412109375,0.7778244018554688,1.837775468826294,2557,0.8483685255050659,1077.149005592,1746161673.2388031,2558,0.0078125,0.16059079766273499,3929088.0,-0.5509563088417053,0.3639323115348816
1.0,20304,30.06770896911621,78.347412109375,0.6951625347137451,1.837775468826294,2568,0.8483685255050659,1081.512236448,1746161677.6020498,2569,0.0078125,0.13705208897590637,3945984.0,-0.44501274824142456,0.318359375
1.0,20376,30.404949188232422,78.347412109375,0.7016999125480652,1.837775468826294,2577,0.8483685255050659,1085.079723088,1746161681.169269,2578,0.0078125,0.12037141621112823,3959808.0,-0.42311155796051025,0.31640625
1.0,20512,30.029949188232422,78.347412109375,0.7652100920677185,1.837775468826294,2594,0.8483685255050659,1091.827574694,1746161687.9173074,2595,0.0078125,0.16396857798099518,3985920.0,-0.47620388865470886,0.3717448115348816
1.0,20576,29.760417938232422,76.2409896850586,0.7402018904685974,1.9187088012695312,2602,0.9240986704826355,1095.127202759,1746161691.21672,2603,0.0078125,0.1311887949705124,3998208.0,-0.4156695604324341,0.361328125
1.0,20656,31.44661521911621,76.2409896850586,0.8580729365348816,1.9187088012695312,2612,0.9240986704826355,1099.07741835,1746161695.1672435,2613,0.0078125,0.12104372680187225,4013568.0,-0.4161303639411926,0.4290364682674408
1.0,20704,29.670574188232422,76.2409896850586,0.7063344717025757,1.9187088012695312,2618,0.9240986704826355,1101.470097019,1746161697.55989,2619,0.0078125,0.16248111426830292,4022784.0,-0.375887930393219,0.330078125
1.0,20816,29.96224021911621,76.2409896850586,0.6548173427581787,1.9187088012695312,2632,0.9240986704826355,1107.020326861,1746161703.1100104,2633,0.0078125,0.1454581767320633,4044288.0,-0.365151584148407,0.2819010615348816
1.0,21008,29.3984375,76.2409896850586,0.6233612298965454,1.9187088012695312,2656,0.9240986704826355,1116.514216402,1746161712.6040034,2657,0.0078125,0.12284770607948303,4081152.0,-0.42594093084335327,0.267578125
1.0,21112,30.37630271911621,76.2409896850586,0.7903646230697632,1.9187088012695312,2669,0.9240986704826355,1121.732140559,1746161717.8219342,2670,0.0078125,0.14252907037734985,4101120.0,-0.4039127826690674,0.3951823115348816
1.0,21184,29.22265625,76.2409896850586,0.7006410360336304,1.9187088012695312,2678,0.9240986704826355,1125.360955061,1746161721.4505124,2679,0.0078125,0.14743617177009583,4114944.0,-0.38140150904655457,0.3326823115348816
1.0,21224,29.63020896911621,76.2409896850586,0.7237865328788757,1.9187088012695312,2683,0.9240986704826355,1127.385584242,1746161723.4752204,2684,0.0078125,0.11845432966947556,4122624.0,-0.356508731842041,0.3430989682674408
1.0,21248,30.35546875,76.2409896850586,0.7773259878158569,1.9187088012695312,2686,0.9240986704826355,1128.583374512,1746161724.673101,2687,0.0078125,0.13182112574577332,4127232.0,-0.38631105422973633,0.369140625
1.0,21368,29.32161521911621,76.2409896850586,0.7364523410797119,1.9187088012695312,2701,0.9240986704826355,1134.612270081,1746161730.7020035,2702,0.0078125,0.09930454194545746,4150272.0,-0.3604784905910492,0.359375
1.0,21424,27.421875,76.2409896850586,0.5044281482696533,1.9187088012695312,2708,0.9240986704826355,1137.421037284,1746161733.5107574,2709,0.0078125,0.1342799961566925,4161024.0,-0.41662389039993286,0.19140625
1.0,21464,28.858074188232422,76.2409896850586,0.656697690486908,1.9187088012695312,2713,0.9240986704826355,1139.432274467,1746161735.5219197,2714,0.0078125,0.13962416350841522,4168704.0,-0.37118780612945557,0.296875
1.0,21536,30.47265625,76.2409896850586,0.7708333730697632,1.9187088012695312,2722,0.9240986704826355,1143.039111484,1746161739.1288428,2723,0.0078125,0.09963145852088928,4182528.0,-0.31567665934562683,0.3854166865348816
1.0,21552,30.38411521911621,76.2409896850586,0.78515625,1.9187088012695312,2724,0.9240986704826355,1143.835564746,1746161739.9252558,2725,0.0078125,0.10531231760978699,4185600.0,-0.29479309916496277,0.392578125
1.0,21616,29.90234375,76.2409896850586,0.7222041487693787,1.9187088012695312,2732,0.9240986704826355,1147.07529393,1746161743.1649158,2733,0.0078125,0.10595432668924332,4197888.0,-0.22498846054077148,0.326171875
1.0,21696,29.377605438232422,76.2409896850586,0.6690369844436646,1.9187088012695312,2742,0.9240986704826355,1151.081797513,1746161747.1715186,2743,0.0078125,0.11827976256608963,4213248.0,-0.26426321268081665,0.302734375
1.0,21784,30.13020896911621,76.2409896850586,0.7266795039176941,1.9187088012695312,2753,0.9240986704826355,1155.505960545,1746161751.59568,2754,0.0078125,0.09523364901542664,4230144.0,-0.27755606174468994,0.3509114682674408
1.0,21800,28.623699188232422,76.2409896850586,0.6524816751480103,1.9187088012695312,2755,0.9240986704826355,1156.30528996,1746161752.3950002,2756,0.0078125,0.10570145398378372,4233216.0,-0.28505316376686096,0.3131510615348816
1.0,21824,30.703125,76.2409896850586,0.7677851915359497,1.9187088012695312,2758,0.9240986704826355,1157.502763957,1746161753.5925152,2759,0.0078125,0.11380790174007416,4237824.0,-0.31200239062309265,0.3606770932674408
1.0,21840,28.36067771911621,76.2409896850586,0.586746096611023,1.9187088012695312,2760,0.9240986704826355,1158.301127881,1746161754.3908587,2761,0.0078125,0.10379797220230103,4240896.0,-0.3004397749900818,0.2415364682674408
1.0,22008,29.350261688232422,76.2409896850586,0.6573400497436523,1.9187088012695312,2781,0.9240986704826355,1166.856375528,1746161762.946028,2782,0.0078125,0.10291826725006104,4273152.0,-0.23546725511550903,0.2858073115348816
1.0,22024,28.09765625,76.2409896850586,0.604122519493103,1.9187088012695312,2783,0.9240986704826355,1167.664462151,1746161763.7540572,2784,0.0078125,0.08276689797639847,4276224.0,-0.23939593136310577,0.2649739682674408
1.0,22072,28.67578125,76.2409896850586,0.6494303941726685,1.9187088012695312,2789,0.9240986704826355,1170.090191305,1746161766.1799204,2790,0.0078125,0.09605468809604645,4285440.0,-0.20077204704284668,0.2981770932674408
1.0,22088,28.58203125,76.2409896850586,0.5957591533660889,1.9187088012695312,2791,0.9240986704826355,1170.890706332,1746161766.9805095,2792,0.0078125,0.1009451150894165,4288512.0,-0.18659545481204987,0.2591145932674408
1.0,22312,29.86458396911621,76.2409896850586,0.646044135093689,1.9187088012695312,2819,0.9240986704826355,1182.182817936,1746161778.2724946,2820,0.0078125,0.11808259785175323,4331520.0,-0.2291615903377533,0.2584635615348816
1.0,22336,29.881511688232422,76.2409896850586,0.7006102800369263,1.9187088012695312,2822,0.9240986704826355,1183.404183948,1746161779.493856,2823,0.0078125,0.10503575205802917,4336128.0,-0.22005243599414825,0.318359375
1.0,22344,28.4765625,76.2409896850586,0.6464376449584961,1.9187088012695312,2823,0.9240986704826355,1183.806690279,1746161779.8962748,2824,0.0078125,0.10647857189178467,4337664.0,-0.24746645987033844,0.2962239682674408
1.0,22488,28.233074188232422,76.2409896850586,0.6204005479812622,1.9187088012695312,2841,0.9240986704826355,1191.06214259,1746161787.1518319,2842,0.0078125,0.08494787663221359,4365312.0,-0.22289428114891052,0.2825520932674408
1.0,22712,30.553386688232422,76.2409896850586,0.7392293214797974,1.9187088012695312,2869,0.9240986704826355,1202.276393921,1746161798.3660564,2870,0.0078125,0.09312060475349426,4408320.0,-0.2120407521724701,0.3359375
1.0,22736,28.94270896911621,76.2409896850586,0.6176321506500244,1.9187088012695312,2872,0.9240986704826355,1203.505091859,1746161799.5948153,2873,0.0078125,0.07185137271881104,4412928.0,-0.20734451711177826,0.2721354365348816
1.0,23200,29.88671875,75.05293273925781,0.6937739849090576,1.9170429706573486,2930,0.9224953055381775,1226.93939227,1746161823.0286689,2931,0.0078125,0.10219641029834747,4502016.0,-0.34309086203575134,0.3151041865348816
1.0,23264,31.225261688232422,75.05293273925781,0.8958333730697632,1.9170429706573486,2938,0.9224953055381775,1230.130459835,1746161826.2201967,2939,0.0078125,0.11319728940725327,4514304.0,-0.375667929649353,0.4479166865348816
1.0,23304,29.986980438232422,75.05293273925781,0.6136126518249512,1.9170429706573486,2943,0.9224953055381775,1232.134418474,1746161828.2240937,2944,0.008463541977107525,0.10165265202522278,4521984.0,-0.3875872492790222,0.2506510615348816
1.0,23560,28.240886688232422,75.05293273925781,0.6237224340438843,1.9170429706573486,2975,0.9224953055381775,1245.019543928,1746161841.1093395,2976,0.0078125,0.08245811611413956,4571136.0,-0.4667032063007355,0.2779948115348816
1.0,23584,30.36458396911621,75.05293273925781,0.7334885597229004,1.9170429706573486,2978,0.9224953055381775,1246.228574393,1746161842.3182228,2979,0.0078125,0.09884314239025116,4575744.0,-0.40672391653060913,0.330078125
1.0,23680,28.65364646911621,75.05293273925781,0.6965179443359375,1.9170429706573486,2990,0.9224953055381775,1251.051956098,1746161847.14172,2991,0.0078125,0.0792103260755539,4594176.0,-0.3491547405719757,0.326171875
1.0,23776,30.70833396911621,75.05293273925781,0.7951558828353882,1.9170429706573486,3002,0.9224953055381775,1255.878555516,1746161851.968361,3003,0.008463541977107525,0.08768920600414276,4612608.0,-0.44822341203689575,0.384765625
1.0,24184,29.32942771911621,75.05293273925781,0.6823135614395142,1.9170429706573486,3053,0.9224953055381775,1276.460081753,1746161872.5497768,3054,0.00911458395421505,0.10270482301712036,4690944.0,-0.5167205929756165,0.310546875
1.0,24320,31.444011688232422,75.05293273925781,0.8802083730697632,1.9170429706573486,3070,0.9224953055381775,1283.299327769,1746161879.388982,3071,0.008463541977107525,0.10002050548791885,4717056.0,-0.41799473762512207,0.4401041865348816
1.0,24336,30.10546875,75.05293273925781,0.781136155128479,1.9170429706573486,3072,0.9224953055381775,1284.097185054,1746161880.1869276,3073,0.00911458395421505,0.0767480731010437,4720128.0,-0.3851373493671417,0.3815104365348816
1.0,24472,29.819011688232422,75.05293273925781,0.6880015730857849,1.9170429706573486,3089,0.9224953055381775,1290.938822313,1746161887.0283456,3090,0.0078125,0.11157484352588654,4746240.0,-0.4004761576652527,0.3196614682674408
1.0,24632,29.893230438232422,75.05293273925781,0.7073293924331665,1.9170429706573486,3109,0.9224953055381775,1299.007836342,1746161895.0965538,3110,0.008463541977107525,0.08227923512458801,4776960.0,-0.35145309567451477,0.3209635615348816
1.0,24704,30.41927146911621,75.05293273925781,0.6690673232078552,1.9170429706573486,3118,0.9224953055381775,1302.606567728,1746161898.6961098,3119,0.0078125,0.10005208849906921,4790784.0,-0.3225401043891907,0.2838541865348816
1.0,24904,30.572917938232422,75.05293273925781,0.7310318350791931,1.9170429706573486,3143,0.9224953055381775,1312.659806697,1746161908.7496083,3144,0.008463541977107525,0.09906432032585144,4829184.0,-0.340383917093277,0.3294270932674408
1.0,24960,29.951824188232422,75.05293273925781,0.7502421736717224,1.9170429706573486,3150,0.9224953055381775,1315.49113504,1746161911.5809462,3151,0.0078125,0.11905573308467865,4839936.0,-0.3120518624782562,0.3522135615348816
1.0,25512,29.51692771911621,75.05293273925781,0.653401255607605,1.9170429706573486,3219,0.9224953055381775,1343.375954914,1746161939.465456,3220,0.0078125,0.09680207073688507,4945920.0,-0.3357906937599182,0.2727864682674408
1.0,25592,29.444011688232422,75.05293273925781,0.6991842985153198,1.9170429706573486,3229,0.9224953055381775,1347.410946683,1746161943.5003738,3230,0.0078125,0.08459708094596863,4961280.0,-0.3156454265117645,0.3125
1.0,25744,28.596355438232422,75.05293273925781,0.6089214086532593,1.9170429706573486,3248,0.9224953055381775,1355.003193808,1746161951.0922768,3249,0.0078125,0.1022091880440712,4990464.0,-0.4035186767578125,0.2604166865348816
1.0,25792,29.61328125,74.0587158203125,0.6668763160705566,1.9051673412322998,3254,0.9119266271591187,1357.503586511,1746161953.592803,3255,0.008463541977107525,0.11997328698635101,4999680.0,-0.35104984045028687,0.3040364682674408
1.0,26120,28.765625,74.0587158203125,0.5931939482688904,1.9051673412322998,3295,0.9119266271591187,1373.956830201,1746161970.0466661,3296,0.0078125,0.11697567254304886,5062656.0,-0.2077581137418747,0.2552083432674408
1.0,26176,30.34375,74.0587158203125,0.6809927225112915,1.9051673412322998,3302,0.9119266271591187,1376.748750872,1746161972.8385606,3303,0.0078125,0.11681262403726578,5073408.0,-0.2569136917591095,0.302734375
1.0,26416,28.975261688232422,74.0587158203125,0.5868291854858398,1.9051673412322998,3332,0.9119266271591187,1388.751548196,1746161984.84052,3333,0.0078125,0.11788879334926605,5119488.0,-0.39504915475845337,0.2369791716337204
1.0,26616,29.455730438232422,74.0587158203125,0.730660617351532,1.9051673412322998,3357,0.9119266271591187,1398.710685943,1746161994.8001912,3358,0.008463541977107525,0.12657460570335388,5157888.0,-0.43841221928596497,0.333984375
1.0,26664,30.14192771911621,74.0587158203125,0.732369601726532,1.9051673412322998,3363,0.9119266271591187,1401.132323856,1746161997.2214897,3364,0.0078125,0.1265609860420227,5167104.0,-0.43228185176849365,0.3450520932674408
1.0,26736,30.01302146911621,74.0587158203125,0.7170426249504089,1.9051673412322998,3372,0.9119266271591187,1404.741690961,1746162000.8309703,3373,0.008463541977107525,0.13248823583126068,5180928.0,-0.46716904640197754,0.333984375
1.0,26752,29.50911521911621,74.0587158203125,0.642586350440979,1.9051673412322998,3374,0.9119266271591187,1405.545746149,1746162001.6350224,3375,0.0078125,0.16064679622650146,5184000.0,-0.43785572052001953,0.2766927182674408
1.0,26904,31.8828125,74.0587158203125,0.9127604365348816,1.9051673412322998,3393,0.9119266271591187,1413.106932461,1746162009.196187,3394,0.008463541977107525,0.11480683088302612,5213184.0,-0.37922459840774536,0.4563802182674408
1.0,26952,29.85546875,74.0587158203125,0.7495631575584412,1.9051673412322998,3399,0.9119266271591187,1415.497739031,1746162011.5872405,3400,0.0078125,0.12874993681907654,5222400.0,-0.4178084135055542,0.3606770932674408
