update_steps,_runtime,env_step,returned_won_episode,returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_won_episode,_timestamp,grad_steps,_step
2694,1110.994110417,4137984.0,0.0,0.0078125,92.89494323730469,0.009542133659124374,0.20948708057403564,-0.49156510829925537,1.0,0.7788178324699402,24.811199188232422,0.0,1746182571.1015217,21304,2693
2698,1112.583342109,4144128.0,0.0,0.0078125,92.89494323730469,0.008927501738071442,0.20098552107810974,-0.49274206161499023,1.0,0.7788178324699402,24.63411521911621,0.0,1746182572.6908329,21336,2697
2706,1115.737551132,4156416.0,0.0,0.008463541977107525,92.89494323730469,0.006858323700726032,0.1845063418149948,-0.47963541746139526,1.0,0.7788178324699402,22.98828125,0.0,1746182575.845054,21400,2705
2724,1122.798433088,4184064.0,0.0,0.0078125,92.89494323730469,0.016125798225402832,0.2338690459728241,-0.5665240287780762,1.0,0.7788178324699402,27.29817771911621,0.0,1746182582.9059734,21544,2723
2728,1124.362572397,4190208.0,0.0,0.0078125,92.89494323730469,0.015392201021313667,0.2129494994878769,-0.5520477294921875,1.0,0.7788178324699402,25.721355438232422,0.0,1746182584.470105,21576,2727
2732,1125.930570809,4196352.0,0.0,0.008463541977107525,92.89494323730469,0.0077482787892222404,0.19021444022655487,-0.5461365580558777,1.0,0.7788178324699402,24.50390625,0.0,1746182586.0380278,21608,2731
2734,1126.729978533,4199424.0,0.0,0.0078125,92.89494323730469,0.007625293452292681,0.23745080828666687,-0.5495094656944275,1.0,0.7788178324699402,27.63802146911621,0.0,1746182586.8373115,21624,2733
2738,1128.294751981,4205568.0,0.0,0.0078125,92.89494323730469,0.006689238362014294,0.19635304808616638,-0.5440736413002014,1.0,0.7788178324699402,23.76953125,0.0,1746182588.4022772,21656,2737
2754,1134.570718546,4230144.0,0.0,0.0078125,92.89494323730469,0.006819884292781353,0.1947213113307953,-0.5213303565979004,1.0,0.7788178324699402,24.283855438232422,0.0,1746182594.678249,21784,2753
2758,1136.131611727,4236288.0,0.0,0.0078125,92.89494323730469,0.0066735511645674706,0.1927655190229416,-0.5301641225814819,1.0,0.7788178324699402,24.4765625,0.0,1746182596.2391815,21816,2757
2774,1142.407374166,4260864.0,0.0,0.008463541977107525,92.89494323730469,0.006053004879504442,0.23610977828502655,-0.5250961780548096,1.0,0.7788178324699402,27.34895896911621,0.0,1746182602.514855,21944,2773
2801,1152.980448104,4302336.0,0.0,0.0078125,92.89494323730469,0.007331532891839743,0.20535656809806824,-0.5084542632102966,1.0,0.7788178324699402,25.279949188232422,0.0,1746182613.087998,22160,2800
2822,1161.223482859,4334592.0,0.0,0.0078125,92.89494323730469,0.007024786900728941,0.19919130206108093,-0.5384082794189453,1.0,0.7788178324699402,24.6640625,0.0,1746182621.3310065,22328,2821
2835,1166.330548618,4354560.0,0.0,0.0078125,92.89494323730469,0.007747014984488487,0.22373084723949432,-0.5313521027565002,1.0,0.7788178324699402,26.127605438232422,0.0,1746182626.4380667,22432,2834
2857,1174.952393112,4388352.0,0.0,0.0078125,92.89494323730469,0.00641778577119112,0.19342879951000214,-0.5431439876556396,1.0,0.7788178324699402,24.529949188232422,0.0,1746182635.0598555,22608,2856
2879,1183.605341557,4422144.0,0.0,0.0078125,92.89494323730469,0.005619887262582779,0.1743476241827011,-0.5398690104484558,1.0,0.7788178324699402,22.09375,0.0,1746182643.7128394,22784,2878
2889,1187.524991199,4437504.0,0.0,0.0078125,92.89494323730469,0.007070740684866905,0.18787673115730286,-0.5405445098876953,1.0,0.7788178324699402,23.654949188232422,0.0,1746182647.6325629,22864,2888
2908,1194.976730463,4466688.0,0.0,0.0078125,92.89494323730469,0.007398799993097782,0.16762018203735352,-0.5351612567901611,1.0,0.7788178324699402,22.186199188232422,0.0,1746182655.084283,23016,2907
2933,1204.88533942,4505088.0,0.0,0.0078125,95.6764144897461,0.005325552076101303,0.21309803426265717,-0.5327574610710144,1.0,0.7870633006095886,24.98177146911621,0.001949317753314972,1746182664.992834,23216,2932
2940,1207.624689911,4515840.0,0.0,0.008463541977107525,95.6764144897461,0.0072821807116270065,0.21748358011245728,-0.5391398072242737,1.0,0.7870633006095886,25.77474021911621,0.001949317753314972,1746182667.7321923,23272,2939
2950,1211.552938435,4531200.0,0.0,0.0078125,95.6764144897461,0.006422258913516998,0.22492846846580505,-0.5839720368385315,1.0,0.7870633006095886,25.75520896911621,0.001949317753314972,1746182671.6604922,23352,2949
2961,1215.879163494,4548096.0,0.0,0.0078125,95.6764144897461,0.005192340351641178,0.17691752314567566,-0.5600519776344299,1.0,0.7870633006095886,22.23046875,0.001949317753314972,1746182675.98667,23440,2960
3030,1243.010806125,4654080.0,0.0,0.0078125,95.6764144897461,0.0067155370488762856,0.20121535658836365,-0.5803919434547424,1.0,0.7870633006095886,24.82421875,0.001949317753314972,1746182703.1183252,23992,3029
3039,1246.5467259,4667904.0,0.0,0.0078125,95.6764144897461,0.0063112648203969,0.19630271196365356,-0.6044082045555115,1.0,0.7870633006095886,24.8046875,0.001949317753314972,1746182706.6540873,24064,3038
3040,1246.939534789,4669440.0,0.0,0.0078125,95.6764144897461,0.006640974432229996,0.2580548822879791,-0.5900838375091553,1.0,0.7870633006095886,27.85286521911621,0.001949317753314972,1746182707.0469916,24072,3039
3041,1247.330757304,4670976.0,0.0,0.0078125,95.6764144897461,0.006529208738356829,0.21225368976593018,-0.5930432081222534,1.0,0.7870633006095886,25.10677146911621,0.001949317753314972,1746182707.4382257,24080,3040
