update_steps,loss,returned_won_episode,env_step,test_returned_episode,test_returned_episode_lengths,returned_episode,_step,qvals,returned_episode_lengths,test_returned_won_episode,test_returned_episode_returns,grad_steps,returned_episode_returns,_runtime,_timestamp
3378,0.13022485375404358,0.2317708283662796,5188608.0,1.0,92.4375,0.0078125,3377,-0.8236421942710876,25.26692771911621,0.9453125,1.942611575126648,26776,0.4964999556541443,1032.264524825,1746462803.0945954
3380,0.1495637744665146,0.2024739533662796,5191680.0,1.0,92.4375,0.0078125,3379,-0.8136835694313049,25.21744728088379,0.9453125,1.942611575126648,26792,0.46332454681396484,1032.852286761,1746462803.6823685
3395,0.11580062657594681,0.1438802033662796,5214720.0,1.0,92.4375,0.0078125,3394,-0.8355526328086853,27.29036521911621,0.9453125,1.942611575126648,26912,0.4178619384765625,1037.257241218,1746462808.0873427
3398,0.1429678201675415,0.2076822966337204,5219328.0,1.0,92.4375,0.0078125,3397,-0.8298952579498291,25.35807228088379,0.9453125,1.942611575126648,26936,0.47217878699302673,1038.138265389,1746462808.9683633
3406,0.13390636444091797,0.236328125,5231616.0,1.0,92.4375,0.0078125,3405,-0.7969595193862915,25.53775978088379,0.9453125,1.942611575126648,27000,0.5055902600288391,1040.493370141,1746462811.3234596
3423,0.12368050217628479,0.216796875,5257728.0,1.0,92.4375,0.0078125,3422,-0.6978640556335449,25.4609375,0.9453125,1.942611575126648,27136,0.4828367233276367,1045.483887085,1746462816.3139763
3429,0.11950615793466568,0.1888020783662796,5266944.0,1.0,92.4375,0.0078125,3428,-0.7006313800811768,25.92708396911621,0.9453125,1.942611575126648,27184,0.45670047402381897,1047.243820542,1746462818.0739205
3435,0.13137605786323547,0.255859375,5276160.0,1.0,92.4375,0.0078125,3434,-0.7408819198608398,26.26822853088379,0.9453125,1.942611575126648,27232,0.528090238571167,1049.005965167,1746462819.8360631
3453,0.11425694823265076,0.14453125,5303808.0,1.0,92.4375,0.0078125,3452,-0.7122727632522583,26.5234375,0.9453125,1.942611575126648,27376,0.4204009771347046,1054.29058843,1746462825.120685
3457,0.1504349261522293,0.15234375,5309952.0,1.0,92.4375,0.0078125,3456,-0.7102805376052856,23.91275978088379,0.9453125,1.942611575126648,27408,0.3930181860923767,1055.466119076,1746462826.2962093
3492,0.09395234286785126,0.2506510317325592,5363712.0,1.0,92.4375,0.0078125,3491,-0.7354412078857422,25.3203125,0.9453125,1.942611575126648,27688,0.5193610787391663,1065.764926855,1746462836.5950131
3502,0.12868700921535492,0.1783854216337204,5379072.0,1.0,92.4375,0.0078125,3501,-0.735411524772644,25.13671875,0.9453125,1.942611575126648,27768,0.43149125576019287,1068.71052313,1746462839.5406299
3507,0.11951377242803574,0.23828125,5386752.0,1.0,92.4375,0.0078125,3506,-0.6518718004226685,25.81900978088379,0.9453125,1.942611575126648,27808,0.5110346674919128,1070.177165468,1746462841.0072646
3508,0.11077165603637695,0.2395833283662796,5388288.0,1.0,92.4375,0.0078125,3507,-0.7149578332901001,25.70572853088379,0.9453125,1.942611575126648,27816,0.5133888721466064,1070.470708163,1746462841.3007886
3516,0.15658044815063477,0.2083333283662796,5400576.0,1.0,92.4375,0.0078125,3515,-0.7360965013504028,25.63671875,0.9453125,1.942611575126648,27880,0.4760676622390747,1072.819218967,1746462843.6493268
3545,0.12526313960552216,0.15234375,5445120.0,1.0,92.4375,0.0078125,3544,-0.8408063054084778,25.015625,0.9453125,1.942611575126648,28112,0.407267302274704,1081.337244693,1746462852.1673443
3548,0.11292186379432678,0.2545572817325592,5449728.0,1.0,92.4375,0.0078125,3547,-0.8281511664390564,25.48697853088379,0.9453125,1.942611575126648,28136,0.5255693793296814,1082.218078184,1746462853.0481644
3550,0.10797558724880219,0.2662760317325592,5452800.0,1.0,92.4375,0.0078125,3549,-0.8458825349807739,26.25,0.9453125,1.942611575126648,28152,0.5499790906906128,1082.804828469,1746462853.6348913
3567,0.11901599168777466,0.2239583283662796,5478912.0,1.0,92.4375,0.0078125,3566,-0.801166296005249,26.36328125,0.9453125,1.942611575126648,28288,0.5089886784553528,1087.792699635,1746462858.622789
3599,0.10799278318881989,0.2884114682674408,5528064.0,1.0,90.318359375,0.0078125,3598,-0.8008764982223511,26.46744728088379,0.9609375,1.9572029113769531,28544,0.576822817325592,1097.254022715,1746462868.084117
3639,0.15035998821258545,0.279296875,5589504.0,1.0,90.318359375,0.0078125,3638,-0.7133945226669312,26.90234375,0.9609375,1.9572029113769531,28864,0.5760207772254944,1109.000696972,1746462879.8307881
3645,0.11632023751735687,0.2473958283662796,5598720.0,1.0,90.318359375,0.0078125,3644,-0.6998639106750488,26.16796875,0.9609375,1.9572029113769531,28912,0.5288437008857727,1110.765420739,1746462881.5955114
3649,0.1037599965929985,0.2734375,5604864.0,1.0,90.318359375,0.0078125,3648,-0.6500073671340942,25.62890625,0.9609375,1.9572029113769531,28944,0.5468748807907104,1111.939179458,1746462882.7692795
3692,0.09011830389499664,0.1940104216337204,5670912.0,1.0,90.318359375,0.0078125,3691,-0.6684583425521851,26.44921875,0.9609375,1.9572029113769531,29288,0.4610911011695862,1124.566575764,1746462895.39664
3729,0.08478651940822601,0.2701822817325592,5727744.0,1.0,90.318359375,0.0078125,3728,-0.6507930755615234,25.35807228088379,0.9609375,1.9572029113769531,29584,0.5403645038604736,1135.435301946,1746462906.2653892
3765,0.07532418519258499,0.2356770783662796,5783040.0,1.0,90.318359375,0.0078125,3764,-0.7202982306480408,25.71224021911621,0.9609375,1.9572029113769531,29872,0.5096909403800964,1146.006335925,1746462916.8364172
3767,0.08133295178413391,0.28125,5786112.0,1.0,90.318359375,0.0078125,3766,-0.7041562795639038,27.39322853088379,0.9609375,1.9572029113769531,29888,0.5827985405921936,1146.594750964,1746462917.4240797
3768,0.06908731907606125,0.2272135466337204,5787648.0,1.0,90.318359375,0.0078125,3767,-0.7131715416908264,26.72786521911621,0.9609375,1.9572029113769531,29896,0.5136101841926575,1146.89052895,1746462917.720585
3781,0.08416007459163666,0.3046875,5807616.0,1.0,90.318359375,0.0078125,3780,-0.7450798749923706,27.40364646911621,0.9609375,1.9572029113769531,30000,0.6093748807907104,1150.707757271,1746462921.5378408
3804,0.06523992866277695,0.283203125,5842944.0,1.0,90.318359375,0.0078125,3803,-0.6698399186134338,27.43880271911621,0.9609375,1.9572029113769531,30184,0.5881900191307068,1157.459560196,1746462928.289634
3812,0.08848033100366592,0.2981770932674408,5855232.0,1.0,90.318359375,0.0078125,3811,-0.6501799821853638,27.06380271911621,0.9609375,1.9572029113769531,30248,0.596354067325592,1159.806805142,1746462930.6368878
3832,0.04766691103577614,0.2760416567325592,5885952.0,1.0,90.318359375,0.0078125,3831,-0.5626307725906372,26.76953125,0.9609375,1.9572029113769531,30408,0.569340169429779,1165.685474144,1746462936.5155635
3845,0.08629681169986725,0.2552083432674408,5905920.0,1.0,90.318359375,0.0078125,3844,-0.5919579267501831,27.62109375,0.9609375,1.9572029113769531,30512,0.5501241087913513,1169.502539126,1746462940.3326318
3865,0.06164061278104782,0.2819010317325592,5936640.0,1.0,90.318359375,0.0078125,3864,-0.5827794075012207,27.46875,0.9609375,1.9572029113769531,30672,0.583875834941864,1175.377926199,1746462946.208022
3885,0.058992624282836914,0.1946614533662796,5967360.0,1.0,90.318359375,0.0078125,3884,-0.47414731979370117,26.10025978088379,0.9609375,1.9572029113769531,30832,0.46484285593032837,1181.253166003,1746462952.083273
3898,0.06629413366317749,0.18359375,5987328.0,1.0,90.318359375,0.0078125,3897,-0.4127681851387024,25.13541603088379,0.9609375,1.9572029113769531,30936,0.436564177274704,1185.073634455,1746462955.9037242
3920,0.06820220500230789,0.251953125,6021120.0,1.0,90.13060760498047,0.0078125,3919,-0.48191389441490173,27.265625,0.9122806787490845,1.8874200582504272,31112,0.5374027490615845,1191.597054474,1746462962.4271338
3922,0.07009949535131454,0.2428385466337204,6024192.0,1.0,90.13060760498047,0.0078125,3921,-0.46735233068466187,25.90755271911621,0.9122806787490845,1.8874200582504272,31128,0.5143575668334961,1192.180855266,1746462963.0109408
3929,0.07525540888309479,0.22265625,6034944.0,1.0,90.13060760498047,0.0078125,3928,-0.49510955810546875,25.09895896911621,0.9122806787490845,1.8874200582504272,31184,0.47651207447052,1194.250700024,1746462965.080779
3952,0.0653451606631279,0.259765625,6070272.0,1.0,90.13060760498047,0.0078125,3951,-0.48833930492401123,26.7578125,0.9122806787490845,1.8874200582504272,31368,0.5553333163261414,1201.005399491,1746462971.8354747
3953,0.07441097497940063,0.3138020932674408,6071808.0,1.0,90.13060760498047,0.0078125,3952,-0.4896184802055359,27.81770896911621,0.9122806787490845,1.8874200582504272,31376,0.627604067325592,1201.299128376,1746462972.1292322
4003,0.05692495033144951,0.25390625,6148608.0,1.0,90.13060760498047,0.0078125,4002,-0.5345908403396606,26.88411521911621,0.9122806787490845,1.8874200582504272,31776,0.5414973497390747,1215.997191885,1746462986.8272827
4004,0.040978237986564636,0.2356770783662796,6150144.0,1.0,90.13060760498047,0.0078125,4003,-0.5299191474914551,27.16796875,0.9122806787490845,1.8874200582504272,31784,0.5342872738838196,1216.290734508,1746462987.1208143
4023,0.06556735187768936,0.30859375,6179328.0,1.0,90.13060760498047,0.0078125,4022,-0.5175286531448364,27.58203125,0.9122806787490845,1.8874200582504272,31936,0.6171873807907104,1221.878161163,1746462992.7082686
4038,0.05113023519515991,0.310546875,6202368.0,1.0,90.13060760498047,0.0078125,4037,-0.48686274886131287,27.56640625,0.9122806787490845,1.8874200582504272,32056,0.6210936307907104,1226.281441779,1746462997.1115153
4065,0.06568048894405365,0.2747395932674408,6243840.0,1.0,90.13060760498047,0.0078125,4064,-0.6426482200622559,27.27864646911621,0.9122806787490845,1.8874200582504272,32272,0.5723593235015869,1234.211787817,1746463005.0418658
4066,0.06094595789909363,0.2259114533662796,6245376.0,1.0,90.13060760498047,0.0078125,4065,-0.6589171886444092,26.69140625,0.9122806787490845,1.8874200582504272,32280,0.5068645477294922,1234.505420621,1746463005.335517
4067,0.06549078226089478,0.2669270932674408,6246912.0,1.0,90.13060760498047,0.0078125,4066,-0.6413506269454956,26.26171875,0.9122806787490845,1.8874200582504272,32288,0.5519130825996399,1234.799167841,1746463005.6292694
4077,0.06216862425208092,0.1881510466337204,6262272.0,1.0,90.13060760498047,0.0078125,4076,-0.6365282535552979,26.46354103088379,0.9122806787490845,1.8874200582504272,32368,0.45494699478149414,1237.736642483,1746463008.5667279
4094,0.07479971647262573,0.2545572817325592,6288384.0,1.0,90.13060760498047,0.0078125,4093,-0.6013524532318115,27.13541603088379,0.9122806787490845,1.8874200582504272,32504,0.545126736164093,1242.731246733,1746463013.56134
4103,0.07946669310331345,0.2298177033662796,6302208.0,1.0,90.13060760498047,0.0078125,4102,-0.6468495726585388,27.05338478088379,0.9122806787490845,1.8874200582504272,32576,0.521955668926239,1245.373804867,1746463016.2038844
4108,0.07694321870803833,0.2591145932674408,6309888.0,1.0,90.13060760498047,0.0078125,4107,-0.6267500519752502,27.17447853088379,0.9122806787490845,1.8874200582504272,32616,0.5562725067138672,1246.841725265,1746463017.6718094
4115,0.0663018524646759,0.291015625,6320640.0,1.0,90.13060760498047,0.0078125,4114,-0.5948413610458374,26.52604103088379,0.9122806787490845,1.8874200582504272,32672,0.5820311307907104,1248.896809127,1746463019.7268908
4116,0.05948163941502571,0.2532552182674408,6322176.0,1.0,90.13060760498047,0.0078125,4115,-0.5699985027313232,27.22525978088379,0.9122806787490845,1.8874200582504272,32680,0.5484886169433594,1249.190612132,1746463020.0207083
4129,0.06264481693506241,0.2552083432674408,6342144.0,1.0,90.13060760498047,0.0078125,4128,-0.5553997159004211,26.93489646911621,0.9122806787490845,1.8874200582504272,32784,0.5514400601387024,1253.010909074,1746463023.840999
4131,0.05833148583769798,0.1822916716337204,6345216.0,1.0,90.13060760498047,0.0078125,4130,-0.5314090251922607,27.0703125,0.9122806787490845,1.8874200582504272,32800,0.4743098318576813,1253.598015749,1746463024.4281106
4159,0.06279948353767395,0.296875,6388224.0,1.0,90.13060760498047,0.0078125,4158,-0.5108245015144348,27.94140625,0.9122806787490845,1.8874200582504272,33024,0.6121562123298645,1261.825049189,1746463032.6549726
4174,0.059174977242946625,0.279296875,6411264.0,1.0,90.13060760498047,0.0078125,4173,-0.39899975061416626,26.93489646911621,0.9122806787490845,1.8874200582504272,33144,0.5760207772254944,1266.227621906,1746463037.0577111
4182,0.060966238379478455,0.212890625,6423552.0,1.0,90.13060760498047,0.0078125,4181,-0.3894188404083252,26.23828125,0.9122806787490845,1.8874200582504272,33208,0.4902820587158203,1268.57901967,1746463039.4091165
4199,0.07247299700975418,0.2395833283662796,6449664.0,1.0,90.13060760498047,0.0078125,4198,-0.4758538603782654,26.40755271911621,0.9122806787490845,1.8874200582504272,33344,0.5209166407585144,1273.576174424,1746463044.4062712
4209,0.06673586368560791,0.197265625,6465024.0,1.0,90.13060760498047,0.0078125,4208,-0.4647364020347595,25.546875,0.9122806787490845,1.8874200582504272,33424,0.46383243799209595,1276.513287055,1746463047.3433821
4226,0.05956509709358215,0.2682291567325592,6491136.0,1.0,89.3046875,0.0078125,4225,-0.5322424173355103,26.83333396911621,0.919921875,1.9098228216171265,33560,0.5581144690513611,1281.560740312,1746463052.3908038
4274,0.05974208191037178,0.255859375,6564864.0,1.0,89.3046875,0.0078125,4273,-0.4474226236343384,26.95052146911621,0.919921875,1.9098228216171265,33944,0.5498064160346985,1295.65925015,1746463066.48935
4282,0.04903007298707962,0.2708333432674408,6577152.0,1.0,89.3046875,0.0078125,4281,-0.4577949643135071,27.54947853088379,0.919921875,1.9098228216171265,34008,0.5794323086738586,1298.0083058,1746463068.838405
4297,0.0626838356256485,0.2473958283662796,6600192.0,1.0,89.3046875,0.0078125,4296,-0.4410666227340698,27.828125,0.919921875,1.9098228216171265,34128,0.5603245496749878,1302.412665221,1746463073.242744
4307,0.05812527984380722,0.2526041567325592,6615552.0,1.0,89.3046875,0.0078125,4306,-0.46567001938819885,26.640625,0.919921875,1.9098228216171265,34208,0.543347179889679,1305.347296885,1746463076.1774075
4326,0.06544707715511322,0.275390625,6644736.0,1.0,89.3046875,0.0078125,4325,-0.34535354375839233,26.61458396911621,0.919921875,1.9098228216171265,34360,0.568524181842804,1310.941125709,1746463081.771209
4331,0.07236909866333008,0.30078125,6652416.0,1.0,89.3046875,0.0078125,4330,-0.3531830310821533,27.20052146911621,0.919921875,1.9098228216171265,34400,0.6015623807907104,1312.407948119,1746463083.2380219
4332,0.057033635675907135,0.2760416567325592,6653952.0,1.0,89.3046875,0.0078125,4331,-0.35174310207366943,27.25130271911621,0.919921875,1.9098228216171265,34408,0.5705225467681885,1312.701836063,1746463083.5319204
4333,0.046202294528484344,0.267578125,6655488.0,1.0,89.3046875,0.0078125,4332,-0.3118842840194702,27.63411521911621,0.919921875,1.9098228216171265,34416,0.5761796236038208,1312.995415766,1746463083.825505
4360,0.048479218035936356,0.2877604067325592,6696960.0,1.0,89.3046875,0.0078125,4359,-0.3479657769203186,26.453125,0.919921875,1.9098228216171265,34632,0.5755207538604736,1320.927282806,1746463091.7573612
4372,0.058756232261657715,0.2766927182674408,6715392.0,1.0,89.3046875,0.0078125,4371,-0.4180251955986023,26.84765625,0.919921875,1.9098228216171265,34728,0.5717620849609375,1324.473480643,1746463095.3035479
4387,0.05877610296010971,0.2766927182674408,6738432.0,1.0,89.3046875,0.0078125,4386,-0.423431932926178,27.55338478088379,0.919921875,1.9098228216171265,34848,0.5817916393280029,1328.880213519,1746463099.710286
4390,0.06392499059438705,0.1764322966337204,6743040.0,1.0,89.3046875,0.0078125,4389,-0.37979036569595337,26.875,0.919921875,1.9098228216171265,34872,0.45753902196884155,1329.760341933,1746463100.590423
4409,0.06770839542150497,0.2805989682674408,6772224.0,1.0,89.3046875,0.0078125,4408,-0.38299989700317383,26.8671875,0.919921875,1.9098228216171265,35024,0.5773611068725586,1335.341728411,1746463106.171809
4418,0.07489614933729172,0.3014322817325592,6786048.0,1.0,89.3046875,0.0078125,4417,-0.3797680139541626,27.18489646911621,0.919921875,1.9098228216171265,35096,0.6028645038604736,1337.984954119,1746463108.8150382
4432,0.04244759678840637,0.1959635466337204,6807552.0,1.0,89.3046875,0.0078125,4431,-0.4123217463493347,25.87109375,0.919921875,1.9098228216171265,35208,0.4679938554763794,1342.098120677,1746463112.9282064
4434,0.05874576419591904,0.23828125,6810624.0,1.0,89.3046875,0.0078125,4433,-0.45068514347076416,27.37630271911621,0.919921875,1.9098228216171265,35224,0.5326362252235413,1342.685126161,1746463113.5152154
4436,0.06785786151885986,0.2630208432674408,6813696.0,1.0,89.3046875,0.0078125,4435,-0.4317972958087921,27.56900978088379,0.919921875,1.9098228216171265,35240,0.5731762051582336,1343.272486055,1746463114.1025584
4440,0.043285928666591644,0.283203125,6819840.0,1.0,89.3046875,0.0078125,4439,-0.3843657076358795,27.12239646911621,0.919921875,1.9098228216171265,35272,0.5844652652740479,1344.447311813,1746463115.277411
4455,0.058638982474803925,0.2024739533662796,6842880.0,1.0,89.3046875,0.0078125,4454,-0.4522799849510193,27.32291603088379,0.919921875,1.9098228216171265,35392,0.48881855607032776,1348.854248403,1746463119.6843398
4473,0.04273409768939018,0.2421875,6870528.0,1.0,89.3046875,0.0078125,4472,-0.41389715671539307,26.36979103088379,0.919921875,1.9098228216171265,35536,0.5209131836891174,1354.140549154,1746463124.9706206
4484,0.07416162639856339,0.25,6887424.0,1.0,89.3046875,0.0078125,4483,-0.43041735887527466,26.578125,0.919921875,1.9098228216171265,35624,0.5357351899147034,1357.370433561,1746463128.2005098
4485,0.053724080324172974,0.306640625,6888960.0,1.0,89.3046875,0.0078125,4484,-0.4090154767036438,27.43619728088379,0.919921875,1.9098228216171265,35632,0.6132811307907104,1357.663765816,1746463128.4938595
4498,0.05308710038661957,0.275390625,6908928.0,1.0,89.3046875,0.0078125,4497,-0.37970468401908875,27.92447853088379,0.919921875,1.9098228216171265,35736,0.5923089981079102,1361.487421849,1746463132.317504
4540,0.04019051417708397,0.2721354067325592,6973440.0,1.0,89.3046875,0.0078125,4539,-0.2852325439453125,27.20703125,0.919921875,1.9098228216171265,36072,0.5630989074707031,1373.824182921,1746463144.6542666
4554,0.06344981491565704,0.19140625,6994944.0,1.0,90.751953125,0.0078125,4553,-0.29066720604896545,25.45572853088379,0.982421875,1.980827808380127,36184,0.4496839940547943,1377.996604913,1746463148.8266819
4584,0.047688890248537064,0.2864583432674408,7041024.0,1.0,90.751953125,0.0078125,4583,-0.23985064029693604,27.30338478088379,0.982421875,1.980827808380127,36424,0.5904895663261414,1386.814669468,1746463157.64471
4586,0.06164213642477989,0.2727864682674408,7044096.0,1.0,90.751953125,0.0078125,4585,-0.23065224289894104,26.92447853088379,0.982421875,1.980827808380127,36440,0.5700815320014954,1387.401614067,1746463158.2317064
4591,0.05774592608213425,0.1790364533662796,7051776.0,1.0,90.751953125,0.0078125,4590,-0.27978816628456116,26.43099021911621,0.982421875,1.980827808380127,36480,0.4509999454021454,1388.868794727,1746463159.6988823
4593,0.050781019032001495,0.3092447817325592,7054848.0,1.0,90.751953125,0.0078125,4592,-0.26144564151763916,27.58724021911621,0.982421875,1.980827808380127,36496,0.6184895038604736,1389.456479154,1746463160.2865565
4594,0.0469445064663887,0.2838541567325592,7056384.0,1.0,90.751953125,0.0078125,4593,-0.2605590224266052,27.59244728088379,0.982421875,1.980827808380127,36504,0.587986946105957,1389.750239883,1746463160.5803268
4612,0.04731754586100578,0.2884114682674408,7084032.0,1.0,90.751953125,0.0078125,4611,-0.2511724829673767,26.43619728088379,0.982421875,1.980827808380127,36648,0.576822817325592,1395.036448916,1746463165.8665347
4613,0.05151906982064247,0.2923177182674408,7085568.0,1.0,90.751953125,0.0078125,4612,-0.2548501491546631,27.55599021911621,0.982421875,1.980827808380127,36656,0.602062463760376,1395.33001087,1746463166.160093
4615,0.045763734728097916,0.2936197817325592,7088640.0,1.0,90.751953125,0.0078125,4614,-0.25111663341522217,26.71354103088379,0.982421875,1.980827808380127,36672,0.5872395634651184,1395.918689845,1746463166.7487648
4628,0.06482818722724915,0.2740885317325592,7108608.0,1.0,90.751953125,0.0078125,4627,-0.2707141935825348,28.54036521911621,0.982421875,1.980827808380127,36776,0.6027560234069824,1399.73465456,1746463170.564758
4646,0.05277227610349655,0.2669270932674408,7136256.0,1.0,90.751953125,0.0078125,4645,-0.2433033585548401,27.36458396911621,0.982421875,1.980827808380127,36920,0.5689817070960999,1405.017173411,1746463175.8472831
4659,0.05370915308594704,0.2350260466337204,7156224.0,1.0,90.751953125,0.0078125,4658,-0.21444706618785858,27.80859375,0.982421875,1.980827808380127,37024,0.5369270443916321,1408.841716482,1746463179.671813
4663,0.07178302109241486,0.2571614682674408,7162368.0,1.0,90.751953125,0.0078125,4662,-0.2726373076438904,27.35807228088379,0.982421875,1.980827808380127,37056,0.5552881360054016,1410.015914824,1746463180.845995
4667,0.07231378555297852,0.267578125,7168512.0,1.0,90.751953125,0.0078125,4666,-0.2731541395187378,26.86458396911621,0.982421875,1.980827808380127,37088,0.5494895577430725,1411.194284706,1746463182.0243857
4692,0.05725695192813873,0.3053385317325592,7206912.0,1.0,90.751953125,0.0078125,4691,-0.21526657044887543,27.3984375,0.982421875,1.980827808380127,37288,0.6106770038604736,1418.535134111,1746463189.3652337
4701,0.06303811073303223,0.23828125,7220736.0,1.0,90.751953125,0.0078125,4700,-0.22726546227931976,26.68359375,0.982421875,1.980827808380127,37360,0.5278367400169373,1421.180747542,1746463192.0107892
4703,0.052427634596824646,0.3059895932674408,7223808.0,1.0,90.751953125,0.0078125,4702,-0.2555137872695923,27.38802146911621,0.982421875,1.980827808380127,37376,0.611979067325592,1421.767684937,1746463192.5977669
4735,0.06442149728536606,0.3131510317325592,7272960.0,1.0,90.751953125,0.0078125,4734,-0.22598719596862793,27.76822853088379,0.982421875,1.980827808380127,37632,0.6263020038604736,1431.172897392,1746463202.0029883
4748,0.06536048650741577,0.2923177182674408,7292928.0,1.0,90.751953125,0.0078125,4747,-0.19614611566066742,28.13020896911621,0.982421875,1.980827808380127,37736,0.6112568974494934,1434.98846114,1746463205.8185582
4755,0.05046746879816055,0.2734375,7303680.0,1.0,90.751953125,0.0078125,4754,-0.20585431158542633,27.49609375,0.982421875,1.980827808380127,37792,0.5833219885826111,1437.042958983,1746463207.8730452
4780,0.06407427787780762,0.2376302033662796,7342080.0,1.0,90.751953125,0.0078125,4779,-0.3428049683570862,27.18099021911621,0.982421875,1.980827808380127,37992,0.5310850143432617,1444.386687787,1746463215.2167718
4787,0.06422163546085358,0.2578125,7352832.0,1.0,90.751953125,0.0078125,4786,-0.3073738217353821,26.78775978088379,0.982421875,1.980827808380127,38048,0.5504938960075378,1446.443443145,1746463217.2735062
4809,0.047965023666620255,0.2864583432674408,7386624.0,1.0,90.751953125,0.0078125,4808,-0.26519954204559326,27.98177146911621,0.982421875,1.980827808380127,38224,0.591643214225769,1452.927802008,1746463223.757896
4824,0.09111220389604568,0.1829427033662796,7409664.0,1.0,90.751953125,0.0078125,4823,-0.32116177678108215,27.67708396911621,0.982421875,1.980827808380127,38344,0.4644660949707031,1457.341854103,1746463228.1719391
4838,0.0624614879488945,0.1302083283662796,7431168.0,1.0,90.751953125,0.0078125,4837,-0.3588908314704895,26.28125,0.982421875,1.980827808380127,38456,0.3929635286331177,1461.458495743,1746463232.2885897
4847,0.05640879645943642,0.2845052182674408,7444992.0,1.0,90.751953125,0.0078125,4846,-0.34293556213378906,27.17708396911621,0.982421875,1.980827808380127,38528,0.5861214399337769,1464.102083678,1746463234.932172
4848,0.08646905422210693,0.20703125,7446528.0,1.0,90.751953125,0.0078125,4847,-0.3269076347351074,26.12630271911621,0.982421875,1.980827808380127,38536,0.48457029461860657,1464.39546484,1746463235.2255445
4852,0.07519688457250595,0.2545572817325592,7452672.0,1.0,90.751953125,0.0078125,4851,-0.3417332172393799,27.40104103088379,0.982421875,1.980827808380127,38568,0.5504287481307983,1465.569941747,1746463236.4000359
4880,0.060904361307621,0.2760416567325592,7495680.0,1.0,88.83984375,0.0078125,4879,-0.28386640548706055,26.71614646911621,0.947265625,1.9421533346176147,38792,0.5701422691345215,1473.855352466,1746463244.6854506
4884,0.08337485790252686,0.263671875,7501824.0,1.0,88.83984375,0.0078125,4883,-0.2791387438774109,27.52604103088379,0.947265625,1.9421533346176147,38824,0.5699001550674438,1475.030553863,1746463245.8606315
4889,0.07692630589008331,0.2526041567325592,7509504.0,1.0,88.83984375,0.0078125,4888,-0.30804890394210815,27.359375,0.947265625,1.9421533346176147,38864,0.5513853430747986,1476.501121662,1746463247.331185
4906,0.09282346069812775,0.2584635317325592,7535616.0,1.0,88.83984375,0.0078125,4905,-0.3599129915237427,26.78515625,0.947265625,1.9421533346176147,39000,0.5460511445999146,1481.495256372,1746463252.3253438
4920,0.09764917194843292,0.2233072966337204,7557120.0,1.0,88.83984375,0.008463541977107525,4919,-0.2784460783004761,27.12369728088379,0.947265625,1.9421533346176147,39112,0.5079964399337769,1485.60522198,1746463256.4353216
4942,0.05250626429915428,0.2682291567325592,7590912.0,1.0,88.83984375,0.0078125,4941,-0.27002376317977905,26.69791603088379,0.947265625,1.9421533346176147,39288,0.5573610067367554,1492.064170568,1746463262.8942769
4946,0.06824418157339096,0.2434895783662796,7597056.0,1.0,88.83984375,0.0078125,4945,-0.3067631423473358,26.07682228088379,0.947265625,1.9421533346176147,39320,0.5230451226234436,1493.239253671,1746463264.0693488
4960,0.07449708133935928,0.2858072817325592,7618560.0,1.0,88.83984375,0.0078125,4959,-0.32135340571403503,27.59895896911621,0.947265625,1.9421533346176147,39432,0.5936144590377808,1497.348038859,1746463268.1781304
4968,0.10685747861862183,0.275390625,7630848.0,1.0,88.83984375,0.0078125,4967,-0.27849841117858887,26.72005271911621,0.947265625,1.9421533346176147,39496,0.5667741894721985,1499.69782695,1746463270.5279143
4979,0.0764794871211052,0.2819010317325592,7647744.0,1.0,88.83984375,0.0078125,4978,-0.27602618932724,26.1015625,0.947265625,1.9421533346176147,39584,0.5638020038604736,1502.932126971,1746463273.7622273
4980,0.06872540712356567,0.2903645932674408,7649280.0,1.0,88.83984375,0.0078125,4979,-0.25925207138061523,26.60416603088379,0.947265625,1.9421533346176147,39592,0.580729067325592,1503.225593475,1746463274.055676
4995,0.09320981055498123,0.2721354067325592,7672320.0,1.0,88.83984375,0.0078125,4994,-0.2625221014022827,26.515625,0.947265625,1.9421533346176147,39712,0.5616978406906128,1507.641763731,1746463278.4718366
4998,0.0660991370677948,0.2747395932674408,7676928.0,1.0,88.83984375,0.0078125,4997,-0.26017656922340393,27.41275978088379,0.947265625,1.9421533346176147,39736,0.5705259442329407,1508.522183049,1746463279.352282
4999,0.0656268298625946,0.2298177033662796,7678464.0,1.0,88.83984375,0.0078125,4998,-0.23868204653263092,26.42578125,0.947265625,1.9421533346176147,39744,0.5148757696151733,1508.815572817,1746463279.6456776
5003,0.07181183248758316,0.3059895932674408,7684608.0,1.0,88.83984375,0.0078125,5002,-0.28740277886390686,27.375,0.947265625,1.9421533346176147,39776,0.611979067325592,1509.989170754,1746463280.8192642
5006,0.06234410032629967,0.2936197817325592,7689216.0,1.0,88.83984375,0.0078125,5005,-0.2738257944583893,27.67057228088379,0.947265625,1.9421533346176147,39800,0.6043506264686584,1510.869859389,1746463281.6999269
5009,0.05562862753868103,0.2584635317325592,7693824.0,1.0,88.83984375,0.0078125,5008,-0.26311227679252625,28.05599021911621,0.947265625,1.9421533346176147,39824,0.5666753053665161,1511.74753402,1746463282.5776284
5029,0.07520020008087158,0.2122395783662796,7724544.0,1.0,88.83984375,0.0078125,5028,-0.3040684461593628,25.85546875,0.947265625,1.9421533346176147,39984,0.4863358736038208,1517.620112424,1746463288.4501793
