grad_steps,returned_episode,_timestamp,returned_episode_returns,test_returned_episode_returns,returned_won_episode,qvals,test_returned_episode,env_step,_runtime,test_returned_won_episode,loss,update_steps,_step,test_returned_episode_lengths,returned_episode_lengths
17896,0.0553385429084301,1746176751.7965786,0.5462457537651062,0.6564739346504211,0.0,-0.19968876242637634,1.0,3483648.0,780.679401646,0.009833762422204018,0.1330851912498474,2268,2267,14.480449676513672,15.087240219116211
17912,0.0540364608168602,1746176752.449856,0.5406684279441833,0.6564739346504211,0.008463541977107525,-0.19523219764232635,1.0,3486720.0,781.332656109,0.009833762422204018,0.13192147016525269,2270,2269,14.480449676513672,15.216797828674316
18056,0.064453125,1746176758.4034626,0.5290148258209229,0.6646154522895813,0.0,-0.20114843547344208,1.0,3514368.0,787.286264565,0.011965812183916569,0.1286744624376297,2288,2287,17.419658660888672,12.782552719116211
18312,0.0618489608168602,1746176768.870557,0.5546875,0.6646154522895813,0.0078125,-0.21594613790512085,1.0,3563520.0,797.75337999,0.011965812183916569,0.12393151968717575,2320,2319,17.419658660888672,13.425130844116211
18320,0.0651041716337204,1746176769.197045,0.5619791746139526,0.6646154522895813,0.02148437686264515,-0.2105988711118698,1.0,3565056.0,798.079849443,0.011965812183916569,0.11319423466920853,2321,2320,17.419658660888672,12.933594703674316
18360,0.0638020858168602,1746176770.8298419,0.5653645992279053,0.6646154522895813,0.00911458395421505,-0.21471258997917175,1.0,3572736.0,799.712646219,0.011965812183916569,0.1134837195277214,2326,2325,17.419658660888672,13.071615219116211
18376,0.0657552108168602,1746176771.4829276,0.5473959445953369,0.6646154522895813,0.0,-0.21368101239204407,1.0,3575808.0,800.365742233,0.011965812183916569,0.1019229143857956,2328,2327,17.419658660888672,12.663412094116211
18424,0.0677083358168602,1746176773.4427915,0.5667101740837097,0.6646154522895813,0.008463541977107525,-0.21454474329948425,1.0,3585024.0,802.325598246,0.011965812183916569,0.09454098343849182,2334,2333,17.419658660888672,12.606120109558105
18712,0.0625,1746176785.2065175,0.5460721850395203,0.6646154522895813,0.0,-0.2025565505027771,1.0,3640320.0,814.089319008,0.011965812183916569,0.10478547215461731,2370,2369,17.419658660888672,13.542969703674316
18784,0.0572916679084301,1746176788.1452913,0.5536893606185913,0.6646154522895813,0.0,-0.20402860641479492,1.0,3654144.0,817.028098486,0.011965812183916569,0.12103401124477386,2379,2378,17.419658660888672,14.475912094116211
18840,0.0598958358168602,1746176790.4306858,0.5447266697883606,0.6646154522895813,0.00911458395421505,-0.19713842868804932,1.0,3664896.0,819.313502823,0.011965812183916569,0.11394646018743515,2386,2385,17.419658660888672,13.813802719116211
18856,0.0618489608168602,1746176791.0834627,0.5364801287651062,0.6646154522895813,0.0,-0.20109939575195312,1.0,3667968.0,819.966277206,0.011965812183916569,0.11167217791080475,2388,2387,17.419658660888672,13.779297828674316
19032,0.0677083358168602,1746176798.2684855,0.5510634183883667,0.6646154522895813,0.0,-0.19231925904750824,1.0,3701760.0,827.151283282,0.011965812183916569,0.11480076611042023,2410,2409,17.419658660888672,12.819662094116211
19192,0.0631510466337204,1746176804.8068545,0.5623265504837036,0.6646154522895813,0.0,-0.21221774816513062,1.0,3732480.0,833.689653711,0.011965812183916569,0.14597536623477936,2430,2429,17.419658660888672,13.285807609558105
19408,0.0559895858168602,1746176813.6278791,0.5446398854255676,0.6646154522895813,0.0,-0.20515334606170654,1.0,3773952.0,842.5106957,0.011965812183916569,0.16585221886634827,2457,2456,17.419658660888672,14.821615219116211
19464,0.0611979216337204,1746176815.9139388,0.5567275285720825,0.6646154522895813,0.009765625931322575,-0.2235783338546753,1.0,3784704.0,844.796755612,0.011965812183916569,0.16299055516719818,2464,2463,17.419658660888672,13.154297828674316
19576,0.0618489608168602,1746176820.4930017,0.585178017616272,0.6646154522895813,0.0201822929084301,-0.21086284518241882,1.0,3806208.0,849.375809664,0.011965812183916569,0.17943847179412842,2478,2477,17.419658660888672,13.500000953674316
19616,0.0611979216337204,1746176822.1287966,0.5452040433883667,0.6646154522895813,0.0,-0.21920187771320343,1.0,3813888.0,851.011586137,0.011965812183916569,0.14405614137649536,2483,2482,17.419658660888672,13.725260734558105
