_timestamp,qvals,returned_episode,update_steps,loss,env_step,grad_steps,test_returned_episode_lengths,test_returned_won_episode,returned_episode_lengths,_step,returned_won_episode,_runtime,test_returned_episode_returns,test_returned_episode,returned_episode_returns
1746188519.8317556,-1.0341696739196777,0.009765625,4368,0.05495829880237579,6709248.0,34696,73.35647583007812,0.016885552555322647,31.8203125,4367,0.0338541679084301,1774.884956529,0.7836232781410217,1.0,0.39704057574272156
1746188524.1400492,-1.0564249753952026,0.00911458395421505,4379,0.04932092875242233,6726144.0,34784,73.35647583007812,0.016885552555322647,31.32942771911621,4378,0.0,1779.19321718,0.7836232781410217,1.0,0.3332165479660034
1746188524.9229493,-1.0560808181762695,0.0078125,4381,0.057050108909606934,6729216.0,34800,73.35647583007812,0.016885552555322647,32.126304626464844,4380,0.0,1779.97615389,0.7836232781410217,1.0,0.34837132692337036
1746188529.6263366,-1.1383302211761475,0.0078125,4393,0.05909706652164459,6747648.0,34896,73.35647583007812,0.016885552555322647,32.0546875,4392,0.0,1784.679537974,0.7836232781410217,1.0,0.35213398933410645
1746188533.5468361,-1.099240779876709,0.008463541977107525,4403,0.04713606834411621,6763008.0,34976,73.35647583007812,0.016885552555322647,31.30989646911621,4402,0.0,1788.600016717,0.7836232781410217,1.0,0.3314985930919647
1746188538.644017,-1.051922082901001,0.010416666977107525,4416,0.054270170629024506,6782976.0,35080,73.35647583007812,0.016885552555322647,32.3046875,4415,0.0,1793.697197988,0.7836232781410217,1.0,0.3631703853607178
1746188542.1738634,-1.0486652851104736,0.009765625,4425,0.08067642152309418,6796800.0,35152,73.35647583007812,0.016885552555322647,32.020835876464844,4424,0.0,1797.22703442,0.7836232781410217,1.0,0.34760618209838867
1746188543.3525922,-1.1149367094039917,0.009765625,4428,0.09008472412824631,6801408.0,35176,73.35647583007812,0.016885552555322647,30.12630271911621,4427,0.0,1798.405872211,0.7836232781410217,1.0,0.32607948780059814
1746188545.3129623,-1.0907783508300781,0.01106770895421505,4433,0.06392239779233932,6809088.0,35216,73.35647583007812,0.016885552555322647,32.35026168823242,4432,0.0,1800.366154118,0.7836232781410217,1.0,0.3724096715450287
1746188546.8773575,-1.1006062030792236,0.012369791977107525,4437,0.0683688223361969,6815232.0,35248,73.35647583007812,0.016885552555322647,31.061199188232422,4436,0.0,1801.930563311,0.7836232781410217,1.0,0.33772897720336914
1746188550.015422,-1.0602952241897583,0.009765625,4445,0.06951674818992615,6827520.0,35312,73.35647583007812,0.016885552555322647,32.171875,4444,0.0,1805.068610302,0.7836232781410217,1.0,0.36260986328125
1746188562.167608,-1.2193350791931152,0.008463541977107525,4476,0.06699896603822708,6875136.0,35560,73.35647583007812,0.016885552555322647,31.77474021911621,4475,0.0,1817.220783484,0.7836232781410217,1.0,0.3455815315246582
1746188566.8644621,-1.2280704975128174,0.008463541977107525,4488,0.06502056121826172,6893568.0,35656,73.35647583007812,0.016885552555322647,32.03515625,4487,0.0,1821.917638076,0.7836232781410217,1.0,0.3532656133174896
1746188570.4026215,-1.2170562744140625,0.009765625,4497,0.055711958557367325,6907392.0,35728,73.35647583007812,0.016885552555322647,30.14192771911621,4496,0.0,1825.455808529,0.7836232781410217,1.0,0.30797719955444336
1746188570.792623,-1.2071774005889893,0.010416666977107525,4498,0.0585465133190155,6908928.0,35736,73.35647583007812,0.016885552555322647,32.12760543823242,4497,0.0,1825.845801327,0.7836232781410217,1.0,0.35236677527427673
1746188575.5000734,-1.202043890953064,0.00911458395421505,4510,0.06705853343009949,6927360.0,35832,73.35647583007812,0.016885552555322647,32.075523376464844,4509,0.0,1830.553277513,0.7836232781410217,1.0,0.35284003615379333
1746188585.305497,-1.2198963165283203,0.009765625,4535,0.05235161632299423,6965760.0,36032,73.35647583007812,0.016885552555322647,30.783855438232422,4534,0.0,1840.358656006,0.7836232781410217,1.0,0.32073432207107544
1746188589.2196178,-1.217040777206421,0.00911458395421505,4545,0.05846983194351196,6981120.0,36112,73.35647583007812,0.016885552555322647,31.119792938232422,4544,0.0,1844.272805573,0.7836232781410217,1.0,0.3511982560157776
1746188589.610618,-1.2208143472671509,0.00911458395421505,4546,0.05453573912382126,6982656.0,36120,73.35647583007812,0.016885552555322647,31.4921875,4545,0.0345052108168602,1844.663812322,0.7836232781410217,1.0,0.3696901202201843
1746188592.452375,-1.1890438795089722,0.008463541977107525,4553,0.06557309627532959,6993408.0,36176,69.36408233642578,0.03953871503472328,31.22395896911621,4552,0.0,1847.505584431,0.8181425333023071,1.0,0.3324486017227173
1746188612.0651443,-1.1915227174758911,0.009765625,4603,0.07254165410995483,7070208.0,36576,69.36408233642578,0.03953871503472328,30.97005271911621,4602,0.0,1867.118344682,0.8181425333023071,1.0,0.3274667263031006
1746188624.22035,-1.1391968727111816,0.01106770895421505,4634,0.0734969973564148,7117824.0,36824,69.36408233642578,0.03953871503472328,32.19401168823242,4633,0.0,1879.273538203,0.8181425333023071,1.0,0.36373281478881836
1746188630.4965327,-1.0979957580566406,0.010416666977107525,4650,0.09880131483078003,7142400.0,36952,69.36408233642578,0.03953871503472328,31.127605438232422,4649,0.0,1885.549727149,0.8181425333023071,1.0,0.3331047594547272
1746188633.6362433,-1.1427615880966187,0.00911458395421505,4658,0.07177810370922089,7154688.0,37016,69.36408233642578,0.03953871503472328,31.865886688232422,4657,0.0,1888.689460169,0.8181425333023071,1.0,0.3532675504684448
1746188634.0284114,-1.154533863067627,0.010416666977107525,4659,0.07436252385377884,7156224.0,37024,69.36408233642578,0.03953871503472328,31.85677146911621,4658,0.0,1889.081617927,0.8181425333023071,1.0,0.3530087471008301
1746188635.2029953,-1.1738272905349731,0.00911458395421505,4662,0.06762606650590897,7160832.0,37048,69.36408233642578,0.03953871503472328,31.11458396911621,4661,0.0,1890.256199321,0.8181425333023071,1.0,0.3508143424987793
1746188639.9117737,-1.1936978101730347,0.01106770895421505,4674,0.06256604194641113,7179264.0,37144,69.36408233642578,0.03953871503472328,31.889324188232422,4673,0.0234375,1894.96496338,0.8181425333023071,1.0,0.37481412291526794
1746188640.3042512,-1.1610950231552124,0.009765625,4675,0.07153069972991943,7180800.0,37152,69.36408233642578,0.03953871503472328,31.18489646911621,4674,0.0,1895.357444033,0.8181425333023071,1.0,0.3460630774497986
1746188650.1111748,-1.1807491779327393,0.00911458395421505,4700,0.06652713567018509,7219200.0,37352,69.36408233642578,0.03953871503472328,31.6015625,4699,0.0,1905.164369282,0.8181425333023071,1.0,0.34433817863464355
1746188656.0017252,-1.2143473625183105,0.010416666977107525,4715,0.0698082447052002,7242240.0,37472,69.36408233642578,0.03953871503472328,31.615886688232422,4714,0.0,1911.05490123,0.8181425333023071,1.0,0.34697389602661133
1746188657.5677795,-1.2196035385131836,0.009765625,4719,0.07250471413135529,7248384.0,37504,69.36408233642578,0.03953871503472328,31.260417938232422,4718,0.0,1912.620948735,0.8181425333023071,1.0,0.34872668981552124
1746188660.7049894,-1.2404488325119019,0.010416666977107525,4727,0.09648148715496063,7260672.0,37568,69.36408233642578,0.03953871503472328,32.28385543823242,4726,0.0,1915.758202517,0.8181425333023071,1.0,0.36097678542137146
1746188662.273862,-1.2045187950134277,0.00911458395421505,4731,0.13345563411712646,7266816.0,37600,69.36408233642578,0.03953871503472328,30.9375,4730,0.0,1917.327054239,0.8181425333023071,1.0,0.33186841011047363
1746188669.370136,-1.1879783868789673,0.009765625,4749,0.14131373167037964,7294464.0,37744,69.36408233642578,0.03953871503472328,31.686199188232422,4748,0.0,1924.423357361,0.8181425333023071,1.0,0.3385716378688812
