test_returned_episode,env_step,returned_won_episode,returned_episode,test_returned_won_episode,loss,qvals,grad_steps,returned_episode_lengths,test_returned_episode_lengths,_timestamp,_runtime,update_steps,test_returned_episode_returns,returned_episode_returns,_step
1.0,2443776.0,0.0,0.068359375,0.0036319612991064787,0.12652868032455444,-0.16851603984832764,12480,12.675782203674316,14.945279121398926,1746174357.3230202,558.566005541,1591,0.6372559666633606,0.5571832060813904,1590
1.0,2471424.0,0.0,0.0631510466337204,0.0036319612991064787,0.07767678797245026,-0.2198367565870285,12624,13.031250953674316,14.945279121398926,1746174363.1998773,564.442875652,1609,0.6372559666633606,0.533463716506958,1608
1.0,2477568.0,0.0,0.0631510466337204,0.0036319612991064787,0.08258163928985596,-0.2044219970703125,12656,13.364583969116211,14.945279121398926,1746174364.5041723,565.747135101,1613,0.6372559666633606,0.5291233062744141,1612
1.0,2575872.0,0.00911458395421505,0.0670572966337204,0.010821952484548092,0.11834658682346344,-0.15514960885047913,13168,12.938151359558105,15.891264915466309,1746174385.4581225,586.701089145,1677,0.6612986922264099,0.554904580116272,1676
1.0,2595840.0,0.00911458395421505,0.0657552108168602,0.010821952484548092,0.118978351354599,-0.17232394218444824,13272,12.962240219116211,15.891264915466309,1746174389.6976836,590.940662289,1690,0.6612986922264099,0.5468316674232483,1689
1.0,2617344.0,0.008463541977107525,0.0625,0.010821952484548092,0.10847610235214233,-0.195874884724617,13384,13.382813453674316,15.891264915466309,1746174394.2628407,595.505813162,1704,0.6612986922264099,0.5434245467185974,1703
1.0,2661888.0,0.010416666977107525,0.0625,0.010821952484548092,0.09373055398464203,-0.17984536290168762,13616,13.226563453674316,15.891264915466309,1746174403.7454574,604.988429467,1733,0.6612986922264099,0.5679253935813904,1732
1.0,2677248.0,0.0078125,0.068359375,0.010821952484548092,0.11358349770307541,-0.17126622796058655,13696,12.499349594116211,15.891264915466309,1746174407.0066097,608.249592264,1743,0.6612986922264099,0.564670205116272,1742
1.0,2688000.0,0.0,0.0638020858168602,0.010821952484548092,0.08456556499004364,-0.174910306930542,13752,13.511719703674316,15.891264915466309,1746174409.290145,610.533143123,1750,0.6612986922264099,0.5555339455604553,1749
1.0,2711040.0,0.0,0.0638020858168602,0.010821952484548092,0.1361483931541443,-0.1660955846309662,13872,12.948568344116211,15.891264915466309,1746174414.182092,615.425053979,1765,0.6612986922264099,0.5280383229255676,1764
1.0,2720256.0,0.009765625931322575,0.0631510466337204,0.010821952484548092,0.12776902318000793,-0.17097587883472443,13920,13.024088859558105,15.891264915466309,1746174416.1403584,617.383324169,1771,0.6612986922264099,0.5453993678092957,1770
1.0,2741760.0,0.0,0.0651041716337204,0.010821952484548092,0.13144367933273315,-0.16633467376232147,14032,12.977213859558105,15.891264915466309,1746174420.7054734,621.948454474,1785,0.6612986922264099,0.5610678195953369,1784
1.0,2744832.0,0.0,0.0651041716337204,0.010821952484548092,0.1264248788356781,-0.15711021423339844,14048,12.898438453674316,15.891264915466309,1746174421.3574412,622.600413851,1787,0.6612986922264099,0.5474392771720886,1786
1.0,2750976.0,0.0,0.0572916679084301,0.010821952484548092,0.13295206427574158,-0.14536677300930023,14080,14.171224594116211,15.891264915466309,1746174422.6616747,623.904656548,1791,0.6612986922264099,0.5087891221046448,1790
1.0,2758656.0,0.0071614584885537624,0.06640625,0.010821952484548092,0.1257251650094986,-0.1587972640991211,14120,12.770182609558105,15.891264915466309,1746174424.294574,625.537668422,1796,0.6612986922264099,0.5571615695953369,1795
1.0,2775552.0,0.009765625931322575,0.0611979216337204,0.010821952484548092,0.17567390203475952,-0.1689336895942688,14208,13.801432609558105,15.891264915466309,1746174427.882408,629.12537331,1807,0.6612986922264099,0.5772136449813843,1806
1.0,2790912.0,0.01106770895421505,0.0585937537252903,0.010821952484548092,0.1272115409374237,-0.16491231322288513,14288,14.300782203674316,15.891264915466309,1746174431.1460934,632.389074402,1817,0.6612986922264099,0.5504558086395264,1816
1.0,2793984.0,0.0,0.0566406287252903,0.010821952484548092,0.13885124027729034,-0.16894498467445374,14304,14.453776359558105,15.891264915466309,1746174431.7980871,633.04106041,1819,0.6612986922264099,0.5496094226837158,1818
1.0,2809344.0,0.0,0.0618489608168602,0.010821952484548092,0.12967312335968018,-0.15999138355255127,14384,13.399740219116211,15.891264915466309,1746174435.0585043,636.301468411,1829,0.6612986922264099,0.53997403383255,1828
1.0,2815488.0,0.0,0.0579427108168602,0.010821952484548092,0.11368730664253235,-0.15692541003227234,14416,13.983073234558105,15.891264915466309,1746174436.3626087,637.605586763,1833,0.6612986922264099,0.5485461354255676,1832
1.0,2863104.0,0.017578125,0.0566406287252903,0.010821952484548092,0.09209215641021729,-0.13007602095603943,14664,14.501954078674316,15.891264915466309,1746174446.475509,647.718471217,1864,0.6612986922264099,0.5797310471534729,1863
1.0,2884608.0,0.0,0.0611979216337204,0.010821952484548092,0.13554133474826813,-0.12692619860172272,14776,13.722657203674316,15.891264915466309,1746174451.041323,652.284517882,1878,0.6612986922264099,0.5438368916511536,1877
1.0,2903040.0,0.008463541977107525,0.0651041716337204,0.010821952484548092,0.10958099365234375,-0.15268662571907043,14872,12.740885734558105,15.891264915466309,1746174454.9539535,656.196917712,1890,0.6612986922264099,0.5462023019790649,1889
1.0,2936832.0,0.0,0.0651041716337204,0.010821952484548092,0.1211729496717453,-0.16367962956428528,15048,12.804688453674316,15.891264915466309,1746174462.1285148,663.371473995,1912,0.6612986922264099,0.5399523973464966,1911
1.0,2992128.0,0.0,0.0611979216337204,0.010821952484548092,0.1400212198495865,-0.20381410419940948,15336,13.603516578674316,15.891264915466309,1746174473.876004,675.118981622,1948,0.6612986922264099,0.5483290553092957,1947
1.0,3004416.0,0.0,0.0638020858168602,0.013277792371809483,0.14282767474651337,-0.2202501893043518,15400,13.152344703674316,16.036447525024414,1746174476.560321,677.803288592,1956,0.6615378856658936,0.5401476621627808,1955
1.0,3015168.0,0.0078125,0.0651041716337204,0.013277792371809483,0.14910662174224854,-0.2041761875152588,15456,13.005208969116211,16.036447525024414,1746174478.84297,680.085956415,1963,0.6615378856658936,0.5667535662651062,1962
1.0,3027456.0,0.0,0.0618489608168602,0.013277792371809483,0.15811754763126373,-0.2023812085390091,15520,13.660807609558105,16.036447525024414,1746174481.454865,682.697841007,1971,0.6615378856658936,0.5706815123558044,1970
1.0,3048960.0,0.0,0.0651041716337204,0.013277792371809483,0.14698076248168945,-0.21929916739463806,15632,12.730469703674316,16.036447525024414,1746174486.022391,687.265364616,1985,0.6615378856658936,0.5403212308883667,1984
1.0,3064320.0,0.0,0.0657552108168602,0.013277792371809483,0.13775616884231567,-0.21890906989574432,15712,12.939454078674316,16.036447525024414,1746174489.2871232,690.530097787,1995,0.6615378856658936,0.5441190004348755,1994
1.0,3070464.0,0.009765625931322575,0.06640625,0.013277792371809483,0.1397123485803604,-0.21916556358337402,15744,12.944662094116211,16.036447525024414,1746174490.5924897,691.835470622,1999,0.6615378856658936,0.553732693195343,1998
1.0,3075072.0,0.011718750931322575,0.0618489608168602,0.013277792371809483,0.14631599187850952,-0.21567298471927643,15768,13.749349594116211,16.036447525024414,1746174491.5710504,692.814026652,2002,0.6615378856658936,0.554709255695343,2001
1.0,3084288.0,0.0071614584885537624,0.064453125,0.013277792371809483,0.1417904794216156,-0.21313506364822388,15816,12.796224594116211,16.036447525024414,1746174493.5279746,694.770945426,2008,0.6615378856658936,0.5542535185813904,2007
1.0,3090432.0,0.0,0.0618489608168602,0.013277792371809483,0.112474225461483,-0.2182025909423828,15848,13.838541984558105,16.036447525024414,1746174494.8324094,696.075385349,2012,0.6615378856658936,0.5588542819023132,2011
1.0,3096576.0,0.01692708395421505,0.0605468787252903,0.013277792371809483,0.1365244835615158,-0.2172917127609253,15880,13.927735328674316,16.036447525024414,1746174496.136846,697.379828348,2016,0.6615378856658936,0.567426323890686,2015
1.0,3107328.0,0.0,0.0546875037252903,0.013277792371809483,0.1395314335823059,-0.2092747539281845,15936,15.031901359558105,16.036447525024414,1746174498.4194298,699.662407975,2023,0.6615378856658936,0.5229818224906921,2022
1.0,3122688.0,0.0,0.0598958358168602,0.013277792371809483,0.15525846183300018,-0.20683076977729797,16016,14.197266578674316,16.036447525024414,1746174501.6808782,702.923854628,2033,0.6615378856658936,0.5213759541511536,2032
1.0,3138048.0,0.0,0.0625,0.013277792371809483,0.15293675661087036,-0.19765259325504303,16096,13.357422828674316,16.036447525024414,1746174504.9443312,706.187290519,2043,0.6615378856658936,0.5259766578674316,2042
1.0,3184128.0,0.02929687686264515,0.0559895858168602,0.013277792371809483,0.1781335026025772,-0.19782638549804688,16336,14.803385734558105,16.036447525024414,1746174514.7271276,715.97012152,2073,0.6615378856658936,0.6019749045372009,2072
1.0,3188736.0,0.0,0.0559895858168602,0.013277792371809483,0.16580680012702942,-0.2026306390762329,16360,14.493490219116211,16.036447525024414,1746174515.705445,716.948410865,2076,0.6615378856658936,0.5464193820953369,2075
1.0,3190272.0,0.0,0.0572916679084301,0.013277792371809483,0.1516733169555664,-0.20260357856750488,16368,14.534505844116211,16.036447525024414,1746174516.0314863,717.274457066,2077,0.6615378856658936,0.5499566793441772,2076
1.0,3228672.0,0.0,0.0638020858168602,0.013277792371809483,0.17851662635803223,-0.21444815397262573,16568,13.104166984558105,16.036447525024414,1746174524.1859179,725.428917598,2102,0.6615378856658936,0.5532119274139404,2101
1.0,3251712.0,0.009765625931322575,0.0625,0.013277792371809483,0.19019152224063873,-0.20490428805351257,16688,13.571615219116211,16.036447525024414,1746174529.075671,730.318654689,2117,0.6615378856658936,0.5548828840255737,2116
1.0,3325440.0,0.010416666977107525,0.0559895858168602,0.013277792371809483,0.2511698603630066,-0.18703106045722961,17072,14.524740219116211,16.036447525024414,1746174544.74218,745.98516525,2165,0.6615378856658936,0.560763955116272,2164
1.0,3336192.0,0.02669270895421505,0.0546875037252903,0.013277792371809483,0.19077706336975098,-0.198565274477005,17128,14.546875953674316,16.036447525024414,1746174547.023943,748.266911392,2172,0.6615378856658936,0.5617839097976685,2171
1.0,3340800.0,0.02278645895421505,0.0546875037252903,0.013277792371809483,0.1774989366531372,-0.20107126235961914,17152,14.847005844116211,16.036447525024414,1746174548.0029495,749.245928833,2175,0.6615378856658936,0.566840410232544,2174
1.0,3353088.0,0.010416666977107525,0.0546875037252903,0.013277792371809483,0.20995759963989258,-0.1950547844171524,17216,14.665365219116211,16.036447525024414,1746174550.6153283,751.858298381,2183,0.6615378856658936,0.5479167699813843,2182
1.0,3356160.0,0.009765625931322575,0.0546875037252903,0.013277792371809483,0.2402612864971161,-0.19306716322898865,17232,14.985677719116211,16.036447525024414,1746174551.2673054,752.510263141,2185,0.6615378856658936,0.5544271469116211,2184
1.0,3400704.0,0.010416666977107525,0.0559895858168602,0.013277792371809483,0.2615731656551361,-0.1959364116191864,17464,14.192057609558105,16.036447525024414,1746174560.7225802,761.965574428,2214,0.6615378856658936,0.5496962666511536,2213
1.0,3419136.0,0.0,0.0625,0.013277792371809483,0.21244102716445923,-0.21215245127677917,17560,13.244141578674316,16.036447525024414,1746174564.635609,765.878621423,2226,0.6615378856658936,0.5300782322883606,2225
1.0,3423744.0,0.0,0.0625,0.013277792371809483,0.2015421986579895,-0.23082271218299866,17584,13.277995109558105,16.036447525024414,1746174565.6137052,766.856696484,2229,0.6615378856658936,0.5493490695953369,2228
1.0,3425280.0,0.008463541977107525,0.0618489608168602,0.013277792371809483,0.21559862792491913,-0.22557717561721802,17592,13.455729484558105,16.036447525024414,1746174565.939842,767.182808388,2230,0.6615378856658936,0.5613065361976624,2229
1.0,3479040.0,0.0,0.0546875037252903,0.013277792371809483,0.19028060138225555,-0.2272038459777832,17872,14.730469703674316,16.036447525024414,1746174577.3490536,778.592026721,2265,0.6615378856658936,0.5331598520278931,2264
1.0,3482112.0,0.0,0.0553385429084301,0.013277792371809483,0.20135611295700073,-0.22735202312469482,17888,14.810547828674316,16.036447525024414,1746174578.0008717,779.243836879,2267,0.6615378856658936,0.5336806178092957,2266
1.0,3483648.0,0.012369791977107525,0.0553385429084301,0.013277792371809483,0.2101602703332901,-0.22835056483745575,17896,14.499349594116211,16.036447525024414,1746174578.326797,779.569783671,2268,0.6615378856658936,0.5507596135139465,2267
1.0,3506688.0,0.0,0.0546875037252903,0.02606429159641266,0.18122349679470062,-0.22427991032600403,18016,14.882162094116211,17.735591888427734,1746174583.2960835,784.539051285,2283,0.6987065672874451,0.549066960811615,2282
1.0,3526656.0,0.0,0.0559895858168602,0.02606429159641266,0.17654624581336975,-0.22155696153640747,18120,14.636719703674316,17.735591888427734,1746174587.537626,788.780592729,2296,0.6987065672874451,0.5509766340255737,2295
1.0,3545088.0,0.00911458395421505,0.0579427108168602,0.02606429159641266,0.17607958614826202,-0.22317031025886536,18216,14.295573234558105,17.735591888427734,1746174591.4501019,792.693076255,2308,0.6987065672874451,0.5628039240837097,2307
1.0,3589632.0,0.009765625931322575,0.0585937537252903,0.02606429159641266,0.2100004404783249,-0.19121907651424408,18448,14.141927719116211,17.735591888427734,1746174600.9178903,802.160866196,2337,0.6987065672874451,0.5617188215255737,2336
1.0,3594240.0,0.00911458395421505,0.0572916679084301,0.02606429159641266,0.19679543375968933,-0.19971537590026855,18472,14.160157203674316,17.735591888427734,1746174601.8967643,803.139774405,2340,0.6987065672874451,0.5447700619697571,2339
1.0,3606528.0,0.010416666977107525,0.0533854179084301,0.02606429159641266,0.18977491557598114,-0.2109455019235611,18536,15.309896469116211,17.735591888427734,1746174604.5068183,805.749775185,2348,0.6987065672874451,0.5733290910720825,2347
1.0,3637248.0,0.012369791977107525,0.0598958358168602,0.02606429159641266,0.2138451784849167,-0.2031870186328888,18696,13.882813453674316,17.735591888427734,1746174611.0233881,812.266351193,2368,0.6987065672874451,0.5516276359558105,2367
1.0,3660288.0,0.01106770895421505,0.06640625,0.02606429159641266,0.20745688676834106,-0.21115848422050476,18816,12.583985328674316,17.735591888427734,1746174615.9137878,817.156773928,2383,0.6987065672874451,0.5487847924232483,2382
1.0,3663360.0,0.008463541977107525,0.0625,0.02606429159641266,0.20285266637802124,-0.21461433172225952,18832,13.165365219116211,17.735591888427734,1746174616.5656867,817.808678774,2385,0.6987065672874451,0.5558160543441772,2384
1.0,3700224.0,0.02539062686264515,0.0540364608168602,0.02606429159641266,0.24055488407611847,-0.2152947634458542,19024,15.556641578674316,17.735591888427734,1746174624.3958156,825.638800382,2409,0.6987065672874451,0.6050565242767334,2408
1.0,3750912.0,0.010416666977107525,0.0546875037252903,0.02606429159641266,0.2494395673274994,-0.22086013853549957,19288,14.891276359558105,17.735591888427734,1746174635.1575477,836.400490467,2442,0.6987065672874451,0.5765191912651062,2441
1.0,3755520.0,0.01888020895421505,0.0598958358168602,0.02606429159641266,0.3142266571521759,-0.2137862741947174,19312,13.704427719116211,17.735591888427734,1746174636.135705,837.378682734,2445,0.6987065672874451,0.5672743916511536,2444
1.0,3764736.0,0.012369791977107525,0.064453125,0.02606429159641266,0.33421218395233154,-0.22849367558956146,19360,13.095704078674316,17.735591888427734,1746174638.0922878,839.33525971,2451,0.6987065672874451,0.5467231869697571,2450
1.0,3772416.0,0.0,0.0631510466337204,0.02606429159641266,0.32976341247558594,-0.22587579488754272,19400,13.219401359558105,17.735591888427734,1746174639.723455,840.966418848,2456,0.6987065672874451,0.5548610687255859,2455
1.0,3777024.0,0.009765625931322575,0.0625,0.02606429159641266,0.3502379357814789,-0.22643136978149414,19424,13.380208969116211,17.735591888427734,1746174640.701863,841.9448367,2459,0.6987065672874451,0.5488282442092896,2458
1.0,3784704.0,0.0,0.0631510466337204,0.02606429159641266,0.34628087282180786,-0.23346009850502014,19464,13.266927719116211,17.735591888427734,1746174642.3320618,843.575020236,2464,0.6987065672874451,0.5208985209465027,2463
1.0,3810816.0,0.0,0.0572916679084301,0.02606429159641266,0.2808307409286499,-0.2470049262046814,19600,14.223958969116211,17.735591888427734,1746174647.8847582,849.127724295,2481,0.6987065672874451,0.5406250953674316,2480
1.0,3829248.0,0.0,0.064453125,0.02606429159641266,0.39180082082748413,-0.2228640764951706,19696,13.005208969116211,17.735591888427734,1746174651.7970543,853.040019576,2493,0.6987065672874451,0.5520399808883667,2492
1.0,3853824.0,0.01106770895421505,0.0540364608168602,0.02606429159641266,0.36139899492263794,-0.2465175986289978,19824,15.268880844116211,17.735591888427734,1746174657.0145898,858.257583944,2509,0.6987065672874451,0.5677735209465027,2508
1.0,3864576.0,0.0279947929084301,0.0553385429084301,0.02606429159641266,0.4269425868988037,-0.24237242341041565,19880,14.731120109558105,17.735591888427734,1746174659.2976713,860.540657767,2516,0.6987065672874451,0.5711588859558105,2515
1.0,3869184.0,0.0,0.0553385429084301,0.02606429159641266,0.3548012971878052,-0.2500351071357727,19904,14.742188453674316,17.735591888427734,1746174660.2757738,861.518754092,2519,0.6987065672874451,0.5454644560813904,2518
1.0,3927552.0,0.0,0.0585937537252903,0.02606429159641266,0.26888102293014526,-0.2578732371330261,20208,14.011719703674316,17.735591888427734,1746174672.6717486,873.914731474,2557,0.6987065672874451,0.5419055223464966,2556
1.0,3930624.0,0.01106770895421505,0.0546875037252903,0.02606429159641266,0.30161428451538086,-0.2557620406150818,20224,14.839844703674316,17.735591888427734,1746174673.32387,874.566851456,2559,0.6987065672874451,0.5689019560813904,2558
1.0,3935232.0,0.0,0.0533854179084301,0.02606429159641266,0.3047935664653778,-0.25786370038986206,20248,15.513021469116211,17.735591888427734,1746174674.302156,875.545139964,2562,0.6987065672874451,0.5493056178092957,2561
1.0,3947520.0,0.009765625931322575,0.0501302108168602,0.02606429159641266,0.31083595752716064,-0.2731242775917053,20312,15.939454078674316,17.735591888427734,1746174676.9106772,878.153644339,2570,0.6987065672874451,0.541905403137207,2569
1.0,3976704.0,0.010416666977107525,0.0481770858168602,0.02606429159641266,0.2667020559310913,-0.2701506018638611,20464,16.606121063232422,17.735591888427734,1746174683.1067812,884.349749782,2589,0.6987065672874451,0.5740236043930054,2588
1.0,3987456.0,0.0006510416860692203,0.0527343787252903,0.02606429159641266,0.2554497718811035,-0.27537423372268677,20520,15.255208969116211,17.735591888427734,1746174685.3906865,886.633683679,2596,0.6987065672874451,0.5368924736976624,2595
0.9999999403953552,4001280.0,0.008463541977107525,0.0605468787252903,0.03415675461292267,0.2864568829536438,-0.2759930491447449,20592,13.807943344116211,18.530649185180664,1746174688.4214292,889.664407468,2605,0.715228259563446,0.5433594584465027,2604
0.9999999403953552,4005888.0,0.0,0.0611979216337204,0.03415675461292267,0.28210464119911194,-0.27297452092170715,20616,13.507813453674316,18.530649185180664,1746174689.400147,890.643130426,2608,0.715228259563446,0.5292969942092896,2607
0.9999999403953552,4041216.0,0.02734375186264515,0.0488281287252903,0.03415675461292267,0.24877063930034637,-0.2921130657196045,20800,16.086589813232422,18.530649185180664,1746174696.9074295,898.15040383,2631,0.715228259563446,0.5868924856185913,2630
0.9999999403953552,4050432.0,0.0,0.0514322929084301,0.03415675461292267,0.2923155426979065,-0.29251664876937866,20848,15.916016578674316,18.530649185180664,1746174698.8639936,900.107010793,2637,0.715228259563446,0.5345703959465027,2636
0.9999999403953552,4059648.0,0.014322916977107525,0.0527343787252903,0.03415675461292267,0.2737874686717987,-0.2898900508880615,20896,15.756511688232422,18.530649185180664,1746174700.821765,902.064739885,2643,0.715228259563446,0.5671659111976624,2642
0.9999999403953552,4124160.0,0.0,0.0514322929084301,0.03415675461292267,0.38371986150741577,-0.2828685939311981,21232,15.280599594116211,18.530649185180664,1746174714.524532,915.767499373,2685,0.715228259563446,0.5397353768348694,2684
0.9999999403953552,4137984.0,0.009765625931322575,0.0559895858168602,0.03415675461292267,0.514182448387146,-0.29107147455215454,21304,14.622396469116211,18.530649185180664,1746174717.4585047,918.701484712,2694,0.715228259563446,0.5707249045372009,2693
0.9999999403953552,4150272.0,0.01302083395421505,0.0533854179084301,0.03415675461292267,0.4287964105606079,-0.291816771030426,21368,15.279297828674316,18.530649185180664,1746174720.0679584,921.310955214,2702,0.715228259563446,0.5683595538139343,2701
0.9999999403953552,4159488.0,0.011718750931322575,0.0527343787252903,0.03415675461292267,0.46596401929855347,-0.30839648842811584,21416,14.974610328674316,18.530649185180664,1746174722.0240684,923.267037716,2708,0.715228259563446,0.5660157203674316,2707
0.9999999403953552,4187136.0,0.011718750931322575,0.0546875037252903,0.03415675461292267,0.4542044401168823,-0.3203948736190796,21560,14.860677719116211,18.530649185180664,1746174727.8953302,929.138298071,2726,0.715228259563446,0.559613823890686,2725
0.9999999403953552,4194816.0,0.02734375186264515,0.0585937537252903,0.03415675461292267,0.5406855940818787,-0.32133644819259644,21600,14.143880844116211,18.530649185180664,1746174729.5269637,930.769963478,2731,0.715228259563446,0.5740885734558105,2730
0.9999999403953552,4274688.0,0.0,0.0579427108168602,0.03415675461292267,0.2812041938304901,-0.34099867939949036,22016,14.364583969116211,18.530649185180664,1746174746.4940677,947.737034347,2783,0.715228259563446,0.5493056178092957,2782
0.9999999403953552,4306944.0,0.0,0.0520833358168602,0.03415675461292267,0.2484549880027771,-0.3388379216194153,22184,15.565105438232422,18.530649185180664,1746174753.347692,954.590681201,2804,0.715228259563446,0.5327475070953369,2803
0.9999999403953552,4334592.0,0.0006510416860692203,0.0514322929084301,0.03415675461292267,0.24444055557250977,-0.3391408920288086,22328,15.532552719116211,18.530649185180664,1746174759.2208703,960.463866382,2822,0.715228259563446,0.5367622375488281,2821
0.9999999403953552,4371456.0,0.01106770895421505,0.0592447929084301,0.03415675461292267,0.23199623823165894,-0.34633755683898926,22520,13.747396469116211,18.530649185180664,1746174767.0511978,968.294148811,2846,0.715228259563446,0.5544922351837158,2845
0.9999999403953552,4388352.0,0.0182291679084301,0.0559895858168602,0.03415675461292267,0.2745818495750427,-0.3333163261413574,22608,14.675130844116211,18.530649185180664,1746174770.640984,971.883973282,2857,0.715228259563446,0.5767144560813904,2856
0.9999999403953552,4396032.0,0.0,0.0553385429084301,0.03415675461292267,0.24318666756153107,-0.3526175618171692,22648,14.943360328674316,18.530649185180664,1746174772.2712367,973.514226722,2862,0.715228259563446,0.5537111163139343,2861
0.9999999403953552,4420608.0,0.02929687686264515,0.0559895858168602,0.03415675461292267,0.2781416177749634,-0.34346264600753784,22776,14.627604484558105,18.530649185180664,1746174777.4897594,978.732740729,2878,0.715228259563446,0.5929254293441772,2877
0.9999999403953552,4426752.0,0.033203125,0.0527343787252903,0.03415675461292267,0.2861136198043823,-0.33058249950408936,22808,15.148438453674316,18.530649185180664,1746174778.7941415,980.037109072,2882,0.715228259563446,0.6000868678092957,2881
0.9999999403953552,4432896.0,0.02929687686264515,0.0572916679084301,0.03415675461292267,0.3226354718208313,-0.33665263652801514,22840,14.090495109558105,18.530649185180664,1746174780.0999465,981.342917956,2886,0.715228259563446,0.5919054746627808,2885
0.9999999403953552,4448256.0,0.01106770895421505,0.0579427108168602,0.03415675461292267,0.2895551919937134,-0.3347051739692688,22920,14.375000953674316,18.530649185180664,1746174783.360788,984.603763666,2896,0.715228259563446,0.569553017616272,2895
0.9999999403953552,4452864.0,0.0,0.0546875037252903,0.03415675461292267,0.2678956389427185,-0.33817386627197266,22944,14.810547828674316,18.530649185180664,1746174784.3328815,985.57585033,2899,0.715228259563446,0.5536893010139465,2898
0.9999999403953552,4460544.0,0.01106770895421505,0.0553385429084301,0.03415675461292267,0.29599860310554504,-0.334946870803833,22984,14.936849594116211,18.530649185180664,1746174785.9626694,987.205715046,2904,0.715228259563446,0.5651259422302246,2903
0.9999999403953552,4463616.0,0.0,0.0533854179084301,0.03415675461292267,0.2827443480491638,-0.33757561445236206,23000,15.205729484558105,18.530649185180664,1746174786.614989,987.857949187,2906,0.715228259563446,0.5542969703674316,2905
0.9999999403953552,4475904.0,0.0162760429084301,0.0546875037252903,0.03415675461292267,0.2944614887237549,-0.3343374729156494,23064,14.767579078674316,18.530649185180664,1746174789.2312217,990.474300285,2914,0.715228259563446,0.575629472732544,2913
1.0,4498944.0,0.001953125,0.0540364608168602,0.04069595783948898,0.31345343589782715,-0.34165358543395996,23184,14.958333969116211,17.93246841430664,1746174794.1960213,995.438983702,2929,0.7369901537895203,0.5509332418441772,2928
1.0,4538880.0,0.0,0.0475260429084301,0.04069595783948898,0.26876482367515564,-0.3470117449760437,23392,16.43684959411621,17.93246841430664,1746174802.677445,1003.920416576,2955,0.7369901537895203,0.5507596135139465,2954
1.0,4631040.0,0.0201822929084301,0.0494791679084301,0.04069595783948898,0.2821442484855652,-0.33504557609558105,23872,15.754558563232422,17.93246841430664,1746174822.2535205,1023.496490824,3015,0.7369901537895203,0.5702691674232483,3014
1.0,4684800.0,0.02343750186264515,0.0559895858168602,0.04069595783948898,0.2650447189807892,-0.34783560037612915,24152,14.467448234558105,17.93246841430664,1746174833.6857193,1034.928699342,3050,0.7369901537895203,0.5857205986976624,3049
1.0,4737024.0,0.0,0.0527343787252903,0.04069595783948898,0.5747883319854736,-0.35433971881866455,24424,15.476563453674316,17.93246841430664,1746174844.7747083,1046.017669476,3084,0.7369901537895203,0.5435330867767334,3083
1.0,4775424.0,0.011718750931322575,0.0514322929084301,0.04069595783948898,0.5632637739181519,-0.36098456382751465,24624,15.769532203674316,17.93246841430664,1746174852.931007,1054.173993277,3109,0.7369901537895203,0.594791829586029,3108
1.0,4793856.0,0.011718750931322575,0.0546875037252903,0.04069595783948898,0.47580623626708984,-0.3584280014038086,24720,15.054037094116211,17.93246841430664,1746174856.8443716,1058.087330182,3121,0.7369901537895203,0.5619575381278992,3120
1.0,4801536.0,0.0371093787252903,0.0507812537252903,0.04069595783948898,0.5452781319618225,-0.34874045848846436,24760,15.550130844116211,17.93246841430664,1746174858.4745495,1059.717535951,3126,0.7369901537895203,0.5928603410720825,3125
1.0,4813824.0,0.011718750931322575,0.0481770858168602,0.04069595783948898,0.5211176872253418,-0.3572736382484436,24824,16.317058563232422,17.93246841430664,1746174861.0829988,1062.325972395,3134,0.7369901537895203,0.5797310471534729,3133
1.0,4886016.0,0.009765625931322575,0.0533854179084301,0.04069595783948898,0.49969571828842163,-0.3748732805252075,25200,14.985026359558105,17.93246841430664,1746174876.4151702,1077.658151593,3181,0.7369901537895203,0.5533204078674316,3180
1.0,4896768.0,0.0,0.0488281287252903,0.04069595783948898,0.5251016616821289,-0.3689306378364563,25256,16.021484375,17.93246841430664,1746174878.6978123,1079.940780711,3188,0.7369901537895203,0.563715398311615,3187
1.0,4898304.0,0.0,0.0540364608168602,0.04069595783948898,0.4932931065559387,-0.37045592069625854,25264,15.298829078674316,17.93246841430664,1746174879.0239773,1080.266965781,3189,0.7369901537895203,0.560004472732544,3188
1.0,4916736.0,0.02278645895421505,0.0520833358168602,0.04069595783948898,0.4952511489391327,-0.36077290773391724,25360,15.390625953674316,17.93246841430664,1746174882.944992,1084.187983072,3201,0.7369901537895203,0.5748047232627869,3200
1.0,4930560.0,0.01106770895421505,0.0520833358168602,0.04069595783948898,0.47705239057540894,-0.36804550886154175,25432,15.545574188232422,17.93246841430664,1746174885.8796992,1087.122905715,3210,0.7369901537895203,0.581076443195343,3209
1.0,4935168.0,0.00911458395421505,0.0527343787252903,0.04069595783948898,0.49539804458618164,-0.361555278301239,25456,15.083985328674316,17.93246841430664,1746174886.8583632,1088.101334896,3213,0.7369901537895203,0.5768446922302246,3212
1.0,4964352.0,0.01302083395421505,0.0553385429084301,0.04069595783948898,0.5117844343185425,-0.3657304048538208,25608,14.622396469116211,17.93246841430664,1746174893.0573263,1094.30027134,3232,0.7369901537895203,0.5704644918441772,3231
1.0,5016576.0,0.010416666977107525,0.0540364608168602,0.05965817719697952,0.39189648628234863,-0.401485800743103,25880,14.783854484558105,19.532732009887695,1746174904.2253108,1105.468286604,3266,0.7611846327781677,0.5674697756767273,3265
