grad_steps,loss,_timestamp,test_returned_episode_lengths,test_returned_episode,_runtime,returned_episode_returns,qvals,env_step,test_returned_won_episode,update_steps,test_returned_episode_returns,returned_episode,returned_episode_lengths,_step,returned_won_episode
18384,0.10020965337753296,1746162321.3557105,80.23440551757812,1.0,973.176140738,0.5153712630271912,-0.4783502519130707,3577344.0,0.5538752675056458,2329,1.495807409286499,0.0078125,28.81380271911621,2328,0.1803385466337204
18416,0.12368915975093842,1746162322.9627542,80.23440551757812,1.0,974.783176463,0.4757719039916992,-0.4878082275390625,3583488.0,0.5538752675056458,2333,1.495807409286499,0.008463541977107525,26.600261688232422,2332,0.1764322966337204
18488,0.13072368502616882,1746162326.5807495,80.23440551757812,1.0,978.401175925,0.4603681266307831,-0.53728187084198,3597312.0,0.5538752675056458,2342,1.495807409286499,0.0078125,27.41536521911621,2341,0.1458333432674408
18544,0.11047860980033875,1746162329.393778,80.23440551757812,1.0,981.214226483,0.5410882234573364,-0.5146794319152832,3608064.0,0.5538752675056458,2349,1.495807409286499,0.0078125,29.06640625,2348,0.1959635466337204
18584,0.13677367568016052,1746162331.403542,80.23440551757812,1.0,983.223965712,0.5812158584594727,-0.455093115568161,3615744.0,0.5538752675056458,2354,1.495807409286499,0.0078125,29.67317771911621,2353,0.2278645932674408
18728,0.12041367590427399,1746162338.637074,80.23440551757812,1.0,990.457503937,0.5252169370651245,-0.47655627131462097,3643392.0,0.5538752675056458,2372,1.495807409286499,0.008463541977107525,27.96614646911621,2371,0.1985677182674408
18744,0.11708349734544754,1746162339.4419038,80.23440551757812,1.0,991.262332703,0.49323734641075134,-0.47055840492248535,3646464.0,0.5538752675056458,2374,1.495807409286499,0.0078125,28.42578125,2373,0.1770833432674408
18784,0.11613835394382477,1746162341.450781,80.23440551757812,1.0,993.27120269,0.5100118517875671,-0.4953147768974304,3654144.0,0.5538752675056458,2379,1.495807409286499,0.0078125,29.28515625,2378,0.169921875
18872,0.1441827118396759,1746162345.8740618,80.23440551757812,1.0,997.69447189,0.42627352476119995,-0.40305110812187195,3671040.0,0.5538752675056458,2390,1.495807409286499,0.0078125,27.2265625,2389,0.1315104216337204
18928,0.12470168620347977,1746162348.688226,80.23440551757812,1.0,1000.508649016,0.5605113506317139,-0.5045298933982849,3681792.0,0.5538752675056458,2397,1.495807409286499,0.0078125,27.97005271911621,2396,0.2291666716337204
19072,0.11921042948961258,1746162355.9235432,80.23440551757812,1.0,1007.7439817,0.356536865234375,-0.541634202003479,3709440.0,0.5538752675056458,2415,1.495807409286499,0.0078125,26.037761688232422,2414,0.08984375
19080,0.12909425795078278,1746162356.3252263,80.23440551757812,1.0,1008.145643622,0.5143738985061646,-0.565904974937439,3710976.0,0.5538752675056458,2416,1.495807409286499,0.0078125,28.86328125,2415,0.1888020932674408
19104,0.11378197371959686,1746162357.5306704,80.23440551757812,1.0,1009.35108661,0.5970582962036133,-0.5418419241905212,3715584.0,0.5538752675056458,2419,1.495807409286499,0.00911458395421505,29.4765625,2418,0.2389322966337204
19352,0.1361398845911026,1746162370.001824,80.23440551757812,1.0,1021.822238463,0.4108785092830658,-0.6192151308059692,3763200.0,0.5538752675056458,2450,1.495807409286499,0.0078125,26.57552146911621,2449,0.12890625
19720,0.17328044772148132,1746162388.4943726,80.23440551757812,1.0,1040.314789836,0.4124374985694885,-0.7088446617126465,3833856.0,0.5538752675056458,2496,1.495807409286499,0.0078125,27.451824188232422,2495,0.1171875
19744,0.17660310864448547,1746162389.7001867,80.23440551757812,1.0,1041.5206171,0.5323225259780884,-0.6306991577148438,3838464.0,0.5538752675056458,2499,1.495807409286499,0.0078125,30.02474021911621,2498,0.1783854216337204
19760,0.18235673010349274,1746162390.5038176,80.23440551757812,1.0,1042.324233897,0.39972206950187683,-0.6664100885391235,3841536.0,0.5538752675056458,2501,1.495807409286499,0.008463541977107525,26.244792938232422,2500,0.1197916716337204
19848,0.1502608358860016,1746162394.931408,80.23440551757812,1.0,1046.751815311,0.3658997416496277,-0.826533317565918,3858432.0,0.5538752675056458,2512,1.495807409286499,0.0078125,26.799480438232422,2511,0.0904947966337204
19936,0.15909896790981293,1746162399.3561049,80.23440551757812,1.0,1051.176516506,0.41129109263420105,-0.777809739112854,3875328.0,0.5538752675056458,2523,1.495807409286499,0.0078125,26.143230438232422,2522,0.142578125
20040,0.13859620690345764,1746162404.5808604,80.23440551757812,1.0,1056.401297156,0.49453896284103394,-0.5976645350456238,3895296.0,0.5538752675056458,2536,1.495807409286499,0.0078125,28.037761688232422,2535,0.1725260466337204
20168,0.18465128540992737,1746162411.011899,80.23440551757812,1.0,1062.832334502,0.510000467300415,-0.571014404296875,3919872.0,0.5538752675056458,2552,1.495807409286499,0.0078125,28.15755271911621,2551,0.1901041716337204
20568,0.15924425423145294,1746162431.2357566,86.83657836914062,1.0,1083.056168511,0.4721696972846985,-0.7588402032852173,3996672.0,0.5856031179428101,2602,1.5399024486541748,0.0078125,29.45442771911621,2601,0.1419270932674408
20704,0.16772675514221191,1746162438.0671678,86.83657836914062,1.0,1089.887609814,0.37485361099243164,-0.7982856035232544,4022784.0,0.5856031179428101,2619,1.5399024486541748,0.0078125,24.95703125,2618,0.11328125
20784,0.1930796504020691,1746162442.095153,86.83657836914062,1.0,1093.915575408,0.3570094108581543,-0.8148782253265381,4038144.0,0.5856031179428101,2629,1.5399024486541748,0.0078125,27.12890625,2628,0.08203125
20968,0.21677210927009583,1746162451.3406487,86.83657836914062,1.0,1103.161110718,0.43834298849105835,-0.8272043466567993,4073472.0,0.5856031179428101,2652,1.5399024486541748,0.0078125,26.967449188232422,2651,0.1471354216337204
21008,0.21322262287139893,1746162453.3500006,86.83657836914062,1.0,1105.170432537,0.4109245240688324,-0.8840146064758301,4081152.0,0.5856031179428101,2657,1.5399024486541748,0.0078125,27.140625,2656,0.1184895858168602
21416,0.19472075998783112,1746162473.8562253,86.83657836914062,1.0,1125.676647963,0.5960831642150879,-1.0242400169372559,4159488.0,0.5856031179428101,2708,1.5399024486541748,0.0078125,28.78645896911621,2707,0.255859375
21448,0.15342772006988525,1746162475.464875,86.83657836914062,1.0,1127.28530875,0.4215688705444336,-1.1048414707183838,4165632.0,0.5856031179428101,2712,1.5399024486541748,0.0078125,25.717449188232422,2711,0.1458333432674408
21472,0.19208668172359467,1746162476.6703172,86.83657836914062,1.0,1128.490732748,0.5885839462280273,-1.037874460220337,4170240.0,0.5856031179428101,2715,1.5399024486541748,0.008463541977107525,27.26692771911621,2714,0.265625
21720,0.18148773908615112,1746162489.1452153,86.83657836914062,1.0,1140.965613789,0.5175624489784241,-0.9485346078872681,4217856.0,0.5856031179428101,2746,1.5399024486541748,0.0078125,27.662761688232422,2745,0.2057291716337204
21752,0.23532383143901825,1746162490.7521405,86.83657836914062,1.0,1142.572556721,0.782953679561615,-0.9439915418624878,4224000.0,0.5856031179428101,2750,1.5399024486541748,0.008463541977107525,30.447917938232422,2749,0.3912760615348816
21856,0.2442280352115631,1746162495.9764278,86.83657836914062,1.0,1147.796817874,0.5244975090026855,-1.0132876634597778,4243968.0,0.5856031179428101,2763,1.5399024486541748,0.0078125,27.17317771911621,2762,0.2154947966337204
21896,0.1874672770500183,1746162497.9851294,86.83657836914062,1.0,1149.8055452,0.4780655801296234,-0.973235547542572,4251648.0,0.5856031179428101,2768,1.5399024486541748,0.0078125,27.049480438232422,2767,0.18359375
21920,0.20325088500976562,1746162499.1944907,86.83657836914062,1.0,1151.014903629,0.5067135095596313,-1.0527139902114868,4256256.0,0.5856031179428101,2771,1.5399024486541748,0.0078125,27.50390625,2770,0.197265625
22088,0.18350419402122498,1746162507.6366503,86.83657836914062,1.0,1159.457077341,0.4516587257385254,-0.8905988335609436,4288512.0,0.5856031179428101,2792,1.5399024486541748,0.0078125,26.69661521911621,2791,0.1666666716337204
22104,0.20281127095222473,1746162508.440311,86.83657836914062,1.0,1160.260739096,0.5549200177192688,-0.9680315256118774,4291584.0,0.5856031179428101,2794,1.5399024486541748,0.0078125,27.901042938232422,2793,0.228515625
22120,0.19137705862522125,1746162509.244428,86.83657836914062,1.0,1161.064840862,0.5281972885131836,-0.9756307601928711,4294656.0,0.5856031179428101,2796,1.5399024486541748,0.0078125,28.369792938232422,2795,0.19921875
22192,0.2249525785446167,1746162512.8607845,86.83657836914062,1.0,1164.681224167,0.44465693831443787,-0.9226396083831787,4308480.0,0.5856031179428101,2805,1.5399024486541748,0.0078125,25.77864646911621,2804,0.1627604216337204
22264,0.1776096224784851,1746162516.4789143,86.83657836914062,1.0,1168.299330076,0.47250470519065857,-0.8934364914894104,4322304.0,0.5856031179428101,2814,1.5399024486541748,0.0078125,27.55859375,2813,0.150390625
