rng1604522687/update_steps,_runtime,env_step,returned_won_episode,rng1604522687/env_step,rng1604522687/returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,rng1604522687/test_returned_episode_lengths,rng1604522687/test_returned_episode,test_returned_episode_returns,update_steps,rng1604522687/returned_episode_lengths,rng1604522687/qvals,test_returned_won_episode,returned_episode_lengths,rng1604522687/test_returned_episode_returns,rng1604522687/returned_won_episode,rng1604522687/loss,rng1604522687/returned_episode_returns,_timestamp,grad_steps,rng1604522687/test_returned_won_episode,returned_episode,rng1604522687/grad_steps,_step
4807,1940.890427452,7383552.0,0.0,7383552.0,0.0078125,95.47563171386719,0.014154205098748207,0.2736242413520813,-0.3212013244628906,1.0,95.47563171386719,1.0,0.8721851110458374,4807,28.0625,-0.3212013244628906,0.02923976629972458,28.0625,0.8721851110458374,0.0,0.014154205098748207,0.2736242413520813,1746183400.9978595,38208,0.02923976629972458,0.0078125,38208,4806
4813,1943.245131453,7392768.0,0.0,7392768.0,0.0078125,95.47563171386719,0.018221579492092133,0.2200613021850586,-0.30364447832107544,1.0,95.47563171386719,1.0,0.8721851110458374,4813,24.861980438232422,-0.30364447832107544,0.02923976629972458,24.861980438232422,0.8721851110458374,0.0,0.018221579492092133,0.2200613021850586,1746183403.3526456,38256,0.02923976629972458,0.0078125,38256,4812
4835,1951.908937872,7426560.0,0.0,7426560.0,0.0078125,95.47563171386719,0.01234495360404253,0.25111478567123413,-0.3349163234233856,1.0,95.47563171386719,1.0,0.8721851110458374,4835,26.99739646911621,-0.3349163234233856,0.02923976629972458,26.99739646911621,0.8721851110458374,0.0,0.01234495360404253,0.25111478567123413,1746183412.0164306,38432,0.02923976629972458,0.0078125,38432,4834
4836,1952.300017172,7428096.0,0.0,7428096.0,0.0078125,95.47563171386719,0.013783354312181473,0.25764888525009155,-0.33076047897338867,1.0,95.47563171386719,1.0,0.8721851110458374,4836,27.57421875,-0.33076047897338867,0.02923976629972458,27.57421875,0.8721851110458374,0.0,0.013783354312181473,0.25764888525009155,1746183412.407537,38440,0.02923976629972458,0.0078125,38440,4835
4841,1954.256061784,7435776.0,0.0,7435776.0,0.0078125,95.47563171386719,0.014480993151664734,0.24259570240974426,-0.34868288040161133,1.0,95.47563171386719,1.0,0.8721851110458374,4841,26.475261688232422,-0.34868288040161133,0.02923976629972458,26.475261688232422,0.8721851110458374,0.0,0.014480993151664734,0.24259570240974426,1746183414.3636074,38480,0.02923976629972458,0.0078125,38480,4840
4854,1959.343012602,7455744.0,0.0,7455744.0,0.0078125,95.47563171386719,0.012610924430191517,0.25015363097190857,-0.3360133171081543,1.0,95.47563171386719,1.0,0.8721851110458374,4854,26.77734375,-0.3360133171081543,0.02923976629972458,26.77734375,0.8721851110458374,0.0,0.012610924430191517,0.25015363097190857,1746183419.4505682,38584,0.02923976629972458,0.0078125,38584,4853
4870,1965.612979327,7480320.0,0.0,7480320.0,0.0078125,95.47563171386719,0.02207580953836441,0.22963422536849976,-0.33361589908599854,1.0,95.47563171386719,1.0,0.8721851110458374,4870,25.54036521911621,-0.33361589908599854,0.02923976629972458,25.54036521911621,0.8721851110458374,0.0,0.02207580953836441,0.22963422536849976,1746183425.720519,38712,0.02923976629972458,0.0078125,38712,4869
4874,1967.18373794,7486464.0,0.0,7486464.0,0.0078125,95.47563171386719,0.012565377168357372,0.24932801723480225,-0.3592480421066284,1.0,95.47563171386719,1.0,0.8721851110458374,4874,26.79296875,-0.3592480421066284,0.02923976629972458,26.79296875,0.8721851110458374,0.0,0.012565377168357372,0.24932801723480225,1746183427.2912416,38744,0.02923976629972458,0.0078125,38744,4873
4875,1967.680198112,7488000.0,0.03125,7488000.0,0.0078125,91.4921875,0.015675943344831467,0.35972973704338074,-0.37730473279953003,1.0,91.4921875,1.0,0.8417178988456726,4875,30.0859375,-0.37730473279953003,0.015625,30.0859375,0.8417178988456726,0.03125,0.015675943344831467,0.35972973704338074,1746183427.787505,38752,0.015625,0.0078125,38752,4874
4883,1970.813472406,7500288.0,0.0,7500288.0,0.0078125,91.4921875,0.011575881391763687,0.26676809787750244,-0.3956279158592224,1.0,91.4921875,1.0,0.8417178988456726,4883,27.31640625,-0.3956279158592224,0.015625,27.31640625,0.8417178988456726,0.0,0.011575881391763687,0.26676809787750244,1746183430.9210145,38816,0.015625,0.0078125,38816,4882
4900,1977.474342882,7526400.0,0.0,7526400.0,0.0078125,91.4921875,0.021162383258342743,0.23292934894561768,-0.30139219760894775,1.0,91.4921875,1.0,0.8417178988456726,4900,26.35286521911621,-0.30139219760894775,0.015625,26.35286521911621,0.8417178988456726,0.0,0.021162383258342743,0.23292934894561768,1746183437.5818098,38952,0.015625,0.0078125,38952,4899
4912,1982.190010901,7544832.0,0.0,7544832.0,0.0078125,91.4921875,0.015374884940683842,0.27439412474632263,-0.3321516513824463,1.0,91.4921875,1.0,0.8417178988456726,4912,27.455730438232422,-0.3321516513824463,0.015625,27.455730438232422,0.8417178988456726,0.0,0.015374884940683842,0.27439412474632263,1746183442.29756,39048,0.015625,0.0078125,39048,4911
4944,1994.771218544,7593984.0,0.0,7593984.0,0.0078125,91.4921875,0.019776295870542526,0.2584504783153534,-0.33902105689048767,1.0,91.4921875,1.0,0.8417178988456726,4944,27.4296875,-0.33902105689048767,0.015625,27.4296875,0.8417178988456726,0.0,0.019776295870542526,0.2584504783153534,1746183454.878756,39304,0.015625,0.0078125,39304,4943
4948,1996.340730874,7600128.0,0.0,7600128.0,0.0078125,91.4921875,0.011649440973997116,0.2860579490661621,-0.2775203585624695,1.0,91.4921875,1.0,0.8417178988456726,4948,29.084636688232422,-0.2775203585624695,0.015625,29.084636688232422,0.8417178988456726,0.0,0.011649440973997116,0.2860579490661621,1746183456.4482255,39336,0.015625,0.0078125,39336,4947
4957,1999.858618378,7613952.0,0.0,7613952.0,0.0078125,91.4921875,0.024937817826867104,0.2636561691761017,-0.2643156945705414,1.0,91.4921875,1.0,0.8417178988456726,4957,27.58203125,-0.2643156945705414,0.015625,27.58203125,0.8417178988456726,0.0,0.024937817826867104,0.2636561691761017,1746183459.966134,39408,0.015625,0.0078125,39408,4956
4964,2002.608760965,7624704.0,0.0,7624704.0,0.0078125,91.4921875,0.01900346577167511,0.23143073916435242,-0.28605708479881287,1.0,91.4921875,1.0,0.8417178988456726,4964,25.533855438232422,-0.28605708479881287,0.015625,25.533855438232422,0.8417178988456726,0.0,0.01900346577167511,0.23143073916435242,1746183462.7161193,39464,0.015625,0.0078125,39464,4963
4971,2005.34732092,7635456.0,0.0,7635456.0,0.0078125,91.4921875,0.016345582902431488,0.23885127902030945,-0.26195839047431946,1.0,91.4921875,1.0,0.8417178988456726,4971,26.545574188232422,-0.26195839047431946,0.015625,26.545574188232422,0.8417178988456726,0.0,0.016345582902431488,0.23885127902030945,1746183465.4548316,39520,0.015625,0.0078125,39520,4970
4985,2010.833215207,7656960.0,0.0,7656960.0,0.0078125,91.4921875,0.04282299801707268,0.2856540381908417,-0.26139575242996216,1.0,91.4921875,1.0,0.8417178988456726,4985,29.33984375,-0.26139575242996216,0.015625,29.33984375,0.8417178988456726,0.0,0.04282299801707268,0.2856540381908417,1746183470.9406981,39632,0.015625,0.0078125,39632,4984
5039,2031.998711283,7739904.0,0.0,7739904.0,0.0078125,91.4921875,0.021054495126008987,0.20526763796806335,-0.24382108449935913,1.0,91.4921875,1.0,0.8417178988456726,5039,25.2109375,-0.24382108449935913,0.015625,25.2109375,0.8417178988456726,0.0,0.021054495126008987,0.20526763796806335,1746183492.106223,40064,0.015625,0.0078125,40064,5038
5058,2039.448239347,7769088.0,0.0,7769088.0,0.0078125,91.4921875,0.02647246979176998,0.24420669674873352,-0.24715042114257812,1.0,91.4921875,1.0,0.8417178988456726,5058,26.36067771911621,-0.24715042114257812,0.015625,26.36067771911621,0.8417178988456726,0.0,0.02647246979176998,0.24420669674873352,1746183499.5557523,40216,0.015625,0.0078125,40216,5057
5059,2039.839381277,7770624.0,0.0,7770624.0,0.0078125,91.4921875,0.02557278797030449,0.22530749440193176,-0.21430659294128418,1.0,91.4921875,1.0,0.8417178988456726,5059,25.64453125,-0.21430659294128418,0.015625,25.64453125,0.8417178988456726,0.0,0.02557278797030449,0.22530749440193176,1746183499.9469013,40224,0.015625,0.0078125,40224,5058
5071,2044.579074383,7789056.0,0.0,7789056.0,0.0078125,91.4921875,0.029140211641788483,0.23171961307525635,-0.24565458297729492,1.0,91.4921875,1.0,0.8417178988456726,5071,26.38802146911621,-0.24565458297729492,0.015625,26.38802146911621,0.8417178988456726,0.0,0.029140211641788483,0.23171961307525635,1746183504.6865785,40320,0.015625,0.0078125,40320,5070
5074,2045.752652195,7793664.0,0.0,7793664.0,0.0078125,91.4921875,0.022595101967453957,0.2762238681316376,-0.2317810207605362,1.0,91.4921875,1.0,0.8417178988456726,5074,28.80599021911621,-0.2317810207605362,0.015625,28.80599021911621,0.8417178988456726,0.0,0.022595101967453957,0.2762238681316376,1746183505.8601596,40344,0.015625,0.0078125,40344,5073
5086,2050.463134513,7812096.0,0.0,7812096.0,0.0078125,91.4921875,0.02394365519285202,0.22595691680908203,-0.28557753562927246,1.0,91.4921875,1.0,0.8417178988456726,5086,25.53255271911621,-0.28557753562927246,0.015625,25.53255271911621,0.8417178988456726,0.0,0.02394365519285202,0.22595691680908203,1746183510.570607,40440,0.015625,0.0078125,40440,5085
5087,2050.854364807,7813632.0,0.0,7813632.0,0.0078125,91.4921875,0.02766578271985054,0.2610347270965576,-0.2642360031604767,1.0,91.4921875,1.0,0.8417178988456726,5087,28.393230438232422,-0.2642360031604767,0.015625,28.393230438232422,0.8417178988456726,0.0,0.02766578271985054,0.2610347270965576,1746183510.9618738,40448,0.015625,0.0078125,40448,5086
5108,2059.08253482,7845888.0,0.0,7845888.0,0.0078125,91.4921875,0.0252127293497324,0.26243317127227783,-0.241109699010849,1.0,91.4921875,1.0,0.8417178988456726,5108,27.088542938232422,-0.241109699010849,0.015625,27.088542938232422,0.8417178988456726,0.0,0.0252127293497324,0.26243317127227783,1746183519.1899862,40616,0.015625,0.0078125,40616,5107
5174,2085.028706058,7947264.0,0.0,7947264.0,0.0078125,91.4921875,0.025534413754940033,0.2854313850402832,-0.18299847841262817,1.0,91.4921875,1.0,0.8417178988456726,5174,29.12630271911621,-0.18299847841262817,0.015625,29.12630271911621,0.8417178988456726,0.0,0.025534413754940033,0.2854313850402832,1746183545.136236,41144,0.015625,0.0078125,41144,5173
5185,2089.403986471,7964160.0,0.0,7964160.0,0.0078125,91.4921875,0.026434674859046936,0.2700647711753845,-0.16802474856376648,1.0,91.4921875,1.0,0.8417178988456726,5185,27.50130271911621,-0.16802474856376648,0.015625,27.50130271911621,0.8417178988456726,0.0,0.026434674859046936,0.2700647711753845,1746183549.511471,41232,0.015625,0.0078125,41232,5184
5201,2095.79235121,7988736.0,0.0,7988736.0,0.0078125,77.54730987548828,0.03434288501739502,0.303526371717453,-0.19188183546066284,1.0,77.54730987548828,1.0,0.8050512075424194,5201,29.35677146911621,-0.19188183546066284,0.022263450548052788,29.35677146911621,0.8050512075424194,0.0,0.03434288501739502,0.303526371717453,1746183555.8998342,41360,0.022263450548052788,0.0078125,41360,5200
5204,2096.985363332,7993344.0,0.0,7993344.0,0.0078125,77.54730987548828,0.03543224558234215,0.28496018052101135,-0.1571252942085266,1.0,77.54730987548828,1.0,0.8050512075424194,5204,28.565105438232422,-0.1571252942085266,0.022263450548052788,28.565105438232422,0.8050512075424194,0.0,0.03543224558234215,0.28496018052101135,1746183557.092844,41384,0.022263450548052788,0.0078125,41384,5203
5206,2097.763979824,7996416.0,0.0,7996416.0,0.0078125,77.54730987548828,0.02925395779311657,0.290461003780365,-0.16684500873088837,1.0,77.54730987548828,1.0,0.8050512075424194,5206,29.84505271911621,-0.16684500873088837,0.022263450548052788,29.84505271911621,0.8050512075424194,0.0,0.02925395779311657,0.290461003780365,1746183557.8714588,41400,0.022263450548052788,0.0078125,41400,5205
5213,2100.504581084,8007168.0,0.0,8007168.0,0.0078125,77.54730987548828,0.03192782402038574,0.2837540805339813,-0.19578661024570465,1.0,77.54730987548828,1.0,0.8050512075424194,5213,29.30599021911621,-0.19578661024570465,0.022263450548052788,29.30599021911621,0.8050512075424194,0.0,0.03192782402038574,0.2837540805339813,1746183560.6121252,41456,0.022263450548052788,0.0078125,41456,5212
5215,2101.292261508,8010240.0,0.0,8010240.0,0.00911458395421505,77.54730987548828,0.034031495451927185,0.3135499358177185,-0.19079181551933289,1.0,77.54730987548828,1.0,0.8050512075424194,5215,31.600261688232422,-0.19079181551933289,0.022263450548052788,31.600261688232422,0.8050512075424194,0.0,0.034031495451927185,0.3135499358177185,1746183561.3997262,41472,0.022263450548052788,0.00911458395421505,41472,5214
5231,2107.582232271,8034816.0,0.0,8034816.0,0.008463541977107525,77.54730987548828,0.02861211821436882,0.31632497906684875,-0.24444319307804108,1.0,77.54730987548828,1.0,0.8050512075424194,5231,30.5234375,-0.24444319307804108,0.022263450548052788,30.5234375,0.8050512075424194,0.0,0.02861211821436882,0.31632497906684875,1746183567.6895924,41600,0.022263450548052788,0.008463541977107525,41600,5230
5241,2111.493845603,8050176.0,0.0,8050176.0,0.0078125,77.54730987548828,0.026129338890314102,0.30515944957733154,-0.2522752583026886,1.0,77.54730987548828,1.0,0.8050512075424194,5241,30.25130271911621,-0.2522752583026886,0.022263450548052788,30.25130271911621,0.8050512075424194,0.0,0.026129338890314102,0.30515944957733154,1746183571.601355,41680,0.022263450548052788,0.0078125,41680,5240
5255,2116.994186057,8071680.0,0.0,8071680.0,0.0078125,77.54730987548828,0.03371407091617584,0.2678569555282593,-0.25764164328575134,1.0,77.54730987548828,1.0,0.8050512075424194,5255,28.471355438232422,-0.25764164328575134,0.022263450548052788,28.471355438232422,0.8050512075424194,0.0,0.03371407091617584,0.2678569555282593,1746183577.101731,41792,0.022263450548052788,0.0078125,41792,5254
5274,2124.46281213,8100864.0,0.0,8100864.0,0.0078125,77.54730987548828,0.03572943061590195,0.2417156994342804,-0.2204020768404007,1.0,77.54730987548828,1.0,0.8050512075424194,5274,26.553386688232422,-0.2204020768404007,0.022263450548052788,26.553386688232422,0.8050512075424194,0.0,0.03572943061590195,0.2417156994342804,1746183584.5701406,41944,0.022263450548052788,0.0078125,41944,5273
5286,2129.160621102,8119296.0,0.0,8119296.0,0.0078125,77.54730987548828,0.03872199356555939,0.27016329765319824,-0.2200045883655548,1.0,77.54730987548828,1.0,0.8050512075424194,5286,27.65755271911621,-0.2200045883655548,0.022263450548052788,27.65755271911621,0.8050512075424194,0.0,0.03872199356555939,0.27016329765319824,1746183589.2680879,42040,0.022263450548052788,0.0078125,42040,5285
5303,2135.841876822,8145408.0,0.0,8145408.0,0.0078125,77.54730987548828,0.031541552394628525,0.25822240114212036,-0.2420777827501297,1.0,77.54730987548828,1.0,0.8050512075424194,5303,27.47005271911621,-0.2420777827501297,0.022263450548052788,27.47005271911621,0.8050512075424194,0.0,0.031541552394628525,0.25822240114212036,1746183595.9492044,42176,0.022263450548052788,0.0078125,42176,5302
5308,2137.809401484,8153088.0,0.03125,8153088.0,0.0078125,77.54730987548828,0.03385494649410248,0.34162959456443787,-0.26079678535461426,1.0,77.54730987548828,1.0,0.8050512075424194,5308,29.986980438232422,-0.26079678535461426,0.022263450548052788,29.986980438232422,0.8050512075424194,0.03125,0.03385494649410248,0.34162959456443787,1746183597.916874,42216,0.022263450548052788,0.0078125,42216,5307
5309,2138.200433075,8154624.0,0.0,8154624.0,0.0078125,77.54730987548828,0.041116707026958466,0.25521120429039,-0.21393203735351562,1.0,77.54730987548828,1.0,0.8050512075424194,5309,27.33724021911621,-0.21393203735351562,0.022263450548052788,27.33724021911621,0.8050512075424194,0.0,0.041116707026958466,0.25521120429039,1746183598.307908,42224,0.022263450548052788,0.0078125,42224,5308
5409,2177.441934871,8308224.0,0.0,8308224.0,0.0078125,77.54730987548828,0.03620730713009834,0.2203163504600525,-0.33459731936454773,1.0,77.54730987548828,1.0,0.8050512075424194,5409,25.37890625,-0.33459731936454773,0.022263450548052788,25.37890625,0.8050512075424194,0.0,0.03620730713009834,0.2203163504600525,1746183637.5494387,43024,0.022263450548052788,0.0078125,43024,5408
5436,2188.024862587,8349696.0,0.0,8349696.0,0.0078125,77.54730987548828,0.04272232949733734,0.22628138959407806,-0.24108460545539856,1.0,77.54730987548828,1.0,0.8050512075424194,5436,25.752605438232422,-0.24108460545539856,0.022263450548052788,25.752605438232422,0.8050512075424194,0.0,0.04272232949733734,0.22628138959407806,1746183648.1323814,43240,0.022263450548052788,0.0078125,43240,5435
5443,2190.770098694,8360448.0,0.0,8360448.0,0.0078125,77.54730987548828,0.04476339370012283,0.24660854041576385,-0.25761088728904724,1.0,77.54730987548828,1.0,0.8050512075424194,5443,27.625,-0.25761088728904724,0.022263450548052788,27.625,0.8050512075424194,0.0,0.04476339370012283,0.24660854041576385,1746183650.8776119,43296,0.022263450548052788,0.0078125,43296,5442
5453,2194.692902513,8375808.0,0.0,8375808.0,0.0078125,77.54730987548828,0.04381854087114334,0.26011940836906433,-0.2789996266365051,1.0,77.54730987548828,1.0,0.8050512075424194,5453,26.95442771911621,-0.2789996266365051,0.022263450548052788,26.95442771911621,0.8050512075424194,0.0,0.04381854087114334,0.26011940836906433,1746183654.8003905,43376,0.022263450548052788,0.0078125,43376,5452
5462,2198.214579829,8389632.0,0.0,8389632.0,0.0078125,77.54730987548828,0.031678859144449234,0.2761508822441101,-0.2906147241592407,1.0,77.54730987548828,1.0,0.8050512075424194,5462,29.25911521911621,-0.2906147241592407,0.022263450548052788,29.25911521911621,0.8050512075424194,0.0,0.031678859144449234,0.2761508822441101,1746183658.3220978,43448,0.022263450548052788,0.0078125,43448,5461
5479,2204.892571461,8415744.0,0.0,8415744.0,0.008463541977107525,77.54730987548828,0.0442216619849205,0.27590411901474,-0.29227203130722046,1.0,77.54730987548828,1.0,0.8050512075424194,5479,28.7265625,-0.29227203130722046,0.022263450548052788,28.7265625,0.8050512075424194,0.0,0.0442216619849205,0.27590411901474,1746183665.0000913,43584,0.022263450548052788,0.008463541977107525,43584,5478
5492,2209.980332953,8435712.0,0.0,8435712.0,0.0078125,77.54730987548828,0.02760397270321846,0.2701183557510376,-0.3639843463897705,1.0,77.54730987548828,1.0,0.8050512075424194,5492,27.84114646911621,-0.3639843463897705,0.022263450548052788,27.84114646911621,0.8050512075424194,0.0,0.02760397270321846,0.2701183557510376,1746183670.0878623,43688,0.022263450548052788,0.0078125,43688,5491
5495,2211.151418453,8440320.0,0.0,8440320.0,0.0078125,77.54730987548828,0.0379488505423069,0.23888954520225525,-0.35166019201278687,1.0,77.54730987548828,1.0,0.8050512075424194,5495,27.03645896911621,-0.35166019201278687,0.022263450548052788,27.03645896911621,0.8050512075424194,0.0,0.0379488505423069,0.23888954520225525,1746183671.258886,43712,0.022263450548052788,0.0078125,43712,5494
5508,2216.239883575,8460288.0,0.0,8460288.0,0.0078125,77.54730987548828,0.04865884780883789,0.23895734548568726,-0.3135579824447632,1.0,77.54730987548828,1.0,0.8050512075424194,5508,26.5,-0.3135579824447632,0.022263450548052788,26.5,0.8050512075424194,0.0,0.04865884780883789,0.23895734548568726,1746183676.3472567,43816,0.022263450548052788,0.0078125,43816,5507
5512,2217.828812695,8466432.0,0.029296875,8466432.0,0.0078125,77.54730987548828,0.029918938875198364,0.2653735876083374,-0.33081895112991333,1.0,77.54730987548828,1.0,0.8050512075424194,5512,26.3828125,-0.33081895112991333,0.022263450548052788,26.3828125,0.8050512075424194,0.029296875,0.029918938875198364,0.2653735876083374,1746183677.9361799,43848,0.022263450548052788,0.0078125,43848,5511
5533,2226.168272043,8498688.0,0.0,8498688.0,0.0078125,91.67056274414062,0.0334455780684948,0.23867349326610565,-0.34529438614845276,1.0,91.67056274414062,1.0,0.8631808161735535,5533,26.65625,-0.34529438614845276,0.04288499057292938,26.65625,0.8631808161735535,0.0,0.0334455780684948,0.23867349326610565,1746183686.275781,44016,0.04288499057292938,0.0078125,44016,5532
5541,2229.296949751,8510976.0,0.0,8510976.0,0.0078125,91.67056274414062,0.036579959094524384,0.22185879945755005,-0.3395768702030182,1.0,91.67056274414062,1.0,0.8631808161735535,5541,25.787761688232422,-0.3395768702030182,0.04288499057292938,25.787761688232422,0.8631808161735535,0.0,0.036579959094524384,0.22185879945755005,1746183689.4044855,44080,0.04288499057292938,0.0078125,44080,5540
5600,2252.469676257,8601600.0,0.0,8601600.0,0.0078125,91.67056274414062,0.043147169053554535,0.20223937928676605,-0.3225362300872803,1.0,91.67056274414062,1.0,0.8631808161735535,5600,24.361980438232422,-0.3225362300872803,0.04288499057292938,24.361980438232422,0.8631808161735535,0.0,0.043147169053554535,0.20223937928676605,1746183712.5771809,44552,0.04288499057292938,0.0078125,44552,5599
5632,2265.093563448,8650752.0,0.02864583395421505,8650752.0,0.008463541977107525,91.67056274414062,0.04172554239630699,0.3143840730190277,-0.3208490014076233,1.0,91.67056274414062,1.0,0.8631808161735535,5632,28.3359375,-0.3208490014076233,0.04288499057292938,28.3359375,0.8631808161735535,0.02864583395421505,0.04172554239630699,0.3143840730190277,1746183725.2010114,44808,0.04288499057292938,0.008463541977107525,44808,5631
5662,2276.902972637,8696832.0,0.0,8696832.0,0.0078125,91.67056274414062,0.039699140936136246,0.2839980125427246,-0.33762454986572266,1.0,91.67056274414062,1.0,0.8631808161735535,5662,29.25911521911621,-0.33762454986572266,0.04288499057292938,29.25911521911621,0.8631808161735535,0.0,0.039699140936136246,0.2839980125427246,1746183737.0104654,45048,0.04288499057292938,0.0078125,45048,5661
5672,2280.819687922,8712192.0,0.0,8712192.0,0.0078125,91.67056274414062,0.0423685684800148,0.2676812708377838,-0.34347081184387207,1.0,91.67056274414062,1.0,0.8631808161735535,5672,27.93489646911621,-0.34347081184387207,0.04288499057292938,27.93489646911621,0.8631808161735535,0.0,0.0423685684800148,0.2676812708377838,1746183740.9271502,45128,0.04288499057292938,0.0078125,45128,5671
5694,2289.457529133,8745984.0,0.0,8745984.0,0.0078125,91.67056274414062,0.04673135280609131,0.27860039472579956,-0.4062013030052185,1.0,91.67056274414062,1.0,0.8631808161735535,5694,29.1953125,-0.4062013030052185,0.04288499057292938,29.1953125,0.8631808161735535,0.0,0.04673135280609131,0.27860039472579956,1746183749.5650198,45304,0.04288499057292938,0.0078125,45304,5693
5701,2292.199608092,8756736.0,0.0,8756736.0,0.0078125,91.67056274414062,0.04739466309547424,0.2523443400859833,-0.3984692096710205,1.0,91.67056274414062,1.0,0.8631808161735535,5701,27.13411521911621,-0.3984692096710205,0.04288499057292938,27.13411521911621,0.8631808161735535,0.0,0.04739466309547424,0.2523443400859833,1746183752.3071346,45360,0.04288499057292938,0.0078125,45360,5700
5707,2294.568729152,8765952.0,0.0,8765952.0,0.0078125,91.67056274414062,0.06977178156375885,0.2640281021595001,-0.3868989944458008,1.0,91.67056274414062,1.0,0.8631808161735535,5707,27.81640625,-0.3868989944458008,0.04288499057292938,27.81640625,0.8631808161735535,0.0,0.06977178156375885,0.2640281021595001,1746183754.6761034,45408,0.04288499057292938,0.0078125,45408,5706
5732,2304.366127282,8804352.0,0.0,8804352.0,0.0078125,91.67056274414062,0.049723293632268906,0.23316793143749237,-0.42266905307769775,1.0,91.67056274414062,1.0,0.8631808161735535,5732,26.015625,-0.42266905307769775,0.04288499057292938,26.015625,0.8631808161735535,0.0,0.049723293632268906,0.23316793143749237,1746183764.4736805,45608,0.04288499057292938,0.0078125,45608,5731
5753,2312.625912479,8836608.0,0.0,8836608.0,0.0078125,91.67056274414062,0.05937778204679489,0.2506849467754364,-0.36066746711730957,1.0,91.67056274414062,1.0,0.8631808161735535,5753,27.43880271911621,-0.36066746711730957,0.04288499057292938,27.43880271911621,0.8631808161735535,0.0,0.05937778204679489,0.2506849467754364,1746183772.7334034,45776,0.04288499057292938,0.0078125,45776,5752
5784,2324.806126897,8884224.0,0.0,8884224.0,0.0078125,91.67056274414062,0.06437288969755173,0.2727518081665039,-0.3708610534667969,1.0,91.67056274414062,1.0,0.8631808161735535,5784,28.68880271911621,-0.3708610534667969,0.04288499057292938,28.68880271911621,0.8631808161735535,0.0,0.06437288969755173,0.2727518081665039,1746183784.9136288,46024,0.04288499057292938,0.0078125,46024,5783
5785,2325.197230959,8885760.0,0.03125,8885760.0,0.0078125,91.67056274414062,0.06078179180622101,0.31290721893310547,-0.40467071533203125,1.0,91.67056274414062,1.0,0.8631808161735535,5785,29.3828125,-0.40467071533203125,0.04288499057292938,29.3828125,0.8631808161735535,0.03125,0.06078179180622101,0.31290721893310547,1746183785.3047245,46032,0.04288499057292938,0.0078125,46032,5784
5804,2332.660159434,8914944.0,0.0,8914944.0,0.0078125,91.67056274414062,0.06157371774315834,0.26402583718299866,-0.369692862033844,1.0,91.67056274414062,1.0,0.8631808161735535,5804,27.66927146911621,-0.369692862033844,0.04288499057292938,27.66927146911621,0.8631808161735535,0.0,0.06157371774315834,0.26402583718299866,1746183792.76767,46184,0.04288499057292938,0.0078125,46184,5803
5808,2334.23837525,8921088.0,0.0,8921088.0,0.0078125,91.67056274414062,0.091855987906456,0.3102594017982483,-0.3868687152862549,1.0,91.67056274414062,1.0,0.8631808161735535,5808,30.510417938232422,-0.3868687152862549,0.04288499057292938,30.510417938232422,0.8631808161735535,0.0,0.091855987906456,0.3102594017982483,1746183794.3458602,46216,0.04288499057292938,0.0078125,46216,5807
5816,2337.367746256,8933376.0,0.025390625,8933376.0,0.0078125,91.67056274414062,0.044399842619895935,0.3245358467102051,-0.5700466632843018,1.0,91.67056274414062,1.0,0.8631808161735535,5816,29.069011688232422,-0.5700466632843018,0.04288499057292938,29.069011688232422,0.8631808161735535,0.025390625,0.044399842619895935,0.3245358467102051,1746183797.4753022,46280,0.04288499057292938,0.0078125,46280,5815
5820,2338.946521431,8939520.0,0.0,8939520.0,0.0078125,91.67056274414062,0.04704325273633003,0.2517825961112976,-0.5633606910705566,1.0,91.67056274414062,1.0,0.8631808161735535,5820,28.02474021911621,-0.5633606910705566,0.04288499057292938,28.02474021911621,0.8631808161735535,0.0,0.04704325273633003,0.2517825961112976,1746183799.0538838,46312,0.04288499057292938,0.0078125,46312,5819
5822,2339.728889405,8942592.0,0.0,8942592.0,0.0078125,91.67056274414062,0.04824491962790489,0.30160218477249146,-0.5436117649078369,1.0,91.67056274414062,1.0,0.8631808161735535,5822,30.31380271911621,-0.5436117649078369,0.04288499057292938,30.31380271911621,0.8631808161735535,0.0,0.04824491962790489,0.30160218477249146,1746183799.8363843,46328,0.04288499057292938,0.0078125,46328,5821
5831,2343.25465507,8956416.0,0.0,8956416.0,0.0078125,91.67056274414062,0.042663343250751495,0.25656241178512573,-0.5716376304626465,1.0,91.67056274414062,1.0,0.8631808161735535,5831,28.23828125,-0.5716376304626465,0.04288499057292938,28.23828125,0.8631808161735535,0.0,0.042663343250751495,0.25656241178512573,1746183803.3621714,46400,0.04288499057292938,0.0078125,46400,5830
5865,2356.701451463,9008640.0,0.0325520858168602,9008640.0,0.0078125,82.94380187988281,0.04316514730453491,0.3319064974784851,-0.48121193051338196,1.0,82.94380187988281,1.0,0.8758071660995483,5865,29.50390625,-0.48121193051338196,0.05620155110955238,29.50390625,0.8758071660995483,0.0325520858168602,0.04316514730453491,0.3319064974784851,1746183816.808966,46672,0.05620155110955238,0.0078125,46672,5864
