_runtime,grad_steps,test_returned_won_episode,test_returned_episode_lengths,returned_episode_lengths,returned_episode,test_returned_episode_returns,returned_won_episode,qvals,update_steps,env_step,_timestamp,loss,test_returned_episode,_step,returned_episode_returns
682.043222564,13552,0.9761702418327332,43.826385498046875,29.017578125,0.01953125,1.9737786054611206,0.62109375,-0.19442947208881378,1725,2649600.0,1746199447.3739321,0.2295612394809723,1.0,1724,1.301295518875122
682.787175838,13568,0.9761702418327332,43.826385498046875,29.00520896911621,0.02018229104578495,1.9737786054611206,0.6471354365348816,-0.20276065170764923,1727,2652672.0,1746199448.1178992,0.23091530799865723,1.0,1726,1.3210057020187378
683.531926248,13584,0.9761702418327332,43.826385498046875,28.53841209411621,0.02083333395421505,1.9737786054611206,0.7057291865348816,-0.23026928305625916,1729,2655744.0,1746199448.8626454,0.23073527216911316,1.0,1728,1.4114583730697632
685.765117956,13632,0.9761702418327332,43.826385498046875,28.994140625,0.01953125,1.9737786054611206,0.62890625,-0.1680329442024231,1735,2664960.0,1746199451.095853,0.23460814356803894,1.0,1734,1.2992089986801147
686.510261215,13648,0.9761702418327332,43.826385498046875,29.36328125,0.017578125,1.9737786054611206,0.662109375,-0.16755077242851257,1737,2668032.0,1746199451.8409703,0.2339620590209961,1.0,1736,1.32421875
690.97817266,13744,0.9761702418327332,43.826385498046875,28.80078125,0.017578125,1.9737786054611206,0.6419270634651184,-0.16704323887825012,1749,2686464.0,1746199456.3088822,0.22947421669960022,1.0,1748,1.3096354007720947
695.076145869,13832,0.9761702418327332,43.826385498046875,29.66861915588379,0.01822916604578495,1.9737786054611206,0.6139323115348816,-0.13801264762878418,1760,2703360.0,1746199460.4068606,0.2327001392841339,1.0,1759,1.2683331966400146
714.461324737,14248,0.9761702418327332,43.826385498046875,29.66015625,0.015625,1.9737786054611206,0.5462239384651184,-0.13123998045921326,1812,2783232.0,1746199479.792059,0.2084929198026657,1.0,1811,1.1655923128128052
721.538719194,14400,0.9761702418327332,43.826385498046875,29.21484375,0.015625,1.9737786054611206,0.5774739384651184,-0.10516783595085144,1831,2812416.0,1746199486.8694193,0.18560543656349182,1.0,1830,1.2021355628967285
728.985668173,14560,0.9761702418327332,43.826385498046875,29.53190040588379,0.01692708395421505,1.9737786054611206,0.6184895634651184,-0.17034190893173218,1851,2843136.0,1746199494.3163915,0.18605497479438782,1.0,1850,1.2625519037246704
738.667502723,14768,0.9761702418327332,43.826385498046875,29.68489646911621,0.015625,1.9737786054611206,0.6484375,-0.15144315361976624,1877,2883072.0,1746199503.9980278,0.16170606017112732,1.0,1876,1.296874761581421
740.532882141,14808,0.9761702418327332,43.826385498046875,29.57096290588379,0.01822916604578495,1.9737786054611206,0.6634114384651184,-0.14566710591316223,1882,2890752.0,1746199505.8636055,0.17261788249015808,1.0,1881,1.3273143768310547
746.11948408,14928,0.9761702418327332,43.826385498046875,29.8671875,0.015625,1.9737786054611206,0.5729166865348816,-0.15621715784072876,1897,2913792.0,1746199511.4501994,0.15411376953125,1.0,1896,1.19472336769104
747.236339565,14952,0.9761702418327332,43.826385498046875,29.44921875,0.01627604104578495,1.9737786054611206,0.5670573115348816,-0.14715266227722168,1900,2918400.0,1746199512.5670602,0.15964198112487793,1.0,1899,1.2232714891433716
755.067956432,15120,0.9761702418327332,43.826385498046875,29.38411521911621,0.01627604104578495,1.9737786054611206,0.6223958134651184,-0.15057693421840668,1921,2950656.0,1746199520.3986828,0.15313510596752167,1.0,1920,1.2447915077209473
756.55631441,15152,0.9761702418327332,43.826385498046875,30.3046875,0.015625,1.9737786054611206,0.5716145634651184,-0.17087069153785706,1925,2956800.0,1746199521.887037,0.15196171402931213,1.0,1924,1.210908055305481
756.927929105,15160,0.9761702418327332,43.826385498046875,29.66666603088379,0.015625,1.9737786054611206,0.6608073115348816,-0.1547822207212448,1926,2958336.0,1746199522.2586448,0.1525859534740448,1.0,1925,1.321614384651184
764.379528291,15320,0.9761702418327332,43.826385498046875,29.59244728088379,0.01692708395421505,1.9737786054611206,0.6438801884651184,-0.18570463359355927,1946,2989056.0,1746199529.710262,0.1506272554397583,1.0,1945,1.3095213174819946
769.30122408,15424,0.9888579845428467,45.395545959472656,29.607421875,0.017578125,1.9876554012298584,0.6217448115348816,-0.1969204545021057,1959,3009024.0,1746199534.6319392,0.1417313516139984,1.0,1958,1.2842350006103516
774.886467512,15544,0.9888579845428467,45.395545959472656,29.86458396911621,0.01627604104578495,1.9876554012298584,0.6002604365348816,-0.1844213902950287,1974,3032064.0,1746199540.2171865,0.14435166120529175,1.0,1973,1.2202211618423462
775.258923557,15552,0.9888579845428467,45.395545959472656,30.41275978088379,0.015625,1.9876554012298584,0.6184895634651184,-0.19170749187469482,1975,3033600.0,1746199540.5896409,0.13754341006278992,1.0,1974,1.2369790077209473
775.631293108,15560,0.9888579845428467,45.395545959472656,30.15234375,0.01627604104578495,1.9876554012298584,0.6315104365348816,-0.19379079341888428,1976,3035136.0,1746199540.9619977,0.14546853303909302,1.0,1975,1.28494131565094
785.317420698,15768,0.9888579845428467,45.395545959472656,30.076171875,0.01627604104578495,1.9876554012298584,0.6184895634651184,-0.15750502049922943,2002,3075072.0,1746199550.6481056,0.12379612028598785,1.0,2001,1.264833927154541
788.29827791,15832,0.9888579845428467,45.395545959472656,29.0625,0.01822916604578495,1.9876554012298584,0.5690104365348816,-0.14403799176216125,2010,3087360.0,1746199553.6290042,0.13699570298194885,1.0,2009,1.21455717086792
795.374423084,15984,0.9888579845428467,45.395545959472656,29.14778709411621,0.01692708395421505,1.9876554012298584,0.6510416865348816,-0.1556040197610855,2029,3116544.0,1746199560.705136,0.13489899039268494,1.0,2028,1.3020833730697632
802.464446077,16136,0.9888579845428467,45.395545959472656,28.98372459411621,0.01953125,1.9876554012298584,0.671875,-0.1461380124092102,2048,3145728.0,1746199567.7951636,0.12636920809745789,1.0,2047,1.3437498807907104
803.952805428,16168,0.9888579845428467,45.395545959472656,29.49088478088379,0.01692708395421505,1.9876554012298584,0.6529948115348816,-0.14006772637367249,2052,3151872.0,1746199569.2835329,0.12874075770378113,1.0,2051,1.3059896230697632
807.303888697,16240,0.9888579845428467,45.395545959472656,30.28645896911621,0.015625,1.9876554012298584,0.6432291865348816,-0.11733157932758331,2061,3165696.0,1746199572.6346114,0.11870518326759338,1.0,2060,1.2864583730697632
813.641024844,16376,0.9888579845428467,45.395545959472656,30.171875,0.015625,1.9876554012298584,0.6236979365348816,-0.09549520909786224,2078,3191808.0,1746199578.971697,0.12107878923416138,1.0,2077,1.2791796922683716
815.129394335,16408,0.9888579845428467,45.395545959472656,29.36393165588379,0.017578125,1.9876554012298584,0.6529948115348816,-0.08458855003118515,2082,3197952.0,1746199580.4601026,0.10889670997858047,1.0,2081,1.305989384651184
816.247279341,16432,0.9888579845428467,45.395545959472656,29.48958396911621,0.01822916604578495,1.9876554012298584,0.6438801884651184,-0.0982702225446701,2085,3202560.0,1746199581.5780008,0.10721951723098755,1.0,2084,1.3060057163238525
816.991053851,16448,0.9888579845428467,45.395545959472656,29.833984375,0.01627604104578495,1.9876554012298584,0.638671875,-0.1006254255771637,2087,3205632.0,1746199582.3217633,0.11408528685569763,1.0,2086,1.2911717891693115
822.202413653,16560,0.9888579845428467,45.395545959472656,30.00650978088379,0.01627604104578495,1.9876554012298584,0.6087239384651184,-0.0717802345752716,2101,3227136.0,1746199587.5331223,0.1094026118516922,1.0,2100,1.2679263353347778
823.320488568,16584,0.9888579845428467,45.395545959472656,29.39974021911621,0.01692708395421505,1.9876554012298584,0.6087239384651184,-0.0535028800368309,2104,3231744.0,1746199588.65122,0.1154809296131134,1.0,2103,1.2608104944229126
830.770371784,16744,0.9888579845428467,45.395545959472656,29.98958396911621,0.01692708395421505,1.9876554012298584,0.595703125,-0.08320008963346481,2124,3262464.0,1746199596.1010852,0.11338730156421661,1.0,2123,1.2421092987060547
834.123170523,16816,0.9888579845428467,45.395545959472656,29.21028709411621,0.01692708395421505,1.9876554012298584,0.619140625,-0.05023430287837982,2133,3276288.0,1746199599.453902,0.10316276550292969,1.0,2132,1.2748273611068726
838.587256344,16912,0.9888579845428467,45.395545959472656,29.39518165588379,0.01692708395421505,1.9876554012298584,0.6751301884651184,-0.06928382813930511,2145,3294720.0,1746199603.9179738,0.11042346805334091,1.0,2144,1.3502602577209473
838.959608908,16920,0.9888579845428467,45.395545959472656,28.68880271911621,0.01822916604578495,1.9876554012298584,0.611328125,-0.06643309444189072,2146,3296256.0,1746199604.290323,0.10795943439006805,1.0,2145,1.2668520212173462
839.332094474,16928,0.9888579845428467,45.395545959472656,29.63150978088379,0.01627604104578495,1.9876554012298584,0.6197916865348816,-0.0615106076002121,2147,3297792.0,1746199604.6628137,0.10813082009553909,1.0,2146,1.2612303495407104
840.449054792,16952,0.9888579845428467,45.395545959472656,29.47395896911621,0.015625,1.9876554012298584,0.5911458134651184,-0.08286356925964355,2150,3302400.0,1746199605.779764,0.1166485920548439,1.0,2149,1.23716139793396
843.074717036,17008,0.9888579845428467,45.395545959472656,29.24869728088379,0.01627604104578495,1.9876554012298584,0.6171875,-0.09444323182106018,2157,3313152.0,1746199608.405455,0.1083042249083519,1.0,2156,1.234374761581421
856.114046761,17288,0.9888579845428467,45.395545959472656,29.35807228088379,0.015625,1.9876554012298584,0.6295573115348816,-0.16958332061767578,2192,3366912.0,1746199621.4447002,0.10866343230009079,1.0,2191,1.259114384651184
863.194720339,17440,0.9888579845428467,45.395545959472656,29.46224021911621,0.01627604104578495,1.9876554012298584,0.65625,-0.20031030476093292,2211,3396096.0,1746199628.525439,0.19291043281555176,1.0,2210,1.3125
866.172171408,17504,0.9888579845428467,45.395545959472656,28.7109375,0.01888020895421505,1.9876554012298584,0.642578125,-0.0858369767665863,2219,3408384.0,1746199631.502881,0.16467025876045227,1.0,2218,1.3096580505371094
878.475720327,17768,0.9888579845428467,45.395545959472656,29.70182228088379,0.015625,1.9876554012298584,0.65625,0.06144557148218155,2252,3459072.0,1746199643.8062348,0.08473747968673706,1.0,2251,1.312499761581421
881.832442971,17840,0.9888579845428467,45.395545959472656,28.93099021911621,0.01822916604578495,1.9876554012298584,0.6419270634651184,0.047614771872758865,2261,3472896.0,1746199647.1629922,0.10013721883296967,1.0,2260,1.306119680404663
891.236007812,18040,0.9767658114433289,45.58550262451172,28.93880271911621,0.01692708395421505,1.973243236541748,0.6595051884651184,0.045029155910015106,2286,3511296.0,1746199656.5666203,0.08859458565711975,1.0,2285,1.3190103769302368
897.569636977,18176,0.9767658114433289,45.58550262451172,28.92903709411621,0.01692708395421505,1.973243236541748,0.5989583134651184,-0.033920127898454666,2303,3537408.0,1746199662.9002175,0.08431803435087204,1.0,2302,1.2402212619781494
903.920623928,18312,0.9767658114433289,45.58550262451172,29.00911521911621,0.01692708395421505,1.973243236541748,0.62109375,0.024588201195001602,2320,3563520.0,1746199669.2511566,0.07936486601829529,1.0,2319,1.2693421840667725
916.23282176,18576,0.9767658114433289,45.58550262451172,29.50520896911621,0.017578125,1.973243236541748,0.59375,0.07667647302150726,2353,3614208.0,1746199681.5635011,0.08022711426019669,1.0,2352,1.2455564737319946
920.708118295,18672,0.9767658114433289,45.58550262451172,29.10481834411621,0.01692708395421505,1.973243236541748,0.6634114384651184,0.1282511055469513,2365,3632640.0,1746199686.0386257,0.07334070652723312,1.0,2364,1.3268227577209473
922.199275731,18704,0.9767658114433289,45.58550262451172,29.40755271911621,0.01627604104578495,1.973243236541748,0.6256510615348816,0.14813265204429626,2369,3638784.0,1746199687.529829,0.07961922883987427,1.0,2368,1.2775129079818726
924.808112062,18760,0.9767658114433289,45.58550262451172,29.07877540588379,0.02018229104578495,1.973243236541748,0.6725260615348816,0.18635688722133636,2376,3649536.0,1746199690.1385045,0.07250599563121796,1.0,2375,1.3450521230697632
927.047096033,18808,0.9767658114433289,45.58550262451172,29.6796875,0.015625,1.973243236541748,0.6354166865348816,0.18878960609436035,2382,3658752.0,1746199692.377609,0.07121133804321289,1.0,2381,1.2708333730697632
936.749199707,19016,0.9767658114433289,45.58550262451172,30.48177146911621,0.015625,1.973243236541748,0.6315104365348816,0.15398980677127838,2408,3698688.0,1746199702.079733,0.07052889466285706,1.0,2407,1.2630208730697632
941.224304029,19112,0.9767658114433289,45.58550262451172,29.84635353088379,0.01627604104578495,1.973243236541748,0.6217448115348816,0.13967099785804749,2420,3717120.0,1746199706.5548472,0.07828256487846375,1.0,2419,1.2765169143676758
941.597288406,19120,0.9767658114433289,45.58550262451172,29.671875,0.015625,1.973243236541748,0.6328125,0.12274478375911713,2421,3718656.0,1746199706.9278436,0.07022225856781006,1.0,2420,1.265624761581421
945.330334571,19200,0.9767658114433289,45.58550262451172,30.36458396911621,0.015625,1.973243236541748,0.6236979365348816,0.10317477583885193,2431,3734016.0,1746199710.6608853,0.09399965405464172,1.0,2430,1.2473958730697632
945.705874247,19208,0.9767658114433289,45.58550262451172,29.62630271911621,0.015625,1.973243236541748,0.6223958134651184,0.13487817347049713,2432,3735552.0,1746199711.036443,0.07402276247739792,1.0,2431,1.2735025882720947
961.740415252,19552,0.9767658114433289,45.58550262451172,29.83984375,0.015625,1.973243236541748,0.5904948115348816,-0.1303403079509735,2475,3801600.0,1746199727.0711062,0.06307388842105865,1.0,2474,1.2273502349853516
973.659055316,19808,0.9767658114433289,45.58550262451172,30.11197853088379,0.015625,1.973243236541748,0.6373698115348816,-0.13686183094978333,2507,3850752.0,1746199738.9897735,0.09056021273136139,1.0,2506,1.274739384651184
980.736203364,19960,0.9767658114433289,45.58550262451172,29.56900978088379,0.01627604104578495,1.973243236541748,0.6197916865348816,-0.17899145185947418,2526,3879936.0,1746199746.0669188,0.07455293089151382,1.0,2525,1.2701301574707031
986.322080222,20080,0.9767658114433289,45.58550262451172,30.4453125,0.015625,1.973243236541748,0.6399739384651184,-0.1255120486021042,2541,3902976.0,1746199751.6528053,0.09006816893815994,1.0,2540,1.2799477577209473
988.558536257,20128,0.9767658114433289,45.58550262451172,29.91275978088379,0.015625,1.973243236541748,0.607421875,-0.16104258596897125,2547,3912192.0,1746199753.8892186,0.07470878213644028,1.0,2546,1.242089867591858
991.541786797,20192,0.9767658114433289,45.58550262451172,29.62239646911621,0.01627604104578495,1.973243236541748,0.6419270634651184,-0.17878654599189758,2555,3924480.0,1746199756.8724887,0.0996488407254219,1.0,2554,1.2838540077209473
994.896004643,20264,0.9767658114433289,45.58550262451172,30.18099021911621,0.015625,1.973243236541748,0.576171875,-0.1285921037197113,2564,3938304.0,1746199760.2267146,0.0821085274219513,1.0,2563,1.2104099988937378
998.259588335,20336,0.9767658114433289,45.58550262451172,29.34505271911621,0.015625,1.973243236541748,0.56640625,-0.12074758112430573,2573,3952128.0,1746199763.5903366,0.09084486961364746,1.0,2572,1.1871744394302368
999.00545682,20352,0.9767658114433289,45.58550262451172,30.63150978088379,0.015625,1.973243236541748,0.6282551884651184,-0.08032439649105072,2575,3955200.0,1746199764.3361716,0.09075644612312317,1.0,2574,1.276764154434204
1006.110843542,20504,0.9767658114433289,45.58550262451172,30.07161521911621,0.015625,1.973243236541748,0.5930989384651184,-0.28612059354782104,2594,3984384.0,1746199771.4415667,0.11294348537921906,1.0,2593,1.2015591859817505
1009.923511851,20584,0.9843597412109375,50.24340057373047,29.91015625,0.015625,1.9828393459320068,0.6321614384651184,-0.26040780544281006,2604,3999744.0,1746199775.253967,0.15018567442893982,1.0,2603,1.2643227577209473
1011.788743092,20624,0.9843597412109375,50.24340057373047,30.3828125,0.015625,1.9828393459320068,0.64453125,-0.26872923970222473,2609,4007424.0,1746199777.1194625,0.11609195172786713,1.0,2608,1.2890625
1018.498092621,20768,0.9843597412109375,50.24340057373047,29.384765625,0.017578125,1.9828393459320068,0.6705729365348816,-0.1645907461643219,2627,4035072.0,1746199783.8288205,0.11728011816740036,1.0,2626,1.3411458730697632
1024.833915689,20904,0.9843597412109375,50.24340057373047,29.80859375,0.01627604104578495,1.9828393459320068,0.59375,-0.17083632946014404,2644,4061184.0,1746199790.1646335,0.11385707557201385,1.0,2643,1.217298150062561
1025.206106687,20912,0.9843597412109375,50.24340057373047,29.03645896911621,0.017578125,1.9828393459320068,0.6614583134651184,-0.21037930250167847,2645,4062720.0,1746199790.5368207,0.11597149074077606,1.0,2644,1.3229166269302368
1028.561765857,20984,0.9843597412109375,50.24340057373047,29.95442771911621,0.01627604104578495,1.9828393459320068,0.6178385615348816,-0.25222060084342957,2654,4076544.0,1746199793.8925006,0.11156278103590012,1.0,2653,1.2614322900772095
1036.017793782,21144,0.9843597412109375,50.24340057373047,28.98828125,0.01692708395421505,1.9828393459320068,0.623046875,-0.31126752495765686,2674,4107264.0,1746199801.348502,0.11905614286661148,1.0,2673,1.2716470956802368
1038.999864272,21208,0.9843597412109375,50.24340057373047,28.09309959411621,0.01953125,1.9828393459320068,0.5950520634651184,-0.2788318395614624,2682,4119552.0,1746199804.3305697,0.10895530134439468,1.0,2681,1.2261393070220947
1040.116139725,21232,0.9843597412109375,50.24340057373047,29.19791603088379,0.01627604104578495,1.9828393459320068,0.63671875,-0.28535154461860657,2685,4124160.0,1746199805.4468455,0.12305431067943573,1.0,2684,1.2734375
1049.064726273,21424,0.9843597412109375,50.24340057373047,29.69270896911621,0.015625,1.9828393459320068,0.6341145634651184,-0.2185646891593933,2709,4161024.0,1746199814.3954592,0.10082507133483887,1.0,2708,1.2682290077209473
1051.675351624,21480,0.9843597412109375,50.24340057373047,29.97916603088379,0.015625,1.9828393459320068,0.57421875,-0.336492657661438,2716,4171776.0,1746199817.006028,0.1183486208319664,1.0,2715,1.1901756525039673
1067.692335478,21824,0.9843597412109375,50.24340057373047,29.61458396911621,0.01627604104578495,1.9828393459320068,0.6634114384651184,-0.1409299075603485,2759,4237824.0,1746199833.02306,0.10846772789955139,1.0,2758,1.3268227577209473
1068.436775154,21840,0.9843597412109375,50.24340057373047,28.755859375,0.01953125,1.9828393459320068,0.61328125,-0.11596421897411346,2761,4240896.0,1746199833.7674966,0.10405238717794418,1.0,2760,1.272359848022461
1071.042135227,21896,0.9843597412109375,50.24340057373047,29.54036521911621,0.01627604104578495,1.9828393459320068,0.6178385615348816,-0.19316041469573975,2768,4251648.0,1746199836.3728569,0.10191866755485535,1.0,2767,1.2561196088790894
1081.103570875,22112,0.9843597412109375,50.24340057373047,28.87565040588379,0.017578125,1.9828393459320068,0.6640625,-0.24427063763141632,2795,4293120.0,1746199846.4342964,0.10269172489643097,1.0,2794,1.328124761581421
1095.642225419,22424,0.9843597412109375,50.24340057373047,28.93099021911621,0.01888020895421505,1.9828393459320068,0.6341145634651184,-0.16699330508708954,2834,4353024.0,1746199860.9729388,0.07471375167369843,1.0,2833,1.2945832014083862
1097.507292901,22464,0.9843597412109375,50.24340057373047,28.876953125,0.017578125,1.9828393459320068,0.6673176884651184,-0.16965655982494354,2839,4360704.0,1746199862.8380208,0.07876652479171753,1.0,2838,1.3346353769302368
1102.349962762,22568,0.9843597412109375,50.24340057373047,29.27474021911621,0.01692708395421505,1.9828393459320068,0.6295573115348816,-0.18560351431369781,2852,4380672.0,1746199867.6806853,0.07240557670593262,1.0,2851,1.2815102338790894
1109.424846373,22720,0.9843597412109375,50.24340057373047,29.044921875,0.01627604104578495,1.9828393459320068,0.6015625,-0.2473452389240265,2871,4409856.0,1746199874.7555532,0.07776323705911636,1.0,2870,1.2345473766326904
1120.230572835,22952,0.9843597412109375,50.24340057373047,28.7265625,0.02018229104578495,1.9828393459320068,0.6529948115348816,0.03089231811463833,2900,4454400.0,1746199885.5612655,0.10552629083395004,1.0,2899,1.3278645277023315
1128.427197686,23128,0.9843597412109375,50.24340057373047,28.09700584411621,0.02213541604578495,1.9828393459320068,0.6809895634651184,-0.016039004549384117,2922,4488192.0,1746199893.7579143,0.06290704756975174,1.0,2921,1.3648892641067505
1130.373309389,23168,0.9920347332954407,41.84359359741211,29.037109375,0.01822916604578495,1.9915746450424194,0.625,-0.11677773296833038,2927,4495872.0,1746199895.704031,0.06771627813577652,1.0,2926,1.2691925764083862
1133.353694475,23232,0.9920347332954407,41.84359359741211,28.810546875,0.01953125,1.9915746450424194,0.6751301884651184,-0.03232957050204277,2935,4508160.0,1746199898.6844127,0.059714287519454956,1.0,2934,1.3502602577209473
1135.96069655,23288,0.9920347332954407,41.84359359741211,28.5234375,0.02083333395421505,1.9915746450424194,0.6412760615348816,0.034367114305496216,2942,4518912.0,1746199901.2914164,0.059877097606658936,1.0,2941,1.3077765703201294
1139.684928261,23368,0.9920347332954407,41.84359359741211,28.72591209411621,0.01822916604578495,1.9915746450424194,0.66796875,0.015366284176707268,2952,4534272.0,1746199905.0156503,0.055449239909648895,1.0,2951,1.3359375
1141.568311579,23408,0.9920347332954407,41.84359359741211,29.54361915588379,0.01627604104578495,1.9915746450424194,0.6516926884651184,-0.021289687603712082,2957,4541952.0,1746199906.8990104,0.05619903281331062,1.0,2956,1.3033853769302368
1149.389938567,23576,0.9920347332954407,41.84359359741211,29.568359375,0.017578125,1.9915746450424194,0.6178385615348816,-0.04902607947587967,2978,4574208.0,1746199914.7206712,0.061327025294303894,1.0,2977,1.2747688293457031
1151.628233226,23624,0.9920347332954407,41.84359359741211,28.45833396911621,0.01953125,1.9915746450424194,0.66796875,-0.047745268791913986,2984,4583424.0,1746199916.958942,0.059721630066633224,1.0,2983,1.3359375
1155.724958488,23712,0.9920347332954407,41.84359359741211,29.5,0.01692708395421505,1.9915746450424194,0.6126301884651184,-0.08373749256134033,2995,4600320.0,1746199921.0556622,0.05170457810163498,1.0,2994,1.2749706506729126
1157.214147985,23744,0.9920347332954407,41.84359359741211,29.47916603088379,0.01627604104578495,1.9915746450424194,0.6341145634651184,-0.08302335441112518,2999,4606464.0,1746199922.5448666,0.0628850907087326,1.0,2998,1.2946840524673462
1161.683315069,23840,0.9920347332954407,41.84359359741211,29.31705665588379,0.01888020895421505,1.9915746450424194,0.66796875,-0.18240447342395782,3011,4624896.0,1746199927.0140257,0.04764482378959656,1.0,3010,1.335937261581421
1179.949244067,24232,0.9920347332954407,41.84359359741211,28.3515625,0.02018229104578495,1.9915746450424194,0.6165364384651184,-0.14397846162319183,3060,4700160.0,1746199945.279959,0.042637694627046585,1.0,3059,1.276871681213379
1180.694006236,24248,0.9920347332954407,41.84359359741211,28.73372459411621,0.01822916604578495,1.9915746450424194,0.6692708134651184,-0.0856245905160904,3062,4703232.0,1746199946.0247245,0.039466336369514465,1.0,3061,1.3385415077209473
1183.300488572,24304,0.9920347332954407,41.84359359741211,28.66666603088379,0.01822916604578495,1.9915746450424194,0.6725260615348816,-0.11387085914611816,3069,4713984.0,1746199948.6312008,0.03714391589164734,1.0,3068,1.3450521230697632
1185.53668723,24352,0.9920347332954407,41.84359359741211,29.03841209411621,0.01822916604578495,1.9915746450424194,0.6731770634651184,-0.06374439597129822,3075,4723200.0,1746199950.8674083,0.036739762872457504,1.0,3074,1.3463541269302368
1193.002036097,24512,0.9920347332954407,41.84359359741211,29.36197853088379,0.01627604104578495,1.9915746450424194,0.6529948115348816,-0.011290539987385273,3095,4753920.0,1746199958.3327522,0.07593341916799545,1.0,3094,1.3059896230697632
1193.37415937,24520,0.9920347332954407,41.84359359741211,28.326171875,0.02083333395421505,1.9915746450424194,0.6165364384651184,-0.052346669137477875,3096,4755456.0,1746199958.7048943,0.057715728878974915,1.0,3095,1.2860937118530273
1201.570647259,24696,0.9920347332954407,41.84359359741211,28.28515625,0.02213541604578495,1.9915746450424194,0.6627604365348816,-0.04022803157567978,3118,4789248.0,1746199966.9013886,0.07052421569824219,1.0,3117,1.3464680910110474
1211.632365246,24912,0.9920347332954407,41.84359359741211,27.958984375,0.021484375,1.9915746450424194,0.6529948115348816,0.056175246834754944,3145,4830720.0,1746199976.9630842,0.04101354628801346,1.0,3144,1.32986319065094
1212.005006277,24920,0.9920347332954407,41.84359359741211,27.998046875,0.02083333395421505,1.9915746450424194,0.6477864384651184,0.053934164345264435,3146,4832256.0,1746199977.3357258,0.045551516115665436,1.0,3145,1.3161263465881348
1212.37738404,24928,0.9920347332954407,41.84359359741211,29.00911521911621,0.01953125,1.9915746450424194,0.6243489384651184,0.045493803918361664,3147,4833792.0,1746199977.708114,0.04374472796916962,1.0,3146,1.2966861724853516
1214.983783569,24984,0.9920347332954407,41.84359359741211,28.365234375,0.02083333395421505,1.9915746450424194,0.6555989384651184,-0.019458916038274765,3154,4844544.0,1746199980.3144972,0.04673001542687416,1.0,3153,1.3356900215148926
1216.101693926,25008,0.9920347332954407,41.84359359741211,28.0234375,0.02213541604578495,1.9915746450424194,0.6484375,-0.08307276666164398,3157,4849152.0,1746199981.4324038,0.05590708926320076,1.0,3156,1.3237920999526978
1227.275634675,25248,0.9920347332954407,41.84359359741211,28.57552146911621,0.01953125,1.9915746450424194,0.5885416865348816,-0.09952577203512192,3187,4895232.0,1746199992.606341,0.0542825348675251,1.0,3186,1.2582584619522095
1229.509906825,25296,0.9920347332954407,41.84359359741211,28.51302146911621,0.02083333395421505,1.9915746450424194,0.63671875,-0.21280774474143982,3193,4904448.0,1746199994.8406508,0.0415872260928154,1.0,3192,1.3037077188491821
1232.12214293,25352,0.9920347332954407,41.84359359741211,28.42708396911621,0.01953125,1.9915746450424194,0.6282551884651184,-0.2741701602935791,3200,4915200.0,1746199997.4528694,0.05995536595582962,1.0,3199,1.2873045206069946
1232.49465151,25360,0.9920347332954407,41.84359359741211,29.36328125,0.01692708395421505,1.9915746450424194,0.5983073115348816,-0.2720581591129303,3201,4916736.0,1746199997.82537,0.045488759875297546,1.0,3200,1.2508494853973389
1235.473636325,25424,0.9920347332954407,41.84359359741211,28.57747459411621,0.021484375,1.9915746450424194,0.6861979365348816,-0.25743567943573,3209,4929024.0,1746200000.804352,0.05376782268285751,1.0,3208,1.3723958730697632
1244.781769024,25624,0.9920347332954407,41.84359359741211,28.03190040588379,0.02213541604578495,1.9915746450424194,0.65625,-0.2323690801858902,3234,4967424.0,1746200010.1124923,0.049700282514095306,1.0,3233,1.336855411529541
1246.644499811,25664,0.9920347332954407,41.84359359741211,28.48828125,0.02018229104578495,1.9915746450424194,0.6595051884651184,-0.1838064193725586,3239,4975104.0,1746200011.975225,0.05521441251039505,1.0,3238,1.3380533456802368
1249.995284716,25736,0.9920347332954407,41.84359359741211,28.64127540588379,0.01888020895421505,1.9915746450424194,0.6354166865348816,-0.2099836766719818,3248,4988928.0,1746200015.3260036,0.04502864181995392,1.0,3247,1.2923665046691895
1251.196263716,25760,0.9854267835617065,41.031227111816406,27.63606834411621,0.02083333395421505,1.9830809831619263,0.6484375,-0.22931943833827972,3251,4993536.0,1746200016.526967,0.05555197224020958,1.0,3250,1.3131250143051147
1256.782127405,25880,0.9854267835617065,41.031227111816406,28.78645896911621,0.017578125,1.9830809831619263,0.6614583134651184,-0.2685646414756775,3266,5016576.0,1746200022.112825,0.046012550592422485,1.0,3265,1.3229165077209473
1263.859299652,26032,0.9854267835617065,41.031227111816406,28.71940040588379,0.01953125,1.9830809831619263,0.642578125,-0.2808645963668823,3285,5045760.0,1746200029.190016,0.05198311060667038,1.0,3284,1.3125487565994263
1277.266647387,26320,0.9854267835617065,41.031227111816406,28.50911521911621,0.02083333395421505,1.9830809831619263,0.6451823115348816,-0.34774845838546753,3321,5101056.0,1746200042.597377,0.06870788335800171,1.0,3320,1.323111891746521
1277.638967751,26328,0.9854267835617065,41.031227111816406,28.57552146911621,0.021484375,1.9830809831619263,0.6555989384651184,-0.3137797713279724,3322,5102592.0,1746200042.9696662,0.05983947962522507,1.0,3321,1.3325161933898926
