returned_episode,env_step,_step,test_returned_episode_returns,_timestamp,qvals,loss,update_steps,grad_steps,returned_won_episode,test_returned_episode,test_returned_won_episode,returned_episode_returns,returned_episode_lengths,test_returned_episode_lengths,_runtime
0.0078125,2454528.0,1597,0.8073179125785828,1746189661.3481739,-0.1544889509677887,0.04915120452642441,1598,12536,0.05078125,1.0,0.04770992323756218,0.3224929869174957,27.76171875,80.114501953125,510.354557918
0.0078125,2457600.0,1599,0.8073179125785828,1746189661.9418406,-0.17240247130393982,0.04807530343532562,1600,12552,0.0690104141831398,1.0,0.04770992323756218,0.34020131826400757,28.35546875,80.114501953125,510.948308243
0.0078125,2460672.0,1601,0.8073179125785828,1746189662.533283,-0.14562970399856567,0.08462821692228317,1602,12568,0.02213541604578495,1.0,0.04770992323756218,0.2806544601917267,27.01822853088379,80.114501953125,511.539659345
0.0078125,2466816.0,1605,0.8073179125785828,1746189663.7155817,-0.1390528380870819,0.11770966649055481,1606,12600,0.1236979141831398,1.0,0.04770992323756218,0.41796350479125977,28.05208396911621,80.114501953125,512.721973145
0.0078125,2520576.0,1640,1.1460883617401123,1746189674.1331744,-0.13209268450737,0.06734594702720642,1641,12880,0.099609375,1.0,0.25390625,0.3872065544128418,28.18229103088379,89.3046875,523.139562324
0.0078125,2537472.0,1651,1.1460883617401123,1746189677.3852205,-0.10564225912094116,0.06775709986686707,1652,12968,0.0833333358168602,1.0,0.25390625,0.32090622186660767,25.13671875,89.3046875,526.391613393
0.0078125,2545152.0,1656,1.1460883617401123,1746189678.871912,-0.08102798461914062,0.06222008541226387,1657,13008,0.0475260429084301,1.0,0.25390625,0.2997916042804718,26.72786521911621,89.3046875,527.878373489
0.0078125,2558976.0,1665,1.1460883617401123,1746189681.5338333,-0.08023672550916672,0.061567746102809906,1666,13080,0.0,1.0,0.25390625,0.28245481848716736,29.09765625,89.3046875,530.54022445
0.0078125,2569728.0,1672,1.1460883617401123,1746189683.603132,-0.08106336742639542,0.11715582758188248,1673,13136,0.0,1.0,0.25390625,0.2916388511657715,29.1328125,89.3046875,532.609507871
0.0078125,2638848.0,1717,1.1460883617401123,1746189696.9178405,-0.09968968480825424,0.08010593056678772,1718,13496,0.021484375,1.0,0.25390625,0.29894959926605225,28.98307228088379,89.3046875,545.924250445
0.0078125,2654208.0,1727,1.1460883617401123,1746189699.873957,-0.11803771555423737,0.1020192950963974,1728,13576,0.02018229104578495,1.0,0.25390625,0.3102872669696808,29.44921875,89.3046875,548.880342893
0.0078125,2675712.0,1741,1.1460883617401123,1746189704.0345485,-0.15937429666519165,0.0813879668712616,1742,13688,0.021484375,1.0,0.25390625,0.2924930155277252,28.57682228088379,89.3046875,553.040932118
0.0078125,2683392.0,1746,1.1460883617401123,1746189705.512236,-0.15500187873840332,0.10927266627550125,1747,13728,0.0520833320915699,1.0,0.25390625,0.3176449239253998,26.95833396911621,89.3046875,554.518609776
0.0078125,2732544.0,1778,1.1460883617401123,1746189714.9782665,-0.25942447781562805,0.12849077582359314,1779,13984,0.0716145858168602,1.0,0.25390625,0.34336280822753906,28.01953125,89.3046875,563.984627874
0.0078125,2734080.0,1779,1.1460883617401123,1746189715.2741547,-0.25640130043029785,0.13984385132789612,1780,13992,0.0462239570915699,1.0,0.25390625,0.27269092202186584,24.57291603088379,89.3046875,564.28061562
0.009114583022892475,2746368.0,1787,1.1460883617401123,1746189717.6394932,-0.2521311044692993,0.11888773739337921,1788,14056,0.02864583395421505,1.0,0.25390625,0.30413711071014404,28.61979103088379,89.3046875,566.645870707
0.0078125,2749440.0,1789,1.1460883617401123,1746189718.2304435,-0.23809656500816345,0.11361586302518845,1790,14072,0.02408854104578495,1.0,0.25390625,0.24820396304130554,24.39974021911621,89.3046875,567.236823937
0.0078125,2757120.0,1794,1.1460883617401123,1746189719.7088263,-0.2816583514213562,0.09249760210514069,1795,14112,0.0455729179084301,1.0,0.25390625,0.3180598318576813,27.93229103088379,89.3046875,568.715225995
0.0078125,2763264.0,1798,1.1460883617401123,1746189720.8920314,-0.2702029049396515,0.10237494856119156,1799,14144,0.0455729179084301,1.0,0.25390625,0.32199040055274963,28.01953125,89.3046875,569.898416897
0.0078125,2784768.0,1812,1.1460883617401123,1746189725.0336335,-0.2583175301551819,0.16362649202346802,1813,14256,0.05078125,1.0,0.25390625,0.3314105272293091,28.12239646911621,89.3046875,574.040003861
0.0078125,2817024.0,1833,1.1460883617401123,1746189731.2506588,-0.2700640559196472,0.12197180092334747,1834,14424,0.0494791679084301,1.0,0.25390625,0.3049018681049347,26.98828125,89.3046875,580.25704446
0.0078125,2838528.0,1847,1.1460883617401123,1746189735.3953621,-0.2395903617143631,0.17067241668701172,1848,14536,0.0930989608168602,1.0,0.25390625,0.3397056758403778,25.77474021911621,89.3046875,584.401740276
0.0078125,2890752.0,1881,1.1460883617401123,1746189745.4574118,-0.31048256158828735,0.11242853850126266,1882,14808,0.11328125,1.0,0.25390625,0.3617829382419586,25.8203125,89.3046875,594.46379149
0.0078125,3028992.0,1971,1.5772418975830078,1746189772.1347346,-0.4189285635948181,0.15960830450057983,1972,15528,0.1354166716337204,1.0,0.634765625,0.3899826109409332,24.80078125,93.787109375,621.141099754
0.0078125,3041280.0,1979,1.5772418975830078,1746189774.500326,-0.4626501798629761,0.21590635180473328,1980,15592,0.1263020783662796,1.0,0.634765625,0.38059893250465393,25.890625,93.787109375,623.506708598
0.0078125,3055104.0,1988,1.5772418975830078,1746189777.161924,-0.4575740098953247,0.14481423795223236,1989,15664,0.1276041716337204,1.0,0.634765625,0.3820694088935852,25.86979103088379,93.787109375,626.16832655
0.0078125,3068928.0,1997,1.5772418975830078,1746189779.8232338,-0.39444130659103394,0.17415384948253632,1998,15736,0.0983072891831398,1.0,0.634765625,0.3315598666667938,25.19140625,93.787109375,628.829597405
0.0078125,3087360.0,2009,1.5772418975830078,1746189783.3723037,-0.4040851294994354,0.21851816773414612,2010,15832,0.158203125,1.0,0.634765625,0.4356067180633545,26.41927146911621,93.787109375,632.378683182
0.0078125,3101184.0,2018,1.5772418975830078,1746189786.0338624,-0.4472271800041199,0.19293929636478424,2019,15904,0.1614583283662796,1.0,0.634765625,0.4192620813846588,25.92708396911621,93.787109375,635.040240659
0.0078125,3119616.0,2030,1.5772418975830078,1746189789.582136,-0.4553587734699249,0.19555345177650452,2031,16000,0.1399739533662796,1.0,0.634765625,0.38111454248428345,24.3828125,93.787109375,638.588543106
0.0078125,3127296.0,2035,1.5772418975830078,1746189791.0613766,-0.4269787669181824,0.18250223994255066,2036,16040,0.119140625,1.0,0.634765625,0.3625468313694,25.13932228088379,93.787109375,640.06776133
0.0078125,3136512.0,2041,1.5772418975830078,1746189792.8358421,-0.455178439617157,0.16338735818862915,2042,16088,0.177734375,1.0,0.634765625,0.4375242590904236,25.14713478088379,93.787109375,641.842233995
0.0078125,3142656.0,2045,1.5772418975830078,1746189794.0184479,-0.4394306540489197,0.17605334520339966,2046,16120,0.1692708283662796,1.0,0.634765625,0.4315164387226105,25.39974021911621,93.787109375,643.024846104
0.0078125,3167232.0,2061,1.5772418975830078,1746189798.750154,-0.40602827072143555,0.1962345689535141,2062,16248,0.1171875,1.0,0.634765625,0.36379334330558777,24.86588478088379,93.787109375,647.756542917
0.0078125,3179520.0,2069,1.5772418975830078,1746189801.117711,-0.39718377590179443,0.19361218810081482,2070,16312,0.15234375,1.0,0.634765625,0.41210758686065674,25.90625,93.787109375,650.124107025
0.0078125,3197952.0,2081,1.5772418975830078,1746189804.6677525,-0.4080938696861267,0.17704883217811584,2082,16408,0.25,1.0,0.634765625,0.5340520143508911,26.23828125,93.787109375,653.674146954
0.0078125,3199488.0,2082,1.5772418975830078,1746189804.9631815,-0.4030410647392273,0.16877081990242004,2083,16416,0.1770833283662796,1.0,0.634765625,0.4478845000267029,25.4375,93.787109375,653.969568722
0.0078125,3207168.0,2087,1.5772418975830078,1746189806.4418917,-0.3871603012084961,0.19917872548103333,2088,16456,0.1764322966337204,1.0,0.634765625,0.44108155369758606,25.8828125,93.787109375,655.448287983
0.0078125,3208704.0,2088,1.5772418975830078,1746189806.737476,-0.3841230273246765,0.22082483768463135,2089,16464,0.1868489533662796,1.0,0.634765625,0.4564044773578644,26.35677146911621,93.787109375,655.743858412
0.0078125,3242496.0,2110,1.5772418975830078,1746189813.2469635,-0.3716539740562439,0.19429877400398254,2111,16640,0.1686197966337204,1.0,0.634765625,0.4258957803249359,25.61458396911621,93.787109375,662.253350798
0.0078125,3244032.0,2111,1.5772418975830078,1746189813.542861,-0.36350101232528687,0.17683300375938416,2112,16648,0.107421875,1.0,0.634765625,0.3662108778953552,25.44661521911621,93.787109375,662.54922972
0.0078125,3256320.0,2119,1.5772418975830078,1746189815.9111986,-0.37044480443000793,0.18862827122211456,2120,16712,0.1549479216337204,1.0,0.634765625,0.4177551865577698,25.49088478088379,93.787109375,664.917574823
0.0078125,3299328.0,2147,1.5772418975830078,1746189824.2018268,-0.5091912746429443,0.1946418285369873,2148,16936,0.1022135391831398,1.0,0.634765625,0.35497912764549255,25.63541603088379,93.787109375,673.20822804
0.0078125,3313152.0,2156,1.5772418975830078,1746189826.8647704,-0.5368458032608032,0.20428425073623657,2157,17008,0.0989583358168602,1.0,0.634765625,0.35294094681739807,25.28775978088379,93.787109375,675.871184009
0.0078125,3340800.0,2174,1.5772418975830078,1746189832.2134335,-0.5681489109992981,0.22149798274040222,2175,17152,0.0859375,1.0,0.634765625,0.30406156182289124,23.74869728088379,93.787109375,681.219808945
0.0078125,3354624.0,2183,1.5772418975830078,1746189834.8742177,-0.5910789966583252,0.20185893774032593,2184,17224,0.0930989608168602,1.0,0.634765625,0.3226701021194458,23.53515625,93.787109375,683.88057652
0.0078125,3385344.0,2203,1.5772418975830078,1746189840.7877197,-0.5889484882354736,0.15394166111946106,2204,17384,0.0944010391831398,1.0,0.634765625,0.34586450457572937,26.09244728088379,93.787109375,689.794117491
0.0078125,3388416.0,2205,1.5772418975830078,1746189841.3787482,-0.5920061469078064,0.2016107738018036,2206,17400,0.09375,1.0,0.634765625,0.3403506278991699,24.859375,93.787109375,690.385145815
0.0078125,3394560.0,2209,1.5772418975830078,1746189842.5627284,-0.5309275984764099,0.19444787502288818,2210,17432,0.2141927033662796,1.0,0.634765625,0.47957801818847656,25.54166603088379,93.787109375,691.569125979
0.0078125,3422208.0,2227,1.5772418975830078,1746189847.887161,-0.5916380882263184,0.19276933372020721,2228,17576,0.1243489608168602,1.0,0.634765625,0.3859878182411194,26.21224021911621,93.787109375,696.893542221
0.0078125,3423744.0,2228,1.5772418975830078,1746189848.1827416,-0.5618934631347656,0.21795165538787842,2229,17584,0.1809895783662796,1.0,0.634765625,0.4544140100479126,26.28645896911621,93.787109375,697.18912316
0.0078125,3439104.0,2238,1.5772418975830078,1746189851.1398737,-0.60256028175354,0.2181081473827362,2239,17664,0.1243489608168602,1.0,0.634765625,0.3878176510334015,26.41145896911621,93.787109375,700.146254814
0.0078125,3440640.0,2239,1.5772418975830078,1746189851.43917,-0.5996228456497192,0.1994677633047104,2240,17672,0.1380208283662796,1.0,0.634765625,0.3831839859485626,24.75911521911621,93.787109375,700.445563057
0.008463541977107525,3502080.0,2279,1.2822773456573486,1746189863.3374956,-0.4704365134239197,0.1966279149055481,2280,17992,0.1458333283662796,1.0,0.4406779706478119,0.40982285141944885,25.84895896911621,87.19585418701172,712.343869722
0.0078125,3517440.0,2289,1.2822773456573486,1746189866.2934823,-0.48134228587150574,0.18268854916095734,2290,18072,0.16015625,1.0,0.4406779706478119,0.42460930347442627,26.1484375,87.19585418701172,715.299865403
0.0078125,3551232.0,2311,1.2822773456573486,1746189872.8044686,-0.6095606088638306,0.2712397575378418,2312,18248,0.1126302108168602,1.0,0.4406779706478119,0.35651731491088867,24.41145896911621,87.19585418701172,721.81086397
0.0078125,3552768.0,2312,1.2822773456573486,1746189873.1004074,-0.6372767686843872,0.2888602018356323,2313,18256,0.1569010466337204,1.0,0.4406779706478119,0.4017837941646576,24.21744728088379,87.19585418701172,722.106789432
0.0078125,3554304.0,2313,1.2822773456573486,1746189873.396284,-0.6503912210464478,0.2341516762971878,2314,18264,0.1673177033662796,1.0,0.4406779706478119,0.41907283663749695,24.53385353088379,87.19585418701172,722.402671081
0.0078125,3643392.0,2371,1.2822773456573486,1746189890.5515676,-0.6006966829299927,0.2018614411354065,2372,18728,0.0891927108168602,1.0,0.4406779706478119,0.32931333780288696,26.3984375,87.19585418701172,739.557961835
0.0078125,3700224.0,2408,1.2822773456573486,1746189901.5010128,-0.5816152095794678,0.19639164209365845,2409,19024,0.19140625,1.0,0.4406779706478119,0.44867005944252014,25.84765625,87.19585418701172,750.507407328
0.0078125,3740160.0,2434,1.2822773456573486,1746189909.1901839,-0.5950447916984558,0.1908910870552063,2435,19232,0.1067708358168602,1.0,0.4406779706478119,0.36336538195610046,27.46875,87.19585418701172,758.196563037
0.0078125,3766272.0,2451,1.2822773456573486,1746189914.2191858,-0.5747891664505005,0.38381755352020264,2452,19368,0.1393229216337204,1.0,0.4406779706478119,0.3946162760257721,25.79427146911621,87.19585418701172,763.225557965
0.008463541977107525,3767808.0,2452,1.2822773456573486,1746189914.5179737,-0.6365313529968262,0.350994348526001,2453,19376,0.140625,1.0,0.4406779706478119,0.3926214575767517,24.98958396911621,87.19585418701172,763.524391391
0.0078125,3770880.0,2454,1.2822773456573486,1746189915.109306,-0.626715898513794,0.3804382085800171,2455,19392,0.1009114608168602,1.0,0.4406779706478119,0.3238714635372162,24.12239646911621,87.19585418701172,764.115681886
0.0078125,3795456.0,2470,1.2822773456573486,1746189919.840781,-0.6558047533035278,0.2521091103553772,2471,19520,0.04296875,1.0,0.4406779706478119,0.2685754597187042,25.32682228088379,87.19585418701172,768.847161267
0.0078125,3796992.0,2471,1.2822773456573486,1746189920.1366327,-0.64234459400177,0.17771406471729279,2472,19528,0.0703125,1.0,0.4406779706478119,0.3145720064640045,26.72135353088379,87.19585418701172,769.143016128
0.0078125,3820032.0,2486,1.2822773456573486,1746189924.5811594,-0.7055215239524841,0.1972360908985138,2487,19648,0.1282552033662796,1.0,0.4406779706478119,0.38103729486465454,26.03515625,87.19585418701172,773.587541428
0.0078125,3867648.0,2517,1.2822773456573486,1746189933.7517538,-0.6932425498962402,0.18945658206939697,2518,19896,0.255859375,1.0,0.4406779706478119,0.5297777652740479,25.6015625,87.19585418701172,782.758152286
0.0078125,3869184.0,2518,1.2822773456573486,1746189934.0474424,-0.6746537089347839,0.20930713415145874,2519,19904,0.1647135466337204,1.0,0.4406779706478119,0.41702598333358765,24.53125,87.19585418701172,783.053846975
0.0078125,3890688.0,2532,1.2822773456573486,1746189938.1868343,-0.7453240156173706,0.1809621900320053,2533,20016,0.1647135466337204,1.0,0.4406779706478119,0.4364669919013977,27.01041603088379,87.19585418701172,787.193226633
0.0078125,3902976.0,2540,1.2822773456573486,1746189940.5542743,-0.7530068159103394,0.22576509416103363,2541,20080,0.099609375,1.0,0.4406779706478119,0.35156938433647156,25.53255271911621,87.19585418701172,789.56065173
0.0078125,3969024.0,2583,1.2822773456573486,1746189953.2794602,-0.839198112487793,0.19591598212718964,2584,20424,0.1640625,1.0,0.4406779706478119,0.4311336278915405,25.9296875,87.19585418701172,802.285837427
0.0078125,3973632.0,2586,1.2822773456573486,1746189954.1659088,-0.8892068266868591,0.19627167284488678,2587,20448,0.2005208283662796,1.0,0.4406779706478119,0.4791145324707031,26.15364646911621,87.19585418701172,803.17227897
0.0078125,4032000.0,2624,1.912109136581421,1746189965.4872363,-0.8013266324996948,0.17421750724315643,2625,20752,0.2135416716337204,1.0,0.919921875,0.4845876097679138,26.25,92.5390625,814.493596441
0.0078125,4036608.0,2627,1.912109136581421,1746189966.3739543,-0.7808815836906433,0.16773198544979095,2628,20776,0.2272135466337204,1.0,0.919921875,0.5190789103507996,27.23958396911621,92.5390625,815.380350854
0.0078125,4081152.0,2656,1.912109136581421,1746189974.9565728,-0.7863441109657288,0.17415541410446167,2657,21008,0.2291666716337204,1.0,0.919921875,0.4963897168636322,25.92708396911621,92.5390625,823.963002915
0.0078125,4122624.0,2683,1.912109136581421,1746189982.9441211,-0.9385470151901245,0.2264820635318756,2684,21224,0.224609375,1.0,0.919921875,0.4837569296360016,24.84375,92.5390625,831.950516571
0.0078125,4125696.0,2685,1.912109136581421,1746189983.5353887,-0.9473886489868164,0.22360098361968994,2686,21240,0.21484375,1.0,0.919921875,0.4828740656375885,25.59895896911621,92.5390625,832.541785867
0.0078125,4147200.0,2699,1.912109136581421,1746189987.6761236,-1.0457608699798584,0.14576591551303864,2700,21352,0.1966145783662796,1.0,0.919921875,0.48359107971191406,26.81770896911621,92.5390625,836.682532241
0.0078125,4156416.0,2705,1.912109136581421,1746189989.4500842,-1.056276559829712,0.17525002360343933,2706,21400,0.2096354216337204,1.0,0.919921875,0.4824209213256836,25.84244728088379,92.5390625,838.456499182
0.0078125,4170240.0,2714,1.912109136581421,1746189992.1207259,-1.2013652324676514,0.21336765587329865,2715,21472,0.2109375,1.0,0.919921875,0.4741562306880951,25.10677146911621,92.5390625,841.127117431
0.0078125,4214784.0,2743,1.912109136581421,1746190000.6950605,-1.1650350093841553,0.16479985415935516,2744,21704,0.1725260466337204,1.0,0.919921875,0.4392039477825165,26.203125,92.5390625,849.701437503
0.008463541977107525,4230144.0,2753,1.912109136581421,1746190003.6549406,-1.192177414894104,0.15133970975875854,2754,21784,0.1673177033662796,1.0,0.919921875,0.43521085381507874,25.80989646911621,92.5390625,852.661348531
0.0078125,4236288.0,2757,1.912109136581421,1746190004.8376532,-1.1889426708221436,0.1559116542339325,2758,21816,0.1985677033662796,1.0,0.919921875,0.4839174449443817,27.84895896911621,92.5390625,853.844055402
0.0078125,4248576.0,2765,1.912109136581421,1746190007.2039943,-1.2115991115570068,0.1614604890346527,2766,21880,0.1223958358168602,1.0,0.919921875,0.39166751503944397,26.98567771911621,92.5390625,856.210377431
0.0078125,4253184.0,2768,1.912109136581421,1746190008.0905533,-1.2245513200759888,0.16591645777225494,2769,21904,0.2083333283662796,1.0,0.919921875,0.4684617817401886,24.91927146911621,92.5390625,857.096937667
0.0078125,4254720.0,2769,1.912109136581421,1746190008.3859456,-1.2076913118362427,0.1926935911178589,2770,21912,0.2337239533662796,1.0,0.919921875,0.5343688130378723,27.62890625,92.5390625,857.392350496
0.0078125,4259328.0,2772,1.912109136581421,1746190009.2731142,-1.1426448822021484,0.14546744525432587,2773,21936,0.275390625,1.0,0.919921875,0.5790572166442871,27.58984375,92.5390625,858.279504885
0.0078125,4280832.0,2786,1.912109136581421,1746190013.4155803,-0.9399723410606384,0.13005532324314117,2787,22048,0.2447916716337204,1.0,0.919921875,0.5222013592720032,26.01171875,92.5390625,862.421973752
0.0078125,4294656.0,2795,1.912109136581421,1746190016.076378,-0.8910566568374634,0.14862465858459473,2796,22120,0.2981770932674408,1.0,0.919921875,0.596354067325592,26.84375,92.5390625,865.082753366
0.0078125,4310016.0,2805,1.912109136581421,1746190019.0409584,-1.0138376951217651,0.17266954481601715,2806,22200,0.2200520783662796,1.0,0.919921875,0.495216965675354,26.11067771911621,92.5390625,868.047350746
0.0078125,4313088.0,2807,1.912109136581421,1746190019.6321087,-0.986311137676239,0.13697561621665955,2808,22216,0.2473958283662796,1.0,0.919921875,0.5286978483200073,26.12760353088379,92.5390625,868.638477604
0.0078125,4343808.0,2827,1.912109136581421,1746190025.5534348,-0.8212605118751526,0.143999844789505,2828,22376,0.2532552182674408,1.0,0.919921875,0.5468193888664246,27.67578125,92.5390625,874.559791186
0.0078125,4348416.0,2830,1.912109136581421,1746190026.4398203,-0.8274794816970825,0.13269475102424622,2831,22400,0.2291666716337204,1.0,0.919921875,0.49639755487442017,25.7734375,92.5390625,875.446211127
0.0078125,4403712.0,2866,1.912109136581421,1746190037.0929956,-0.6329305171966553,0.10501094162464142,2867,22688,0.21484375,1.0,0.919921875,0.4880346655845642,26.05729103088379,92.5390625,886.09938643
0.0078125,4448256.0,2895,1.912109136581421,1746190045.6735604,-0.7867134213447571,0.16212894022464752,2896,22920,0.189453125,1.0,0.919921875,0.46099036931991577,25.92578125,92.5390625,894.679940318
0.0078125,4457472.0,2901,1.912109136581421,1746190047.4482086,-0.7647936344146729,0.15723365545272827,2902,22968,0.185546875,1.0,0.919921875,0.44708243012428284,25.06380271911621,92.5390625,896.454600969
0.0078125,4469760.0,2909,1.912109136581421,1746190049.8129382,-0.7098343968391418,0.13508553802967072,2910,23032,0.2434895783662796,1.0,0.919921875,0.5230971574783325,25.89713478088379,92.5390625,898.819321162
0.0078125,4480512.0,2916,1.912109136581421,1746190051.8878393,-0.7278084754943848,0.11474481970071793,2917,23088,0.2591145932674408,1.0,0.919921875,0.535656213760376,25.82552146911621,92.5390625,900.894213817
0.0078125,4521984.0,2943,1.8720464706420898,1746190059.9345255,-0.6861627101898193,0.13096950948238373,2944,23304,0.20703125,1.0,0.888671875,0.4630138576030731,24.82552146911621,91.791015625,908.940907489
0.0078125,4538880.0,2954,1.8720464706420898,1746190063.1894567,-0.726830244064331,0.1219102293252945,2955,23392,0.2630208432674408,1.0,0.888671875,0.5412360429763794,26.25130271911621,91.791015625,912.195837221
0.0078125,4569600.0,2974,1.8720464706420898,1746190069.112176,-0.660899817943573,0.13701751828193665,2975,23552,0.2272135466337204,1.0,0.888671875,0.5227890014648438,27.62369728088379,91.791015625,918.118567059
0.0078125,4574208.0,2977,1.8720464706420898,1746190069.9993868,-0.6539936065673828,0.12421156466007233,2978,23576,0.23828125,1.0,0.888671875,0.5177890062332153,26.40234375,91.791015625,919.005760722
0.0078125,4595712.0,2991,1.8720464706420898,1746190074.1393504,-0.6147491931915283,0.11443556845188141,2992,23688,0.240234375,1.0,0.888671875,0.5129408836364746,25.74739646911621,91.791015625,923.145712745
0.0078125,4620288.0,3007,1.8720464706420898,1746190078.8736377,-0.7140325903892517,0.12972916662693024,3008,23816,0.2239583283662796,1.0,0.888671875,0.5172785520553589,27.59895896911621,91.791015625,927.880037748
0.0078125,4629504.0,3013,1.8720464706420898,1746190080.6478581,-0.6644320487976074,0.10598497092723846,3014,23864,0.2630208432674408,1.0,0.888671875,0.547208309173584,26.6953125,91.791015625,929.654253829
0.0078125,4637184.0,3018,1.8720464706420898,1746190082.1274652,-0.6882622241973877,0.12272781878709793,3019,23904,0.2122395783662796,1.0,0.888671875,0.4834834635257721,27.24088478088379,91.791015625,931.133857373
0.0078125,4674048.0,3042,1.8720464706420898,1746190089.223054,-0.5651052594184875,0.10389640182256699,3043,24096,0.2526041567325592,1.0,0.888671875,0.5207394957542419,25.45703125,91.791015625,938.229434627
0.0078125,4683264.0,3048,1.8720464706420898,1746190091.0173187,-0.5649062395095825,0.10695993900299072,3049,24144,0.244140625,1.0,0.888671875,0.5276501178741455,26.24739646911621,91.791015625,940.023690145
0.0078125,4717056.0,3070,1.8720464706420898,1746190097.5279737,-0.5245311260223389,0.0964169129729271,3071,24320,0.2727864682674408,1.0,0.888671875,0.5633158683776855,26.59635353088379,91.791015625,946.534352767
0.0078125,4727808.0,3077,1.8720464706420898,1746190099.5983036,-0.5864876508712769,0.09734736382961273,3078,24376,0.2532552182674408,1.0,0.888671875,0.5438514947891235,26.78645896911621,91.791015625,948.604680538
0.0078125,4733952.0,3081,1.8720464706420898,1746190100.7809806,-0.5593575239181519,0.11163593828678131,3082,24408,0.228515625,1.0,0.888671875,0.508510410785675,26.07942771911621,91.791015625,949.787369425
0.0078125,4758528.0,3097,1.8720464706420898,1746190105.5118768,-0.5327592492103577,0.09493400156497955,3098,24536,0.2063802033662796,1.0,0.888671875,0.49440881609916687,27.72395896911621,91.791015625,954.518261683
0.0078125,4819968.0,3137,1.8720464706420898,1746190117.3541512,-0.6070775985717773,0.10476887971162796,3138,24856,0.2233072966337204,1.0,0.888671875,0.5012629628181458,26.01171875,91.791015625,966.360545049
0.0078125,4866048.0,3167,1.8720464706420898,1746190126.2278523,-0.7577081918716431,0.1294432431459427,3168,25096,0.2037760466337204,1.0,0.888671875,0.4886665940284729,26.96484375,91.791015625,975.234300561
0.0078125,4893696.0,3185,1.8720464706420898,1746190131.558118,-0.6021901369094849,0.11784154921770096,3186,25240,0.2923177182674408,1.0,0.888671875,0.584635317325592,26.734375,91.791015625,980.564516691
0.0078125,4921344.0,3203,1.8720464706420898,1746190136.880679,-0.6234999895095825,0.13648095726966858,3204,25384,0.2272135466337204,1.0,0.888671875,0.5138576030731201,26.92057228088379,91.791015625,985.887081923
0.0078125,4927488.0,3207,1.8720464706420898,1746190138.0627868,-0.6390565037727356,0.1292545050382614,3208,25416,0.2884114682674408,1.0,0.888671875,0.5981066823005676,27.625,91.791015625,987.069178956
0.0078125,4929024.0,3208,1.8720464706420898,1746190138.358285,-0.6335699558258057,0.1150117814540863,3209,25424,0.2532552182674408,1.0,0.888671875,0.5407394766807556,26.88541603088379,91.791015625,987.364658969
0.0078125,4975104.0,3238,1.8720464706420898,1746190147.2358696,-0.6182670593261719,0.0828593447804451,3239,25664,0.171875,1.0,0.888671875,0.4542551040649414,27.86067771911621,91.791015625,996.242314416
0.0078125,4988928.0,3247,1.8720464706420898,1746190149.8955147,-0.5463770031929016,0.08411068469285965,3248,25736,0.2747395932674408,1.0,0.888671875,0.5654426217079163,26.74869728088379,91.791015625,998.901883707
0.0078125,5036544.0,3278,1.9465465545654297,1746190159.1269166,-0.6263374090194702,0.10013227164745331,3279,25984,0.255859375,1.0,0.955078125,0.5297777652740479,25.65494728088379,89.7421875,1008.133299749
0.0078125,5085696.0,3310,1.9465465545654297,1746190168.6030755,-0.6292003989219666,0.08443755656480789,3311,26240,0.1901041716337204,1.0,0.955078125,0.46238359808921814,26.52474021911621,89.7421875,1017.609507384
0.0078125,5107200.0,3324,1.9465465545654297,1746190172.7465148,-0.5595093965530396,0.08527455478906631,3325,26352,0.203125,1.0,0.955078125,0.4766909182071686,26.20442771911621,89.7421875,1021.752901299
0.0078125,5111808.0,3327,1.9465465545654297,1746190173.6337183,-0.5830268263816833,0.07566378265619278,3328,26376,0.197265625,1.0,0.955078125,0.4699583053588867,26.08203125,89.7421875,1022.640104557
0.0078125,5119488.0,3332,1.9465465545654297,1746190175.1133888,-0.584174633026123,0.10046758502721786,3333,26416,0.2688802182674408,1.0,0.955078125,0.5532916188240051,26.3515625,89.7421875,1024.119790523
0.0078125,5196288.0,3382,1.9465465545654297,1746190189.9065104,-0.6764547824859619,0.0909288302063942,3383,26816,0.2376302033662796,1.0,0.955078125,0.5128488540649414,26.13541603088379,89.7421875,1038.912876694
0.0078125,5217792.0,3396,1.9465465545654297,1746190194.0473692,-0.7160661816596985,0.08077505230903625,3397,26928,0.255859375,1.0,0.955078125,0.5283758640289307,25.68880271911621,89.7421875,1043.053754556
0.0078125,5222400.0,3399,1.9465465545654297,1746190194.934086,-0.7383224964141846,0.07937251031398773,3400,26952,0.2955729067325592,1.0,0.955078125,0.5911457538604736,26.88671875,89.7421875,1043.940466456
0.0078125,5225472.0,3401,1.9465465545654297,1746190195.5256004,-0.7100969552993774,0.06610524654388428,3402,26968,0.2493489533662796,1.0,0.955078125,0.5399808287620544,26.91666603088379,89.7421875,1044.531986355
0.0078125,5237760.0,3409,1.9465465545654297,1746190197.891865,-0.7451890707015991,0.08080711960792542,3410,27032,0.1979166716337204,1.0,0.955078125,0.4697846472263336,25.78255271911621,89.7421875,1046.898250458
0.0078125,5257728.0,3422,1.9465465545654297,1746190201.7412796,-0.6434087753295898,0.10835191607475281,3423,27136,0.234375,1.0,0.955078125,0.5042360424995422,25.39583396911621,89.7421875,1050.747672306
