loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.024414338171482086,1746166017.8268766,1.0859375,40848,5136,0.9947862029075623,1.0,-0.2941526174545288,57.906150817871094,32.03125,0.014322916977107525,0.54296875,1765.256224952,1.9941483736038208,5137,7890432.0
0.03356228768825531,1746166020.5258324,0.9994149208068848,40912,5144,0.9947862029075623,1.0,-0.29158514738082886,57.906150817871094,32.001304626464844,0.01302083395421505,0.4843750298023224,1767.955428859,1.9941483736038208,5145,7902720.0
0.04683604836463928,1746166021.8603847,1.078125,40944,5148,0.9947862029075623,1.0,-0.29488274455070496,57.906150817871094,31.895835876464844,0.013671875931322575,0.5390625,1769.28972359,1.9941483736038208,5149,7908864.0
0.031679678708314896,1746166022.848282,1.0638021230697632,40968,5151,0.9947862029075623,1.0,-0.3013421297073364,57.906150817871094,31.893230438232422,0.014322916977107525,0.5319010615348816,1770.277522249,1.9941483736038208,5152,7913472.0
0.02852664887905121,1746166023.8617482,1.0611979961395264,40992,5154,0.9947862029075623,1.0,-0.36323338747024536,57.906150817871094,32.13541793823242,0.01497395895421505,0.5305989980697632,1771.29097364,1.9941483736038208,5155,7918080.0
0.044626664370298386,1746166025.8747678,1.0068753957748413,41040,5160,0.9947862029075623,1.0,-0.34915992617607117,57.906150817871094,31.921876907348633,0.011718750931322575,0.4882812798023224,1773.304109057,1.9941483736038208,5161,7927296.0
0.03486522287130356,1746166028.2264786,1.0598958730697632,41096,5167,0.9947862029075623,1.0,-0.3622859716415405,57.906150817871094,32.24479293823242,0.014322916977107525,0.5299479365348816,1775.655691983,1.9941483736038208,5168,7938048.0
0.030613144859671593,1746166037.3397994,1.1640626192092896,41312,5194,0.9947862029075623,1.0,-0.3323526382446289,57.906150817871094,32.020835876464844,0.014322916977107525,0.5820313096046448,1784.769028298,1.9941483736038208,5195,7979520.0
0.038937442004680634,1746166040.754346,1.0132063627243042,41392,5204,0.9958805441856384,1.0,-0.3449428081512451,55.97631072998047,31.537761688232422,0.012369791977107525,0.4947916865348816,1788.183578095,1.995701551437378,5205,7994880.0
0.024730149656534195,1746166064.3707511,1.10546875,41952,5274,0.9958805441856384,1.0,-0.34373801946640015,55.97631072998047,32.05338668823242,0.015625,0.552734375,1811.799600474,1.995701551437378,5275,8102400.0
0.031735170632600784,1746166066.060364,1.04296875,41992,5279,0.9958805441856384,1.0,-0.3494545817375183,55.97631072998047,31.725261688232422,0.013671875931322575,0.521484375,1813.489410298,1.995701551437378,5280,8110080.0
0.025012806057929993,1746166068.063345,1.020775556564331,42040,5285,0.9958805441856384,1.0,-0.3355781137943268,55.97631072998047,32.059898376464844,0.013671875931322575,0.4954427480697632,1815.492232015,1.995701551437378,5286,8119296.0
0.024602897465229034,1746166068.7581,1.09375,42056,5287,0.9958805441856384,1.0,-0.3111940026283264,55.97631072998047,32.04948043823242,0.01497395895421505,0.546875,1816.186994969,1.995701551437378,5288,8122368.0
0.024353761225938797,1746166071.4339476,1.0768229961395264,42120,5295,0.9958805441856384,1.0,-0.38233232498168945,55.97631072998047,31.723960876464844,0.013671875931322575,0.5384114980697632,1818.862867486,1.995701551437378,5296,8134656.0
0.02456078678369522,1746166074.1345122,1.0035417079925537,42184,5303,0.9958805441856384,1.0,-0.3765904903411865,55.97631072998047,30.901042938232422,0.01302083395421505,0.4928385615348816,1821.563470627,1.995701551437378,5304,8146944.0
0.020174238830804825,1746166074.4681833,1.0455729961395264,42192,5304,0.9958805441856384,1.0,-0.38438692688941956,55.97631072998047,32.052085876464844,0.014322916977107525,0.5227864980697632,1821.897090714,1.995701551437378,5305,8148480.0
0.02979133650660515,1746166076.4913132,1.0703125,42240,5310,0.9958805441856384,1.0,-0.36455029249191284,55.97631072998047,31.997398376464844,0.013671875931322575,0.53515625,1823.920320149,1.995701551437378,5311,8157696.0
0.022807536646723747,1746166079.1911626,1.1028646230697632,42304,5318,0.9958805441856384,1.0,-0.34624922275543213,55.97631072998047,31.998699188232422,0.01302083395421505,0.5514323115348816,1826.620047848,1.995701551437378,5319,8169984.0
0.021338962018489838,1746166083.929499,1.08984375,42416,5332,0.9958805441856384,1.0,-0.39007866382598877,55.97631072998047,31.945314407348633,0.013671875931322575,0.544921875,1831.35835218,1.995701551437378,5333,8191488.0
0.017631571739912033,1746166084.937381,1.1580835580825806,42440,5335,0.9958805441856384,1.0,-0.355416476726532,55.97631072998047,31.846355438232422,0.015625,0.5787760615348816,1832.366331801,1.995701551437378,5336,8196096.0
0.0234918761998415,1746166089.309473,1.09375,42544,5348,0.9958805441856384,1.0,-0.30991166830062866,55.97631072998047,31.095054626464844,0.014322916977107525,0.546875,1836.738374248,1.995701551437378,5349,8216064.0
0.031197328120470047,1746166089.9757273,1.1145833730697632,42560,5350,0.9958805441856384,1.0,-0.3375188708305359,55.97631072998047,31.531251907348633,0.015625,0.5572916865348816,1837.40474925,1.995701551437378,5351,8219136.0
0.02120210975408554,1746166090.3077457,1.1276042461395264,42568,5351,0.9958805441856384,1.0,-0.3060566782951355,55.97631072998047,31.847658157348633,0.01497395895421505,0.5638021230697632,1837.736710837,1.995701551437378,5352,8220672.0
