_step,grad_steps,env_step,update_steps,returned_won_episode,returned_episode_lengths,returned_episode,loss,test_returned_episode_returns,_timestamp,test_returned_won_episode,returned_episode_returns,qvals,test_returned_episode_lengths,test_returned_episode,_runtime
3453,27384,5305344.0,3454,0.2532552182674408,25.48177146911621,0.0078125,0.16704365611076355,1.8987940549850464,1746458883.5719373,0.90625,0.5237672924995422,-0.37405210733413696,93.16015625,1.0,1063.996439882
3478,27584,5343744.0,3479,0.2552083432674408,26.09244728088379,0.0078125,0.16303005814552307,1.8987940549850464,1746458890.9325404,0.90625,0.5319487452507019,-0.31655919551849365,93.16015625,1.0,1071.357028388
3488,27664,5359104.0,3489,0.208984375,25.69661521911621,0.0078125,0.16690459847450256,1.8987940549850464,1746458893.896059,0.90625,0.467084139585495,-0.33186057209968567,93.16015625,1.0,1074.320570361
3505,27800,5385216.0,3506,0.2161458283662796,25.94791603088379,0.0078125,0.15570366382598877,1.8987940549850464,1746458898.9051483,0.90625,0.4919721782207489,-0.34843015670776367,93.16015625,1.0,1079.329652768
3507,27816,5388288.0,3508,0.2272135466337204,25.93619728088379,0.0078125,0.17191189527511597,1.8987940549850464,1746458899.4926376,0.90625,0.4940849840641022,-0.27669352293014526,93.16015625,1.0,1079.917140568
3510,27840,5392896.0,3511,0.2102864533662796,25.86328125,0.0078125,0.15792223811149597,1.8987940549850464,1746458900.3769972,0.90625,0.4767898917198181,-0.3331424295902252,93.16015625,1.0,1080.801503549
3571,28328,5486592.0,3572,0.1686197966337204,26.00520896911621,0.0078125,0.15966111421585083,1.8987940549850464,1746458918.3299558,0.90625,0.4311935007572174,-0.24873624742031097,93.16015625,1.0,1098.754489338
3594,28512,5521920.0,3595,0.2369791716337204,26.36067771911621,0.0078125,0.12096406519412994,1.8192418813705444,1746458925.1437411,0.849609375,0.5189200639724731,-0.29251348972320557,92.126953125,1.0,1105.568244766
3599,28552,5529600.0,3600,0.2376302033662796,25.58854103088379,0.0078125,0.1408812403678894,1.8192418813705444,1746458926.6122139,0.849609375,0.508510410785675,-0.26754137873649597,92.126953125,1.0,1107.036681658
3600,28560,5531136.0,3601,0.2467447966337204,27.20182228088379,0.0078125,0.12961553037166595,1.8192418813705444,1746458926.9072366,0.849609375,0.5373879671096802,-0.28371232748031616,92.126953125,1.0,1107.331857407
3607,28616,5541888.0,3608,0.1770833283662796,24.76302146911621,0.0078125,0.1470915675163269,1.8192418813705444,1746458928.9656267,0.849609375,0.42965272068977356,-0.32968127727508545,92.126953125,1.0,1109.390116329
3618,28704,5558784.0,3619,0.2688802182674408,26.78515625,0.0078125,0.12889739871025085,1.8192418813705444,1746458932.2001998,0.849609375,0.55931156873703,-0.25166940689086914,92.126953125,1.0,1112.624683628
3620,28720,5561856.0,3621,0.2018229216337204,25.38932228088379,0.0078125,0.12326627224683762,1.8192418813705444,1746458932.7877634,0.849609375,0.46251732110977173,-0.24106812477111816,92.126953125,1.0,1113.212265516
3641,28888,5594112.0,3642,0.2194010466337204,25.25911521911621,0.0078125,0.1257936805486679,1.8192418813705444,1746458938.9582968,0.849609375,0.48018571734428406,-0.18570375442504883,92.126953125,1.0,1119.382774949
3647,28936,5603328.0,3648,0.28515625,26.24869728088379,0.0078125,0.1094939261674881,1.8192418813705444,1746458940.7259674,0.849609375,0.5703123807907104,-0.19933392107486725,92.126953125,1.0,1121.150472267
3649,28952,5606400.0,3650,0.185546875,25.39583396911621,0.0078125,0.11032912880182266,1.8192418813705444,1746458941.3136258,0.849609375,0.45136016607284546,-0.17184612154960632,92.126953125,1.0,1121.738111874
3655,29000,5615616.0,3656,0.2141927033662796,25.63802146911621,0.0078125,0.1168675422668457,1.8192418813705444,1746458943.0785367,0.849609375,0.48626816272735596,-0.18318238854408264,92.126953125,1.0,1123.50302365
3670,29120,5638656.0,3671,0.193359375,26.79427146911621,0.0078125,0.13441075384616852,1.8192418813705444,1746458947.4885883,0.849609375,0.46222564578056335,-0.2415347695350647,92.126953125,1.0,1127.913090068
3674,29152,5644800.0,3675,0.2428385466337204,25.91666603088379,0.0078125,0.13386665284633636,1.8192418813705444,1746458948.6630833,0.849609375,0.521479070186615,-0.2212422490119934,92.126953125,1.0,1129.087594018
3675,29160,5646336.0,3676,0.2662760317325592,26.22916603088379,0.0078125,0.13054904341697693,1.8192418813705444,1746458948.9566097,0.849609375,0.5506110787391663,-0.20013442635536194,92.126953125,1.0,1129.381104041
3682,29216,5657088.0,3683,0.2037760466337204,25.52604103088379,0.0078125,0.1677352786064148,1.8192418813705444,1746458951.0144734,0.849609375,0.4625494182109833,-0.23693931102752686,92.126953125,1.0,1131.438956434
3698,29344,5681664.0,3699,0.251953125,25.37890625,0.0078125,0.13059277832508087,1.8192418813705444,1746458955.724648,0.849609375,0.5208471417427063,-0.2620791792869568,92.126953125,1.0,1136.149183019
3699,29352,5683200.0,3700,0.193359375,24.17447853088379,0.0078125,0.13995260000228882,1.8192418813705444,1746458956.0182834,0.849609375,0.4377438724040985,-0.27613937854766846,92.126953125,1.0,1136.44276046
3735,29640,5738496.0,3736,0.21484375,25.83333396911621,0.0078125,0.12681880593299866,1.8192418813705444,1746458966.5976815,0.849609375,0.48690882325172424,-0.16065531969070435,92.126953125,1.0,1147.022178254
3743,29704,5750784.0,3744,0.2916666567325592,26.6796875,0.0078125,0.10940870642662048,1.8192418813705444,1746458968.959748,0.849609375,0.5833332538604736,-0.14351406693458557,92.126953125,1.0,1149.384278556
3745,29720,5753856.0,3746,0.24609375,26.04427146911621,0.0078125,0.1086278185248375,1.8192418813705444,1746458969.547458,0.849609375,0.5249756574630737,-0.11928646266460419,92.126953125,1.0,1149.971941146
3752,29776,5764608.0,3753,0.1647135466337204,25.01432228088379,0.0078125,0.10829087346792221,1.8192418813705444,1746458971.60416,0.849609375,0.41998258233070374,-0.10982649028301239,92.126953125,1.0,1152.028646132
3779,29992,5806080.0,3780,0.2486979216337204,26.00911521911621,0.0078125,0.09732851386070251,1.8192418813705444,1746458979.5413492,0.849609375,0.5252299904823303,-0.10467053204774857,92.126953125,1.0,1159.965833226
3797,30136,5833728.0,3798,0.1595052033662796,25.15104103088379,0.0078125,0.0953635722398758,1.8192418813705444,1746458984.8293514,0.849609375,0.4030207693576813,-0.09933417290449142,92.126953125,1.0,1165.253837177
3802,30176,5841408.0,3803,0.197265625,26.12369728088379,0.0078125,0.11943532526493073,1.8192418813705444,1746458986.3107026,0.849609375,0.46148258447647095,-0.09705616533756256,92.126953125,1.0,1166.735181593
3822,30336,5872128.0,3823,0.2356770783662796,26.3515625,0.0078125,0.08768365532159805,1.8192418813705444,1746458992.1852086,0.849609375,0.5137143731117249,-0.1482335925102234,92.126953125,1.0,1172.609708691
3826,30368,5878272.0,3827,0.1998697966337204,25.35025978088379,0.0078125,0.11339180916547775,1.8192418813705444,1746458993.3603466,0.849609375,0.45491230487823486,-0.1355772763490677,92.126953125,1.0,1173.78483683
3846,30528,5908992.0,3847,0.228515625,25.11849021911621,0.0078125,0.09701139479875565,1.8192418813705444,1746458999.2390707,0.849609375,0.4898194372653961,-0.08765054494142532,92.126953125,1.0,1179.66357316
3853,30584,5919744.0,3854,0.2662760317325592,25.21484375,0.0078125,0.10616883635520935,1.8192418813705444,1746459001.2962856,0.849609375,0.5325520038604736,-0.11530987918376923,92.126953125,1.0,1181.720775135
3858,30624,5927424.0,3859,0.189453125,25.93489646911621,0.0078125,0.100741907954216,1.8192418813705444,1746459002.764404,0.849609375,0.45033159852027893,-0.11152955144643784,92.126953125,1.0,1183.188867085
3864,30672,5936640.0,3865,0.20703125,25.55078125,0.0078125,0.10808713734149933,1.8192418813705444,1746459004.5280464,0.849609375,0.47426122426986694,-0.06568130850791931,92.126953125,1.0,1184.952532135
3904,30992,5998080.0,3905,0.2356770783662796,25.8046875,0.0078125,0.08560847491025925,1.8847731351852417,1746459016.3847036,0.892578125,0.5107473134994507,-0.1758551299571991,91.787109375,1.0,1196.809397473
3938,31264,6050304.0,3939,0.275390625,26.74349021911621,0.0078125,0.10390594601631165,1.8847731351852417,1746459026.4416957,0.892578125,0.5637603402137756,-0.2372402846813202,91.787109375,1.0,1206.866402052
3961,31448,6085632.0,3962,0.2291666716337204,26.05208396911621,0.0078125,0.08384618163108826,1.8847731351852417,1746459033.22195,0.892578125,0.509010374546051,-0.24201348423957825,91.787109375,1.0,1213.646519834
3995,31720,6137856.0,3996,0.25,26.828125,0.0078125,0.06256335973739624,1.8847731351852417,1746459043.265663,0.892578125,0.5444183349609375,-0.14593833684921265,91.787109375,1.0,1223.690363329
4018,31904,6173184.0,4019,0.244140625,26.43099021911621,0.0078125,0.07325892895460129,1.8847731351852417,1746459050.0518007,0.892578125,0.5218575596809387,-0.15824835002422333,91.787109375,1.0,1230.476392418
4036,32048,6200832.0,4037,0.21875,25.74088478088379,0.0078125,0.11677701771259308,1.8847731351852417,1746459055.363175,0.892578125,0.49063360691070557,-0.25593531131744385,91.787109375,1.0,1235.787837383
4041,32088,6208512.0,4042,0.2135416716337204,25.26953125,0.0078125,0.10614971816539764,1.8847731351852417,1746459056.8366256,0.892578125,0.47966140508651733,-0.22744596004486084,91.787109375,1.0,1237.26134828
4044,32112,6213120.0,4045,0.2799479067325592,27.60286521911621,0.0078125,0.09787719696760178,1.8847731351852417,1746459057.721989,0.892578125,0.5799010396003723,-0.22721843421459198,91.787109375,1.0,1238.14673772
4056,32208,6231552.0,4057,0.2369791716337204,26.67578125,0.0078125,0.09796489775180817,1.8847731351852417,1746459061.2564528,0.892578125,0.5099261403083801,-0.27791884541511536,91.787109375,1.0,1241.681168174
4092,32496,6286848.0,4093,0.3111979067325592,27.71614646911621,0.0078125,0.07490271329879761,1.8847731351852417,1746459071.8983192,0.892578125,0.6223957538604736,-0.2517660856246948,91.787109375,1.0,1252.323025315
4121,32728,6331392.0,4122,0.1412760466337204,25.02864646911621,0.0078125,0.07995543628931046,1.8847731351852417,1746459080.4458303,0.892578125,0.3982152044773102,-0.32332974672317505,91.787109375,1.0,1260.870410743
4165,33080,6398976.0,4166,0.30078125,27.11458396911621,0.0078125,0.08564472943544388,1.8847731351852417,1746459093.4144473,0.892578125,0.6015623807907104,-0.40317386388778687,91.787109375,1.0,1273.838913767
4187,33256,6432768.0,4188,0.2239583283662796,26.18359375,0.0078125,0.07005739212036133,1.8847731351852417,1746459099.8869874,0.892578125,0.5027317404747009,-0.3220735192298889,91.787109375,1.0,1280.311473997
4191,33288,6438912.0,4192,0.2532552182674408,26.41536521911621,0.0078125,0.07956555485725403,1.8847731351852417,1746459101.0621655,0.892578125,0.5419964790344238,-0.29975998401641846,91.787109375,1.0,1281.486661458
4197,33336,6448128.0,4198,0.2233072966337204,26.984375,0.0078125,0.0913555845618248,1.8847731351852417,1746459102.8246224,0.892578125,0.5046570897102356,-0.3062537610530853,91.787109375,1.0,1283.249103067
4204,33392,6458880.0,4205,0.279296875,26.93619728088379,0.0078125,0.08539938926696777,1.8847731351852417,1746459104.8804822,0.892578125,0.574756920337677,-0.26472777128219604,91.787109375,1.0,1285.304973426
4207,33416,6463488.0,4208,0.2395833283662796,25.96484375,0.0078125,0.08981567621231079,1.8847731351852417,1746459105.761583,0.892578125,0.5143662691116333,-0.225456103682518,91.787109375,1.0,1286.186063203
4226,33568,6492672.0,4227,0.259765625,25.8828125,0.0078125,0.09012158960103989,1.9170544147491455,1746459111.4160478,0.92578125,0.5363262891769409,-0.1454753577709198,91.44140625,1.0,1291.840530837
4230,33600,6498816.0,4231,0.1901041716337204,25.48177146911621,0.0078125,0.09076851606369019,1.9170544147491455,1746459112.5913658,0.92578125,0.45140621066093445,-0.15506398677825928,91.44140625,1.0,1293.015854706
4233,33624,6503424.0,4234,0.2174479216337204,25.46224021911621,0.0078125,0.07402234524488449,1.9170544147491455,1746459113.4731233,0.92578125,0.48574298620224,-0.1662594974040985,91.44140625,1.0,1293.897608587
4241,33688,6515712.0,4242,0.2434895783662796,26.50130271911621,0.0078125,0.07061558961868286,1.9170544147491455,1746459115.822862,0.92578125,0.526880145072937,-0.17377445101737976,91.44140625,1.0,1296.247353849
4247,33736,6524928.0,4248,0.2923177182674408,26.72005271911621,0.0078125,0.0673992782831192,1.9170544147491455,1746459117.5858347,0.92578125,0.584635317325592,-0.16900505125522614,91.44140625,1.0,1298.010322965
4251,33768,6531072.0,4252,0.2447916716337204,26.00520896911621,0.0078125,0.06640797108411789,1.9170544147491455,1746459118.7623084,0.92578125,0.521885335445404,-0.2126535177230835,91.44140625,1.0,1299.186770796
4268,33904,6557184.0,4269,0.2428385466337204,26.04817771911621,0.0078125,0.07943642139434814,1.9170544147491455,1746459123.7593415,0.92578125,0.5227820873260498,-0.22298367321491241,91.44140625,1.0,1304.183802097
4303,34184,6610944.0,4304,0.2975260317325592,26.99479103088379,0.0078125,0.07081142067909241,1.9170544147491455,1746459134.0469406,0.92578125,0.5950520038604736,-0.21373412013053894,91.44140625,1.0,1314.471506081
4323,34344,6641664.0,4324,0.291015625,26.56510353088379,0.0078125,0.07466132938861847,1.9170544147491455,1746459139.9284327,0.92578125,0.5820311307907104,-0.20139360427856445,91.44140625,1.0,1320.352918747
4344,34512,6673920.0,4345,0.25,26.33203125,0.0078125,0.08117720484733582,1.9170544147491455,1746459146.1019492,0.92578125,0.5370694398880005,-0.200476735830307,91.44140625,1.0,1326.526432537
4356,34608,6692352.0,4357,0.1829427033662796,27.11197853088379,0.0078125,0.12336486577987671,1.9170544147491455,1746459149.6267967,0.92578125,0.4703245759010315,-0.23173873126506805,91.44140625,1.0,1330.051289138
4376,34768,6723072.0,4377,0.267578125,26.37630271911621,0.0078125,0.0596790537238121,1.9170544147491455,1746459155.5334587,0.92578125,0.5545051693916321,-0.18188458681106567,91.44140625,1.0,1335.957944452
4403,34984,6764544.0,4404,0.2122395783662796,25.36979103088379,0.0078125,0.06407077610492706,1.9170544147491455,1746459163.4851213,0.92578125,0.4768618941307068,-0.29603782296180725,91.44140625,1.0,1343.90977636
4406,35008,6769152.0,4407,0.2408854216337204,26.53385353088379,0.0078125,0.0761120393872261,1.9170544147491455,1746459164.3670187,0.92578125,0.5238436460494995,-0.2740575969219208,91.44140625,1.0,1344.791528712
4411,35048,6776832.0,4412,0.2356770783662796,26.42578125,0.0078125,0.04775175452232361,1.9170544147491455,1746459165.836694,0.92578125,0.508450448513031,-0.19069470465183258,91.44140625,1.0,1346.261168321
4415,35080,6782976.0,4416,0.2473958283662796,26.11328125,0.0078125,0.059788916260004044,1.9170544147491455,1746459167.013791,0.92578125,0.5299617648124695,-0.22867152094841003,91.44140625,1.0,1347.438282896
4435,35240,6813696.0,4436,0.2180989533662796,25.78775978088379,0.0078125,0.0532507561147213,1.9170544147491455,1746459172.8957834,0.92578125,0.489423543214798,-0.1794762909412384,91.44140625,1.0,1353.320301889
4486,35648,6892032.0,4487,0.271484375,26.53255271911621,0.0078125,0.043821245431900024,1.9170544147491455,1746459187.8857481,0.92578125,0.56007981300354,-0.15306994318962097,91.44140625,1.0,1368.310253848
4498,35744,6910464.0,4499,0.205078125,24.73046875,0.0078125,0.04738112539052963,1.9170544147491455,1746459191.4203608,0.92578125,0.4613193869590759,-0.16112585365772247,91.44140625,1.0,1371.844828337
4513,35864,6933504.0,4514,0.2154947966337204,25.32421875,0.0078125,0.06073705852031708,1.9170544147491455,1746459195.8272498,0.92578125,0.4792846739292145,-0.18738031387329102,91.44140625,1.0,1376.251717569
4539,36072,6973440.0,4540,0.259765625,25.67838478088379,0.0078125,0.05559831112623215,1.9170544147491455,1746459203.474825,0.92578125,0.5375902652740479,-0.17322419583797455,91.44140625,1.0,1383.899306037
4554,36192,6996480.0,4555,0.2083333283662796,25.42838478088379,0.0078125,0.06085805594921112,1.9295177459716797,1746459207.9456398,0.935546875,0.47554677724838257,-0.13845287263393402,94.029296875,1.0,1388.370115692
4577,36376,7031808.0,4578,0.2252604216337204,25.04427146911621,0.0078125,0.06805020570755005,1.9295177459716797,1746459214.704683,0.935546875,0.48885759711265564,-0.12949180603027344,94.029296875,1.0,1395.129165557
4610,36640,7082496.0,4611,0.2350260466337204,25.51822853088379,0.0078125,0.06527436524629593,1.9295177459716797,1746459224.408407,0.935546875,0.49926817417144775,-0.1482304483652115,94.029296875,1.0,1404.83288335
4615,36680,7090176.0,4616,0.236328125,26.23567771911621,0.0078125,0.08480418473482132,1.9295177459716797,1746459225.8769772,0.935546875,0.5083993077278137,-0.22995150089263916,94.029296875,1.0,1406.301457736
4617,36696,7093248.0,4618,0.1959635466337204,26.76302146911621,0.0078125,0.09860056638717651,1.9295177459716797,1746459226.4644275,0.935546875,0.4677221477031708,-0.17530351877212524,94.029296875,1.0,1406.888908419
4632,36816,7116288.0,4633,0.2513020932674408,27.38411521911621,0.0078125,0.06156332045793533,1.9295177459716797,1746459230.883937,0.935546875,0.5390260219573975,-0.2297724336385727,94.029296875,1.0,1411.308442148
4634,36832,7119360.0,4635,0.2799479067325592,26.93359375,0.0078125,0.05597611144185066,1.9295177459716797,1746459231.4716299,0.935546875,0.5771527290344238,-0.19628813862800598,94.029296875,1.0,1411.896122343
4644,36912,7134720.0,4645,0.2571614682674408,25.7265625,0.0078125,0.0627342090010643,1.9295177459716797,1746459234.4097927,0.935546875,0.5320659279823303,-0.19800111651420593,94.029296875,1.0,1414.834286705
4650,36960,7143936.0,4651,0.2747395932674408,25.74739646911621,0.0078125,0.07407170534133911,1.9295177459716797,1746459236.1719892,0.935546875,0.549479067325592,-0.20912764966487885,94.029296875,1.0,1416.596454924
4653,36984,7148544.0,4654,0.2649739682674408,26.11458396911621,0.0078125,0.07041778415441513,1.9295177459716797,1746459237.055579,0.935546875,0.5476909279823303,-0.19306635856628418,94.029296875,1.0,1417.480036632
4658,37024,7156224.0,4659,0.2395833283662796,26.56770896911621,0.0078125,0.059982262551784515,1.9295177459716797,1746459238.5274343,0.935546875,0.5262100100517273,-0.20603245496749878,94.029296875,1.0,1418.951906915
4681,37208,7191552.0,4682,0.30078125,27.16015625,0.0078125,0.06001002714037895,1.9295177459716797,1746459245.2845306,0.935546875,0.6015623807907104,-0.19220678508281708,94.029296875,1.0,1425.709032565
4690,37280,7205376.0,4691,0.2141927033662796,25.90104103088379,0.0078125,0.06232677400112152,1.9295177459716797,1746459247.9283655,0.935546875,0.4783254861831665,-0.17559826374053955,94.029296875,1.0,1428.35283337
4704,37392,7226880.0,4705,0.2506510317325592,25.36067771911621,0.0078125,0.06860893964767456,1.9295177459716797,1746459252.0451307,0.935546875,0.5168089270591736,-0.18263781070709229,94.029296875,1.0,1432.469619654
4708,37424,7233024.0,4709,0.2141927033662796,25.75130271911621,0.0078125,0.10889478027820587,1.9295177459716797,1746459253.2198536,0.935546875,0.48262152075767517,-0.19698983430862427,94.029296875,1.0,1433.644326501
4716,37488,7245312.0,4717,0.2174479216337204,26.42317771911621,0.0078125,0.0715411901473999,1.9295177459716797,1746459255.5699997,0.935546875,0.4964982271194458,-0.14521029591560364,94.029296875,1.0,1435.994481094
4731,37608,7268352.0,4732,0.2858072817325592,27.51953125,0.0078125,0.05483150854706764,1.9295177459716797,1746459259.9848175,0.935546875,0.5931596755981445,-0.135734423995018,94.029296875,1.0,1440.409291801
4736,37648,7276032.0,4737,0.232421875,26.76953125,0.0078125,0.060635678470134735,1.9295177459716797,1746459261.4530818,0.935546875,0.5251848697662354,-0.16330164670944214,94.029296875,1.0,1441.877564247
4737,37656,7277568.0,4738,0.291015625,26.58724021911621,0.0078125,0.07065844535827637,1.9295177459716797,1746459261.7465904,0.935546875,0.5820311307907104,-0.15640771389007568,94.029296875,1.0,1442.17106285
4739,37672,7280640.0,4740,0.2213541716337204,27.01822853088379,0.0078125,0.06280511617660522,1.9295177459716797,1746459262.333994,0.935546875,0.5057473182678223,-0.1628202348947525,94.029296875,1.0,1442.758485068
4748,37744,7294464.0,4749,0.251953125,26.66145896911621,0.0078125,0.06505818665027618,1.9295177459716797,1746459264.9783666,0.935546875,0.5440728664398193,-0.16194623708724976,94.029296875,1.0,1445.402838788
4750,37760,7297536.0,4751,0.2734375,26.79947853088379,0.0078125,0.06535407900810242,1.9295177459716797,1746459265.565731,0.935546875,0.5640338063240051,-0.14057683944702148,94.029296875,1.0,1445.990201083
4752,37776,7300608.0,4753,0.2701822817325592,27.11849021911621,0.0078125,0.05126576870679855,1.9295177459716797,1746459266.1533227,0.935546875,0.5669243931770325,-0.1468992829322815,94.029296875,1.0,1446.577789335
4757,37816,7308288.0,4758,0.2936197817325592,26.7734375,0.0078125,0.06737221777439117,1.9295177459716797,1746459267.6223378,0.935546875,0.5872395038604736,-0.18396730720996857,94.029296875,1.0,1448.046804714
4768,37904,7325184.0,4769,0.2447916716337204,26.16666603088379,0.0078125,0.07489681988954544,1.9295177459716797,1746459270.8569741,0.935546875,0.5246874690055847,-0.12982040643692017,94.029296875,1.0,1451.281450954
4781,38008,7345152.0,4782,0.240234375,27.29427146911621,0.0078125,0.06692707538604736,1.9295177459716797,1746459274.6752372,0.935546875,0.5388289093971252,-0.12101440876722336,94.029296875,1.0,1455.099707692
4819,38312,7403520.0,4820,0.2154947966337204,24.7421875,0.0078125,0.07066718488931656,1.9295177459716797,1746459285.8617792,0.935546875,0.47050338983535767,-0.20987597107887268,94.029296875,1.0,1466.286257405
4829,38392,7418880.0,4830,0.2604166567325592,25.86458396911621,0.0078125,0.08788081258535385,1.9295177459716797,1746459288.8009837,0.935546875,0.5384061932563782,-0.24976220726966858,94.029296875,1.0,1469.225448386
4846,38528,7444992.0,4847,0.25,27.04427146911621,0.0078125,0.06811072677373886,1.9295177459716797,1746459293.8046887,0.935546875,0.5407360196113586,-0.15026521682739258,94.029296875,1.0,1474.229170515
4866,38688,7475712.0,4867,0.2565104067325592,25.6484375,0.0078125,0.07590237259864807,1.9295177459716797,1746459299.6797645,0.935546875,0.5310797691345215,-0.1959569752216339,94.029296875,1.0,1480.104259055
4872,38736,7484928.0,4873,0.2161458283662796,26.48046875,0.0078125,0.07068897783756256,1.9295177459716797,1746459301.446404,0.935546875,0.49439579248428345,-0.19748222827911377,94.029296875,1.0,1481.87088751
4889,38872,7511040.0,4890,0.169921875,23.67057228088379,0.0078125,0.08531655371189117,1.9425023794174194,1746459306.5047011,0.947265625,0.41032978892326355,-0.20510581135749817,91.44921875,1.0,1486.929248217
4893,38904,7517184.0,4894,0.267578125,26.24609375,0.0078125,0.0698055773973465,1.9425023794174194,1746459307.6798348,0.947265625,0.5528992414474487,-0.13906213641166687,91.44921875,1.0,1488.104315505
4908,39024,7540224.0,4909,0.2923177182674408,26.71484375,0.0078125,0.08446172624826431,1.9425023794174194,1746459312.0939643,0.947265625,0.584635317325592,-0.13028176128864288,91.44921875,1.0,1492.518427051
4916,39088,7552512.0,4917,0.2298177033662796,25.17838478088379,0.0078125,0.08205288648605347,1.9425023794174194,1746459314.4428627,0.947265625,0.49414926767349243,-0.08249102532863617,91.44921875,1.0,1494.867339768
4926,39168,7567872.0,4927,0.2252604216337204,25.359375,0.0078125,0.0777059867978096,1.9425023794174194,1746459317.3816068,0.947265625,0.4879322052001953,-0.1194135844707489,91.44921875,1.0,1497.806071732
4929,39192,7572480.0,4930,0.2649739682674408,26.50390625,0.0078125,0.08233356475830078,1.9425023794174194,1746459318.262438,0.947265625,0.5491865873336792,-0.1644047647714615,91.44921875,1.0,1498.686908134
4933,39224,7578624.0,4934,0.2154947966337204,26.31770896911621,0.0078125,0.07100501656532288,1.9425023794174194,1746459319.437101,0.947265625,0.48832809925079346,-0.1589140146970749,91.44921875,1.0,1499.861578652
4939,39272,7587840.0,4940,0.2591145932674408,26.09895896911621,0.0078125,0.08373068273067474,1.9425023794174194,1746459321.2001784,0.947265625,0.5387915372848511,-0.17514052987098694,91.44921875,1.0,1501.62464642
4941,39288,7590912.0,4942,0.2877604067325592,26.42838478088379,0.0078125,0.07525049149990082,1.9425023794174194,1746459321.7876315,0.947265625,0.5755207538604736,-0.16841478645801544,91.44921875,1.0,1502.212127199
4945,39320,7597056.0,4946,0.2115885466337204,25.68489646911621,0.0078125,0.06660690158605576,1.9425023794174194,1746459322.962894,0.947265625,0.48073694109916687,-0.19819015264511108,91.44921875,1.0,1503.38737075
4987,39656,7661568.0,4988,0.2916666567325592,26.5703125,0.0078125,0.05664464086294174,1.9425023794174194,1746459335.3255997,0.947265625,0.5833332538604736,-0.16092656552791595,91.44921875,1.0,1515.750079414
4997,39736,7676928.0,4998,0.2526041567325592,25.4609375,0.0078125,0.07393964380025864,1.9425023794174194,1746459338.2634487,0.947265625,0.521517276763916,-0.11019586026668549,91.44921875,1.0,1518.687911377
5017,39896,7707648.0,5018,0.15625,24.71875,0.0078125,0.10679320991039276,1.9425023794174194,1746459344.1403883,0.947265625,0.40992268919944763,-0.16282033920288086,91.44921875,1.0,1524.564867936
5022,39936,7715328.0,5023,0.18359375,24.6171875,0.0078125,0.10642446577548981,1.9425023794174194,1746459345.6096752,0.947265625,0.43203988671302795,-0.17893867194652557,91.44921875,1.0,1526.034184004
5033,40024,7732224.0,5034,0.1666666716337204,25.97916603088379,0.0078125,0.06775957345962524,1.9425023794174194,1746459348.8409214,0.947265625,0.4335876405239105,-0.20551666617393494,91.44921875,1.0,1529.265384915
5062,40256,7776768.0,5063,0.1263020783662796,26.80989646911621,0.0078125,0.08411455154418945,1.9425023794174194,1746459357.3669684,0.947265625,0.3875885009765625,-0.22836646437644958,91.44921875,1.0,1537.791447982
5069,40312,7787520.0,5070,0.208984375,24.99479103088379,0.0078125,0.0994047150015831,1.9425023794174194,1746459359.4229748,0.947265625,0.4627881646156311,-0.22057785093784332,91.44921875,1.0,1539.847455668
5087,40456,7815168.0,5088,0.2161458283662796,25.63932228088379,0.0078125,0.09178885817527771,1.9425023794174194,1746459364.7152371,0.947265625,0.47683587670326233,-0.300578236579895,91.44921875,1.0,1545.13973257
5096,40528,7828992.0,5097,0.2434895783662796,24.91275978088379,0.0078125,0.060263492166996,1.9425023794174194,1746459367.3624504,0.947265625,0.5047221779823303,-0.32923781871795654,91.44921875,1.0,1547.786963695
5105,40600,7842816.0,5106,0.185546875,24.79427146911621,0.0078125,0.06697828322649002,1.9425023794174194,1746459370.011236,0.947265625,0.44132110476493835,-0.30392664670944214,91.44921875,1.0,1550.435706856
5117,40696,7861248.0,5118,0.2428385466337204,26.33203125,0.0078125,0.06199977174401283,1.9425023794174194,1746459373.5484474,0.947265625,0.5270346403121948,-0.3338499069213867,91.44921875,1.0,1553.972913999
5118,40704,7862784.0,5119,0.2662760317325592,26.21614646911621,0.0078125,0.08955828845500946,1.9425023794174194,1746459373.842137,0.947265625,0.5499790906906128,-0.32767969369888306,91.44921875,1.0,1554.266615595
5124,40752,7872000.0,5125,0.1647135466337204,25.82161521911621,0.0078125,0.09973019361495972,1.9425023794174194,1746459375.6051013,0.947265625,0.4224313795566559,-0.37202879786491394,91.44921875,1.0,1556.029572975
5164,41072,7933440.0,5165,0.1920572966337204,25.93880271911621,0.0078125,0.08830031007528305,1.9425023794174194,1746459387.3653424,0.947265625,0.46216922998428345,-0.28827494382858276,91.44921875,1.0,1567.789816643
5175,41160,7950336.0,5176,0.1940104216337204,24.48046875,0.0078125,0.12652930617332458,1.9425023794174194,1746459390.6008937,0.947265625,0.4439808428287506,-0.14898993074893951,91.44921875,1.0,1571.02538258
5182,41216,7961088.0,5183,0.2727864682674408,25.57291603088379,0.0078125,0.08143651485443115,1.9425023794174194,1746459392.6562963,0.947265625,0.5455729365348816,-0.18220114707946777,91.44921875,1.0,1573.080969231
5192,41296,7976448.0,5193,0.2317708283662796,25.26302146911621,0.0078125,0.07943844795227051,1.9425023794174194,1746459395.5957816,0.947265625,0.49776384234428406,-0.21486788988113403,91.44921875,1.0,1576.020264519
