qvals,_runtime,returned_episode_returns,returned_won_episode,loss,grad_steps,test_returned_episode_returns,test_returned_episode,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,returned_episode,update_steps,_timestamp,env_step,_step
0.8174769878387451,1638.837018382,1.4379916191101074,0.716796875,0.023603996261954308,33416,1.997297763824463,1.0,0.9973924160003662,27.08203125,37.924381256103516,0.0234375,4208,1746201355.4726524,6463488.0,4207
0.8811641931533813,1646.05470111,1.4141470193862915,0.6966145634651184,0.02445235475897789,33568,1.9991928339004517,1.0,0.9993489384651184,26.94205665588379,35.9765625,0.0234375,4227,1746201362.6903427,6492672.0,4226
0.7905360460281372,1647.555289436,1.4375,0.71875,0.02261747233569622,33600,1.9991928339004517,1.0,0.9993489384651184,27.20247459411621,35.9765625,0.0234375,4231,1746201364.1909356,6498816.0,4230
0.6649636030197144,1648.678864572,1.4479166269302368,0.7239583134651184,0.022294998168945312,33624,1.9991928339004517,1.0,0.9993489384651184,27.076171875,35.9765625,0.0234375,4234,1746201365.3145165,6503424.0,4233
0.6225004196166992,1651.688938292,1.4453125,0.72265625,0.020009001716971397,33688,1.9991928339004517,1.0,0.9993489384651184,27.140625,35.9765625,0.0234375,4242,1746201368.3245878,6515712.0,4241
0.6116482615470886,1653.937658086,1.4070963859558105,0.6927083134651184,0.020908880978822708,33736,1.9991928339004517,1.0,0.9993489384651184,27.08138084411621,35.9765625,0.0234375,4248,1746201370.5733027,6524928.0,4247
0.5431393384933472,1655.438679964,1.412656307220459,0.6953125,0.028566773980855942,33768,1.9991928339004517,1.0,0.9993489384651184,27.56705665588379,35.9765625,0.0234375,4252,1746201372.0743132,6531072.0,4251
0.754048228263855,1661.852718165,1.4388021230697632,0.7194010615348816,0.02632097154855728,33904,1.9991928339004517,1.0,0.9993489384651184,27.251953125,35.9765625,0.0234375,4269,1746201378.4883947,6557184.0,4268
0.45586958527565,1675.013311359,1.43359375,0.716796875,0.024587038904428482,34184,1.9991928339004517,1.0,0.9993489384651184,27.61197853088379,35.9765625,0.0234375,4304,1746201391.6489618,6610944.0,4303
0.44588881731033325,1682.567642466,1.4309896230697632,0.7154948115348816,0.024139653891324997,34344,1.9991928339004517,1.0,0.9993489384651184,26.83854103088379,35.9765625,0.0234375,4324,1746201399.2032924,6641664.0,4323
0.07737132906913757,1690.461046187,1.3910969495773315,0.685546875,0.026898419484496117,34512,1.9991928339004517,1.0,0.9993489384651184,27.35807228088379,35.9765625,0.02278645895421505,4345,1746201407.0967193,6673920.0,4344
0.09426653385162354,1694.967614518,1.3880208730697632,0.6940104365348816,0.03732120990753174,34608,1.9991928339004517,1.0,0.9993489384651184,27.609375,35.9765625,0.02213541604578495,4357,1746201411.6032386,6692352.0,4356
-0.06795810163021088,1702.497810489,1.43359375,0.716796875,0.05445672199130058,34768,1.9991928339004517,1.0,0.9993489384651184,27.30403709411621,35.9765625,0.0234375,4377,1746201419.1334748,6723072.0,4376
0.19617915153503418,1712.643429086,1.4231771230697632,0.7115885615348816,0.024989327415823936,34984,1.9991928339004517,1.0,0.9993489384651184,27.08724021911621,35.9765625,0.02213541604578495,4404,1746201429.2790713,6764544.0,4403
0.12046129256486893,1713.770320539,1.37890625,0.689453125,0.03430362790822983,35008,1.9991928339004517,1.0,0.9993489384651184,27.70703125,35.9765625,0.0234375,4407,1746201430.4059567,6769152.0,4406
0.3495835065841675,1715.650083446,1.3880208730697632,0.6940104365348816,0.022783802822232246,35048,1.9991928339004517,1.0,0.9993489384651184,27.333984375,35.9765625,0.021484375,4412,1746201432.285735,6776832.0,4411
0.37768328189849854,1717.15197266,1.3178222179412842,0.6497395634651184,0.026559706777334213,35080,1.9991928339004517,1.0,0.9993489384651184,27.634765625,35.9765625,0.02278645895421505,4416,1746201433.7876394,6782976.0,4415
0.37991344928741455,1724.672488034,1.4166666269302368,0.7083333134651184,0.0360448844730854,35240,1.9991928339004517,1.0,0.9993489384651184,26.99544334411621,35.9765625,0.0234375,4436,1746201441.30814,6813696.0,4435
0.15568390488624573,1743.867738049,1.4244791269302368,0.7122395634651184,0.03081442043185234,35648,1.9991928339004517,1.0,0.9993489384651184,26.87109375,35.9765625,0.0234375,4487,1746201460.5032887,6892032.0,4486
