grad_steps,returned_episode_returns,returned_episode_lengths,returned_episode,test_returned_episode,loss,update_steps,returned_won_episode,test_returned_won_episode,qvals,test_returned_episode_returns,env_step,_step,_runtime,_timestamp,test_returned_episode_lengths
25728,0.8634392619132996,29.207683563232422,0.01692708395421505,1.0,0.25680220127105713,3247,0.3372395932674408,0.5775400996208191,-0.744280219078064,1.4436973333358765,4987392.0,3246,1562.126413928,1746460578.9337153,46.142601013183594
25760,0.8003404140472412,29.27474021911621,0.0162760429084301,1.0,0.2753695845603943,3251,0.3255208432674408,0.5691769123077393,-0.7892630696296692,1.4284682273864746,4993536.0,3250,1564.104959538,1746460580.9122627,46.05867004394531
25904,0.7530285716056824,26.367839813232422,0.017578125,1.0,0.3098996877670288,3269,0.2682291865348816,0.5691769123077393,-0.7608696818351746,1.4284682273864746,5021184.0,3268,1572.438064085,1746460589.245374,46.05867004394531
26000,0.8180426955223083,28.432292938232422,0.01888020895421505,1.0,0.26794373989105225,3281,0.2936198115348816,0.5691769123077393,-0.7451027631759644,1.4284682273864746,5039616.0,3280,1577.986742539,1746460594.7940292,46.05867004394531
26016,0.7848342061042786,29.439455032348633,0.01692708395421505,1.0,0.2598287761211395,3283,0.2819010615348816,0.5691769123077393,-0.7410685420036316,1.4284682273864746,5042688.0,3282,1578.911007719,1746460595.7182877,46.05867004394531
26136,0.8731817007064819,28.441408157348633,0.015625,1.0,0.3049074411392212,3298,0.3808594048023224,0.5691769123077393,-0.716187059879303,1.4284682273864746,5065728.0,3297,1585.852800312,1746460602.6600037,46.05867004394531
26144,0.7907472848892212,30.760417938232422,0.0162760429084301,1.0,0.29350268840789795,3299,0.2682291865348816,0.5691769123077393,-0.7696447372436523,1.4284682273864746,5067264.0,3298,1586.315469115,1746460603.1227474,46.05867004394531
26368,0.8399378657341003,28.43099021911621,0.01692708395421505,1.0,0.2620357275009155,3327,0.3437500298023224,0.5691769123077393,-0.7795184850692749,1.4284682273864746,5110272.0,3326,1599.267369064,1746460616.0746574,46.05867004394531
26520,0.7740936875343323,27.406251907348633,0.0182291679084301,1.0,0.2611713409423828,3346,0.271484375,0.5691769123077393,-0.746511697769165,1.4284682273864746,5139456.0,3345,1608.058245493,1746460624.8655431,46.05867004394531
26648,0.9245112538337708,29.546876907348633,0.017578125,1.0,0.28341570496559143,3362,0.3906250298023224,0.5691769123077393,-0.814730167388916,1.4284682273864746,5164032.0,3361,1615.456873555,1746460632.2641785,46.05867004394531
26688,0.7375054955482483,29.229167938232422,0.01497395895421505,1.0,0.3020460605621338,3367,0.2760416865348816,0.5691769123077393,-0.8112812042236328,1.4284682273864746,5171712.0,3366,1617.769188958,1746460634.5764973,46.05867004394531
26696,0.9489351511001587,30.45833396911621,0.01497395895421505,1.0,0.29546552896499634,3368,0.4075520932674408,0.5691769123077393,-0.8447580933570862,1.4284682273864746,5173248.0,3367,1618.232500542,1746460635.0397906,46.05867004394531
26736,0.9201281070709229,28.400392532348633,0.01888020895421505,1.0,0.28275832533836365,3373,0.3652344048023224,0.5691769123077393,-0.823584794998169,1.4284682273864746,5180928.0,3372,1620.545389849,1746460637.3526766,46.05867004394531
26784,0.6912857294082642,26.129558563232422,0.01692708395421505,1.0,0.31513258814811707,3379,0.2376302182674408,0.5691769123077393,-0.8055733442306519,1.4284682273864746,5190144.0,3378,1623.319884778,1746460640.127187,46.05867004394531
26856,0.889766275882721,28.470705032348633,0.0182291679084301,1.0,0.25756222009658813,3388,0.3235677182674408,0.5691769123077393,-0.8176035284996033,1.4284682273864746,5203968.0,3387,1627.485277617,1746460644.2925646,46.05867004394531
27040,0.9202421307563782,28.62434959411621,0.0162760429084301,1.0,0.24468779563903809,3411,0.3886719048023224,0.5691769123077393,-0.8252956867218018,1.4284682273864746,5239296.0,3410,1638.128943356,1746460654.9362495,46.05867004394531
27096,0.8772751688957214,29.172527313232422,0.01692708395421505,1.0,0.24272911250591278,3418,0.3769531548023224,0.5691769123077393,-0.828386664390564,1.4284682273864746,5250048.0,3417,1641.416810811,1746460658.2241213,46.05867004394531
27280,0.9146040678024292,29.008464813232422,0.017578125,1.0,0.2522647976875305,3441,0.3945312798023224,0.5691769123077393,-0.831588864326477,1.4284682273864746,5285376.0,3440,1652.062317187,1746460668.8696,46.05867004394531
27392,0.9368447065353394,30.072917938232422,0.0162760429084301,1.0,0.2682858109474182,3455,0.3886719048023224,0.5691769123077393,-0.8012739419937134,1.4284682273864746,5306880.0,3454,1658.536763347,1746460675.3440378,46.05867004394531
27496,0.7786208391189575,29.867189407348633,0.013671875931322575,1.0,0.28880250453948975,3468,0.2747395932674408,0.5691769123077393,-0.8011425733566284,1.4284682273864746,5326848.0,3467,1664.553052782,1746460681.360341,46.05867004394531
27512,0.9193264245986938,28.009767532348633,0.0182291679084301,1.0,0.3468320965766907,3470,0.3834635615348816,0.5691769123077393,-0.8284950256347656,1.4284682273864746,5329920.0,3469,1665.47793996,1746460682.2852347,46.05867004394531
27608,0.9495043754577637,28.94270896911621,0.017578125,1.0,0.25870269536972046,3482,0.3704427182674408,0.5691769123077393,-0.7859108448028564,1.4284682273864746,5348352.0,3481,1671.036076256,1746460687.8433912,46.05867004394531
27624,0.890434205532074,26.233074188232422,0.01888020895421505,1.0,0.28355276584625244,3484,0.3645833432674408,0.5691769123077393,-0.7702908515930176,1.4284682273864746,5351424.0,3483,1671.961149896,1746460688.7684646,46.05867004394531
27680,0.8585571646690369,28.697267532348633,0.01953125186264515,1.0,0.27698370814323425,3491,0.3125000298023224,0.5691769123077393,-0.7566726803779602,1.4284682273864746,5362176.0,3490,1675.19840035,1746460692.0056427,46.05867004394531
27808,0.7434734106063843,27.71419334411621,0.017578125,1.0,0.28326213359832764,3507,0.2669270932674408,0.5691769123077393,-0.7963391542434692,1.4284682273864746,5386752.0,3506,1682.598410154,1746460699.4056957,46.05867004394531
27872,0.6934560537338257,26.912111282348633,0.01953125186264515,1.0,0.3004279136657715,3515,0.2102864682674408,0.5691769123077393,-0.783659815788269,1.4284682273864746,5399040.0,3514,1686.30072217,1746460703.1080227,46.05867004394531
27880,0.8620380759239197,27.996095657348633,0.0182291679084301,1.0,0.3035857677459717,3516,0.3430989682674408,0.5691769123077393,-0.7878211140632629,1.4284682273864746,5400576.0,3515,1686.763209638,1746460703.5705,46.05867004394531
27904,0.8218017816543579,29.599611282348633,0.01497395895421505,1.0,0.26339221000671387,3519,0.3157552182674408,0.5691769123077393,-0.785734236240387,1.4284682273864746,5405184.0,3518,1688.150425424,1746460704.9577172,46.05867004394531
28152,0.824155867099762,29.754558563232422,0.017578125,1.0,0.2836371064186096,3550,0.3164062798023224,0.5691769123077393,-0.8576214909553528,1.4284682273864746,5452800.0,3549,1702.493072609,1746460719.3003738,46.05867004394531
28264,0.7576310634613037,28.73177146911621,0.015625,1.0,0.3061959445476532,3564,0.2565104365348816,0.5691769123077393,-0.8416979908943176,1.4284682273864746,5474304.0,3563,1708.967982593,1746460725.7752914,46.05867004394531
28456,0.7255798578262329,28.507814407348633,0.015625,1.0,0.3192753791809082,3588,0.2421875149011612,0.6245675086975098,-0.8962510228157043,1.5006152391433716,5511168.0,3587,1720.185805415,1746460736.9931023,45.0709342956543
28528,0.9922136068344116,29.66341209411621,0.01692708395421505,1.0,0.36640435457229614,3597,0.4036458432674408,0.6245675086975098,-0.8826991319656372,1.5006152391433716,5524992.0,3596,1724.348736839,1746460741.15603,45.0709342956543
28568,0.9953111410140991,29.498048782348633,0.01692708395421505,1.0,0.28724753856658936,3602,0.4199219048023224,0.6245675086975098,-0.9141062498092651,1.5006152391433716,5532672.0,3601,1726.662686002,1746460743.4699707,45.0709342956543
28768,1.0416009426116943,29.297527313232422,0.017578125,1.0,0.32868432998657227,3627,0.4544270932674408,0.6245675086975098,-0.9444506168365479,1.5006152391433716,5571072.0,3626,1738.225619145,1746460755.0329163,45.0709342956543
29024,0.8488792181015015,28.28059959411621,0.017578125,1.0,0.3683708906173706,3659,0.3125000298023224,0.6245675086975098,-0.9997435808181763,1.5006152391433716,5620224.0,3658,1753.037047194,1746460769.8443396,45.0709342956543
29168,0.9826362133026123,29.273439407348633,0.01692708395421505,1.0,0.2717229723930359,3677,0.4296875298023224,0.6245675086975098,-1.0007197856903076,1.5006152391433716,5647872.0,3676,1761.366182734,1746460778.1734707,45.0709342956543
29200,1.0334491729736328,29.54622459411621,0.01692708395421505,1.0,0.28655463457107544,3681,0.4544270932674408,0.6245675086975098,-1.0113248825073242,1.5006152391433716,5654016.0,3680,1763.224849277,1746460780.032155,45.0709342956543
29232,0.8149421215057373,30.36849021911621,0.01692708395421505,1.0,0.33963772654533386,3685,0.2623698115348816,0.6245675086975098,-1.034853458404541,1.5006152391433716,5660160.0,3684,1765.074783153,1746460781.8820753,45.0709342956543
29336,0.7483945488929749,29.16731834411621,0.017578125,1.0,0.29719477891921997,3698,0.2402343899011612,0.6245675086975098,-1.0193926095962524,1.5006152391433716,5680128.0,3697,1771.094126586,1746460787.9013925,45.0709342956543
29504,1.0933729410171509,28.125652313232422,0.0201822929084301,1.0,0.3391024172306061,3719,0.4811198115348816,0.6245675086975098,-1.0548560619354248,1.5006152391433716,5712384.0,3718,1780.806817101,1746460797.6140823,45.0709342956543
29624,1.0083950757980347,30.10677146911621,0.01692708395421505,1.0,0.2940693497657776,3734,0.4342448115348816,0.6245675086975098,-1.0467028617858887,1.5006152391433716,5735424.0,3733,1787.743416269,1746460804.5506742,45.0709342956543
29728,0.9144650101661682,27.527996063232422,0.0182291679084301,1.0,0.28800469636917114,3747,0.3782552182674408,0.6245675086975098,-1.0662519931793213,1.5006152391433716,5755392.0,3746,1793.759009517,1746460810.566307,45.0709342956543
29776,0.7075393795967102,28.15169334411621,0.015625,1.0,0.285949170589447,3753,0.2174479216337204,0.6245675086975098,-1.0830504894256592,1.5006152391433716,5764608.0,3752,1796.532428826,1746460813.33972,45.0709342956543
29928,1.030168890953064,28.451824188232422,0.0182291679084301,1.0,0.2670358121395111,3772,0.4251302182674408,0.6245675086975098,-1.0342473983764648,1.5006152391433716,5793792.0,3771,1805.324598056,1746460822.1318645,45.0709342956543
29936,0.9647130966186523,28.63216209411621,0.01888020895421505,1.0,0.29396766424179077,3773,0.3854166865348816,0.6245675086975098,-1.0423436164855957,1.5006152391433716,5795328.0,3772,1805.786923165,1746460822.5942018,45.0709342956543
29952,0.9356770515441895,29.02474021911621,0.0162760429084301,1.0,0.28480735421180725,3775,0.3938802182674408,0.6245675086975098,-1.0051259994506836,1.5006152391433716,5798400.0,3774,1806.712335091,1746460823.519614,45.0709342956543
30264,0.9807449579238892,28.914714813232422,0.01692708395421505,1.0,0.31213152408599854,3814,0.4309895932674408,0.6245675086975098,-1.0086294412612915,1.5006152391433716,5858304.0,3813,1824.763753646,1746460841.571039,45.0709342956543
30296,0.8745920062065125,28.626955032348633,0.01692708395421505,1.0,0.30687034130096436,3818,0.3157552182674408,0.6245675086975098,-1.0422323942184448,1.5006152391433716,5864448.0,3817,1826.614173036,1746460843.4214547,45.0709342956543
30584,1.0368393659591675,29.232423782348633,0.017578125,1.0,0.2562978267669678,3854,0.4401041865348816,0.6245675086975098,-0.9592128992080688,1.5006152391433716,5919744.0,3853,1843.318534375,1746460860.1258004,45.0709342956543
30632,0.939859926700592,26.04622459411621,0.017578125,1.0,0.2701260447502136,3860,0.3938802182674408,0.6245675086975098,-1.0214009284973145,1.5006152391433716,5928960.0,3859,1846.095521936,1746460862.9027972,45.0709342956543
30768,0.7132968902587891,27.88216209411621,0.0182291679084301,1.0,0.27727895975112915,3877,0.2239583432674408,0.6245675086975098,-0.9790726900100708,1.5006152391433716,5955072.0,3876,1853.96003706,1746460870.767324,45.0709342956543
30928,0.882851243019104,28.74739646911621,0.01692708395421505,1.0,0.27693653106689453,3897,0.3593750298023224,0.6245675086975098,-0.9985197186470032,1.5006152391433716,5985792.0,3896,1863.213915071,1746460880.0212388,45.0709342956543
30952,0.9133840203285217,29.556642532348633,0.01692708395421505,0.9999999403953552,0.24687042832374573,3900,0.3515625298023224,0.569817841053009,-1.0169110298156738,1.4256341457366943,5990400.0,3899,1864.724790663,1746460881.5320282,45.55333709716797
31080,0.7400587201118469,27.578126907348633,0.0162760429084301,0.9999999403953552,0.2619338035583496,3916,0.2428385615348816,0.569817841053009,-1.0467067956924438,1.4256341457366943,6014976.0,3915,1872.125186039,1746460888.9324913,45.55333709716797
31160,0.9030136466026306,28.199220657348633,0.01692708395421505,0.9999999403953552,0.25581222772598267,3926,0.3665364682674408,0.569817841053009,-1.023923397064209,1.4256341457366943,6030336.0,3925,1876.749696005,1746460893.556996,45.55333709716797
31200,0.9995454549789429,29.63606834411621,0.01692708395421505,0.9999999403953552,0.32196858525276184,3931,0.4238281548023224,0.569817841053009,-1.0362606048583984,1.4256341457366943,6038016.0,3930,1879.061812195,1746460895.8690944,45.55333709716797
31208,0.9056463837623596,29.42708396911621,0.0162760429084301,0.9999999403953552,0.2682812809944153,3932,0.3307291865348816,0.569817841053009,-0.9975660443305969,1.4256341457366943,6039552.0,3931,1879.524710263,1746460896.3319924,45.55333709716797
31224,1.0552756786346436,28.957033157348633,0.017578125,0.9999999403953552,0.2475910782814026,3934,0.4492187798023224,0.569817841053009,-0.9727020859718323,1.4256341457366943,6042624.0,3933,1880.44983029,1746460897.2571087,45.55333709716797
31384,1.0083612203598022,30.30208396911621,0.0162760429084301,0.9999999403953552,0.3109438121318817,3954,0.4361979365348816,0.569817841053009,-1.0667433738708496,1.4256341457366943,6073344.0,3953,1889.698290915,1746460906.5055628,45.55333709716797
31408,0.9222155213356018,28.876955032348633,0.017578125,0.9999999403953552,0.34694617986679077,3957,0.3964844048023224,0.569817841053009,-1.090067982673645,1.4256341457366943,6077952.0,3956,1891.093224934,1746460907.9004915,45.55333709716797
31592,0.8896657228469849,29.29036521911621,0.01692708395421505,0.9999999403953552,0.2874763011932373,3980,0.3554687798023224,0.569817841053009,-1.0837743282318115,1.4256341457366943,6113280.0,3979,1901.727897141,1746460918.5351748,45.55333709716797
31624,0.8388157486915588,27.824220657348633,0.0162760429084301,0.9999999403953552,0.23386293649673462,3984,0.3144531548023224,0.569817841053009,-1.0897325277328491,1.4256341457366943,6119424.0,3983,1903.57819822,1746460920.3855019,45.55333709716797
31696,0.8727952837944031,29.980470657348633,0.0162760429084301,0.9999999403953552,0.2501280605792999,3993,0.3489583432674408,0.569817841053009,-1.0930392742156982,1.4256341457366943,6133248.0,3992,1907.741193382,1746460924.5484734,45.55333709716797
31728,0.8627423644065857,29.553386688232422,0.015625,0.9999999403953552,0.24775861203670502,3997,0.3502604365348816,0.569817841053009,-1.0715172290802002,1.4256341457366943,6139392.0,3996,1909.591438726,1746460926.3987248,45.55333709716797
31768,0.8831960558891296,29.408855438232422,0.017578125,0.9999999403953552,0.23895186185836792,4002,0.3554687798023224,0.569817841053009,-1.09502375125885,1.4256341457366943,6147072.0,4001,1911.918508386,1746460928.7257967,45.55333709716797
31936,0.9863612651824951,29.27669334411621,0.01692708395421505,0.9999999403953552,0.26523077487945557,4023,0.4049479365348816,0.569817841053009,-1.0571417808532715,1.4256341457366943,6179328.0,4022,1921.631230985,1746460938.4385357,45.55333709716797
31960,0.9808149337768555,29.470705032348633,0.0182291679084301,0.9999999403953552,0.2514883279800415,4026,0.3906250298023224,0.569817841053009,-1.066563367843628,1.4256341457366943,6183936.0,4025,1923.018320014,1746460939.825613,45.55333709716797
31992,0.9742136001586914,28.549480438232422,0.0182291679084301,0.9999999403953552,0.2730788588523865,4030,0.4173177182674408,0.569817841053009,-1.0401169061660767,1.4256341457366943,6190080.0,4029,1924.867572452,1746460941.6748493,45.55333709716797
32072,1.0490080118179321,28.357423782348633,0.0182291679084301,0.9999999403953552,0.3239920139312744,4040,0.4492187798023224,0.569817841053009,-1.0420305728912354,1.4256341457366943,6205440.0,4039,1929.491924479,1746460946.2992043,45.55333709716797
32096,0.9713987112045288,28.406251907348633,0.017578125,0.9999999403953552,0.2597004771232605,4043,0.3867187798023224,0.569817841053009,-1.0351449251174927,1.4256341457366943,6210048.0,4042,1930.879295581,1746460947.6865864,45.55333709716797
32136,1.0056344270706177,29.476564407348633,0.015625,0.9999999403953552,0.2672900855541229,4048,0.4472656548023224,0.569817841053009,-1.008833885192871,1.4256341457366943,6217728.0,4047,1933.191724824,1746460949.9989843,45.55333709716797
32200,0.8872976303100586,27.85091209411621,0.01692708395421505,0.9999999403953552,0.259998083114624,4056,0.3658854365348816,0.569817841053009,-1.0324410200119019,1.4256341457366943,6230016.0,4055,1936.891858822,1746460953.6991334,45.55333709716797
32360,1.0021445751190186,28.881511688232422,0.0162760429084301,0.9999999403953552,0.29780954122543335,4076,0.4199219048023224,0.569817841053009,-1.0448647737503052,1.4256341457366943,6260736.0,4075,1946.141721777,1746460962.9490123,45.55333709716797
32408,0.9356582760810852,28.535158157348633,0.017578125,0.9999999403953552,0.24978792667388916,4082,0.3736979365348816,0.569817841053009,-1.0702219009399414,1.4256341457366943,6269952.0,4081,1948.916327396,1746460965.723622,45.55333709716797
32456,1.0589814186096191,29.014324188232422,0.017578125,0.9999999403953552,0.2353941798210144,4088,0.4694010615348816,0.569817841053009,-1.0324777364730835,1.4256341457366943,6279168.0,4087,1951.692255704,1746460968.499544,45.55333709716797
32632,0.9039855003356934,29.33138084411621,0.0162760429084301,0.9999999403953552,0.24732671678066254,4110,0.3645833432674408,0.569817841053009,-1.0411429405212402,1.4256341457366943,6312960.0,4109,1961.873540912,1746460978.6808202,45.55333709716797
32768,0.915972888469696,29.09114646911621,0.0182291679084301,0.9999999403953552,0.23036080598831177,4127,0.3430989682674408,0.569817841053009,-1.0054306983947754,1.4256341457366943,6339072.0,4126,1969.734088801,1746460986.5413878,45.55333709716797
32776,0.8224039077758789,27.56770896911621,0.02083333395421505,0.9999999403953552,0.2423197329044342,4128,0.3007812798023224,0.569817841053009,-1.0118563175201416,1.4256341457366943,6340608.0,4127,1970.196491833,1746460987.0037994,45.55333709716797
32800,0.830488383769989,27.977214813232422,0.01953125186264515,0.9999999403953552,0.3086724579334259,4131,0.3131510615348816,0.569817841053009,-1.010842204093933,1.4256341457366943,6345216.0,4130,1971.583857847,1746460988.3911395,45.55333709716797
32808,0.8053932189941406,29.235027313232422,0.0162760429084301,0.9999999403953552,0.3026587963104248,4132,0.2786458432674408,0.569817841053009,-1.0081496238708496,1.4256341457366943,6346752.0,4131,1972.046550547,1746460988.8538046,45.55333709716797
32888,0.8966090083122253,29.447267532348633,0.01692708395421505,0.9999999403953552,0.2419973611831665,4142,0.3678385615348816,0.569817841053009,-1.0378916263580322,1.4256341457366943,6362112.0,4141,1976.671517281,1746460993.4787853,45.55333709716797
33048,0.9068805575370789,28.625001907348633,0.015625,0.9999999403953552,0.2660670876502991,4162,0.3580729365348816,0.569817841053009,-0.999868631362915,1.4256341457366943,6392832.0,4161,1985.93295359,1746461002.740185,45.55333709716797
33080,1.0517878532409668,28.754558563232422,0.0182291679084301,0.9999999403953552,0.2548788785934448,4166,0.4570312798023224,0.569817841053009,-1.0506997108459473,1.4256341457366943,6398976.0,4165,1987.782458968,1746461004.589745,45.55333709716797
33096,0.937238335609436,27.171876907348633,0.01888020895421505,0.9999999403953552,0.25507843494415283,4168,0.3678385615348816,0.569817841053009,-1.0179853439331055,1.4256341457366943,6402048.0,4167,1988.706553389,1746461005.5138278,45.55333709716797
33144,0.973355770111084,29.49153709411621,0.0162760429084301,0.9999999403953552,0.2464979737997055,4174,0.4036458432674408,0.569817841053009,-1.0232075452804565,1.4256341457366943,6411264.0,4173,1991.481195336,1746461008.2884989,45.55333709716797
33192,1.1464282274246216,28.302736282348633,0.01888020895421505,0.9999999403953552,0.25808724761009216,4180,0.5188802480697632,0.569817841053009,-1.0197999477386475,1.4256341457366943,6420480.0,4179,1994.255055066,1746461011.0623565,45.55333709716797
33232,0.9403777122497559,27.941408157348633,0.017578125,0.9999999403953552,0.2640243172645569,4185,0.3821614682674408,0.569817841053009,-1.0334157943725586,1.4256341457366943,6428160.0,4184,1996.568452089,1746461013.3757358,45.55333709716797
33256,1.002338171005249,29.63020896911621,0.0182291679084301,0.9999999403953552,0.24118313193321228,4188,0.4166666865348816,0.569817841053009,-1.03897225856781,1.4256341457366943,6432768.0,4187,1997.956120394,1746461014.7633996,45.55333709716797
33264,0.8684588074684143,27.988283157348633,0.0201822929084301,0.9999999403953552,0.2561395764350891,4189,0.3391927182674408,0.569817841053009,-1.0339452028274536,1.4256341457366943,6434304.0,4188,1998.418457422,1746461015.2257566,45.55333709716797
33440,0.9812557101249695,28.445964813232422,0.017578125,0.9999999403953552,0.25979745388031006,4211,0.3990885615348816,0.569817841053009,-1.056447982788086,1.4256341457366943,6468096.0,4210,2008.595612352,1746461025.4028697,45.55333709716797
33520,0.9484639763832092,28.529949188232422,0.01888020895421505,0.9999999403953552,0.26234379410743713,4221,0.3652344048023224,0.569817841053009,-1.0838435888290405,1.4256341457366943,6483456.0,4220,2013.228365622,1746461030.0356698,45.55333709716797
33568,0.845185399055481,29.162761688232422,0.0162760429084301,1.0,0.2611388564109802,4227,0.3300781548023224,0.6774461269378662,-1.0926402807235718,1.5738520622253418,6492672.0,4226,2016.123714257,1746461032.930962,44.22636795043945
33744,0.7597503662109375,27.14974021911621,0.0162760429084301,1.0,0.23463624715805054,4249,0.255859375,0.6774461269378662,-1.1351354122161865,1.5738520622253418,6526464.0,4248,2026.30193976,1746461043.1092281,44.22636795043945
33856,0.8132743239402771,30.179689407348633,0.01692708395421505,1.0,0.25979331135749817,4263,0.2708333432674408,0.6774461269378662,-1.121188759803772,1.5738520622253418,6547968.0,4262,2032.775206737,1746461049.5824695,44.22636795043945
33896,0.9403826594352722,28.93099021911621,0.017578125,1.0,0.2801373600959778,4268,0.3821614682674408,0.6774461269378662,-1.089799165725708,1.5738520622253418,6555648.0,4267,2035.087544893,1746461051.8947892,44.22636795043945
33992,0.7785507440567017,27.69661521911621,0.01888020895421505,1.0,0.2513611614704132,4280,0.2858073115348816,0.6774461269378662,-1.0464426279067993,1.5738520622253418,6574080.0,4279,2040.689306513,1746461057.4965947,44.22636795043945
34096,0.9873484969139099,27.705730438232422,0.01692708395421505,1.0,0.36898988485336304,4293,0.4082031548023224,0.6774461269378662,-1.09184992313385,1.5738520622253418,6594048.0,4292,2046.701987905,1746461063.5092793,44.22636795043945
34272,0.7404585480690002,29.154298782348633,0.0162760429084301,1.0,0.2615691125392914,4315,0.2682291865348816,0.6774461269378662,-1.0994409322738647,1.5738520622253418,6627840.0,4314,2056.878760864,1746461073.6860313,44.22636795043945
34600,0.9052719473838806,29.932292938232422,0.01692708395421505,1.0,0.277728796005249,4356,0.3815104365348816,0.6774461269378662,-1.0416765213012695,1.5738520622253418,6690816.0,4355,2075.848238304,1746461092.655514,44.22636795043945
34656,0.9368247389793396,27.75520896911621,0.01692708395421505,1.0,0.2690023183822632,4363,0.3977864682674408,0.6774461269378662,-1.0717350244522095,1.5738520622253418,6701568.0,4362,2079.084149803,1746461095.8914313,44.22636795043945
35048,0.9642165899276733,28.14974021911621,0.0182291679084301,1.0,0.285669207572937,4412,0.3847656548023224,0.6774461269378662,-0.9790475368499756,1.5738520622253418,6776832.0,4411,2101.74804667,1746461118.5553527,44.22636795043945
35288,0.8169386982917786,27.93880271911621,0.017578125,1.0,0.26778918504714966,4442,0.3098958432674408,0.6774461269378662,-0.9230554699897766,1.5738520622253418,6822912.0,4441,2115.629641351,1746461132.436905,44.22636795043945
35344,0.989179790019989,28.24934959411621,0.0182291679084301,1.0,0.28583091497421265,4449,0.4244791865348816,0.6774461269378662,-0.9678119421005249,1.5738520622253418,6833664.0,4448,2118.863561999,1746461135.6708748,44.22636795043945
35400,0.8694173693656921,29.06380271911621,0.017578125,1.0,0.2763625979423523,4456,0.3307291865348816,0.6774461269378662,-0.9919454455375671,1.5738520622253418,6844416.0,4455,2122.105438707,1746461138.9127295,44.22636795043945
35504,0.958397388458252,30.039064407348633,0.015625,1.0,0.35761862993240356,4469,0.4095052182674408,0.6774461269378662,-0.9984205365180969,1.5738520622253418,6864384.0,4468,2128.115334731,1746461144.9226182,44.22636795043945
35712,0.5971184968948364,26.40559959411621,0.0182291679084301,1.0,0.3109316825866699,4495,0.1796875149011612,0.6774461269378662,-0.976325273513794,1.5738520622253418,6904320.0,4494,2140.146734231,1746461156.9540026,44.22636795043945
35888,0.9326979517936707,29.390626907348633,0.0162760429084301,1.0,0.3030357360839844,4517,0.3880208432674408,0.6774461269378662,-0.9639835357666016,1.5738520622253418,6938112.0,4516,2150.320764775,1746461167.1280565,44.22636795043945
35920,0.7663142085075378,27.148439407348633,0.01692708395421505,1.0,0.33267661929130554,4521,0.2740885615348816,0.6774461269378662,-0.9796280860900879,1.5738520622253418,6944256.0,4520,2152.169972694,1746461168.977276,44.22636795043945
36360,0.8306586742401123,29.269533157348633,0.0162760429084301,1.0,0.3519899845123291,4576,0.3235677182674408,0.6106594204902649,-1.0049089193344116,1.4900978803634644,7028736.0,4575,2177.724457586,1746461194.5317307,47.04426574707031
36392,1.0378717184066772,28.981121063232422,0.01953125186264515,1.0,0.30631470680236816,4580,0.4583333432674408,0.6106594204902649,-1.0403143167495728,1.4900978803634644,7034880.0,4579,2179.573666808,1746461196.3809555,47.04426574707031
36408,0.9659188985824585,30.021486282348633,0.01692708395421505,1.0,0.28290051221847534,4582,0.4049479365348816,0.6106594204902649,-0.9970115423202515,1.4900978803634644,7037952.0,4581,2180.500909222,1746461197.3082027,47.04426574707031
36480,1.0094846487045288,28.33138084411621,0.0182291679084301,1.0,0.29299020767211914,4591,0.4388020932674408,0.6106594204902649,-1.037268877029419,1.4900978803634644,7051776.0,4590,2184.661514487,1746461201.4687824,47.04426574707031
36496,0.9339484572410583,30.044923782348633,0.0162760429084301,1.0,0.2738495469093323,4593,0.3522135615348816,0.6106594204902649,-1.0105421543121338,1.4900978803634644,7054848.0,4592,2185.586255876,1746461202.3935094,47.04426574707031
36568,0.9988206624984741,30.117189407348633,0.017578125,1.0,0.29782307147979736,4602,0.4277344048023224,0.6106594204902649,-1.0050870180130005,1.4900978803634644,7068672.0,4601,2189.747942495,1746461206.5552433,47.04426574707031
36880,0.8360263109207153,27.494792938232422,0.0162760429084301,1.0,0.3081006705760956,4641,0.3463541865348816,0.6106594204902649,-0.9582908153533936,1.4900978803634644,7128576.0,4640,2207.798194381,1746461224.6054862,47.04426574707031
36888,0.9642499089241028,28.74153709411621,0.017578125,1.0,0.29574137926101685,4642,0.4153645932674408,0.6106594204902649,-0.9899089336395264,1.4900978803634644,7130112.0,4641,2208.260599226,1746461225.067859,47.04426574707031
37008,0.9705919027328491,29.53645896911621,0.01692708395421505,1.0,0.2881641387939453,4657,0.4166666865348816,0.6106594204902649,-1.0099172592163086,1.4900978803634644,7153152.0,4656,2215.210722042,1746461232.018003,47.04426574707031
37056,0.7422835230827332,29.768230438232422,0.01692708395421505,1.0,0.4025542438030243,4663,0.2194010466337204,0.6106594204902649,-0.965148389339447,1.4900978803634644,7162368.0,4662,2217.984809596,1746461234.792106,47.04426574707031
37112,0.9021862149238586,29.28255271911621,0.0162760429084301,1.0,0.2934243679046631,4670,0.3417969048023224,0.6106594204902649,-0.9899159669876099,1.4900978803634644,7173120.0,4669,2221.22206682,1746461238.0293572,47.04426574707031
37248,1.032313346862793,29.074220657348633,0.0182291679084301,1.0,0.2878112196922302,4687,0.4375000298023224,0.6106594204902649,-0.9306781888008118,1.4900978803634644,7199232.0,4686,2229.083499292,1746461245.8907743,47.04426574707031
