update_steps,qvals,returned_episode,returned_episode_returns,env_step,test_returned_episode_returns,_runtime,returned_episode_lengths,test_returned_episode,returned_won_episode,loss,test_returned_won_episode,grad_steps,_step,test_returned_episode_lengths,_timestamp
3453,-0.6299642324447632,0.0078125,0.5976561307907104,5303808.0,1.8954789638519287,1070.403533896,27.02474021911621,1.0,0.298828125,0.1191210225224495,0.90234375,27376,3452,91.03515625,1746189058.770112
3473,-0.6174015998840332,0.0078125,0.500999927520752,5334528.0,1.8954789638519287,1076.307445615,25.33333396911621,1.0,0.2330729216337204,0.12710855901241302,0.90234375,27536,3472,91.03515625,1746189064.6740506
3491,-0.5552937984466553,0.0078125,0.493572860956192,5362176.0,1.8954789638519287,1081.652144872,26.36458396911621,1.0,0.21875,0.12017734348773956,0.90234375,27680,3490,91.03515625,1746189070.0188131
3492,-0.5490744709968567,0.0078125,0.5911457538604736,5363712.0,1.8954789638519287,1081.946672981,26.85025978088379,1.0,0.2955729067325592,0.1294480711221695,0.90234375,27688,3491,91.03515625,1746189070.3133314
3500,-0.5856719017028809,0.0078125,0.5614062547683716,5376000.0,1.8954789638519287,1084.303530208,26.90494728088379,1.0,0.2701822817325592,0.13364091515541077,0.90234375,27752,3499,91.03515625,1746189072.6701856
3505,-0.5354933142662048,0.0078125,0.4936180114746094,5383680.0,1.8954789638519287,1085.776040689,26.08854103088379,1.0,0.2180989533662796,0.09592229127883911,0.90234375,27792,3504,91.03515625,1746189074.1426852
3511,-0.5511868596076965,0.0078125,0.5274582505226135,5392896.0,1.8954789638519287,1087.543125876,26.61067771911621,1.0,0.2447916716337204,0.08880065381526947,0.90234375,27840,3510,91.03515625,1746189075.9097893
3523,-0.4890238642692566,0.0078125,0.4930398762226105,5411328.0,1.8954789638519287,1091.093593487,26.29427146911621,1.0,0.2194010466337204,0.10062170028686523,0.90234375,27936,3522,91.03515625,1746189079.4602606
3529,-0.49448394775390625,0.0078125,0.5326422452926636,5420544.0,1.8954789638519287,1092.860605707,26.75390625,1.0,0.2447916716337204,0.1019018143415451,0.90234375,27984,3528,91.03515625,1746189081.2273
3559,-0.5165495872497559,0.0078125,0.4900771677494049,5466624.0,1.8954789638519287,1101.729941893,26.26953125,1.0,0.2259114533662796,0.10450947284698486,0.90234375,28224,3558,91.03515625,1746189090.0965316
3570,-0.5348762273788452,0.0078125,0.506347119808197,5483520.0,1.8954789638519287,1104.977523284,25.77734375,1.0,0.2369791716337204,0.12786616384983063,0.90234375,28312,3569,91.03515625,1746189093.3441813
3580,-0.49102434515953064,0.0078125,0.5284756422042847,5498880.0,1.8510856628417969,1107.977801331,25.59895896911621,1.0,0.2552083432674408,0.10844501852989197,0.8671875,28392,3579,93.2265625,1746189096.3444374
3583,-0.48766815662384033,0.0078125,0.5346700549125671,5503488.0,1.8510856628417969,1108.878025487,25.8203125,1.0,0.2584635317325592,0.0957377552986145,0.8671875,28416,3582,93.2265625,1746189097.2445216
3604,-0.4497072100639343,0.0078125,0.4195607006549835,5535744.0,1.8510856628417969,1115.065226692,25.26692771911621,1.0,0.1653645783662796,0.11127130687236786,0.8671875,28584,3603,93.2265625,1746189103.4318423
3607,-0.4128805994987488,0.0078125,0.490045964717865,5540352.0,1.8510856628417969,1115.953956306,25.74869728088379,1.0,0.2265625,0.09998740255832672,0.8671875,28608,3606,93.2265625,1746189104.320512
3616,-0.4240366816520691,0.0078125,0.506840169429779,5554176.0,1.8510856628417969,1118.611464723,26.23567771911621,1.0,0.234375,0.09072577953338623,0.8671875,28680,3615,93.2265625,1746189106.9781466
3623,-0.475103497505188,0.0078125,0.5989582538604736,5564928.0,1.8510856628417969,1120.674459649,27.07291603088379,1.0,0.2994791567325592,0.08539506047964096,0.8671875,28736,3622,93.2265625,1746189109.041152
3628,-0.5186767578125,0.0078125,0.4542820155620575,5572608.0,1.8510856628417969,1122.160050305,26.16927146911621,1.0,0.193359375,0.10865350067615509,0.8671875,28776,3627,93.2265625,1746189110.5265236
3631,-0.48772895336151123,0.0078125,0.5111005902290344,5577216.0,1.8510856628417969,1123.047745119,25.68359375,1.0,0.23828125,0.09557099640369415,0.8671875,28800,3630,93.2265625,1746189111.4142785
3638,-0.4902735948562622,0.0078125,0.52048259973526,5587968.0,1.8510856628417969,1125.11715343,25.98958396911621,1.0,0.2434895783662796,0.11953701823949814,0.8671875,28856,3637,93.2265625,1746189113.4838085
3661,-0.5516916513442993,0.0078125,0.5818610787391663,5623296.0,1.8510856628417969,1131.909322878,27.08854103088379,1.0,0.2819010317325592,0.10334896296262741,0.8671875,29040,3660,93.2265625,1746189120.275983
3662,-0.5774221420288086,0.0078125,0.5703123807907104,5624832.0,1.8510856628417969,1132.202174935,26.34114646911621,1.0,0.28515625,0.09032562375068665,0.8671875,29048,3661,93.2265625,1746189120.5688372
3680,-0.48303914070129395,0.0078125,0.5153055191040039,5652480.0,1.8510856628417969,1137.528982345,25.8828125,1.0,0.2428385466337204,0.1007409393787384,0.8671875,29192,3679,93.2265625,1746189125.8956544
3689,-0.37343668937683105,0.0078125,0.3695372939109802,5666304.0,1.8510856628417969,1140.174521815,25.24739646911621,1.0,0.130859375,0.09749530255794525,0.8671875,29264,3688,93.2265625,1746189128.541207
3703,-0.4252125024795532,0.0078125,0.5467048287391663,5687808.0,1.8510856628417969,1144.301674907,26.12369728088379,1.0,0.2643229067325592,0.07668309658765793,0.8671875,29376,3702,93.2265625,1746189132.6683674
3729,-0.41814184188842773,0.0078125,0.535176157951355,5727744.0,1.8510856628417969,1151.99118339,26.515625,1.0,0.255859375,0.13700227439403534,0.8671875,29584,3728,93.2265625,1746189140.3578525
3745,-0.40821146965026855,0.0078125,0.4912499487400055,5752320.0,1.8510856628417969,1156.727434822,25.6484375,1.0,0.2272135466337204,0.08921487629413605,0.8671875,29712,3744,93.2265625,1746189145.0940907
3752,-0.3946972191333771,0.0078125,0.4876857399940491,5763072.0,1.8510856628417969,1158.806893896,26.203125,1.0,0.2044270783662796,0.06812939047813416,0.8671875,29768,3751,93.2265625,1746189147.173573
3765,-0.38533180952072144,0.0078125,0.588541567325592,5783040.0,1.8510856628417969,1162.6413498,26.80078125,1.0,0.2942708432674408,0.07623743265867233,0.8671875,29872,3764,93.2265625,1746189151.007992
3773,-0.40798020362854004,0.0078125,0.5163862705230713,5795328.0,1.8510856628417969,1165.007764838,26.12630271911621,1.0,0.2376302033662796,0.0891510397195816,0.8671875,29936,3772,93.2265625,1746189153.3744342
3782,-0.3957381844520569,0.0078125,0.5622360706329346,5809152.0,1.8510856628417969,1167.656770658,26.57942771911621,1.0,0.2734375,0.07729846984148026,0.8671875,30008,3781,93.2265625,1746189156.0234578
3792,-0.4567301869392395,0.0078125,0.45663711428642273,5824512.0,1.8510856628417969,1170.619843622,25.87630271911621,1.0,0.19140625,0.08598421514034271,0.8671875,30088,3791,93.2265625,1746189158.9865158
3798,-0.4320280849933624,0.0078125,0.596354067325592,5833728.0,1.8510856628417969,1172.384816575,27.0390625,1.0,0.2981770932674408,0.10509203374385834,0.8671875,30136,3797,93.2265625,1746189160.7515051
3803,-0.4831710755825043,0.0078125,0.5766527652740479,5841408.0,1.8510856628417969,1173.856311927,26.87630271911621,1.0,0.279296875,0.10932517051696777,0.8671875,30176,3802,93.2265625,1746189162.223013
3814,-0.5852005481719971,0.0078125,0.5283793210983276,5858304.0,1.8510856628417969,1177.10702035,26.70442771911621,1.0,0.2447916716337204,0.07487707585096359,0.8671875,30264,3813,93.2265625,1746189165.4736867
3822,-0.5771694183349609,0.0078125,0.5687482357025146,5870592.0,1.8510856628417969,1179.459545346,27.16927146911621,1.0,0.2734375,0.08108946681022644,0.8671875,30328,3821,93.2265625,1746189167.8262074
3827,-0.6323493719100952,0.0078125,0.572916567325592,5878272.0,1.8510856628417969,1180.949410759,26.38541603088379,1.0,0.2864583432674408,0.09109199792146683,0.8671875,30368,3826,93.2265625,1746189169.3160596
3834,-0.615707516670227,0.0078125,0.5472438931465149,5889024.0,1.8510856628417969,1183.014361953,26.85416603088379,1.0,0.2545572817325592,0.0742361769080162,0.8671875,30424,3833,93.2265625,1746189171.3810186
3854,-0.6298607587814331,0.0078125,0.545572817325592,5919744.0,1.8510856628417969,1188.910312148,25.55989646911621,1.0,0.2727864682674408,0.08503957092761993,0.8671875,30584,3853,93.2265625,1746189177.276966
3855,-0.6111708283424377,0.0078125,0.3955155611038208,5921280.0,1.8510856628417969,1189.204804983,24.63802146911621,1.0,0.1438802033662796,0.08292882144451141,0.8671875,30592,3854,93.2265625,1746189177.5714943
3862,-0.5438297986984253,0.0078125,0.5467048287391663,5932032.0,1.8510856628417969,1191.262295278,26.06900978088379,1.0,0.2643229067325592,0.07132112979888916,0.8671875,30648,3861,93.2265625,1746189179.6289668
3865,-0.5075156092643738,0.0078125,0.5542013645172119,5936640.0,1.8510856628417969,1192.145510792,26.36588478088379,1.0,0.2682291567325592,0.07905656844377518,0.8671875,30672,3864,93.2265625,1746189180.5120687
3892,-0.5238227248191833,0.0078125,0.5000945329666138,5978112.0,1.8510856628417969,1200.120684529,26.92838478088379,1.0,0.220703125,0.07971319556236267,0.8671875,30888,3891,93.2265625,1746189188.4873147
3915,-0.48585450649261475,0.0078125,0.5176492929458618,6013440.0,1.947960615158081,1206.967031216,25.8515625,1.0,0.2421875,0.07083158940076828,0.951171875,31072,3914,89.693359375,1746189195.3336835
3985,-0.32534605264663696,0.0078125,0.517236053943634,6120960.0,1.947960615158081,1227.664079441,25.83333396911621,1.0,0.2408854216337204,0.06254737824201584,0.951171875,31632,3984,89.693359375,1746189216.0307388
3988,-0.34841734170913696,0.0078125,0.47556591033935547,6125568.0,1.947960615158081,1228.555765595,25.03515625,1.0,0.2109375,0.060885701328516006,0.951171875,31656,3987,89.693359375,1746189216.922398
4035,-0.3950875401496887,0.0078125,0.5341588258743286,6197760.0,1.947960615158081,1242.422423913,26.20572853088379,1.0,0.2486979216337204,0.05871766433119774,0.951171875,32032,4034,89.693359375,1746189230.789117
4046,-0.3237578272819519,0.0078125,0.5444608926773071,6214656.0,1.947960615158081,1245.661061412,26.64322853088379,1.0,0.25390625,0.05500635504722595,0.951171875,32120,4045,89.693359375,1746189234.0276694
4055,-0.31964975595474243,0.0078125,0.5774036049842834,6228480.0,1.947960615158081,1248.323714033,27.28125,1.0,0.27734375,0.0602024681866169,0.951171875,32192,4054,89.693359375,1746189236.690378
4068,-0.3480135202407837,0.0078125,0.4792395234107971,6248448.0,1.947960615158081,1252.153909628,25.94661521911621,1.0,0.2122395783662796,0.06685623526573181,0.951171875,32296,4067,89.693359375,1746189240.5205932
4072,-0.32880905270576477,0.0078125,0.4438784420490265,6254592.0,1.947960615158081,1253.338658933,25.81640625,1.0,0.181640625,0.053920928388834,0.951171875,32328,4071,89.693359375,1746189241.705303
4082,-0.299687922000885,0.0078125,0.5340902209281921,6269952.0,1.947960615158081,1256.280168198,26.28775978088379,1.0,0.2506510317325592,0.06936050951480865,0.951171875,32408,4081,89.693359375,1746189244.646867
4088,-0.3419347405433655,0.0078125,0.4448619484901428,6279168.0,1.947960615158081,1258.047106293,25.31640625,1.0,0.1881510466337204,0.07193432748317719,0.951171875,32456,4087,89.693359375,1746189246.413779
4101,-0.39398542046546936,0.0078125,0.5546873807907104,6299136.0,1.947960615158081,1261.87641806,25.81900978088379,1.0,0.27734375,0.0855545699596405,0.951171875,32560,4100,89.693359375,1746189250.2430992
4106,-0.4083334803581238,0.0078125,0.5116353631019592,6306816.0,1.947960615158081,1263.351855754,25.96354103088379,1.0,0.23828125,0.08464384824037552,0.951171875,32600,4105,89.693359375,1746189251.7184098
4112,-0.3734280467033386,0.0078125,0.5441006422042847,6316032.0,1.947960615158081,1265.135182458,26.08333396911621,1.0,0.2630208432674408,0.08755593746900558,0.951171875,32648,4111,89.693359375,1746189253.5017142
4123,-0.38441967964172363,0.0078125,0.4730129837989807,6332928.0,1.947960615158081,1268.400251966,26.25520896911621,1.0,0.2096354216337204,0.059318698942661285,0.951171875,32736,4122,89.693359375,1746189256.766894
4129,-0.4049939811229706,0.0078125,0.5168471932411194,6342144.0,1.947960615158081,1270.16523593,25.90234375,1.0,0.2421875,0.054687708616256714,0.951171875,32784,4128,89.693359375,1746189258.5318997
4146,-0.40461015701293945,0.0078125,0.4731839597225189,6368256.0,1.947960615158081,1275.19769375,26.24609375,1.0,0.1998697966337204,0.07557418942451477,0.951171875,32920,4145,89.693359375,1746189263.5643249
4152,-0.42755842208862305,0.0078125,0.627604067325592,6377472.0,1.947960615158081,1276.975026558,27.82552146911621,1.0,0.3138020932674408,0.08194075524806976,0.951171875,32968,4151,89.693359375,1746189265.3416893
4169,-0.3438795208930969,0.0078125,0.5419687032699585,6403584.0,1.947960615158081,1281.985386876,26.25130271911621,1.0,0.26171875,0.0697513073682785,0.951171875,33104,4168,89.693359375,1746189270.3520112
4184,-0.3578222393989563,0.0078125,0.4768853783607483,6426624.0,1.947960615158081,1286.437801265,25.45963478088379,1.0,0.2115885466337204,0.0807701051235199,0.951171875,33224,4183,89.693359375,1746189274.8045125
4196,-0.3495176434516907,0.0078125,0.5467048287391663,6445056.0,1.947960615158081,1289.967060274,26.10286521911621,1.0,0.2643229067325592,0.06695866584777832,0.951171875,33320,4195,89.693359375,1746189278.3336387
4203,-0.30683934688568115,0.0078125,0.5283159017562866,6455808.0,1.947960615158081,1292.051247027,26.53515625,1.0,0.2454427033662796,0.07142861932516098,0.951171875,33376,4202,89.693359375,1746189280.417919
4205,-0.34477242827415466,0.0078125,0.5277256369590759,6458880.0,1.947960615158081,1292.640744234,26.31510353088379,1.0,0.244140625,0.09007972478866577,0.951171875,33392,4204,89.693359375,1746189281.0074127
4221,-0.2420511245727539,0.0078125,0.6263020038604736,6483456.0,1.947960615158081,1297.35327638,27.76822853088379,1.0,0.3131510317325592,0.09571387618780136,0.951171875,33520,4220,89.693359375,1746189285.7199252
4223,-0.2548332214355469,0.0078125,0.5458853840827942,6486528.0,1.947960615158081,1297.942750423,26.890625,1.0,0.2506510317325592,0.08099570870399475,0.951171875,33536,4222,89.693359375,1746189286.3094285
4255,-0.4275071918964386,0.0078125,0.635416567325592,6535680.0,1.9443148374557495,1307.437164273,28.01041603088379,1.0,0.3177083432674408,0.07230547070503235,0.953125,33792,4254,89.486328125,1746189295.8038442
4266,-0.43989813327789307,0.0078125,0.5143471956253052,6552576.0,1.9443148374557495,1310.710445117,26.734375,1.0,0.2298177033662796,0.0778709352016449,0.953125,33880,4265,89.486328125,1746189299.0770957
4267,-0.4440595507621765,0.0078125,0.5614721775054932,6554112.0,1.9443148374557495,1311.004517457,26.64583396911621,1.0,0.2740885317325592,0.08029934763908386,0.953125,33888,4266,89.486328125,1746189299.3711545
4298,-0.4199109375476837,0.0078125,0.600260317325592,6601728.0,1.9443148374557495,1320.14746829,27.125,1.0,0.3001302182674408,0.06996485590934753,0.953125,34136,4297,89.486328125,1746189308.5141418
4315,-0.49576735496520996,0.0078125,0.4975259602069855,6627840.0,1.9443148374557495,1325.203444597,26.74088478088379,1.0,0.2135416716337204,0.06760790944099426,0.953125,34272,4314,89.486328125,1746189313.5700986
4350,-0.4615541696548462,0.0078125,0.5317074060440063,6681600.0,1.9443148374557495,1335.570362046,27.25130271911621,1.0,0.2369791716337204,0.06976057589054108,0.953125,34552,4349,89.486328125,1746189323.9370348
4381,-0.47723644971847534,0.0078125,0.497291624546051,6729216.0,1.9443148374557495,1344.747681288,26.27994728088379,1.0,0.2213541716337204,0.06456322968006134,0.953125,34800,4380,89.486328125,1746189333.1143503
4389,-0.4749174118041992,0.0078125,0.5836249589920044,6741504.0,1.9443148374557495,1347.099068939,27.13671875,1.0,0.283203125,0.08200858533382416,0.953125,34864,4388,89.486328125,1746189335.4657602
4399,-0.47503334283828735,0.0078125,0.5624998807907104,6756864.0,1.9443148374557495,1350.046724622,26.05338478088379,1.0,0.28125,0.10074710845947266,0.953125,34944,4398,89.486328125,1746189338.413183
4406,-0.46755343675613403,0.0078125,0.5546873807907104,6767616.0,1.9443148374557495,1352.12783121,25.8671875,1.0,0.27734375,0.08405882120132446,0.953125,35000,4405,89.486328125,1746189340.49445
4417,-0.5168880820274353,0.0078125,0.583031177520752,6784512.0,1.9443148374557495,1355.376244128,27.11197853088379,1.0,0.283203125,0.0870915949344635,0.953125,35088,4416,89.486328125,1746189343.742915
4427,-0.5095881223678589,0.0078125,0.5848610401153564,6799872.0,1.9443148374557495,1358.321669258,27.67057228088379,1.0,0.28125,0.08239021897315979,0.953125,35168,4426,89.486328125,1746189346.688236
4429,-0.5143937468528748,0.0078125,0.6015623807907104,6802944.0,1.9443148374557495,1358.921994157,27.13411521911621,1.0,0.30078125,0.08096558600664139,0.953125,35184,4428,89.486328125,1746189347.2885356
4433,-0.46752721071243286,0.0078125,0.5389825701713562,6809088.0,1.9443148374557495,1360.121506461,26.47395896911621,1.0,0.2532552182674408,0.09264461696147919,0.953125,35216,4432,89.486328125,1746189348.4881492
4466,-0.4524798095226288,0.0078125,0.6406248807907104,6859776.0,1.9443148374557495,1369.863311996,28.125,1.0,0.3203125,0.0707051008939743,0.953125,35480,4465,89.486328125,1746189358.2299619
4481,-0.4957117438316345,0.0078125,0.6302082538604736,6882816.0,1.9443148374557495,1374.310723054,27.89192771911621,1.0,0.3151041567325592,0.0850289911031723,0.953125,35600,4480,89.486328125,1746189362.6768374
4493,-0.4408533275127411,0.0078125,0.6263020038604736,6901248.0,1.9443148374557495,1377.877369864,27.76171875,1.0,0.3131510317325592,0.07564711570739746,0.953125,35696,4492,89.486328125,1746189366.2430587
4504,-0.5020438432693481,0.0078125,0.5963428616523743,6918144.0,1.9443148374557495,1381.143364847,27.5703125,1.0,0.2890625,0.06401865184307098,0.953125,35784,4503,89.486328125,1746189369.5100336
4508,-0.5314602851867676,0.0078125,0.6067707538604736,6924288.0,1.9443148374557495,1382.320915113,27.28255271911621,1.0,0.3033854067325592,0.07026980817317963,0.953125,35816,4507,89.486328125,1746189370.6876345
4509,-0.5185980200767517,0.0078125,0.615885317325592,6925824.0,1.9443148374557495,1382.615472516,27.52474021911621,1.0,0.3079427182674408,0.08128559589385986,0.953125,35824,4508,89.486328125,1746189370.9821692
4525,-0.4900304079055786,0.0078125,0.5700181126594543,6950400.0,1.9443148374557495,1387.379992015,27.265625,1.0,0.2701822817325592,0.06960777193307877,0.953125,35952,4524,89.486328125,1746189375.74667
4537,-0.5570141077041626,0.0078125,0.5820311307907104,6968832.0,1.9443148374557495,1390.914633235,26.61067771911621,1.0,0.291015625,0.06489480286836624,0.953125,36048,4536,89.486328125,1746189379.2813337
4545,-0.5586366653442383,0.0078125,0.5900276899337769,6981120.0,1.9443148374557495,1393.290735796,27.28515625,1.0,0.2864583432674408,0.04847610741853714,0.953125,36112,4544,89.486328125,1746189381.6572738
4554,-0.5443620681762695,0.0078125,0.5789409279823303,6994944.0,1.9559606313705444,1396.002830154,27.0234375,1.0,0.2805989682674408,0.0647587701678276,0.9609375,36184,4553,88.6328125,1746189384.3695183
4565,-0.45693790912628174,0.0078125,0.5508037805557251,7011840.0,1.9559606313705444,1399.264710743,26.58333396911621,1.0,0.2649739682674408,0.04906988516449928,0.9609375,36272,4564,88.6328125,1746189387.630953
4582,-0.4726954996585846,0.0078125,0.5885624289512634,7037952.0,1.9559606313705444,1404.296733232,27.92447853088379,1.0,0.2838541567325592,0.06484958529472351,0.9609375,36408,4581,88.6328125,1746189392.6632147
4584,-0.4113907516002655,0.0078125,0.5494756698608398,7041024.0,1.9559606313705444,1404.893660733,26.23177146911621,1.0,0.2649739682674408,0.06649227440357208,0.9609375,36424,4583,88.6328125,1746189393.2597666
4598,-0.39595192670822144,0.0078125,0.48336803913116455,7062528.0,1.9559606313705444,1409.037996001,25.97525978088379,1.0,0.2141927033662796,0.04663614556193352,0.9609375,36536,4597,88.6328125,1746189397.4044998
4600,-0.4172048568725586,0.0078125,0.5525832772254944,7065600.0,1.9559606313705444,1409.633170816,26.296875,1.0,0.267578125,0.06435710191726685,0.9609375,36552,4599,88.6328125,1746189397.9995618
4605,-0.38862648606300354,0.0078125,0.5419313907623291,7073280.0,1.9559606313705444,1411.118537226,26.66536521911621,1.0,0.259765625,0.059924155473709106,0.9609375,36592,4604,88.6328125,1746189399.484887
4624,-0.3115100562572479,0.0078125,0.5521875023841858,7102464.0,1.9559606313705444,1416.74400663,27.77734375,1.0,0.255859375,0.08564101904630661,0.9609375,36744,4623,88.6328125,1746189405.1106029
4641,-0.2210140973329544,0.0078125,0.560541570186615,7128576.0,1.9559606313705444,1421.768991013,26.43489646911621,1.0,0.271484375,0.05687706172466278,0.9609375,36880,4640,88.6328125,1746189410.1354077
4647,-0.24593418836593628,0.0078125,0.5138922929763794,7137792.0,1.9559606313705444,1423.542109816,25.453125,1.0,0.24609375,0.05155955255031586,0.9609375,36928,4646,88.6328125,1746189411.9080763
4694,-0.4096190333366394,0.0078125,0.49677860736846924,7209984.0,1.9559606313705444,1437.482742911,26.4296875,1.0,0.2194010466337204,0.06208166852593422,0.9609375,37304,4693,88.6328125,1746189425.8490996
4696,-0.3666578531265259,0.0078125,0.505920946598053,7213056.0,1.9559606313705444,1438.072720921,26.46614646911621,1.0,0.2239583283662796,0.05235482007265091,0.9609375,37320,4695,88.6328125,1746189426.438775
4710,-0.4011591672897339,0.0078125,0.5872395038604736,7234560.0,1.9559606313705444,1442.222272771,26.76302146911621,1.0,0.2936197817325592,0.06806586682796478,0.9609375,37432,4709,88.6328125,1746189430.5882626
4731,-0.32819265127182007,0.0078125,0.5039339661598206,7266816.0,1.9559606313705444,1448.435935529,25.921875,1.0,0.2259114533662796,0.07809696346521378,0.9609375,37600,4730,88.6328125,1746189436.8021615
4741,-0.3151182532310486,0.0078125,0.4594765305519104,7282176.0,1.9559606313705444,1451.405901291,25.77994728088379,1.0,0.189453125,0.04647060111165047,0.9609375,37680,4740,88.6328125,1746189439.7722583
4761,-0.2806740701198578,0.0078125,0.5025901794433594,7312896.0,1.9559606313705444,1457.303286374,25.52864646911621,1.0,0.234375,0.060733430087566376,0.9609375,37840,4760,88.6328125,1746189445.669655
4810,-0.4359860420227051,0.0078125,0.5784686803817749,7388160.0,1.9559606313705444,1471.776227721,27.31640625,1.0,0.2779947817325592,0.05962352082133293,0.9609375,38232,4809,88.6328125,1746189460.1428955
4813,-0.43079981207847595,0.0078125,0.5039435625076294,7392768.0,1.9559606313705444,1472.655274111,26.29296875,1.0,0.2239583283662796,0.04556989669799805,0.9609375,38256,4812,88.6328125,1746189461.0219753
4820,-0.4268379509449005,0.0078125,0.558898389339447,7403520.0,1.9559606313705444,1474.719814485,27.46484375,1.0,0.2565104067325592,0.06889211386442184,0.9609375,38312,4819,88.6328125,1746189463.0865033
4847,-0.45172128081321716,0.0078125,0.5876180529594421,7444992.0,1.9559606313705444,1482.681192645,27.75911521911621,1.0,0.2838541567325592,0.04953862354159355,0.9609375,38528,4846,88.6328125,1746189471.0478594
4875,-0.3498396873474121,0.0078125,0.615885317325592,7488000.0,1.9708538055419922,1490.991379404,27.52083396911621,1.0,0.3079427182674408,0.04892875626683235,0.97265625,38752,4874,90.177734375,1746189479.3579423
4890,-0.395809531211853,0.0078125,0.6145832538604736,7511040.0,1.9708538055419922,1495.404271384,27.35677146911621,1.0,0.3072916567325592,0.0423085018992424,0.97265625,38872,4889,90.177734375,1746189483.7709663
4894,-0.44702017307281494,0.0078125,0.5312959551811218,7517184.0,1.9708538055419922,1496.576863989,26.58072853088379,1.0,0.2467447966337204,0.04852231591939926,0.97265625,38904,4893,90.177734375,1746189484.9435587
4934,-0.4243047535419464,0.0078125,0.5335138440132141,7578624.0,1.9708538055419922,1508.35615404,26.08724021911621,1.0,0.2486979216337204,0.059300266206264496,0.97265625,39224,4933,90.177734375,1746189496.722811
4949,-0.4520711302757263,0.0078125,0.588055431842804,7601664.0,1.9708538055419922,1512.78566539,27.18880271911621,1.0,0.28515625,0.04812368005514145,0.97265625,39344,4948,90.177734375,1746189501.1523688
4953,-0.47116801142692566,0.0078125,0.5708888173103333,7607808.0,1.9708538055419922,1513.956994025,26.82161521911621,1.0,0.2779947817325592,0.051371000707149506,0.97265625,39376,4952,90.177734375,1746189502.323695
4956,-0.4902772009372711,0.0078125,0.5638020038604736,7612416.0,1.9708538055419922,1514.838339265,25.984375,1.0,0.2819010317325592,0.06504117697477341,0.97265625,39400,4955,90.177734375,1746189503.2049768
4966,-0.43558093905448914,0.0078125,0.4956735670566559,7627776.0,1.9708538055419922,1517.785616317,26.92708396911621,1.0,0.2200520783662796,0.05538010597229004,0.97265625,39480,4965,90.177734375,1746189506.1522956
4970,-0.41532933712005615,0.0078125,0.530411422252655,7633920.0,1.9708538055419922,1518.963824681,27.34635353088379,1.0,0.24609375,0.056982479989528656,0.97265625,39512,4969,90.177734375,1746189507.3305259
4975,-0.41081199049949646,0.0078125,0.6157360672950745,7641600.0,1.9708538055419922,1520.443455487,28.20182228088379,1.0,0.2975260317325592,0.06139225512742996,0.97265625,39552,4974,90.177734375,1746189508.8100996
4976,-0.4044036269187927,0.0078125,0.5545172691345215,7643136.0,1.9708538055419922,1520.736295438,26.26171875,1.0,0.2682291567325592,0.04249493405222893,0.97265625,39560,4975,90.177734375,1746189509.102978
4979,-0.4098837673664093,0.0078125,0.5175832509994507,7647744.0,1.9708538055419922,1521.614659168,26.46224021911621,1.0,0.2298177033662796,0.04953949153423309,0.97265625,39584,4978,90.177734375,1746189509.9813318
5055,-0.3334876298904419,0.0078125,0.48795652389526367,7764480.0,1.9708538055419922,1543.987504002,26.75911521911621,1.0,0.1998697966337204,0.0384945385158062,0.97265625,40192,5054,90.177734375,1746189532.3541884
5069,-0.34313908219337463,0.0078125,0.4975433349609375,7785984.0,1.9708538055419922,1548.101469704,26.50130271911621,1.0,0.2115885466337204,0.060039885342121124,0.97265625,40304,5068,90.177734375,1746189536.4681563
5106,-0.3029918372631073,0.0078125,0.5547282695770264,7842816.0,1.9708538055419922,1558.992959597,27.62369728088379,1.0,0.2571614682674408,0.0556504912674427,0.97265625,40600,5105,90.177734375,1746189547.3596754
5130,-0.28587836027145386,0.0078125,0.5782516598701477,7879680.0,1.9708538055419922,1566.068441115,27.99479103088379,1.0,0.2708333432674408,0.06671959906816483,0.97265625,40792,5129,90.177734375,1746189554.435123
5132,-0.27083247900009155,0.0078125,0.4589921534061432,7882752.0,1.9708538055419922,1566.657259725,26.05078125,1.0,0.1888020783662796,0.05843702331185341,0.97265625,40808,5131,90.177734375,1746189555.0239708
5152,-0.26946133375167847,0.0078125,0.5278602242469788,7913472.0,1.9708538055419922,1572.550565804,27.48828125,1.0,0.2252604216337204,0.04679077863693237,0.97265625,40968,5151,90.177734375,1746189560.9172368
5157,-0.2433781623840332,0.0078125,0.545086681842804,7921152.0,1.9708538055419922,1574.01813837,25.96614646911621,1.0,0.263671875,0.04295598715543747,0.97265625,41008,5156,90.177734375,1746189562.3848383
5242,-0.2158685177564621,0.0078125,0.4840850234031677,8051712.0,1.9536092281341553,1599.148941629,27.38932228088379,1.0,0.2005208283662796,0.050777122378349304,0.95703125,41688,5241,89.375,1746189587.5156357
5244,-0.20892180502414703,0.0078125,0.6016145348548889,8054784.0,1.9536092281341553,1599.738131746,27.59114646911621,1.0,0.2923177182674408,0.05416740104556084,0.95703125,41704,5243,89.375,1746189588.1047935
5252,-0.2273329645395279,0.0078125,0.5352186560630798,8067072.0,1.9536092281341553,1602.09150953,26.63150978088379,1.0,0.2454427033662796,0.06232422590255737,0.95703125,41768,5251,89.375,1746189590.4581628
5255,-0.20664356648921967,0.0078125,0.6287742257118225,8071680.0,1.9536092281341553,1602.978860104,28.22265625,1.0,0.3059895932674408,0.04997117817401886,0.95703125,41792,5254,89.375,1746189591.345493
