test_returned_episode,test_returned_episode_lengths,update_steps,returned_won_episode,test_returned_episode_returns,loss,grad_steps,returned_episode_returns,_step,test_returned_won_episode,_runtime,env_step,_timestamp,returned_episode,qvals,returned_episode_lengths
1.0,18.799938201904297,1571,0.02148437686264515,0.8825884461402893,0.4491412937641144,12320,0.6428149342536926,1570,0.10420531779527664,759.973785309,2413056.0,1746172593.435053,0.0468750037252903,-0.666583776473999,16.46809959411621
1.0,18.799938201904297,1572,0.0221354179084301,0.8825884461402893,0.3965114653110504,12328,0.6373225450515747,1571,0.10420531779527664,760.428825707,2414592.0,1746172593.8900864,0.0488281287252903,-0.6764291524887085,16.180339813232422
1.0,18.799938201904297,1591,0.0462239608168602,0.8825884461402893,0.4221194386482239,12480,0.6883642077445984,1590,0.10420531779527664,768.998629821,2443776.0,1746172602.4598498,0.0494791679084301,-0.6552884578704834,16.086589813232422
1.0,18.799938201904297,1609,0.0403645858168602,0.8825884461402893,0.5029853582382202,12624,0.6654712557792664,1608,0.10420531779527664,777.110774072,2471424.0,1746172610.5720096,0.0494791679084301,-0.6384132504463196,15.997396469116211
1.0,18.799938201904297,1613,0.0690104216337204,0.8825884461402893,0.5009440183639526,12656,0.6957151293754578,1612,0.10420531779527664,778.916127013,2477568.0,1746172612.37736,0.0468750037252903,-0.6522796154022217,16.361328125
1.0,19.23238754272461,1677,0.0579427108168602,0.8446575999259949,0.44866541028022766,13168,0.6882814168930054,1676,0.07618743926286697,807.918135056,2575872.0,1746172641.379356,0.0468750037252903,-0.7245538234710693,16.31184959411621
1.0,19.23238754272461,1690,0.0657552108168602,0.8446575999259949,0.44291526079177856,13272,0.6981416344642639,1689,0.07618743926286697,813.783779436,2595840.0,1746172647.2450104,0.0494791679084301,-0.7012841701507568,15.843099594116211
1.0,19.23238754272461,1704,0.0585937537252903,0.8446575999259949,0.4010896682739258,13384,0.6986033320426941,1703,0.07618743926286697,820.130843749,2617344.0,1746172653.592091,0.0527343787252903,-0.7297934889793396,15.479818344116211
1.0,19.23238754272461,1733,0.0735677108168602,0.8446575999259949,0.4342477321624756,13616,0.7154476046562195,1732,0.07618743926286697,833.19055585,2661888.0,1746172666.651782,0.0475260429084301,-0.7553088068962097,16.81380271911621
1.0,19.23238754272461,1743,0.0703125,0.8446575999259949,0.5337765216827393,13696,0.694034218788147,1742,0.07618743926286697,837.718887349,2677248.0,1746172671.1801188,0.0533854179084301,-0.7993320226669312,15.083333969116211
1.0,19.23238754272461,1750,0.0631510466337204,0.8446575999259949,0.48777201771736145,13752,0.7139441967010498,1749,0.07618743926286697,840.880270241,2688000.0,1746172674.3415318,0.0462239608168602,-0.7833908796310425,16.830078125
1.0,19.23238754272461,1765,0.0449218787252903,0.8446575999259949,0.6538800597190857,13872,0.6718395948410034,1764,0.07618743926286697,847.637142766,2711040.0,1746172681.0983913,0.0520833358168602,-0.7802624702453613,15.324219703674316
1.0,19.23238754272461,1771,0.01106770895421505,0.8446575999259949,0.7026313543319702,13920,0.6446616053581238,1770,0.07618743926286697,850.342472466,2720256.0,1746172683.803713,0.0527343787252903,-0.7991636991500854,14.824219703674316
1.0,19.23238754272461,1785,0.06640625,0.8446575999259949,0.862490177154541,14032,0.7143349051475525,1784,0.07618743926286697,856.663492387,2741760.0,1746172690.124705,0.0540364608168602,-0.8672875761985779,15.000000953674316
1.0,19.23238754272461,1787,0.0833333358168602,0.8446575999259949,0.7804361581802368,14048,0.7351089715957642,1786,0.07618743926286697,857.565187635,2744832.0,1746172691.0264006,0.0540364608168602,-0.8761890530586243,14.961588859558105
1.0,19.23238754272461,1791,0.0553385429084301,0.8446575999259949,0.833383321762085,14080,0.7056582570075989,1790,0.07618743926286697,859.367573867,2750976.0,1746172692.8288066,0.0546875037252903,-0.8360005021095276,15.131510734558105
1.0,19.23238754272461,1796,0.0455729179084301,0.8446575999259949,0.672685444355011,14120,0.6675901412963867,1795,0.07618743926286697,861.619123776,2758656.0,1746172695.0803313,0.0553385429084301,-0.8284293413162231,14.824870109558105
1.0,19.23238754272461,1807,0.0520833358168602,0.8446575999259949,0.8341427445411682,14208,0.7122752070426941,1806,0.07618743926286697,866.572948108,2775552.0,1746172700.034176,0.0520833358168602,-0.8001230955123901,16.060546875
1.0,19.23238754272461,1817,0.02669270895421505,0.8446575999259949,0.7817476987838745,14288,0.6768940091133118,1816,0.07618743926286697,871.10682969,2790912.0,1746172704.5680735,0.0488281287252903,-0.8832352161407471,16.62630271911621
1.0,19.23238754272461,1819,0.0970052108168602,0.8446575999259949,0.7581008672714233,14304,0.7555990815162659,1818,0.07618743926286697,872.008425837,2793984.0,1746172705.4696786,0.0488281287252903,-0.8414168357849121,16.2734375
1.0,19.23238754272461,1829,0.0950520858168602,0.8446575999259949,0.7925466895103455,14384,0.7497397065162659,1828,0.07618743926286697,876.511389341,2809344.0,1746172709.9726787,0.0488281287252903,-0.7795785665512085,16.51953125
1.0,19.23238754272461,1833,0.0846354216337204,0.8446575999259949,0.7760393023490906,14416,0.7323272824287415,1832,0.07618743926286697,878.315002614,2815488.0,1746172711.7762425,0.0475260429084301,-0.7530244588851929,16.56380271911621
1.0,19.23238754272461,1864,0.0618489608168602,0.8446575999259949,0.6410017013549805,14664,0.7135536074638367,1863,0.07618743926286697,892.179307159,2863104.0,1746172725.6405709,0.0468750037252903,-0.7987943887710571,16.928386688232422
1.0,19.23238754272461,1878,0.0735677108168602,0.8446575999259949,0.6403634548187256,14776,0.7017874717712402,1877,0.07618743926286697,898.414173216,2884608.0,1746172731.8754432,0.0494791679084301,-0.7864847183227539,16.125652313232422
1.0,19.23238754272461,1890,0.0455729179084301,0.8446575999259949,0.7438340187072754,14872,0.6726208329200745,1889,0.07618743926286697,903.781395684,2903040.0,1746172737.2426686,0.0527343787252903,-0.8505302667617798,15.021485328674316
1.0,19.23238754272461,1912,0.0774739608168602,0.8446575999259949,0.6366207599639893,15048,0.6982245445251465,1911,0.07618743926286697,913.646999394,2936832.0,1746172747.1082666,0.0527343787252903,-0.8351222276687622,14.958333969116211
1.0,19.23238754272461,1948,0.0807291716337204,0.8446575999259949,0.616840124130249,15336,0.7393585443496704,1947,0.07618743926286697,929.729414798,2992128.0,1746172763.1907,0.0468750037252903,-0.8433780074119568,16.617839813232422
0.9999999403953552,19.961978912353516,1956,0.0794270858168602,1.0228241682052612,0.640527606010437,15400,0.7364584803581238,1955,0.19796787202358246,933.415871237,3004416.0,1746172766.8770876,0.0475260429084301,-0.8387976884841919,16.49739646911621
0.9999999403953552,19.961978912353516,1963,0.0807291716337204,1.0228241682052612,0.7742395401000977,15456,0.7413945198059082,1962,0.19796787202358246,936.534602585,3015168.0,1746172769.995885,0.0468750037252903,-0.8773030638694763,16.765625
0.9999999403953552,19.961978912353516,1971,0.1048177108168602,1.0228241682052612,0.6956065893173218,15520,0.7602629065513611,1970,0.19796787202358246,940.115781244,3027456.0,1746172773.5770242,0.0533854179084301,-0.9315026998519897,15.158204078674316
0.9999999403953552,19.961978912353516,1985,0.0592447929084301,1.0228241682052612,0.6856396198272705,15632,0.7058002948760986,1984,0.19796787202358246,946.382448526,3048960.0,1746172779.84352,0.0533854179084301,-0.8379795551300049,15.298829078674316
0.9999999403953552,19.961978912353516,1995,0.0983072966337204,1.0228241682052612,0.7076376676559448,15712,0.7391572594642639,1994,0.19796787202358246,950.848625065,3064320.0,1746172784.309924,0.0520833358168602,-0.8486250042915344,15.228516578674316
0.9999999403953552,19.961978912353516,1999,0.0794270858168602,1.0228241682052612,0.6760076880455017,15744,0.7354285717010498,1998,0.19796787202358246,952.637798179,3070464.0,1746172786.0991,0.0520833358168602,-0.8598658442497253,15.373047828674316
0.9999999403953552,19.961978912353516,2002,0.0963541716337204,1.0228241682052612,0.7014075517654419,15768,0.7595171928405762,2001,0.19796787202358246,953.980295433,3075072.0,1746172787.4416091,0.0507812537252903,-0.8662599921226501,15.621094703674316
0.9999999403953552,19.961978912353516,2008,0.0319010429084301,1.0228241682052612,0.6989966034889221,15816,0.6626540422439575,2007,0.19796787202358246,956.668241243,3084288.0,1746172790.1292686,0.0527343787252903,-0.868991494178772,15.145833969116211
0.9999999403953552,19.961978912353516,2012,0.0436197929084301,1.0228241682052612,0.7233889698982239,15848,0.6714134812355042,2011,0.19796787202358246,958.462324493,3090432.0,1746172791.9234383,0.0520833358168602,-0.821955144405365,14.931641578674316
0.9999999403953552,19.961978912353516,2016,0.0338541679084301,1.0228241682052612,0.7593035101890564,15880,0.6437737345695496,2015,0.19796787202358246,960.260426318,3096576.0,1746172793.7216563,0.0527343787252903,-0.8299692273139954,15.356771469116211
0.9999999403953552,19.961978912353516,2023,0.02278645895421505,1.0228241682052612,0.8032500147819519,15936,0.6534092426300049,2022,0.19796787202358246,963.419666356,3107328.0,1746172796.8809075,0.0475260429084301,-0.8023576736450195,16.40625
0.9999999403953552,19.961978912353516,2033,0.02864583395421505,1.0228241682052612,0.9022510051727295,16016,0.6628670692443848,2032,0.19796787202358246,967.878735669,3122688.0,1746172801.3399644,0.0475260429084301,-0.8072577118873596,16.399089813232422
0.9999999403953552,19.961978912353516,2043,0.0924479216337204,1.0228241682052612,0.8499348163604736,16096,0.741773247718811,2042,0.19796787202358246,972.364602254,3138048.0,1746172805.8258946,0.0488281287252903,-0.76730877161026,16.341796875
0.9999999403953552,19.961978912353516,2073,0.0651041716337204,1.0228241682052612,0.7772880792617798,16336,0.7190342545509338,2072,0.19796787202358246,985.762413263,3184128.0,1746172819.2236865,0.0514322929084301,-0.8759222626686096,15.499349594116211
0.9999999403953552,19.961978912353516,2076,0.0533854179084301,1.0228241682052612,0.7909228801727295,16360,0.6801018714904785,2075,0.19796787202358246,987.115321436,3188736.0,1746172820.5766156,0.0514322929084301,-0.8714568614959717,15.226563453674316
0.9999999403953552,19.961978912353516,2077,0.0852864608168602,1.0228241682052612,0.7705010175704956,16368,0.7128908038139343,2076,0.19796787202358246,987.561499153,3190272.0,1746172821.0227017,0.0540364608168602,-0.8728609085083008,15.027344703674316
0.9999999403953552,19.961978912353516,2102,0.1432291716337204,1.0228241682052612,0.7248183488845825,16568,0.8132813572883606,2101,0.19796787202358246,998.746847076,3228672.0,1746172832.2080727,0.0468750037252903,-0.88129723072052,17.224609375
0.9999999403953552,19.961978912353516,2117,0.02864583395421505,1.0228241682052612,0.8772534728050232,16688,0.654853343963623,2116,0.19796787202358246,1005.439609966,3251712.0,1746172838.9008698,0.0540364608168602,-1.0237878561019897,14.942057609558105
0.9999999403953552,19.961978912353516,2165,0.0989583358168602,1.0228241682052612,0.6590870022773743,17072,0.755279541015625,2164,0.19796787202358246,1026.936614901,3325440.0,1746172860.397885,0.0468750037252903,-1.0181536674499512,16.59309959411621
0.9999999403953552,19.961978912353516,2172,0.0716145858168602,1.0228241682052612,0.6735519766807556,17128,0.7089016437530518,2171,0.19796787202358246,1030.096463895,3336192.0,1746172863.557722,0.0481770858168602,-1.0089343786239624,16.216796875
0.9999999403953552,19.961978912353516,2175,0.134765625,1.0228241682052612,0.6883023977279663,17152,0.824135959148407,2174,0.19796787202358246,1031.429171229,3340800.0,1746172864.8904688,0.0468750037252903,-0.9894682168960571,17.15950584411621
0.9999999403953552,19.961978912353516,2183,0.1184895858168602,1.0228241682052612,0.7675827741622925,17216,0.7808003425598145,2182,0.19796787202358246,1035.005391642,3353088.0,1746172868.4666386,0.0475260429084301,-0.9606871604919434,16.442058563232422
0.9999999403953552,19.961978912353516,2185,0.125,1.0228241682052612,0.8857299089431763,17232,0.7849196791648865,2184,0.19796787202358246,1035.901945751,3356160.0,1746172869.363179,0.0468750037252903,-1.0112025737762451,16.80989646911621
0.9999999403953552,19.961978912353516,2214,0.1432291716337204,1.0228241682052612,0.8752133250236511,17464,0.8216147422790527,2213,0.19796787202358246,1048.869198965,3400704.0,1746172882.3304267,0.0481770858168602,-1.0262041091918945,16.623046875
0.9999999403953552,19.961978912353516,2226,0.0449218787252903,1.0228241682052612,0.8635262250900269,17560,0.6726563572883606,2225,0.19796787202358246,1054.237060505,3419136.0,1746172887.6983273,0.0520833358168602,-1.0394964218139648,14.897135734558105
0.9999999403953552,19.961978912353516,2229,0.0891927108168602,1.0228241682052612,0.8394951820373535,17584,0.7399978041648865,2228,0.19796787202358246,1055.576559271,3423744.0,1746172889.0377984,0.0527343787252903,-1.0457993745803833,15.175782203674316
0.9999999403953552,19.961978912353516,2230,0.0625,1.0228241682052612,0.8887507319450378,17592,0.7107837200164795,2229,0.19796787202358246,1056.022489375,3425280.0,1746172889.4837303,0.0540364608168602,-1.0497853755950928,15.061198234558105
0.9999999403953552,19.961978912353516,2265,0.0371093787252903,1.0228241682052612,0.8705852031707764,17872,0.6625947952270508,2264,0.19796787202358246,1071.671487918,3479040.0,1746172905.132768,0.0481770858168602,-1.0715748071670532,16.240234375
0.9999999403953552,19.961978912353516,2267,0.1588541716337204,1.0228241682052612,0.8036477565765381,17888,0.825875997543335,2266,0.19796787202358246,1072.56708262,3482112.0,1746172906.0283785,0.0468750037252903,-1.0786139965057373,16.34505271911621
0.9999999403953552,19.961978912353516,2268,0.1770833432674408,1.0228241682052612,0.8307765126228333,17896,0.8524030447006226,2267,0.19796787202358246,1073.012225659,3483648.0,1746172906.4735174,0.0475260429084301,-1.0777246952056885,16.709636688232422
0.9999999403953552,18.48951530456543,2283,0.1048177108168602,0.9782381653785706,0.9083962440490723,18016,0.7474787831306458,2282,0.1677301675081253,1079.839990352,3506688.0,1746172913.301244,0.0520833358168602,-1.0858631134033203,14.955079078674316
0.9999999403953552,18.48951530456543,2296,0.0384114608168602,0.9782381653785706,1.1140978336334229,18120,0.6493253707885742,2295,0.1677301675081253,1085.651073408,3526656.0,1746172919.11235,0.0494791679084301,-1.0338594913482666,15.642579078674316
0.9999999403953552,18.48951530456543,2308,0.0631510466337204,0.9782381653785706,0.923750638961792,18216,0.7283026576042175,2307,0.1677301675081253,1091.01575204,3545088.0,1746172924.47698,0.0481770858168602,-0.9972246885299683,16.190105438232422
0.9999999403953552,18.48951530456543,2337,0.0891927108168602,0.9782381653785706,0.8660389184951782,18448,0.7579546570777893,2336,0.1677301675081253,1103.987319705,3589632.0,1746172937.4485707,0.0481770858168602,-1.0985913276672363,16.61328125
0.9999999403953552,18.48951530456543,2340,0.0846354216337204,0.9782381653785706,0.9193412065505981,18472,0.7285276055335999,2339,0.1677301675081253,1105.329310445,3594240.0,1746172938.7905767,0.0488281287252903,-1.125999927520752,16.059246063232422
0.9999999403953552,18.48951530456543,2348,0.0520833358168602,0.9782381653785706,0.8920086622238159,18536,0.713837742805481,2347,0.1677301675081253,1108.902143544,3606528.0,1746172942.3633804,0.0468750037252903,-1.1329480409622192,16.684246063232422
0.9999999403953552,18.48951530456543,2368,0.0462239608168602,0.9782381653785706,0.9960213899612427,18696,0.6949930191040039,2367,0.1677301675081253,1117.836670329,3637248.0,1746172951.2974498,0.0520833358168602,-1.0950201749801636,15.259115219116211
0.9999999403953552,18.48951530456543,2383,0.0540364608168602,0.9782381653785706,0.9506015777587891,18816,0.6855233311653137,2382,0.1677301675081253,1124.55424696,3660288.0,1746172958.0155368,0.0533854179084301,-1.2543842792510986,14.912110328674316
0.9999999403953552,18.48951530456543,2385,0.02083333395421505,0.9782381653785706,0.8274370431900024,18832,0.6418798565864563,2384,0.1677301675081253,1125.447080454,3663360.0,1746172958.9083586,0.0540364608168602,-1.2566287517547607,14.771485328674316
0.9999999403953552,18.48951530456543,2409,0.0983072966337204,0.9782381653785706,0.9952460527420044,19024,0.7634589076042175,2408,0.1677301675081253,1136.180082243,3700224.0,1746172969.6413257,0.0501302108168602,-1.2621264457702637,15.569011688232422
0.9999999403953552,18.48951530456543,2442,0.0878906324505806,0.9782381653785706,0.7432031035423279,19288,0.7273793816566467,2441,0.1677301675081253,1150.945435733,3750912.0,1746172984.4067454,0.0546875037252903,-1.2831952571868896,14.868490219116211
0.9999999403953552,18.48951530456543,2445,0.0423177108168602,0.9782381653785706,0.7254431247711182,19312,0.6696141958236694,2444,0.1677301675081253,1152.28760579,3755520.0,1746172985.748867,0.0533854179084301,-1.3113782405853271,15.142579078674316
0.9999999403953552,18.48951530456543,2451,0.0546875037252903,0.9782381653785706,0.7723191976547241,19360,0.6878789067268372,2450,0.1677301675081253,1154.971790343,3764736.0,1746172988.4330604,0.0533854179084301,-1.3492534160614014,14.802083969116211
0.9999999403953552,18.48951530456543,2456,0.1100260466337204,0.9782381653785706,0.7345848083496094,19400,0.7865649461746216,2455,0.1677301675081253,1157.205161648,3772416.0,1746172990.6664333,0.0462239608168602,-1.3381232023239136,16.822265625
0.9999999403953552,18.48951530456543,2459,0.1015625074505806,0.9782381653785706,0.7212599515914917,19424,0.7549006938934326,2458,0.1677301675081253,1158.546060933,3777024.0,1746172992.0072732,0.0475260429084301,-1.3571771383285522,16.51888084411621
0.9999999403953552,18.48951530456543,2464,0.1588541716337204,0.9782381653785706,0.6991533041000366,19464,0.8375711441040039,2463,0.1677301675081253,1160.789677377,3784704.0,1746172994.2509313,0.0468750037252903,-1.318528413772583,16.65364646911621
0.9999999403953552,18.48951530456543,2481,0.1139322966337204,0.9782381653785706,0.7911380529403687,19600,0.7531369924545288,2480,0.1677301675081253,1168.393507035,3810816.0,1746173001.8547733,0.0527343787252903,-1.2755683660507202,14.925130844116211
0.9999999403953552,18.48951530456543,2493,0.0722656324505806,0.9782381653785706,0.6453192234039307,19696,0.7059304714202881,2492,0.1677301675081253,1173.757842528,3829248.0,1746173007.2191074,0.0514322929084301,-1.3032597303390503,15.425782203674316
0.9999999403953552,18.48951530456543,2509,0.1276041716337204,0.9782381653785706,0.6875990629196167,19824,0.7910275459289551,2508,0.1677301675081253,1180.93637538,3853824.0,1746173014.3976264,0.0481770858168602,-1.232365608215332,16.54622459411621
0.9999999403953552,18.48951530456543,2516,0.0742187574505806,0.9782381653785706,0.7558566927909851,19880,0.7245976328849792,2515,0.1677301675081253,1184.061322025,3864576.0,1746173017.5226123,0.0429687537252903,-1.270460844039917,17.494140625
0.9999999403953552,18.48951530456543,2519,0.0930989608168602,0.9782381653785706,0.8124294281005859,19904,0.7286933064460754,2518,0.1677301675081253,1185.397216125,3869184.0,1746173018.8585112,0.0533854179084301,-1.2767447233200073,15.093750953674316
0.9999999403953552,18.48951530456543,2557,0.1315104216337204,0.9782381653785706,0.6884641051292419,20208,0.8140625953674316,2556,0.1677301675081253,1202.390125659,3927552.0,1746173035.8512046,0.0468750037252903,-1.4095947742462158,16.92317771911621
0.9999999403953552,18.48951530456543,2559,0.138671875,0.9782381653785706,0.695466160774231,20224,0.8196141719818115,2558,0.1677301675081253,1203.31189479,3930624.0,1746173036.7731793,0.0475260429084301,-1.4000613689422607,16.541015625
0.9999999403953552,18.48951530456543,2562,0.13671875,0.9782381653785706,0.8614397048950195,20248,0.8153173327445984,2561,0.1677301675081253,1204.653729824,3935232.0,1746173038.115027,0.0468750037252903,-1.383244276046753,16.71809959411621
0.9999999403953552,18.48951530456543,2570,0.0768229216337204,0.9782381653785706,0.7893071174621582,20312,0.7350261807441711,2569,0.1677301675081253,1208.232214868,3947520.0,1746173041.6934736,0.0468750037252903,-1.3490631580352783,16.39453125
0.9999999403953552,18.48951530456543,2589,0.1217447966337204,0.9782381653785706,0.7666210532188416,20464,0.7766454815864563,2588,0.1677301675081253,1216.791887661,3976704.0,1746173050.2531242,0.0475260429084301,-1.432187557220459,16.296875
0.9999999403953552,18.48951530456543,2596,0.0807291716337204,0.9782381653785706,0.8068147897720337,20520,0.729557454586029,2595,0.1677301675081253,1219.948905093,3987456.0,1746173053.410145,0.0514322929084301,-1.5062743425369263,15.246094703674316
1.0,18.479854583740234,2605,0.0677083358168602,0.9947674870491028,0.7481778860092163,20592,0.7157553434371948,2604,0.17812784016132355,1224.146491373,4001280.0,1746173057.6077578,0.0514322929084301,-1.4756784439086914,15.221354484558105
1.0,18.479854583740234,2608,0.0774739608168602,0.9947674870491028,0.7629433870315552,20616,0.7192354798316956,2607,0.17812784016132355,1225.500525099,4005888.0,1746173058.9617774,0.0520833358168602,-1.4857587814331055,15.040365219116211
1.0,18.479854583740234,2631,0.0657552108168602,0.9947674870491028,0.8285683393478394,20800,0.717140257358551,2630,0.17812784016132355,1235.878602731,4041216.0,1746173069.339827,0.0520833358168602,-1.580383539199829,15.264324188232422
1.0,18.479854583740234,2637,0.0475260429084301,0.9947674870491028,0.8293583393096924,20848,0.7100380063056946,2636,0.17812784016132355,1238.583593535,4050432.0,1746173072.044814,0.0481770858168602,-1.628078579902649,16.207683563232422
1.0,18.479854583740234,2643,0.1080729216337204,0.9947674870491028,0.8135219812393188,20896,0.7799480557441711,2642,0.17812784016132355,1241.289541443,4059648.0,1746173074.750777,0.0462239608168602,-1.5201530456542969,16.560546875
1.0,18.479854583740234,2685,0.1119791716337204,0.9947674870491028,1.0483293533325195,21232,0.7789064049720764,2684,0.17812784016132355,1260.244335109,4124160.0,1746173093.7056057,0.0468750037252903,-1.4700889587402344,16.527996063232422
1.0,18.479854583740234,2694,0.0983072966337204,0.9947674870491028,0.8652428984642029,21304,0.7737335562705994,2693,0.17812784016132355,1264.313306049,4137984.0,1746173097.7745762,0.0468750037252903,-1.4539496898651123,16.61653709411621
1.0,18.479854583740234,2702,0.1256510466337204,0.9947674870491028,0.8039833307266235,21368,0.8075995445251465,2701,0.17812784016132355,1267.924381058,4150272.0,1746173101.3855958,0.0462239608168602,-1.4786847829818726,16.97200584411621
1.0,18.479854583740234,2708,0.1087239608168602,0.9947674870491028,0.9411008954048157,21416,0.7868728041648865,2707,0.17812784016132355,1270.630163969,4159488.0,1746173104.0914218,0.0468750037252903,-1.5008423328399658,16.67903709411621
1.0,18.479854583740234,2726,0.1529947966337204,0.9947674870491028,0.6795989274978638,21560,0.8444367051124573,2725,0.17812784016132355,1278.751410059,4187136.0,1746173112.21266,0.0462239608168602,-1.4586193561553955,16.79817771911621
1.0,18.479854583740234,2731,0.0566406287252903,0.9947674870491028,0.7279355525970459,21600,0.6861625909805298,2730,0.17812784016132355,1281.012905571,4194816.0,1746173114.474166,0.0507812537252903,-1.4493063688278198,15.718750953674316
1.0,18.479854583740234,2783,0.0716145858168602,0.9947674870491028,0.8350876569747925,22016,0.7154593467712402,2782,0.17812784016132355,1304.501549197,4274688.0,1746173137.962803,0.0527343787252903,-1.4796128273010254,15.625652313232422
1.0,18.479854583740234,2804,0.0651041716337204,0.9947674870491028,0.8858598470687866,22184,0.7158973217010498,2803,0.17812784016132355,1313.977011425,4306944.0,1746173147.4380693,0.0494791679084301,-1.528814435005188,16.070964813232422
1.0,18.479854583740234,2822,0.0390625037252903,0.9947674870491028,1.0161727666854858,22328,0.6959636807441711,2821,0.17812784016132355,1322.095186312,4334592.0,1746173155.556447,0.0514322929084301,-1.831334114074707,15.332683563232422
1.0,18.479854583740234,2846,0.1256510466337204,0.9947674870491028,1.0807448625564575,22520,0.7915365695953369,2845,0.17812784016132355,1332.917002543,4371456.0,1746173166.3782551,0.0475260429084301,-1.8163635730743408,16.54427146911621
1.0,18.479854583740234,2857,0.0585937537252903,0.9947674870491028,0.9424725770950317,22608,0.7029120326042175,2856,0.17812784016132355,1337.88157121,4388352.0,1746173171.3428133,0.0527343787252903,-1.8088570833206177,15.120443344116211
1.0,18.479854583740234,2862,0.0709635466337204,0.9947674870491028,0.8822601437568665,22648,0.7248462438583374,2861,0.17812784016132355,1340.134710251,4396032.0,1746173173.5959811,0.0527343787252903,-1.7446637153625488,15.462240219116211
1.0,18.479854583740234,2878,0.0592447929084301,0.9947674870491028,1.0384924411773682,22776,0.7067709565162659,2877,0.17812784016132355,1347.344676837,4420608.0,1746173180.80589,0.0520833358168602,-1.838610291481018,15.312500953674316
1.0,18.479854583740234,2882,0.0761718824505806,0.9947674870491028,0.9386959075927734,22808,0.7060962319374084,2881,0.17812784016132355,1349.146393039,4426752.0,1746173182.6076329,0.0533854179084301,-1.959252953529358,14.889974594116211
1.0,18.479854583740234,2886,0.0468750037252903,0.9947674870491028,0.8964663743972778,22840,0.6807529330253601,2885,0.17812784016132355,1350.952662558,4432896.0,1746173184.4138856,0.0540364608168602,-1.936776876449585,14.888021469116211
1.0,18.479854583740234,2896,0.0423177108168602,0.9947674870491028,0.8094900846481323,22920,0.6816052198410034,2895,0.17812784016132355,1355.459935546,4448256.0,1746173188.9212008,0.0514322929084301,-1.8866159915924072,15.307943344116211
1.0,18.479854583740234,2899,0.1028645858168602,0.9947674870491028,0.8297058343887329,22944,0.7439632415771484,2898,0.17812784016132355,1356.814865403,4452864.0,1746173190.2761147,0.0527343787252903,-1.879221796989441,15.078776359558105
1.0,18.479854583740234,2904,0.0813802108168602,0.9947674870491028,0.8740534782409668,22984,0.7618727684020996,2903,0.17812784016132355,1359.068246328,4460544.0,1746173192.5295115,0.0468750037252903,-1.8193647861480713,17.043621063232422
1.0,18.479854583740234,2906,0.0579427108168602,0.9947674870491028,0.8882541060447693,23000,0.6930516958236694,2905,0.17812784016132355,1359.969230645,4463616.0,1746173193.430496,0.0527343787252903,-1.814527153968811,14.880208969116211
1.0,18.479854583740234,2914,0.0761718824505806,0.9947674870491028,0.8078774213790894,23064,0.7178386449813843,2913,0.17812784016132355,1363.578134128,4475904.0,1746173197.0393758,0.0527343787252903,-1.8595489263534546,15.058594703674316
1.0,18.44333267211914,2929,0.012369791977107525,0.9752892851829529,0.6964290738105774,23184,0.6400214433670044,2928,0.16333332657814026,1370.466643219,4498944.0,1746173203.9278893,0.0533854179084301,-1.9082061052322388,14.996094703674316
1.0,18.44333267211914,2955,0.0468750037252903,0.9752892851829529,0.7206357717514038,23392,0.7004736065864563,2954,0.16333332657814026,1382.225296918,4538880.0,1746173215.6865711,0.0514322929084301,-1.9883389472961426,15.326824188232422
1.0,18.44333267211914,3015,0.1054687574505806,0.9752892851829529,0.7749475240707397,23872,0.7561080455780029,3014,0.16333332657814026,1409.303621348,4631040.0,1746173242.764829,0.0527343787252903,-2.375908851623535,15.179688453674316
1.0,18.44333267211914,3050,0.0703125,0.9752892851829529,0.8998486399650574,24152,0.7405304312705994,3049,0.16333332657814026,1425.123573878,4684800.0,1746173258.5848277,0.0475260429084301,-2.6029434204101562,16.798828125
1.0,18.44333267211914,3084,0.0768229216337204,0.9752892851829529,0.9724196195602417,24424,0.7541905045509338,3083,0.16333332657814026,1440.459553462,4737024.0,1746173273.9208162,0.0494791679084301,-2.781644821166992,16.438152313232422
1.0,18.44333267211914,3109,0.0820312574505806,0.9752892851829529,1.0723865032196045,24624,0.7424361705780029,3108,0.16333332657814026,1451.766079499,4775424.0,1746173285.2273324,0.0481770858168602,-2.449596405029297,16.373699188232422
1.0,18.44333267211914,3121,0.0976562574505806,0.9752892851829529,1.126905083656311,24720,0.7606061697006226,3120,0.16333332657814026,1457.173308693,4793856.0,1746173290.6345682,0.0481770858168602,-2.447906494140625,16.478515625
1.0,18.44333267211914,3126,0.1165364608168602,0.9752892851829529,1.1535730361938477,24760,0.7962003350257874,3125,0.16333332657814026,1459.435962287,4801536.0,1746173292.897231,0.0468750037252903,-2.3531339168548584,17.12239646911621
1.0,18.44333267211914,3134,0.1067708358168602,0.9752892851829529,1.1061969995498657,24824,0.7693774700164795,3133,0.16333332657814026,1463.048049858,4813824.0,1746173296.5092652,0.0488281287252903,-2.356429100036621,15.966146469116211
1.0,18.44333267211914,3181,0.0839843824505806,0.9752892851829529,0.904043436050415,25200,0.7314395308494568,3180,0.16333332657814026,1484.261080231,4886016.0,1746173317.7222965,0.0468750037252903,-2.2926533222198486,16.070964813232422
