test_returned_won_episode,returned_episode_returns,env_step,loss,grad_steps,returned_episode,test_returned_episode_returns,test_returned_episode,_timestamp,returned_episode_lengths,update_steps,returned_won_episode,qvals,_step,test_returned_episode_lengths,_runtime
0.007462686393409967,0.276721328496933,2942976.0,0.0268250722438097,15080,0.0078125,0.7630719542503357,1.0,1746191727.1902666,28.8125,1916,0.0,-0.3311462700366974,1915,73.0055923461914,603.691959338
0.007462686393409967,0.2750893831253052,2958336.0,0.034830912947654724,15160,0.0078125,0.7630719542503357,1.0,1746191730.1425428,29.70963478088379,1926,0.0,-0.3248175382614136,1925,73.0055923461914,606.644254025
0.007462686393409967,0.3787699341773987,2976768.0,0.027341147884726524,15256,0.0078125,0.7630719542503357,1.0,1746191733.686576,27.17447853088379,1938,0.1022135391831398,-0.3336299955844879,1937,73.0055923461914,610.188278644
0.007462686393409967,0.3170407712459564,2981376.0,0.06265992671251297,15280,0.008463541977107525,0.7630719542503357,1.0,1746191734.5732274,29.95052146911621,1941,0.05078125,-0.32385843992233276,1940,73.0055923461914,611.074931093
0.007462686393409967,0.32456937432289124,2982912.0,0.035022489726543427,15288,0.0078125,0.7630719542503357,1.0,1746191734.8685648,27.11328125,1942,0.06640625,-0.3116413950920105,1941,73.0055923461914,611.370276507
0.007462686393409967,0.30350691080093384,2993664.0,0.047592420130968094,15344,0.014322916977107525,0.7630719542503357,1.0,1746191736.9368432,31.84375,1949,0.0,-0.29850125312805176,1948,73.0055923461914,613.438542092
0.024667929857969284,0.3014209568500519,3033600.0,0.03902796655893326,15552,0.0078125,0.7952837944030762,0.9999999403953552,1746191744.6877525,28.640625,1975,0.02213541604578495,-0.30671781301498413,1974,77.01707458496094,621.189450321
0.024667929857969284,0.3097577691078186,3062784.0,0.045608796179294586,15704,0.0078125,0.7952837944030762,0.9999999403953552,1746191750.2992773,29.13411521911621,1994,0.02864583395421505,-0.2914033532142639,1993,77.01707458496094,626.800990708
0.024667929857969284,0.25612321496009827,3087360.0,0.059441596269607544,15832,0.0078125,0.7952837944030762,0.9999999403953552,1746191755.0253181,26.14974021911621,2010,0.02213541604578495,-0.29053473472595215,2009,77.01707458496094,631.527064458
0.024667929857969284,0.3467560410499573,3141120.0,0.05493522435426712,16112,0.0078125,0.7952837944030762,0.9999999403953552,1746191765.3657544,27.76302146911621,2045,0.0755208358168602,-0.26704221963882446,2044,77.01707458496094,641.86746498
0.024667929857969284,0.308843731880188,3185664.0,0.06311947852373123,16344,0.008463541977107525,0.7952837944030762,0.9999999403953552,1746191773.9295385,29.22916603088379,2074,0.02604166604578495,-0.3400592505931854,2073,77.01707458496094,650.431251403
0.024667929857969284,0.2651570737361908,3190272.0,0.04640429466962814,16368,0.008463541977107525,0.7952837944030762,0.9999999403953552,1746191774.8150804,27.16015625,2077,0.0,-0.3386181592941284,2076,77.01707458496094,651.316776822
0.024667929857969284,0.32187408208847046,3201024.0,0.06333108991384506,16424,0.0078125,0.7952837944030762,0.9999999403953552,1746191776.8816667,27.25260353088379,2084,0.0651041641831398,-0.331418514251709,2083,77.01707458496094,653.383364347
0.024667929857969284,0.24145916104316711,3208704.0,0.06395520269870758,16464,0.0078125,0.7952837944030762,0.9999999403953552,1746191778.35846,26.09765625,2089,0.0,-0.3458842933177948,2088,77.01707458496094,654.860168977
0.024667929857969284,0.28463104367256165,3220992.0,0.07016530632972717,16528,0.0078125,0.7952837944030762,0.9999999403953552,1746191780.7204359,28.02864646911621,2097,0.01888020895421505,-0.34012776613235474,2096,77.01707458496094,657.222141852
0.024667929857969284,0.29481765627861023,3242496.0,0.072496198117733,16640,0.0078125,0.7952837944030762,0.9999999403953552,1746191784.862901,25.14453125,2111,0.0494791679084301,-0.3082866072654724,2110,77.01707458496094,661.364597996
0.024667929857969284,0.32069873809814453,3245568.0,0.06265658885240555,16656,0.0078125,0.7952837944030762,0.9999999403953552,1746191785.4538617,27.421875,2113,0.046875,-0.3083711862564087,2112,77.01707458496094,661.955579585
0.024667929857969284,0.26579856872558594,3248640.0,0.07509710639715195,16672,0.0078125,0.7952837944030762,0.9999999403953552,1746191786.0440805,26.84895896911621,2115,0.01822916604578495,-0.28927117586135864,2114,77.01707458496094,662.545798783
0.024667929857969284,0.2795807123184204,3250176.0,0.062182892113924026,16680,0.0078125,0.7952837944030762,0.9999999403953552,1746191786.3391747,30.62890625,2116,0.0,-0.2971413731575012,2115,77.01707458496094,662.840882523
0.024667929857969284,0.28046172857284546,3294720.0,0.07304413616657257,16912,0.0078125,0.7952837944030762,0.9999999403953552,1746191794.9030712,28.70052146911621,2145,0.0,-0.3014678955078125,2144,77.01707458496094,671.404777341
0.024667929857969284,0.26253119111061096,3297792.0,0.07525747269392014,16928,0.0078125,0.7952837944030762,0.9999999403953552,1746191795.4938471,28.61067771911621,2147,0.0,-0.28949838876724243,2146,77.01707458496094,671.995541449
0.024667929857969284,0.2972568869590759,3342336.0,0.11191591620445251,17160,0.013671875,0.7952837944030762,0.9999999403953552,1746191804.0789897,30.69400978088379,2176,0.0,-0.31604674458503723,2175,77.01707458496094,680.580709799
0.024667929857969284,0.26214927434921265,3345408.0,0.0930585116147995,17176,0.0078125,0.7952837944030762,0.9999999403953552,1746191804.6694307,28.23307228088379,2178,0.0,-0.3238346576690674,2177,77.01707458496094,681.171143663
0.024667929857969284,0.3278115689754486,3354624.0,0.09678256511688232,17224,0.0078125,0.7952837944030762,0.9999999403953552,1746191806.4411285,28.52474021911621,2184,0.0442708320915699,-0.3052927255630493,2183,77.01707458496094,682.942833499
0.024667929857969284,0.2559409439563751,3362304.0,0.19318106770515442,17264,0.0078125,0.7952837944030762,0.9999999403953552,1746191807.9180927,28.08724021911621,2189,0.0,-0.3059949278831482,2188,77.01707458496094,684.419814543
0.024667929857969284,0.3497447371482849,3377664.0,0.093610018491745,17344,0.0078125,0.7952837944030762,0.9999999403953552,1746191810.8695226,28.0546875,2199,0.0768229141831398,-0.31451481580734253,2198,77.01707458496094,687.371245027
0.024667929857969284,0.3200433552265167,3379200.0,0.09242931753396988,17352,0.0078125,0.7952837944030762,0.9999999403953552,1746191811.1646917,28.18619728088379,2200,0.0442708320915699,-0.3207300901412964,2199,77.01707458496094,687.666403969
0.024667929857969284,0.37057894468307495,3406848.0,0.07696421444416046,17496,0.0078125,0.7952837944030762,0.9999999403953552,1746191816.4836526,27.29427146911621,2218,0.1015625,-0.33260178565979004,2217,77.01707458496094,692.985364247
0.024667929857969284,0.44606420397758484,3457536.0,0.09092222154140472,17760,0.0078125,0.7952837944030762,0.9999999403953552,1746191826.2282593,26.51953125,2251,0.177734375,-0.25249794125556946,2250,77.01707458496094,702.729957293
0.310546875,0.32026296854019165,3506688.0,0.1065453588962555,18016,0.0078125,1.2250025272369385,1.0,1746191835.7469804,28.31119728088379,2283,0.0462239570915699,-0.2745438814163208,2282,88.849609375,712.248684082
0.310546875,0.34551557898521423,3517440.0,0.13211598992347717,18072,0.0078125,1.2250025272369385,1.0,1746191837.8150527,27.80989646911621,2290,0.072265625,-0.2740340530872345,2289,88.849609375,714.31674452
0.310546875,0.2797864079475403,3529728.0,0.15611368417739868,18136,0.0078125,1.2250025272369385,1.0,1746191840.1843123,26.14974021911621,2298,0.0403645820915699,-0.24575337767601013,2297,88.849609375,716.686011405
0.310546875,0.3585442304611206,3545088.0,0.10596145689487457,18216,0.0078125,1.2250025272369385,1.0,1746191843.1376019,26.43489646911621,2308,0.0911458358168602,-0.24777452647686005,2307,88.849609375,719.639293778
0.310546875,0.2926301658153534,3563520.0,0.12506183981895447,18312,0.0078125,1.2250025272369385,1.0,1746191846.6861115,28.97265625,2320,0.025390625,-0.26992517709732056,2319,88.849609375,723.187820263
0.310546875,0.2574556767940521,3578880.0,0.1307322382926941,18392,0.0078125,1.2250025272369385,1.0,1746191849.63993,29.00520896911621,2330,0.0,-0.2467673271894455,2329,88.849609375,726.141623049
0.310546875,0.24554334580898285,3580416.0,0.13069120049476624,18400,0.0078125,1.2250025272369385,1.0,1746191849.9352946,26.76953125,2331,0.0,-0.274275004863739,2330,88.849609375,726.43698218
0.310546875,0.3133193850517273,3620352.0,0.09642733633518219,18608,0.0078125,1.2250025272369385,1.0,1746191857.6194344,26.15104103088379,2357,0.0481770820915699,-0.31903398036956787,2356,88.849609375,734.121154161
0.310546875,0.3550650179386139,3644928.0,0.1028582900762558,18736,0.0078125,1.2250025272369385,1.0,1746191862.3463407,29.00520896911621,2373,0.0696614608168602,-0.30590003728866577,2372,88.849609375,738.848034722
0.310546875,0.3062421381473541,3695616.0,0.12804639339447021,19000,0.0078125,1.2250025272369385,1.0,1746191872.0885956,28.26953125,2406,0.0455729179084301,-0.2815302014350891,2405,88.849609375,748.590301784
0.310546875,0.371627539396286,3697152.0,0.12056255340576172,19008,0.0078125,1.2250025272369385,1.0,1746191872.3837547,26.60025978088379,2407,0.103515625,-0.2879739999771118,2406,88.849609375,748.885471048
0.310546875,0.2964192032814026,3729408.0,0.14947836101055145,19176,0.008463541977107525,1.2250025272369385,1.0,1746191878.5897021,26.51041603088379,2428,0.0436197929084301,-0.2524460256099701,2427,88.849609375,755.091413535
0.310546875,0.42516055703163147,3809280.0,0.15038008987903595,19592,0.0078125,1.2250025272369385,1.0,1746191893.9537408,26.11849021911621,2480,0.1712239533662796,-0.3498176038265228,2479,88.849609375,770.455429382
0.310546875,0.3678567111492157,3813888.0,0.14396563172340393,19616,0.0078125,1.2250025272369385,1.0,1746191894.839897,27.82942771911621,2483,0.0852864608168602,-0.34602993726730347,2482,88.849609375,771.341603644
0.310546875,0.3858671188354492,3833856.0,0.13184791803359985,19720,0.0078125,1.2250025272369385,1.0,1746191898.678531,26.93619728088379,2496,0.1106770858168602,-0.3195740282535553,2495,88.849609375,775.18023717
0.310546875,0.35131072998046875,3886080.0,0.22184458374977112,19992,0.0078125,1.2250025272369385,1.0,1746191908.7261896,25.70963478088379,2530,0.09765625,-0.4245290756225586,2529,88.849609375,785.22789756
0.310546875,0.3258393704891205,3906048.0,0.13554713129997253,20096,0.0078125,1.2250025272369385,1.0,1746191912.5670772,25.94661521911621,2543,0.0735677108168602,-0.41377320885658264,2542,88.849609375,789.06879664
0.310546875,0.3049687147140503,3972096.0,0.20044642686843872,20440,0.0078125,1.2250025272369385,1.0,1746191925.2658243,26.73046875,2586,0.0494791679084301,-0.3792304992675781,2585,88.849609375,801.767523662
0.310546875,0.3237655758857727,3982848.0,0.15036705136299133,20496,0.0078125,1.2250025272369385,1.0,1746191927.3356097,25.57942771911621,2593,0.0690104141831398,-0.33807066082954407,2592,88.849609375,803.837319105
0.4416826069355011,0.4045954644680023,4019712.0,0.16320036351680756,20688,0.0078125,1.3181973695755005,1.0,1746191934.5095398,25.74088478088379,2617,0.1477864533662796,-0.46355140209198,2616,87.26004028320312,811.011248378
0.4416826069355011,0.2569539248943329,4071936.0,0.1728348731994629,20960,0.0078125,1.3181973695755005,1.0,1746191944.5507767,25.94400978088379,2651,0.02799479104578495,-0.370782732963562,2650,87.26004028320312,821.052493988
0.4416826069355011,0.2565824091434479,4081152.0,0.2035694420337677,21008,0.0078125,1.3181973695755005,1.0,1746191946.3214662,23.9375,2657,0.0442708320915699,-0.38053715229034424,2656,87.26004028320312,822.823160169
0.4416826069355011,0.37835150957107544,4084224.0,0.19266377389431,21024,0.0078125,1.3181973695755005,1.0,1746191946.9118114,25.83463478088379,2659,0.1171875,-0.3563627600669861,2658,87.26004028320312,823.413506384
0.4416826069355011,0.4318193793296814,4087296.0,0.1757536381483078,21040,0.0078125,1.3181973695755005,1.0,1746191947.5017421,25.74479103088379,2661,0.1666666716337204,-0.34419533610343933,2660,87.26004028320312,824.003449427
0.4416826069355011,0.3166857063770294,4105728.0,0.20100721716880798,21136,0.0078125,1.3181973695755005,1.0,1746191951.048875,25.89192771911621,2673,0.0703125,-0.4208139181137085,2672,87.26004028320312,827.550608969
0.4416826069355011,0.4172881245613098,4108800.0,0.19458572566509247,21152,0.0078125,1.3181973695755005,1.0,1746191951.639182,26.26822853088379,2675,0.1477864533662796,-0.407551646232605,2674,87.26004028320312,828.140892736
0.4416826069355011,0.2762073874473572,4125696.0,0.1739097684621811,21240,0.0078125,1.3181973695755005,1.0,1746191954.891318,25.67838478088379,2686,0.0462239570915699,-0.4524000883102417,2685,87.26004028320312,831.39301192
0.4416826069355011,0.38906681537628174,4131840.0,0.19015401601791382,21272,0.0078125,1.3181973695755005,1.0,1746191956.073042,26.296875,2690,0.1171875,-0.407558411359787,2689,87.26004028320312,832.574761448
0.4416826069355011,0.32581591606140137,4164096.0,0.20352691411972046,21440,0.0078125,1.3181973695755005,1.0,1746191962.2738383,24.61067771911621,2711,0.0904947891831398,-0.41754817962646484,2710,87.26004028320312,838.775544201
0.4416826069355011,0.34114837646484375,4174848.0,0.19330191612243652,21496,0.0078125,1.3181973695755005,1.0,1746191964.3442695,26.14583396911621,2718,0.0768229141831398,-0.376548171043396,2717,87.26004028320312,840.845965527
0.4416826069355011,0.38668134808540344,4197888.0,0.19550186395645142,21616,0.0078125,1.3181973695755005,1.0,1746191968.7746873,27.40885353088379,2733,0.103515625,-0.4416895806789398,2732,87.26004028320312,845.276385032
0.4416826069355011,0.47373783588409424,4214784.0,0.22781048715114594,21704,0.0078125,1.3181973695755005,1.0,1746191972.0214043,27.93229103088379,2744,0.1842447966337204,-0.4586343765258789,2743,87.26004028320312,848.52313337
0.4416826069355011,0.2532334625720978,4268544.0,0.25523146986961365,21984,0.0078125,1.3181973695755005,1.0,1746191982.3596876,24.99349021911621,2779,0.025390625,-0.4250202178955078,2778,87.26004028320312,858.861391613
0.4416826069355011,0.3835563659667969,4274688.0,0.24384650588035583,22016,0.0078125,1.3181973695755005,1.0,1746191983.5408545,25.37369728088379,2783,0.1243489608168602,-0.42133966088294983,2782,87.26004028320312,860.042572103
0.4416826069355011,0.39461541175842285,4282368.0,0.3100050687789917,22056,0.0078125,1.3181973695755005,1.0,1746191985.0187678,27.66536521911621,2788,0.1263020783662796,-0.37053382396698,2787,87.26004028320312,861.520469593
0.4416826069355011,0.39746180176734924,4296192.0,0.22573916614055634,22128,0.0078125,1.3181973695755005,1.0,1746191987.675909,27.29817771911621,2797,0.123046875,-0.4151167571544647,2796,87.26004028320312,864.177607073
0.4416826069355011,0.48652946949005127,4328448.0,0.2748112380504608,22296,0.0078125,1.3181973695755005,1.0,1746191993.8800492,27.92317771911621,2818,0.2018229216337204,-0.4505161643028259,2817,87.26004028320312,870.381750835
0.4416826069355011,0.3553098738193512,4359168.0,0.30774998664855957,22456,0.0078125,1.3181973695755005,1.0,1746191999.7907922,25.1953125,2838,0.1061197891831398,-0.4684697687625885,2837,87.26004028320312,876.292509908
0.4416826069355011,0.39266401529312134,4362240.0,0.2246088683605194,22472,0.0078125,1.3181973695755005,1.0,1746192000.3811147,25.05208396911621,2840,0.1412760466337204,-0.4746280908584595,2839,87.26004028320312,876.882825607
0.4416826069355011,0.37544700503349304,4374528.0,0.2378491759300232,22536,0.0078125,1.3181973695755005,1.0,1746192002.7454116,25.921875,2848,0.123046875,-0.4626617431640625,2847,87.26004028320312,879.247131612
0.4416826069355011,0.499481737613678,4386816.0,0.25466984510421753,22600,0.0078125,1.3181973695755005,1.0,1746192005.1075187,27.72786521911621,2856,0.2109375,-0.4431924819946289,2855,87.26004028320312,881.609249173
0.4416826069355011,0.4039895236492157,4405248.0,0.2756468951702118,22696,0.0078125,1.3181973695755005,1.0,1746192008.6510963,26.1015625,2868,0.1393229216337204,-0.552282989025116,2867,87.26004028320312,885.152795899
0.4416826069355011,0.4031292498111725,4414464.0,0.21613121032714844,22744,0.0078125,1.3181973695755005,1.0,1746192010.42466,24.68489646911621,2874,0.1471354216337204,-0.6005041599273682,2873,87.26004028320312,886.92637014
0.4416826069355011,0.38622739911079407,4417536.0,0.21445155143737793,22760,0.0078125,1.3181973695755005,1.0,1746192011.0150166,26.21224021911621,2876,0.1354166716337204,-0.5840765237808228,2875,87.26004028320312,887.516722248
0.4416826069355011,0.4592629671096802,4423680.0,0.2364163100719452,22792,0.0078125,1.3181973695755005,1.0,1746192012.1954598,26.38671875,2880,0.1809895783662796,-0.5634490251541138,2879,87.26004028320312,888.697156553
0.4416826069355011,0.44986364245414734,4446720.0,0.21404629945755005,22912,0.0078125,1.3181973695755005,1.0,1746192016.6282423,25.7890625,2895,0.1796875,-0.45610058307647705,2894,87.26004028320312,893.129933886
0.4416826069355011,0.4431874454021454,4460544.0,0.253945529460907,22984,0.0078125,1.3181973695755005,1.0,1746192019.2878265,26.56640625,2904,0.1744791716337204,-0.4234923720359802,2903,87.26004028320312,895.78953984
0.4416826069355011,0.4328714609146118,4465152.0,0.2470073699951172,23008,0.0078125,1.3181973695755005,1.0,1746192020.1739614,25.46744728088379,2907,0.1725260466337204,-0.4181465804576874,2906,87.26004028320312,896.675671491
0.4416826069355011,0.518984317779541,4466688.0,0.23434552550315857,23016,0.0078125,1.3181973695755005,1.0,1746192020.4692545,26.36197853088379,2908,0.23046875,-0.402520090341568,2907,87.26004028320312,896.970941062
0.4416826069355011,0.5350390672683716,4486656.0,0.22528916597366333,23120,0.0078125,1.3181973695755005,1.0,1746192024.3099017,26.6640625,2921,0.2486979216337204,-0.380652517080307,2920,87.26004028320312,900.811609949
0.658203125,0.5102517008781433,4555776.0,0.2479976862668991,23480,0.0078125,1.5956170558929443,1.0,1746192037.6734645,26.29036521911621,2966,0.2337239533662796,-0.46070361137390137,2965,92.056640625,914.175164692
0.658203125,0.49129506945610046,4569600.0,0.20627811551094055,23552,0.0078125,1.5956170558929443,1.0,1746192040.3331015,25.28515625,2975,0.2259114533662796,-0.4075273871421814,2974,92.056640625,916.834815951
0.658203125,0.4954652190208435,4606464.0,0.2083311676979065,23744,0.0078125,1.5956170558929443,1.0,1746192047.42306,27.64192771911621,2999,0.2037760466337204,-0.4063405990600586,2998,92.056640625,923.924765499
0.658203125,0.5160120725631714,4618752.0,0.20277859270572662,23808,0.0078125,1.5956170558929443,1.0,1746192049.7858288,27.65625,3007,0.2265625,-0.4192173182964325,3006,92.056640625,926.287540182
0.658203125,0.5503333210945129,4627968.0,0.19325608015060425,23856,0.0078125,1.5956170558929443,1.0,1746192051.5585728,26.21744728088379,3013,0.2669270932674408,-0.3917948603630066,3012,92.056640625,928.060291958
0.658203125,0.4206804931163788,4634112.0,0.23643508553504944,23888,0.0078125,1.5956170558929443,1.0,1746192052.739439,25.26692771911621,3017,0.1647135466337204,-0.4006524682044983,3016,92.056640625,929.241143743
0.658203125,0.4560607373714447,4635648.0,0.23986196517944336,23896,0.0078125,1.5956170558929443,1.0,1746192053.0345817,25.41927146911621,3018,0.1927083283662796,-0.4029957950115204,3017,92.056640625,929.536299017
0.658203125,0.5576232075691223,4661760.0,0.29798710346221924,24032,0.0078125,1.5956170558929443,1.0,1746192058.0624487,27.17447853088379,3035,0.26171875,-0.5003618001937866,3034,92.056640625,934.564132606
0.658203125,0.597714364528656,4663296.0,0.3442133069038391,24040,0.0078125,1.5956170558929443,1.0,1746192058.3575306,27.72005271911621,3036,0.2877604067325592,-0.4998266398906708,3035,92.056640625,934.859219241
0.658203125,0.533415675163269,4717056.0,0.20478588342666626,24320,0.0078125,1.5956170558929443,1.0,1746192068.7129033,27.48697853088379,3071,0.2376302033662796,-0.47975844144821167,3070,92.056640625,945.214611635
0.658203125,0.521196186542511,4732416.0,0.28698965907096863,24400,0.0078125,1.5956170558929443,1.0,1746192071.6666594,26.89192771911621,3081,0.2298177033662796,-0.5183043479919434,3080,92.056640625,948.168374507
0.658203125,0.5368402600288391,4737024.0,0.25397127866744995,24424,0.0078125,1.5956170558929443,1.0,1746192072.5529695,26.56119728088379,3084,0.2532552182674408,-0.5803197622299194,3083,92.056640625,949.054668676
0.658203125,0.554550290107727,4740096.0,0.19814236462116241,24440,0.0078125,1.5956170558929443,1.0,1746192073.1435847,26.51692771911621,3086,0.2682291567325592,-0.5650736093521118,3085,92.056640625,949.645277168
0.658203125,0.5755138397216797,4849152.0,0.205923393368721,25008,0.0078125,1.5956170558929443,1.0,1746192094.132179,27.52474021911621,3157,0.279296875,-0.630340576171875,3156,92.056640625,970.633904864
0.658203125,0.5238766670227051,4882944.0,0.2153187394142151,25184,0.0078125,1.5956170558929443,1.0,1746192100.6292975,26.91145896911621,3179,0.2350260466337204,-0.614006757736206,3178,92.056640625,977.131004335
0.658203125,0.5532464981079102,4889088.0,0.17541372776031494,25216,0.0078125,1.5956170558929443,1.0,1746192101.810534,27.02994728088379,3183,0.2578125,-0.6013317704200745,3182,92.056640625,978.312259682
0.658203125,0.5099973678588867,4901376.0,0.1999598741531372,25280,0.0078125,1.5956170558929443,1.0,1746192104.1775234,26.31510353088379,3191,0.2278645783662796,-0.5268563032150269,3190,92.056640625,980.679222718
0.658203125,0.44080203771591187,4905984.0,0.17991283535957336,25304,0.0078125,1.5956170558929443,1.0,1746192105.0630424,24.6328125,3194,0.185546875,-0.5359070301055908,3193,92.056640625,981.564752122
0.658203125,0.5101041197776794,4907520.0,0.20236597955226898,25312,0.0078125,1.5956170558929443,1.0,1746192105.35801,26.6328125,3195,0.2265625,-0.5751796960830688,3194,92.056640625,981.859701407
0.658203125,0.5663870573043823,4912128.0,0.2194278985261917,25336,0.008463541977107525,1.5956170558929443,1.0,1746192106.2436116,26.640625,3198,0.2747395932674408,-0.5675143003463745,3197,92.056640625,982.745332183
0.658203125,0.6080729365348816,4913664.0,0.21081411838531494,25344,0.0078125,1.5956170558929443,1.0,1746192106.5387943,27.31119728088379,3199,0.3040364682674408,-0.5489885807037354,3198,92.056640625,983.040497907
0.658203125,0.49119266867637634,4938240.0,0.20581725239753723,25472,0.0078125,1.5956170558929443,1.0,1746192111.263312,25.79296875,3215,0.228515625,-0.6537829637527466,3214,92.056640625,987.76499818
0.658203125,0.5378506183624268,4981248.0,0.18819135427474976,25696,0.0078125,1.5956170558929443,1.0,1746192119.5352468,26.39322853088379,3243,0.2526041567325592,-0.59462571144104,3242,92.056640625,996.036954219
0.884765625,0.464404433965683,5010432.0,0.27042579650878906,25848,0.0078125,1.8666038513183594,1.0,1746192125.2118003,26.15625,3262,0.1966145783662796,-0.5380586385726929,3261,89.8671875,1001.713512592
0.884765625,0.5557742714881897,5019648.0,0.16595536470413208,25896,0.0078125,1.8666038513183594,1.0,1746192126.9841769,27.20833396911621,3268,0.2552083432674408,-0.47613611817359924,3267,89.8671875,1003.485877386
0.884765625,0.40234455466270447,5039616.0,0.1702404022216797,26000,0.0078125,1.8666038513183594,1.0,1746192130.8303297,26.125,3281,0.1516927033662796,-0.4463053345680237,3280,89.8671875,1007.332017807
0.884765625,0.47906771302223206,5042688.0,0.19231580197811127,26016,0.0078125,1.8666038513183594,1.0,1746192131.4211895,26.0,3283,0.2135416716337204,-0.42075660824775696,3282,89.8671875,1007.922885742
0.884765625,0.47441747784614563,5071872.0,0.14978638291358948,26168,0.0078125,1.8666038513183594,1.0,1746192137.0335002,27.10677146911621,3302,0.1875,-0.3953080177307129,3301,89.8671875,1013.535208166
0.884765625,0.507147490978241,5119488.0,0.13303884863853455,26416,0.0078125,1.8666038513183594,1.0,1746192146.1895728,25.73307228088379,3333,0.2350260466337204,-0.4636516571044922,3332,89.8671875,1022.691295164
0.884765625,0.5235971808433533,5157888.0,0.1289500892162323,26616,0.0078125,1.8666038513183594,1.0,1746192153.572374,26.37109375,3358,0.2350260466337204,-0.390449583530426,3357,89.8671875,1030.074057325
0.884765625,0.5066388249397278,5173248.0,0.14154191315174103,26696,0.0078125,1.8666038513183594,1.0,1746192156.5257854,25.578125,3368,0.2376302033662796,-0.3661785423755646,3367,89.8671875,1033.027494706
0.884765625,0.5257360935211182,5228544.0,0.1281430721282959,26984,0.0078125,1.8666038513183594,1.0,1746192167.1628327,26.19661521911621,3404,0.2486979216337204,-0.310345321893692,3403,89.8671875,1043.664544783
0.884765625,0.5289583206176758,5320704.0,0.1455918550491333,27464,0.0078125,1.8666038513183594,1.0,1746192184.8945758,26.27474021911621,3464,0.2493489533662796,-0.18731500208377838,3463,89.8671875,1061.396282001
0.884765625,0.4845728278160095,5325312.0,0.12802237272262573,27488,0.0078125,1.8666038513183594,1.0,1746192185.780449,24.88020896911621,3467,0.2252604216337204,-0.18080513179302216,3466,89.8671875,1062.282147404
0.884765625,0.529461681842804,5392896.0,0.1375604271888733,27840,0.0078125,1.8666038513183594,1.0,1746192198.8015797,25.64583396911621,3511,0.255859375,-0.21732087433338165,3510,89.8671875,1075.303280892
0.884765625,0.540093719959259,5488128.0,0.07971196621656418,28336,0.0078125,1.8666038513183594,1.0,1746192217.115647,26.19400978088379,3573,0.259765625,-0.05193237215280533,3572,89.8671875,1093.617354637
0.9375,0.5872395038604736,5491200.0,0.09524355828762054,28352,0.0078125,1.9335856437683105,1.0,1746192217.7682343,26.75650978088379,3575,0.2936197817325592,-0.04675930365920067,3574,93.931640625,1094.269936386
0.9375,0.5379296541213989,5505024.0,0.09201910346746445,28424,0.0078125,1.9335856437683105,1.0,1746192220.4274888,27.2890625,3584,0.2421875,-0.032056018710136414,3583,93.931640625,1096.929190867
0.9375,0.5034200549125671,5535744.0,0.08227263391017914,28584,0.0078125,1.9335856437683105,1.0,1746192226.3426394,24.85546875,3604,0.2428385466337204,-0.09206650406122208,3603,93.931640625,1102.844478572
0.9375,0.4578072130680084,5540352.0,0.0961575135588646,28608,0.0078125,1.9335856437683105,1.0,1746192227.2291412,25.06900978088379,3607,0.1985677033662796,-0.10624976456165314,3606,93.931640625,1103.730857055
0.9375,0.5427985191345215,5571072.0,0.0701385959982872,28768,0.0078125,1.9335856437683105,1.0,1746192233.1346838,25.97525978088379,3627,0.2623697817325592,-0.08010745048522949,3626,93.931640625,1109.636398887
0.9375,0.5872395038604736,5575680.0,0.08642061054706573,28792,0.0078125,1.9335856437683105,1.0,1746192234.0215967,26.78255271911621,3630,0.2936197817325592,-0.08269917219877243,3629,93.931640625,1110.523313883
0.9375,0.5345832705497742,5578752.0,0.08246511220932007,28808,0.0078125,1.9335856437683105,1.0,1746192234.6156614,26.27213478088379,3632,0.2578125,-0.08080422133207321,3631,93.931640625,1111.117377285
0.9375,0.49372562766075134,5658624.0,0.08425500988960266,29224,0.0078125,1.9335856437683105,1.0,1746192249.975019,25.20442771911621,3684,0.23046875,-0.23805035650730133,3683,93.931640625,1126.476723085
0.9375,0.443167507648468,5675520.0,0.08196111023426056,29312,0.0078125,1.9335856437683105,1.0,1746192253.2230704,26.11979103088379,3695,0.1861979216337204,-0.24426831305027008,3694,93.931640625,1129.724841602
0.9375,0.4512881636619568,5683200.0,0.099202461540699,29352,0.0078125,1.9335856437683105,1.0,1746192254.6988902,25.02994728088379,3700,0.1907552033662796,-0.25640371441841125,3699,93.931640625,1131.200605047
0.9375,0.469208300113678,5684736.0,0.08663304150104523,29360,0.0078125,1.9335856437683105,1.0,1746192254.9939444,25.05078125,3701,0.2102864533662796,-0.2450903058052063,3700,93.931640625,1131.495658598
0.9375,0.49127599596977234,5687808.0,0.08716660737991333,29376,0.0078125,1.9335856437683105,1.0,1746192255.5848203,25.81380271911621,3703,0.2200520783662796,-0.30301254987716675,3702,93.931640625,1132.08653203
0.9375,0.5603193640708923,5704704.0,0.07772359251976013,29464,0.0078125,1.9335856437683105,1.0,1746192258.8340547,26.74479103088379,3714,0.2708333432674408,-0.27870821952819824,3713,93.931640625,1135.335750616
0.9375,0.5546873807907104,5712384.0,0.08871549367904663,29504,0.0078125,1.9335856437683105,1.0,1746192260.3090959,25.85546875,3719,0.27734375,-0.27655065059661865,3718,93.931640625,1136.81079439
