returned_won_episode,qvals,grad_steps,returned_episode,test_returned_won_episode,env_step,returned_episode_returns,test_returned_episode_lengths,loss,_timestamp,returned_episode_lengths,_step,update_steps,_runtime,test_returned_episode_returns,test_returned_episode
0.0846354216337204,0.9718307852745056,14216,0.0078125,0.2990291118621826,2777088.0,0.3684562146663666,87.42523956298828,0.05577071011066437,1746158667.5866728,28.315105438232422,1807,1808,776.346128206,1.194335699081421,0.9999999403953552
0.123046875,1.044455885887146,14328,0.0078125,0.2990291118621826,2798592.0,0.4307093620300293,87.42523956298828,0.07314693182706833,1746158673.2034743,28.14192771911621,1821,1822,781.963032561,1.194335699081421,0.9999999403953552
0.0729166716337204,1.038280963897705,14384,0.0078125,0.2990291118621826,2809344.0,0.3659185767173767,87.42523956298828,0.07182873785495758,1746158676.0248415,28.5625,1828,1829,784.78433268,1.194335699081421,0.9999999403953552
0.0,1.0525381565093994,14432,0.0078125,0.2990291118621826,2818560.0,0.2473473995923996,87.42523956298828,0.0718584731221199,1746158678.425729,26.682292938232422,1834,1835,787.185219271,1.194335699081421,0.9999999403953552
0.0572916679084301,1.0441855192184448,14560,0.0078125,0.2990291118621826,2843136.0,0.3241877853870392,87.42523956298828,0.07584743946790695,1746158684.9103312,27.705730438232422,1850,1851,793.669828881,1.194335699081421,0.9999999403953552
0.1158854216337204,1.081653118133545,14704,0.0078125,0.2990291118621826,2870784.0,0.37538307905197144,87.42523956298828,0.07578951120376587,1746158692.1300957,25.4453125,1868,1869,800.889531707,1.194335699081421,0.9999999403953552
0.0,1.134330153465271,14736,0.0078125,0.2990291118621826,2876928.0,0.2892707288265228,87.42523956298828,0.07584288716316223,1746158693.7261772,29.561199188232422,1872,1873,802.485579842,1.194335699081421,0.9999999403953552
0.1595052182674408,0.9296934604644775,14888,0.0078125,0.2990291118621826,2906112.0,0.46561527252197266,87.42523956298828,0.06108308583498001,1746158701.362202,28.16927146911621,1891,1892,810.121774917,1.194335699081421,0.9999999403953552
0.16015625,1.0043871402740479,15152,0.0078125,0.2990291118621826,2956800.0,0.46966609358787537,87.42523956298828,0.09536971151828766,1746158714.7098806,27.77474021911621,1924,1925,823.469567118,1.194335699081421,0.9999999403953552
0.1171875,0.9177964925765991,15288,0.0078125,0.2990291118621826,2982912.0,0.3843211531639099,87.42523956298828,0.08924666047096252,1746158721.5389385,25.89583396911621,1941,1942,830.298440592,1.194335699081421,0.9999999403953552
0.09375,0.9024608731269836,15416,0.0078125,0.49609375,3007488.0,0.3853614330291748,89.71875,0.07084643840789795,1746158727.9979796,27.53125,1957,1958,836.757354444,1.4463553428649902,1.0
0.1328125,0.8410529494285583,15456,0.0078125,0.49609375,3015168.0,0.44371384382247925,89.71875,0.11916543543338776,1746158729.974459,28.3828125,1962,1963,838.73384121,1.4463553428649902,1.0
0.0774739608168602,0.6991077661514282,15576,0.0078125,0.49609375,3038208.0,0.37400421500205994,89.71875,0.09461378306150436,1746158735.9186313,27.7890625,1977,1978,844.678251437,1.4463553428649902,1.0
0.1282552182674408,0.7286546230316162,15592,0.0078125,0.49609375,3041280.0,0.38906919956207275,89.71875,0.08852848410606384,1746158736.7102232,25.6015625,1979,1980,845.469794775,1.4463553428649902,1.0
0.091796875,0.709623396396637,15640,0.0078125,0.49609375,3050496.0,0.3547036647796631,89.71875,0.08966574817895889,1746158739.1114533,26.03125,1985,1986,847.870831126,1.4463553428649902,1.0
0.2760416865348816,0.7737589478492737,15728,0.0078125,0.49609375,3067392.0,0.6582751274108887,89.71875,0.09971490502357483,1746158743.464929,30.471355438232422,1996,1997,852.224628068,1.4463553428649902,1.0
0.1106770858168602,0.7470887899398804,15816,0.0078125,0.49609375,3084288.0,0.36440956592559814,89.71875,0.1096167117357254,1746158747.8415303,25.13411521911621,2007,2008,856.600979127,1.4463553428649902,1.0
0.0559895858168602,0.7883923053741455,15856,0.008463541977107525,0.49609375,3091968.0,0.34731531143188477,89.71875,0.10235674679279327,1746158749.8139162,28.65755271911621,2012,2013,858.573319429,1.4463553428649902,1.0
0.2057291716337204,0.7913954257965088,15872,0.0078125,0.49609375,3095040.0,0.5274306535720825,89.71875,0.12101899087429047,1746158750.6067848,27.86458396911621,2014,2015,859.366218688,1.4463553428649902,1.0
0.02083333395421505,0.7793838977813721,15904,0.0078125,0.49609375,3101184.0,0.2926763892173767,89.71875,0.09158698469400406,1746158752.2229545,27.658855438232422,2018,2019,860.982418807,1.4463553428649902,1.0
0.12890625,0.7527643442153931,16080,0.0078125,0.49609375,3134976.0,0.4279537796974182,89.71875,0.12455027550458908,1746158760.9558396,28.27864646911621,2040,2041,869.715379893,1.4463553428649902,1.0
0.087890625,0.707775354385376,16224,0.0078125,0.49609375,3162624.0,0.3613095283508301,89.71875,0.2429937720298767,1746158768.1252692,26.33203125,2058,2059,876.884666171,1.4463553428649902,1.0
0.1712239682674408,0.6258953809738159,16272,0.0078125,0.49609375,3171840.0,0.4899936616420746,89.71875,0.14796751737594604,1746158770.4937506,28.865886688232422,2064,2065,879.253256618,1.4463553428649902,1.0
0.0260416679084301,0.553631067276001,16296,0.0078125,0.49609375,3176448.0,0.2967830300331116,89.71875,0.13376542925834656,1746158771.693059,27.05859375,2067,2068,880.452541897,1.4463553428649902,1.0
0.1477864682674408,0.5660626888275146,16336,0.0078125,0.49609375,3184128.0,0.4409155249595642,89.71875,0.12324316054582596,1746158773.718802,27.20052146911621,2072,2073,882.478399992,1.4463553428649902,1.0
0.154296875,0.5744585990905762,16368,0.0078125,0.49609375,3190272.0,0.45947593450546265,89.71875,0.1170225739479065,1746158775.2962048,28.14583396911621,2076,2077,884.055665711,1.4463553428649902,1.0
0.16796875,0.47664210200309753,16712,0.0078125,0.49609375,3256320.0,0.45265913009643555,89.71875,0.15167725086212158,1746158792.343905,26.061199188232422,2119,2120,901.103424181,1.4463553428649902,1.0
0.01953125,0.4486519694328308,16720,0.0078125,0.49609375,3257856.0,0.28592342138290405,89.71875,0.1351456344127655,1746158792.736677,27.80208396911621,2120,2121,901.496119111,1.4463553428649902,1.0
0.103515625,0.5162047743797302,16744,0.0078125,0.49609375,3262464.0,0.3776278495788574,89.71875,0.15961873531341553,1746158793.9431818,26.19661521911621,2123,2124,902.702732489,1.4463553428649902,1.0
0.1341145932674408,0.07102513313293457,16960,0.0078125,0.49609375,3303936.0,0.44560226798057556,89.71875,0.16628119349479675,1746158804.6944776,28.471355438232422,2150,2151,913.454067538,1.4463553428649902,1.0
0.25390625,0.20742839574813843,17320,0.0078125,0.49609375,3373056.0,0.5957102179527283,89.71875,0.1749107986688614,1746158822.7467532,28.63802146911621,2195,2196,931.506240268,1.4463553428649902,1.0
0.0885416716337204,0.10307192802429199,17536,0.0078125,0.49609375,3414528.0,0.3715824484825134,89.71875,0.24471314251422882,1746158833.5686605,27.71614646911621,2222,2223,942.328126887,1.4463553428649902,1.0
0.02734375,-0.03299887478351593,17552,0.0078125,0.49609375,3417600.0,0.2692449986934662,89.71875,0.2604164481163025,1746158834.3632703,25.76953125,2224,2225,943.12272721,1.4463553428649902,1.0
0.0696614608168602,-0.22681567072868347,17624,0.0078125,0.49609375,3431424.0,0.3395584523677826,89.71875,0.3283257484436035,1746158838.008926,26.8515625,2233,2234,946.768406073,1.4463553428649902,1.0
0.025390625,-0.20124712586402893,17944,0.0078125,0.49609375,3492864.0,0.30958569049835205,89.71875,0.33158963918685913,1746158854.1216984,28.240886688232422,2273,2274,962.881168733,1.4463553428649902,1.0
0.1022135466337204,-0.07317499071359634,18040,0.0078125,0.396484375,3511296.0,0.368987500667572,89.830078125,0.26649874448776245,1746158859.0474434,26.25390625,2285,2286,967.806869328,1.3238983154296875,1.0
0.125,-0.1031012088060379,18088,0.0078125,0.396484375,3520512.0,0.4213291108608246,89.830078125,0.2666287422180176,1746158861.4473817,28.03515625,2291,2292,970.206923471,1.3238983154296875,1.0
0.1927083432674408,-0.2185746133327484,18488,0.0078125,0.396484375,3597312.0,0.4748718738555908,89.830078125,0.24567948281764984,1746158881.5697901,26.59765625,2341,2342,990.329590317,1.3238983154296875,1.0
0.123046875,-0.24009782075881958,18520,0.0078125,0.396484375,3603456.0,0.38932499289512634,89.830078125,0.25630176067352295,1746158883.1681972,26.393230438232422,2345,2346,991.927617462,1.3238983154296875,1.0
0.1165364608168602,-0.18397662043571472,18608,0.0078125,0.396484375,3620352.0,0.3794613778591156,89.830078125,0.22280457615852356,1746158887.5943606,25.916667938232422,2356,2357,996.354049576,1.3238983154296875,1.0
0.2330729216337204,-0.160090833902359,18672,0.0078125,0.396484375,3632640.0,0.5260686874389648,89.830078125,0.23511400818824768,1746158890.7901871,26.7265625,2364,2365,999.549610242,1.3238983154296875,1.0
0.126953125,-0.08321753144264221,18680,0.0078125,0.396484375,3634176.0,0.41061997413635254,89.830078125,0.22288213670253754,1746158891.1892843,27.904949188232422,2365,2366,999.94869781,1.3238983154296875,1.0
0.1848958432674408,-0.03586186096072197,18744,0.0078125,0.396484375,3646464.0,0.4844391345977783,89.830078125,0.24571174383163452,1746158894.4228184,27.34505271911621,2373,2374,1003.18240104,1.3238983154296875,1.0
0.0618489608168602,-0.09898243844509125,18824,0.0078125,0.396484375,3661824.0,0.34683507680892944,89.830078125,0.23664429783821106,1746158898.451435,27.80078125,2383,2384,1007.210860336,1.3238983154296875,1.0
0.0833333358168602,-0.09703217446804047,18848,0.0078125,0.396484375,3666432.0,0.3448677957057953,89.830078125,0.24024751782417297,1746158899.6493526,25.83203125,2386,2387,1008.408836648,1.3238983154296875,1.0
0.2115885466337204,-0.23314574360847473,19280,0.0078125,0.396484375,3749376.0,0.5378159880638123,89.830078125,0.20881298184394836,1746158921.3783145,28.66145896911621,2440,2441,1030.137958581,1.3238983154296875,1.0
0.2096354216337204,-0.26259052753448486,19448,0.0078125,0.396484375,3781632.0,0.543503999710083,89.830078125,0.2534726560115814,1746158929.7961543,27.96484375,2461,2462,1038.555618383,1.3238983154296875,1.0
0.140625,-0.34262198209762573,19640,0.0078125,0.396484375,3818496.0,0.4228430688381195,89.830078125,0.3564166724681854,1746158939.4648054,26.608074188232422,2485,2486,1048.224476164,1.3238983154296875,1.0
0.2708333432674408,-0.3571021556854248,19696,0.0078125,0.396484375,3829248.0,0.5994161367416382,89.830078125,0.24078863859176636,1746158942.2755558,27.84765625,2492,2493,1051.035017344,1.3238983154296875,1.0
0.2506510615348816,-0.3598117232322693,19744,0.0078125,0.396484375,3838464.0,0.5933419466018677,89.830078125,0.24275782704353333,1746158944.6756377,28.90234375,2498,2499,1053.435360514,1.3238983154296875,1.0
0.2102864682674408,-0.3689822554588318,19848,0.0078125,0.396484375,3858432.0,0.5178884863853455,89.830078125,0.2273680567741394,1746158949.9006612,27.23046875,2511,2512,1058.660165895,1.3238983154296875,1.0
0.2513020932674408,-0.29490363597869873,19944,0.0078125,0.396484375,3876864.0,0.5897263288497925,89.830078125,0.22915524244308472,1746158954.723969,28.859375,2523,2524,1063.483376306,1.3238983154296875,1.0
0.29296875,-0.41568058729171753,20040,0.0078125,0.396484375,3895296.0,0.6639186143875122,89.830078125,0.23817333579063416,1746158959.549032,30.76953125,2535,2536,1068.30846068,1.3238983154296875,1.0
0.154296875,-0.49022066593170166,20048,0.0078125,0.396484375,3896832.0,0.4700292944908142,89.830078125,0.25970926880836487,1746158959.9486833,28.38802146911621,2536,2537,1068.708099302,1.3238983154296875,1.0
0.236328125,-0.5575804114341736,20072,0.0078125,0.396484375,3901440.0,0.5631459951400757,89.830078125,0.20530551671981812,1746158961.1452827,28.1875,2539,2540,1069.904704816,1.3238983154296875,1.0
0.0872395858168602,-0.556988537311554,20088,0.0078125,0.396484375,3904512.0,0.3679438531398773,89.830078125,0.2583812475204468,1746158961.9489958,26.64583396911621,2541,2542,1070.708570643,1.3238983154296875,1.0
0.1953125,-0.6781378388404846,20104,0.0078125,0.396484375,3907584.0,0.48106083273887634,89.830078125,0.2291240394115448,1746158962.7515218,25.97005271911621,2543,2544,1071.510946046,1.3238983154296875,1.0
0.154296875,-0.6633114814758301,20224,0.0078125,0.396484375,3930624.0,0.47054028511047363,89.830078125,0.21861319243907928,1746158968.8055234,28.4609375,2558,2559,1077.565089031,1.3238983154296875,1.0
0.20703125,-0.47140130400657654,20424,0.0078125,0.396484375,3969024.0,0.5236072540283203,89.830078125,0.24399836361408234,1746158978.9033093,28.401042938232422,2583,2584,1087.662756997,1.3238983154296875,1.0
0.2506510615348816,-0.44428545236587524,20544,0.0078125,0.396484375,3992064.0,0.5805495977401733,89.830078125,0.22001565992832184,1746158984.9255807,28.4140625,2598,2599,1093.685074241,1.3238983154296875,1.0
0.2233072966337204,-0.46564793586730957,20736,0.0078125,0.650390625,4028928.0,0.5349345207214355,86.84765625,0.21599295735359192,1746158994.6984158,28.229167938232422,2622,2623,1103.458136316,1.614597201347351,1.0
0.18359375,-0.3231520354747772,20952,0.0078125,0.650390625,4070400.0,0.4874046742916107,86.84765625,0.24914488196372986,1746159005.5771933,28.09375,2649,2650,1114.336914122,1.614597201347351,1.0
0.19140625,-0.31583166122436523,21000,0.0078125,0.650390625,4079616.0,0.5102624893188477,86.84765625,0.22459155321121216,1746159007.9746,28.13020896911621,2655,2656,1116.734037235,1.614597201347351,1.0
0.1966145932674408,-0.47322022914886475,21208,0.0078125,0.650390625,4119552.0,0.5068583488464355,86.84765625,0.20058545470237732,1746159018.4491758,27.18880271911621,2681,2682,1127.208711449,1.614597201347351,1.0
0.2298177182674408,-0.5128946900367737,21216,0.0078125,0.650390625,4121088.0,0.567711591720581,86.84765625,0.20283016562461853,1746159018.8541512,29.05859375,2682,2683,1127.613712685,1.614597201347351,1.0
0.236328125,-0.4604613184928894,21280,0.0078125,0.650390625,4133376.0,0.5447907447814941,86.84765625,0.2425311803817749,1746159022.075961,27.56380271911621,2690,2691,1130.835392198,1.614597201347351,1.0
0.177734375,-0.6492534279823303,21368,0.0078125,0.650390625,4150272.0,0.4982888102531433,86.84765625,0.1922345757484436,1746159026.5055485,29.05208396911621,2701,2702,1135.265186073,1.614597201347351,1.0
0.2897135615348816,-0.6325379610061646,21560,0.0078125,0.650390625,4187136.0,0.6215130090713501,86.84765625,0.2110607922077179,1746159036.1927934,28.377605438232422,2725,2726,1144.952275315,1.614597201347351,1.0
0.2122395932674408,-0.6356594562530518,21648,0.0078125,0.650390625,4204032.0,0.5421453714370728,86.84765625,0.24063709378242493,1746159040.5907433,28.338542938232422,2736,2737,1149.350269067,1.614597201347351,1.0
0.2083333432674408,-0.5937188863754272,21744,0.0078125,0.650390625,4222464.0,0.5336793065071106,86.84765625,0.2533104717731476,1746159045.4279325,28.43099021911621,2748,2749,1154.187399887,1.614597201347351,1.0
0.2200520932674408,-0.4698459804058075,21792,0.0078125,0.650390625,4231680.0,0.5099371075630188,86.84765625,0.3002721071243286,1746159047.8469877,26.709636688232422,2754,2755,1156.606503963,1.614597201347351,1.0
0.23828125,-0.4339388608932495,21864,0.0078125,0.650390625,4245504.0,0.5553467869758606,86.84765625,0.224921315908432,1746159051.4393654,27.87890625,2763,2764,1160.198816865,1.614597201347351,1.0
0.1705729216337204,-0.43265169858932495,21968,0.0078125,0.650390625,4265472.0,0.46537455916404724,86.84765625,0.2631000876426697,1746159056.6468585,27.115886688232422,2776,2777,1165.406292203,1.614597201347351,1.0
0.154296875,-0.47378847002983093,22024,0.0078125,0.650390625,4276224.0,0.4537903070449829,86.84765625,0.2196466028690338,1746159059.4643922,27.23567771911621,2783,2784,1168.224077696,1.614597201347351,1.0
0.3072916865348816,-0.42086488008499146,22080,0.0078125,0.650390625,4286976.0,0.6663228869438171,86.84765625,0.23090696334838867,1746159062.2689712,28.40755271911621,2790,2791,1171.02846715,1.614597201347351,1.0
0.2591145932674408,-0.4534274637699127,22128,0.0078125,0.650390625,4296192.0,0.5954331159591675,86.84765625,0.220890611410141,1746159064.677783,28.373699188232422,2796,2797,1173.437329318,1.614597201347351,1.0
0.2057291716337204,-0.3393019437789917,22160,0.0078125,0.650390625,4302336.0,0.539707601070404,86.84765625,0.22246608138084412,1746159066.2964172,28.78645896911621,2800,2801,1175.055898148,1.614597201347351,1.0
0.173828125,-0.3190421164035797,22280,0.0078125,0.650390625,4325376.0,0.5144578218460083,86.84765625,0.27444660663604736,1746159072.305891,29.127605438232422,2815,2816,1181.065382565,1.614597201347351,1.0
0.2493489682674408,-0.3234435021877289,22296,0.0078125,0.650390625,4328448.0,0.5851579308509827,86.84765625,0.234522745013237,1746159073.1038544,28.912761688232422,2817,2818,1181.863356023,1.614597201347351,1.0
0.1497395932674408,-0.2873915433883667,22304,0.0078125,0.650390625,4329984.0,0.440851628780365,86.84765625,0.2393777072429657,1746159073.5018432,26.70442771911621,2818,2819,1182.261300252,1.614597201347351,1.0
0.2571614682674408,-0.33538734912872314,22408,0.0078125,0.650390625,4349952.0,0.5839203596115112,86.84765625,0.20564517378807068,1746159078.7347963,27.807292938232422,2831,2832,1187.494266869,1.614597201347351,1.0
0.2200520932674408,-0.25923585891723633,22448,0.0078125,0.650390625,4357632.0,0.5471413135528564,86.84765625,0.21371176838874817,1746159080.7289999,28.92578125,2836,2837,1189.488409776,1.614597201347351,1.0
0.1184895858168602,-0.2378891259431839,22512,0.0078125,0.650390625,4369920.0,0.42844200134277344,86.84765625,0.2851382791996002,1746159083.9596314,28.541667938232422,2844,2845,1192.719170489,1.614597201347351,1.0
0.15234375,-0.2188078910112381,22584,0.0078125,0.650390625,4383744.0,0.4292079210281372,86.84765625,0.22884459793567657,1746159087.6268346,25.619792938232422,2853,2854,1196.386383422,1.614597201347351,1.0
0.2643229365348816,-0.29324883222579956,22856,0.0078125,0.650390625,4435968.0,0.6187500953674316,86.84765625,0.2312394380569458,1746159101.2833288,29.73958396911621,2887,2888,1210.043001861,1.614597201347351,1.0
0.1796875,-0.30041128396987915,22888,0.0078125,0.650390625,4442112.0,0.49004265666007996,86.84765625,0.22195684909820557,1746159102.8808162,27.77474021911621,2891,2892,1211.640281876,1.614597201347351,1.0
0.28125,-0.2780749797821045,22944,0.0078125,0.650390625,4452864.0,0.6206492781639099,86.84765625,0.24871593713760376,1746159105.7075334,28.78125,2898,2899,1214.467034721,1.614597201347351,1.0
0.1888020932674408,-0.32544398307800293,23000,0.008463541977107525,0.650390625,4463616.0,0.5200943350791931,86.84765625,0.22417616844177246,1746159108.5436993,29.135417938232422,2905,2906,1217.303193431,1.614597201347351,1.0
0.2682291865348816,-0.29313144087791443,23048,0.0078125,0.650390625,4472832.0,0.6021266579627991,86.84765625,0.1881379783153534,1746159110.9393592,28.78515625,2911,2912,1219.698768276,1.614597201347351,1.0
0.3157552182674408,-0.31378668546676636,23200,0.0078125,0.734375,4502016.0,0.6706075668334961,83.580078125,0.21651923656463623,1746159118.6808224,28.95442771911621,2930,2931,1227.440346515,1.7116434574127197,1.0
0.3138020932674408,-0.33127039670944214,23240,0.0078125,0.734375,4509696.0,0.6885048747062683,83.580078125,0.21663959324359894,1746159120.717854,29.67708396911621,2935,2936,1229.477389827,1.7116434574127197,1.0
0.37109375,-0.27918729186058044,23496,0.0078125,0.734375,4558848.0,0.7695479393005371,83.580078125,0.2292993664741516,1746159133.6477697,30.97005271911621,2967,2968,1242.407333409,1.7116434574127197,1.0
0.2447916716337204,-0.24799427390098572,23520,0.0078125,0.734375,4563456.0,0.5696496367454529,83.580078125,0.2580752372741699,1746159134.8634357,27.83984375,2970,2971,1243.622980327,1.7116434574127197,1.0
0.3046875,-0.35064804553985596,23528,0.0078125,0.734375,4564992.0,0.6546468734741211,83.580078125,0.20275217294692993,1746159135.262814,28.96224021911621,2971,2972,1244.022295396,1.7116434574127197,1.0
0.275390625,-0.364429771900177,23624,0.008463541977107525,0.734375,4583424.0,0.6302873492240906,83.580078125,0.21362623572349548,1746159140.0868645,29.955730438232422,2983,2984,1248.846332177,1.7116434574127197,1.0
0.30078125,-0.31351789832115173,23744,0.0078125,0.734375,4606464.0,0.6937174797058105,83.580078125,0.2285422384738922,1746159146.1183815,31.11328125,2998,2999,1254.877952598,1.7116434574127197,1.0
0.3072916865348816,-0.30725401639938354,23760,0.0078125,0.734375,4609536.0,0.6699199676513672,83.580078125,0.25381380319595337,1746159146.9240246,29.088542938232422,3000,3001,1255.683663052,1.7116434574127197,1.0
0.265625,-0.28403061628341675,23936,0.0078125,0.734375,4643328.0,0.63384610414505,83.580078125,0.17878440022468567,1746159155.8053405,29.881511688232422,3022,3023,1264.564776284,1.7116434574127197,1.0
0.0677083358168602,-0.24488243460655212,24008,0.0078125,0.734375,4657152.0,0.33303529024124146,83.580078125,0.16050249338150024,1746159159.399029,25.608074188232422,3031,3032,1268.158606358,1.7116434574127197,1.0
0.095703125,-0.4255300760269165,24336,0.0078125,0.734375,4720128.0,0.3985402584075928,83.580078125,0.22832298278808594,1746159175.930057,27.80208396911621,3072,3073,1284.689804244,1.7116434574127197,1.0
0.2220052182674408,-0.470350444316864,24344,0.0078125,0.734375,4721664.0,0.5464226007461548,83.580078125,0.22669753432273865,1746159176.3276498,29.166667938232422,3073,3074,1285.087376146,1.7116434574127197,1.0
0.2102864682674408,-0.4390557110309601,24392,0.0078125,0.734375,4730880.0,0.5330668687820435,83.580078125,0.20194074511528015,1746159178.7231183,28.229167938232422,3079,3080,1287.482776343,1.7116434574127197,1.0
0.2076822966337204,-0.4224357604980469,24624,0.0078125,0.734375,4775424.0,0.515205979347229,83.580078125,0.15680938959121704,1746159190.3615632,27.0703125,3108,3109,1299.121085175,1.7116434574127197,1.0
0.1790364682674408,-0.519871711730957,24760,0.0078125,0.734375,4801536.0,0.4926440715789795,83.580078125,0.21660014986991882,1746159197.2101994,27.94661521911621,3125,3126,1305.969637799,1.7116434574127197,1.0
0.2799479365348816,-0.4916591942310333,24848,0.0078125,0.734375,4818432.0,0.593648374080658,83.580078125,0.17807631194591522,1746159201.662484,27.24349021911621,3136,3137,1310.421966649,1.7116434574127197,1.0
0.2779948115348816,-0.39788612723350525,24976,0.0078125,0.734375,4843008.0,0.6108356714248657,83.580078125,0.1321684718132019,1746159208.0903199,28.80078125,3152,3153,1316.849894833,1.7116434574127197,1.0
0.158203125,-0.41341906785964966,25040,0.0078125,0.734375,4855296.0,0.4796445071697235,83.580078125,0.18977238237857819,1746159211.310527,28.373699188232422,3160,3161,1320.070007618,1.7116434574127197,1.0
0.2428385466337204,-0.4686845541000366,25080,0.0078125,0.734375,4862976.0,0.5956146717071533,83.580078125,0.2550853490829468,1746159213.3027284,29.897136688232422,3165,3166,1322.062184734,1.7116434574127197,1.0
0.26171875,-0.4511580467224121,25176,0.0078125,0.734375,4881408.0,0.630134642124176,83.580078125,0.16861729323863983,1746159218.155357,30.080730438232422,3177,3178,1326.914839126,1.7116434574127197,1.0
0.2272135466337204,-0.4964890778064728,25312,0.0078125,0.734375,4907520.0,0.5480773448944092,83.580078125,0.1495409607887268,1746159224.9968472,28.104167938232422,3194,3195,1333.756386485,1.7116434574127197,1.0
0.2845052182674408,-0.497226357460022,25440,0.0078125,0.734375,4932096.0,0.6289314031600952,83.580078125,0.18921151757240295,1746159231.441751,29.029949188232422,3210,3211,1340.201282152,1.7116434574127197,1.0
0.2799479365348816,-0.5115228891372681,25864,0.0078125,0.7953216433525085,5013504.0,0.629132091999054,81.44249725341797,0.17679119110107422,1746159252.8242214,29.92578125,3263,3264,1361.583741435,1.7782641649246216,1.0
0.359375,-0.5419328212738037,26040,0.0078125,0.7953216433525085,5047296.0,0.7350814342498779,81.44249725341797,0.19064682722091675,1746159261.7085226,29.609375,3285,3286,1370.467942,1.7782641649246216,1.0
0.2330729216337204,-0.4993513226509094,26200,0.0078125,0.7953216433525085,5078016.0,0.5685873031616211,81.44249725341797,0.17635616660118103,1746159269.7483804,28.627605438232422,3305,3306,1378.507865597,1.7782641649246216,1.0
0.2408854216337204,-0.4269901514053345,26336,0.0078125,0.7953216433525085,5104128.0,0.568867027759552,81.44249725341797,0.16620388627052307,1746159276.594319,27.89453125,3322,3323,1385.354286645,1.7782641649246216,1.0
0.2740885615348816,-0.37479084730148315,26368,0.0078125,0.7953216433525085,5110272.0,0.626406192779541,81.44249725341797,0.1620655059814453,1746159278.1929874,29.43489646911621,3326,3327,1386.952438282,1.7782641649246216,1.0
0.3658854365348816,-0.42438966035842896,26448,0.0078125,0.7953216433525085,5125632.0,0.7712143659591675,81.44249725341797,0.16910049319267273,1746159282.217877,30.62109375,3336,3337,1390.977317986,1.7782641649246216,1.0
0.2858073115348816,-0.5614956021308899,26600,0.0078125,0.7953216433525085,5154816.0,0.6408175826072693,81.44249725341797,0.20547127723693848,1746159289.8358636,29.26302146911621,3355,3356,1398.595272863,1.7782641649246216,1.0
0.2369791716337204,-0.6676677465438843,26648,0.0078125,0.7953216433525085,5164032.0,0.5651032328605652,81.44249725341797,0.17926889657974243,1746159292.2417712,28.7265625,3361,3362,1401.001324052,1.7782641649246216,1.0
0.2779948115348816,-0.7004396915435791,26696,0.0078125,0.7953216433525085,5173248.0,0.6125727891921997,81.44249725341797,0.1768898367881775,1746159294.6735833,28.170574188232422,3367,3368,1403.433077281,1.7782641649246216,1.0
0.3678385615348816,-0.6550180912017822,26760,0.0078125,0.7953216433525085,5185536.0,0.7528666853904724,81.44249725341797,0.14575403928756714,1746159297.8786714,29.921875,3375,3376,1406.638249144,1.7782641649246216,1.0
0.2180989682674408,-0.643700897693634,26768,0.0078125,0.7953216433525085,5187072.0,0.542324423789978,81.44249725341797,0.16667520999908447,1746159298.2811809,27.725261688232422,3376,3377,1407.040879456,1.7782641649246216,1.0
0.3001302182674408,-0.6013271808624268,26824,0.0078125,0.7953216433525085,5197824.0,0.6512064933776855,81.44249725341797,0.17215415835380554,1746159301.0967314,29.23958396911621,3383,3384,1409.856163487,1.7782641649246216,1.0
0.2154947966337204,-0.6582974195480347,26928,0.0078125,0.7953216433525085,5217792.0,0.5619583129882812,81.44249725341797,0.19089899957180023,1746159306.3263981,29.609375,3396,3397,1415.085879421,1.7782641649246216,1.0
0.3138020932674408,-0.6763846278190613,26952,0.0078125,0.7953216433525085,5222400.0,0.6834348440170288,81.44249725341797,0.17562317848205566,1746159307.5238018,30.119792938232422,3399,3400,1416.283273417,1.7782641649246216,1.0
0.271484375,-0.64853835105896,27032,0.0078125,0.7953216433525085,5237760.0,0.6113208532333374,81.44249725341797,0.17901086807250977,1746159311.5520165,28.64192771911621,3409,3410,1420.311546524,1.7782641649246216,1.0
0.2109375,-0.5511057376861572,27272,0.0078125,0.7953216433525085,5283840.0,0.5308480858802795,81.44249725341797,0.15399304032325745,1746159323.742924,27.84895896911621,3439,3440,1432.502421681,1.7782641649246216,1.0
0.306640625,-0.5385442972183228,27304,0.0078125,0.7953216433525085,5289984.0,0.6486002802848816,81.44249725341797,0.14747455716133118,1746159325.338778,28.17317771911621,3443,3444,1434.098215868,1.7782641649246216,1.0
0.3046875,-0.5236514806747437,27376,0.0078125,0.7953216433525085,5303808.0,0.6765198707580566,81.44249725341797,0.14936591684818268,1746159328.964474,29.80859375,3452,3453,1437.724034001,1.7782641649246216,1.0
0.294921875,-0.584747850894928,27616,0.0078125,0.7953216433525085,5349888.0,0.6538471579551697,81.44249725341797,0.16092073917388916,1746159340.9945915,28.76692771911621,3482,3483,1449.754139186,1.7782641649246216,1.0
0.2936198115348816,-0.5884886980056763,27760,0.0078125,0.7953216433525085,5377536.0,0.6289194822311401,81.44249725341797,0.16834145784378052,1746159348.2331135,28.459636688232422,3500,3501,1456.992635726,1.7782641649246216,1.0
0.1861979216337204,-0.43340256810188293,27928,0.0078125,0.7953216433525085,5409792.0,0.4627016484737396,81.44249725341797,0.20128852128982544,1746159356.6756692,26.09375,3521,3522,1465.435152406,1.7782641649246216,1.0
