returned_episode_lengths,returned_episode,_timestamp,update_steps,loss,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,qvals,_runtime,test_returned_episode,returned_won_episode,_step,test_returned_won_episode,env_step,returned_episode_returns
30.21224021911621,0.008463541977107525,1746167921.7036557,3027,0.1488076150417328,23968,77.38168334960938,1.8146024942398071,-0.32602062821388245,1253.257674531,1.0,0.3365885615348816,3026,0.830152690410614,4649472.0,0.7427965998649597
29.865886688232422,0.0078125,1746167926.5318973,3039,0.09722940623760223,24064,77.38168334960938,1.8146024942398071,-0.39691078662872314,1258.085930998,1.0,0.35546875,3038,0.830152690410614,4667904.0,0.7491969466209412
30.19921875,0.0078125,1746167929.7560904,3047,0.10233518481254578,24128,77.38168334960938,1.8146024942398071,-0.32467788457870483,1261.310130347,1.0,0.3248698115348816,3046,0.830152690410614,4680192.0,0.7189738750457764
27.578125,0.0078125,1746167930.1584463,3048,0.095142662525177,24136,77.38168334960938,1.8146024942398071,-0.3202916979789734,1261.71249534,1.0,0.1985677182674408,3047,0.830152690410614,4681728.0,0.5184764862060547
28.5625,0.0078125,1746167932.973909,3055,0.10195620357990265,24192,77.38168334960938,1.8146024942398071,-0.36829257011413574,1264.527935395,1.0,0.2356770932674408,3054,0.830152690410614,4692480.0,0.5760784149169922
28.26692771911621,0.0078125,1746167935.387709,3061,0.10456086695194244,24240,77.38168334960938,1.8146024942398071,-0.31380370259284973,1266.941740226,1.0,0.2200520932674408,3060,0.830152690410614,4701696.0,0.550716757774353
30.596355438232422,0.0078125,1746167936.9964626,3065,0.1245761439204216,24272,77.38168334960938,1.8146024942398071,-0.3756221532821655,1268.550499154,1.0,0.3430989682674408,3064,0.830152690410614,4707840.0,0.7436108589172363
28.52083396911621,0.0078125,1746167952.6915314,3104,0.11258460581302643,24584,77.38168334960938,1.8146024942398071,-0.26062777638435364,1284.245552869,1.0,0.3014323115348816,3103,0.830152690410614,4767744.0,0.65744948387146
31.69270896911621,0.0078125,1746167956.3121283,3113,0.09202183037996292,24656,77.38168334960938,1.8146024942398071,-0.2899758517742157,1287.866149786,1.0,0.4127604365348816,3112,0.830152690410614,4781568.0,0.8564540147781372
30.444011688232422,0.0078125,1746167959.9394689,3122,0.10711529105901718,24728,77.38168334960938,1.8146024942398071,-0.2795666754245758,1291.493520872,1.0,0.41015625,3121,0.830152690410614,4795392.0,0.8382996320724487
