grad_steps,_step,_runtime,test_returned_episode_returns,env_step,test_returned_won_episode,returned_episode_returns,loss,test_returned_episode,returned_episode_lengths,returned_won_episode,qvals,update_steps,test_returned_episode_lengths,returned_episode,_timestamp
14784,1878,671.640872313,0.6434346437454224,2886144.0,0.006547930650413036,0.5302301049232483,0.1001816987991333,1.0,14.621094703674316,0.0,-0.18944025039672852,1879,16.102670669555664,0.0546875037252903,1746174930.658514
14936,1897,677.940926337,0.6434346437454224,2915328.0,0.006547930650413036,0.5513455867767334,0.10374023020267487,1.0,12.875000953674316,0.00911458395421505,-0.1822817325592041,1898,16.102670669555664,0.0631510466337204,1746174936.9585555
14992,1904,680.262263236,0.6434346437454224,2926080.0,0.006547930650413036,0.5442926287651062,0.0996459424495697,1.0,13.308594703674316,0.0,-0.17391234636306763,1905,16.102670669555664,0.0631510466337204,1746174939.2799091
15000,1905,680.597967775,0.6434346437454224,2927616.0,0.006547930650413036,0.5330512523651123,0.11759006977081299,1.0,12.701823234558105,0.0,-0.16867056488990784,1906,16.102670669555664,0.0657552108168602,1746174939.6156251
15080,1915,683.929237395,0.6434346437454224,2942976.0,0.006547930650413036,0.5528212785720825,0.11179959774017334,1.0,14.106771469116211,0.008463541977107525,-0.1738528460264206,1916,16.102670669555664,0.0592447929084301,1746174942.946573
15256,1937,691.224308124,0.6434346437454224,2976768.0,0.006547930650413036,0.5701389312744141,0.11238735914230347,1.0,13.873698234558105,0.017578125,-0.15515512228012085,1938,16.102670669555664,0.0605468787252903,1746174950.2419522
15424,1958,698.249571168,0.6629579067230225,3009024.0,0.012953967787325382,0.5534722805023193,0.116078682243824,1.0,13.552735328674316,0.0,-0.17123007774353027,1959,14.37890338897705,0.0598958358168602,1746174957.26702
15824,2008,714.805278656,0.6629579067230225,3085824.0,0.012953967787325382,0.566645085811615,0.1158038079738617,1.0,14.393229484558105,0.02083333395421505,-0.188921719789505,2009,14.37890338897705,0.0579427108168602,1746174973.8229406
15856,2012,716.134203223,0.6629579067230225,3091968.0,0.012953967787325382,0.5722222924232483,0.11881262063980103,1.0,13.581380844116211,0.02148437686264515,-0.17984667420387268,2013,14.37890338897705,0.0618489608168602,1746174975.151851
15920,2020,718.78688202,0.6629579067230225,3104256.0,0.012953967787325382,0.560568630695343,0.13137052953243256,1.0,13.955079078674316,0.009765625931322575,-0.1809544712305069,2021,14.37890338897705,0.0598958358168602,1746174977.8045542
15936,2022,719.449338241,0.6629579067230225,3107328.0,0.012953967787325382,0.5504124164581299,0.12315907329320908,1.0,13.042969703674316,0.0,-0.18325740098953247,2023,14.37890338897705,0.0657552108168602,1746174978.466996
16128,2046,727.391838936,0.6629579067230225,3144192.0,0.012953967787325382,0.5690538883209229,0.12172122299671173,1.0,13.879557609558105,0.0201822929084301,-0.1930503249168396,2047,14.37890338897705,0.0592447929084301,1746174986.4094677
16192,2054,730.034499886,0.6629579067230225,3156480.0,0.012953967787325382,0.5601997375488281,0.14837227761745453,1.0,13.360677719116211,0.0,-0.18327057361602783,2055,14.37890338897705,0.0592447929084301,1746174989.0521326
16240,2060,732.045011071,0.6629579067230225,3165696.0,0.012953967787325382,0.5577691793441772,0.13594800233840942,1.0,12.796224594116211,0.00911458395421505,-0.19944903254508972,2061,14.37890338897705,0.0657552108168602,1746174991.0626378
16520,2095,743.622048025,0.6629579067230225,3219456.0,0.012953967787325382,0.562934160232544,0.14328926801681519,1.0,13.718099594116211,0.0,-0.2187919169664383,2096,14.37890338897705,0.0625,1746175002.6396105
16680,2115,750.260820738,0.6629579067230225,3250176.0,0.012953967787325382,0.5762587785720825,0.16061517596244812,1.0,14.221354484558105,0.010416666977107525,-0.2297401875257492,2116,14.37890338897705,0.0592447929084301,1746175009.278474
16872,2139,758.206773387,0.6629579067230225,3287040.0,0.012953967787325382,0.5807509422302246,0.17919188737869263,1.0,15.045573234558105,0.010416666977107525,-0.22240374982357025,2140,14.37890338897705,0.0553385429084301,1746175017.224421
16880,2140,758.53868529,0.6629579067230225,3288576.0,0.012953967787325382,0.5554904937744141,0.15139521658420563,1.0,14.315755844116211,0.0,-0.22796177864074707,2141,14.37890338897705,0.0579427108168602,1746175017.556316
17040,2160,765.220934158,0.6629579067230225,3319296.0,0.012953967787325382,0.5507596731185913,0.1564529538154602,1.0,12.836588859558105,0.0,-0.22362962365150452,2161,14.37890338897705,0.0657552108168602,1746175024.2386215
17296,2192,775.816866933,0.6629579067230225,3368448.0,0.012953967787325382,0.57415372133255,0.15620262920856476,1.0,15.147135734558105,0.02864583395421505,-0.21380990743637085,2193,14.37890338897705,0.0546875037252903,1746175034.8345492
17352,2199,778.133135461,0.6629579067230225,3379200.0,0.012953967787325382,0.600803017616272,0.1523531675338745,1.0,14.865885734558105,0.02864583395421505,-0.20971950888633728,2200,14.37890338897705,0.0559895858168602,1746175037.150774
17400,2205,780.112152101,0.6629579067230225,3388416.0,0.012953967787325382,0.552777886390686,0.15110599994659424,1.0,14.983073234558105,0.0,-0.21201500296592712,2206,14.37890338897705,0.0533854179084301,1746175039.129809
17416,2207,780.777201926,0.6629579067230225,3391488.0,0.012953967787325382,0.5415582060813904,0.14731068909168243,1.0,14.664713859558105,0.0052083334885537624,-0.21463175117969513,2208,14.37890338897705,0.0559895858168602,1746175039.7948513
17432,2209,781.446619002,0.6629579067230225,3394560.0,0.012953967787325382,0.5816623568534851,0.1483997106552124,1.0,15.134766578674316,0.02669270895421505,-0.21454840898513794,2210,14.37890338897705,0.0533854179084301,1746175040.4641547
17520,2220,785.085790233,0.6629579067230225,3411456.0,0.012953967787325382,0.5682727098464966,0.13947372138500214,1.0,13.445313453674316,0.01692708395421505,-0.23895713686943054,2221,14.37890338897705,0.0625,1746175044.103396
17712,2244,793.034098002,0.6629579067230225,3448320.0,0.012953967787325382,0.5543620586395264,0.13862033188343048,1.0,14.252604484558105,0.012369791977107525,-0.22327175736427307,2245,14.37890338897705,0.0572916679084301,1746175052.0517402
17744,2248,794.372836254,0.6629579067230225,3454464.0,0.012953967787325382,0.5583551526069641,0.13211078941822052,1.0,14.058594703674316,0.01106770895421505,-0.2244751751422882,2249,14.37890338897705,0.0585937537252903,1746175053.3904624
17760,2250,795.035384843,0.6629579067230225,3457536.0,0.012953967787325382,0.5648655295372009,0.1357635259628296,1.0,14.282552719116211,0.014322916977107525,-0.22716853022575378,2251,14.37890338897705,0.0579427108168602,1746175054.053035
17776,2252,795.699189918,0.6629579067230225,3460608.0,0.012953967787325382,0.5921658277511597,0.1565854549407959,1.0,14.140625953674316,0.0410156287252903,-0.22174477577209473,2253,14.37890338897705,0.0585937537252903,1746175054.7168226
17960,2275,803.390002647,0.6955899000167847,3495936.0,0.030044101178646088,0.5958334803581238,0.2017665058374405,1.0,14.613282203674316,0.033203125,-0.21157875657081604,2276,16.805126190185547,0.0553385429084301,1746175062.4076262
18024,2283,806.042806655,0.6955899000167847,3508224.0,0.030044101178646088,0.5771268606185913,0.18885906040668488,1.0,14.426432609558105,0.0078125,-0.22449727356433868,2284,16.805126190185547,0.0566406287252903,1746175065.0604773
18040,2285,806.704453554,0.6955899000167847,3511296.0,0.030044101178646088,0.5610243678092957,0.22059553861618042,1.0,13.645182609558105,0.00911458395421505,-0.21600157022476196,2286,16.805126190185547,0.0618489608168602,1746175065.7220933
18088,2291,808.707171418,0.6955899000167847,3520512.0,0.030044101178646088,0.5836372971534729,0.19330620765686035,1.0,14.117188453674316,0.02083333395421505,-0.21028226613998413,2292,16.805126190185547,0.0585937537252903,1746175067.7248294
18096,2292,809.035877377,0.6955899000167847,3522048.0,0.030044101178646088,0.5464844703674316,0.18624548614025116,1.0,14.002604484558105,0.004557291977107525,-0.2112545669078827,2293,16.805126190185547,0.0592447929084301,1746175068.0535119
18304,2318,817.632105002,0.6955899000167847,3561984.0,0.030044101178646088,0.5750218033790588,0.17846140265464783,1.0,14.344401359558105,0.0221354179084301,-0.2354738861322403,2319,16.805126190185547,0.0579427108168602,1746175076.649749
18352,2324,819.616965678,0.6955899000167847,3571200.0,0.030044101178646088,0.5377171039581299,0.2091478705406189,1.0,14.238282203674316,0.0,-0.23316508531570435,2325,16.805126190185547,0.0572916679084301,1746175078.6346214
18400,2330,821.595016186,0.6955899000167847,3580416.0,0.030044101178646088,0.5619358420372009,0.18569988012313843,1.0,13.171224594116211,0.008463541977107525,-0.23969733715057373,2331,16.805126190185547,0.0631510466337204,1746175080.6126866
18512,2344,826.25680641,0.6955899000167847,3601920.0,0.030044101178646088,0.5539714694023132,0.20046193897724152,1.0,13.510416984558105,0.009765625931322575,-0.2515076696872711,2345,16.805126190185547,0.0625,1746175085.2744431
18672,2364,832.867862798,0.6955899000167847,3632640.0,0.030044101178646088,0.5780383348464966,0.17936262488365173,1.0,14.768229484558105,0.0,-0.28267282247543335,2365,16.805126190185547,0.0559895858168602,1746175091.8855205
18808,2381,838.502419168,0.6955899000167847,3658752.0,0.030044101178646088,0.5525825619697571,0.20564624667167664,1.0,14.326172828674316,0.009765625931322575,-0.2697490453720093,2382,16.805126190185547,0.0572916679084301,1746175097.5200684
18856,2387,840.500813076,0.6955899000167847,3667968.0,0.030044101178646088,0.5500868558883667,0.20987379550933838,1.0,14.534505844116211,0.0,-0.26966333389282227,2388,16.805126190185547,0.0559895858168602,1746175099.5184445
19016,2407,847.13324068,0.6955899000167847,3698688.0,0.030044101178646088,0.5421007871627808,0.19858461618423462,1.0,15.273438453674316,0.0,-0.2621276080608368,2408,16.805126190185547,0.0520833358168602,1746175106.1508577
19096,2417,850.437789182,0.6955899000167847,3714048.0,0.030044101178646088,0.57805997133255,0.1855199635028839,1.0,13.712240219116211,0.01953125186264515,-0.2644645571708679,2418,16.805126190185547,0.0611979216337204,1746175109.4552372
19208,2431,855.071915172,0.6955899000167847,3735552.0,0.030044101178646088,0.5662544369697571,0.18837149441242218,1.0,13.687500953674316,0.009765625931322575,-0.24872849881649017,2432,16.805126190185547,0.0605468787252903,1746175114.0895636
19216,2432,855.400167541,0.6955899000167847,3737088.0,0.030044101178646088,0.6024089455604553,0.1607089638710022,1.0,14.415365219116211,0.0384114608168602,-0.2557213306427002,2433,16.805126190185547,0.0572916679084301,1746175114.4177978
19328,2446,860.042186268,0.6955899000167847,3758592.0,0.030044101178646088,0.5821832418441772,0.17477822303771973,1.0,14.533204078674316,0.03125,-0.2408401370048523,2447,16.805126190185547,0.0559895858168602,1746175119.059833
19336,2447,860.37372074,0.6955899000167847,3760128.0,0.030044101178646088,0.572309136390686,0.19017131626605988,1.0,14.896485328674316,0.01302083395421505,-0.23805667459964752,2448,16.805126190185547,0.0553385429084301,1746175119.3913808
19440,2460,864.674450968,0.6955899000167847,3780096.0,0.030044101178646088,0.6038629412651062,0.22021770477294922,1.0,14.921224594116211,0.0319010429084301,-0.28028419613838196,2461,16.805126190185547,0.0546875037252903,1746175123.692072
19752,2499,877.576732301,0.6955899000167847,3840000.0,0.030044101178646088,0.57317715883255,0.161111518740654,1.0,14.283854484558105,0.0,-0.2857635021209717,2500,16.805126190185547,0.0572916679084301,1746175136.5943813
19776,2502,878.581527726,0.6955899000167847,3844608.0,0.030044101178646088,0.5686199069023132,0.18035010993480682,1.0,14.769532203674316,0.0,-0.2795563340187073,2503,16.805126190185547,0.0572916679084301,1746175137.5991695
19888,2516,883.213037531,0.6955899000167847,3866112.0,0.030044101178646088,0.5521702766418457,0.21456661820411682,1.0,13.767579078674316,0.0,-0.2678835391998291,2517,16.805126190185547,0.0611979216337204,1746175142.2307253
20016,2532,888.511608735,0.6955899000167847,3890688.0,0.030044101178646088,0.5445964336395264,0.23107513785362244,1.0,13.964844703674316,0.0,-0.2816008925437927,2533,16.805126190185547,0.0572916679084301,1746175147.5292292
20032,2534,889.173348628,0.6955899000167847,3893760.0,0.030044101178646088,0.5389106869697571,0.24809530377388,1.0,13.544922828674316,0.0,-0.277771532535553,2535,16.805126190185547,0.0611979216337204,1746175148.1909895
20072,2539,890.829509205,0.6955899000167847,3901440.0,0.030044101178646088,0.5552084445953369,0.24044492840766907,1.0,14.046875953674316,0.001953125,-0.28617650270462036,2540,16.805126190185547,0.0598958358168602,1746175149.84716
20112,2544,892.477990335,0.6955899000167847,3909120.0,0.030044101178646088,0.5515409111976624,0.29763245582580566,1.0,14.365235328674316,0.010416666977107525,-0.2773987054824829,2545,16.805126190185547,0.0566406287252903,1746175151.4956486
20120,2545,892.811519437,0.6955899000167847,3910656.0,0.030044101178646088,0.5818794369697571,0.2822171151638031,1.0,14.395182609558105,0.02083333395421505,-0.2878168821334839,2546,16.805126190185547,0.0585937537252903,1746175151.8291767
20128,2546,893.143302886,0.6955899000167847,3912192.0,0.030044101178646088,0.5576823949813843,0.260359525680542,1.0,13.169922828674316,0.00911458395421505,-0.293229341506958,2547,16.805126190185547,0.0638020858168602,1746175152.1609495
20136,2547,893.474814184,0.6955899000167847,3913728.0,0.030044101178646088,0.5534940361976624,0.24540665745735168,1.0,13.491537094116211,0.0,-0.29851436614990234,2548,16.805126190185547,0.0605468787252903,1746175152.4924946
20144,2548,893.806238831,0.6955899000167847,3915264.0,0.030044101178646088,0.544140636920929,0.2357267439365387,1.0,12.917969703674316,0.0026041667442768812,-0.29313740134239197,2549,16.805126190185547,0.06640625,1746175152.8238847
20352,2574,902.425858041,0.6955899000167847,3955200.0,0.030044101178646088,0.5696616172790527,0.24146470427513123,1.0,13.741537094116211,0.0,-0.2925350069999695,2575,16.805126190185547,0.0611979216337204,1746175161.4435275
20360,2575,902.756359306,0.6955899000167847,3956736.0,0.030044101178646088,0.5687283873558044,0.2576826512813568,1.0,13.337891578674316,0.0201822929084301,-0.28305917978286743,2576,16.805126190185547,0.0625,1746175161.7740245
20416,2582,905.067727569,0.6955899000167847,3967488.0,0.030044101178646088,0.5698785185813904,0.23947659134864807,1.0,13.263672828674316,0.0221354179084301,-0.2954639792442322,2583,16.805126190185547,0.0618489608168602,1746175164.085394
20464,2588,907.055656918,0.6955899000167847,3976704.0,0.030044101178646088,0.5749566555023193,0.2498125582933426,1.0,15.467449188232422,0.011718750931322575,-0.3082636594772339,2589,16.805126190185547,0.0533854179084301,1746175166.0732946
20536,2597,910.065090267,0.6955899000167847,3990528.0,0.030044101178646088,0.56048184633255,0.27590978145599365,1.0,14.852865219116211,0.0,-0.2814921736717224,2598,16.805126190185547,0.0546875037252903,1746175169.082746
20832,2634,922.381723504,0.7173184752464294,4047360.0,0.039390452206134796,0.548046886920929,0.3133058547973633,1.0,13.826823234558105,0.009765625931322575,-0.33772778511047363,2635,17.57619285583496,0.0592447929084301,1746175181.3993955
21536,2722,951.541904018,0.7173184752464294,4182528.0,0.039390452206134796,0.5472656488418579,0.4259675145149231,1.0,13.674479484558105,0.01953125186264515,-0.34514468908309937,2723,17.57619285583496,0.0605468787252903,1746175210.559559
21704,2743,958.494301638,0.7173184752464294,4214784.0,0.039390452206134796,0.5479167103767395,0.46212613582611084,1.0,15.074870109558105,0.0,-0.36272913217544556,2744,17.57619285583496,0.0540364608168602,1746175217.5119553
21784,2753,961.817890081,0.7173184752464294,4230144.0,0.039390452206134796,0.6102432012557983,0.4667569398880005,1.0,13.996094703674316,0.0305989608168602,-0.3772890269756317,2754,17.57619285583496,0.0598958358168602,1746175220.835562
21848,2761,964.464309603,0.7173184752464294,4242432.0,0.039390452206134796,0.5799697041511536,0.43083518743515015,1.0,14.919271469116211,0.02278645895421505,-0.3889932334423065,2762,17.57619285583496,0.0553385429084301,1746175223.481986
21920,2770,967.445716253,0.7173184752464294,4256256.0,0.039390452206134796,0.5918403267860413,0.4242519438266754,1.0,13.830079078674316,0.03515625,-0.3957977890968323,2771,17.57619285583496,0.0598958358168602,1746175226.4633508
22040,2785,972.424625279,0.7173184752464294,4279296.0,0.039390452206134796,0.5942709445953369,0.38225454092025757,1.0,14.659505844116211,0.0305989608168602,-0.39630183577537537,2786,17.57619285583496,0.0559895858168602,1746175231.4422855
22048,2786,972.755181806,0.7173184752464294,4280832.0,0.039390452206134796,0.5939671397209167,0.3631950616836548,1.0,13.850260734558105,0.01953125186264515,-0.3903208374977112,2787,17.57619285583496,0.0611979216337204,1746175231.7728403
22344,2823,985.010355918,0.7173184752464294,4337664.0,0.039390452206134796,0.5834853053092957,0.6000682711601257,1.0,14.230469703674316,0.02864583395421505,-0.3764340579509735,2824,17.57619285583496,0.0566406287252903,1746175244.0280268
22568,2851,994.28078552,0.7173184752464294,4380672.0,0.039390452206134796,0.5892145037651062,0.40323084592819214,1.0,14.717448234558105,0.03515625,-0.4010908007621765,2852,17.57619285583496,0.0559895858168602,1746175253.2984571
22856,2887,1006.198305102,0.7173184752464294,4435968.0,0.039390452206134796,0.5579211115837097,0.28998011350631714,1.0,14.936198234558105,0.009765625931322575,-0.3929966688156128,2888,17.57619285583496,0.0546875037252903,1746175265.215927
23152,2924,1018.528484288,0.7177802920341492,4492800.0,0.03340635448694229,0.5583550930023193,0.41620978713035583,1.0,13.809896469116211,0.009765625931322575,-0.4190492033958435,2925,16.84720802307129,0.0598958358168602,1746175277.5461335
23320,2945,1025.477871128,0.7177802920341492,4525056.0,0.03340635448694229,0.6148003935813904,0.4674489200115204,1.0,15.027344703674316,0.0325520858168602,-0.3894689083099365,2946,16.84720802307129,0.0546875037252903,1746175284.4955356
23384,2953,1028.145495185,0.7177802920341492,4537344.0,0.03340635448694229,0.593988835811615,0.44224250316619873,1.0,14.384766578674316,0.033203125,-0.4124646782875061,2954,16.84720802307129,0.0572916679084301,1746175287.1631534
23552,2974,1035.108383717,0.7177802920341492,4569600.0,0.03340635448694229,0.6023221611976624,0.48904889822006226,1.0,14.792969703674316,0.0377604179084301,-0.4010425806045532,2975,16.84720802307129,0.0540364608168602,1746175294.126028
23600,2980,1037.09206297,0.7177802920341492,4578816.0,0.03340635448694229,0.6269315481185913,0.4124572277069092,1.0,14.868490219116211,0.0423177108168602,-0.4164353609085083,2981,16.84720802307129,0.0559895858168602,1746175296.1097124
23832,3009,1046.688847174,0.7177802920341492,4623360.0,0.03340635448694229,0.6169272661209106,0.48310691118240356,1.0,14.944662094116211,0.0299479179084301,-0.4100155234336853,3010,16.84720802307129,0.0559895858168602,1746175305.7064784
24112,3044,1058.327588572,0.7177802920341492,4677120.0,0.03340635448694229,0.6120660305023193,0.4097500145435333,1.0,14.966146469116211,0.02864583395421505,-0.43910741806030273,3045,16.84720802307129,0.0553385429084301,1746175317.3452406
24176,3052,1060.98127652,0.7177802920341492,4689408.0,0.03340635448694229,0.5993273854255676,0.4424896240234375,1.0,13.982422828674316,0.03125,-0.43105289340019226,3053,16.84720802307129,0.0585937537252903,1746175319.9988515
24544,3098,1076.21416308,0.7177802920341492,4760064.0,0.03340635448694229,0.609830915927887,0.46934032440185547,1.0,15.052735328674316,0.02148437686264515,-0.4537002146244049,3099,16.84720802307129,0.0540364608168602,1746175335.231789
24600,3105,1078.523166422,0.7177802920341492,4770816.0,0.03340635448694229,0.6036025285720825,0.4540545642375946,1.0,15.154297828674316,0.02473958395421505,-0.46096447110176086,3106,16.84720802307129,0.0533854179084301,1746175337.5408509
24624,3108,1079.516334659,0.7177802920341492,4775424.0,0.03340635448694229,0.612738847732544,0.4219067692756653,1.0,15.597657203674316,0.02864583395421505,-0.46243858337402344,3109,16.84720802307129,0.0520833358168602,1746175338.5340009
24768,3126,1085.499521722,0.7177802920341492,4803072.0,0.03340635448694229,0.6101997494697571,0.43690967559814453,1.0,15.363933563232422,0.03125,-0.44076257944107056,3127,16.84720802307129,0.0533854179084301,1746175344.5171735
24792,3129,1086.487277431,0.7177802920341492,4807680.0,0.03340635448694229,0.6272570490837097,0.44587650895118713,1.0,15.332032203674316,0.0501302108168602,-0.4427987337112427,3130,16.84720802307129,0.0520833358168602,1746175345.5049584
24824,3133,1087.816072343,0.7177802920341492,4813824.0,0.03340635448694229,0.6067275404930115,0.44784218072891235,1.0,15.477214813232422,0.0338541679084301,-0.4415767788887024,3134,16.84720802307129,0.0533854179084301,1746175346.8337646
25072,3164,1098.07625341,0.7177802920341492,4861440.0,0.03340635448694229,0.558051347732544,0.48291876912117004,1.0,14.738282203674316,0.0052083334885537624,-0.45712926983833313,3165,16.84720802307129,0.0553385429084301,1746175357.0938976
25192,3179,1103.037381297,0.7177802920341492,4884480.0,0.03340635448694229,0.5769965648651123,0.453348845243454,1.0,15.017579078674316,0.008463541977107525,-0.46634387969970703,3180,16.84720802307129,0.0546875037252903,1746175362.055045
25376,3202,1110.658613935,0.7177802920341492,4919808.0,0.03340635448694229,0.62786465883255,0.5990996360778809,1.0,15.389324188232422,0.0559895858168602,-0.4317692518234253,3203,16.84720802307129,0.0533854179084301,1746175369.6762798
25408,3206,1111.976199683,0.7177802920341492,4925952.0,0.03340635448694229,0.5464410185813904,0.5923685431480408,1.0,15.276042938232422,0.0,-0.4420602321624756,3207,16.84720802307129,0.0540364608168602,1746175370.9938326
25448,3211,1113.633045197,0.7177802920341492,4933632.0,0.03340635448694229,0.6587241291999817,0.5925583839416504,1.0,16.277996063232422,0.0566406287252903,-0.44627559185028076,3212,16.84720802307129,0.0501302108168602,1746175372.6507018
25496,3217,1115.621909758,0.7177802920341492,4942848.0,0.03340635448694229,0.5875868797302246,0.5954232811927795,1.0,15.274089813232422,0.0071614584885537624,-0.4535258412361145,3218,16.84720802307129,0.0533854179084301,1746175374.639539
25696,3242,1123.90089066,0.7177802920341492,4981248.0,0.03340635448694229,0.5874133110046387,0.542095422744751,1.0,14.766927719116211,0.013671875931322575,-0.4631149172782898,3243,16.84720802307129,0.0553385429084301,1746175382.9185605
25880,3265,1131.597192891,0.7865831255912781,5016576.0,0.07269099354743958,0.603559136390686,0.531287431716919,1.0,15.383464813232422,0.02278645895421505,-0.46537184715270996,3266,17.521949768066406,0.0527343787252903,1746175390.614845
25904,3268,1132.587541293,0.7865831255912781,5021184.0,0.07269099354743958,0.5650608539581299,0.48752546310424805,1.0,14.725260734558105,0.02343750186264515,-0.463623583316803,3269,17.521949768066406,0.0553385429084301,1746175391.60519
25912,3269,1132.918439607,0.7865831255912781,5022720.0,0.07269099354743958,0.567426323890686,0.5067949891090393,1.0,15.035157203674316,0.0,-0.45629245042800903,3270,17.521949768066406,0.0540364608168602,1746175391.936106
25968,3276,1135.238521198,0.7865831255912781,5033472.0,0.07269099354743958,0.6259332895278931,0.41116148233413696,1.0,15.468099594116211,0.0449218787252903,-0.46832454204559326,3277,17.521949768066406,0.0533854179084301,1746175394.2562041
25992,3279,1136.232803827,0.7865831255912781,5038080.0,0.07269099354743958,0.601692795753479,0.4884074330329895,1.0,15.231771469116211,0.0455729179084301,-0.4612407088279724,3280,17.521949768066406,0.0527343787252903,1746175395.2504916
26072,3289,1139.53907891,0.7865831255912781,5053440.0,0.07269099354743958,0.5808811783790588,0.51027512550354,1.0,14.953776359558105,0.009765625931322575,-0.46929752826690674,3290,17.521949768066406,0.0540364608168602,1746175398.5567136
26096,3292,1140.559023263,0.7865831255912781,5058048.0,0.07269099354743958,0.5947917699813843,0.4742235541343689,1.0,14.777995109558105,0.02539062686264515,-0.47228747606277466,3293,17.521949768066406,0.0546875037252903,1746175399.5535972
26272,3314,1147.821197554,0.7865831255912781,5091840.0,0.07269099354743958,0.6381077766418457,0.5039881467819214,1.0,15.320964813232422,0.0488281287252903,-0.4860904812812805,3315,17.521949768066406,0.0533854179084301,1746175406.8388429
26312,3319,1149.473692731,0.7865831255912781,5099520.0,0.07269099354743958,0.6101997494697571,0.506510853767395,1.0,15.618490219116211,0.0279947929084301,-0.4896702766418457,3320,17.521949768066406,0.0527343787252903,1746175408.4913702
26464,3338,1155.787795286,0.7865831255912781,5128704.0,0.07269099354743958,0.6202691793441772,0.598351001739502,1.0,15.647787094116211,0.0462239608168602,-0.48303312063217163,3339,17.521949768066406,0.0527343787252903,1746175414.8054714
26472,3339,1156.116446948,0.7865831255912781,5130240.0,0.07269099354743958,0.6315972805023193,0.6409809589385986,1.0,15.583333969116211,0.0488281287252903,-0.4769202768802643,3340,17.521949768066406,0.0527343787252903,1746175415.134123
26504,3343,1157.436281216,0.7865831255912781,5136384.0,0.07269099354743958,0.6290799975395203,0.6914423108100891,1.0,15.336589813232422,0.0397135429084301,-0.46299055218696594,3344,17.521949768066406,0.0520833358168602,1746175416.4539437
26520,3345,1158.098055813,0.7865831255912781,5139456.0,0.07269099354743958,0.5903429985046387,0.7052953839302063,1.0,15.341146469116211,0.01953125186264515,-0.469340980052948,3346,17.521949768066406,0.0533854179084301,1746175417.115712
26560,3350,1159.7551643,0.7865831255912781,5147136.0,0.07269099354743958,0.6331164240837097,0.6359288692474365,1.0,15.544922828674316,0.0501302108168602,-0.47474205493927,3351,17.521949768066406,0.0540364608168602,1746175418.7727203
26600,3355,1161.415707887,0.7865831255912781,5154816.0,0.07269099354743958,0.5900174975395203,0.6687450408935547,1.0,15.095704078674316,0.02473958395421505,-0.4755220413208008,3356,17.521949768066406,0.0546875037252903,1746175420.4333758
26784,3378,1169.028970277,0.7865831255912781,5190144.0,0.07269099354743958,0.5892361998558044,0.6263990998268127,1.0,14.326823234558105,0.0221354179084301,-0.47768890857696533,3379,17.521949768066406,0.0566406287252903,1746175428.0466304
26824,3383,1170.683152307,0.7865831255912781,5197824.0,0.07269099354743958,0.6089627742767334,0.700011134147644,1.0,15.508464813232422,0.0338541679084301,-0.47021931409835815,3384,17.521949768066406,0.0520833358168602,1746175429.7008154
26976,3402,1176.963292725,0.7865831255912781,5227008.0,0.07269099354743958,0.6406468749046326,0.6503466367721558,1.0,15.037760734558105,0.0436197929084301,-0.48311150074005127,3403,17.521949768066406,0.0533854179084301,1746175435.9809628
26992,3404,1177.626522681,0.7865831255912781,5230080.0,0.07269099354743958,0.5854819416999817,0.6619019508361816,1.0,14.606771469116211,0.009765625931322575,-0.4803912341594696,3405,17.521949768066406,0.0566406287252903,1746175436.6441247
27432,3459,1195.839231693,0.7865831255912781,5314560.0,0.07269099354743958,0.6063586473464966,0.7080810070037842,1.0,15.613933563232422,0.01302083395421505,-0.46043333411216736,3460,17.521949768066406,0.0507812537252903,1746175454.8568945
27496,3467,1198.490905589,0.7865831255912781,5326848.0,0.07269099354743958,0.6256077885627747,0.5293550491333008,1.0,15.805990219116211,0.0475260429084301,-0.47867149114608765,3468,17.521949768066406,0.0507812537252903,1746175457.5085707
27512,3469,1199.187668146,0.7865831255912781,5329920.0,0.07269099354743958,0.6287328004837036,0.5338627099990845,1.0,16.012371063232422,0.0338541679084301,-0.4797555208206177,3470,17.521949768066406,0.0481770858168602,1746175458.205311
27576,3477,1201.834655315,0.7865831255912781,5342208.0,0.07269099354743958,0.6169055104255676,0.5010346174240112,1.0,15.629558563232422,0.0299479179084301,-0.46949541568756104,3478,17.521949768066406,0.0520833358168602,1746175460.8523161
27640,3485,1204.483453769,0.7865831255912781,5354496.0,0.07269099354743958,0.6548395156860352,0.6122387647628784,1.0,15.218750953674316,0.0579427108168602,-0.46913474798202515,3486,17.521949768066406,0.0533854179084301,1746175463.5010822
27680,3490,1206.140278764,0.7865831255912781,5362176.0,0.07269099354743958,0.614279568195343,0.5484722852706909,1.0,15.970704078674316,0.0338541679084301,-0.45926183462142944,3491,17.521949768066406,0.0507812537252903,1746175465.15795
27960,3525,1217.743334483,0.7865831255912781,5415936.0,0.07269099354743958,0.6110027432441711,0.4862772822380066,1.0,15.468099594116211,0.0384114608168602,-0.47523611783981323,3526,17.521949768066406,0.0527343787252903,1746175476.7609825
28032,3534,1220.716927174,0.7865831255912781,5429760.0,0.07269099354743958,0.6238282322883606,0.4498644173145294,1.0,15.732422828674316,0.02669270895421505,-0.4817766547203064,3535,17.521949768066406,0.0527343787252903,1746175479.7345777
