returned_episode_returns,env_step,qvals,test_returned_episode_lengths,loss,grad_steps,returned_episode_lengths,test_returned_episode_returns,update_steps,returned_won_episode,_step,test_returned_episode,_runtime,_timestamp,returned_episode,test_returned_won_episode
0.5331164002418518,2557440.0,0.05140311270952225,14.517814636230469,0.09439900517463684,13072,13.234375953674316,0.650015652179718,1665,0.0,1664,0.9999999403953552,584.397058644,1746172205.8771858,0.0638020858168602,0.0077355834655463696
0.5597656965255737,2566656.0,0.02254418656229973,14.517814636230469,0.09645251929759979,13120,13.002604484558105,0.650015652179718,1671,0.009765625931322575,1670,0.9999999403953552,586.358138714,1746172207.8382685,0.0657552108168602,0.0077355834655463696
0.5530382990837097,2568192.0,0.026493839919567108,14.517814636230469,0.09194633364677429,13128,13.135416984558105,0.650015652179718,1672,0.0,1671,0.9999999403953552,586.685107662,1746172208.1652417,0.0638020858168602,0.0077355834655463696
0.5538195371627808,2585088.0,0.006159770302474499,14.517814636230469,0.12289037555456161,13216,12.660157203674316,0.650015652179718,1683,0.0,1682,0.9999999403953552,590.279890723,1746172211.7599869,0.0657552108168602,0.0077355834655463696
0.5493490695953369,2597376.0,-0.020670795813202858,14.517814636230469,0.148626446723938,13280,13.194010734558105,0.650015652179718,1691,0.0,1690,0.9999999403953552,592.894042132,1746172214.3741517,0.0638020858168602,0.0077355834655463696
0.5620226860046387,2598912.0,-0.02909918688237667,14.517814636230469,0.11277199536561966,13288,12.486979484558105,0.650015652179718,1692,0.008463541977107525,1691,0.9999999403953552,593.220872919,1746172214.7009683,0.0690104216337204,0.0077355834655463696
0.5595704317092896,2629632.0,-0.06554315984249115,14.517814636230469,0.16312000155448914,13448,13.181641578674316,0.650015652179718,1712,0.0,1711,0.9999999403953552,599.756626664,1746172221.236712,0.0631510466337204,0.0077355834655463696
0.5537978410720825,2638848.0,-0.07670420408248901,14.517814636230469,0.1179758831858635,13496,12.639974594116211,0.650015652179718,1718,0.009765625931322575,1717,0.9999999403953552,601.721372375,1746172223.2014685,0.0677083358168602,0.0077355834655463696
0.5397787094116211,2657280.0,-0.06510242074728012,14.517814636230469,0.12142027169466019,13592,12.326823234558105,0.650015652179718,1730,0.0,1729,0.9999999403953552,605.663514326,1746172227.1436148,0.0696614608168602,0.0077355834655463696
0.549934983253479,2664960.0,-0.07131779193878174,14.517814636230469,0.1177845150232315,13632,12.402995109558105,0.650015652179718,1735,0.0,1734,0.9999999403953552,607.297225353,1746172228.7773533,0.0696614608168602,0.0077355834655463696
0.5590061545372009,2681856.0,-0.1408943235874176,14.517814636230469,0.13226982951164246,13720,13.284505844116211,0.650015652179718,1746,0.00911458395421505,1745,0.9999999403953552,610.891679063,1746172232.3717837,0.064453125,0.0077355834655463696
0.5293403267860413,2703360.0,-0.16731217503547668,14.517814636230469,0.13529044389724731,13832,13.714844703674316,0.650015652179718,1760,0.0,1759,0.9999999403953552,615.466413714,1746172236.9465284,0.0618489608168602,0.0077355834655463696
0.5463759303092957,2715648.0,-0.166085883975029,14.517814636230469,0.1335894763469696,13896,13.123047828674316,0.650015652179718,1768,0.008463541977107525,1767,0.9999999403953552,618.083138692,1746172239.5632527,0.064453125,0.0077355834655463696
0.5435547828674316,2737152.0,-0.17445045709609985,14.517814636230469,0.14817163348197937,14008,12.725260734558105,0.650015652179718,1782,0.0,1781,0.9999999403953552,622.664430434,1746172244.1445358,0.06640625,0.0077355834655463696
0.543967068195343,2746368.0,-0.23653432726860046,14.517814636230469,0.15918061137199402,14056,12.951823234558105,0.650015652179718,1788,0.0,1787,0.9999999403953552,624.625794911,1746172246.1059098,0.0651041716337204,0.0077355834655463696
0.5467665791511536,2760192.0,-0.2408473789691925,14.517814636230469,0.15501099824905396,14128,13.440755844116211,0.650015652179718,1797,0.0,1796,0.9999999403953552,627.565916982,1746172249.0460289,0.0625,0.0077355834655463696
0.547873318195343,2770944.0,-0.22636282444000244,14.517814636230469,0.15556970238685608,14184,12.948568344116211,0.650015652179718,1804,0.0,1803,0.9999999403953552,629.852549815,1746172251.3326578,0.0657552108168602,0.0077355834655463696
0.560546875,2778624.0,-0.2294357568025589,14.517814636230469,0.20826202630996704,14224,12.623047828674316,0.650015652179718,1809,0.01302083395421505,1808,0.9999999403953552,631.491451303,1746172252.9715464,0.068359375,0.0077355834655463696
0.5491971373558044,2824704.0,-0.07440590858459473,14.517814636230469,0.16622593998908997,14464,12.906901359558105,0.650015652179718,1839,0.0,1838,0.9999999403953552,641.294829141,1746172262.7749455,0.0651041716337204,0.0077355834655463696
0.5631511211395264,2858496.0,-0.055141743272542953,14.517814636230469,0.21011576056480408,14640,14.072266578674316,0.650015652179718,1861,0.009765625931322575,1860,0.9999999403953552,648.483530576,1746172269.963599,0.0598958358168602,0.0077355834655463696
0.5368056297302246,2863104.0,-0.08779951184988022,14.517814636230469,0.14830812811851501,14664,13.366537094116211,0.650015652179718,1864,0.0,1863,0.9999999403953552,649.463816013,1746172270.9439228,0.0625,0.0077355834655463696
0.5368490219116211,2880000.0,-0.08226868510246277,14.517814636230469,0.20146511495113373,14752,14.034505844116211,0.650015652179718,1875,0.0,1874,0.9999999403953552,653.061317489,1746172274.5414298,0.0598958358168602,0.0077355834655463696
0.5291233658790588,2899968.0,-0.12417895346879959,14.517814636230469,0.21551471948623657,14856,13.722657203674316,0.650015652179718,1888,0.0,1887,0.9999999403953552,657.313068037,1746172278.7931843,0.0611979216337204,0.0077355834655463696
0.5483941435813904,2923008.0,-0.12289395183324814,14.517814636230469,0.1666211187839508,14976,13.347005844116211,0.650015652179718,1903,0.0,1902,0.9999999403953552,662.223003087,1746172283.7031262,0.0631510466337204,0.0077355834655463696
0.542209267616272,2929152.0,-0.11040656268596649,14.517814636230469,0.15046906471252441,15008,13.333985328674316,0.650015652179718,1907,0.0,1906,0.9999999403953552,663.529682385,1746172285.0097737,0.0625,0.0077355834655463696
0.5503472685813904,2961408.0,-0.0707983523607254,14.517814636230469,0.16310860216617584,15176,12.764974594116211,0.650015652179718,1928,0.0,1927,0.9999999403953552,670.392452933,1746172291.8725488,0.0670572966337204,0.0077355834655463696
0.5548394918441772,2966016.0,-0.060507457703351974,14.517814636230469,0.1703733503818512,15200,13.477865219116211,0.650015652179718,1931,0.010416666977107525,1930,0.9999999403953552,671.372690921,1746172292.8527818,0.064453125,0.0077355834655463696
0.5312500596046448,2993664.0,-0.023934753611683846,14.517814636230469,0.18226009607315063,15344,14.016927719116211,0.650015652179718,1949,0.0,1948,0.9999999403953552,677.25428545,1746172298.7343965,0.0592447929084301,0.0077355834655463696
0.5448135137557983,3002880.0,0.0005282973870635033,15.17884349822998,0.15881440043449402,15392,13.667318344116211,0.6672407984733582,1955,0.0,1954,1.0,679.292308087,1746172300.7724357,0.0618489608168602,0.013776137493550777
0.5556207299232483,3015168.0,0.03541748225688934,15.17884349822998,0.17173263430595398,15456,13.755860328674316,0.6672407984733582,1963,0.0,1962,1.0,681.905780608,1746172303.385896,0.0605468787252903,0.013776137493550777
0.5863282084465027,3087360.0,0.08983578532934189,15.17884349822998,0.1307169646024704,15832,13.947916984558105,0.6672407984733582,2010,0.02343750186264515,2009,1.0,697.260935261,1746172318.7410474,0.0605468787252903,0.013776137493550777
0.5517362356185913,3093504.0,0.09302239865064621,15.17884349822998,0.13611367344856262,15864,13.884766578674316,0.6672407984733582,2014,0.0,2013,1.0,698.57068788,1746172320.0508032,0.0598958358168602,0.013776137493550777
0.6063368916511536,3113472.0,0.05099330469965935,15.17884349822998,0.12622569501399994,15968,13.929037094116211,0.6672407984733582,2027,0.0390625037252903,2026,1.0,702.82272567,1746172324.3028274,0.0598958358168602,0.013776137493550777
0.5705730319023132,3122688.0,0.049557287245988846,15.17884349822998,0.14194241166114807,16016,13.460938453674316,0.6672407984733582,2033,0.009765625931322575,2032,1.0,704.783046805,1746172326.263168,0.0631510466337204,0.013776137493550777
0.5538846850395203,3130368.0,0.04136718064546585,15.17884349822998,0.13145218789577484,16056,13.184245109558105,0.6672407984733582,2038,0.0078125,2037,1.0,706.417837261,1746172327.8979652,0.0631510466337204,0.013776137493550777
0.5347222685813904,3153408.0,0.03722989186644554,15.17884349822998,0.1807430535554886,16176,13.201823234558105,0.6672407984733582,2053,0.0,2052,1.0,711.322186277,1746172332.802325,0.064453125,0.013776137493550777
0.5482205748558044,3156480.0,0.042932868003845215,15.17884349822998,0.14395640790462494,16192,12.463541984558105,0.6672407984733582,2055,0.0,2054,1.0,711.975636684,1746172333.4557734,0.0696614608168602,0.013776137493550777
0.56048184633255,3170304.0,0.06470608711242676,15.17884349822998,0.19531658291816711,16264,12.879557609558105,0.6672407984733582,2064,0.0,2063,1.0,714.917901898,1746172336.3979938,0.0657552108168602,0.013776137493550777
0.5748264789581299,3184128.0,-0.00455024279654026,15.17884349822998,0.1979779154062271,16336,13.323568344116211,0.6672407984733582,2073,0.0201822929084301,2072,1.0,717.86114563,1746172339.3412724,0.0625,0.013776137493550777
0.5739150047302246,3193344.0,0.03978097066283226,15.17884349822998,0.21827605366706848,16384,12.618490219116211,0.6672407984733582,2079,0.017578125,2078,1.0,719.821630523,1746172341.301739,0.068359375,0.013776137493550777
0.5392361879348755,3202560.0,-0.002410324290394783,15.17884349822998,0.19482111930847168,16432,13.039063453674316,0.6672407984733582,2085,0.0,2084,1.0,721.787814007,1746172343.2679174,0.064453125,0.013776137493550777
0.54583340883255,3205632.0,0.005877739749848843,15.17884349822998,0.20288680493831635,16448,12.617188453674316,0.6672407984733582,2087,0.0,2086,1.0,722.440988994,1746172343.9211075,0.0657552108168602,0.013776137493550777
0.5720487236976624,3247104.0,-0.0006165573140606284,15.17884349822998,0.20044392347335815,16664,13.031250953674316,0.6672407984733582,2114,0.011718750931322575,2113,1.0,731.262058353,1746172352.7421794,0.0657552108168602,0.013776137493550777
0.556770920753479,3256320.0,-0.0019787924829870462,15.17884349822998,0.22857041656970978,16712,13.139323234558105,0.6672407984733582,2120,0.010416666977107525,2119,1.0,733.221861058,1746172354.7019658,0.064453125,0.013776137493550777
0.5638672113418579,3279360.0,0.018322790041565895,15.17884349822998,0.15551041066646576,16832,14.481120109558105,0.6672407984733582,2135,0.0279947929084301,2134,1.0,738.126925295,1746172359.6070414,0.0566406287252903,0.013776137493550777
0.5260851383209229,3280896.0,0.01545819640159607,15.17884349822998,0.14580178260803223,16840,14.266276359558105,0.6672407984733582,2136,0.0052083334885537624,2135,1.0,738.453818896,1746172359.9339428,0.0546875037252903,0.013776137493550777
0.5328776836395264,3283968.0,0.0335407592356205,15.17884349822998,0.17198163270950317,16856,15.119791984558105,0.6672407984733582,2138,0.0,2137,1.0,739.107049338,1746172360.5871613,0.0533854179084301,0.013776137493550777
0.53606778383255,3293184.0,0.0523684062063694,15.17884349822998,0.16553767025470734,16904,14.087891578674316,0.6672407984733582,2144,0.0,2143,1.0,741.070422465,1746172362.550532,0.0585937537252903,0.013776137493550777
0.5448134541511536,3310080.0,0.07055101543664932,15.17884349822998,0.16785398125648499,16992,14.361979484558105,0.6672407984733582,2155,0.009765625931322575,2154,1.0,744.663411427,1746172366.1435313,0.0566406287252903,0.013776137493550777
0.5650608539581299,3331584.0,-0.05135572701692581,15.17884349822998,0.18607008457183838,17104,13.186849594116211,0.6672407984733582,2169,0.02148437686264515,2168,1.0,749.256450098,1746172370.7365658,0.0631510466337204,0.013776137493550777
0.5386502742767334,3334656.0,-0.050118908286094666,15.17884349822998,0.16267099976539612,17120,13.004557609558105,0.6672407984733582,2171,0.00911458395421505,2170,1.0,749.909511059,1746172371.3896356,0.0638020858168602,0.013776137493550777
0.587912380695343,3343872.0,-0.012004316784441471,15.17884349822998,0.17021380364894867,17168,14.410807609558105,0.6672407984733582,2177,0.0182291679084301,2176,1.0,751.880992327,1746172373.3611038,0.0559895858168602,0.013776137493550777
0.5314887762069702,3360768.0,-0.005985771305859089,15.17884349822998,0.15779083967208862,17256,13.686849594116211,0.6672407984733582,2188,0.0,2187,1.0,755.474852434,1746172376.954967,0.0618489608168602,0.013776137493550777
0.5512153506278992,3362304.0,-0.002371951937675476,15.17884349822998,0.17239147424697876,17264,14.002604484558105,0.6672407984733582,2189,0.0,2188,1.0,755.80145711,1746172377.2815857,0.0592447929084301,0.013776137493550777
0.5401476621627808,3376128.0,0.007709202356636524,15.17884349822998,0.19742876291275024,17336,13.395182609558105,0.6672407984733582,2198,0.0,2197,1.0,758.744050173,1746172380.2241797,0.0618489608168602,0.013776137493550777
0.5461155772209167,3377664.0,0.0063330745324492455,15.17884349822998,0.19489476084709167,17344,13.533854484558105,0.6672407984733582,2199,0.008463541977107525,2198,1.0,759.07057068,1746172380.550673,0.0625,0.013776137493550777
0.5708550810813904,3385344.0,0.020397543907165527,15.17884349822998,0.14522525668144226,17384,13.677083969116211,0.6672407984733582,2204,0.0201822929084301,2203,1.0,760.707367384,1746172382.1875005,0.0618489608168602,0.013776137493550777
0.5327908992767334,3388416.0,0.03072052076458931,15.17884349822998,0.1517307460308075,17400,13.341146469116211,0.6672407984733582,2206,0.0,2205,1.0,761.360795209,1746172382.8409245,0.0618489608168602,0.013776137493550777
0.5404297113418579,3459072.0,-0.0126205924898386,15.17884349822998,0.16125456988811493,17768,14.866537094116211,0.6672407984733582,2252,0.01953125186264515,2251,1.0,776.398945598,1746172397.8790784,0.0540364608168602,0.013776137493550777
0.5677952170372009,3477504.0,-0.05480518937110901,15.17884349822998,0.19078269600868225,17864,13.394532203674316,0.6672407984733582,2264,0.00911458395421505,2263,1.0,780.319739815,1746172401.7996726,0.0618489608168602,0.013776137493550777
0.5574002861976624,3483648.0,-0.05178229510784149,15.17884349822998,0.17899897694587708,17896,13.221354484558105,0.6672407984733582,2268,0.009765625931322575,2267,1.0,781.630930997,1746172403.111061,0.0625,0.013776137493550777
0.5522570610046387,3505152.0,-0.02888428047299385,14.676554679870605,0.1540028154850006,18008,13.566407203674316,0.6743633151054382,2282,0.0,2281,1.0,786.279723443,1746172407.7596474,0.0625,0.018747033551335335
0.5662543773651123,3563520.0,-0.014647594653069973,14.676554679870605,0.134048193693161,18312,13.335287094116211,0.6743633151054382,2320,0.009765625931322575,2319,1.0,798.703036031,1746172420.183128,0.0631510466337204,0.018747033551335335
0.5420790910720825,3589632.0,-0.06565643846988678,14.676554679870605,0.13154573738574982,18448,13.393229484558105,0.6743633151054382,2337,0.0182291679084301,2336,1.0,804.261367406,1746172425.7414806,0.0625,0.018747033551335335
0.5341580510139465,3609600.0,-0.11186084151268005,14.676554679870605,0.13461485505104065,18552,13.410807609558105,0.6743633151054382,2350,0.0,2349,1.0,808.508611967,1746172429.9887223,0.0618489608168602,0.018747033551335335
0.5307726263999939,3648000.0,-0.06653179973363876,14.676554679870605,0.1356695294380188,18752,13.993490219116211,0.6743633151054382,2375,0.0,2374,1.0,816.68129359,1746172438.1613996,0.0585937537252903,0.018747033551335335
0.5524957180023193,3667968.0,-0.08118060231208801,14.676554679870605,0.1312960684299469,18856,13.971354484558105,0.6743633151054382,2388,0.009765625931322575,2387,1.0,820.928903851,1746172442.4090114,0.0598958358168602,0.018747033551335335
0.5365235209465027,3712512.0,-0.030462145805358887,14.676554679870605,0.1685001254081726,19088,13.874349594116211,0.6743633151054382,2417,0.00911458395421505,2416,1.0,830.408439042,1746172451.8885522,0.0579427108168602,0.018747033551335335
0.5727214217185974,3724800.0,-0.002030143979936838,14.676554679870605,0.16428610682487488,19152,14.255208969116211,0.6743633151054382,2425,0.010416666977107525,2424,1.0,833.021832775,1746172454.5019393,0.0592447929084301,0.018747033551335335
0.5565972924232483,3749376.0,0.016012821346521378,14.676554679870605,0.12349444627761841,19280,13.527995109558105,0.6743633151054382,2441,0.0,2440,1.0,838.252193248,1746172459.732341,0.0618489608168602,0.018747033551335335
0.5752822160720825,3795456.0,-0.0791947990655899,14.676554679870605,0.1714792251586914,19520,14.140625953674316,0.6743633151054382,2471,0.017578125,2470,1.0,848.066338786,1746172469.5464544,0.0579427108168602,0.018747033551335335
0.5398004055023193,3806208.0,-0.09410379827022552,14.676554679870605,0.16476787626743317,19576,13.637370109558105,0.6743633151054382,2478,0.0,2477,1.0,850.356401923,1746172471.8365183,0.0618489608168602,0.018747033551335335
0.5290799140930176,3807744.0,-0.09459114819765091,14.676554679870605,0.15481451153755188,19584,13.229818344116211,0.6743633151054382,2479,0.0,2478,1.0,850.683078698,1746172472.1632054,0.0631510466337204,0.018747033551335335
0.5436415672302246,3812352.0,-0.08469556272029877,14.676554679870605,0.1587148904800415,19608,13.735026359558105,0.6743633151054382,2482,0.0,2481,1.0,851.663257023,1746172473.143377,0.0618489608168602,0.018747033551335335
0.5528429746627808,3830784.0,-0.13039390742778778,14.676554679870605,0.15222112834453583,19704,13.070313453674316,0.6743633151054382,2494,0.009765625931322575,2493,1.0,855.586747879,1746172477.066856,0.0631510466337204,0.018747033551335335
0.5563802123069763,3853824.0,-0.10131125897169113,14.676554679870605,0.20476409792900085,19824,12.701823234558105,0.6743633151054382,2509,0.0,2508,1.0,860.49081936,1746172481.9709284,0.06640625,0.018747033551335335
0.5574002861976624,3856896.0,-0.10806070268154144,14.676554679870605,0.15610170364379883,19840,12.834635734558105,0.6743633151054382,2511,0.01497395895421505,2510,1.0,861.14415157,1746172482.6242564,0.0657552108168602,0.018747033551335335
0.537543535232544,3863040.0,-0.10246379673480988,14.676554679870605,0.21171525120735168,19872,14.180990219116211,0.6743633151054382,2515,0.0,2514,1.0,862.451145222,1746172483.931266,0.0579427108168602,0.018747033551335335
0.5808595418930054,3921408.0,-0.19117765128612518,14.676554679870605,0.24298414587974548,20176,14.088541984558105,0.6743633151054382,2553,0.009765625931322575,2552,1.0,874.871524059,1746172496.3516264,0.0592447929084301,0.018747033551335335
0.5593534111976624,3935232.0,-0.17493125796318054,14.676554679870605,0.24183589220046997,20248,14.522787094116211,0.6743633151054382,2562,0.00911458395421505,2561,1.0,877.812485209,1746172499.2925987,0.0559895858168602,0.018747033551335335
0.5780816674232483,3950592.0,-0.17056059837341309,14.676554679870605,0.22394530475139618,20328,14.882813453674316,0.6743633151054382,2572,0.009765625931322575,2571,1.0,881.079917175,1746172502.5600178,0.0546875037252903,0.018747033551335335
0.5634766817092896,4012032.0,-0.1689957082271576,16.65808868408203,0.1659698784351349,20648,14.352865219116211,0.6710376143455505,2612,0.01888020895421505,2611,1.0,894.246216103,1746172515.726346,0.0553385429084301,0.015056118369102478
0.5715712308883667,4032000.0,-0.17649558186531067,16.65808868408203,0.1713695526123047,20752,13.740235328674316,0.6710376143455505,2625,0.009765625931322575,2624,1.0,898.493378874,1746172519.9734848,0.0598958358168602,0.015056118369102478
0.5645834803581238,4035072.0,-0.18417122960090637,16.65808868408203,0.19009539484977722,20768,13.348307609558105,0.6710376143455505,2627,0.0182291679084301,2626,1.0,899.146750216,1746172520.6268644,0.0625,0.015056118369102478
0.570638120174408,4065792.0,-0.2079351395368576,16.65808868408203,0.15200260281562805,20928,14.914713859558105,0.6710376143455505,2647,0.0221354179084301,2646,1.0,905.685110929,1746172527.1652622,0.0546875037252903,0.015056118369102478
0.5624133348464966,4067328.0,-0.20809681713581085,16.65808868408203,0.140738844871521,20936,15.031901359558105,0.6710376143455505,2648,0.0,2647,1.0,906.011855191,1746172527.4919794,0.0546875037252903,0.015056118369102478
0.530316948890686,4098048.0,-0.21459200978279114,16.65808868408203,0.1759677231311798,21096,13.942708969116211,0.6710376143455505,2668,0.0,2667,1.0,912.552163376,1746172534.03226,0.0598958358168602,0.015056118369102478
0.5650609135627747,4116480.0,-0.21623477339744568,16.65808868408203,0.17766159772872925,21192,13.210938453674316,0.6710376143455505,2680,0.008463541977107525,2679,1.0,916.474321739,1746172537.9544482,0.0625,0.015056118369102478
0.5472874045372009,4150272.0,-0.18892782926559448,16.65808868408203,0.24201083183288574,21368,14.216797828674316,0.6710376143455505,2702,0.00911458395421505,2701,1.0,923.661317563,1746172545.1414466,0.0579427108168602,0.015056118369102478
0.5924696922302246,4191744.0,-0.232865110039711,16.65808868408203,0.19199618697166443,21584,13.339844703674316,0.6710376143455505,2729,0.02148437686264515,2728,1.0,932.488054122,1746172553.968165,0.0625,0.015056118369102478
0.5543187260627747,4194816.0,-0.23049184679985046,16.65808868408203,0.18558073043823242,21600,14.082032203674316,0.6710376143455505,2731,0.0,2730,1.0,933.141234614,1746172554.6213686,0.0585937537252903,0.015056118369102478
0.5505208373069763,4216320.0,-0.21989096701145172,16.65808868408203,0.17357715964317322,21712,14.084635734558105,0.6710376143455505,2745,0.010416666977107525,2744,1.0,937.714596509,1746172559.1947079,0.0598958358168602,0.015056118369102478
0.5285590887069702,4220928.0,-0.2455851435661316,16.65808868408203,0.17745400965213776,21736,12.990885734558105,0.6710376143455505,2748,0.0,2747,1.0,938.694288643,1746172560.174402,0.0631510466337204,0.015056118369102478
0.5503906607627869,4270080.0,-0.24710440635681152,16.65808868408203,0.263523668050766,21992,14.755860328674316,0.6710376143455505,2780,0.01106770895421505,2779,1.0,949.150360238,1746172570.6304932,0.0553385429084301,0.015056118369102478
0.5457032322883606,4282368.0,-0.2798668146133423,16.65808868408203,0.26414012908935547,22056,13.565755844116211,0.6710376143455505,2788,0.005859375465661287,2787,1.0,951.768504594,1746172573.2485857,0.0618489608168602,0.015056118369102478
0.5542535185813904,4283904.0,-0.291647732257843,16.65808868408203,0.26712626218795776,22064,13.912110328674316,0.6710376143455505,2789,0.0,2788,1.0,952.095079416,1746172573.575211,0.0598958358168602,0.015056118369102478
0.5348742604255676,4300800.0,-0.28058141469955444,16.65808868408203,0.2737850546836853,22152,13.372396469116211,0.6710376143455505,2800,0.0,2799,1.0,955.688122544,1746172577.168219,0.0625,0.015056118369102478
0.5720269680023193,4362240.0,-0.2847217619419098,16.65808868408203,0.4000708758831024,22472,14.855469703674316,0.6710376143455505,2840,0.01106770895421505,2839,1.0,968.76038387,1746172590.2404997,0.0553385429084301,0.015056118369102478
0.5440539121627808,4366848.0,-0.2639196515083313,16.65808868408203,0.4057433009147644,22496,14.240235328674316,0.6710376143455505,2843,0.0,2842,1.0,969.740459649,1746172591.220583,0.0592447929084301,0.015056118369102478
0.5631945729255676,4397568.0,-0.3286055326461792,16.65808868408203,0.5508549213409424,22656,14.347657203674316,0.6710376143455505,2863,0.0,2862,1.0,976.278558245,1746172597.7586677,0.0585937537252903,0.015056118369102478
0.5833985209465027,4419072.0,-0.35636934638023376,16.65808868408203,0.4646785259246826,22768,14.494141578674316,0.6710376143455505,2877,0.00911458395421505,2876,1.0,980.853543276,1746172602.3336427,0.0566406287252903,0.015056118369102478
0.5565539598464966,4431360.0,-0.3199692666530609,16.65808868408203,0.49070045351982117,22832,14.772787094116211,0.6710376143455505,2885,0.013671875931322575,2884,1.0,983.467471548,1746172604.947573,0.0546875037252903,0.015056118369102478
0.5652344822883606,4445184.0,-0.3512750267982483,16.65808868408203,0.507792055606842,22904,14.891276359558105,0.6710376143455505,2894,0.009765625931322575,2893,1.0,986.409398137,1746172607.889509,0.0546875037252903,0.015056118369102478
0.5493924617767334,4488192.0,-0.3845028281211853,16.65808868408203,0.4934661388397217,23128,14.596354484558105,0.6710376143455505,2922,0.0,2921,1.0,995.569136678,1746172617.0492444,0.0553385429084301,0.015056118369102478
0.5581164360046387,4503552.0,-0.3806931674480438,17.493310928344727,0.5150570869445801,23208,14.986329078674316,0.7162255644798279,2932,0.010416666977107525,2931,1.0,998.912482189,1746172620.3926044,0.0540364608168602,0.03643609583377838
0.5359809994697571,4518912.0,-0.3537461459636688,17.493310928344727,0.5427889823913574,23288,13.756510734558105,0.7162255644798279,2942,0.0,2941,1.0,1002.182791867,1746172623.662911,0.0605468787252903,0.03643609583377838
0.5585287809371948,4548096.0,-0.3923804759979248,17.493310928344727,0.598313570022583,23440,14.746094703674316,0.7162255644798279,2961,0.0,2960,1.0,1008.392096796,1746172629.8722117,0.0553385429084301,0.03643609583377838
0.566449761390686,4554240.0,-0.40733563899993896,17.493310928344727,0.5485031008720398,23472,14.807291984558105,0.7162255644798279,2965,0.01953125186264515,2964,1.0,1009.698962691,1746172631.1790657,0.0553385429084301,0.03643609583377838
0.5706815123558044,4578816.0,-0.3661186993122101,17.493310928344727,0.5085188150405884,23600,14.488932609558105,0.7162255644798279,2981,0.01106770895421505,2980,1.0,1014.934024263,1746172636.4141452,0.0566406287252903,0.03643609583377838
0.588997483253479,4703232.0,-0.3421693444252014,17.493310928344727,0.2858339846134186,24248,15.258464813232422,0.7162255644798279,3062,0.0201822929084301,3061,1.0,1041.43629596,1746172662.9164217,0.0546875037252903,0.03643609583377838
0.5671876668930054,4710912.0,-0.3401745855808258,17.493310928344727,0.28856074810028076,24288,15.003255844116211,0.7162255644798279,3067,0.0,3066,1.0,1043.069682114,1746172664.5497978,0.0546875037252903,0.03643609583377838
0.61126309633255,4713984.0,-0.3494884967803955,17.493310928344727,0.26722580194473267,24304,15.259766578674316,0.7162255644798279,3069,0.033203125,3068,1.0,1043.722983166,1746172665.2030995,0.0546875037252903,0.03643609583377838
0.5463759303092957,4724736.0,-0.3470149636268616,17.493310928344727,0.330823689699173,24360,14.692057609558105,0.7162255644798279,3076,0.0,3075,1.0,1046.010228555,1746172667.4903533,0.0559895858168602,0.03643609583377838
0.5661025047302246,4747776.0,-0.39584881067276,17.493310928344727,0.3941841125488281,24480,14.792318344116211,0.7162255644798279,3091,0.02083333395421505,3090,1.0,1050.917282459,1746172672.397384,0.0540364608168602,0.03643609583377838
0.5680991411209106,4753920.0,-0.4065878391265869,17.493310928344727,0.3338488042354584,24512,14.658854484558105,0.7162255644798279,3095,0.009765625931322575,3094,1.0,1052.224383817,1746172673.704445,0.0546875037252903,0.03643609583377838
0.5691407322883606,4760064.0,-0.3894195854663849,17.493310928344727,0.3348836302757263,24544,13.915365219116211,0.7162255644798279,3099,0.01953125186264515,3098,1.0,1053.531520952,1746172675.011631,0.0605468787252903,0.03643609583377838
0.5487631559371948,4801536.0,-0.4146723747253418,17.493310928344727,0.37839096784591675,24760,13.866537094116211,0.7162255644798279,3126,0.012369791977107525,3125,1.0,1062.351981351,1746172683.8320975,0.0598958358168602,0.03643609583377838
0.5854601860046387,4803072.0,-0.41740894317626953,17.493310928344727,0.313732773065567,24768,14.571615219116211,0.7162255644798279,3127,0.02864583395421505,3126,1.0,1062.678620636,1746172684.1587307,0.0553385429084301,0.03643609583377838
0.588910698890686,4836864.0,-0.38276076316833496,17.493310928344727,0.344734251499176,24944,14.985677719116211,0.7162255644798279,3149,0.02343750186264515,3148,1.0,1069.866981994,1746172691.3471045,0.0546875037252903,0.03643609583377838
0.5385200381278992,4852224.0,-0.3659600019454956,17.493310928344727,0.4573681950569153,25024,14.535807609558105,0.7162255644798279,3159,0.00911458395421505,3158,1.0,1073.138944964,1746172694.6190643,0.0566406287252903,0.03643609583377838
0.6131293773651123,4879872.0,-0.41815924644470215,17.493310928344727,0.47523924708366394,25168,14.380860328674316,0.7162255644798279,3177,0.0455729179084301,3176,1.0,1079.019770029,1746172700.4998739,0.0572916679084301,0.03643609583377838
0.5503256320953369,4886016.0,-0.4323035478591919,17.493310928344727,0.5083068013191223,25200,13.640625953674316,0.7162255644798279,3181,0.00911458395421505,3180,1.0,1080.326582455,1746172701.8066864,0.0611979216337204,0.03643609583377838
0.583116352558136,4887552.0,-0.45476633310317993,17.493310928344727,0.42374441027641296,25208,13.988282203674316,0.7162255644798279,3182,0.01888020895421505,3181,1.0,1080.655001909,1746172702.135115,0.0592447929084301,0.03643609583377838
0.5654081106185913,4912128.0,-0.39863333106040955,17.493310928344727,0.4399569034576416,25336,14.240885734558105,0.7162255644798279,3198,0.009765625931322575,3197,1.0,1085.884444895,1746172707.364566,0.0585937537252903,0.03643609583377838
