test_returned_won_episode,test_returned_episode_lengths,env_step,qvals,returned_episode_returns,returned_episode,grad_steps,test_returned_episode,loss,test_returned_episode_returns,update_steps,_runtime,returned_won_episode,returned_episode_lengths,_step,_timestamp
0.9919590950012207,41.841373443603516,2560512.0,0.11184409260749817,1.3658853769302368,0.021484375,13088,1.0,0.3505185544490814,1.9911912679672241,1667,659.836932058,0.6829426884651184,28.4765625,1666,1746194475.7794487
0.9919590950012207,41.841373443603516,2577408.0,0.11370516568422318,1.2916600704193115,0.01692708395421505,13176,1.0,0.3258914351463318,1.9911912679672241,1678,663.932557331,0.6315104365348816,29.62630271911621,1677,1746194479.8750741
0.9919590950012207,41.841373443603516,2583552.0,0.16962219774723053,1.3515232801437378,0.01953125,13208,1.0,0.23949259519577026,1.9911912679672241,1682,665.420530546,0.66796875,28.99153709411621,1681,1746194481.3630514
0.9919590950012207,41.841373443603516,2609664.0,0.17882706224918365,1.3580728769302368,0.01888020895421505,13344,1.0,0.34422141313552856,1.9911912679672241,1699,671.754157799,0.6790364384651184,29.40755271911621,1698,1746194487.6966918
0.9919590950012207,41.841373443603516,2644992.0,0.25209975242614746,1.3267122507095337,0.02018229104578495,13528,1.0,0.22101008892059326,1.9911912679672241,1722,680.328463109,0.6393229365348816,29.44075584411621,1721,1746194496.270989
0.9919590950012207,41.841373443603516,2717184.0,0.47411882877349854,1.32485032081604,0.02083333395421505,13904,1.0,0.19681212306022644,1.9911912679672241,1769,697.81783319,0.65234375,28.984375,1768,1746194513.760358
0.9919590950012207,41.841373443603516,2727936.0,0.5043008923530579,1.3125,0.01627604104578495,13960,1.0,0.20079627633094788,1.9911912679672241,1776,700.42523677,0.65625,29.52083396911621,1775,1746194516.367761
0.9919590950012207,41.841373443603516,2763264.0,0.6126188039779663,1.3645833730697632,0.01888020895421505,14144,1.0,0.1870127022266388,1.9911912679672241,1799,708.988624449,0.6822916865348816,28.48958396911621,1798,1746194524.9311388
0.9919590950012207,41.841373443603516,2800128.0,0.7685703039169312,1.3548437356948853,0.02083333395421505,14336,1.0,0.1778506636619568,1.9911912679672241,1823,717.920251067,0.6673176884651184,28.70768165588379,1822,1746194533.8627632
0.9919590950012207,41.841373443603516,2812416.0,0.8054764270782471,1.3203125,0.015625,14400,1.0,0.18411469459533691,1.9911912679672241,1831,720.894148169,0.66015625,29.95182228088379,1830,1746194536.8366663
0.9919590950012207,41.841373443603516,2844672.0,0.961820125579834,1.2067577838897705,0.015625,14568,1.0,0.15079568326473236,1.9911912679672241,1852,728.71039604,0.5735676884651184,30.38411521911621,1851,1746194544.6529045
0.9919590950012207,41.841373443603516,2864640.0,0.9945836067199707,1.2877603769302368,0.015625,14672,1.0,0.15865854918956757,1.9911912679672241,1865,733.543150397,0.6438801884651184,29.66015625,1864,1746194549.4856508
0.9919590950012207,41.841373443603516,2866176.0,1.0258634090423584,1.2942708730697632,0.01627604104578495,14680,1.0,0.15384988486766815,1.9911912679672241,1866,733.914385999,0.6471354365348816,29.88736915588379,1865,1746194549.8569057
0.9919590950012207,41.841373443603516,2872320.0,1.0634804964065552,1.3190103769302368,0.01822916604578495,14712,1.0,0.1482446789741516,1.9911912679672241,1870,735.40166788,0.6595051884651184,29.287109375,1869,1746194551.3441784
0.9919590950012207,41.841373443603516,2912256.0,1.1583069562911987,1.2242902517318726,0.01627604104578495,14920,1.0,0.22495496273040771,1.9911912679672241,1896,745.072294144,0.578125,29.6328125,1895,1746194561.0147913
0.9919590950012207,41.841373443603516,2913792.0,1.0959891080856323,1.262037754058838,0.01627604104578495,14928,1.0,0.25438421964645386,1.9911912679672241,1897,745.444059928,0.6145833134651184,30.09895896911621,1896,1746194561.3865674
0.9919590950012207,41.841373443603516,2918400.0,1.1144752502441406,1.242691993713379,0.01822916604578495,14952,1.0,0.17072170972824097,1.9911912679672241,1900,746.560138878,0.5963541865348816,29.04557228088379,1899,1746194562.5026507
0.9919590950012207,41.841373443603516,2933760.0,1.1230872869491577,1.262750506401062,0.01692708395421505,15032,1.0,0.14654645323753357,1.9911912679672241,1910,750.279185525,0.6217448115348816,29.564453125,1909,1746194566.221705
0.9919590950012207,41.841373443603516,2972160.0,1.1825108528137207,1.3091732263565063,0.01692708395421505,15232,1.0,0.15269997715950012,1.9911912679672241,1935,759.578349738,0.640625,29.66471290588379,1934,1746194575.5208626
0.9564428329467773,44.753173828125,3001344.0,1.2629764080047607,1.298307180404663,0.01627604104578495,15384,1.0,0.14304471015930176,1.9520143270492554,1954,766.738743358,0.63671875,29.083984375,1953,1746194582.6812563
0.9564428329467773,44.753173828125,3016704.0,1.3479409217834473,1.119254469871521,0.017578125,15464,1.0,0.14003580808639526,1.9520143270492554,1964,770.457751292,0.5,29.30859375,1963,1746194586.4002826
0.9564428329467773,44.753173828125,3024384.0,1.2980225086212158,1.2329621315002441,0.02083333395421505,15504,1.0,0.1719607412815094,1.9520143270492554,1969,772.317151203,0.5690104365348816,28.951171875,1968,1746194588.2596893
0.9564428329467773,44.753173828125,3042816.0,1.3879910707473755,1.2650195360183716,0.01692708395421505,15600,1.0,0.1729969084262848,1.9520143270492554,1981,776.780808538,0.61328125,30.18033790588379,1980,1746194592.7233343
0.9564428329467773,44.753173828125,3047424.0,1.366018295288086,1.2511425018310547,0.01627604104578495,15624,1.0,0.1627136766910553,1.9520143270492554,1984,777.89656047,0.60546875,30.05013084411621,1983,1746194593.8390718
0.9564428329467773,44.753173828125,3068928.0,1.4481524229049683,1.157268762588501,0.017578125,15736,1.0,0.15802016854286194,1.9520143270492554,1998,783.109115053,0.5266926884651184,29.29947853088379,1997,1746194599.0516407
0.9564428329467773,44.753173828125,3081216.0,1.4566199779510498,1.2465037107467651,0.015625,15800,1.0,0.17195990681648254,1.9520143270492554,2006,786.084335495,0.609375,30.37760353088379,2005,1746194602.0268657
0.9564428329467773,44.753173828125,3095040.0,1.0308802127838135,1.1682095527648926,0.015625,15872,1.0,0.16998575627803802,1.9520143270492554,2015,789.437392343,0.5494791865348816,29.81380271911621,2014,1746194605.3798983
0.9564428329467773,44.753173828125,3098112.0,1.0122082233428955,1.118779182434082,0.015625,15888,1.0,0.17792725563049316,1.9520143270492554,2017,790.181393228,0.5071614384651184,29.97265625,2016,1746194606.1239085
0.9564428329467773,44.753173828125,3101184.0,1.0151139497756958,1.2029815912246704,0.015625,15904,1.0,0.16505466401576996,1.9520143270492554,2019,790.928760024,0.5794270634651184,30.07552146911621,2018,1746194606.8712785
0.9564428329467773,44.753173828125,3115008.0,1.0086381435394287,1.1912531852722168,0.01627604104578495,15976,1.0,0.15694299340248108,1.9520143270492554,2028,794.275716865,0.5533854365348816,30.21224021911621,2027,1746194610.218251
0.9564428329467773,44.753173828125,3164160.0,1.2062163352966309,1.308593511581421,0.01627604104578495,16232,1.0,0.13568805158138275,1.9520143270492554,2060,806.177750861,0.654296875,30.013671875,2059,1746194622.1202984
0.9564428329467773,44.753173828125,3170304.0,1.1655164957046509,1.2983624935150146,0.01627604104578495,16264,1.0,0.16639994084835052,1.9520143270492554,2064,807.665706064,0.6373698115348816,29.81510353088379,2063,1746194623.6082451
0.9564428329467773,44.753173828125,3171840.0,1.1965572834014893,1.286145567893982,0.01692708395421505,16272,1.0,0.17200273275375366,1.9520143270492554,2065,808.038417665,0.6295573115348816,29.83984375,2064,1746194623.9809346
0.9564428329467773,44.753173828125,3173376.0,1.2159640789031982,1.268841028213501,0.01627604104578495,16280,1.0,0.14156898856163025,1.9520143270492554,2066,808.410192026,0.6236979365348816,29.21875,2065,1746194624.352691
0.9564428329467773,44.753173828125,3174912.0,1.211801528930664,1.312499761581421,0.017578125,16288,1.0,0.17273841798305511,1.9520143270492554,2067,808.781882798,0.65625,29.26822853088379,2066,1746194624.724409
0.9564428329467773,44.753173828125,3213312.0,1.0740183591842651,1.3528646230697632,0.01953125,16488,1.0,0.18105319142341614,1.9520143270492554,2092,818.089663704,0.6764323115348816,29.01627540588379,2091,1746194634.0322065
0.9564428329467773,44.753173828125,3217920.0,1.0991014242172241,1.2738606929779053,0.01627604104578495,16512,1.0,0.19221723079681396,1.9520143270492554,2095,819.205120368,0.6276041865348816,29.57161521911621,2094,1746194635.147633
0.9564428329467773,44.753173828125,3219456.0,1.1474251747131348,1.272786259651184,0.015625,16520,1.0,0.17863678932189941,1.9520143270492554,2096,819.577218039,0.6256510615348816,29.5234375,2095,1746194635.519751
0.9564428329467773,44.753173828125,3240960.0,1.2454994916915894,1.3498567342758179,0.02083333395421505,16632,1.0,0.11534900963306427,1.9520143270492554,2110,824.787316815,0.673828125,28.61197853088379,2109,1746194640.7298298
0.9564428329467773,44.753173828125,3268608.0,1.2634410858154297,1.2112174034118652,0.017578125,16776,1.0,0.11610502004623413,1.9520143270492554,2128,831.48657103,0.5735676884651184,29.56510353088379,2127,1746194647.4290822
0.9564428329467773,44.753173828125,3279360.0,1.3007898330688477,1.3541666269302368,0.02083333395421505,16832,1.0,0.12594817578792572,1.9520143270492554,2135,834.090778667,0.6770833134651184,28.20182228088379,2134,1746194650.0333195
0.9564428329467773,44.753173828125,3280896.0,1.3196555376052856,1.2581119537353516,0.01692708395421505,16840,1.0,0.1686875820159912,1.9520143270492554,2136,834.463124527,0.603515625,29.53645896911621,2135,1746194650.4056387
0.9564428329467773,44.753173828125,3299328.0,1.273118019104004,1.3294271230697632,0.017578125,16936,1.0,0.14664553105831146,1.9520143270492554,2148,838.927917813,0.6647135615348816,29.298828125,2147,1746194654.8704498
0.9564428329467773,44.753173828125,3310080.0,1.3382619619369507,1.3072850704193115,0.01888020895421505,16992,1.0,0.16361616551876068,1.9520143270492554,2155,841.557469367,0.640625,28.544921875,2154,1746194657.5000043
0.9564428329467773,44.753173828125,3342336.0,1.5145866870880127,1.2203710079193115,0.01692708395421505,17160,1.0,0.27499300241470337,1.9520143270492554,2176,849.36681776,0.5768229365348816,29.56966209411621,2175,1746194665.3093581
0.9564428329467773,44.753173828125,3345408.0,1.4938359260559082,1.2975584268569946,0.017578125,17176,1.0,0.2619442045688629,1.9520143270492554,2178,850.111654383,0.638671875,29.69596290588379,2177,1746194666.0541813
0.9564428329467773,44.753173828125,3374592.0,1.451796293258667,1.3076367378234863,0.02018229104578495,17328,1.0,0.24441035091876984,1.9520143270492554,2197,857.182336193,0.6321614384651184,29.044921875,2196,1746194673.1248791
0.9564428329467773,44.753173828125,3406848.0,1.3748924732208252,1.2451692819595337,0.01627604104578495,17496,1.0,0.23466089367866516,1.9520143270492554,2218,864.99447517,0.599609375,29.68880271911621,2217,1746194680.9370081
0.9564428329467773,44.753173828125,3412992.0,1.3518543243408203,1.3316991329193115,0.01888020895421505,17528,1.0,0.24261121451854706,1.9520143270492554,2222,866.482369044,0.654296875,29.048828125,2221,1746194682.4248915
0.9564428329467773,44.753173828125,3416064.0,1.3113592863082886,1.2323566675186157,0.017578125,17544,1.0,0.24401183426380157,1.9520143270492554,2224,867.22640746,0.58203125,29.74153709411621,2223,1746194683.1689587
0.9564428329467773,44.753173828125,3434496.0,1.180098295211792,1.2653645277023315,0.015625,17640,1.0,0.16010594367980957,1.9520143270492554,2236,871.689173715,0.623046875,29.88802146911621,2235,1746194687.6316977
0.9564428329467773,44.753173828125,3462144.0,1.2102004289627075,1.3005759716033936,0.01822916604578495,17784,1.0,0.11245614290237427,1.9520143270492554,2254,878.382556086,0.6328125,29.37890625,2253,1746194694.3250685
0.9564428329467773,44.753173828125,3475968.0,1.1358965635299683,1.3541666269302368,0.01822916604578495,17856,1.0,0.1276453584432602,1.9520143270492554,2263,881.735006561,0.6770833134651184,29.017578125,2262,1746194697.6774673
0.990024983882904,43.47631072998047,3500544.0,0.9289854168891907,1.2990883588790894,0.01692708395421505,17984,1.0000001192092896,0.10542317479848862,1.9890646934509277,2279,887.770018864,0.6360676884651184,29.26888084411621,2278,1746194703.7125287
0.990024983882904,43.47631072998047,3511296.0,0.9853144288063049,1.33984375,0.01627604104578495,18040,1.0000001192092896,0.11757244169712067,1.9890646934509277,2286,890.373473691,0.669921875,29.27408790588379,2285,1746194706.315956
0.990024983882904,43.47631072998047,3531264.0,1.0140072107315063,1.2758594751358032,0.01822916604578495,18144,1.0000001192092896,0.1032620370388031,1.9890646934509277,2299,895.207040035,0.6263020634651184,28.71744728088379,2298,1746194711.1495576
0.990024983882904,43.47631072998047,3542016.0,1.0147862434387207,1.2869269847869873,0.01822916604578495,18200,1.0000001192092896,0.11958029121160507,1.9890646934509277,2306,897.811088994,0.630859375,29.66796875,2305,1746194713.7536132
0.990024983882904,43.47631072998047,3585024.0,1.2233309745788574,1.3684896230697632,0.021484375,18424,1.0000001192092896,0.13839766383171082,1.9890646934509277,2334,908.237596895,0.6842448115348816,28.51236915588379,2333,1746194724.17995
0.990024983882904,43.47631072998047,3608064.0,1.0655646324157715,1.3567708730697632,0.01822916604578495,18544,1.0000001192092896,0.1297842413187027,1.9890646934509277,2349,913.82566373,0.6783854365348816,28.93424415588379,2348,1746194729.7682023
0.990024983882904,43.47631072998047,3620352.0,1.0685070753097534,1.3573143482208252,0.02083333395421505,18608,1.0000001192092896,0.09961330145597458,1.9890646934509277,2357,916.800918788,0.66796875,28.86067771911621,2356,1746194732.743465
0.990024983882904,43.47631072998047,3644928.0,0.5670053958892822,1.32421875,0.01692708395421505,18736,1.0000001192092896,0.09704844653606415,1.9890646934509277,2373,922.758851089,0.662109375,29.44140625,2372,1746194738.701387
0.990024983882904,43.47631072998047,3660288.0,0.5344486236572266,1.31950843334198,0.01822916604578495,18816,1.0000001192092896,0.11761730909347534,1.9890646934509277,2383,926.479559623,0.6477864384651184,29.205078125,2382,1746194742.4220786
0.990024983882904,43.47631072998047,3667968.0,0.6331744194030762,1.286962866783142,0.01888020895421505,18856,1.0000001192092896,0.10168726742267609,1.9890646934509277,2388,928.339692862,0.630859375,28.99479103088379,2387,1746194744.2822158
0.990024983882904,43.47631072998047,3681792.0,0.6332149505615234,1.3502602577209473,0.02018229104578495,18928,1.0000001192092896,0.1197049468755722,1.9890646934509277,2397,931.686735909,0.6751301884651184,28.74544334411621,2396,1746194747.629278
0.990024983882904,43.47631072998047,3687936.0,0.6021683216094971,1.3239713907241821,0.02083333395421505,18960,1.0000001192092896,0.10098889470100403,1.9890646934509277,2401,933.173766956,0.6477864384651184,28.947265625,2400,1746194749.1163015
0.990024983882904,43.47631072998047,3724800.0,0.6042936444282532,1.3502603769302368,0.01888020895421505,19152,1.0000001192092896,0.09804241359233856,1.9890646934509277,2425,942.098731968,0.6751301884651184,28.94986915588379,2424,1746194758.0412507
0.990024983882904,43.47631072998047,3767808.0,0.4424690306186676,1.3151040077209473,0.02018229104578495,19376,1.0000001192092896,0.08874765038490295,1.9890646934509277,2453,952.521840422,0.6575520634651184,28.19921875,2452,1746194768.4643877
0.990024983882904,43.47631072998047,3783168.0,0.5709372758865356,1.36328125,0.02083333395421505,19456,1.0000001192092896,0.06860681623220444,1.9890646934509277,2463,956.242323624,0.681640625,28.56510353088379,2462,1746194772.1848302
0.990024983882904,43.47631072998047,3786240.0,0.6175596117973328,1.2327700853347778,0.02083333395421505,19472,1.0000001192092896,0.09996755421161652,1.9890646934509277,2465,956.994849931,0.5690104365348816,29.14388084411621,2464,1746194772.9373744
0.990024983882904,43.47631072998047,3792384.0,0.5900979042053223,1.3240525722503662,0.02083333395421505,19504,1.0000001192092896,0.09640064835548401,1.9890646934509277,2469,958.484884423,0.6477864384651184,28.36067771911621,2468,1746194774.4274132
0.990024983882904,43.47631072998047,3800064.0,0.5446604490280151,1.2997623682022095,0.01953125,19544,1.0000001192092896,0.08566772192716599,1.9890646934509277,2474,960.344721144,0.63671875,29.05989646911621,2473,1746194776.287255
0.990024983882904,43.47631072998047,3807744.0,0.5517773628234863,1.2467447519302368,0.02213541604578495,19584,1.0000001192092896,0.08112333714962006,1.9890646934509277,2479,962.205376402,0.591796875,27.81900978088379,2478,1746194778.1479058
0.990024983882904,43.47631072998047,3820032.0,0.5529000759124756,1.2955403327941895,0.02083333395421505,19648,1.0000001192092896,0.09162776917219162,1.9890646934509277,2487,965.181364304,0.6295573115348816,28.56510353088379,2486,1746194781.123905
0.990024983882904,43.47631072998047,3835392.0,0.4409574568271637,1.325065016746521,0.01953125,19728,1.0000001192092896,0.07085075974464417,1.9890646934509277,2497,968.902185665,0.6536458134651184,28.81640625,2496,1746194784.8446414
0.990024983882904,43.47631072998047,3841536.0,0.45051029324531555,1.3424478769302368,0.01953125,19760,1.0000001192092896,0.08406168222427368,1.9890646934509277,2501,970.396208765,0.6712239384651184,28.57291603088379,2500,1746194786.3386924
0.990024983882904,43.47631072998047,3907584.0,0.2683314085006714,1.3463541269302368,0.02083333395421505,20104,1.0000001192092896,0.08129112422466278,1.9890646934509277,2544,986.396414264,0.6731770634651184,28.54752540588379,2543,1746194802.3389502
0.990024983882904,43.47631072998047,3927552.0,0.278539776802063,1.295003056526184,0.017578125,20208,1.0000001192092896,0.10978835821151733,1.9890646934509277,2557,991.234628593,0.6276041865348816,29.48177146911621,2556,1746194807.1771293
0.990024983882904,43.47631072998047,3941376.0,0.18038764595985413,1.3526887893676758,0.021484375,20280,1.0000001192092896,0.09030875563621521,1.9890646934509277,2566,994.584848976,0.6744791865348816,28.88020896911621,2565,1746194810.5273862
0.990024983882904,43.47631072998047,3962880.0,0.13021069765090942,1.3006118535995483,0.01822916604578495,20392,1.0000001192092896,0.06930531561374664,1.9890646934509277,2580,999.801149078,0.6399739384651184,28.62565040588379,2579,1746194815.7436063
0.990024983882904,43.47631072998047,3984384.0,0.09976121038198471,1.3293683528900146,0.01953125,20504,1.0000001192092896,0.08309674263000488,1.9890646934509277,2594,1005.044961001,0.6529948115348816,29.10677146911621,2593,1746194820.9873328
0.990024983882904,43.47631072998047,3985920.0,0.12661978602409363,1.3203125,0.01822916604578495,20512,1.0000001192092896,0.06686121225357056,1.9890646934509277,2595,1005.41786425,0.66015625,29.08724021911621,2594,1746194821.3603106
0.9944707751274109,42.73617935180664,4001280.0,0.062181029468774796,1.3619791269302368,0.021484375,20592,1.0,0.07686747610569,1.9941545724868774,2605,1009.223267373,0.6809895634651184,28.662109375,2604,1746194825.165783
0.9944707751274109,42.73617935180664,4025856.0,0.03834445774555206,1.34375,0.01888020895421505,20720,1.0,0.09007129073143005,1.9941545724868774,2621,1015.179701493,0.671875,28.93619728088379,2620,1746194831.1222227
0.9944707751274109,42.73617935180664,4039680.0,-0.002880920423194766,1.1994953155517578,0.01888020895421505,20792,1.0,0.058622486889362335,1.9941545724868774,2630,1018.527408681,0.55078125,29.05533790588379,2629,1746194834.4699092
0.9944707751274109,42.73617935180664,4044288.0,-0.006078182719647884,1.2489875555038452,0.01627604104578495,20816,1.0,0.06894388049840927,1.9941545724868774,2633,1019.643559446,0.5963541865348816,29.58528709411621,2632,1746194835.586092
0.9944707751274109,42.73617935180664,4048896.0,-0.01201228890568018,1.2633299827575684,0.01888020895421505,20840,1.0,0.06672868132591248,1.9941545724868774,2636,1020.764745988,0.5963541865348816,28.79166603088379,2635,1746194836.7072637
0.9944707751274109,42.73617935180664,4073472.0,0.13193242251873016,1.3619791269302368,0.01953125,20968,1.0,0.05644655227661133,1.9941545724868774,2652,1026.719000683,0.6809895634651184,28.73502540588379,2651,1746194842.6615171
0.9944707751274109,42.73617935180664,4075008.0,0.06717587262392044,1.3515625,0.01953125,20976,1.0,0.06310760229825974,1.9941545724868774,2653,1027.091206646,0.67578125,28.91731834411621,2652,1746194843.0337229
0.9944707751274109,42.73617935180664,4085760.0,0.10872679203748703,1.288958191871643,0.01888020895421505,21032,1.0,0.05706346780061722,1.9941545724868774,2660,1029.695939736,0.6321614384651184,28.77408790588379,2659,1746194845.6384718
0.9944707751274109,42.73617935180664,4099584.0,0.04539879411458969,1.3177083730697632,0.017578125,21104,1.0,0.07846873253583908,1.9941545724868774,2669,1033.047119956,0.6588541865348816,29.25260353088379,2668,1746194848.9896438
0.9944707751274109,42.73617935180664,4177920.0,0.16913366317749023,1.277385950088501,0.015625,21512,1.0,0.06973978132009506,1.9941545724868774,2720,1052.03063375,0.6354166865348816,30.03385353088379,2719,1746194867.9731586
0.9944707751274109,42.73617935180664,4233216.0,0.007690727710723877,1.3088018894195557,0.02083333395421505,21800,1.0,0.08582571148872375,1.9941545724868774,2756,1065.439493965,0.6295573115348816,29.107421875,2755,1746194881.3820193
0.9944707751274109,42.73617935180664,4248576.0,-0.08614219725131989,1.2878775596618652,0.017578125,21880,1.0,0.056818969547748566,1.9941545724868774,2766,1069.160992732,0.630859375,28.85416603088379,2765,1746194885.1035118
0.9944707751274109,42.73617935180664,4250112.0,-0.12124553322792053,1.329189419746399,0.01888020895421505,21888,1.0,0.06661165505647659,1.9941545724868774,2767,1069.533347075,0.654296875,29.5390625,2766,1746194885.4758577
0.9944707751274109,42.73617935180664,4276224.0,-0.05047035589814186,1.31999671459198,0.01822916604578495,22024,1.0,0.06041291356086731,1.9941545724868774,2784,1075.856436001,0.6497395634651184,29.62760353088379,2783,1746194891.798947
0.9944707751274109,42.73617935180664,4314624.0,-0.12584993243217468,1.3658853769302368,0.01953125,22224,1.0,0.06010668724775314,1.9941545724868774,2809,1085.157147353,0.6829426884651184,28.87044334411621,2808,1746194901.0995276
0.9944707751274109,42.73617935180664,4317696.0,-0.15315087139606476,1.2240331172943115,0.017578125,22240,1.0,0.05603137984871864,1.9941545724868774,2811,1085.900416447,0.56640625,29.52864646911621,2810,1746194901.8429453
0.9944707751274109,42.73617935180664,4319232.0,-0.1657586246728897,1.3502602577209473,0.02083333395421505,22248,1.0,0.05693580210208893,1.9941545724868774,2812,1086.272582463,0.6751301884651184,28.51236915588379,2811,1746194902.215096
0.9944707751274109,42.73617935180664,4340736.0,-0.08790357410907745,1.3560349941253662,0.01888020895421505,22360,1.0,0.05708891898393631,1.9941545724868774,2826,1091.478479731,0.677734375,28.982421875,2825,1746194907.4209945
0.9944707751274109,42.73617935180664,4374528.0,-0.1053142100572586,1.3292546272277832,0.02018229104578495,22536,1.0,0.056764185428619385,1.9941545724868774,2848,1099.664288871,0.6536458134651184,28.48567771911621,2847,1746194915.6068287
0.9944707751274109,42.73617935180664,4377600.0,-0.07442815601825714,1.3302342891693115,0.02083333395421505,22552,1.0,0.05931636691093445,1.9941545724868774,2850,1100.409004448,0.65234375,28.62760353088379,2849,1746194916.351522
0.9944707751274109,42.73617935180664,4379136.0,-0.08137135952711105,1.37890625,0.02083333395421505,22560,1.0,0.05192068964242935,1.9941545724868774,2851,1100.781086595,0.689453125,28.55338478088379,2850,1746194916.7235925
0.9944707751274109,42.73617935180664,4380672.0,-0.0865858793258667,1.3671875,0.02213541604578495,22568,1.0,0.05633486062288284,1.9941545724868774,2852,1101.152515769,0.68359375,28.123046875,2851,1746194917.0950284
0.9944707751274109,42.73617935180664,4399104.0,-0.12115423381328583,1.3274478912353516,0.01953125,22664,1.0,0.07574806362390518,1.9941545724868774,2864,1105.614822537,0.6555989384651184,28.28190040588379,2863,1746194921.5573711
0.9944707751274109,42.73617935180664,4408320.0,-0.12476405501365662,1.3424477577209473,0.02018229104578495,22712,1.0,0.08249577134847641,1.9941545724868774,2870,1107.847255379,0.6712239384651184,28.42578125,2869,1746194923.78978
0.9944707751274109,42.73617935180664,4445184.0,-0.2204992175102234,1.390625,0.02083333395421505,22904,1.0,0.055873848497867584,1.9941545724868774,2894,1116.774070385,0.6953125,28.560546875,2893,1746194932.716579
0.9944707751274109,42.73617935180664,4452864.0,-0.23485392332077026,1.3919271230697632,0.02278645895421505,22944,1.0,0.054771289229393005,1.9941545724868774,2899,1118.637571543,0.6959635615348816,27.30403709411621,2898,1746194934.5800622
0.9944707751274109,42.73617935180664,4460544.0,-0.30591046810150146,1.2786815166473389,0.021484375,22984,1.0,0.061325136572122574,1.9941545724868774,2904,1120.50447502,0.626953125,28.30859375,2903,1746194936.4469993
0.9944707751274109,42.73617935180664,4477440.0,-0.26838624477386475,1.2783854007720947,0.02083333395421505,23072,1.0,0.06053256243467331,1.9941545724868774,2915,1124.597515812,0.6041666865348816,28.12825584411621,2914,1746194940.5400224
0.9846689701080322,40.915679931640625,4595712.0,-0.3549438714981079,1.3670376539230347,0.02278645895421505,23688,1.0,0.048553697764873505,1.9836268424987793,2992,1153.346429264,0.6705729365348816,27.65950584411621,2991,1746194969.2889621
0.9846689701080322,40.915679931640625,4603392.0,-0.3089548647403717,1.3670474290847778,0.02213541604578495,23728,1.0,0.055415697395801544,1.9836268424987793,2997,1155.208460995,0.6751301884651184,28.142578125,2996,1746194971.1509757
0.9846689701080322,40.915679931640625,4624896.0,-0.3410314917564392,1.38671875,0.02213541604578495,23840,1.0,0.08144907653331757,1.9836268424987793,3011,1160.420673968,0.693359375,27.8046875,3010,1746194976.3629088
0.9846689701080322,40.915679931640625,4631040.0,-0.2019907534122467,1.327018141746521,0.02213541604578495,23872,1.0,0.06980639696121216,1.9836268424987793,3015,1161.910509376,0.6529948115348816,27.103515625,3014,1746194977.8530335
0.9846689701080322,40.915679931640625,4683264.0,-0.3571961522102356,1.3703352212905884,0.02278645895421505,24144,1.0,0.04519590735435486,1.9836268424987793,3049,1174.582289271,0.673828125,27.8984375,3048,1746194990.5248036
0.9846689701080322,40.915679931640625,4690944.0,-0.3026636242866516,1.3958333730697632,0.02213541604578495,24184,1.0,0.03486839309334755,1.9836268424987793,3054,1176.44136738,0.6979166865348816,27.61783790588379,3053,1746194992.3838756
0.9846689701080322,40.915679931640625,4727808.0,-0.11866408586502075,1.3919271230697632,0.02213541604578495,24376,1.0,0.0392654649913311,1.9836268424987793,3078,1185.372365531,0.6959635615348816,27.88802146911621,3077,1746195001.3148713
0.9846689701080322,40.915679931640625,4735488.0,-0.15328428149223328,1.4127603769302368,0.02278645895421505,24416,1.0,0.03669959306716919,1.9836268424987793,3083,1187.235939837,0.7063801884651184,27.47786521911621,3082,1746195003.1784503
0.9846689701080322,40.915679931640625,4761600.0,-0.3156560957431793,1.38671875,0.02278645895421505,24552,1.0,0.055643532425165176,1.9836268424987793,3100,1193.561651812,0.693359375,27.50260353088379,3099,1746195009.5041635
0.9846689701080322,40.915679931640625,4790784.0,-0.317030668258667,1.3610676527023315,0.02278645895421505,24704,1.0,0.05576531961560249,1.9836268424987793,3119,1200.638244483,0.66796875,27.53841209411621,3118,1746195016.5807488
0.9846689701080322,40.915679931640625,4818432.0,-0.25090327858924866,1.4129719734191895,0.021484375,24848,1.0,0.04373570531606674,1.9836268424987793,3137,1207.339972809,0.7037760615348816,28.44400978088379,3136,1746195023.282509
0.9846689701080322,40.915679931640625,4821504.0,-0.23884516954421997,1.39453125,0.02213541604578495,24864,1.0,0.037704650312662125,1.9836268424987793,3139,1208.0838806,0.697265625,28.021484375,3138,1746195024.0263855
0.9846689701080322,40.915679931640625,4869120.0,-0.3233188986778259,1.3509504795074463,0.021484375,25112,1.0,0.0563843734562397,1.9836268424987793,3170,1219.616161568,0.6653645634651184,27.92838478088379,3169,1746195035.5586855
0.9846689701080322,40.915679931640625,4919808.0,-0.5319378972053528,1.3385416269302368,0.02018229104578495,25376,1.0,0.10268856585025787,1.9836268424987793,3203,1231.898001352,0.6692708134651184,29.02864646911621,3202,1746195047.8405147
0.9846689701080322,40.915679931640625,4921344.0,-0.5237399339675903,1.374999761581421,0.02213541604578495,25384,1.0,0.04670345038175583,1.9836268424987793,3204,1232.269905149,0.6875,28.13736915588379,3203,1746195048.2124388
0.9846689701080322,40.915679931640625,4927488.0,-0.46032097935676575,1.2898436784744263,0.02018229104578495,25416,1.0,0.06565387547016144,1.9836268424987793,3208,1233.757728401,0.6217448115348816,28.4375,3207,1746195049.7002654
