update_steps,test_returned_episode_lengths,test_returned_episode,_step,returned_episode_returns,returned_won_episode,grad_steps,test_returned_episode_returns,returned_episode,returned_episode_lengths,_runtime,qvals,loss,test_returned_won_episode,env_step,_timestamp
3340,20.77260398864746,1.0,3339,0.8672705292701721,0.1718750149011612,26472,1.331561803817749,0.0455729179084301,16.711589813232422,1567.652946651,-2.466418743133545,1.561000108718872,0.4340584874153137,5130240.0,1746170359.3632767
3342,20.77260398864746,1.0,3341,0.8722183704376221,0.1679687649011612,26488,1.331561803817749,0.0462239608168602,17.01692771911621,1568.586732973,-2.415254592895508,1.467238187789917,0.4340584874153137,5133312.0,1746170360.2970424
3343,20.77260398864746,1.0,3342,0.7716620564460754,0.0781250074505806,26496,1.331561803817749,0.0449218787252903,16.994792938232422,1569.037917708,-2.391256809234619,1.5537118911743164,0.4340584874153137,5134848.0,1746170360.7482514
3369,20.77260398864746,1.0,3368,0.8655067682266235,0.1653645932674408,26704,1.331561803817749,0.0462239608168602,16.82161521911621,1580.785927865,-2.5209269523620605,1.4411653280258179,0.4340584874153137,5174784.0,1746170372.4960732
3412,20.77260398864746,1.0,3411,0.9566999077796936,0.2454427182674408,27048,1.331561803817749,0.0455729179084301,16.906902313232422,1600.212681161,-2.721320629119873,1.2660601139068604,0.4340584874153137,5240832.0,1746170391.922936
3422,20.77260398864746,1.0,3421,0.9080494046211243,0.2018229216337204,27128,1.331561803817749,0.0462239608168602,16.98828125,1604.792006362,-2.650522470474243,1.2760450839996338,0.4340584874153137,5256192.0,1746170396.502315
3437,20.77260398864746,1.0,3436,0.8928978443145752,0.1829427182674408,27248,1.331561803817749,0.0462239608168602,17.017578125,1611.570868496,-2.5993597507476807,1.3006737232208252,0.4340584874153137,5279232.0,1746170403.2811763
3458,20.77260398864746,1.0,3457,0.916145920753479,0.2011718899011612,27416,1.331561803817749,0.0455729179084301,17.228515625,1621.0666252,-2.5445733070373535,1.306631326675415,0.4340584874153137,5311488.0,1746170412.7769399
3484,20.77260398864746,1.0,3483,0.8652344942092896,0.1614583432674408,27624,1.331561803817749,0.0449218787252903,16.869792938232422,1632.838518572,-2.6480274200439453,1.4594213962554932,0.4340584874153137,5351424.0,1746170424.5486317
3502,20.77260398864746,1.0,3501,0.8404830098152161,0.1354166716337204,27768,1.331561803817749,0.0468750037252903,16.797527313232422,1640.972721592,-2.813274383544922,1.358013391494751,0.4340584874153137,5379072.0,1746170432.683022
3511,20.77260398864746,1.0,3510,0.9100735187530518,0.1953125149011612,27840,1.331561803817749,0.0462239608168602,17.0390625,1645.059693531,-2.644306182861328,1.3864479064941406,0.4340584874153137,5392896.0,1746170436.769779
3537,20.77260398864746,1.0,3536,0.8798178434371948,0.1621093899011612,28048,1.331561803817749,0.0455729179084301,17.041667938232422,1656.79035631,-2.822762966156006,1.3480368852615356,0.4340584874153137,5432832.0,1746170448.5006688
3540,20.77260398864746,1.0,3539,0.9192472100257874,0.2141927182674408,28072,1.331561803817749,0.0462239608168602,16.787109375,1658.142985501,-2.850008249282837,1.3523342609405518,0.4340584874153137,5437440.0,1746170449.8533068
3555,20.77260398864746,1.0,3554,0.8667970299720764,0.1640625149011612,28192,1.331561803817749,0.0462239608168602,16.92122459411621,1664.945886411,-2.8482041358947754,1.3076001405715942,0.4340584874153137,5460480.0,1746170456.6561818
3560,20.77260398864746,1.0,3559,0.8803741335868835,0.1705729216337204,28232,1.331561803817749,0.0462239608168602,16.98372459411621,1667.212656875,-2.9122636318206787,1.3793036937713623,0.4340584874153137,5468160.0,1746170458.9229348
3572,20.77260398864746,1.0,3571,0.9846118688583374,0.2571614682674408,28328,1.331561803817749,0.0462239608168602,17.318359375,1672.636722775,-2.8767523765563965,1.0584383010864258,0.4340584874153137,5486592.0,1746170464.3470087
3598,20.475000381469727,1.0,3597,0.9222539067268372,0.1992187649011612,28536,1.3693817853927612,0.0462239608168602,17.012371063232422,1684.533238642,-3.064549446105957,1.057053804397583,0.4636666774749756,5526528.0,1746170476.2435288
3612,20.475000381469727,1.0,3611,0.8803505301475525,0.1705729216337204,28648,1.3693817853927612,0.0455729179084301,17.03255271911621,1690.87812532,-2.9219439029693604,1.1956651210784912,0.4636666774749756,5548032.0,1746170482.5884356
3634,20.475000381469727,1.0,3633,0.9561909437179565,0.2441406399011612,28824,1.3693817853927612,0.0462239608168602,17.111980438232422,1700.818477293,-3.0751919746398926,1.3981763124465942,0.4636666774749756,5581824.0,1746170492.5287976
3654,20.475000381469727,1.0,3653,0.8722183704376221,0.1822916716337204,28984,1.3693817853927612,0.0455729179084301,16.69140625,1709.875837348,-2.82039213180542,1.3198331594467163,0.4636666774749756,5612544.0,1746170501.586117
3660,20.475000381469727,1.0,3659,0.8465082049369812,0.1399739682674408,29032,1.3693817853927612,0.0462239608168602,16.86458396911621,1712.590537128,-2.9431028366088867,1.275299310684204,0.4636666774749756,5621760.0,1746170504.3008373
3670,20.475000381469727,1.0,3669,0.901420533657074,0.1992187649011612,29112,1.3693817853927612,0.0468750037252903,16.70052146911621,1717.138060215,-2.9935519695281982,1.3736087083816528,0.4636666774749756,5637120.0,1746170508.8483384
3674,20.475000381469727,1.0,3673,0.9729523062705994,0.2506510615348816,29144,1.3693817853927612,0.0455729179084301,17.20638084411621,1718.948702177,-3.0689992904663086,1.376988172531128,0.4636666774749756,5643264.0,1746170510.6589491
3675,20.475000381469727,1.0,3674,0.9597183465957642,0.2330729216337204,29152,1.3693817853927612,0.0455729179084301,17.32356834411621,1719.399623024,-3.0677661895751953,1.3721575736999512,0.4636666774749756,5644800.0,1746170511.1099174
3678,20.475000381469727,1.0,3677,0.9117780327796936,0.2011718899011612,29176,1.3693817853927612,0.0462239608168602,17.033855438232422,1720.752151202,-3.054229259490967,1.3746819496154785,0.4636666774749756,5649408.0,1746170512.4624581
3688,20.475000381469727,1.0,3687,0.871200442314148,0.1666666716337204,29256,1.3693817853927612,0.0468750037252903,16.793621063232422,1725.262964533,-3.024827480316162,1.4243780374526978,0.4636666774749756,5664768.0,1746170516.9732592
3693,20.475000381469727,1.0,3692,1.0000356435775757,0.279296875,29296,1.3693817853927612,0.0449218787252903,17.15755271911621,1727.54966605,-2.9649009704589844,1.2552775144577026,0.4636666774749756,5672448.0,1746170519.2599216
3705,20.475000381469727,1.0,3704,0.8571496605873108,0.1458333432674408,29392,1.3693817853927612,0.0475260429084301,17.1640625,1732.961158042,-3.003091812133789,1.3144599199295044,0.4636666774749756,5690880.0,1746170524.6714737
3735,20.475000381469727,1.0,3734,0.8396663069725037,0.1438802182674408,29632,1.3693817853927612,0.0468750037252903,16.83984375,1746.557275357,-2.9434876441955566,1.4876946210861206,0.4636666774749756,5736960.0,1746170538.2676024
3736,20.475000381469727,1.0,3735,0.9591857194900513,0.2395833432674408,29640,1.3693817853927612,0.0462239608168602,17.018230438232422,1747.008671074,-2.9377317428588867,1.4159505367279053,0.4636666774749756,5738496.0,1746170538.7189748
3775,20.475000381469727,1.0,3774,1.0011128187179565,0.2721354365348816,29952,1.3693817853927612,0.0462239608168602,17.09114646911621,1764.635634547,-3.0741076469421387,1.1881910562515259,0.4636666774749756,5798400.0,1746170556.3459003
3784,20.475000381469727,1.0,3783,1.0073273181915283,0.2825520932674408,30024,1.3693817853927612,0.0449218787252903,17.14974021911621,1768.719299749,-3.1022932529449463,1.323753833770752,0.4636666774749756,5812224.0,1746170560.4294956
3791,20.475000381469727,1.0,3790,1.0386600494384766,0.3066406548023224,30080,1.3693817853927612,0.0468750037252903,16.876953125,1771.872869859,-3.1386232376098633,1.3088743686676025,0.4636666774749756,5822976.0,1746170563.583175
3792,20.475000381469727,1.0,3791,0.8522965312004089,0.1393229216337204,30088,1.3693817853927612,0.0455729179084301,17.39974021911621,1772.322281115,-3.163048267364502,1.0926949977874756,0.4636666774749756,5824512.0,1746170564.0325985
3797,20.475000381469727,1.0,3796,0.9853694438934326,0.2630208432674408,30128,1.3693817853927612,0.0462239608168602,16.918621063232422,1774.575639379,-3.0946731567382812,1.1095783710479736,0.4636666774749756,5832192.0,1746170566.285944
3798,20.475000381469727,1.0,3797,0.9405186176300049,0.2337239682674408,30136,1.3693817853927612,0.0449218787252903,16.94270896911621,1775.026573931,-3.092353105545044,1.1051383018493652,0.4636666774749756,5833728.0,1746170566.736913
3856,20.475000381469727,1.0,3855,0.9906606674194336,0.26953125,30600,1.3693817853927612,0.0462239608168602,16.8671875,1801.303548247,-2.8063573837280273,1.2899867296218872,0.4636666774749756,5922816.0,1746170593.0138361
3866,20.475000381469727,1.0,3865,0.9630565047264099,0.2467448115348816,30680,1.3693817853927612,0.0455729179084301,17.03125,1805.824534924,-2.9181556701660156,1.1959929466247559,0.4636666774749756,5938176.0,1746170597.5348394
3875,20.475000381469727,1.0,3874,0.8863282799720764,0.1764322966337204,30752,1.3693817853927612,0.0462239608168602,16.94921875,1809.917616442,-3.065258741378784,1.291972041130066,0.4636666774749756,5952000.0,1746170601.6278536
3876,20.475000381469727,1.0,3875,0.9587595462799072,0.2421875149011612,30760,1.3693817853927612,0.0455729179084301,17.267578125,1810.367719795,-3.0426883697509766,1.2420403957366943,0.4636666774749756,5953536.0,1746170602.0779943
3878,20.475000381469727,1.0,3877,0.957587718963623,0.2356770932674408,30776,1.3693817853927612,0.0462239608168602,17.17317771911621,1811.270603291,-3.0896518230438232,1.207387089729309,0.4636666774749756,5956608.0,1746170602.9808853
3882,20.475000381469727,1.0,3881,0.8765745162963867,0.1764322966337204,30808,1.3693817853927612,0.0468750037252903,16.52083396911621,1813.080293549,-3.1803770065307617,1.1803196668624878,0.4636666774749756,5962752.0,1746170604.7905996
3913,20.588590621948242,1.0,3912,1.0238873958587646,0.2884114682674408,31056,1.3580964803695679,0.0468750037252903,17.117839813232422,1827.200246425,-3.076683521270752,1.2736393213272095,0.4523490071296692,6010368.0,1746170618.9105668
3914,20.588590621948242,1.0,3913,1.0520834922790527,0.3111979365348816,31064,1.3580964803695679,0.0468750037252903,17.255859375,1827.651092681,-3.1161348819732666,1.3091099262237549,0.4523490071296692,6011904.0,1746170619.361324
3920,20.588590621948242,1.0,3919,0.932315468788147,0.2154947966337204,31112,1.3580964803695679,0.0462239608168602,16.9765625,1830.361204188,-3.015854597091675,1.3983362913131714,0.4523490071296692,6021120.0,1746170622.0715296
3926,20.588590621948242,1.0,3925,0.9383524656295776,0.2207031399011612,31160,1.3580964803695679,0.0462239608168602,16.92513084411621,1833.074100146,-3.068873167037964,1.3461761474609375,0.4523490071296692,6030336.0,1746170624.7843728
3936,20.588590621948242,1.0,3935,0.8965910077095032,0.1783854216337204,31240,1.3580964803695679,0.0462239608168602,17.2109375,1837.61194789,-3.1725974082946777,1.291020393371582,0.4523490071296692,6045696.0,1746170629.3222418
3947,20.588590621948242,1.0,3946,0.9759707450866699,0.2571614682674408,31328,1.3580964803695679,0.0455729179084301,17.130859375,1842.579340977,-3.1495490074157715,1.3184399604797363,0.4523490071296692,6062592.0,1746170634.2896457
3963,20.588590621948242,1.0,3962,1.0597065687179565,0.3092448115348816,31456,1.3580964803695679,0.0436197929084301,17.7421875,1849.812701584,-2.934014320373535,1.2571759223937988,0.4523490071296692,6087168.0,1746170641.5230174
3965,20.588590621948242,1.0,3964,0.9663116931915283,0.2317708432674408,31472,1.3580964803695679,0.0436197929084301,17.860027313232422,1850.713096192,-2.935055732727051,1.1861586570739746,0.4523490071296692,6090240.0,1746170642.4234457
3966,20.588590621948242,1.0,3965,1.0252960920333862,0.2923177182674408,31480,1.3580964803695679,0.0449218787252903,17.684246063232422,1851.164199791,-2.928223133087158,1.1305187940597534,0.4523490071296692,6091776.0,1746170642.8745368
3988,20.588590621948242,1.0,3987,0.993501603603363,0.259765625,31656,1.3580964803695679,0.0442708358168602,17.41341209411621,1861.090917317,-3.2966861724853516,1.16335129737854,0.4523490071296692,6125568.0,1746170652.801182
4007,20.588590621948242,1.0,4006,0.9980469942092896,0.2662760615348816,31808,1.3580964803695679,0.0436197929084301,17.68489646911621,1869.685690451,-3.298799514770508,1.240012526512146,0.4523490071296692,6154752.0,1746170661.3957913
4008,20.588590621948242,1.0,4007,0.8711411952972412,0.1679687649011612,31816,1.3580964803695679,0.0436197929084301,17.53255271911621,1870.136078759,-3.2893378734588623,1.319397211074829,0.4523490071296692,6156288.0,1746170661.8464053
4018,20.588590621948242,1.0,4017,0.9935725331306458,0.2513020932674408,31896,1.3580964803695679,0.0462239608168602,17.828777313232422,1874.655080143,-3.31882381439209,1.141699194908142,0.4523490071296692,6171648.0,1746170666.365366
4022,20.588590621948242,1.0,4021,0.9975024461746216,0.263671875,31928,1.3580964803695679,0.0442708358168602,17.764324188232422,1876.461257454,-3.3127760887145996,1.2201955318450928,0.4523490071296692,6177792.0,1746170668.1715446
4033,20.588590621948242,1.0,4032,1.03096604347229,0.3007812798023224,32016,1.3580964803695679,0.0449218787252903,17.49349021911621,1881.457511931,-3.280539035797119,1.1932727098464966,0.4523490071296692,6194688.0,1746170673.1677961
4037,20.588590621948242,1.0,4036,1.0709280967712402,0.3229166865348816,32048,1.3580964803695679,0.0397135429084301,18.24544334411621,1883.260085945,-3.2243332862854004,1.2082322835922241,0.4523490071296692,6200832.0,1746170674.97036
4039,20.588590621948242,1.0,4038,0.9367780685424805,0.2148437649011612,32064,1.3580964803695679,0.0455729179084301,17.68359375,1884.162055968,-3.259950637817383,1.2022364139556885,0.4523490071296692,6203904.0,1746170675.8723292
4042,20.588590621948242,1.0,4041,0.9621686935424805,0.2350260466337204,32088,1.3580964803695679,0.0449218787252903,17.69921875,1885.515105755,-3.3027000427246094,1.2374038696289062,0.4523490071296692,6208512.0,1746170677.225379
4062,20.588590621948242,1.0,4061,0.9048770070075989,0.1966145932674408,32248,1.3580964803695679,0.0462239608168602,17.34895896911621,1894.571832133,-3.4599859714508057,1.4364938735961914,0.4523490071296692,6239232.0,1746170686.282132
4067,20.588590621948242,1.0,4066,0.8749646544456482,0.1829427182674408,32288,1.3580964803695679,0.0462239608168602,17.01953125,1896.836007,-3.496760845184326,1.4403733015060425,0.4523490071296692,6246912.0,1746170688.546233
4080,20.588590621948242,1.0,4079,0.8887075185775757,0.1744791716337204,32392,1.3580964803695679,0.0462239608168602,17.07942771911621,1902.713205483,-3.4476606845855713,1.415830135345459,0.4523490071296692,6266880.0,1746170694.4235394
4089,20.588590621948242,1.0,4088,0.9237099289894104,0.1998697966337204,32464,1.3580964803695679,0.0442708358168602,17.642578125,1906.792540735,-3.332608699798584,1.3691256046295166,0.4523490071296692,6280704.0,1746170698.502834
4093,20.588590621948242,1.0,4092,0.8779120445251465,0.1575520932674408,32496,1.3580964803695679,0.0449218787252903,17.50325584411621,1908.597039669,-3.276301622390747,1.5570669174194336,0.4523490071296692,6286848.0,1746170700.3073611
4142,20.588590621948242,1.0,4141,1.0199456214904785,0.283203125,32888,1.3580964803695679,0.0423177108168602,18.099609375,1930.755725881,-3.062589406967163,1.447922945022583,0.4523490071296692,6362112.0,1746170722.4660614
4145,20.588590621948242,1.0,4144,1.011683464050293,0.2766927182674408,32912,1.3580964803695679,0.0442708358168602,17.69856834411621,1932.109769361,-3.036431074142456,1.5653746128082275,0.4523490071296692,6366720.0,1746170723.8200793
4166,20.588590621948242,1.0,4165,0.9682766199111938,0.255859375,33080,1.3580964803695679,0.0455729179084301,17.098308563232422,1941.605352333,-3.317570209503174,1.5006500482559204,0.4523490071296692,6398976.0,1746170733.3156314
4167,20.588590621948242,1.0,4166,0.8664773106575012,0.1725260466337204,33088,1.3580964803695679,0.0462239608168602,17.02669334411621,1942.056187959,-3.2679553031921387,1.2939777374267578,0.4523490071296692,6400512.0,1746170733.76645
4175,20.588590621948242,1.0,4174,0.9428150057792664,0.2337239682674408,33152,1.3580964803695679,0.0475260429084301,16.984375,1945.66876635,-3.2657344341278076,1.2463016510009766,0.4523490071296692,6412800.0,1746170737.3790836
4215,20.588590621948242,1.0,4214,0.932197093963623,0.2259114682674408,33472,1.3580964803695679,0.0468750037252903,17.015625,1963.762454314,-3.503268003463745,1.105684757232666,0.4523490071296692,6474240.0,1746170755.4727478
4224,20.588590621948242,1.0,4223,0.8915366530418396,0.1855468899011612,33544,1.3580964803695679,0.0462239608168602,16.95442771911621,1967.85422347,-3.3562536239624023,1.0452786684036255,0.4523490071296692,6488064.0,1746170759.5645413
4228,20.78743553161621,1.0,4227,0.9174835681915283,0.2259114682674408,33576,1.3688533306121826,0.0455729179084301,16.81966209411621,1969.772457678,-3.4374547004699707,1.0825438499450684,0.4611205458641052,6494208.0,1746170761.4827683
4232,20.78743553161621,1.0,4231,0.9479166865348816,0.2376302182674408,33608,1.3688533306121826,0.0462239608168602,16.979167938232422,1971.580375488,-3.424208641052246,1.1794238090515137,0.4611205458641052,6500352.0,1746170763.2907288
4243,20.78743553161621,1.0,4242,0.8232955932617188,0.1302083432674408,33696,1.3688533306121826,0.0462239608168602,16.828125,1976.550634806,-3.4287524223327637,1.078382968902588,0.4611205458641052,6517248.0,1746170768.2609825
4257,20.78743553161621,1.0,4256,1.0253314971923828,0.2962239682674408,33808,1.3688533306121826,0.0468750037252903,17.15950584411621,1982.871723552,-3.473825454711914,1.199824333190918,0.4611205458641052,6538752.0,1746170774.582037
4260,20.78743553161621,1.0,4259,0.9258405566215515,0.2285156399011612,33832,1.3688533306121826,0.0468750037252903,16.7890625,1984.226488619,-3.4305410385131836,1.2367608547210693,0.4611205458641052,6543360.0,1746170775.936793
4261,20.78743553161621,1.0,4260,0.9659684300422668,0.2532552182674408,33840,1.3688533306121826,0.0468750037252903,17.024089813232422,1984.696854819,-3.4772543907165527,1.2425317764282227,0.4611205458641052,6544896.0,1746170776.4069338
4263,20.78743553161621,1.0,4262,0.9190342426300049,0.2089843899011612,33856,1.3688533306121826,0.0455729179084301,17.04817771911621,1985.594005348,-3.5617024898529053,1.203382968902588,0.4611205458641052,6547968.0,1746170777.3043234
4283,20.78743553161621,1.0,4282,0.9195786714553833,0.1959635466337204,34016,1.3688533306121826,0.0442708358168602,17.41927146911621,1994.649409133,-3.5957303047180176,1.3279366493225098,0.4611205458641052,6578688.0,1746170786.3597407
4295,20.78743553161621,1.0,4294,0.9613518714904785,0.2376302182674408,34112,1.3688533306121826,0.0436197929084301,17.59375,2000.06938981,-3.5521457195281982,1.541401743888855,0.4611205458641052,6597120.0,1746170791.7797
4310,20.78743553161621,1.0,4309,0.8977392315864563,0.1809895932674408,34232,1.3688533306121826,0.0468750037252903,17.051433563232422,2006.850327804,-3.4205479621887207,1.591914176940918,0.4611205458641052,6620160.0,1746170798.5605557
4311,20.78743553161621,1.0,4310,0.9069130420684814,0.1953125149011612,34240,1.3688533306121826,0.0455729179084301,17.2109375,2007.301170576,-3.4435176849365234,1.412348747253418,0.4611205458641052,6621696.0,1746170799.011477
4314,20.78743553161621,1.0,4313,0.9347184300422668,0.2187500149011612,34264,1.3688533306121826,0.0449218787252903,17.138671875,2008.653666057,-3.3994462490081787,1.6204760074615479,0.4611205458641052,6626304.0,1746170800.3639545
4330,20.78743553161621,1.0,4329,0.9730824828147888,0.2460937649011612,34392,1.3688533306121826,0.0449218787252903,17.27083396911621,2015.916593167,-3.4277000427246094,1.621579647064209,0.4611205458641052,6650880.0,1746170807.6268609
4345,20.78743553161621,1.0,4344,0.9665602445602417,0.2480468899011612,34512,1.3688533306121826,0.0468750037252903,16.984375,2022.698613321,-3.3315324783325195,1.5274056196212769,0.4611205458641052,6673920.0,1746170814.4089155
4347,20.78743553161621,1.0,4346,0.8364229202270508,0.138671875,34528,1.3688533306121826,0.0455729179084301,17.279296875,2023.601117528,-3.3547911643981934,1.6224753856658936,0.4611205458641052,6676992.0,1746170815.311396
4361,20.78743553161621,1.0,4360,0.9388376474380493,0.2194010466337204,34640,1.3688533306121826,0.0462239608168602,17.24544334411621,2029.944391013,-3.390522003173828,1.5084748268127441,0.4611205458641052,6698496.0,1746170821.6546178
4363,20.78743553161621,1.0,4362,0.9778409600257874,0.2473958432674408,34656,1.3688533306121826,0.0442708358168602,17.2890625,2030.843985675,-3.4070379734039307,1.5175371170043945,0.4611205458641052,6701568.0,1746170822.5542917
4364,20.78743553161621,1.0,4363,0.989524245262146,0.2688802182674408,34664,1.3688533306121826,0.0468750037252903,17.053386688232422,2031.292439857,-3.365340232849121,1.472272276878357,0.4611205458641052,6703104.0,1746170823.0027223
4375,20.78743553161621,1.0,4374,1.003172516822815,0.2871094048023224,34752,1.3688533306121826,0.0462239608168602,17.184246063232422,2036.254199046,-3.4480843544006348,1.4133241176605225,0.4611205458641052,6720000.0,1746170827.9645243
4376,20.78743553161621,1.0,4375,0.9420810341835022,0.2278645932674408,34760,1.3688533306121826,0.0462239608168602,17.26692771911621,2036.705247092,-3.5054843425750732,1.4146655797958374,0.4611205458641052,6721536.0,1746170828.415572
4392,20.78743553161621,1.0,4391,1.0086885690689087,0.275390625,34888,1.3688533306121826,0.0442708358168602,17.600261688232422,2043.947393435,-3.542933940887451,1.3347742557525635,0.4611205458641052,6746112.0,1746170835.6577208
4439,20.78743553161621,1.0,4438,1.0539891719818115,0.3281250298023224,35264,1.3688533306121826,0.0468750037252903,17.150390625,2065.163272926,-3.572610855102539,1.3553600311279297,0.4611205458641052,6818304.0,1746170856.8735445
4442,20.78743553161621,1.0,4441,0.9416667819023132,0.2246093899011612,35288,1.3688533306121826,0.0442708358168602,17.27278709411621,2066.530076888,-3.6052961349487305,1.2827937602996826,0.4611205458641052,6822912.0,1746170858.2402916
4450,20.78743553161621,1.0,4449,1.0594816207885742,0.3274739682674408,35352,1.3688533306121826,0.0455729179084301,17.318359375,2070.14086882,-3.612384080886841,1.379525065422058,0.4611205458641052,6835200.0,1746170861.8511837
4461,20.78743553161621,1.0,4460,0.9496568441390991,0.2441406399011612,35440,1.3688533306121826,0.0462239608168602,16.852214813232422,2075.100794772,-3.840345621109009,1.318863034248352,0.4611205458641052,6852096.0,1746170866.8110938
4502,20.78743553161621,1.0,4501,1.0832505226135254,0.3417969048023224,35768,1.3688533306121826,0.0449218787252903,17.34309959411621,2093.643926239,-3.6130189895629883,1.4725849628448486,0.4611205458641052,6915072.0,1746170885.3541846
4508,20.78743553161621,1.0,4507,0.9702416062355042,0.2395833432674408,35816,1.3688533306121826,0.0436197929084301,17.701171875,2096.353105646,-3.433758497238159,1.3911223411560059,0.4611205458641052,6924288.0,1746170888.0633729
4521,20.78743553161621,1.0,4520,0.9915839433670044,0.2734375,35920,1.3688533306121826,0.0462239608168602,16.996746063232422,2102.254280276,-3.4335265159606934,1.4708164930343628,0.4611205458641052,6944256.0,1746170893.9646082
4539,20.78743553161621,1.0,4538,0.8913944959640503,0.1920572966337204,36064,1.3688533306121826,0.0462239608168602,17.06184959411621,2110.378236061,-3.364564895629883,1.472259521484375,0.4611205458641052,6971904.0,1746170902.0885727
4548,20.78743553161621,1.0,4547,0.9655659198760986,0.2526041865348816,36136,1.3688533306121826,0.0455729179084301,17.048828125,2114.470589246,-3.383446216583252,1.5619617700576782,0.4611205458641052,6985728.0,1746170906.1809118
4591,20.93452262878418,1.0000001192092896,4590,0.9450522661209106,0.2330729216337204,36480,1.3683735132217407,0.0468750037252903,17.123046875,2134.00351971,-3.465285062789917,1.455155611038208,0.4597189128398895,7051776.0,1746170925.7138336
4592,20.93452262878418,1.0000001192092896,4591,0.9757457971572876,0.2441406399011612,36488,1.3683735132217407,0.0449218787252903,17.279296875,2134.454310353,-3.478257656097412,1.495723843574524,0.4597189128398895,7053312.0,1746170926.1646323
4594,20.93452262878418,1.0000001192092896,4593,0.928196132183075,0.2102864682674408,36504,1.3683735132217407,0.0449218787252903,17.40364646911621,2135.359780382,-3.524728775024414,1.3760974407196045,0.4597189128398895,7056384.0,1746170927.0699625
4614,20.93452262878418,1.0000001192092896,4613,1.0324574708938599,0.2936198115348816,36664,1.3683735132217407,0.0423177108168602,17.76302146911621,2144.376060826,-3.420684814453125,1.44301176071167,0.4597189128398895,7087104.0,1746170936.086149
4618,20.93452262878418,1.0000001192092896,4617,0.9157079458236694,0.2096354216337204,36696,1.3683735132217407,0.0449218787252903,17.1171875,2146.177758593,-3.448563814163208,1.4238405227661133,0.4597189128398895,7093248.0,1746170937.8880546
4641,20.93452262878418,1.0000001192092896,4640,0.8683831691741943,0.1783854216337204,36880,1.3683735132217407,0.0462239608168602,16.82356834411621,2156.578472206,-3.622178554534912,1.2690032720565796,0.4597189128398895,7128576.0,1746170948.2888272
4654,20.93452262878418,1.0000001192092896,4653,1.0163589715957642,0.2884114682674408,36984,1.3683735132217407,0.0442708358168602,17.783855438232422,2162.442596602,-3.4820432662963867,1.245827555656433,0.4597189128398895,7148544.0,1746170954.1529086
4664,20.93452262878418,1.0000001192092896,4663,0.9449456930160522,0.2363281399011612,37064,1.3683735132217407,0.0455729179084301,17.24609375,2166.956999367,-3.530712604522705,1.3817393779754639,0.4597189128398895,7163904.0,1746170958.6672993
4668,20.93452262878418,1.0000001192092896,4667,0.9354759454727173,0.2096354216337204,37096,1.3683735132217407,0.0436197929084301,17.81770896911621,2168.760602186,-3.4785757064819336,1.3274658918380737,0.4597189128398895,7170048.0,1746170960.4708507
4679,20.93452262878418,1.0000001192092896,4678,0.9845881462097168,0.2643229365348816,37184,1.3683735132217407,0.0468750037252903,17.354167938232422,2173.730775773,-3.4536664485931396,1.3813591003417969,0.4597189128398895,7186944.0,1746170965.4410775
4700,20.93452262878418,1.0000001192092896,4699,0.9654475450515747,0.2532552182674408,37352,1.3683735132217407,0.0449218787252903,17.701171875,2183.234794131,-3.307408332824707,1.4467473030090332,0.4597189128398895,7219200.0,1746170974.9450724
4707,20.93452262878418,1.0000001192092896,4706,0.9429807066917419,0.2246093899011612,37408,1.3683735132217407,0.0449218787252903,17.25130271911621,2186.393750411,-3.3606014251708984,1.321272850036621,0.4597189128398895,7229952.0,1746170978.1040266
4716,20.93452262878418,1.0000001192092896,4715,0.9982482194900513,0.2708333432674408,37480,1.3683735132217407,0.0455729179084301,17.449871063232422,2190.51527683,-3.24019455909729,1.3317441940307617,0.4597189128398895,7243776.0,1746170982.225563
4740,20.93452262878418,1.0000001192092896,4739,0.9510062336921692,0.2356770932674408,37672,1.3683735132217407,0.0449218787252903,17.371746063232422,2201.326963814,-3.2350363731384277,1.361809253692627,0.4597189128398895,7280640.0,1746170993.0372994
4754,20.93452262878418,1.0000001192092896,4753,0.9562382102012634,0.2324218899011612,37784,1.3683735132217407,0.0462239608168602,17.129558563232422,2207.669372407,-3.261483669281006,1.248143196105957,0.4597189128398895,7302144.0,1746170999.379655
4765,20.93452262878418,1.0000001192092896,4764,0.9105943441390991,0.1927083432674408,37872,1.3683735132217407,0.0455729179084301,17.676433563232422,2212.628404122,-3.2236480712890625,1.397277593612671,0.4597189128398895,7319040.0,1746171004.3386967
4771,20.93452262878418,1.0000001192092896,4770,0.9535630941390991,0.25,37920,1.3683735132217407,0.0455729179084301,17.08919334411621,2215.335139486,-3.2486605644226074,1.3239145278930664,0.4597189128398895,7328256.0,1746171007.0454195
4806,20.93452262878418,1.0000001192092896,4805,0.9247515797615051,0.2304687649011612,38200,1.3683735132217407,0.0455729179084301,16.93684959411621,2231.154267108,-3.2127621173858643,1.374279499053955,0.4597189128398895,7382016.0,1746171022.8645308
4812,20.93452262878418,1.0000001192092896,4811,0.9596710801124573,0.2376302182674408,38248,1.3683735132217407,0.0455729179084301,17.404949188232422,2233.864467344,-3.246521234512329,1.2201316356658936,0.4597189128398895,7391232.0,1746171025.5747745
4816,20.93452262878418,1.0000001192092896,4815,0.9374172687530518,0.2259114682674408,38280,1.3683735132217407,0.0455729179084301,17.18099021911621,2235.665445585,-3.2633352279663086,1.2332732677459717,0.4597189128398895,7397376.0,1746171027.375781
