grad_steps,returned_won_episode,test_returned_won_episode,returned_episode,test_returned_episode_returns,qvals,_runtime,loss,_timestamp,env_step,returned_episode_returns,returned_episode_lengths,test_returned_episode,update_steps,_step,test_returned_episode_lengths
13984,0.0,0.12403100728988647,0.0078125,0.9702194333076477,-0.08287577331066132,563.596876673,0.07589703798294067,1746193656.8496234,2732544.0,0.2807690501213074,29.15494728088379,1.0,1779,1778,86.78101348876953
14056,0.0,0.12403100728988647,0.008463541977107525,0.9702194333076477,-0.08616345375776291,566.249468534,0.11081727594137192,1746193659.502181,2746368.0,0.2592082917690277,27.7109375,1.0,1788,1787,86.78101348876953
14240,0.0690104141831398,0.12403100728988647,0.0078125,0.9702194333076477,-0.09406720101833344,573.027634428,0.07725286483764648,1746193666.28038,2781696.0,0.3023141920566559,24.61849021911621,1.0,1811,1810,86.78101348876953
14296,0.048828125,0.12403100728988647,0.0078125,0.9702194333076477,-0.1036398708820343,575.092672252,0.1333368718624115,1746193668.345402,2792448.0,0.30368486046791077,26.50520896911621,1.0,1818,1817,86.78101348876953
14344,0.048828125,0.12403100728988647,0.0078125,0.9702194333076477,-0.11364318430423737,576.86493405,0.07901907712221146,1746193670.1176631,2801664.0,0.2908167839050293,26.08072853088379,1.0,1824,1823,86.78101348876953
14416,0.01888020895421505,0.12403100728988647,0.0078125,0.9702194333076477,-0.1164599135518074,579.521572837,0.09044893085956573,1746193672.7743235,2815488.0,0.27222996950149536,27.68359375,1.0,1833,1832,86.78101348876953
14728,0.02213541604578495,0.12403100728988647,0.0078125,0.9702194333076477,-0.12451378256082535,591.043500101,0.08188921213150024,1746193684.2962415,2875392.0,0.2764061987400055,26.80208396911621,1.0,1872,1871,86.78101348876953
14832,0.1080729141831398,0.12403100728988647,0.0078125,0.9702194333076477,-0.0689755231142044,594.879050306,0.10249042510986328,1746193688.1317136,2895360.0,0.3616093397140503,25.44400978088379,1.0,1885,1884,86.78101348876953
14840,0.0963541641831398,0.12403100728988647,0.0078125,0.9702194333076477,-0.06479527056217194,595.174927313,0.12193639576435089,1746193688.42766,2896896.0,0.3578324019908905,26.24479103088379,1.0,1886,1885,86.78101348876953
14880,0.0416666679084301,0.12403100728988647,0.0078125,0.9702194333076477,-0.07909698039293289,596.650403537,0.1089417040348053,1746193689.9031324,2904576.0,0.2746952474117279,24.28775978088379,1.0,1891,1890,86.78101348876953
15192,0.0520833320915699,0.12403100728988647,0.0078125,0.9702194333076477,-0.2024853229522705,608.163435662,0.10187187045812607,1746193701.416179,2964480.0,0.2897213101387024,25.42317771911621,1.0,1930,1929,86.78101348876953
15288,0.1328125,0.12403100728988647,0.0078125,0.9702194333076477,-0.17856597900390625,611.706023349,0.11284178495407104,1746193704.9587514,2982912.0,0.36520999670028687,24.04166603088379,1.0,1942,1941,86.78101348876953
15328,0.02734375,0.12403100728988647,0.0078125,0.9702194333076477,-0.1895383596420288,613.182527736,0.13099417090415955,1746193706.4352853,2990592.0,0.25851383805274963,24.45182228088379,1.0,1947,1946,86.78101348876953
15480,0.05078125,0.1809338480234146,0.0078125,1.0204615592956543,-0.21272575855255127,618.855481188,0.08711344003677368,1746193712.1082058,3019776.0,0.2815893590450287,25.45963478088379,1.0,1966,1965,89.27237701416016
15672,0.1458333283662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.20551863312721252,625.942119757,0.09387125074863434,1746193719.1948395,3056640.0,0.40557634830474854,26.11588478088379,1.0,1990,1989,89.27237701416016
15792,0.1282552033662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.2445516735315323,630.370337064,0.149428129196167,1746193723.6230702,3079680.0,0.3754166066646576,25.99869728088379,1.0,2005,2004,89.27237701416016
15808,0.02669270895421505,0.1809338480234146,0.009114583022892475,1.0204615592956543,-0.23180554807186127,630.962266423,0.12124989926815033,1746193724.213624,3082752.0,0.26689234375953674,27.65885353088379,1.0,2007,2006,89.27237701416016
15856,0.0234375,0.1809338480234146,0.0078125,1.0204615592956543,-0.23219405114650726,632.733489145,0.1158524751663208,1746193725.986222,3091968.0,0.2405364215373993,25.35025978088379,1.0,2013,2012,89.27237701416016
15864,0.1490885466337204,0.1809338480234146,0.0078125,1.0204615592956543,-0.24440650641918182,633.028780808,0.11255189776420593,1746193726.2815187,3093504.0,0.39303120970726013,25.41145896911621,1.0,2014,2013,89.27237701416016
15952,0.134765625,0.1809338480234146,0.0078125,1.0204615592956543,-0.21286806464195251,636.275171727,0.12069918215274811,1746193729.527919,3110400.0,0.38780292868614197,25.63150978088379,1.0,2025,2024,89.27237701416016
16072,0.1640625,0.1809338480234146,0.0078125,1.0204615592956543,-0.21063056588172913,640.707676019,0.11825171113014221,1746193733.9604008,3133440.0,0.4177238941192627,25.31640625,1.0,2040,2039,89.27237701416016
16144,0.1946614533662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.23307910561561584,643.364184442,0.14046409726142883,1746193736.6169205,3147264.0,0.46000513434410095,25.65104103088379,1.0,2049,2048,89.27237701416016
16280,0.0559895820915699,0.1809338480234146,0.0078125,1.0204615592956543,-0.25498324632644653,648.381751031,0.10192197561264038,1746193741.6344988,3173376.0,0.3078133165836334,27.88020896911621,1.0,2066,2065,89.27237701416016
16296,0.16015625,0.1809338480234146,0.0078125,1.0204615592956543,-0.22471961379051208,648.971987086,0.12544071674346924,1746193742.224728,3176448.0,0.42489925026893616,25.63411521911621,1.0,2068,2067,89.27237701416016
16312,0.1822916716337204,0.1809338480234146,0.0078125,1.0204615592956543,-0.22972658276557922,649.562376421,0.11020860075950623,1746193742.8151045,3179520.0,0.45678988099098206,26.77994728088379,1.0,2070,2069,89.27237701416016
16360,0.068359375,0.1809338480234146,0.0078125,1.0204615592956543,-0.2274121642112732,651.336296452,0.1306731402873993,1746193744.5890307,3188736.0,0.2995659410953522,24.58333396911621,1.0,2076,2075,89.27237701416016
16456,0.1575520783662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.2534560561180115,654.876614873,0.13201604783535004,1746193748.129359,3207168.0,0.4222308397293091,25.42447853088379,1.0,2088,2087,89.27237701416016
16504,0.0618489570915699,0.1809338480234146,0.0078125,1.0204615592956543,-0.21776065230369568,656.649263555,0.12575140595436096,1746193749.9019961,3216384.0,0.2977577745914459,24.42317771911621,1.0,2094,2093,89.27237701416016
16592,0.052734375,0.1809338480234146,0.008463541977107525,1.0204615592956543,-0.18479938805103302,659.894726245,0.12705843150615692,1746193753.1474593,3233280.0,0.3240138590335846,28.58984375,1.0,2105,2104,89.27237701416016
16600,0.126953125,0.1809338480234146,0.0078125,1.0204615592956543,-0.19395554065704346,660.189100562,0.11015108227729797,1746193753.4418333,3234816.0,0.38536712527275085,25.43619728088379,1.0,2106,2105,89.27237701416016
16712,0.07421875,0.1809338480234146,0.0078125,1.0204615592956543,-0.21953558921813965,664.328170063,0.12911975383758545,1746193757.580901,3256320.0,0.30606505274772644,25.75390625,1.0,2120,2119,89.27237701416016
16760,0.1458333283662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.20781776309013367,666.096681808,0.12639692425727844,1746193759.3494277,3265536.0,0.39834803342819214,25.36458396911621,1.0,2126,2125,89.27237701416016
17008,0.0234375,0.1809338480234146,0.0078125,1.0204615592956543,-0.20868530869483948,675.253100771,0.162105530500412,1746193768.5058386,3313152.0,0.274430513381958,26.7890625,1.0,2157,2156,89.27237701416016
17128,0.0768229141831398,0.1809338480234146,0.0078125,1.0204615592956543,-0.23744963109493256,679.711920769,0.20281186699867249,1746193772.9645789,3336192.0,0.3180650770664215,24.8671875,1.0,2172,2171,89.27237701416016
17224,0.0846354141831398,0.1809338480234146,0.0078125,1.0204615592956543,-0.22552980482578278,683.258433881,0.12579186260700226,1746193776.5111792,3354624.0,0.33529597520828247,26.62630271911621,1.0,2184,2183,89.27237701416016
17272,0.1204427108168602,0.1809338480234146,0.0078125,1.0204615592956543,-0.21350356936454773,685.030592998,0.12294170260429382,1746193778.283354,3363840.0,0.36522388458251953,25.04817771911621,1.0,2190,2189,89.27237701416016
17384,0.0462239570915699,0.1809338480234146,0.0078125,1.0204615592956543,-0.24736610054969788,689.162987006,0.20042559504508972,1746193782.4157197,3385344.0,0.2966406047344208,26.421875,1.0,2204,2203,89.27237701416016
17624,0.1165364608168602,0.1809338480234146,0.0078125,1.0204615592956543,-0.41935765743255615,698.031126047,0.17116521298885345,1746193791.2838435,3431424.0,0.3572942018508911,24.7421875,1.0,2234,2233,89.27237701416016
17792,0.1868489533662796,0.1809338480234146,0.0078125,1.0204615592956543,-0.4068421721458435,704.223492004,0.13655740022659302,1746193797.4762483,3463680.0,0.44499996304512024,24.94400978088379,1.0,2255,2254,89.27237701416016
17832,0.103515625,0.1809338480234146,0.0078125,1.0204615592956543,-0.3885960876941681,705.700689698,0.1429899036884308,1746193798.9534218,3471360.0,0.35971176624298096,25.15625,1.0,2260,2259,89.27237701416016
17968,0.2018229216337204,0.6998050808906555,0.008463541977107525,1.6619592905044556,-0.4282764792442322,710.794937932,0.1701807975769043,1746193804.0476542,3497472.0,0.4913610517978668,28.0,1.0,2277,2276,91.55555725097656
17984,0.2786458432674408,0.6998050808906555,0.0078125,1.6619592905044556,-0.4256686866283417,711.385892234,0.17344917356967926,1746193804.638636,3500544.0,0.571388840675354,26.81900978088379,1.0,2279,2278,91.55555725097656
18288,0.0768229141831398,0.6998050808906555,0.008463541977107525,1.6619592905044556,-0.48185792565345764,722.643633322,0.1722002625465393,1746193815.8962224,3558912.0,0.3164044916629791,25.4140625,1.0,2317,2316,91.55555725097656
18448,0.0983072891831398,0.6998050808906555,0.0078125,1.6619592905044556,-0.4171304702758789,728.560909063,0.17954742908477783,1746193821.8131628,3589632.0,0.3613254725933075,27.94661521911621,1.0,2337,2336,91.55555725097656
18624,0.0859375,0.6998050808906555,0.0078125,1.6619592905044556,-0.4755571484565735,735.072999481,0.157507985830307,1746193828.3256583,3623424.0,0.3564695715904236,27.53775978088379,1.0,2359,2358,91.55555725097656
18952,0.177734375,0.6998050808906555,0.0078125,1.6619592905044556,-0.48955652117729187,747.210679077,0.17808523774147034,1746193840.4631653,3686400.0,0.44754505157470703,25.671875,1.0,2400,2399,91.55555725097656
18960,0.046875,0.6998050808906555,0.0078125,1.6619592905044556,-0.46492594480514526,747.506972716,0.1657726764678955,1746193840.759438,3687936.0,0.303647518157959,27.7734375,1.0,2401,2400,91.55555725097656
18976,0.1451822966337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.5392240285873413,748.098689318,0.2065477967262268,1746193841.3513024,3691008.0,0.41925254464149475,27.10677146911621,1.0,2403,2402,91.55555725097656
18984,0.1315104216337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.5566086173057556,748.394300918,0.18841204047203064,1746193841.646849,3692544.0,0.3806440532207489,25.09505271911621,1.0,2404,2403,91.55555725097656
19008,0.1126302108168602,0.6998050808906555,0.0078125,1.6619592905044556,-0.5250707864761353,749.281968993,0.1863497793674469,1746193842.5345192,3697152.0,0.3570190668106079,25.76432228088379,1.0,2407,2406,91.55555725097656
19024,0.1315104216337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.5787491202354431,749.873459338,0.21383947134017944,1746193843.1260467,3700224.0,0.39637234807014465,27.13150978088379,1.0,2409,2408,91.55555725097656
19208,0.1529947966337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.6479121446609497,756.681922524,0.2747219204902649,1746193849.9344528,3735552.0,0.4172959625720978,26.328125,1.0,2432,2431,91.55555725097656
19616,0.1783854216337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.6279324293136597,771.790818864,0.1963472068309784,1746193865.0435386,3813888.0,0.44783326983451843,25.89322853088379,1.0,2483,2482,91.55555725097656
19656,0.150390625,0.6998050808906555,0.0078125,1.6619592905044556,-0.62144935131073,773.268465297,0.1563827395439148,1746193866.521199,3821568.0,0.4028332829475403,26.03255271911621,1.0,2488,2487,91.55555725097656
19704,0.2311197966337204,0.6998050808906555,0.0078125,1.6619592905044556,-0.646695613861084,775.039939757,0.2280331254005432,1746193868.2926824,3830784.0,0.5292724967002869,27.63932228088379,1.0,2494,2493,91.55555725097656
19896,0.142578125,0.6998050808906555,0.0078125,1.6619592905044556,-0.7518010139465332,782.126833961,0.18301881849765778,1746193875.379581,3867648.0,0.4044009745121002,26.25130271911621,1.0,2518,2517,91.55555725097656
20144,0.0950520858168602,0.6998050808906555,0.0078125,1.6619592905044556,-0.878832221031189,791.282275505,0.25535354018211365,1746193884.5349963,3915264.0,0.35220566391944885,27.26302146911621,1.0,2549,2548,91.55555725097656
20296,0.099609375,0.6998050808906555,0.0078125,1.6619592905044556,-0.9505298137664795,796.893622814,0.23028980195522308,1746193890.1463726,3944448.0,0.35116663575172424,27.58463478088379,1.0,2568,2567,91.55555725097656
20592,0.1744791716337204,0.748046875,0.0078125,1.7194007635116577,-1.041435956954956,807.880757715,0.17810139060020447,1746193901.1334665,4001280.0,0.4470086693763733,26.39322853088379,1.0,2605,2604,91.494140625
20704,0.2083333283662796,0.748046875,0.0078125,1.7194007635116577,-0.9991455674171448,812.037166753,0.17550939321517944,1746193905.2899096,4022784.0,0.499348908662796,27.56119728088379,1.0,2619,2618,91.494140625
20768,0.1041666641831398,0.748046875,0.0078125,1.7194007635116577,-1.1693806648254395,814.399050451,0.1824847012758255,1746193907.6517985,4035072.0,0.3712430000305176,27.07421875,1.0,2627,2626,91.494140625
20840,0.30078125,0.748046875,0.0078125,1.7194007635116577,-1.2048419713974,817.053590553,0.16899031400680542,1746193910.3063138,4048896.0,0.6015623807907104,27.08724021911621,1.0,2636,2635,91.494140625
20936,0.1334635466337204,0.748046875,0.0078125,1.7194007635116577,-1.1052159070968628,820.600118276,0.16875851154327393,1746193913.8528447,4067328.0,0.3979739248752594,26.98567771911621,1.0,2648,2647,91.494140625
21096,0.1412760466337204,0.748046875,0.0078125,1.7194007635116577,-1.1408747434616089,826.499792538,0.18232020735740662,1746193919.7525132,4098048.0,0.39994436502456665,26.2578125,1.0,2668,2667,91.494140625
21104,0.228515625,0.748046875,0.0078125,1.7194007635116577,-1.1755645275115967,826.795690918,0.1821313053369522,1746193920.0484343,4099584.0,0.5209748148918152,27.69661521911621,1.0,2669,2668,91.494140625
21144,0.1920572966337204,0.748046875,0.0078125,1.7194007635116577,-1.1758615970611572,828.270621127,0.18566693365573883,1746193921.5233698,4107264.0,0.455611914396286,26.26432228088379,1.0,2674,2673,91.494140625
21208,0.26171875,0.748046875,0.0078125,1.7194007635116577,-1.1148549318313599,830.63516167,0.17415118217468262,1746193923.8878455,4119552.0,0.5544756054878235,26.86979103088379,1.0,2682,2681,91.494140625
21248,0.22265625,0.748046875,0.0078125,1.7194007635116577,-1.0715513229370117,832.10943583,0.2078443169593811,1746193925.3621604,4127232.0,0.5149443745613098,27.21224021911621,1.0,2687,2686,91.494140625
21336,0.2213541716337204,0.748046875,0.0078125,1.7194007635116577,-1.0147912502288818,835.357659573,0.20153391361236572,1746193928.6104083,4144128.0,0.5018194317817688,26.34895896911621,1.0,2698,2697,91.494140625
21416,0.1516927033662796,0.748046875,0.0078125,1.7194007635116577,-0.9084420204162598,838.310171263,0.1794007122516632,1746193931.5629,4159488.0,0.41150861978530884,25.19791603088379,1.0,2708,2707,91.494140625
21512,0.2506510317325592,0.748046875,0.0078125,1.7194007635116577,-0.9145292043685913,841.857328047,0.23584972321987152,1746193935.1100736,4177920.0,0.5372048616409302,26.51822853088379,1.0,2720,2719,91.494140625
21600,0.1842447966337204,0.748046875,0.0078125,1.7194007635116577,-0.8816243410110474,845.10689577,0.21598805487155914,1746193938.3596058,4194816.0,0.46112146973609924,26.12630271911621,1.0,2731,2730,91.494140625
21616,0.208984375,0.748046875,0.0078125,1.7194007635116577,-0.8898875713348389,845.696122616,0.21154606342315674,1746193938.948859,4197888.0,0.4960555136203766,26.72135353088379,1.0,2733,2732,91.494140625
21624,0.1555989533662796,0.748046875,0.0078125,1.7194007635116577,-0.8923194408416748,845.991493164,0.17382638156414032,1746193939.2442248,4199424.0,0.42683151364326477,26.203125,1.0,2734,2733,91.494140625
21696,0.1940104216337204,0.748046875,0.0078125,1.7194007635116577,-0.9553499817848206,848.649247264,0.20146337151527405,1746193941.9019706,4213248.0,0.47827857732772827,27.79296875,1.0,2743,2742,91.494140625
21856,0.12890625,0.748046875,0.0078125,1.7194007635116577,-0.9403905868530273,854.556953032,0.25249382853507996,1746193947.8096802,4243968.0,0.3850780725479126,25.64974021911621,1.0,2763,2762,91.494140625
21920,0.0748697891831398,0.748046875,0.0078125,1.7194007635116577,-0.9733092188835144,856.921618114,0.22721663117408752,1746193950.1743655,4256256.0,0.3237924873828888,25.82942771911621,1.0,2771,2770,91.494140625
22160,0.1256510466337204,0.748046875,0.0078125,1.7194007635116577,-0.8982932567596436,865.781448891,0.2782863676548004,1746193959.0341775,4302336.0,0.39258065819740295,25.8671875,1.0,2801,2800,91.494140625
22208,0.12890625,0.748046875,0.0078125,1.7194007635116577,-0.9490762948989868,867.55921694,0.24901331961154938,1746193960.8119276,4311552.0,0.4010303318500519,27.57552146911621,1.0,2807,2806,91.494140625
22624,0.1959635466337204,0.748046875,0.0078125,1.7194007635116577,-0.9734686613082886,882.921298831,0.22328141331672668,1746193976.1740265,4391424.0,0.47190964221954346,26.6796875,1.0,2859,2858,91.494140625
22760,0.1985677033662796,0.748046875,0.0078125,1.7194007635116577,-0.9091618061065674,887.940508157,0.2839702069759369,1746193981.1932478,4417536.0,0.4756110608577728,26.58203125,1.0,2876,2875,91.494140625
22944,0.1764322966337204,0.748046875,0.0078125,1.7194007635116577,-0.8710231781005859,894.737536117,0.23817391693592072,1746193987.9902787,4452864.0,0.4502212703227997,26.6171875,1.0,2899,2898,91.494140625
23120,0.1197916641831398,0.748046875,0.0078125,1.7194007635116577,-0.8509902954101562,901.23420216,0.25686293840408325,1746193994.4869087,4486656.0,0.3649695813655853,25.109375,1.0,2921,2920,91.494140625
23368,0.2799479067325592,0.880859375,0.0078125,1.8701508045196533,-0.8828555345535278,910.447838949,0.1678561419248581,1746194003.7005265,4534272.0,0.5598957538604736,25.98567771911621,1.0,2952,2951,91.091796875
23384,0.2161458283662796,0.880859375,0.0078125,1.8701508045196533,-0.8748030662536621,911.038192787,0.16510866582393646,1746194004.2909343,4537344.0,0.4849235713481903,26.01822853088379,1.0,2954,2953,91.091796875
23568,0.2102864533662796,0.880859375,0.0078125,1.8701508045196533,-0.8803181648254395,917.834017537,0.1569947898387909,1746194011.0867558,4572672.0,0.47047218680381775,25.05989646911621,1.0,2977,2976,91.091796875
23576,0.1334635466337204,0.880859375,0.0078125,1.8701508045196533,-0.8347725868225098,918.129173271,0.15736250579357147,1746194011.381915,4574208.0,0.3760789930820465,24.42317771911621,1.0,2978,2977,91.091796875
23640,0.2252604216337204,0.880859375,0.0078125,1.8701508045196533,-0.9268677830696106,920.49346174,0.21684670448303223,1746194013.7462142,4586496.0,0.4839409291744232,24.87630271911621,1.0,2986,2985,91.091796875
23712,0.181640625,0.880859375,0.0078125,1.8701508045196533,-0.9663776159286499,923.153536343,0.1715545952320099,1746194016.4062777,4600320.0,0.4624643325805664,26.79427146911621,1.0,2995,2994,91.091796875
23880,0.1803385466337204,0.880859375,0.0078125,1.8701508045196533,-0.8347002863883972,929.353714505,0.14497968554496765,1746194022.6064389,4632576.0,0.4284895658493042,24.26041603088379,1.0,3016,3015,91.091796875
23976,0.2493489533662796,0.880859375,0.0078125,1.8701508045196533,-0.951196551322937,932.905420768,0.15207548439502716,1746194026.158155,4651008.0,0.5392386317253113,27.265625,1.0,3028,3027,91.091796875
24040,0.2578125,0.880859375,0.0078125,1.8701508045196533,-0.8982195258140564,935.270260098,0.16740235686302185,1746194028.522974,4663296.0,0.533331573009491,25.92317771911621,1.0,3036,3035,91.091796875
24352,0.228515625,0.880859375,0.0078125,1.8701508045196533,-0.7722461223602295,946.80689899,0.13065391778945923,1746194040.0596166,4723200.0,0.5146597027778625,27.19400978088379,1.0,3075,3074,91.091796875
24424,0.2109375,0.880859375,0.0078125,1.8701508045196533,-0.806003987789154,949.467821816,0.13985386490821838,1746194042.720547,4737024.0,0.4794096350669861,26.29947853088379,1.0,3084,3083,91.091796875
24656,0.2018229216337204,0.880859375,0.0078125,1.8701508045196533,-0.7934821844100952,958.034080523,0.15353214740753174,1746194051.2868042,4781568.0,0.47860151529312134,26.60546875,1.0,3113,3112,91.091796875
24808,0.1673177033662796,0.880859375,0.0078125,1.8701508045196533,-0.7730090618133545,963.644015708,0.13044315576553345,1746194056.8967395,4810752.0,0.4290381669998169,25.49739646911621,1.0,3132,3131,91.091796875
24840,0.234375,0.880859375,0.0078125,1.8701508045196533,-0.789917528629303,964.826306391,0.16014862060546875,1746194058.0790465,4816896.0,0.5023401975631714,25.40755271911621,1.0,3136,3135,91.091796875
24944,0.2604166567325592,0.880859375,0.0078125,1.8701508045196533,-0.7808482050895691,968.673302463,0.14434722065925598,1746194061.9260647,4836864.0,0.5385763645172119,25.91666603088379,1.0,3149,3148,91.091796875
24960,0.2727864682674408,0.880859375,0.0078125,1.8701508045196533,-0.7583564519882202,969.264900515,0.13300657272338867,1746194062.5174632,4839936.0,0.562999963760376,26.51692771911621,1.0,3151,3150,91.091796875
25216,0.1927083283662796,0.880859375,0.0078125,1.8701508045196533,-0.6712326407432556,978.732251132,0.16525447368621826,1746194071.9849937,4889088.0,0.4514192044734955,25.74349021911621,1.0,3183,3182,91.091796875
25352,0.2376302033662796,0.880859375,0.0078125,1.8701508045196533,-0.6545764207839966,983.757437599,0.12828926742076874,1746194077.010167,4915200.0,0.5012186765670776,25.61067771911621,1.0,3200,3199,91.091796875
25400,0.201171875,0.880859375,0.0078125,1.8701508045196533,-0.6534439325332642,985.532448314,0.1432477831840515,1746194078.785189,4924416.0,0.4806145131587982,26.6953125,1.0,3206,3205,91.091796875
25544,0.1399739533662796,0.880859375,0.0078125,1.8701508045196533,-0.6660218834877014,990.848282268,0.14163795113563538,1746194084.1010072,4952064.0,0.3875615894794464,25.32421875,1.0,3224,3223,91.091796875
25608,0.212890625,0.880859375,0.0078125,1.8701508045196533,-0.6873092651367188,993.208037975,0.13056889176368713,1746194086.460757,4964352.0,0.47918394207954407,25.89713478088379,1.0,3232,3231,91.091796875
25632,0.193359375,0.880859375,0.0078125,1.8701508045196533,-0.6243030428886414,994.093846025,0.1403869241476059,1746194087.3465717,4968960.0,0.443183958530426,25.48567771911621,1.0,3235,3234,91.091796875
25648,0.1783854216337204,0.880859375,0.0078125,1.8701508045196533,-0.6711938977241516,994.683802886,0.10957599431276321,1746194087.9365318,4972032.0,0.4273541271686554,24.55729103088379,1.0,3237,3236,91.091796875
25712,0.140625,0.880859375,0.0078125,1.8701508045196533,-0.5182797908782959,997.045289584,0.1813754290342331,1746194090.298012,4984320.0,0.3901215195655823,28.07552146911621,1.0,3245,3244,91.091796875
25864,0.1809895783662796,0.921875,0.0078125,1.9122028350830078,-0.6072911024093628,1002.733257212,0.20532645285129547,1746194095.9860032,5013504.0,0.43599647283554077,25.46224021911621,1.0,3264,3263,93.498046875
26024,0.1803385466337204,0.921875,0.0078125,1.9122028350830078,-0.5713515281677246,1008.647232582,0.09825357794761658,1746194101.899981,5044224.0,0.46263018250465393,27.421875,1.0,3284,3283,93.498046875
26104,0.2740885317325592,0.921875,0.0078125,1.9122028350830078,-0.5118533372879028,1011.606184689,0.11313465237617493,1746194104.8589132,5059584.0,0.5692187547683716,27.15625,1.0,3294,3293,93.498046875
26448,0.2115885466337204,0.921875,0.0078125,1.9122028350830078,-0.5160377025604248,1024.313627704,0.12346308678388596,1746194117.5663714,5125632.0,0.47010931372642517,25.20442771911621,1.0,3337,3336,93.498046875
26464,0.2454427033662796,0.921875,0.0078125,1.9122028350830078,-0.5436030626296997,1024.903238762,0.14360259473323822,1746194118.1559033,5128704.0,0.523937463760376,26.26822853088379,1.0,3339,3338,93.498046875
26472,0.2135416716337204,0.921875,0.0078125,1.9122028350830078,-0.5660532116889954,1025.198465411,0.1774246096611023,1746194118.4511986,5130240.0,0.4787325859069824,25.18880271911621,1.0,3340,3339,93.498046875
26488,0.1328125,0.921875,0.0078125,1.9122028350830078,-0.5359644293785095,1025.789658558,0.10046876966953278,1746194119.0423858,5133312.0,0.3799348473548889,25.97135353088379,1.0,3342,3341,93.498046875
26496,0.2096354216337204,0.921875,0.0078125,1.9122028350830078,-0.5875492095947266,1026.083742739,0.12142340838909149,1746194119.3364673,5134848.0,0.474604070186615,25.81640625,1.0,3343,3342,93.498046875
26704,0.3072916567325592,0.921875,0.0078125,1.9122028350830078,-0.6071687936782837,1033.768637454,0.1094340980052948,1746194127.0213816,5174784.0,0.6145832538604736,27.52213478088379,1.0,3369,3368,93.498046875
27048,0.240234375,0.921875,0.0078125,1.9122028350830078,-0.5969138741493225,1046.480377221,0.09455970674753189,1746194139.7331107,5240832.0,0.5252577662467957,26.63802146911621,1.0,3412,3411,93.498046875
27128,0.142578125,0.921875,0.0078125,1.9122028350830078,-0.6509333848953247,1049.438228399,0.12135003507137299,1746194142.6909611,5256192.0,0.39763015508651733,25.29557228088379,1.0,3422,3421,93.498046875
27248,0.189453125,0.921875,0.0078125,1.9122028350830078,-0.5745363235473633,1053.87511108,0.13167861104011536,1746194147.1278226,5279232.0,0.45150864124298096,25.46224021911621,1.0,3437,3436,93.498046875
27416,0.2591145932674408,0.921875,0.0078125,1.9122028350830078,-0.43486639857292175,1060.086638404,0.11752703785896301,1746194153.3392537,5311488.0,0.5434027314186096,26.54947853088379,1.0,3458,3457,93.498046875
27624,0.2408854216337204,0.921875,0.0078125,1.9122028350830078,-0.3630327582359314,1067.766360184,0.14900654554367065,1746194161.0190985,5351424.0,0.5189340114593506,26.08072853088379,1.0,3484,3483,93.498046875
27768,0.2473958283662796,0.921875,0.0078125,1.9122028350830078,-0.4124588370323181,1073.108820232,0.12206137925386429,1746194166.3615453,5379072.0,0.531833291053772,26.64974021911621,1.0,3502,3501,93.498046875
27840,0.26171875,0.921875,0.0078125,1.9122028350830078,-0.32431986927986145,1075.763532309,0.12945914268493652,1746194169.0162714,5392896.0,0.5414965152740479,25.98828125,1.0,3511,3510,93.498046875
28048,0.1927083283662796,0.921875,0.0078125,1.9122028350830078,-0.4511929452419281,1083.440699131,0.11847254633903503,1746194176.6934319,5432832.0,0.4609678089618683,25.73046875,1.0,3537,3536,93.498046875
28072,0.25390625,0.921875,0.0078125,1.9122028350830078,-0.43218791484832764,1084.324460734,0.1159602627158165,1746194177.577177,5437440.0,0.5241215229034424,25.56119728088379,1.0,3540,3539,93.498046875
28192,0.2584635317325592,0.921875,0.0078125,1.9122028350830078,-0.39319905638694763,1088.751077226,0.11285224556922913,1746194182.0038307,5460480.0,0.5403472185134888,26.16927146911621,1.0,3555,3554,93.498046875
28232,0.2786458432674408,0.921875,0.0078125,1.9122028350830078,-0.37782013416290283,1090.229938867,0.13293373584747314,1746194183.4826362,5468160.0,0.5813922882080078,27.49609375,1.0,3560,3559,93.498046875
28328,0.2467447966337204,0.921875,0.0078125,1.9122028350830078,-0.29479753971099854,1093.770743999,0.11280576884746552,1746194187.02347,5486592.0,0.5305060148239136,26.30599021911621,1.0,3572,3571,93.498046875
28536,0.2552083432674408,0.951171875,0.0078125,1.947195053100586,-0.27126961946487427,1101.508428157,0.12294939160346985,1746194194.7611618,5526528.0,0.5348610281944275,26.11067771911621,1.0,3598,3597,90.93359375
28648,0.3001302182674408,0.951171875,0.0078125,1.947195053100586,-0.21047332882881165,1105.640753633,0.09314452856779099,1746194198.8934927,5548032.0,0.600260317325592,27.12239646911621,1.0,3612,3611,90.93359375
