update_steps,test_returned_episode_lengths,returned_episode_lengths,_timestamp,returned_episode_returns,_runtime,env_step,returned_episode,qvals,test_returned_episode_returns,loss,returned_won_episode,test_returned_won_episode,grad_steps,_step,test_returned_episode
1572,54.062374114990234,26.47265625,1746181481.916119,0.1618604063987732,661.953558662,2414592.0,0.00911458395421505,-0.4891933500766754,0.5830019116401672,0.013954974710941315,0.0,0.0,12328,1571,0.9999999403953552
1591,54.062374114990234,26.10546875,1746181489.4535155,0.17076468467712402,669.490978341,2443776.0,0.00911458395421505,-0.5170329809188843,0.5830019116401672,0.013023722916841507,0.0,0.0,12480,1590,0.9999999403953552
1609,54.062374114990234,29.62109375,1746181496.59206,0.22541062533855438,676.62952831,2471424.0,0.01106770895421505,-0.5404857993125916,0.5830019116401672,0.013776176609098911,0.0,0.0,12624,1608,0.9999999403953552
1613,54.062374114990234,29.96484375,1746181498.1777995,0.26069459319114685,678.215265231,2477568.0,0.01302083395421505,-0.5665711164474487,0.5830019116401672,0.014543600380420685,0.0,0.0,12656,1612,0.9999999403953552
1677,81.74679565429688,29.1171875,1746181523.6493506,0.2484065592288971,703.686791795,2575872.0,0.012369791977107525,-0.6953115463256836,0.5572894215583801,0.021485693752765656,0.0,0.0,13168,1676,1.0
1690,81.74679565429688,30.97265625,1746181528.8000286,0.3034972846508026,708.837482369,2595840.0,0.01497395895421505,-0.6678441166877747,0.5572894215583801,0.01527669932693243,0.0,0.0,13272,1689,1.0
1704,81.74679565429688,31.22005271911621,1746181534.350596,0.3035117983818054,714.388046649,2617344.0,0.014322916977107525,-0.6946641206741333,0.5572894215583801,0.014893125742673874,0.0,0.0,13384,1703,1.0
1733,81.74679565429688,30.744792938232422,1746181545.8667722,0.2836034893989563,725.904234015,2661888.0,0.015625,-0.7400002479553223,0.5572894215583801,0.01716792583465576,0.0,0.0,13616,1732,1.0
1743,81.74679565429688,32.016929626464844,1746181549.8288734,0.33705782890319824,729.86633114,2677248.0,0.015625,-0.718449056148529,0.5572894215583801,0.012979665771126747,0.0,0.0,13696,1742,1.0
1750,81.74679565429688,31.783855438232422,1746181552.6052992,0.3245975971221924,732.642753538,2688000.0,0.015625,-0.689267635345459,0.5572894215583801,0.012135913595557213,0.0,0.0,13752,1749,1.0
1765,81.74679565429688,32.1328125,1746181558.547718,0.3385736346244812,738.585163661,2711040.0,0.015625,-0.7233824133872986,0.5572894215583801,0.01344912126660347,0.0,0.0,13872,1764,1.0
1771,81.74679565429688,32.24869918823242,1746181560.9257905,0.3352559506893158,740.963247193,2720256.0,0.015625,-0.7262452244758606,0.5572894215583801,0.012502644211053848,0.0,0.0,13920,1770,1.0
1785,81.74679565429688,32.01171875,1746181566.473598,0.329606831073761,746.511052452,2741760.0,0.015625,-0.7664922475814819,0.5572894215583801,0.02050676941871643,0.0,0.0,14032,1784,1.0
1787,81.74679565429688,32.08203125,1746181567.266353,0.29894137382507324,747.303822054,2744832.0,0.014322916977107525,-0.7277573347091675,0.5572894215583801,0.019641414284706116,0.0,0.0,14048,1786,1.0
1791,81.74679565429688,31.70052146911621,1746181568.8509953,0.32770031690597534,748.888472047,2750976.0,0.01497395895421505,-0.6918909549713135,0.5572894215583801,0.019595973193645477,0.0,0.0,14080,1790,1.0
1796,81.74679565429688,32.067710876464844,1746181570.839724,0.3456486165523529,750.877194201,2758656.0,0.015625,-0.6939308047294617,0.5572894215583801,0.014640925452113152,0.0,0.0,14120,1795,1.0
1807,81.74679565429688,32.165367126464844,1746181575.198342,0.33361589908599854,755.235779378,2775552.0,0.013671875,-0.7006039023399353,0.5572894215583801,0.012344680726528168,0.0,0.0,14208,1806,1.0
1817,81.74679565429688,31.9609375,1746181579.1607714,0.3225020170211792,759.198376011,2790912.0,0.015625,-0.7110456824302673,0.5572894215583801,0.014059600420296192,0.0,0.0,14288,1816,1.0
1819,81.74679565429688,31.697917938232422,1746181579.9535773,0.3452996015548706,759.991017805,2793984.0,0.01497395895421505,-0.7116607427597046,0.5572894215583801,0.013139737769961357,0.0,0.0,14304,1818,1.0
1829,81.74679565429688,31.033855438232422,1746181583.915892,0.3477655351161957,763.953343416,2809344.0,0.015625,-0.6962672472000122,0.5572894215583801,0.0277605801820755,0.0,0.0,14384,1828,1.0
1833,81.74679565429688,31.75911521911621,1746181585.5026498,0.31082993745803833,765.540152976,2815488.0,0.013671875,-0.6720482110977173,0.5572894215583801,0.014979840256273746,0.0,0.0,14416,1832,1.0
1864,81.74679565429688,31.91015625,1746181597.7885396,0.343412846326828,777.826006227,2863104.0,0.01497395895421505,-0.6609659194946289,0.5572894215583801,0.011634156107902527,0.0,0.0,14664,1863,1.0
1878,81.74679565429688,31.92708396911621,1746181603.3431728,0.34157299995422363,783.380641006,2884608.0,0.01497395895421505,-0.6447715759277344,0.5572894215583801,0.01136154867708683,0.0,0.0,14776,1877,1.0
1890,81.74679565429688,31.92708396911621,1746181608.0988185,0.34414538741111755,788.136261414,2903040.0,0.015625,-0.6594631671905518,0.5572894215583801,0.010458534583449364,0.0,0.0,14872,1889,1.0
1912,81.74679565429688,31.815105438232422,1746181616.823329,0.34365686774253845,796.860788022,2936832.0,0.015625,-0.7263295650482178,0.5572894215583801,0.009845767170190811,0.0,0.0,15048,1911,1.0
1948,81.74679565429688,31.984375,1746181631.0916514,0.35250815749168396,811.129121267,2992128.0,0.015625,-0.6982243657112122,0.5572894215583801,0.017852213233709335,0.0,0.0,15336,1947,1.0
1956,57.950653076171875,32.1875,1746181634.360508,0.3543594479560852,814.397951635,3004416.0,0.015625,-0.6995853185653687,0.6308481693267822,0.00825255922973156,0.0,0.0,15400,1955,1.0
1963,57.950653076171875,32.255210876464844,1746181637.1335285,0.351572722196579,817.170978506,3015168.0,0.01497395895421505,-0.6879268884658813,0.6308481693267822,0.008079532533884048,0.0,0.0,15456,1962,1.0
1971,57.950653076171875,31.98177146911621,1746181640.3039114,0.3568311631679535,820.341409424,3027456.0,0.01497395895421505,-0.6863676309585571,0.6308481693267822,0.011183036491274834,0.0,0.0,15520,1970,1.0
1985,57.950653076171875,32.07421875,1746181645.8542888,0.34389352798461914,825.891769509,3048960.0,0.015625,-0.6803827285766602,0.6308481693267822,0.008990367874503136,0.0,0.0,15632,1984,1.0
1995,57.950653076171875,32.0859375,1746181649.819945,0.34804069995880127,829.85742574,3064320.0,0.015625,-0.6679196357727051,0.6308481693267822,0.007058720104396343,0.0,0.0,15712,1994,1.0
1999,57.950653076171875,32.05859375,1746181651.4053977,0.3373125493526459,831.4428427,3070464.0,0.015625,-0.6690680980682373,0.6308481693267822,0.007951091974973679,0.0,0.0,15744,1998,1.0
2002,57.950653076171875,32.00651168823242,1746181652.5951636,0.34684497117996216,832.632615786,3075072.0,0.01497395895421505,-0.6894257068634033,0.6308481693267822,0.00870957225561142,0.0,0.0,15768,2001,1.0
2008,57.950653076171875,32.03515625,1746181654.9726996,0.340515673160553,835.010154838,3084288.0,0.015625,-0.684639036655426,0.6308481693267822,0.007637909613549709,0.0,0.0,15816,2007,1.0
2012,57.950653076171875,31.94270896911621,1746181656.557813,0.3511008024215698,836.595253136,3090432.0,0.01497395895421505,-0.6785837411880493,0.6308481693267822,0.007310505490750074,0.0,0.0,15848,2011,1.0
2016,57.950653076171875,31.9296875,1746181658.1442878,0.35672664642333984,838.181739626,3096576.0,0.015625,-0.6824178695678711,0.6308481693267822,0.009265528060495853,0.0,0.0,15880,2015,1.0
2023,57.950653076171875,32.05338668823242,1746181660.9235308,0.3272837996482849,840.960997986,3107328.0,0.014322916977107525,-0.6744813919067383,0.6308481693267822,0.0071336738765239716,0.0,0.0,15936,2022,1.0
2033,57.950653076171875,32.044273376464844,1746181664.8885176,0.30912894010543823,844.925976338,3122688.0,0.01497395895421505,-0.7128132581710815,0.6308481693267822,0.008496904745697975,0.0,0.0,16016,2032,1.0
2043,57.950653076171875,31.365886688232422,1746181668.8513258,0.27986428141593933,848.888797645,3138048.0,0.012369791977107525,-0.7406163215637207,0.6308481693267822,0.0060442672111094,0.0,0.0,16096,2042,1.0
2073,57.950653076171875,30.151042938232422,1746181680.7529504,0.22178030014038086,860.790408918,3184128.0,0.012369791977107525,-0.7390146255493164,0.6308481693267822,0.0192875899374485,0.0,0.0,16336,2072,1.0
2076,57.950653076171875,31.713542938232422,1746181681.942354,0.3089706301689148,861.979860498,3188736.0,0.01497395895421505,-0.7659868001937866,0.6308481693267822,0.010498655028641224,0.0,0.0,16360,2075,1.0
2077,57.950653076171875,30.28125,1746181682.3387687,0.1896021068096161,862.376226144,3190272.0,0.013671875,-0.7722010612487793,0.6308481693267822,0.008106332272291183,0.0,0.0,16368,2076,1.0
2102,57.950653076171875,31.58984375,1746181692.2471,0.1805955171585083,872.284556544,3228672.0,0.012369791977107525,-0.8050945997238159,0.6308481693267822,0.010604769922792912,0.0,0.0,16568,2101,1.0
