env_step,grad_steps,returned_episode,test_returned_episode_returns,loss,qvals,returned_won_episode,returned_episode_returns,_runtime,test_returned_won_episode,test_returned_episode_lengths,_timestamp,test_returned_episode,update_steps,returned_episode_lengths,_step
2612736.0,13360,0.010416666977107525,1.7676336765289307,0.3495389521121979,-0.4880998730659485,0.4492187798023224,0.8984375596046448,619.282847676,0.7850288152694702,80.19770050048828,1746158059.8680377,1.0,1701,31.285158157348633,1700
2614272.0,13368,0.0078125,1.7676336765289307,0.28106585144996643,-0.4878600239753723,0.3795573115348816,0.8028263449668884,619.616359089,0.7850288152694702,80.19770050048828,1746158060.201714,1.0,1702,30.684898376464844,1701
2621952.0,13408,0.008463541977107525,1.7676336765289307,0.2869698405265808,-0.509518027305603,0.3821614682674408,0.7853580713272095,621.30919573,0.7850288152694702,80.19770050048828,1746158061.8944914,1.0,1707,30.541667938232422,1706
2663424.0,13624,0.0078125,1.7676336765289307,0.3716566860675812,-0.45771440863609314,0.3235677182674408,0.7402213215827942,630.383587236,0.7850288152694702,80.19770050048828,1746158070.9688985,1.0,1734,31.199220657348633,1733
2666496.0,13640,0.0078125,1.7676336765289307,0.3341195583343506,-0.4272402822971344,0.3463541865348816,0.7891161441802979,631.048419995,0.7850288152694702,80.19770050048828,1746158071.6337433,1.0,1736,31.842449188232422,1735
2686464.0,13744,0.0078125,1.7676336765289307,0.31002646684646606,-0.41182368993759155,0.3763020932674408,0.7945768237113953,635.403488692,0.7850288152694702,80.19770050048828,1746158075.9886181,1.0,1749,30.761720657348633,1748
2738688.0,14016,0.008463541977107525,1.7676336765289307,0.3802556097507477,-0.36031487584114075,0.3483073115348816,0.7575585842132568,646.744273902,0.7850288152694702,80.19770050048828,1746158087.3295815,1.0,1783,30.621095657348633,1782
2797056.0,14320,0.008463541977107525,1.7676336765289307,0.21565298736095428,-0.3843112885951996,0.4088541865348816,0.8683022856712341,659.446671769,0.7850288152694702,80.19770050048828,1746158100.0320232,1.0,1821,31.419273376464844,1820
2804736.0,14360,0.008463541977107525,1.7676336765289307,0.18707281351089478,-0.388847678899765,0.3209635615348816,0.7215462327003479,661.121450423,0.7850288152694702,80.19770050048828,1746158101.7063468,1.0,1826,30.705730438232422,1825
2810880.0,14392,0.00911458395421505,1.7676336765289307,0.19983243942260742,-0.45625829696655273,0.4381510615348816,0.8763021230697632,662.47080703,0.7850288152694702,80.19770050048828,1746158103.0560553,1.0,1830,31.391929626464844,1829
2860032.0,14648,0.0078125,1.7676336765289307,0.18022343516349792,-0.43729114532470703,0.2923177182674408,0.6970825791358948,673.139688404,0.7850288152694702,80.19770050048828,1746158113.7250612,1.0,1862,30.907554626464844,1861
2876928.0,14736,0.008463541977107525,1.7676336765289307,0.22952544689178467,-0.4130750000476837,0.3828125298023224,0.8195149898529053,676.840011464,0.7850288152694702,80.19770050048828,1746158117.4252849,1.0,1873,31.428386688232422,1872
2878464.0,14744,0.008463541977107525,1.7676336765289307,0.22848768532276154,-0.374947726726532,0.3118489682674408,0.68325275182724,677.172378962,0.7850288152694702,80.19770050048828,1746158117.757662,1.0,1874,29.199220657348633,1873
2892288.0,14816,0.0078125,1.7676336765289307,0.21333047747612,-0.3618536591529846,0.2838541865348816,0.6403775811195374,680.161129509,0.7850288152694702,80.19770050048828,1746158120.7465055,1.0,1883,29.066408157348633,1882
2898432.0,14848,0.008463541977107525,1.7676336765289307,0.22487673163414001,-0.3618232011795044,0.4589844048023224,0.9179688096046448,681.493059593,0.7850288152694702,80.19770050048828,1746158122.0783067,1.0,1887,31.069011688232422,1886
2927616.0,15000,0.0078125,1.7676336765289307,0.14959603548049927,-0.3449646830558777,0.2955729365348816,0.69691002368927,687.847246148,0.7850288152694702,80.19770050048828,1746158128.4323437,1.0,1906,30.940105438232422,1905
2942976.0,15080,0.00911458395421505,1.7676336765289307,0.14108961820602417,-0.36083459854125977,0.3066406548023224,0.7260357141494751,691.170121498,0.7850288152694702,80.19770050048828,1746158131.7554483,1.0,1916,30.768230438232422,1915
2956800.0,15152,0.00911458395421505,1.7676336765289307,0.13124307990074158,-0.38842758536338806,0.3502604365348816,0.7680647969245911,694.19684399,0.7850288152694702,80.19770050048828,1746158134.7820776,1.0,1925,31.082033157348633,1924
2967552.0,15208,0.008463541977107525,1.7676336765289307,0.12018541991710663,-0.3713585436344147,0.3717448115348816,0.8013753890991211,696.517922334,0.7850288152694702,80.19770050048828,1746158137.103257,1.0,1932,31.388023376464844,1931
2985984.0,15304,0.0078125,1.7676336765289307,0.17152437567710876,-0.2611570358276367,0.4160156548023224,0.8603255152702332,700.544967487,0.7850288152694702,80.19770050048828,1746158141.1301997,1.0,1944,31.763023376464844,1943
2999808.0,15376,0.009765625931322575,1.9536629915237427,0.16973944008350372,-0.2910257577896118,0.4772135615348816,0.9575552940368652,703.668561417,0.9568566679954529,67.32357025146484,1746158144.2537084,1.0,1953,31.669273376464844,1952
3001344.0,15384,0.010416666977107525,1.9536629915237427,0.1660793125629425,-0.2862318158149719,0.3365885615348816,0.761437714099884,703.999272038,0.9568566679954529,67.32357025146484,1746158144.5845768,1.0,1954,30.494792938232422,1953
3035136.0,15560,0.008463541977107525,1.9536629915237427,0.10651130229234695,-0.20090480148792267,0.4101562798023224,0.8470703363418579,711.345060113,0.9568566679954529,67.32357025146484,1746158151.9303677,1.0,1976,31.307292938232422,1975
3056640.0,15672,0.0078125,1.9536629915237427,0.1330704689025879,-0.15910562872886658,0.3951823115348816,0.8191275596618652,716.031776237,0.9568566679954529,67.32357025146484,1746158156.6170745,1.0,1990,31.111980438232422,1989
3104256.0,15920,0.0078125,1.9536629915237427,0.13972923159599304,-0.048520468175411224,0.3177083432674408,0.7268123626708984,726.369989117,0.9568566679954529,67.32357025146484,1746158166.9547265,1.0,2021,30.140626907348633,2020
3116544.0,15984,0.008463541977107525,1.9536629915237427,0.15616844594478607,-0.057006482034921646,0.3294270932674408,0.7762554287910461,729.055120985,0.9568566679954529,67.32357025146484,1746158169.640438,1.0,2029,31.463542938232422,2028
3131904.0,16064,0.008463541977107525,1.9536629915237427,0.12830671668052673,-0.03987612575292587,0.4368489682674408,0.8932804465293884,732.391352172,0.9568566679954529,67.32357025146484,1746158172.9765203,1.0,2039,31.100261688232422,2038
3151872.0,16168,0.008463541977107525,1.9536629915237427,0.0995221808552742,0.00814857054501772,0.4609375298023224,0.9218750596046448,736.734601237,0.9568566679954529,67.32357025146484,1746158177.3199117,1.0,2052,31.216148376464844,2051
3171840.0,16272,0.009765625931322575,1.9536629915237427,0.15370430052280426,-0.059922732412815094,0.3789062798023224,0.8395671248435974,741.074959692,0.9568566679954529,67.32357025146484,1746158181.6601398,1.0,2065,31.386720657348633,2064
3187200.0,16352,0.00911458395421505,1.9536629915237427,0.17985385656356812,-0.07877299189567566,0.4218750298023224,0.8914363980293274,744.439427271,0.9568566679954529,67.32357025146484,1746158185.0247047,1.0,2075,30.665367126464844,2074
3188736.0,16360,0.009765625931322575,1.9536629915237427,0.1814040243625641,-0.11440299451351166,0.3580729365348816,0.782579779624939,744.770200384,0.9568566679954529,67.32357025146484,1746158185.3554914,1.0,2076,30.776042938232422,2075
3213312.0,16488,0.0078125,1.9536629915237427,0.13719329237937927,-0.12234781682491302,0.4381510615348816,0.8763021230697632,750.120955533,0.9568566679954529,67.32357025146484,1746158190.706076,1.0,2092,31.335939407348633,2091
3234816.0,16600,0.00911458395421505,1.9536629915237427,0.11130305379629135,-0.2142074853181839,0.4316406548023224,0.9117822647094727,754.780584384,0.9568566679954529,67.32357025146484,1746158195.3659399,1.0,2106,31.273439407348633,2105
3257856.0,16720,0.010416666977107525,1.9536629915237427,0.1117643266916275,-0.13205379247665405,0.4544270932674408,0.9507771730422974,759.785905841,0.9568566679954529,67.32357025146484,1746158200.3712428,1.0,2121,32.16666793823242,2120
3299328.0,16936,0.008463541977107525,1.9536629915237427,0.15157824754714966,-0.23410196602344513,0.3339844048023224,0.753406286239624,768.828699328,0.9568566679954529,67.32357025146484,1746158209.413868,1.0,2148,31.315105438232422,2147
3377664.0,17344,0.008463541977107525,1.9536629915237427,0.17457708716392517,-0.16599664092063904,0.4062500298023224,0.8300520777702332,785.883799428,0.9568566679954529,67.32357025146484,1746158226.4691424,1.0,2199,30.626304626464844,2198
3383808.0,17376,0.00911458395421505,1.9536629915237427,0.20375876128673553,-0.16625136137008667,0.3118489682674408,0.7204996943473816,787.235058471,0.9568566679954529,67.32357025146484,1746158227.8202672,1.0,2203,31.130210876464844,2202
3393024.0,17424,0.008463541977107525,1.9536629915237427,0.12222851812839508,-0.1676909476518631,0.3515625298023224,0.7517944574356079,789.270859006,0.9568566679954529,67.32357025146484,1746158229.8560483,1.0,2209,30.524742126464844,2208
3400704.0,17464,0.009765625931322575,1.9536629915237427,0.1467548906803131,-0.14877355098724365,0.3704427182674408,0.7976757287979126,790.958857719,0.9568566679954529,67.32357025146484,1746158231.5441678,1.0,2214,31.513023376464844,2213
3409920.0,17512,0.008463541977107525,1.9536629915237427,0.15389931201934814,-0.1670529544353485,0.3170573115348816,0.7396036386489868,792.951585604,0.9568566679954529,67.32357025146484,1746158233.5369494,1.0,2220,30.565105438232422,2219
3411456.0,17520,0.010416666977107525,1.9536629915237427,0.134302020072937,-0.14037936925888062,0.3444010615348816,0.783793032169342,793.283692237,0.9568566679954529,67.32357025146484,1746158233.869058,1.0,2221,31.088542938232422,2220
3445248.0,17696,0.00911458395421505,1.9536629915237427,0.10979710519313812,-0.17313936352729797,0.3151041865348816,0.7358992695808411,800.63770311,0.9568566679954529,67.32357025146484,1746158241.2229953,1.0,2243,30.865886688232422,2242
3448320.0,17712,0.00911458395421505,1.9536629915237427,0.10922019183635712,-0.21743345260620117,0.4713541865348816,0.9427083730697632,801.305521366,0.9568566679954529,67.32357025146484,1746158241.8907564,1.0,2245,32.169273376464844,2244
3459072.0,17768,0.00911458395421505,1.9536629915237427,0.131953626871109,-0.1801014542579651,0.4173177182674408,0.8541325330734253,803.651434586,0.9568566679954529,67.32357025146484,1746158244.2367604,1.0,2252,31.259117126464844,2251
3494400.0,17952,0.009765625931322575,1.9165775775909424,0.11289472877979279,-0.20655125379562378,0.3938802182674408,0.8058529496192932,811.40278455,0.9257642030715942,65.62736511230469,1746158251.9879875,1.0,2275,30.171876907348633,2274
3517440.0,18072,0.008463541977107525,1.9165775775909424,0.15659776329994202,-0.27645593881607056,0.4101562798023224,0.8527848720550537,816.403898339,0.9257642030715942,65.62736511230469,1746158256.9892006,1.0,2290,31.182292938232422,2289
3529728.0,18136,0.008463541977107525,1.9165775775909424,0.15931779146194458,-0.20409435033798218,0.2962239682674408,0.6734098196029663,819.064294018,0.9257642030715942,65.62736511230469,1746158259.6495683,1.0,2298,29.968751907348633,2297
3534336.0,18160,0.008463541977107525,1.9165775775909424,0.13669076561927795,-0.1767207533121109,0.3756510615348816,0.8061849474906921,820.087026139,0.9257642030715942,65.62736511230469,1746158260.6722424,1.0,2301,31.270835876464844,2300
3552768.0,18256,0.00911458395421505,1.9165775775909424,0.1305374950170517,-0.21263264119625092,0.3958333432674408,0.8388631343841553,824.069686669,0.9257642030715942,65.62736511230469,1746158264.6547797,1.0,2313,30.774742126464844,2312
3563520.0,18312,0.0078125,1.9165775775909424,0.10525831580162048,-0.2228381484746933,0.3072916865348816,0.7171190977096558,826.42412333,0.9257642030715942,65.62736511230469,1746158267.009416,1.0,2320,30.514324188232422,2319
3571200.0,18352,0.00911458395421505,1.9165775775909424,0.15392619371414185,-0.2231079787015915,0.4453125298023224,0.9191488027572632,828.083506921,0.9257642030715942,65.62736511230469,1746158268.6688254,1.0,2325,31.813804626464844,2324
3585024.0,18424,0.00911458395421505,1.9165775775909424,0.1316140592098236,-0.20814278721809387,0.4570312798023224,0.9140625596046448,831.094540329,0.9257642030715942,65.62736511230469,1746158271.6797514,1.0,2334,31.531251907348633,2333
3600384.0,18504,0.009765625931322575,1.9165775775909424,0.08737169206142426,-0.19862130284309387,0.4251302182674408,0.8731125593185425,834.474706832,0.9257642030715942,65.62736511230469,1746158275.0600305,1.0,2344,31.501304626464844,2343
3611136.0,18560,0.009765625931322575,1.9165775775909424,0.09195761382579803,-0.17558109760284424,0.3509114682674408,0.7853491902351379,836.800043913,0.9257642030715942,65.62736511230469,1746158277.3853674,1.0,2351,30.46614646911621,2350
3637248.0,18696,0.00911458395421505,1.9165775775909424,0.0986117273569107,-0.20624426007270813,0.4251302182674408,0.8776164054870605,842.498793293,0.9257642030715942,65.62736511230469,1746158283.0840602,1.0,2368,31.255210876464844,2367
3661824.0,18824,0.008463541977107525,1.9165775775909424,0.15301015973091125,-0.2102546989917755,0.3040364682674408,0.6849055886268616,847.845723126,0.9257642030715942,65.62736511230469,1746158288.4309707,1.0,2384,30.20833396911621,2383
3694080.0,18992,0.00911458395421505,1.9165775775909424,0.12933331727981567,-0.36603352427482605,0.3307291865348816,0.7429641485214233,854.845865705,0.9257642030715942,65.62736511230469,1746158295.4311342,1.0,2405,31.065105438232422,2404
3753984.0,19304,0.00911458395421505,1.9165775775909424,0.08642805367708206,-0.28592005372047424,0.4160156548023224,0.86225426197052,867.920382223,0.9257642030715942,65.62736511230469,1746158308.5056577,1.0,2444,31.173179626464844,2443
3775488.0,19416,0.01106770895421505,1.9165775775909424,0.07933707535266876,-0.3296806812286377,0.4498698115348816,0.9331613779067993,872.578902642,0.9257642030715942,65.62736511230469,1746158313.1641645,1.0,2458,32.015625,2457
3778560.0,19432,0.00911458395421505,1.9165775775909424,0.0910288542509079,-0.3361700177192688,0.3990885615348816,0.8523324131965637,873.25496628,0.9257642030715942,65.62736511230469,1746158313.840196,1.0,2460,31.384117126464844,2459
3792384.0,19504,0.01106770895421505,1.9165775775909424,0.13089130818843842,-0.34937018156051636,0.5006510615348816,1.0013021230697632,876.241302426,0.9257642030715942,65.62736511230469,1746158316.8266528,1.0,2469,32.05078125,2468
3806208.0,19576,0.01106770895421505,1.9165775775909424,0.1375318318605423,-0.42678311467170715,0.4492187798023224,0.9279361963272095,879.267416416,0.9257642030715942,65.62736511230469,1746158319.8526652,1.0,2478,31.548179626464844,2477
3844608.0,19776,0.00911458395421505,1.9165775775909424,0.09836927056312561,-0.42815741896629333,0.3444010615348816,0.75351881980896,887.613522056,0.9257642030715942,65.62736511230469,1746158328.1988313,1.0,2503,30.199220657348633,2502
3846144.0,19784,0.01106770895421505,1.9165775775909424,0.13003046810626984,-0.4337712526321411,0.4368489682674408,0.900255560874939,887.944816149,0.9257642030715942,65.62736511230469,1746158328.5300946,1.0,2504,31.503908157348633,2503
3887616.0,20000,0.010416666977107525,1.9165775775909424,0.12839213013648987,-0.5488613843917847,0.2929687798023224,0.6896860599517822,896.982790869,0.9257642030715942,65.62736511230469,1746158337.5681226,1.0,2531,29.90755271911621,2530
3893760.0,20032,0.008463541977107525,1.9165775775909424,0.11920897662639618,-0.5107829570770264,0.4055989682674408,0.8363200426101685,898.311818641,0.9257642030715942,65.62736511230469,1746158338.8971558,1.0,2535,31.421876907348633,2534
3921408.0,20176,0.00911458395421505,1.9165775775909424,0.1221752017736435,-0.4630378186702728,0.4791666865348816,0.9583333730697632,904.329687074,0.9257642030715942,65.62736511230469,1746158344.9150023,1.0,2553,31.932292938232422,2552
3933696.0,20240,0.009765625931322575,1.9165775775909424,0.17169234156608582,-0.4382365942001343,0.505859375,1.01171875,906.986298149,0.9257642030715942,65.62736511230469,1746158347.5716395,1.0,2561,32.095054626464844,2560
3938304.0,20264,0.0078125,1.9165775775909424,0.12039496749639511,-0.41257017850875854,0.3613281548023224,0.7677733898162842,907.991157607,0.9257642030715942,65.62736511230469,1746158348.5764267,1.0,2564,30.326824188232422,2563
3959808.0,20376,0.00911458395421505,1.9165775775909424,0.11938314884901047,-0.3480892777442932,0.4042969048023224,0.842200517654419,912.668369458,0.9257642030715942,65.62736511230469,1746158353.25365,1.0,2578,30.988283157348633,2577
3970560.0,20432,0.009765625931322575,1.9165775775909424,0.10981423407793045,-0.32110655307769775,0.4817708730697632,0.9635417461395264,915.018163418,0.9257642030715942,65.62736511230469,1746158355.6034613,1.0,2585,31.759117126464844,2584
3973632.0,20448,0.012369791977107525,1.9165775775909424,0.1182732954621315,-0.3311496376991272,0.4947916865348816,0.9895833730697632,915.679268273,0.9257642030715942,65.62736511230469,1746158356.2645967,1.0,2587,31.871095657348633,2586
4012032.0,20648,0.00911458395421505,1.947232961654663,0.11730054020881653,-0.3109273314476013,0.4205729365348816,0.8728841543197632,924.119773198,0.9531249403953552,65.03692626953125,1746158364.7050903,0.9999999403953552,2612,31.863283157348633,2611
4021248.0,20696,0.00911458395421505,1.947232961654663,0.11900430917739868,-0.3050563633441925,0.4863281548023224,0.9807190299034119,926.125766148,0.9531249403953552,65.03692626953125,1746158366.7110338,0.9999999403953552,2618,32.075523376464844,2617
4028928.0,20736,0.00911458395421505,1.947232961654663,0.1021663025021553,-0.28810036182403564,0.4016927182674408,0.8570263385772705,927.809730379,0.9531249403953552,65.03692626953125,1746158368.3950322,0.9999999403953552,2623,31.585939407348633,2622
4030464.0,20744,0.008463541977107525,1.947232961654663,0.10020563006401062,-0.28089505434036255,0.4166666865348816,0.8333333730697632,928.141965906,0.9531249403953552,65.03692626953125,1746158368.7272773,0.9999999403953552,2624,30.980470657348633,2623
4047360.0,20832,0.00911458395421505,1.947232961654663,0.11977259814739227,-0.2962575852870941,0.4615885615348816,0.9231771230697632,931.810872007,0.9531249403953552,65.03692626953125,1746158372.396119,0.9999999403953552,2635,31.802085876464844,2634
4073472.0,20968,0.010416666977107525,1.947232961654663,0.08682224154472351,-0.3170652687549591,0.3984375298023224,0.8663452863693237,937.487665421,0.9531249403953552,65.03692626953125,1746158378.0728714,0.9999999403953552,2652,31.912761688232422,2651
4081152.0,21008,0.008463541977107525,1.947232961654663,0.11186891794204712,-0.3631601333618164,0.4427083432674408,0.9136825203895569,939.16338861,0.9531249403953552,65.03692626953125,1746158379.7486234,0.9999999403953552,2657,31.920574188232422,2656
4090368.0,21056,0.008463541977107525,1.947232961654663,0.09546101838350296,-0.3895156979560852,0.3769531548023224,0.77204430103302,941.152293371,0.9531249403953552,65.03692626953125,1746158381.7376316,0.9999999403953552,2663,29.750001907348633,2662
4093440.0,21072,0.00911458395421505,1.947232961654663,0.11062326282262802,-0.39884501695632935,0.4765625298023224,0.9531250596046448,941.817400007,0.9531249403953552,65.03692626953125,1746158382.402728,0.9999999403953552,2665,32.024742126464844,2664
4102656.0,21120,0.009765625931322575,1.947232961654663,0.14444614946842194,-0.38570570945739746,0.3951823115348816,0.8133659362792969,943.816447014,0.9531249403953552,65.03692626953125,1746158384.4016907,0.9999999403953552,2671,30.289064407348633,2670
4113408.0,21176,0.009765625931322575,1.947232961654663,0.1451130360364914,-0.3890855312347412,0.4902344048023224,0.9804688096046448,946.139390984,0.9531249403953552,65.03692626953125,1746158386.7247043,0.9999999403953552,2678,31.619792938232422,2677
4127232.0,21248,0.00911458395421505,1.947232961654663,0.13104502856731415,-0.3757157325744629,0.3639323115348816,0.8101333975791931,949.131917112,0.9531249403953552,65.03692626953125,1746158389.7172084,0.9999999403953552,2687,31.220054626464844,2686
4131840.0,21272,0.008463541977107525,1.947232961654663,0.09926493465900421,-0.3313988447189331,0.3938802182674408,0.8456217646598816,950.143966712,0.9531249403953552,65.03692626953125,1746158390.7292578,0.9999999403953552,2690,31.548179626464844,2689
4144128.0,21336,0.008463541977107525,1.947232961654663,0.13931408524513245,-0.32526421546936035,0.3860677182674408,0.8345353603363037,952.868091028,0.9531249403953552,65.03692626953125,1746158393.4529986,0.9999999403953552,2698,31.459636688232422,2697
4177920.0,21512,0.0078125,1.947232961654663,0.09219903498888016,-0.2807466983795166,0.4010416865348816,0.8590689897537231,960.209741106,0.9531249403953552,65.03692626953125,1746158400.7950742,0.9999999403953552,2720,32.04557418823242,2719
4180992.0,21528,0.008463541977107525,1.947232961654663,0.08998984843492508,-0.2919606566429138,0.3736979365348816,0.8347963094711304,960.876508496,0.9531249403953552,65.03692626953125,1746158401.4618404,0.9999999403953552,2722,31.570314407348633,2721
4197888.0,21616,0.010416666977107525,1.947232961654663,0.1044238954782486,-0.33630234003067017,0.4720052182674408,0.9476141333580017,964.589684061,0.9531249403953552,65.03692626953125,1746158405.1747494,0.9999999403953552,2733,31.746095657348633,2732
4205568.0,21656,0.008463541977107525,1.947232961654663,0.08972017467021942,-0.320908784866333,0.3619791865348816,0.7678580284118652,966.250538812,0.9531249403953552,65.03692626953125,1746158406.8357244,0.9999999403953552,2738,29.91536521911621,2737
4250112.0,21888,0.0078125,1.947232961654663,0.10398131608963013,-0.35353556275367737,0.4518229365348816,0.92730313539505,975.952034165,0.9531249403953552,65.03692626953125,1746158416.5372922,0.9999999403953552,2767,31.643230438232422,2766
4256256.0,21920,0.010416666977107525,1.947232961654663,0.11928302049636841,-0.3016359806060791,0.4837239980697632,0.9674479961395264,977.304981717,0.9531249403953552,65.03692626953125,1746158417.8902345,0.9999999403953552,2771,31.398439407348633,2770
4293120.0,22112,0.008463541977107525,1.947232961654663,0.09297382086515427,-0.290994256734848,0.3619791865348816,0.78267902135849,985.2901717,0.9531249403953552,65.03692626953125,1746158425.8755245,0.9999999403953552,2795,30.011720657348633,2794
4334592.0,22328,0.008463541977107525,1.947232961654663,0.11286528408527374,-0.4360854923725128,0.4322916865348816,0.8813998103141785,994.317437682,0.9531249403953552,65.03692626953125,1746158434.9027371,0.9999999403953552,2822,30.553386688232422,2821
4374528.0,22536,0.00911458395421505,1.947232961654663,0.08330997824668884,-0.39050161838531494,0.4537760615348816,0.9345508813858032,1003.009309504,0.9531249403953552,65.03692626953125,1746158443.594555,0.9999999403953552,2848,31.502605438232422,2847
4376064.0,22544,0.009765625931322575,1.947232961654663,0.06612060964107513,-0.34754347801208496,0.4296875298023224,0.8882909417152405,1003.341948148,0.9531249403953552,65.03692626953125,1746158443.9272232,0.9999999403953552,2849,31.074220657348633,2848
4400640.0,22672,0.008463541977107525,1.947232961654663,0.0876089483499527,-0.2943986654281616,0.2923177182674408,0.6885619759559631,1008.692641725,0.9531249403953552,65.03692626953125,1746158449.2779632,0.9999999403953552,2865,30.023439407348633,2864
4411392.0,22728,0.009765625931322575,1.947232961654663,0.0805034339427948,-0.2744027376174927,0.5091146230697632,1.0182292461395264,1011.021822756,0.9531249403953552,65.03692626953125,1746158451.6071672,0.9999999403953552,2872,32.235679626464844,2871
4420608.0,22776,0.009765625931322575,1.947232961654663,0.07118591666221619,-0.28925034403800964,0.4537760615348816,0.9075521230697632,1013.026891851,0.9531249403953552,65.03692626953125,1746158453.612138,0.9999999403953552,2878,31.286460876464844,2877
4435968.0,22856,0.011718750931322575,1.947232961654663,0.10321517288684845,-0.3299357295036316,0.4466145932674408,0.9209798574447632,1016.375643426,0.9531249403953552,65.03692626953125,1746158456.960812,0.9999999403953552,2888,31.993492126464844,2887
4440576.0,22880,0.009765625931322575,1.947232961654663,0.1086646318435669,-0.32607102394104004,0.4869791865348816,0.9739583730697632,1017.372489121,0.9531249403953552,65.03692626953125,1746158457.957771,0.9999999403953552,2891,31.774742126464844,2890
4475904.0,23064,0.01106770895421505,1.947232961654663,0.1081361323595047,-0.2826631963253021,0.4954427480697632,0.9908854961395264,1025.08998137,0.9531249403953552,65.03692626953125,1746158465.6753137,0.9999999403953552,2914,31.755210876464844,2913
4488192.0,23128,0.00911458395421505,1.947232961654663,0.07360968738794327,-0.2669508755207062,0.3925781548023224,0.8467530012130737,1027.746857026,0.9531249403953552,65.03692626953125,1746158468.3321784,0.9999999403953552,2922,32.016929626464844,2921
4491264.0,23144,0.009765625931322575,1.947232961654663,0.09597434103488922,-0.24647986888885498,0.4218750298023224,0.8746077418327332,1028.415368238,0.9531249403953552,65.03692626953125,1746158469.0005102,0.9999999403953552,2924,31.244792938232422,2923
4502016.0,23200,0.01106770895421505,1.9658712148666382,0.09003151953220367,-0.2828432023525238,0.4420573115348816,0.9197070002555847,1030.84350262,0.9682759046554565,64.01517486572266,1746158471.4288404,1.0,2931,31.903648376464844,2930
4534272.0,23368,0.009765625931322575,1.9658712148666382,0.060090430080890656,-0.2988819479942322,0.4173177182674408,0.8575521111488342,1037.844301839,0.9682759046554565,64.01517486572266,1746158478.4296427,1.0,2952,31.518230438232422,2951
4549632.0,23448,0.012369791977107525,1.9658712148666382,0.08857740461826324,-0.3332411050796509,0.537109375,1.07421875,1041.198336339,0.9682759046554565,64.01517486572266,1746158481.7832587,1.0,2962,32.26041793823242,2961
4558848.0,23496,0.008463541977107525,1.9658712148666382,0.18866494297981262,-0.33144548535346985,0.4296875298023224,0.8838672041893005,1043.191005915,0.9682759046554565,64.01517486572266,1746158483.7762148,1.0,2968,31.628908157348633,2967
4580352.0,23608,0.010416666977107525,1.9658712148666382,0.06160524860024452,-0.34113210439682007,0.4798177480697632,0.9596354961395264,1047.88244739,0.9682759046554565,64.01517486572266,1746158488.4677129,1.0,2982,32.08073043823242,2981
4583424.0,23624,0.009765625931322575,1.9658712148666382,0.07324917614459991,-0.3597070872783661,0.4251302182674408,0.8792643547058105,1048.546216821,0.9682759046554565,64.01517486572266,1746158489.131494,1.0,2984,31.583335876464844,2983
4588032.0,23648,0.00911458395421505,1.9658712148666382,0.06604616343975067,-0.3561856746673584,0.4062500298023224,0.8385587930679321,1049.539201979,0.9682759046554565,64.01517486572266,1746158490.1245234,1.0,2987,31.085939407348633,2986
4595712.0,23688,0.008463541977107525,1.9658712148666382,0.11250234395265579,-0.36034613847732544,0.3066406548023224,0.6841464042663574,1051.199794574,0.9682759046554565,64.01517486572266,1746158491.7851334,1.0,2992,29.339845657348633,2991
4606464.0,23744,0.00911458395421505,1.9658712148666382,0.101760633289814,-0.4041963219642639,0.3632812798023224,0.7871297597885132,1053.563975488,0.9682759046554565,64.01517486572266,1746158494.1492372,1.0,2999,30.682292938232422,2998
4651008.0,23976,0.008463541977107525,1.9658712148666382,0.13666680455207825,-0.4559570848941803,0.4557291865348816,0.9114583730697632,1063.227762613,0.9682759046554565,64.01517486572266,1746158503.8130786,1.0,3028,31.697917938232422,3027
4666368.0,24056,0.011718750931322575,1.9658712148666382,0.08218398690223694,-0.4455369710922241,0.3795573115348816,0.840650200843811,1066.604261692,0.9682759046554565,64.01517486572266,1746158507.1895263,1.0,3038,31.807292938232422,3037
4677120.0,24112,0.01106770895421505,1.9658712148666382,0.0745525062084198,-0.4713336229324341,0.4628906548023224,0.9257813096046448,1068.927919208,0.9682759046554565,64.01517486572266,1746158509.5132802,1.0,3045,31.095054626464844,3044
4704768.0,24256,0.009765625931322575,1.9658712148666382,0.10050984472036362,-0.5070264339447021,0.4251302182674408,0.8761799931526184,1074.934754183,0.9682759046554565,64.01517486572266,1746158515.520085,1.0,3063,31.571617126464844,3062
4713984.0,24304,0.01106770895421505,1.9658712148666382,0.09942268580198288,-0.5077172517776489,0.4192708432674408,0.8850976824760437,1076.951608604,0.9682759046554565,64.01517486572266,1746158517.536889,1.0,3069,31.591148376464844,3068
4746240.0,24472,0.009765625931322575,1.9658712148666382,0.0879860371351242,-0.45140576362609863,0.3990885615348816,0.8204855918884277,1083.968984353,0.9682759046554565,64.01517486572266,1746158524.5542934,1.0,3090,30.050783157348633,3089
4760064.0,24544,0.00911458395421505,1.9658712148666382,0.12788663804531097,-0.47175315022468567,0.3320312798023224,0.7682967185974121,1086.972967391,0.9682759046554565,64.01517486572266,1746158527.558328,1.0,3099,30.703126907348633,3098
4792320.0,24712,0.009765625931322575,1.9658712148666382,0.10639409720897675,-0.5172541737556458,0.4244791865348816,0.8766975998878479,1093.948590316,0.9682759046554565,64.01517486572266,1746158534.5339296,1.0,3120,31.178386688232422,3119
