_runtime,_step,test_returned_won_episode,returned_episode,grad_steps,returned_episode_lengths,loss,returned_won_episode,test_returned_episode_lengths,test_returned_episode_returns,qvals,test_returned_episode,returned_episode_returns,env_step,_timestamp,update_steps
622.219240544,1663,0.5195020437240601,0.0162760429084301,13064,26.30794334411621,0.8166464567184448,0.3424479365348816,43.223236083984375,1.3639564514160156,0.2287641018629074,1.0,0.8672195672988892,2555904.0,1746202530.4923077,1664
632.327982465,1693,0.5195020437240601,0.015625,13304,27.17122459411621,0.8316558003425598,0.2298177182674408,43.223236083984375,1.3639564514160156,0.20887023210525513,1.0,0.7082732915878296,2601984.0,1746202540.6010287,1694
644.500445373,1729,0.5195020437240601,0.017578125,13592,26.771486282348633,0.7339973449707031,0.2805989682674408,43.223236083984375,1.3639564514160156,0.19874277710914612,1.0,0.8061917424201965,2657280.0,1746202552.7735019,1730
644.837054379,1730,0.5195020437240601,0.0182291679084301,13600,28.867839813232422,0.8728553652763367,0.3164062798023224,43.223236083984375,1.3639564514160156,0.2191208004951477,1.0,0.8632020950317383,2658816.0,1746202553.1101322,1731
646.187254374,1734,0.5195020437240601,0.01692708395421505,13632,29.012371063232422,0.7012242078781128,0.2207031399011612,43.223236083984375,1.3639564514160156,0.17849668860435486,1.0,0.7126681208610535,2664960.0,1746202554.460333,1735
649.894699536,1745,0.5195020437240601,0.0182291679084301,13720,29.044923782348633,0.7542313933372498,0.279296875,43.223236083984375,1.3639564514160156,0.21220330893993378,1.0,0.822771430015564,2681856.0,1746202558.1677642,1746
650.908444936,1748,0.5195020437240601,0.01888020895421505,13744,28.971355438232422,0.7446709871292114,0.2480468899011612,43.223236083984375,1.3639564514160156,0.21927103400230408,1.0,0.7254604697227478,2686464.0,1746202559.1815226,1749
655.963144408,1763,0.5195020437240601,0.01888020895421505,13864,27.54817771911621,0.7275674343109131,0.2382812649011612,43.223236083984375,1.3639564514160156,0.23553988337516785,1.0,0.7356904745101929,2709504.0,1746202564.2362163,1764
658.322965602,1770,0.5195020437240601,0.0182291679084301,13920,28.240886688232422,0.723935604095459,0.2460937649011612,43.223236083984375,1.3639564514160156,0.22024208307266235,1.0,0.7320332527160645,2720256.0,1746202566.5960374,1771
679.923271763,1834,0.5195020437240601,0.0201822929084301,14432,27.24739646911621,0.5514348745346069,0.2018229216337204,43.223236083984375,1.3639564514160156,0.20969867706298828,1.0,0.6934067010879517,2818560.0,1746202588.1963396,1835
688.016270999,1858,0.5195020437240601,0.0182291679084301,14624,27.84700584411621,0.7319697141647339,0.4205729365348816,43.223236083984375,1.3639564514160156,0.19147749245166779,1.0,0.9694455862045288,2855424.0,1746202596.2893474,1859
694.089364925,1876,0.5195020437240601,0.02083333395421505,14768,27.080080032348633,0.5624496936798096,0.1582031399011612,43.223236083984375,1.3639564514160156,0.19799235463142395,1.0,0.6417403221130371,2883072.0,1746202602.3624282,1877
704.878366982,1908,0.5195020437240601,0.01888020895421505,15024,27.53059959411621,0.5621224641799927,0.2871094048023224,43.223236083984375,1.3639564514160156,0.1844029426574707,1.0,0.7959104180335999,2932224.0,1746202613.1514056,1909
705.890248171,1911,0.5195020437240601,0.0182291679084301,15048,28.39778709411621,0.5428811311721802,0.1959635466337204,43.223236083984375,1.3639564514160156,0.19415998458862305,1.0,0.6965514421463013,2936832.0,1746202614.1633365,1912
707.571352154,1916,0.5195020437240601,0.0182291679084301,15088,27.74544334411621,0.6379505395889282,0.3404948115348816,43.223236083984375,1.3639564514160156,0.18105162680149078,1.0,0.8811249136924744,2944512.0,1746202615.844433,1917
713.985095088,1935,0.5195020437240601,0.01953125186264515,15240,26.49153709411621,0.630282998085022,0.263671875,43.223236083984375,1.3639564514160156,0.1901349425315857,1.0,0.7926194667816162,2973696.0,1746202622.2581742,1936
715.668676591,1940,0.5195020437240601,0.01953125186264515,15280,28.30989646911621,0.5938078165054321,0.4225260615348816,43.223236083984375,1.3639564514160156,0.21008610725402832,1.0,0.9912468194961548,2981376.0,1746202623.9417586,1941
720.814552863,1955,0.5390557646751404,0.01953125186264515,15400,27.69270896911621,0.47647711634635925,0.2747395932674408,44.94763946533203,1.3883166313171387,0.16957709193229675,1.0,0.7901059985160828,3004416.0,1746202629.0875838,1956
722.837143667,1961,0.5390557646751404,0.01497395895421505,15448,30.257814407348633,0.48072922229766846,0.3645833432674408,44.94763946533203,1.3883166313171387,0.19467806816101074,1.0,0.9466801285743713,3013632.0,1746202631.1102078,1962
724.52209096,1966,0.5390557646751404,0.0182291679084301,15488,28.16145896911621,0.5069185495376587,0.3496094048023224,44.94763946533203,1.3883166313171387,0.1806449294090271,1.0,0.9225712418556213,3021312.0,1746202632.7951539,1967
727.218675411,1974,0.5390557646751404,0.015625,15552,29.40364646911621,0.5699664354324341,0.2949219048023224,44.94763946533203,1.3883166313171387,0.15457122027873993,1.0,0.8456481695175171,3033600.0,1746202635.4916608,1975
731.603535725,1987,0.5390557646751404,0.01888020895421505,15656,28.065105438232422,0.5752993822097778,0.3072916865348816,44.94763946533203,1.3883166313171387,0.17228206992149353,1.0,0.8387668132781982,3053568.0,1746202639.8766088,1988
732.277426457,1989,0.5390557646751404,0.01888020895421505,15672,25.99739646911621,0.5779478549957275,0.3782552182674408,44.94763946533203,1.3883166313171387,0.16967955231666565,1.0,0.9455589652061462,3056640.0,1746202640.5504885,1990
732.951506788,1991,0.5390557646751404,0.01888020895421505,15688,28.38411521911621,0.5451353788375854,0.3997395932674408,44.94763946533203,1.3883166313171387,0.18291951715946198,1.0,0.9746542572975159,3059712.0,1746202641.224579,1992
740.711473555,2014,0.5390557646751404,0.0162760429084301,15872,30.526695251464844,0.6585698127746582,0.28515625,44.94763946533203,1.3883166313171387,0.17300423979759216,1.0,0.8053674697875977,3095040.0,1746202648.984533,2015
741.385034505,2016,0.5390557646751404,0.01888020895421505,15888,27.007814407348633,0.6302618980407715,0.3860677182674408,44.94763946533203,1.3883166313171387,0.18886713683605194,1.0,0.913428008556366,3098112.0,1746202649.6581018,2017
757.571516325,2064,0.5390557646751404,0.01692708395421505,16272,27.940105438232422,0.4511716961860657,0.3053385615348816,44.94763946533203,1.3883166313171387,0.12995457649230957,1.0,0.8027794361114502,3171840.0,1746202665.8445768,2065
757.909427609,2065,0.5390557646751404,0.017578125,16280,28.927736282348633,0.43624091148376465,0.2213541716337204,44.94763946533203,1.3883166313171387,0.1323031783103943,1.0,0.6992266774177551,3173376.0,1746202666.1825042,2066
769.038400687,2098,0.5390557646751404,0.015625,16544,28.770183563232422,0.4884750545024872,0.2864583432674408,44.94763946533203,1.3883166313171387,0.1385791152715683,1.0,0.7708728909492493,3224064.0,1746202677.31148,2099
770.384487453,2102,0.5390557646751404,0.01888020895421505,16576,28.83333396911621,0.6393256187438965,0.4134114682674408,44.94763946533203,1.3883166313171387,0.1257888674736023,1.0,1.0029791593551636,3230208.0,1746202678.657503,2103
774.427017798,2114,0.5390557646751404,0.017578125,16672,28.49153709411621,0.643012523651123,0.3404948115348816,44.94763946533203,1.3883166313171387,0.11288826167583466,1.0,0.8672571182250977,3248640.0,1746202682.7000701,2115
776.450605413,2120,0.5390557646751404,0.01888020895421505,16720,24.779949188232422,0.6273716688156128,0.3294270932674408,44.94763946533203,1.3883166313171387,0.10036948323249817,1.0,0.8347829580307007,3257856.0,1746202684.7236657,2121
780.157132258,2131,0.5390557646751404,0.01692708395421505,16808,27.392580032348633,0.4408465623855591,0.2864583432674408,44.94763946533203,1.3883166313171387,0.10178638994693756,1.0,0.7903873324394226,3274752.0,1746202688.4302166,2132
787.240368684,2152,0.5390557646751404,0.017578125,16976,28.15559959411621,0.48664000630378723,0.3476562798023224,44.94763946533203,1.3883166313171387,0.11961595714092255,1.0,0.8764508962631226,3307008.0,1746202695.5134435,2153
799.081760956,2187,0.5390557646751404,0.0162760429084301,17256,30.550132751464844,0.43726199865341187,0.2272135466337204,44.94763946533203,1.3883166313171387,0.11371766030788422,1.0,0.7482125759124756,3360768.0,1746202707.3548295,2188
805.498225122,2206,0.5390557646751404,0.015625,17408,30.333986282348633,0.44299638271331787,0.2910156548023224,44.94763946533203,1.3883166313171387,0.12274244427680969,1.0,0.8111833930015564,3389952.0,1746202713.7713048,2207
805.836404993,2207,0.5390557646751404,0.0201822929084301,17416,24.22591209411621,0.4475557208061218,0.2578125,44.94763946533203,1.3883166313171387,0.11376499384641647,1.0,0.7622814774513245,3391488.0,1746202714.1094851,2208
807.524143229,2212,0.5390557646751404,0.017578125,17456,28.91145896911621,0.4431167244911194,0.3261719048023224,44.94763946533203,1.3883166313171387,0.1120922863483429,1.0,0.8797473311424255,3399168.0,1746202715.7972398,2213
808.880791537,2216,0.5390557646751404,0.02148437686264515,17488,26.316408157348633,0.4170242249965668,0.2122395932674408,44.94763946533203,1.3883166313171387,0.10751199722290039,1.0,0.6837735772132874,3405312.0,1746202717.1538522,2217
809.556425509,2218,0.5390557646751404,0.01692708395421505,17504,28.644533157348633,0.46510133147239685,0.3502604365348816,44.94763946533203,1.3883166313171387,0.11550705134868622,1.0,0.9565826058387756,3408384.0,1746202717.8294988,2219
818.654735228,2245,0.5390557646751404,0.0182291679084301,17720,28.93489646911621,0.5377525091171265,0.5299479365348816,44.94763946533203,1.3883166313171387,0.08984340727329254,1.0,1.128605842590332,3449856.0,1746202726.9278262,2246
828.520812683,2274,0.5755208730697632,0.017578125,17952,28.619142532348633,0.46252501010894775,0.3756510615348816,45.56336975097656,1.4350379705429077,0.09557927399873734,1.0,0.9132960438728333,3494400.0,1746202736.7938693,2275
829.869898743,2278,0.5755208730697632,0.01692708395421505,17984,27.76692771911621,0.5948807001113892,0.2363281399011612,45.56336975097656,1.4350379705429077,0.08900529891252518,1.0,0.6856076121330261,3500544.0,1746202738.1429613,2279
838.976042697,2305,0.5755208730697632,0.01497395895421505,18200,30.447917938232422,0.5237835049629211,0.3606770932674408,45.56336975097656,1.4350379705429077,0.08264034986495972,1.0,0.8885654211044312,3542016.0,1746202747.2491026,2306
841.341693228,2312,0.5755208730697632,0.02083333395421505,18256,28.13997459411621,0.5128712058067322,0.3151041865348816,45.56336975097656,1.4350379705429077,0.04968152567744255,1.0,0.8570020198822021,3552768.0,1746202749.6147516,2313
842.017678939,2314,0.5755208730697632,0.01497395895421505,18272,29.819011688232422,0.5264055728912354,0.3352864682674408,45.56336975097656,1.4350379705429077,0.07210423797369003,1.0,0.839516818523407,3555840.0,1746202750.29074,2315
843.028964667,2317,0.5755208730697632,0.015625,18296,28.922527313232422,0.5662814378738403,0.3046875298023224,45.56336975097656,1.4350379705429077,0.07178421318531036,1.0,0.8127643465995789,3560448.0,1746202751.3020196,2318
843.366196785,2318,0.5755208730697632,0.01888020895421505,18304,28.007814407348633,0.5666590929031372,0.27734375,45.56336975097656,1.4350379705429077,0.05394512042403221,1.0,0.8004428744316101,3561984.0,1746202751.6392634,2319
847.079428844,2329,0.5755208730697632,0.0182291679084301,18392,28.138673782348633,0.5255781412124634,0.3033854365348816,45.56336975097656,1.4350379705429077,0.06093556433916092,1.0,0.8197119832038879,3578880.0,1746202755.3524866,2330
848.764577813,2334,0.5755208730697632,0.0182291679084301,18432,27.578126907348633,0.4943148195743561,0.2727864682674408,45.56336975097656,1.4350379705429077,0.06799708306789398,1.0,0.7032371759414673,3586560.0,1746202757.0376573,2335
849.437080162,2336,0.5755208730697632,0.0162760429084301,18448,29.042970657348633,0.5164388418197632,0.4121094048023224,45.56336975097656,1.4350379705429077,0.061520498245954514,1.0,0.9991201162338257,3589632.0,1746202757.7101538,2337
849.774229905,2337,0.5755208730697632,0.017578125,18456,28.97395896911621,0.4551686644554138,0.3248698115348816,45.56336975097656,1.4350379705429077,0.05861368030309677,1.0,0.8889831900596619,3591168.0,1746202758.0472987,2338
857.201700403,2359,0.5755208730697632,0.01692708395421505,18632,28.355470657348633,0.5080012679100037,0.2910156548023224,45.56336975097656,1.4350379705429077,0.054399844259023666,1.0,0.8001070022583008,3624960.0,1746202765.4747908,2360
857.539837591,2360,0.5755208730697632,0.01497395895421505,18640,30.205730438232422,0.5005007386207581,0.2923177182674408,45.56336975097656,1.4350379705429077,0.05184461548924446,1.0,0.8323020935058594,3626496.0,1746202765.8129065,2361
866.657123976,2387,0.5755208730697632,0.015625,18856,27.332683563232422,0.5740700960159302,0.1015625074505806,45.56336975097656,1.4350379705429077,0.05017901211977005,1.0,0.5490888357162476,3667968.0,1746202774.9302063,2388
868.67794732,2393,0.5755208730697632,0.01888020895421505,18904,26.67708396911621,0.6673299670219421,0.3027344048023224,45.56336975097656,1.4350379705429077,0.06811299920082092,1.0,0.8612929582595825,3677184.0,1746202776.9510314,2394
885.199310742,2442,0.5755208730697632,0.01888020895421505,19296,28.205080032348633,0.5744545459747314,0.2252604216337204,45.56336975097656,1.4350379705429077,0.006704811938107014,1.0,0.6951617002487183,3752448.0,1746202793.4723966,2443
888.236688806,2451,0.5755208730697632,0.0162760429084301,19368,28.27474021911621,0.52476966381073,0.2942708432674408,45.56336975097656,1.4350379705429077,0.019221344962716103,1.0,0.7802364826202393,3766272.0,1746202796.5097551,2452
890.600317521,2458,0.5755208730697632,0.0182291679084301,19424,26.727214813232422,0.6800954341888428,0.2480468899011612,45.56336975097656,1.4350379705429077,0.0551411397755146,1.0,0.7418788075447083,3777024.0,1746202798.8733964,2459
907.790760073,2509,0.5755208730697632,0.0162760429084301,19832,28.572917938232422,0.6714863777160645,0.2877604365348816,45.56336975097656,1.4350379705429077,0.055894166231155396,1.0,0.7832838892936707,3855360.0,1746202816.063836,2510
908.465251122,2511,0.5755208730697632,0.017578125,19848,28.63997459411621,1.3698456287384033,0.2858073115348816,45.56336975097656,1.4350379705429077,0.05629897117614746,1.0,0.797730028629303,3858432.0,1746202816.7383199,2512
911.83040252,2521,0.5755208730697632,0.015625,19928,28.738283157348633,0.7925477027893066,0.3404948115348816,45.56336975097656,1.4350379705429077,0.07145950943231583,1.0,0.835996687412262,3873792.0,1746202820.103447,2522
912.166040913,2522,0.5755208730697632,0.0182291679084301,19936,25.225261688232422,0.6540464162826538,0.3424479365348816,45.56336975097656,1.4350379705429077,0.07818674296140671,1.0,0.8307321071624756,3875328.0,1746202820.4391196,2523
917.214567079,2537,0.5755208730697632,0.014322916977107525,20056,27.912111282348633,1.0075724124908447,0.275390625,45.56336975097656,1.4350379705429077,0.050591692328453064,1.0,0.7024203538894653,3898368.0,1746202825.487633,2538
924.643586854,2559,0.5755208730697632,0.01497395895421505,20232,28.08333396911621,4.515977382659912,0.2070312649011612,45.56336975097656,1.4350379705429077,0.06415936350822449,1.0,0.6838394403457642,3932160.0,1746202832.916649,2560
927.344416916,2567,0.5755208730697632,0.0162760429084301,20296,26.462892532348633,0.7741945385932922,0.2708333432674408,45.56336975097656,1.4350379705429077,0.05600959062576294,1.0,0.7222126722335815,3944448.0,1746202835.6174808,2568
931.732564216,2580,0.5755208730697632,0.015625,20400,29.360027313232422,0.6946249604225159,0.2649739682674408,45.56336975097656,1.4350379705429077,0.019735734909772873,1.0,0.7829864621162415,3964416.0,1746202840.0056245,2581
938.939156998,2601,0.5142349004745483,0.0162760429084301,20568,28.811199188232422,0.8160147666931152,0.2701823115348816,45.83897018432617,1.3279768228530884,0.011388721875846386,1.0,0.7249895930290222,3996672.0,1746202847.2122245,2602
946.356573822,2623,0.5142349004745483,0.01692708395421505,20744,28.150392532348633,0.8264405131340027,0.1484375149011612,45.83897018432617,1.3279768228530884,-0.04137657582759857,1.0,0.5765606164932251,4030464.0,1746202854.629648,2624
948.715728846,2630,0.5142349004745483,0.01692708395421505,20800,28.183595657348633,1.7290724515914917,0.3385416865348816,45.83897018432617,1.3279768228530884,-0.025097431614995003,1.0,0.829338014125824,4041216.0,1746202856.988804,2631
950.399090039,2635,0.5142349004745483,0.01497395895421505,20840,27.066408157348633,0.7186095118522644,0.4231770932674408,45.83897018432617,1.3279768228530884,-0.06359675526618958,1.0,0.9622269868850708,4048896.0,1746202858.6721573,2636
953.090932019,2643,0.5142349004745483,0.017578125,20904,28.718751907348633,0.7130811214447021,0.3450520932674408,45.83897018432617,1.3279768228530884,-0.04484877735376358,1.0,0.8915934562683105,4061184.0,1746202861.3639965,2644
956.127882906,2652,0.5142349004745483,0.014322916977107525,20976,28.918621063232422,0.8455806970596313,0.2486979365348816,45.83897018432617,1.3279768228530884,-0.03478880599141121,1.0,0.7088373899459839,4075008.0,1746202864.4009614,2653
957.819048905,2657,0.5142349004745483,0.01692708395421505,21016,27.41536521911621,0.841711699962616,0.3723958432674408,45.83897018432617,1.3279768228530884,-0.058101002126932144,1.0,0.9029210209846497,4082688.0,1746202866.091912,2658
960.518591524,2665,0.5142349004745483,0.01692708395421505,21080,30.748048782348633,1.5985416173934937,0.3528645932674408,45.83897018432617,1.3279768228530884,-0.045802727341651917,1.0,0.8700792789459229,4094976.0,1746202868.791628,2666
962.879627011,2672,0.5142349004745483,0.01692708395421505,21136,29.76497459411621,1.5487773418426514,0.1302083432674408,45.83897018432617,1.3279768228530884,-0.04396936669945717,1.0,0.5759108662605286,4105728.0,1746202871.152692,2673
964.230540318,2676,0.5142349004745483,0.01497395895421505,21168,28.221355438232422,0.7712481021881104,0.2382812649011612,45.83897018432617,1.3279768228530884,-0.053535085171461105,1.0,0.6905754208564758,4111872.0,1746202872.503611,2677
969.961401153,2693,0.5142349004745483,0.0182291679084301,21304,28.904298782348633,0.7996105551719666,0.3867187798023224,45.83897018432617,1.3279768228530884,-0.07931210100650787,1.0,0.9160080552101135,4137984.0,1746202878.234461,2694
970.29729046,2694,0.5142349004745483,0.015625,21312,27.678386688232422,1.0088071823120117,0.3079427182674408,45.83897018432617,1.3279768228530884,-0.09148207306861877,1.0,0.8154711723327637,4139520.0,1746202878.5703492,2695
971.651282785,2698,0.5142349004745483,0.0162760429084301,21344,28.76302146911621,0.7051078081130981,0.3196614682674408,45.83897018432617,1.3279768228530884,-0.08217938244342804,1.0,0.8306187391281128,4145664.0,1746202879.9243617,2699
982.776802446,2731,0.5142349004745483,0.0162760429084301,21608,29.75325584411621,0.6854979395866394,0.2421875149011612,45.83897018432617,1.3279768228530884,-0.11707925796508789,1.0,0.72148197889328,4196352.0,1746202891.0498598,2732
983.789448814,2734,0.5142349004745483,0.015625,21632,29.408855438232422,0.5833539962768555,0.2395833432674408,45.83897018432617,1.3279768228530884,-0.08306990563869476,1.0,0.6948440670967102,4200960.0,1746202892.0625098,2735
986.823415834,2743,0.5142349004745483,0.01692708395421505,21704,28.35091209411621,0.8366609215736389,0.2649739682674408,45.83897018432617,1.3279768228530884,-0.10111071914434433,1.0,0.7928721308708191,4214784.0,1746202895.0964794,2744
989.181912814,2750,0.5142349004745483,0.01953125186264515,21760,25.763673782348633,0.6175603866577148,0.4049479365348816,45.83897018432617,1.3279768228530884,-0.08084731549024582,1.0,0.9532967209815979,4225536.0,1746202897.4549825,2751
993.905918262,2764,0.5142349004745483,0.013671875931322575,21872,27.639324188232422,0.5479528903961182,0.2884114682674408,45.83897018432617,1.3279768228530884,-0.09035444259643555,1.0,0.71737140417099,4247040.0,1746202902.1789849,2765
996.938960825,2773,0.5142349004745483,0.01692708395421505,21944,28.496746063232422,0.48775482177734375,0.2845052182674408,45.83897018432617,1.3279768228530884,-0.11648321151733398,1.0,0.7986311912536621,4260864.0,1746202905.2120125,2774
997.612968771,2775,0.5142349004745483,0.01692708395421505,21960,27.839845657348633,0.862371563911438,0.267578125,45.83897018432617,1.3279768228530884,-0.11402333527803421,1.0,0.7247626781463623,4263936.0,1746202905.8860345,2776
998.623768801,2778,0.5142349004745483,0.01692708395421505,21984,28.674480438232422,0.6082005500793457,0.4459635615348816,45.83897018432617,1.3279768228530884,-0.13300351798534393,1.0,1.0139597654342651,4268544.0,1746202906.8968554,2779
1004.014420377,2794,0.5142349004745483,0.0182291679084301,22112,29.144533157348633,4.268366813659668,0.3183594048023224,45.83897018432617,1.3279768228530884,-0.10217081755399704,1.0,0.9060443043708801,4293120.0,1746202912.2874918,2795
1010.753942818,2814,0.5142349004745483,0.0182291679084301,22272,29.188152313232422,0.5473361015319824,0.3593750298023224,45.83897018432617,1.3279768228530884,-0.0985422357916832,1.0,0.9073116779327393,4323840.0,1746202919.0270085,2815
1011.089565328,2815,0.5142349004745483,0.0162760429084301,22280,29.20052146911621,0.5623328685760498,0.255859375,45.83897018432617,1.3279768228530884,-0.08907432854175568,1.0,0.7669963240623474,4325376.0,1746202919.3626065,2816
1026.59385936,2861,0.5142349004745483,0.01692708395421505,22648,30.234376907348633,0.497499942779541,0.3554687798023224,45.83897018432617,1.3279768228530884,-0.0691068172454834,1.0,0.904883861541748,4396032.0,1746202934.866921,2862
1029.289601284,2869,0.5142349004745483,0.015625,22712,24.74934959411621,0.5490031838417053,0.3242187798023224,45.83897018432617,1.3279768228530884,-0.0907091274857521,1.0,0.7845177054405212,4408320.0,1746202937.5626454,2870
1029.964190133,2871,0.5142349004745483,0.017578125,22728,27.55013084411621,0.41456228494644165,0.3222656548023224,45.83897018432617,1.3279768228530884,-0.08326862752437592,1.0,0.8284955620765686,4411392.0,1746202938.237236,2872
1031.990330251,2877,0.5142349004745483,0.0162760429084301,22776,28.834636688232422,0.6173526048660278,0.3417969048023224,45.83897018432617,1.3279768228530884,-0.08910271525382996,1.0,0.8623608946800232,4420608.0,1746202940.2632039,2878
1032.326345413,2878,0.5142349004745483,0.01888020895421505,22784,28.066408157348633,0.6358729600906372,0.2962239682674408,45.83897018432617,1.3279768228530884,-0.09267067909240723,1.0,0.8446726202964783,4422144.0,1746202940.5994346,2879
1033.335563776,2881,0.5142349004745483,0.014322916977107525,22808,29.17317771911621,0.5384573936462402,0.3092448115348816,45.83897018432617,1.3279768228530884,-0.09120844304561615,1.0,0.7783835530281067,4426752.0,1746202941.6086268,2882
1037.381508413,2893,0.5142349004745483,0.01692708395421505,22904,28.692058563232422,0.49788522720336914,0.3404948115348816,45.83897018432617,1.3279768228530884,-0.1112295389175415,1.0,0.8401431441307068,4445184.0,1746202945.6545799,2894
1042.435356208,2908,0.5142349004745483,0.01497395895421505,23024,28.30208396911621,0.5072273015975952,0.1601562649011612,45.83897018432617,1.3279768228530884,-0.08421030640602112,1.0,0.5631311535835266,4468224.0,1746202950.7084377,2909
1044.119276612,2913,0.5142349004745483,0.01692708395421505,23064,29.464845657348633,0.516890823841095,0.3567708432674408,45.83897018432617,1.3279768228530884,-0.11720056086778641,1.0,0.9119464755058289,4475904.0,1746202952.3923366,2914
1051.955441811,2936,0.5768169164657593,0.017578125,23248,28.06770896911621,0.5319204926490784,0.3007812798023224,46.99724197387695,1.4133682250976562,-0.08227307349443436,1.0,0.8191931843757629,4511232.0,1746202960.2285023,2937
1053.977316761,2942,0.5768169164657593,0.01497395895421505,23296,29.68099021911621,0.5726033449172974,0.2747395932674408,46.99724197387695,1.4133682250976562,-0.06972557306289673,1.0,0.752386748790741,4520448.0,1746202962.2502487,2943
1061.732346549,2965,0.5768169164657593,0.0162760429084301,23480,29.832683563232422,0.5155318975448608,0.2213541716337204,46.99724197387695,1.4133682250976562,-0.11028798669576645,1.0,0.7192901968955994,4555776.0,1746202970.0054245,2966
1063.081503376,2969,0.5768169164657593,0.01692708395421505,23512,28.883464813232422,0.4974033534526825,0.2994791865348816,46.99724197387695,1.4133682250976562,-0.07753930985927582,1.0,0.8420038223266602,4561920.0,1746202971.3543136,2970
1068.137168434,2984,0.5768169164657593,0.01692708395421505,23632,28.90169334411621,0.5564021468162537,0.3450520932674408,46.99724197387695,1.4133682250976562,-0.0801333636045456,1.0,0.8603163361549377,4584960.0,1746202976.4102626,2985
1070.157735132,2990,0.5768169164657593,0.01692708395421505,23680,28.332683563232422,0.5576218366622925,0.2428385615348816,46.99724197387695,1.4133682250976562,-0.07066464424133301,1.0,0.7241166234016418,4594176.0,1746202978.430791,2991
1075.553500471,3006,0.5768169164657593,0.017578125,23808,29.24349021911621,0.5369294881820679,0.3437500298023224,46.99724197387695,1.4133682250976562,-0.049099959433078766,1.0,0.9208304286003113,4618752.0,1746202983.8265321,3007
1082.300981651,3026,0.5768169164657593,0.01692708395421505,23968,27.363933563232422,0.5712698698043823,0.1223958432674408,46.99724197387695,1.4133682250976562,-0.037243932485580444,1.0,0.5185154676437378,4649472.0,1746202990.5740485,3027
1083.690040375,3030,0.5768169164657593,0.01692708395421505,24000,26.63802146911621,0.5701628923416138,0.3391927182674408,46.99724197387695,1.4133682250976562,-0.03667893633246422,1.0,0.8324050307273865,4655616.0,1746202991.9631224,3031
1101.218470149,3082,0.5768169164657593,0.017578125,24416,28.80013084411621,0.44822388887405396,0.3990885615348816,46.99724197387695,1.4133682250976562,-0.100526362657547,1.0,0.9382556080818176,4735488.0,1746203009.4915292,3083
1102.566636595,3086,0.5768169164657593,0.01692708395421505,24448,27.889324188232422,0.4598376452922821,0.3007812798023224,46.99724197387695,1.4133682250976562,-0.08038662374019623,1.0,0.7876837849617004,4741632.0,1746203010.839705,3087
1112.675612333,3116,0.5768169164657593,0.0162760429084301,24688,27.04817771911621,0.4812380373477936,0.3906250298023224,46.99724197387695,1.4133682250976562,-0.13354411721229553,1.0,0.9086558222770691,4787712.0,1746203020.948623,3117
1118.406307262,3133,0.5768169164657593,0.01953125186264515,24824,27.281902313232422,0.4851670563220978,0.3287760615348816,46.99724197387695,1.4133682250976562,-0.17107895016670227,1.0,0.8319677114486694,4813824.0,1746203026.6793556,3134
1126.163913588,3156,0.5768169164657593,0.01692708395421505,25008,27.912761688232422,0.5022992491722107,0.2076822966337204,46.99724197387695,1.4133682250976562,-0.18345847725868225,1.0,0.7173316478729248,4849152.0,1746203034.4369612,3157
1132.895805555,3176,0.5768169164657593,0.01888020895421505,25168,27.451173782348633,0.47983261942863464,0.3587239682674408,46.99724197387695,1.4133682250976562,-0.16878700256347656,1.0,0.9105319380760193,4879872.0,1746203041.1688738,3177
1148.397836591,3222,0.5768169164657593,0.01497395895421505,25536,27.135417938232422,0.47932276129722595,0.2994791865348816,46.99724197387695,1.4133682250976562,-0.21066702902317047,1.0,0.7733160853385925,4950528.0,1746203056.6708975,3223
1150.755745393,3229,0.5768169164657593,0.01888020895421505,25592,27.95833396911621,0.4510446786880493,0.255859375,46.99724197387695,1.4133682250976562,-0.23637264966964722,1.0,0.7114458084106445,4961280.0,1746203059.0288095,3230
1152.779179095,3235,0.5768169164657593,0.0201822929084301,25640,27.373699188232422,0.4315897822380066,0.2285156399011612,46.99724197387695,1.4133682250976562,-0.22345508635044098,1.0,0.6997531056404114,4970496.0,1746203061.0522525,3236
1155.137978409,3242,0.5768169164657593,0.01692708395421505,25696,27.99739646911621,0.4440637230873108,0.3997395932674408,46.99724197387695,1.4133682250976562,-0.19924506545066833,1.0,0.912700891494751,4981248.0,1746203063.411056,3243
1156.486771904,3246,0.5768169164657593,0.01888020895421505,25728,27.641277313232422,0.47929561138153076,0.2070312649011612,46.99724197387695,1.4133682250976562,-0.17811539769172668,1.0,0.674788773059845,4987392.0,1746203064.759655,3247
1159.599528871,3255,0.6052631735801697,0.017578125,25800,27.404298782348633,0.4571465849876404,0.3886719048023224,44.43718338012695,1.4678820371627808,-0.20028823614120483,1.0,0.9199665188789368,5001216.0,1746203067.8725953,3256
1161.960101976,3262,0.6052631735801697,0.0162760429084301,25856,28.95833396911621,0.4883795976638794,0.3066406548023224,44.43718338012695,1.4678820371627808,-0.23466099798679352,1.0,0.8233080506324768,5011968.0,1746203070.2331705,3263
1164.316099065,3269,0.6052631735801697,0.01953125186264515,25912,26.184246063232422,0.4304451644420624,0.3300781548023224,44.43718338012695,1.4678820371627808,-0.20871034264564514,1.0,0.8474533557891846,5022720.0,1746203072.5891595,3270
