update_steps,_runtime,env_step,returned_won_episode,returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_won_episode,_timestamp,grad_steps,_step
3499,1427.222607826,5374464.0,0.0,0.0078125,96.80078125,0.00632140040397644,0.1856226921081543,-0.5456711649894714,1.0,0.8174740076065063,22.41015625,0.001953125,1746182887.330134,27744,3498
3529,1438.995680723,5420544.0,0.0,0.0078125,96.80078125,0.0056863692589104176,0.24758753180503845,-0.5357674956321716,1.0,0.8174740076065063,27.002605438232422,0.001953125,1746182899.1032138,27984,3528
3532,1440.169207953,5425152.0,0.0,0.0078125,96.80078125,0.005685746204108,0.2035895437002182,-0.5375873446464539,1.0,0.8174740076065063,23.291667938232422,0.001953125,1746182900.2767467,28008,3531
3554,1448.784911026,5458944.0,0.0,0.0078125,96.80078125,0.005448322277516127,0.19399844110012054,-0.5427136421203613,1.0,0.8174740076065063,23.625,0.001953125,1746182908.8924236,28184,3553
3555,1449.175915789,5460480.0,0.0,0.0078125,96.80078125,0.007646126672625542,0.22856104373931885,-0.5297405123710632,1.0,0.8174740076065063,25.59375,0.001953125,1746182909.2834496,28192,3554
3561,1451.522888727,5469696.0,0.0,0.0078125,96.80078125,0.008684529922902584,0.20828793942928314,-0.5433141589164734,1.0,0.8174740076065063,23.90234375,0.001953125,1746182911.6304355,28240,3560
3567,1453.890956456,5478912.0,0.0,0.0078125,96.80078125,0.006770087406039238,0.23128436505794525,-0.5125331282615662,1.0,0.8174740076065063,25.57552146911621,0.001953125,1746182913.998458,28288,3566
3577,1457.919152933,5494272.0,0.0,0.0078125,95.0234375,0.005485353991389275,0.1879878044128418,-0.5160327553749084,1.0,0.827380359172821,22.8984375,0.00390625,1746182918.02669,28368,3576
3600,1466.940250309,5529600.0,0.0,0.0078125,95.0234375,0.00712750107049942,0.19501149654388428,-0.5277583599090576,1.0,0.827380359172821,23.154949188232422,0.00390625,1746182927.04775,28552,3599
3611,1471.254036494,5546496.0,0.0,0.0078125,95.0234375,0.006229639519006014,0.21869032084941864,-0.5432584285736084,1.0,0.827380359172821,24.9921875,0.00390625,1746182931.361544,28640,3610
3619,1474.392258328,5558784.0,0.0,0.0078125,95.0234375,0.009636763483285904,0.18619410693645477,-0.5385191440582275,1.0,0.827380359172821,23.217449188232422,0.00390625,1746182934.499778,28704,3618
3630,1478.704717927,5575680.0,0.0,0.0078125,95.0234375,0.005677456967532635,0.2174069881439209,-0.5301839113235474,1.0,0.827380359172821,24.70442771911621,0.00390625,1746182938.8122346,28792,3629
3661,1490.874728608,5623296.0,0.0,0.0078125,95.0234375,0.005620387848466635,0.21174320578575134,-0.5001291036605835,1.0,0.827380359172821,24.65755271911621,0.00390625,1746182950.9821694,29040,3660
3671,1494.831593535,5638656.0,0.0,0.0078125,95.0234375,0.011843357235193253,0.1992974877357483,-0.5021352767944336,1.0,0.827380359172821,23.303386688232422,0.00390625,1746182954.9390972,29120,3670
3697,1505.034988885,5678592.0,0.0,0.0078125,95.0234375,0.0065062264911830425,0.19241021573543549,-0.45953333377838135,1.0,0.827380359172821,23.264324188232422,0.00390625,1746182965.1423357,29328,3696
3721,1514.444922328,5715456.0,0.0,0.0078125,95.0234375,0.006666257511824369,0.18175439536571503,-0.45399245619773865,1.0,0.827380359172821,22.55078125,0.00390625,1746182974.5524428,29520,3720
3740,1521.904504852,5744640.0,0.0,0.0078125,95.0234375,0.005620612762868404,0.20757445693016052,-0.4920913279056549,1.0,0.827380359172821,24.02083396911621,0.00390625,1746182982.0120108,29672,3739
3744,1523.48737165,5750784.0,0.0,0.0078125,95.0234375,0.005637272726744413,0.22694669663906097,-0.5081831216812134,1.0,0.827380359172821,25.994792938232422,0.00390625,1746182983.5947452,29704,3743
3762,1530.55429466,5778432.0,0.0,0.0078125,95.0234375,0.005505288951098919,0.21226590871810913,-0.5251105427742004,1.0,0.827380359172821,24.06640625,0.00390625,1746182990.6618285,29848,3761
3767,1532.511923793,5786112.0,0.0,0.0078125,95.0234375,0.010160992853343487,0.22038373351097107,-0.5186182260513306,1.0,0.827380359172821,25.119792938232422,0.00390625,1746182992.6194723,29888,3766
3782,1538.411790461,5809152.0,0.0,0.0078125,95.0234375,0.00575815187767148,0.215038001537323,-0.5159861445426941,1.0,0.827380359172821,24.31770896911621,0.00390625,1746182998.5191832,30008,3781
3809,1549.032040376,5850624.0,0.0,0.0078125,95.0234375,0.008444190956652164,0.20522962510585785,-0.5067725777626038,1.0,0.827380359172821,23.838542938232422,0.00390625,1746183009.1395702,30224,3808
3820,1553.347420667,5867520.0,0.0,0.0078125,95.0234375,0.005737831816077232,0.22119459509849548,-0.519676923751831,1.0,0.827380359172821,25.53515625,0.00390625,1746183013.454938,30312,3819
3827,1556.090234143,5878272.0,0.0,0.0078125,95.0234375,0.00545916985720396,0.21092841029167175,-0.5038287043571472,1.0,0.827380359172821,24.65364646911621,0.00390625,1746183016.197677,30368,3826
3838,1560.416070764,5895168.0,0.0,0.0078125,95.0234375,0.005705336108803749,0.22639238834381104,-0.5082206726074219,1.0,0.827380359172821,25.81770896911621,0.00390625,1746183020.5236228,30456,3837
3843,1562.376330875,5902848.0,0.01888020895421505,0.0078125,95.0234375,0.014804753474891186,0.23280659317970276,-0.518994152545929,1.0,0.827380359172821,24.13802146911621,0.00390625,1746183022.4838238,30496,3842
3847,1563.955162563,5908992.0,0.0,0.0078125,95.0234375,0.00873502902686596,0.21879848837852478,-0.5344449877738953,1.0,0.827380359172821,25.26171875,0.00390625,1746183024.062673,30528,3846
3849,1564.737662759,5912064.0,0.0,0.0078125,95.0234375,0.006516491062939167,0.21937446296215057,-0.5394262671470642,1.0,0.827380359172821,24.377605438232422,0.00390625,1746183024.8451834,30544,3848
3853,1566.302156572,5918208.0,0.0,0.0078125,95.0234375,0.00606898870319128,0.19689349830150604,-0.5341718196868896,1.0,0.827380359172821,23.43099021911621,0.00390625,1746183026.4097264,30576,3852
3866,1571.397186626,5938176.0,0.0,0.0078125,95.0234375,0.005674099549651146,0.23207014799118042,-0.5168783664703369,1.0,0.827380359172821,26.27083396911621,0.00390625,1746183031.5047174,30680,3865
3873,1574.153110667,5948928.0,0.01888020895421505,0.0078125,95.0234375,0.009199175983667374,0.2169085443019867,-0.5284360647201538,1.0,0.827380359172821,23.014324188232422,0.00390625,1746183034.2604487,30736,3872
3878,1576.144155603,5956608.0,0.0,0.0078125,95.0234375,0.006508338265120983,0.23674528300762177,-0.5227349400520325,1.0,0.827380359172821,25.916667938232422,0.00390625,1746183036.2516863,30776,3877
3885,1578.888329009,5967360.0,0.0,0.0078125,95.0234375,0.008226605132222176,0.2196972668170929,-0.533050537109375,1.0,0.827380359172821,25.25130271911621,0.00390625,1746183038.9958067,30832,3884
3889,1580.473075213,5973504.0,0.0,0.0078125,95.0234375,0.007098717615008354,0.2113008350133896,-0.5525350570678711,1.0,0.827380359172821,23.75390625,0.00390625,1746183040.5805964,30864,3888
3894,1582.422706851,5981184.0,0.0,0.0078125,95.0234375,0.007473952602595091,0.2904791533946991,-0.5465564131736755,1.0,0.827380359172821,29.20442771911621,0.00390625,1746183042.5302255,30904,3893
3895,1582.81372528,5982720.0,0.0,0.0078125,95.0234375,0.005670327693223953,0.19837479293346405,-0.52345210313797,1.0,0.827380359172821,23.197917938232422,0.00390625,1746183042.9212785,30912,3894
3902,1585.670516934,5993472.0,0.0,0.0078125,96.33723449707031,0.010454725474119186,0.21601617336273193,-0.5046784281730652,1.0,0.8525525331497192,24.69270896911621,0.017543859779834747,1746183045.7779937,30968,3901
3929,1596.258644925,6034944.0,0.0,0.0078125,96.33723449707031,0.008188136853277683,0.1812775433063507,-0.5195503830909729,1.0,0.8525525331497192,24.053386688232422,0.017543859779834747,1746183056.3662047,31184,3928
3937,1599.404943763,6047232.0,0.0,0.0078125,96.33723449707031,0.0077808331698179245,0.21018803119659424,-0.5151284337043762,1.0,0.8525525331497192,24.046875,0.017543859779834747,1746183059.5124323,31248,3936
3939,1600.186892653,6050304.0,0.0,0.0078125,96.33723449707031,0.006525554694235325,0.21798567473888397,-0.5139175653457642,1.0,0.8525525331497192,25.64192771911621,0.017543859779834747,1746183060.2944343,31264,3938
3947,1603.326230643,6062592.0,0.0,0.0078125,96.33723449707031,0.008537311106920242,0.1746671199798584,-0.509256899356842,1.0,0.8525525331497192,22.908855438232422,0.017543859779834747,1746183063.4337618,31328,3946
3986,1618.617077091,6122496.0,0.0,0.0078125,96.33723449707031,0.008194484747946262,0.24999892711639404,-0.5427608489990234,1.0,0.8525525331497192,26.561199188232422,0.017543859779834747,1746183078.7245884,31640,3985
4004,1625.672483319,6150144.0,0.0338541679084301,0.0078125,96.33723449707031,0.010161175392568111,0.2682088315486908,-0.5642428398132324,1.0,0.8525525331497192,24.88411521911621,0.017543859779834747,1746183085.7800057,31784,4003
4010,1628.020582186,6159360.0,0.0,0.0078125,96.33723449707031,0.012956547550857067,0.2361569106578827,-0.5986707806587219,1.0,0.8525525331497192,26.87239646911621,0.017543859779834747,1746183088.127931,31832,4009
4028,1635.078750712,6187008.0,0.0,0.0078125,96.33723449707031,0.006679754704236984,0.23278796672821045,-0.5931633710861206,1.0,0.8525525331497192,25.674480438232422,0.017543859779834747,1746183095.1862822,31976,4027
4032,1636.650493618,6193152.0,0.0,0.0078125,96.33723449707031,0.008229780942201614,0.23462733626365662,-0.588699460029602,1.0,0.8525525331497192,25.955730438232422,0.017543859779834747,1746183096.7580004,32008,4031
4050,1643.722843156,6220800.0,0.0182291679084301,0.0078125,96.33723449707031,0.009373912587761879,0.21431094408035278,-0.5780579447746277,1.0,0.8525525331497192,23.346355438232422,0.017543859779834747,1746183103.8303664,32152,4049
4052,1644.50532998,6223872.0,0.0,0.0078125,96.33723449707031,0.008232738822698593,0.17927822470664978,-0.5603925585746765,1.0,0.8525525331497192,22.27734375,0.017543859779834747,1746183104.6128304,32168,4051
4076,1653.936266855,6260736.0,0.0,0.00911458395421505,96.33723449707031,0.01995009556412697,0.27913475036621094,-0.551153302192688,1.0,0.8525525331497192,28.889324188232422,0.017543859779834747,1746183114.043762,32360,4075
4086,1657.847319609,6276096.0,0.0,0.0078125,96.33723449707031,0.009181973524391651,0.21918797492980957,-0.5615888833999634,1.0,0.8525525331497192,24.66145896911621,0.017543859779834747,1746183117.954834,32440,4085
4091,1659.810563969,6283776.0,0.0,0.008463541977107525,96.33723449707031,0.020033011212944984,0.2683766782283783,-0.6124173402786255,1.0,0.8525525331497192,28.50911521911621,0.017543859779834747,1746183119.9180455,32480,4090
4120,1671.203602232,6328320.0,0.0,0.0078125,96.33723449707031,0.009495479986071587,0.23845767974853516,-0.6206487417221069,1.0,0.8525525331497192,27.94140625,0.017543859779834747,1746183131.3110194,32712,4119
4138,1678.263986272,6355968.0,0.0,0.0078125,96.33723449707031,0.011913045309484005,0.2745981216430664,-0.53761887550354,1.0,0.8525525331497192,27.48828125,0.017543859779834747,1746183138.3715055,32856,4137
4142,1679.82898801,6362112.0,0.0,0.0078125,96.33723449707031,0.011562151834368706,0.19071166217327118,-0.5120446681976318,1.0,0.8525525331497192,23.0859375,0.017543859779834747,1746183139.9364982,32888,4141
4148,1682.185364141,6371328.0,0.0,0.0078125,96.33723449707031,0.01322888769209385,0.23324662446975708,-0.5139459371566772,1.0,0.8525525331497192,26.52083396911621,0.017543859779834747,1746183142.2928526,32936,4147
4151,1683.361869156,6375936.0,0.0,0.0078125,96.33723449707031,0.010424075648188591,0.23432515561580658,-0.5125008821487427,1.0,0.8525525331497192,25.912761688232422,0.017543859779834747,1746183143.46925,32960,4150
4152,1683.753075488,6377472.0,0.0,0.0078125,96.33723449707031,0.01048741489648819,0.20898553729057312,-0.5048387050628662,1.0,0.8525525331497192,24.45052146911621,0.017543859779834747,1746183143.8605757,32968,4151
4157,1685.712313037,6385152.0,0.0,0.0078125,96.33723449707031,0.012117954902350903,0.19096486270427704,-0.47878333926200867,1.0,0.8525525331497192,22.76953125,0.017543859779834747,1746183145.819817,33008,4156
4167,1689.622480091,6400512.0,0.0,0.0078125,96.33723449707031,0.01047087274491787,0.2556179165840149,-0.5034502744674683,1.0,0.8525525331497192,27.40234375,0.017543859779834747,1746183149.7299395,33088,4166
4170,1690.818889287,6405120.0,0.0,0.0078125,96.33723449707031,0.009076043963432312,0.2613046169281006,-0.5100171566009521,1.0,0.8525525331497192,28.00911521911621,0.017543859779834747,1746183150.926344,33112,4169
4182,1695.5153021,6423552.0,0.0,0.0078125,96.33723449707031,0.00970320962369442,0.2520570456981659,-0.5221487879753113,1.0,0.8525525331497192,27.3046875,0.017543859779834747,1746183155.622839,33208,4181
4188,1697.886858476,6432768.0,0.0,0.008463541977107525,96.33723449707031,0.010611854493618011,0.24839463829994202,-0.524897575378418,1.0,0.8525525331497192,26.50390625,0.017543859779834747,1746183157.994203,33256,4187
4201,1702.982735901,6452736.0,0.0,0.0078125,96.33723449707031,0.008267847821116447,0.2111988365650177,-0.5592769384384155,1.0,0.8525525331497192,24.28515625,0.017543859779834747,1746183163.0902588,33360,4200
4216,1708.879033014,6475776.0,0.029296875,0.0078125,96.33723449707031,0.007874375209212303,0.26924699544906616,-0.5067987442016602,1.0,0.8525525331497192,26.276042938232422,0.017543859779834747,1746183168.9865892,33480,4215
4234,1716.024990314,6503424.0,0.0,0.0078125,91.28849792480469,0.010973496362566948,0.22352191805839539,-0.4975399374961853,1.0,0.8377217054367065,25.04427146911621,0.013645224273204803,1746183176.1324546,33624,4233
4241,1718.777601175,6514176.0,0.0,0.0078125,91.28849792480469,0.011306283064186573,0.2237439602613449,-0.5000451803207397,1.0,0.8377217054367065,25.64453125,0.013645224273204803,1746183178.8851435,33680,4240
4275,1732.112157148,6566400.0,0.0,0.0078125,91.28849792480469,0.008990141563117504,0.24278828501701355,-0.49753692746162415,1.0,0.8377217054367065,26.584636688232422,0.013645224273204803,1746183192.2197044,33952,4274
4278,1733.283950509,6571008.0,0.0,0.0078125,91.28849792480469,0.008671639487147331,0.22663086652755737,-0.49758607149124146,1.0,0.8377217054367065,24.791667938232422,0.013645224273204803,1746183193.3914902,33976,4277
4295,1739.951236025,6597120.0,0.0,0.0078125,91.28849792480469,0.00908476859331131,0.19901037216186523,-0.503591001033783,1.0,0.8377217054367065,22.983074188232422,0.013645224273204803,1746183200.0587425,34112,4294
4307,1744.639021789,6615552.0,0.0,0.0078125,91.28849792480469,0.008724192157387733,0.21258530020713806,-0.476988822221756,1.0,0.8377217054367065,23.89453125,0.013645224273204803,1746183204.7465565,34208,4306
4309,1745.465898585,6618624.0,0.0,0.0078125,91.28849792480469,0.010332301259040833,0.21996533870697021,-0.4898315668106079,1.0,0.8377217054367065,24.578125,0.013645224273204803,1746183205.5733356,34224,4308
4325,1751.737961824,6643200.0,0.0,0.0078125,91.28849792480469,0.011320932768285275,0.23509377241134644,-0.4925658106803894,1.0,0.8377217054367065,26.51692771911621,0.013645224273204803,1746183211.8453176,34352,4324
4327,1752.520156452,6646272.0,0.0,0.0078125,91.28849792480469,0.00991680659353733,0.2244887799024582,-0.4854552149772644,1.0,0.8377217054367065,25.701824188232422,0.013645224273204803,1746183212.6276839,34368,4326
4330,1753.693453602,6650880.0,0.0,0.0078125,91.28849792480469,0.008833012543618679,0.2282988280057907,-0.5120603442192078,1.0,0.8377217054367065,25.84765625,0.013645224273204803,1746183213.8009508,34392,4329
4334,1755.258463499,6657024.0,0.0,0.009765625,91.28849792480469,0.019833015277981758,0.3022351861000061,-0.44787532091140747,1.0,0.8377217054367065,31.08984375,0.013645224273204803,1746183215.3659973,34424,4333
4357,1764.28743177,6692352.0,0.0,0.0078125,91.28849792480469,0.012426226399838924,0.21697714924812317,-0.4754328727722168,1.0,0.8377217054367065,24.890625,0.013645224273204803,1746183224.3949428,34608,4356
4373,1770.555119958,6716928.0,0.01953125,0.0078125,91.28849792480469,0.011942588724195957,0.24860984086990356,-0.4635741710662842,1.0,0.8377217054367065,24.93880271911621,0.013645224273204803,1746183230.6626348,34736,4372
4383,1774.468671176,6732288.0,0.0,0.0078125,91.28849792480469,0.008236444555222988,0.24327513575553894,-0.5088428258895874,1.0,0.8377217054367065,26.561199188232422,0.013645224273204803,1746183234.5762148,34816,4382
4402,1781.922771579,6761472.0,0.0,0.0078125,91.28849792480469,0.007959483191370964,0.20964205265045166,-0.47660577297210693,1.0,0.8377217054367065,24.45833396911621,0.013645224273204803,1746183242.0302632,34968,4401
4468,1807.782636956,6862848.0,0.0,0.008463541977107525,91.28849792480469,0.010490276850759983,0.26968318223953247,-0.4779495298862457,1.0,0.8377217054367065,27.37890625,0.013645224273204803,1746183267.8901672,35496,4467
4479,1812.093157465,6879744.0,0.0,0.0078125,91.28849792480469,0.011164006777107716,0.20539161562919617,-0.4691944122314453,1.0,0.8377217054367065,24.069011688232422,0.013645224273204803,1746183272.2006843,35584,4478
4480,1812.483312365,6881280.0,0.0,0.0078125,91.28849792480469,0.009500954300165176,0.2722550928592682,-0.4651317000389099,1.0,0.8377217054367065,28.734375,0.013645224273204803,1746183272.5907984,35592,4479
4490,1816.405159491,6896640.0,0.02083333395421505,0.0078125,91.28849792480469,0.036580733954906464,0.26696261763572693,-0.4866217076778412,1.0,0.8377217054367065,26.783855438232422,0.013645224273204803,1746183276.512511,35672,4489
4495,1818.372718948,6904320.0,0.0,0.0078125,91.28849792480469,0.01339601818472147,0.24350190162658691,-0.4562433362007141,1.0,0.8377217054367065,26.92708396911621,0.013645224273204803,1746183278.4801064,35712,4494
4499,1819.93868886,6910464.0,0.0,0.0078125,91.28849792480469,0.014599508605897427,0.2223374843597412,-0.46817538142204285,1.0,0.8377217054367065,25.82161521911621,0.013645224273204803,1746183280.046165,35744,4498
4509,1823.872209669,6925824.0,0.0,0.0078125,91.28849792480469,0.010655732825398445,0.20390503108501434,-0.4716636538505554,1.0,0.8377217054367065,23.8984375,0.013645224273204803,1746183283.9795804,35824,4508
4512,1825.045479108,6930432.0,0.0,0.0078125,91.28849792480469,0.010589810088276863,0.26819056272506714,-0.45634499192237854,1.0,0.8377217054367065,28.85677146911621,0.013645224273204803,1746183285.1529996,35848,4511
4540,1836.037652167,6973440.0,0.0,0.0078125,91.28849792480469,0.013475794345140457,0.1931593418121338,-0.4437159299850464,1.0,0.8377217054367065,23.94661521911621,0.013645224273204803,1746183296.1451852,36072,4539
4593,1856.92061957,7054848.0,0.0,0.0078125,95.47563171386719,0.015134496614336967,0.23150259256362915,-0.4032524526119232,1.0,0.8721851110458374,26.07552146911621,0.02923976629972458,1746183317.0281217,36496,4592
4603,1860.830225404,7070208.0,0.0,0.0078125,95.47563171386719,0.011572256684303284,0.2035965621471405,-0.40806829929351807,1.0,0.8721851110458374,23.52734375,0.02923976629972458,1746183320.9377728,36576,4602
4626,1869.84378583,7105536.0,0.0,0.00911458395421505,95.47563171386719,0.019259409978985786,0.2877792418003082,-0.3512628674507141,1.0,0.8721851110458374,30.111980438232422,0.02923976629972458,1746183329.951304,36760,4625
4650,1879.275880101,7142400.0,0.0,0.0078125,95.47563171386719,0.01792101375758648,0.2584279775619507,-0.3381172716617584,1.0,0.8721851110458374,27.75911521911621,0.02923976629972458,1746183339.3831427,36952,4649
4661,1883.582143339,7159296.0,0.0,0.0078125,95.47563171386719,0.015621361322700977,0.21321117877960205,-0.41014742851257324,1.0,0.8721851110458374,26.045574188232422,0.02923976629972458,1746183343.6896138,37040,4660
4663,1884.364602428,7162368.0,0.0,0.0078125,95.47563171386719,0.022976107895374298,0.20072200894355774,-0.3735170364379883,1.0,0.8721851110458374,24.158855438232422,0.02923976629972458,1746183344.4720793,37056,4662
4686,1893.392712048,7197696.0,0.02083333395421505,0.0078125,95.47563171386719,0.01733577623963356,0.2703213691711426,-0.3689664304256439,1.0,0.8721851110458374,26.98828125,0.02923976629972458,1746183353.5002367,37240,4685
4687,1893.783886515,7199232.0,0.0,0.0078125,95.47563171386719,0.019420117139816284,0.22811904549598694,-0.34983906149864197,1.0,0.8721851110458374,25.45442771911621,0.02923976629972458,1746183353.8914247,37248,4686
4723,1907.90597163,7254528.0,0.0,0.0078125,95.47563171386719,0.01818792149424553,0.24645882844924927,-0.3550855815410614,1.0,0.8721851110458374,26.526042938232422,0.02923976629972458,1746183368.013403,37536,4722
4740,1914.565067645,7280640.0,0.0,0.0078125,95.47563171386719,0.012689195573329926,0.27559876441955566,-0.40949636697769165,1.0,0.8721851110458374,28.31380271911621,0.02923976629972458,1746183374.6724472,37672,4739
4742,1915.383680951,7283712.0,0.0,0.0078125,95.47563171386719,0.012218819931149483,0.24043647944927216,-0.38208624720573425,1.0,0.8721851110458374,25.44921875,0.02923976629972458,1746183375.4911876,37688,4741
4757,1921.262963217,7306752.0,0.0,0.0078125,95.47563171386719,0.01267168764024973,0.22501447796821594,-0.31357941031455994,1.0,0.8721851110458374,25.3203125,0.02923976629972458,1746183381.370492,37808,4756
4759,1922.04503322,7309824.0,0.0260416679084301,0.0078125,95.47563171386719,0.01344598550349474,0.234491765499115,-0.3371087312698364,1.0,0.8721851110458374,23.662761688232422,0.02923976629972458,1746183382.1525743,37824,4758
4773,1927.565156533,7331328.0,0.0,0.0078125,95.47563171386719,0.013726713135838509,0.230246901512146,-0.31667131185531616,1.0,0.8721851110458374,26.62630271911621,0.02923976629972458,1746183387.6726546,37936,4772
4776,1928.739992277,7335936.0,0.0,0.0078125,95.47563171386719,0.012704773806035519,0.26288220286369324,-0.33093103766441345,1.0,0.8721851110458374,28.455730438232422,0.02923976629972458,1746183388.847459,37960,4775
4782,1931.085170972,7345152.0,0.0,0.0078125,95.47563171386719,0.010974825359880924,0.24535402655601501,-0.3373614549636841,1.0,0.8721851110458374,27.41145896911621,0.02923976629972458,1746183391.1926787,38008,4781
4824,1947.554043434,7409664.0,0.0,0.0078125,95.47563171386719,0.01024649664759636,0.23334035277366638,-0.33358922600746155,1.0,0.8721851110458374,25.921875,0.02923976629972458,1746183407.661413,38344,4823
4831,1950.32785191,7420416.0,0.0,0.0078125,95.47563171386719,0.014599828980863094,0.2273407280445099,-0.3416786789894104,1.0,0.8721851110458374,25.49349021911621,0.02923976629972458,1746183410.4353178,38400,4830
4849,1957.387541835,7448064.0,0.0,0.0078125,95.47563171386719,0.013785796239972115,0.23725371062755585,-0.32502514123916626,1.0,0.8721851110458374,26.30208396911621,0.02923976629972458,1746183417.4950418,38544,4848
4858,1960.910593267,7461888.0,0.0,0.0078125,95.47563171386719,0.016176562756299973,0.25453418493270874,-0.3273835778236389,1.0,0.8721851110458374,27.111980438232422,0.02923976629972458,1746183421.0180457,38616,4857
4861,1962.097294534,7466496.0,0.0,0.0078125,95.47563171386719,0.02960669808089733,0.27836987376213074,-0.35934799909591675,1.0,0.8721851110458374,28.9609375,0.02923976629972458,1746183422.2047672,38640,4860
4894,1975.124627321,7517184.0,0.0234375,0.0078125,91.4921875,0.010888926684856415,0.2894749045372009,-0.3989531099796295,1.0,0.8417178988456726,27.578125,0.015625,1746183435.232109,38904,4893
4895,1975.515899375,7518720.0,0.0,0.0078125,91.4921875,0.03644033893942833,0.22514669597148895,-0.36110058426856995,1.0,0.8417178988456726,24.834636688232422,0.015625,1746183435.6234293,38912,4894
4911,1981.798789071,7543296.0,0.0,0.0078125,91.4921875,0.01371745765209198,0.2560681104660034,-0.3450726866722107,1.0,0.8417178988456726,27.07552146911621,0.015625,1746183441.9063172,39040,4910
4915,1983.368176507,7549440.0,0.0,0.008463541977107525,91.4921875,0.015316253527998924,0.2586135268211365,-0.32774436473846436,1.0,0.8417178988456726,27.37630271911621,0.015625,1746183443.4756114,39072,4914
4924,1986.903815036,7563264.0,0.0,0.0078125,91.4921875,0.015173356980085373,0.2362269163131714,-0.31816452741622925,1.0,0.8417178988456726,25.240886688232422,0.015625,1746183447.011327,39144,4923
4948,1996.340730874,7600128.0,0.0,0.0078125,91.4921875,0.011649440973997116,0.2860579490661621,-0.2775203585624695,1.0,0.8417178988456726,29.084636688232422,0.015625,1746183456.4482255,39336,4947
4952,1997.907179221,7606272.0,0.0,0.0078125,91.4921875,0.012725322507321835,0.2673824727535248,-0.24859429895877838,1.0,0.8417178988456726,27.2734375,0.015625,1746183458.0146782,39368,4951
4971,2005.34732092,7635456.0,0.0,0.0078125,91.4921875,0.016345582902431488,0.23885127902030945,-0.26195839047431946,1.0,0.8417178988456726,26.545574188232422,0.015625,1746183465.4548316,39520,4970
4978,2008.090128887,7646208.0,0.0,0.0078125,91.4921875,0.018732020631432533,0.24265572428703308,-0.2747806906700134,1.0,0.8417178988456726,26.6015625,0.015625,1746183468.1976285,39576,4977
4991,2013.181916977,7666176.0,0.0,0.008463541977107525,91.4921875,0.016729116439819336,0.229679673910141,-0.2997182607650757,1.0,0.8417178988456726,28.197917938232422,0.015625,1746183473.2894444,39680,4990
4995,2014.751092266,7672320.0,0.0,0.0078125,91.4921875,0.01590275764465332,0.2625901699066162,-0.260052353143692,1.0,0.8417178988456726,27.68489646911621,0.015625,1746183474.8586168,39712,4994
5011,2021.016917433,7696896.0,0.029296875,0.0078125,91.4921875,0.020944150164723396,0.29564541578292847,-0.24136175215244293,1.0,0.8417178988456726,27.71614646911621,0.015625,1746183481.1244273,39840,5010
5025,2026.503709674,7718400.0,0.03125,0.008463541977107525,91.4921875,0.021839922294020653,0.3014572858810425,-0.2069079428911209,1.0,0.8417178988456726,27.28645896911621,0.015625,1746183486.611211,39952,5024
5047,2035.128036743,7752192.0,0.0,0.008463541977107525,91.4921875,0.037403784692287445,0.2577388882637024,-0.2107456922531128,1.0,0.8417178988456726,27.983074188232422,0.015625,1746183495.235538,40128,5046
5065,2042.215810695,7779840.0,0.0,0.0078125,91.4921875,0.015471089631319046,0.2233496606349945,-0.24850675463676453,1.0,0.8417178988456726,24.889324188232422,0.015625,1746183502.323241,40272,5064
5074,2045.752652195,7793664.0,0.0,0.0078125,91.4921875,0.022595101967453957,0.2762238681316376,-0.2317810207605362,1.0,0.8417178988456726,28.80599021911621,0.015625,1746183505.8601596,40344,5073
5078,2047.317454489,7799808.0,0.0,0.0078125,91.4921875,0.031184211373329163,0.2584238350391388,-0.23416924476623535,1.0,0.8417178988456726,27.86328125,0.015625,1746183507.4249952,40376,5077
5080,2048.105052729,7802880.0,0.0,0.0078125,91.4921875,0.030527008697390556,0.24928556382656097,-0.2452307939529419,1.0,0.8417178988456726,26.89192771911621,0.015625,1746183508.2124984,40392,5079
5106,2058.295180097,7842816.0,0.03125,0.0078125,91.4921875,0.02980499342083931,0.34525394439697266,-0.2304190695285797,1.0,0.8417178988456726,30.04296875,0.015625,1746183518.4026742,40600,5105
5125,2065.77311498,7872000.0,0.0,0.0078125,91.4921875,0.02474747970700264,0.23383453488349915,-0.23684032261371613,1.0,0.8417178988456726,26.12109375,0.015625,1746183525.8804953,40752,5124
5131,2068.147348411,7881216.0,0.0,0.0078125,91.4921875,0.04222121089696884,0.2433588206768036,-0.2625010013580322,1.0,0.8417178988456726,28.561199188232422,0.015625,1746183528.2548344,40800,5130
5150,2075.592164972,7910400.0,0.0,0.008463541977107525,91.4921875,0.03255980461835861,0.27689507603645325,-0.2466261386871338,1.0,0.8417178988456726,29.069011688232422,0.015625,1746183535.699693,40952,5149
5157,2078.331830538,7921152.0,0.0,0.0078125,91.4921875,0.03296395018696785,0.23732349276542664,-0.18060995638370514,1.0,0.8417178988456726,25.182292938232422,0.015625,1746183538.4393282,41008,5156
5171,2083.859100974,7942656.0,0.0,0.00911458395421505,91.4921875,0.025344647467136383,0.29036495089530945,-0.18501663208007812,1.0,0.8417178988456726,29.881511688232422,0.015625,1746183543.9666002,41120,5170
