returned_episode_returns,_timestamp,returned_episode_lengths,test_returned_episode_lengths,env_step,test_returned_episode,loss,_step,qvals,test_returned_episode_returns,returned_won_episode,_runtime,update_steps,returned_episode,test_returned_won_episode,grad_steps
0.6741241812705994,1746175804.1660147,15.018229484558105,17.965253829956055,2474496.0,1.0,0.3892980217933655,1610,0.718661367893219,0.8542671203613281,0.0436197929084301,772.677084192,1611,0.0540364608168602,0.08833922445774078,12640
0.6939395070075989,1746175804.6225471,14.732422828674316,17.965253829956055,2476032.0,1.0,0.38733041286468506,1611,0.7289496660232544,0.8542671203613281,0.0651041716337204,773.133550631,1612,0.0546875037252903,0.08833922445774078,12648
0.6814867854118347,1746175805.0790608,15.078125953674316,17.965253829956055,2477568.0,1.0,0.3968968689441681,1612,0.7043047547340393,0.8542671203613281,0.0579427108168602,773.590050163,1613,0.0527343787252903,0.08833922445774078,12656
0.6622633934020996,1746175806.9053533,14.954427719116211,17.965253829956055,2483712.0,1.0,0.40376392006874084,1616,0.7110583186149597,0.8542671203613281,0.03125,775.416322377,1617,0.0507812537252903,0.08833922445774078,12688
0.7125711441040039,1746175810.1015882,15.496746063232422,17.965253829956055,2494464.0,1.0,0.3893859088420868,1623,0.6594441533088684,0.8542671203613281,0.0859375074505806,778.612605633,1624,0.0533854179084301,0.08833922445774078,12744
0.4597656726837158,1746175812.5033975,14.013021469116211,18.527372360229492,2502144.0,1.0,0.356156587600708,1628,0.6086882948875427,0.9005308151245117,0.0,781.014402549,1629,0.0592447929084301,0.11891727149486542,12784
0.6311672329902649,1746175823.006363,15.506511688232422,18.527372360229492,2537472.0,1.0,0.4387843906879425,1651,0.5780908465385437,0.9005308151245117,0.0182291679084301,791.51734623,1652,0.0527343787252903,0.11891727149486542,12968
0.6253552436828613,1746175823.9194496,15.772787094116211,18.527372360229492,2540544.0,1.0,0.44732457399368286,1653,0.588099479675293,0.9005308151245117,0.012369791977107525,792.430430534,1654,0.0514322929084301,0.11891727149486542,12984
0.6719224452972412,1746175826.2026448,15.440105438232422,18.527372360229492,2548224.0,1.0,0.39615076780319214,1658,0.5585365295410156,0.9005308151245117,0.0410156287252903,794.713687356,1659,0.0533854179084301,0.11891727149486542,13024
0.6692709922790527,1746175837.6211004,15.165365219116211,18.527372360229492,2586624.0,1.0,0.5914441347122192,1683,0.6167778968811035,0.9005308151245117,0.0416666679084301,806.13210219,1684,0.0540364608168602,0.11891727149486542,13224
0.6696496605873108,1746175840.3608835,15.166016578674316,18.527372360229492,2595840.0,1.0,0.510356068611145,1689,0.5738891363143921,0.9005308151245117,0.0442708358168602,808.871905391,1690,0.0533854179084301,0.11891727149486542,13272
0.685677170753479,1746175847.687714,14.826172828674316,18.527372360229492,2620416.0,1.0,0.5437103509902954,1705,0.571380615234375,0.9005308151245117,0.0566406287252903,816.198732863,1706,0.0533854179084301,0.11891727149486542,13400
0.667057454586029,1746175848.6007762,14.620443344116211,18.527372360229492,2623488.0,1.0,0.5038576126098633,1707,0.5801759958267212,0.9005308151245117,0.0481770858168602,817.111818049,1708,0.0553385429084301,0.11891727149486542,13416
0.6706913709640503,1746175864.5901206,14.883463859558105,18.527372360229492,2677248.0,1.0,0.4788365960121155,1742,0.6111485362052917,0.9005308151245117,0.03125,833.101118816,1743,0.0553385429084301,0.11891727149486542,13696
0.6598960161209106,1746175868.6988368,15.350261688232422,18.527372360229492,2691072.0,1.0,0.6742832064628601,1751,0.6509567499160767,0.9005308151245117,0.0319010429084301,837.209840757,1752,0.0507812537252903,0.11891727149486542,13768
0.6491005420684814,1746175870.525344,15.007813453674316,18.527372360229492,2697216.0,1.0,0.586672306060791,1755,0.6707124710083008,0.9005308151245117,0.0201822929084301,839.036338688,1756,0.0540364608168602,0.11891727149486542,13800
0.6418797969818115,1746175884.685114,15.587891578674316,18.527372360229492,2744832.0,1.0,0.5575841069221497,1786,0.6130783557891846,0.9005308151245117,0.02148437686264515,853.196098793,1787,0.0514322929084301,0.11891727149486542,14048
0.6606061458587646,1746175885.1415727,15.121094703674316,18.527372360229492,2746368.0,1.0,0.5845146179199219,1787,0.6257864832878113,0.9005308151245117,0.0299479179084301,853.65256507,1788,0.0540364608168602,0.11891727149486542,14056
0.6546520590782166,1746175896.1030262,15.252605438232422,18.527372360229492,2783232.0,1.0,0.5244516134262085,1811,0.5463857650756836,0.9005308151245117,0.0338541679084301,864.614010141,1812,0.0533854179084301,0.11891727149486542,14248
0.6306464076042175,1746175904.7807696,15.399089813232422,18.527372360229492,2812416.0,1.0,0.5032660365104675,1830,0.4911497235298157,0.9005308151245117,0.02148437686264515,873.291772454,1831,0.0507812537252903,0.11891727149486542,14400
0.6598249077796936,1746175919.8567657,15.002604484558105,18.527372360229492,2863104.0,1.0,0.5546907782554626,1863,0.5556919574737549,0.9005308151245117,0.0462239608168602,888.367769042,1864,0.0540364608168602,0.11891727149486542,14664
0.6298059225082397,1746175923.9674277,14.878255844116211,18.527372360229492,2876928.0,1.0,0.6215403079986572,1872,0.5128767490386963,0.9005308151245117,0.017578125,892.47843559,1873,0.0546875037252903,0.11891727149486542,14736
0.6406843066215515,1746175930.3628337,16.212890625,18.527372360229492,2898432.0,1.0,0.6068000197410583,1886,0.6073201894760132,0.9005308151245117,0.02343750186264515,898.873848585,1887,0.0494791679084301,0.11891727149486542,14848
0.7186080813407898,1746175931.2759914,16.026042938232422,18.527372360229492,2901504.0,1.0,0.5884805917739868,1888,0.606692910194397,0.9005308151245117,0.0944010466337204,899.787013047,1889,0.0494791679084301,0.11891727149486542,14864
0.6945905685424805,1746175934.0163832,15.686849594116211,18.527372360229492,2910720.0,1.0,0.5749740600585938,1894,0.6142482757568359,0.9005308151245117,0.0585937537252903,902.527381866,1895,0.0514322929084301,0.11891727149486542,14912
0.6416193842887878,1746175940.8647327,15.141927719116211,18.527372360229492,2933760.0,1.0,0.5799059867858887,1909,0.5395011901855469,0.9005308151245117,0.0319010429084301,909.375740899,1910,0.0514322929084301,0.11891727149486542,15032
0.6382931470870972,1746175942.6917074,14.705079078674316,18.527372360229492,2939904.0,1.0,0.5308617949485779,1913,0.5614557266235352,0.9005308151245117,0.0240885429084301,911.202730701,1914,0.0540364608168602,0.11891727149486542,15064
0.7021662592887878,1746175943.6049738,15.555990219116211,18.527372360229492,2942976.0,1.0,0.5486727952957153,1915,0.5817396640777588,0.9005308151245117,0.0553385429084301,912.115980374,1916,0.0527343787252903,0.11891727149486542,15080
0.6681938171386719,1746175948.1734462,15.121094703674316,18.527372360229492,2958336.0,1.0,0.5409270524978638,1925,0.5434556603431702,0.9005308151245117,0.0390625037252903,916.684504908,1926,0.0540364608168602,0.11891727149486542,15160
0.7308476567268372,1746175953.6605535,15.884115219116211,18.527372360229492,2976768.0,1.0,0.5617282390594482,1937,0.47738540172576904,0.9005308151245117,0.0878906324505806,922.171548017,1938,0.0507812537252903,0.11891727149486542,15256
0.732197105884552,1746175955.030263,15.766927719116211,18.527372360229492,2981376.0,1.0,0.6917378902435303,1940,0.4822876453399658,0.9005308151245117,0.0963541716337204,923.541242066,1941,0.0507812537252903,0.11891727149486542,15280
0.7474433183670044,1746175955.487002,15.392579078674316,18.527372360229492,2982912.0,1.0,0.5059866905212402,1941,0.478203147649765,0.9005308151245117,0.0944010466337204,923.997999613,1942,0.0540364608168602,0.11891727149486542,15288
0.7210820913314819,1746175958.6839838,16.73177146911621,18.527372360229492,2993664.0,1.0,0.6406309604644775,1948,0.4390391707420349,0.9005308151245117,0.0690104216337204,927.195002036,1949,0.0481770858168602,0.11891727149486542,15344
