test_returned_episode,returned_episode,loss,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,_timestamp,test_returned_episode_returns,returned_episode_returns,returned_won_episode,env_step,qvals,grad_steps,update_steps,_step,_runtime
1.0,0.015625,0.16824311017990112,0.9788135886192322,30.91731834411621,44.34491729736328,1746195599.9164019,1.977419376373291,1.1263149976730347,0.515625,3704832.0,-0.7725841403007507,19048,2412,2411,960.434609532
1.0,0.015625,0.1964862197637558,0.9788135886192322,31.34244728088379,44.34491729736328,1746195603.2952332,1.977419376373291,1.2282907962799072,0.6067708134651184,3718656.0,-0.7464396357536316,19120,2421,2420,963.813434035
1.0,0.015625,0.13145646452903748,0.9788135886192322,30.64974021911621,44.34491729736328,1746195605.2021272,1.977419376373291,1.1295572519302368,0.53125,3726336.0,-0.693832516670227,19160,2426,2425,965.720469377
1.0,0.01692708395421505,0.1446124017238617,0.9788135886192322,29.91015625,44.34491729736328,1746195607.4566417,1.977419376373291,1.2438312768936157,0.5846354365348816,3735552.0,-0.7609306573867798,19208,2432,2431,967.974877787
1.0,0.01692708395421505,0.16260196268558502,0.9788135886192322,29.865234375,44.34491729736328,1746195609.7120082,1.977419376373291,1.3072915077209473,0.6536458134651184,3744768.0,-0.7887524366378784,19256,2438,2437,970.230240587
1.0,0.01692708395421505,0.10776136815547943,0.9788135886192322,29.48958396911621,44.34491729736328,1746195611.2544043,1.977419376373291,1.23158860206604,0.5865885615348816,3750912.0,-0.7461221218109131,19288,2442,2441,971.772671903
1.0,0.01953125,0.149924635887146,0.9788135886192322,29.19661521911621,44.34491729736328,1746195627.4804218,1.977419376373291,1.3305792808532715,0.650390625,3816960.0,-0.6162782311439514,19632,2485,2484,987.99871472
1.0,0.015625,0.14449799060821533,0.9788135886192322,30.36328125,44.34491729736328,1746195628.2418015,1.977419376373291,1.310644507408142,0.64453125,3820032.0,-0.6700302362442017,19648,2487,2486,988.760055372
1.0,0.017578125,0.15309546887874603,0.9788135886192322,29.568359375,44.34491729736328,1746195629.762387,1.977419376373291,1.2901692390441895,0.6204426884651184,3826176.0,-0.6683209538459778,19680,2491,2490,990.280660283
1.0,0.02018229104578495,0.15387898683547974,0.9788135886192322,28.697265625,44.34491729736328,1746195632.4178078,1.977419376373291,1.29512357711792,0.6328125,3836928.0,-0.7095077037811279,19736,2498,2497,992.936004843
1.0,0.01822916604578495,0.114861398935318,0.9788135886192322,29.03580665588379,44.34491729736328,1746195634.296121,1.977419376373291,1.324218511581421,0.662109375,3844608.0,-0.6978747844696045,19776,2503,2502,994.814310977
1.0,0.02018229104578495,0.13520601391792297,0.9788135886192322,28.52018165588379,44.34491729736328,1746195652.7925239,1.977419376373291,1.3229165077209473,0.6614583134651184,3919872.0,-0.7150881290435791,20168,2552,2551,1013.310779688
1.0,0.01953125,0.12753725051879883,0.9788135886192322,29.119140625,44.34491729736328,1746195654.695094,1.977419376373291,1.35281240940094,0.67578125,3927552.0,-0.7577888369560242,20208,2557,2556,1015.213312066
1.0,0.01692708395421505,0.13453498482704163,0.9788135886192322,29.47200584411621,44.34491729736328,1746195658.851383,1.977419376373291,1.1611391305923462,0.541015625,3944448.0,-0.7820545434951782,20296,2568,2567,1019.369607736
1.0,0.01822916604578495,0.1189073920249939,0.9788135886192322,28.65234375,44.34491729736328,1746195659.2269013,1.977419376373291,1.3143717050552368,0.6555989384651184,3945984.0,-0.7580118179321289,20304,2569,2568,1019.745118383
1.0,0.02018229104578495,0.1420516073703766,0.9788135886192322,29.14974021911621,44.34491729736328,1746195660.3623135,1.977419376373291,1.3119009733200073,0.6315104365348816,3950592.0,-0.7613300085067749,20328,2572,2571,1020.880529701
1.0,0.01953125,0.1290101706981659,0.9788135886192322,28.728515625,44.34491729736328,1746195661.500561,1.977419376373291,1.3137433528900146,0.642578125,3955200.0,-0.8327056169509888,20352,2575,2574,1022.018788409
1.0,0.01822916604578495,0.11246190220117569,0.9788135886192322,28.291015625,44.34491729736328,1746195662.655787,1.977419376373291,1.2914061546325684,0.6334635615348816,3959808.0,-0.8170913457870483,20376,2578,2577,1023.174081897
1.0,0.01953125,0.13561250269412994,0.9601040482521057,29.79557228088379,45.27753448486328,1746195671.8057263,1.956678032875061,1.3368031978607178,0.66015625,3996672.0,-0.9713634252548218,20568,2602,2601,1032.323951221
1.0,0.02018229104578495,0.121474988758564,0.9601040482521057,29.38736915588379,45.27753448486328,1746195684.3037589,1.956678032875061,1.3031021356582642,0.6243489384651184,4047360.0,-0.9778209924697876,20832,2635,2634,1044.82196309
1.0,0.01822916604578495,0.11705505847930908,0.9601040482521057,29.34895896911621,45.27753448486328,1746195685.080134,1.956678032875061,1.3407551050186157,0.6549479365348816,4050432.0,-0.9405087828636169,20848,2637,2636,1045.598500356
1.0,0.02278645895421505,0.06918151676654816,0.9601040482521057,28.70052146911621,45.27753448486328,1746195693.8399336,1.956678032875061,1.3528904914855957,0.6634114384651184,4085760.0,-0.6790435314178467,21032,2660,2659,1054.358156066
1.0,0.01822916604578495,0.10793674737215042,0.9601040482521057,29.36328125,45.27753448486328,1746195697.2539945,1.956678032875061,1.2837694883346558,0.62109375,4099584.0,-0.6087801456451416,21104,2669,2668,1057.772208471
1.0,0.017578125,0.08035890758037567,0.9601040482521057,29.63932228088379,45.27753448486328,1746195702.9290087,1.956678032875061,1.3070995807647705,0.6419270634651184,4122624.0,-0.7439335584640503,21224,2684,2683,1063.447234457
1.0,0.01822916604578495,0.10904838889837265,0.9601040482521057,29.49544334411621,45.27753448486328,1746195703.3046973,1.956678032875061,1.2996060848236084,0.642578125,4124160.0,-0.778722882270813,21232,2685,2684,1063.822899893
1.0,0.01692708395421505,0.10608349740505219,0.9601040482521057,29.52864646911621,45.27753448486328,1746195705.5596275,1.956678032875061,1.2756997346878052,0.6236979365348816,4133376.0,-0.7970936298370361,21280,2691,2690,1066.077867472
1.0,0.017578125,0.08637557923793793,0.9601040482521057,28.658203125,45.27753448486328,1746195706.7219682,1.956678032875061,1.218408226966858,0.5768229365348816,4137984.0,-0.8116933107376099,21304,2694,2693,1067.240334781
1.0,0.017578125,0.12838327884674072,0.9601040482521057,29.62369728088379,45.27753448486328,1746195707.4735794,1.956678032875061,1.335924506187439,0.6666666865348816,4141056.0,-0.7763293385505676,21320,2696,2695,1067.991810696
1.0,0.01692708395421505,0.11303757131099701,0.9601040482521057,29.51692771911621,45.27753448486328,1746195718.026877,1.956678032875061,1.241926908493042,0.6080729365348816,4184064.0,-0.8874933123588562,21544,2724,2723,1078.545114015
1.0,0.01627604104578495,0.11339734494686127,0.9601040482521057,29.8125,45.27753448486328,1746195720.3150444,1.956678032875061,1.2739062309265137,0.6223958134651184,4193280.0,-0.8991926908493042,21592,2730,2729,1080.833262658
1.0,0.01888020895421505,0.09110960364341736,0.9601040482521057,28.31640625,45.27753448486328,1746195724.4784055,1.956678032875061,1.2912076711654663,0.62109375,4210176.0,-0.9281446933746338,21680,2741,2740,1084.996761094
1.0,0.01692708395421505,0.11638328433036804,0.9601040482521057,28.876953125,45.27753448486328,1746195725.9816208,1.956678032875061,1.2618229389190674,0.6087239384651184,4216320.0,-0.9149962663650513,21712,2745,2744,1086.499805201
1.0,0.01692708395421505,0.13396522402763367,0.9601040482521057,29.056640625,45.27753448486328,1746195727.1085784,1.956678032875061,1.2645963430404663,0.619140625,4220928.0,-0.9293439984321594,21736,2748,2747,1087.626738648
1.0,0.017578125,0.1053895428776741,0.9601040482521057,29.35481834411621,45.27753448486328,1746195733.5335171,1.956678032875061,1.207718014717102,0.583984375,4247040.0,-0.8073768019676208,21872,2765,2764,1094.051691233
1.0,0.017578125,0.09706466645002365,0.9601040482521057,29.27278709411621,45.27753448486328,1746195735.03936,1.956678032875061,1.33203125,0.666015625,4253184.0,-0.7556905746459961,21904,2769,2768,1095.557622935
1.0,0.02018229104578495,0.132853701710701,0.9601040482521057,28.224609375,45.27753448486328,1746195741.870498,1.956678032875061,1.29833984375,0.6197916865348816,4280832.0,-0.7954220771789551,22048,2787,2786,1102.388855167
1.0,0.02018229104578495,0.08805862069129944,0.9601040482521057,28.00325584411621,45.27753448486328,1746195751.699333,1.956678032875061,1.2613931894302368,0.60546875,4320768.0,-0.653364896774292,22256,2813,2812,1112.217567523
1.0,0.021484375,0.08798222243785858,0.9601040482521057,27.64583396911621,45.27753448486328,1746195762.6631129,1.956678032875061,1.3442188501358032,0.6608073115348816,4365312.0,-0.7751346230506897,22488,2842,2841,1123.181437286
1.0,0.02083333395421505,0.12240777164697647,0.9601040482521057,28.74283790588379,45.27753448486328,1746195763.4380944,1.956678032875061,1.3444010019302368,0.6490885615348816,4368384.0,-0.7972860336303711,22504,2844,2843,1123.95642867
1.0,0.02083333395421505,0.08048082888126373,0.9601040482521057,28.82486915588379,45.27753448486328,1746195770.6193602,1.956678032875061,1.3209893703460693,0.630859375,4397568.0,-0.8051787614822388,22656,2863,2862,1131.137580053
1.0,0.02083333395421505,0.08650410175323486,0.9601040482521057,28.13736915588379,45.27753448486328,1746195772.4972708,1.956678032875061,1.3516404628753662,0.6640625,4405248.0,-0.8599237203598022,22696,2868,2867,1133.015483964
1.0,0.02278645895421505,0.12079034000635147,0.9601040482521057,27.193359375,45.27753448486328,1746195775.1509023,1.956678032875061,1.392148494720459,0.6927083134651184,4416000.0,-0.8683421611785889,22752,2875,2874,1135.669239883
1.0,0.02083333395421505,0.08641180396080017,0.9601040482521057,28.98111915588379,45.27753448486328,1746195777.7817547,1.956678032875061,1.3646646738052368,0.6647135615348816,4426752.0,-0.8529090881347656,22808,2882,2881,1138.299963776
1.0,0.02213541604578495,0.09935964643955231,0.9601040482521057,28.283203125,45.27753448486328,1746195786.8646429,1.956678032875061,1.3497850894927979,0.650390625,4463616.0,-0.7300481796264648,23000,2906,2905,1147.382956764
1.0,0.02083333395421505,0.0823177844285965,0.9601040482521057,28.9375,45.27753448486328,1746195791.7556093,1.956678032875061,1.374166488647461,0.6848958134651184,4483584.0,-0.6858078241348267,23104,2919,2918,1152.273886077
1.0,0.01953125,0.0898059830069542,0.9601040482521057,28.58203125,45.27753448486328,1746195792.906449,1.956678032875061,1.3072232007980347,0.6315104365348816,4488192.0,-0.7334477305412292,23128,2922,2921,1153.424801169
1.0,0.02083333395421505,0.08000917732715607,0.9601040482521057,29.01171875,45.27753448486328,1746195793.2823024,1.956678032875061,1.3103644847869873,0.642578125,4489728.0,-0.7659153342247009,23136,2923,2922,1153.800533019
1.0,0.021484375,0.08202353119850159,0.9833333492279053,28.00065040588379,38.823333740234375,1746195794.4906497,1.9819296598434448,1.2379653453826904,0.5611979365348816,4494336.0,-0.7652738690376282,23160,2926,2925,1155.008856934
1.0,0.01888020895421505,0.09131993353366852,0.9833333492279053,28.73893165588379,38.823333740234375,1746195798.257042,1.9819296598434448,1.3493164777755737,0.6640625,4509696.0,-0.7697055339813232,23240,2936,2935,1158.775438768
1.0,0.02018229104578495,0.11373277753591537,0.9833333492279053,28.22721290588379,38.823333740234375,1746195803.549983,1.9819296598434448,1.2703938484191895,0.6106770634651184,4531200.0,-0.7546592950820923,23352,2950,2949,1164.068276732
1.0,0.02083333395421505,0.08400541543960571,0.9833333492279053,28.52018165588379,38.823333740234375,1746195806.5857263,1.9819296598434448,1.3632389307022095,0.6673176884651184,4543488.0,-0.7121349573135376,23416,2958,2957,1167.10394075
1.0,0.02213541604578495,0.09067872911691666,0.9833333492279053,28.53515625,38.823333740234375,1746195814.9029891,1.9819296598434448,1.3590103387832642,0.65625,4577280.0,-0.6294371485710144,23592,2980,2979,1175.421197839
1.0,0.02213541604578495,0.09725523740053177,0.9833333492279053,27.89518165588379,38.823333740234375,1746195817.9409962,1.9819296598434448,1.3068424463272095,0.6236979365348816,4589568.0,-0.6408100128173828,23656,2988,2987,1178.459253672
1.0,0.01953125,0.08672294020652771,0.9833333492279053,28.06770896911621,38.823333740234375,1746195819.851131,1.9819296598434448,1.3321481943130493,0.6516926884651184,4597248.0,-0.6465054750442505,23696,2993,2992,1180.369410468
1.0,0.02083333395421505,0.12394750863313675,0.9833333492279053,28.56575584411621,38.823333740234375,1746195828.612747,1.9819296598434448,1.1620897054672241,0.521484375,4632576.0,-0.4674418866634369,23880,3016,3015,1189.131003518
1.0,0.02083333395421505,0.10371488332748413,0.9833333492279053,28.44661521911621,38.823333740234375,1746195828.9885051,1.9819296598434448,1.2757192850112915,0.6028645634651184,4634112.0,-0.49518483877182007,23888,3017,3016,1189.506718777
1.0,0.017578125,0.08403700590133667,0.9833333492279053,28.69466209411621,38.823333740234375,1746195834.2869434,1.9819296598434448,1.248333215713501,0.6119791865348816,4655616.0,-0.6420518159866333,24000,3031,3030,1194.80516722
1.0,0.01888020895421505,0.10554031282663345,0.9833333492279053,29.12955665588379,38.823333740234375,1746195837.690003,1.9819296598434448,1.32421875,0.662109375,4669440.0,-0.7218706607818604,24072,3040,3039,1198.208217651
1.0,0.01953125,0.0637369453907013,0.9833333492279053,28.57096290588379,38.823333740234375,1746195838.4419534,1.9819296598434448,1.3067708015441895,0.6432291865348816,4672512.0,-0.7526059150695801,24088,3042,3041,1198.960151321
1.0,0.01627604104578495,0.08531133830547333,0.9833333492279053,29.05729103088379,38.823333740234375,1746195847.5188007,1.9819296598434448,1.2919366359710693,0.6334635615348816,4709376.0,-0.7990828156471252,24280,3066,3065,1208.037167131
1.0,0.02018229104578495,0.08093460649251938,0.9833333492279053,28.3046875,38.823333740234375,1746195860.3533099,1.9819296598434448,1.3229166269302368,0.6614583134651184,4761600.0,-0.7512071132659912,24552,3100,3099,1220.871634467
1.0,0.01692708395421505,0.08584675192832947,0.9833333492279053,29.12630271911621,38.823333740234375,1746195860.729647,1.9819296598434448,1.2906540632247925,0.6334635615348816,4763136.0,-0.8055309057235718,24560,3101,3100,1221.248050539
1.0,0.01822916604578495,0.08736902475357056,0.9833333492279053,29.27604103088379,38.823333740234375,1746195861.87079,1.9819296598434448,1.2874836921691895,0.6236979365348816,4767744.0,-0.831303596496582,24584,3104,3103,1222.389019322
1.0,0.01692708395421505,0.0845169946551323,0.9833333492279053,29.54231834411621,38.823333740234375,1746195865.6268518,1.9819296598434448,1.1612075567245483,0.5416666865348816,4783104.0,-0.8239691257476807,24664,3114,3113,1226.145084858
1.0,0.01953125,0.11342989653348923,0.9833333492279053,28.84244728088379,38.823333740234375,1746195868.6621268,1.9819296598434448,1.3491079807281494,0.6634114384651184,4795392.0,-0.8227688670158386,24728,3122,3121,1229.180329561
1.0,0.017578125,0.08914138376712799,0.9833333492279053,29.81315040588379,38.823333740234375,1746195873.2107615,1.9819296598434448,1.2841796875,0.62890625,4813824.0,-0.884949803352356,24824,3134,3133,1233.729092209
1.0,0.021484375,0.1189030259847641,0.9833333492279053,27.95182228088379,38.823333740234375,1746195883.000649,1.9819296598434448,1.390625,0.6953125,4853760.0,-0.681087851524353,25032,3160,3159,1243.518846398
1.0,0.02213541604578495,0.10598722100257874,0.9833333492279053,28.48177146911621,38.823333740234375,1746195888.2828746,1.9819296598434448,1.4075521230697632,0.7037760615348816,4875264.0,-0.6878172159194946,25144,3174,3173,1248.801086982
1.0,0.01822916604578495,0.07227087020874023,0.9833333492279053,27.98567771911621,38.823333740234375,1746195891.3109004,1.9819296598434448,1.3327213525772095,0.6575520634651184,4887552.0,-0.6798942685127258,25208,3182,3181,1251.82912971
1.0,0.01822916604578495,0.12044506520032883,0.9833333492279053,28.85807228088379,38.823333740234375,1746195893.1891236,1.9819296598434448,1.265279769897461,0.6106770634651184,4895232.0,-0.7311830520629883,25248,3187,3186,1253.707332502
1.0,0.01888020895421505,0.05884220078587532,0.9833333492279053,29.50390625,38.823333740234375,1746195902.6630206,1.9819296598434448,1.3059895038604736,0.6295573115348816,4933632.0,-0.575131356716156,25448,3212,3211,1263.181250577
1.0,0.02278645895421505,0.08031982183456421,0.9833333492279053,27.48828125,38.823333740234375,1746195904.1670265,1.9819296598434448,1.390625,0.6953125,4939776.0,-0.6326718330383301,25480,3216,3215,1264.685237121
1.0,0.01888020895421505,0.1367623209953308,0.9833333492279053,28.46484375,38.823333740234375,1746195913.644938,1.9819296598434448,1.286946415901184,0.6217448115348816,4978176.0,-0.5597589612007141,25680,3241,3240,1274.163133585
1.0,0.02018229104578495,0.08573183417320251,0.9833333492279053,28.56900978088379,38.823333740234375,1746195915.5183992,1.9819296598434448,1.3409439325332642,0.669921875,4985856.0,-0.5515910387039185,25720,3246,3245,1276.036597942
0.9999999403953552,0.02083333395421505,0.0887707993388176,0.9851551651954651,28.40885353088379,39.919700622558594,1746195928.8902578,1.9833970069885254,1.323697805404663,0.6256510615348816,5039616.0,-0.628781259059906,26000,3281,3280,1289.408597884
0.9999999403953552,0.021484375,0.11795401573181152,0.9851551651954651,27.853515625,39.919700622558594,1746195930.4023998,1.9833970069885254,1.3206868171691895,0.638671875,5045760.0,-0.7219647169113159,26032,3285,3284,1290.920575612
0.9999999403953552,0.02083333395421505,0.09275297820568085,0.9851551651954651,27.94661521911621,39.919700622558594,1746195930.7785578,1.9833970069885254,1.3984375,0.69921875,5047296.0,-0.7154010534286499,26040,3286,3285,1291.296847233
0.9999999403953552,0.02083333395421505,0.13311538100242615,0.9851551651954651,28.70052146911621,39.919700622558594,1746195931.1549459,1.9833970069885254,1.359375,0.6796875,5048832.0,-0.7294477224349976,26048,3287,3286,1291.673154592
0.9999999403953552,0.02083333395421505,0.09265848994255066,0.9851551651954651,28.595703125,39.919700622558594,1746195933.0340347,1.9833970069885254,1.327994704246521,0.6555989384651184,5056512.0,-0.7123257517814636,26088,3292,3291,1293.552227415
0.9999999403953552,0.01953125,0.10652170330286026,0.9851551651954651,28.33203125,39.919700622558594,1746195951.9773488,1.9833970069885254,1.295768141746521,0.6399739384651184,5133312.0,-0.7323874831199646,26488,3342,3341,1312.495583264
0.9999999403953552,0.02083333395421505,0.11592996120452881,0.9851551651954651,28.18099021911621,39.919700622558594,1746195956.5361814,1.9833970069885254,1.3231346607208252,0.6490885615348816,5151744.0,-0.6921464204788208,26584,3354,3353,1317.054509569
0.9999999403953552,0.021484375,0.11321428418159485,0.9851551651954651,28.166015625,39.919700622558594,1746195959.5620532,1.9833970069885254,1.3802083730697632,0.6901041865348816,5164032.0,-0.6698535680770874,26648,3362,3361,1320.080330592
0.9999999403953552,0.02083333395421505,0.09891071915626526,0.9851551651954651,28.5703125,39.919700622558594,1746195962.229323,1.9833970069885254,1.281022071838379,0.6145833134651184,5174784.0,-0.5896830558776855,26704,3369,3368,1322.747566786
0.9999999403953552,0.02213541604578495,0.12339973449707031,0.9851551651954651,28.04557228088379,39.919700622558594,1746195970.155148,1.9833970069885254,1.3748892545700073,0.6751301884651184,5207040.0,-0.8196196556091309,26872,3390,3389,1330.673371268
0.9999999403953552,0.02083333395421505,0.14304575324058533,0.9851551651954651,28.62434959411621,39.919700622558594,1746195973.9340513,1.9833970069885254,1.3971353769302368,0.6985676884651184,5222400.0,-0.7494338154792786,26952,3400,3399,1334.452274635
0.9999999403953552,0.02213541604578495,0.11528763175010681,0.9851551651954651,28.3515625,39.919700622558594,1746195977.3838606,1.9833970069885254,1.2717740535736084,0.6048176884651184,5236224.0,-0.7212042808532715,27024,3409,3408,1337.902207841
0.9999999403953552,0.021484375,0.10753278434276581,0.9851551651954651,27.86067771911621,39.919700622558594,1746195980.7685776,1.9833970069885254,1.3893228769302368,0.6946614384651184,5250048.0,-0.7788522839546204,27096,3418,3417,1341.286778666
0.9999999403953552,0.021484375,0.12991584837436676,0.9851551651954651,27.978515625,39.919700622558594,1746195987.5542405,1.9833970069885254,1.338736891746521,0.6614583134651184,5277696.0,-0.8806535601615906,27240,3436,3435,1348.072478751
0.9999999403953552,0.01692708395421505,0.13097229599952698,0.9851551651954651,28.96028709411621,39.919700622558594,1746195998.9175358,1.9833970069885254,1.33984375,0.669921875,5323776.0,-0.8046317100524902,27480,3466,3465,1359.435733291
0.9999999403953552,0.017578125,0.11026649177074432,0.9851551651954651,29.30794334411621,39.919700622558594,1746196015.9463396,1.9833970069885254,1.2905076742172241,0.6328125,5392896.0,-0.8307154774665833,27840,3511,3510,1376.464564744
0.9999999403953552,0.01692708395421505,0.11273754388093948,0.9851551651954651,29.89583396911621,39.919700622558594,1746196017.448977,1.9833970069885254,1.359374761581421,0.6796875,5399040.0,-0.8506132364273071,27872,3515,3514,1377.967171726
0.9999999403953552,0.017578125,0.1106947585940361,0.9851551651954651,28.89127540588379,39.919700622558594,1746196019.7056065,1.9833970069885254,1.2602343559265137,0.62109375,5408256.0,-0.9669142365455627,27920,3521,3520,1380.22388232
0.9999999403953552,0.01627604104578495,0.11709392815828323,0.9851551651954651,29.73177146911621,39.919700622558594,1746196023.8613572,1.9833970069885254,1.2462726831436157,0.6139323115348816,5425152.0,-0.9959044456481934,28008,3532,3531,1384.379576109
0.9999999403953552,0.01888020895421505,0.09200510382652283,0.9851551651954651,28.37369728088379,39.919700622558594,1746196025.3645759,1.9833970069885254,1.364583134651184,0.6822916865348816,5431296.0,-1.018836259841919,28040,3536,3535,1385.882802912
0.9999999403953552,0.02083333395421505,0.12017512321472168,0.9851551651954651,28.751953125,39.919700622558594,1746196026.126138,1.9833970069885254,1.3580728769302368,0.6790364384651184,5434368.0,-1.0248785018920898,28056,3538,3537,1386.644539387
0.9999999403953552,0.02213541604578495,0.0894356444478035,0.9851551651954651,28.0390625,39.919700622558594,1746196029.158599,1.9833970069885254,1.3489583730697632,0.6744791865348816,5446656.0,-0.9551001191139221,28120,3546,3545,1389.676792066
0.9999999403953552,0.01692708395421505,0.0941903367638588,0.9851551651954651,29.875,39.919700622558594,1746196039.3759553,1.9833970069885254,1.3190103769302368,0.6595051884651184,5488128.0,-1.076509714126587,28336,3573,3572,1399.894161238
0.9999999403953552,0.01692708395421505,0.09256523847579956,0.9851551651954651,30.01888084411621,39.919700622558594,1746196039.7515936,1.9833970069885254,1.304687261581421,0.65234375,5489664.0,-1.0607876777648926,28344,3574,3573,1400.26980254
1.0,0.01888020895421505,0.08737102895975113,0.9910045266151428,29.08854103088379,42.014244079589844,1746196053.0771148,1.9904271364212036,1.3424478769302368,0.6712239384651184,5543424.0,-0.9295846223831177,28624,3609,3608,1413.595305744
1.0,0.01888020895421505,0.0726587101817131,0.9910045266151428,29.03971290588379,42.014244079589844,1746196058.3695369,1.9904271364212036,1.2564517259597778,0.6061198115348816,5564928.0,-0.9243631362915039,28736,3623,3622,1418.887754795
1.0,0.015625,0.09106433391571045,0.9910045266151428,29.76041603088379,42.014244079589844,1746196060.254282,1.9904271364212036,1.2207485437393188,0.5859375,5572608.0,-0.8857573866844177,28776,3628,3627,1420.772494062
1.0,0.015625,0.0768774151802063,0.9910045266151428,30.18489646911621,42.014244079589844,1746196063.2630217,1.9904271364212036,1.2684569358825684,0.6276041865348816,5584896.0,-0.8027346134185791,28840,3636,3635,1423.781244423
1.0,0.01692708395421505,0.06717856228351593,0.9910045266151428,30.068359375,42.014244079589844,1746196064.0292823,1.9904271364212036,1.3111977577209473,0.6555989384651184,5587968.0,-0.7359261512756348,28856,3638,3637,1424.54760118
1.0,0.014973958022892475,0.06796864420175552,0.9910045266151428,29.65494728088379,42.014244079589844,1746196070.0690336,1.9904271364212036,1.143701195716858,0.5279948115348816,5612544.0,-0.7408264875411987,28984,3654,3653,1430.587265839
1.0,0.014973958022892475,0.07484748959541321,0.9910045266151428,30.50260353088379,42.014244079589844,1746196071.5721283,1.9904271364212036,1.1245571374893188,0.5319010615348816,5618688.0,-0.7453587055206299,29016,3658,3657,1432.0903505
1.0,0.015625,0.05864710733294487,0.9910045266151428,30.60416603088379,42.014244079589844,1746196076.4898903,1.9904271364212036,1.258238673210144,0.6217448115348816,5638656.0,-0.7859787940979004,29120,3671,3670,1437.008126164
1.0,0.015625,0.05702029541134834,0.9910045266151428,31.05859375,42.014244079589844,1746196080.2581835,1.9904271364212036,1.2345443964004517,0.58984375,5654016.0,-0.7531329393386841,29200,3681,3680,1440.776492202
1.0,0.017578125,0.06348556280136108,0.9910045266151428,29.3671875,42.014244079589844,1746196082.1416385,1.9904271364212036,1.2874022722244263,0.6334635615348816,5661696.0,-0.8429596424102783,29240,3686,3685,1442.659867512
1.0,0.01692708395421505,0.05417942255735397,0.9910045266151428,29.55078125,42.014244079589844,1746196090.8519328,1.9904271364212036,1.2489486932754517,0.583984375,5697024.0,-0.7090953588485718,29424,3709,3708,1451.3701882
1.0,0.01953125,0.04237603396177292,0.9910045266151428,29.23893165588379,42.014244079589844,1746196099.1778483,1.9904271364212036,1.3446807861328125,0.66015625,5730816.0,-0.666517972946167,29600,3731,3730,1459.696048019
1.0,0.02213541604578495,0.12336145341396332,0.9910045266151428,27.62890625,42.014244079589844,1746196108.647583,1.9904271364212036,1.3689128160476685,0.6731770634651184,5769216.0,-0.7206699848175049,29800,3756,3755,1469.165798906
1.0,0.02018229104578495,0.06007746234536171,0.9910045266151428,28.93033790588379,42.014244079589844,1746196112.8452566,1.9904271364212036,1.3680403232574463,0.671875,5786112.0,-0.6975703239440918,29888,3767,3766,1473.363492253
1.0,0.02083333395421505,0.07454648613929749,0.9910045266151428,28.20638084411621,42.014244079589844,1746196115.8765657,1.9904271364212036,1.3860286474227905,0.6920573115348816,5798400.0,-0.7487552165985107,29952,3775,3774,1476.394758467
1.0,0.02213541604578495,0.08585548400878906,0.9910045266151428,27.85546875,42.014244079589844,1746196120.0469103,1.9904271364212036,1.3815103769302368,0.6907551884651184,5815296.0,-0.7226369976997375,30040,3786,3785,1480.565132133
1.0,0.02083333395421505,0.07802294194698334,0.9910045266151428,27.77799415588379,42.014244079589844,1746196126.4919508,1.9904271364212036,1.2621222734451294,0.59765625,5841408.0,-0.6513727903366089,30176,3803,3802,1487.010152483
1.0,0.021484375,0.05889357253909111,0.9910045266151428,27.87369728088379,42.014244079589844,1746196132.1386676,1.9904271364212036,1.347037672996521,0.6614583134651184,5864448.0,-0.7410931587219238,30296,3818,3817,1492.656846039
1.0,0.01953125,0.05578799173235893,0.9910045266151428,28.90104103088379,42.014244079589844,1746196135.563452,1.9904271364212036,1.34719717502594,0.6640625,5878272.0,-0.7281321287155151,30368,3827,3826,1496.081728971
1.0,0.021484375,0.08250728249549866,0.9910045266151428,28.291015625,42.014244079589844,1746196141.274849,1.9904271364212036,1.3586002588272095,0.6686198115348816,5901312.0,-0.6401416063308716,30488,3842,3841,1501.793144732
1.0,0.02213541604578495,0.05184877663850784,0.9910045266151428,27.58138084411621,42.014244079589844,1746196147.7121103,1.9904271364212036,1.3730794191360474,0.6744791865348816,5927424.0,-0.5904754400253296,30624,3859,3858,1508.230332508
1.0,0.02083333395421505,0.052503447979688644,0.9910045266151428,28.03255271911621,42.014244079589844,1746196150.3417242,1.9904271364212036,1.3206411600112915,0.6373698115348816,5938176.0,-0.6536672115325928,30680,3866,3865,1510.859946859
1.0,0.02278645895421505,0.060404419898986816,0.9910045266151428,28.00846290588379,42.014244079589844,1746196157.1749527,1.9904271364212036,1.3973338603973389,0.6920573115348816,5965824.0,-0.656934380531311,30824,3884,3883,1517.693153045
1.0,0.021484375,0.0636637955904007,0.9822718501091003,27.35286521911621,37.67301559448242,1746196167.091656,1.9809422492980957,1.3612109422683716,0.658203125,6005760.0,-0.5518209338188171,31032,3910,3909,1527.609905654
1.0,0.02213541604578495,0.055551107972860336,0.9822718501091003,27.50520896911621,37.67301559448242,1746196169.376499,1.9809422492980957,1.3264323472976685,0.6555989384651184,6014976.0,-0.4989207684993744,31080,3916,3915,1529.894672072
1.0,0.02278645895421505,0.06409484893083572,0.9822718501091003,27.513671875,37.67301559448242,1746196178.0437162,1.9809422492980957,1.421875,0.7109375,6050304.0,-0.5259674787521362,31264,3939,3938,1538.561900732
