qvals,returned_episode_returns,_timestamp,test_returned_episode_returns,loss,_step,update_steps,test_returned_episode,grad_steps,test_returned_won_episode,env_step,test_returned_episode_lengths,returned_episode_lengths,_runtime,returned_won_episode,returned_episode
-0.32183849811553955,0.7406449317932129,1746167881.9093297,1.84592866897583,0.13514992594718933,4586,4587,1.0,36448,0.8555132746696472,7045632.0,79.62737274169922,29.75911521911621,1882.065587036,0.3509114682674408,0.0078125
-0.29734790325164795,0.4889768362045288,1746167889.481807,1.84592866897583,0.16365207731723785,4605,4606,1.0,36600,0.8555132746696472,7074816.0,79.62737274169922,28.02083396911621,1889.638026259,0.1751302182674408,0.0078125
-0.30664074420928955,0.6800904273986816,1746167891.4824007,1.84592866897583,0.14668476581573486,4610,4611,1.0,36640,0.8555132746696472,7082496.0,79.62737274169922,29.654949188232422,1891.638638864,0.318359375,0.0078125
-0.30818405747413635,0.6557983160018921,1746167895.8740907,1.84592866897583,0.11570854485034943,4621,4622,1.0,36728,0.8555132746696472,7099392.0,79.62737274169922,28.8828125,1896.030328294,0.2877604365348816,0.0078125
-0.30720725655555725,0.5718450546264648,1746167901.862924,1.84592866897583,0.13596072793006897,4636,4637,1.0,36848,0.8555132746696472,7122432.0,79.62737274169922,28.869792938232422,1902.019175566,0.232421875,0.0078125
-0.30327820777893066,0.5074602365493774,1746167903.4545016,1.84592866897583,0.14077156782150269,4640,4641,1.0,36880,0.8555132746696472,7128576.0,79.62737274169922,27.55859375,1903.61076167,0.1888020932674408,0.0078125
-0.31007516384124756,0.5984805822372437,1746167905.0511978,1.84592866897583,0.1777748465538025,4644,4645,1.0,36912,0.8555132746696472,7134720.0,79.62737274169922,28.921875,1905.207461754,0.2545573115348816,0.0078125
-0.2345626801252365,0.5366262197494507,1746167906.648719,1.84592866897583,0.15377041697502136,4648,4649,1.0,36944,0.8555132746696472,7140864.0,79.62737274169922,28.166667938232422,1906.804951419,0.2005208432674408,0.0078125
-0.2312394678592682,0.6112813949584961,1746167916.6256971,1.84592866897583,0.1248360350728035,4673,4674,1.0,37144,0.8555132746696472,7179264.0,79.62737274169922,28.09765625,1916.781918289,0.2838541865348816,0.0078125
-0.26294103264808655,0.5711028575897217,1746167923.0043476,1.84592866897583,0.12138482928276062,4689,4690,1.0,37272,0.8555132746696472,7203840.0,79.62737274169922,28.197917938232422,1923.160624175,0.23046875,0.0078125
-0.253491073846817,0.5255277156829834,1746167923.8204055,1.84592866897583,0.1409522444009781,4691,4692,1.0,37288,0.8555132746696472,7206912.0,79.62737274169922,27.81770896911621,1923.976791087,0.2024739682674408,0.0078125
-0.25327205657958984,0.7708334922790527,1746167929.4040568,1.84592866897583,0.17729797959327698,4705,4706,1.0,37400,0.8555132746696472,7228416.0,79.62737274169922,30.12890625,1929.560338816,0.3854166865348816,0.0078125
-0.2890215218067169,0.6509765982627869,1746167931.3986287,1.84592866897583,0.12834635376930237,4710,4711,1.0,37440,0.8555132746696472,7236096.0,79.62737274169922,28.46484375,1931.554837949,0.3079427182674408,0.0078125
