returned_episode,test_returned_episode_returns,returned_episode_lengths,test_returned_episode_lengths,loss,returned_won_episode,test_returned_episode,update_steps,_timestamp,grad_steps,env_step,qvals,returned_episode_returns,test_returned_won_episode,_step,_runtime
0.01497395895421505,1.5260357856750488,29.42708396911621,44.9544677734375,0.23059296607971191,0.4114583432674408,1.0,4037,1746464021.9459,32048,6200832.0,-0.7077472805976868,0.9728119373321533,0.6434707641601562,4036,1923.128457414
0.017578125,1.5260357856750488,30.38802146911621,44.9544677734375,0.23310720920562744,0.3971354365348816,1.0,4039,1746464022.870459,32064,6203904.0,-0.732235312461853,0.9474077224731445,0.6434707641601562,4038,1924.052983039
0.01497395895421505,1.5260357856750488,30.957033157348633,44.9544677734375,0.22891241312026978,0.4765625298023224,1.0,4042,1746464024.2567997,32088,6208512.0,-0.721976101398468,1.0596646070480347,0.6434707641601562,4041,1925.439336971
0.017578125,1.5260357856750488,28.380861282348633,44.9544677734375,0.2545830011367798,0.5143229365348816,1.0,4062,1746464033.511148,32248,6239232.0,-0.69469153881073,1.124043345451355,0.6434707641601562,4061,1934.693675108
0.01888020895421505,1.5260357856750488,28.79231834411621,44.9544677734375,0.2541811466217041,0.4733073115348816,1.0,4067,1746464035.822147,32288,6246912.0,-0.7314882278442383,1.044870376586914,0.6434707641601562,4066,1937.004667578
0.017578125,1.5260357856750488,28.29231834411621,44.9544677734375,0.253326952457428,0.4160156548023224,1.0,4080,1746464041.8337038,32392,6266880.0,-0.767675518989563,0.99569171667099,0.6434707641601562,4079,1943.016228216
0.01888020895421505,1.5260357856750488,28.51888084411621,44.9544677734375,0.24333448708057404,0.4173177182674408,1.0,4089,1746464045.981363,32464,6280704.0,-0.7569643259048462,0.9776653051376343,0.6434707641601562,4088,1947.163898361
0.01888020895421505,1.5260357856750488,28.26497459411621,44.9544677734375,0.25086551904678345,0.4811198115348816,1.0,4093,1746464047.8337488,32496,6286848.0,-0.7362804412841797,1.061306357383728,0.6434707641601562,4092,1949.016281018
0.017578125,1.5260357856750488,29.72395896911621,44.9544677734375,0.25908294320106506,0.2975260615348816,1.0,4142,1746464070.4870002,32888,6362112.0,-0.8122013807296753,0.8098270297050476,0.6434707641601562,4141,1971.669521176
0.017578125,1.5260357856750488,27.49739646911621,44.9544677734375,0.2734276056289673,0.4479166865348816,1.0,4145,1746464071.8737693,32912,6366720.0,-0.8024077415466309,1.0226243734359741,0.6434707641601562,4144,1973.056311121
