grad_steps,qvals,returned_episode_lengths,returned_won_episode,update_steps,returned_episode,_step,test_returned_won_episode,test_returned_episode_returns,loss,test_returned_episode_lengths,_runtime,env_step,returned_episode_returns,_timestamp,test_returned_episode
14344,0.931237518787384,28.61263084411621,0.3574219048023224,1824,0.015625,1823,0.7766726613044739,1.7461293935775757,0.44320863485336304,47.29746627807617,841.818748394,2801664,0.8779150247573853,1747629901.5970516,0.9999999403953552
14464,0.9441387057304382,29.526042938232422,0.4212239682674408,1839,0.01692708395421505,1838,0.7766726613044739,1.7461293935775757,0.36577165126800537,47.29746627807617,848.380757564,2824704,1.0105682611465454,1747629908.1590748,0.9999999403953552
14672,0.9796085953712463,29.267580032348633,0.4433594048023224,1865,0.0162760429084301,1864,0.7766726613044739,1.7461293935775757,0.37413835525512695,47.29746627807617,859.760619825,2864640,0.9910193681716919,1747629919.5388992,0.9999999403953552
14744,0.9768211841583252,28.928386688232422,0.3971354365348816,1874,0.014322916977107525,1873,0.7766726613044739,1.7461293935775757,0.38807427883148193,47.29746627807617,863.701121603,2878464,0.9831445813179016,1747629923.4794245,0.9999999403953552
14824,0.9599751234054565,29.769533157348633,0.4485677182674408,1884,0.01497395895421505,1883,0.7766726613044739,1.7461293935775757,0.3724071979522705,47.29746627807617,868.077469427,2893824,1.0236945152282715,1747629927.8557467,0.9999999403953552
14928,0.9736614227294922,29.96614646911621,0.3522135615348816,1897,0.01497395895421505,1896,0.7766726613044739,1.7461293935775757,0.40937215089797974,47.29746627807617,873.77437505,2913792,0.907349705696106,1747629933.5526772,0.9999999403953552
15288,0.9876049757003784,30.743492126464844,0.5013021230697632,1942,0.015625,1941,0.7766726613044739,1.7461293935775757,0.9589458703994751,47.29746627807617,893.465161999,2982912,1.1113862991333008,1747629953.2434518,0.9999999403953552
15408,0.9924758672714233,29.621095657348633,0.4277344048023224,1957,0.01692708395421505,1956,0.7543186545372009,1.7230173349380493,0.38266241550445557,49.29558563232422,900.130884732,3005952,0.9889659285545349,1747629959.9091637,1.0
15520,1.0055358409881592,28.89583396911621,0.5104166865348816,1971,0.01692708395421505,1970,0.7543186545372009,1.7230173349380493,0.37504079937934875,49.29558563232422,906.268524331,3027456,1.109662652015686,1747629966.0467932,1.0
15584,1.0159776210784912,30.513023376464844,0.4388020932674408,1979,0.01497395895421505,1978,0.7543186545372009,1.7230173349380493,0.36612391471862793,49.29558563232422,909.773420032,3039744,0.9830326437950134,1747629969.5517375,1.0
15608,0.9900314807891846,29.675783157348633,0.3932291865348816,1982,0.015625,1981,0.7543186545372009,1.7230173349380493,0.2805858254432678,49.29558563232422,911.087401664,3044352,0.9409972429275513,1747629970.8654535,1.0
15832,0.9733246564865112,29.000652313232422,0.4778646230697632,2010,0.017578125,2009,0.7543186545372009,1.7230173349380493,0.46160149574279785,49.29558563232422,923.342626188,3087360,1.0912233591079712,1747629983.1209035,1.0
15880,0.9684818983078003,30.17708396911621,0.53515625,2016,0.014322916977107525,2015,0.7543186545372009,1.7230173349380493,0.43701910972595215,49.29558563232422,925.964908599,3096576,1.1242403984069824,1747629985.7432017,1.0
16136,0.9524326324462891,29.931642532348633,0.6354166865348816,2048,0.01692708395421505,2047,0.7543186545372009,1.7230173349380493,0.42064595222473145,49.29558563232422,939.963547906,3145728,1.3187533617019653,1747629999.7418265,1.0
16184,0.964435338973999,30.291667938232422,0.5859375596046448,2054,0.0162760429084301,2053,0.7543186545372009,1.7230173349380493,0.42314761877059937,49.29558563232422,942.588641288,3154944,1.2083847522735596,1747630002.366952,1.0
16224,0.9462131261825562,30.301433563232422,0.5436198115348816,2059,0.015625,2058,0.7543186545372009,1.7230173349380493,0.39387816190719604,49.29558563232422,944.77422849,3162624,1.193048119544983,1747630004.5525239,1.0
16232,0.9385330677032471,30.712242126464844,0.541015625,2060,0.0162760429084301,2059,0.7543186545372009,1.7230173349380493,0.3624090552330017,49.29558563232422,945.210731709,3164160,1.14696204662323,1747630004.989009,1.0
16512,0.9418172240257263,30.382814407348633,0.6158854365348816,2095,0.017578125,2094,0.7543186545372009,1.7230173349380493,0.2896825075149536,49.29558563232422,960.538984658,3217920,1.2579379081726074,1747630020.3172908,1.0
16608,0.9637954831123352,28.277996063232422,0.4537760615348816,2107,0.0182291679084301,2106,0.7543186545372009,1.7230173349380493,0.32408130168914795,49.29558563232422,965.785012183,3236352,1.0618741512298584,1747630025.5633144,1.0
16696,0.9688251614570618,29.832683563232422,0.5182291865348816,2118,0.017578125,2117,0.7543186545372009,1.7230173349380493,0.34381550550460815,49.29558563232422,970.598885323,3253248,1.1234750747680664,1747630030.3771763,1.0
16736,0.9725160002708435,29.343751907348633,0.4342448115348816,2123,0.01497395895421505,2122,0.7543186545372009,1.7230173349380493,0.3801417648792267,49.29558563232422,972.784761567,3260928,0.9696893692016602,1747630032.5630655,1.0
16816,0.964585542678833,30.375652313232422,0.5423177480697632,2133,0.015625,2132,0.7543186545372009,1.7230173349380493,0.27864646911621094,49.29558563232422,977.188887958,3276288,1.1508406400680542,1747630036.9671457,1.0
16840,0.9735789895057678,30.183595657348633,0.4602864682674408,2136,0.01692708395421505,2135,0.7543186545372009,1.7230173349380493,0.3429371118545532,49.29558563232422,978.500343292,3280896,1.0620641708374023,1747630038.278621,1.0
16888,0.9376327395439148,29.996095657348633,0.4622395932674408,2142,0.015625,2141,0.7543186545372009,1.7230173349380493,0.2656952142715454,49.29558563232422,981.122396433,3290112,1.0581154823303223,1747630040.9006758,1.0
17016,0.9874317049980164,28.50911521911621,0.4303385615348816,2158,0.0162760429084301,2157,0.7543186545372009,1.7230173349380493,0.296161413192749,49.29558563232422,988.114153282,3314688,0.9883415699005127,1747630047.8924544,1.0
17112,0.9717839956283569,30.39388084411621,0.5078125,2170,0.015625,2169,0.7543186545372009,1.7230173349380493,0.2619101405143738,49.29558563232422,993.363986382,3333120,1.1272166967391968,1747630053.1422837,1.0
17168,0.9828039407730103,28.96224021911621,0.5247396230697632,2177,0.01497395895421505,2176,0.7543186545372009,1.7230173349380493,0.28702178597450256,49.29558563232422,996.425538469,3343872,1.1270081996917725,1747630056.2038558,1.0
17216,0.9592722058296204,29.274089813232422,0.4296875298023224,2183,0.017578125,2182,0.7543186545372009,1.7230173349380493,0.3988686203956604,49.29558563232422,999.053395242,3353088,1.0049521923065186,1747630058.8316703,1.0
17232,0.9891979098320007,29.334636688232422,0.5208333730697632,2185,0.01692708395421505,2184,0.7543186545372009,1.7230173349380493,0.2862541079521179,49.29558563232422,999.929017645,3356160,1.1153879165649414,1747630059.7073176,1.0
17296,0.9516607522964478,30.303386688232422,0.4459635615348816,2193,0.01497395895421505,2192,0.7543186545372009,1.7230173349380493,0.2668667435646057,49.29558563232422,1003.432306664,3368448,1.042268991470337,1747630063.2106178,1.0
17352,0.9646631479263306,30.580730438232422,0.5208333730697632,2200,0.01692708395421505,2199,0.7543186545372009,1.7230173349380493,0.2942773699760437,49.29558563232422,1006.500705429,3379200,1.1444305181503296,1747630066.2790213,1.0
17384,0.9826663136482239,28.71419334411621,0.6269531846046448,2204,0.017578125,2203,0.7543186545372009,1.7230173349380493,0.29003992676734924,49.29558563232422,1008.255382509,3385344,1.298599362373352,1747630068.0336738,1.0
17552,0.9909987449645996,29.220705032348633,0.55859375,2225,0.01692708395421505,2224,0.7543186545372009,1.7230173349380493,0.28976988792419434,49.29558563232422,1017.447885103,3417600,1.1572431325912476,1747630077.2260647,1.0
17584,0.998140811920166,29.17708396911621,0.5423177480697632,2229,0.0162760429084301,2228,0.7543186545372009,1.7230173349380493,0.2988492250442505,49.29558563232422,1019.204324418,3423744,1.175534963607788,1747630078.9825726,1.0
17672,1.0001640319824219,29.72200584411621,0.537109375,2240,0.017578125,2239,0.7543186545372009,1.7230173349380493,0.4324418306350708,49.29558563232422,1024.023660057,3440640,1.1941771507263184,1747630083.8019283,1.0
17696,0.9693223237991333,29.02083396911621,0.4798177480697632,2243,0.01497395895421505,2242,0.7543186545372009,1.7230173349380493,0.44286537170410156,49.29558563232422,1025.338647721,3445248,1.0719380378723145,1747630085.1169338,1.0
17792,0.9678675532341003,28.82552146911621,0.4674479365348816,2255,0.0162760429084301,2254,0.7543186545372009,1.7230173349380493,0.4036506414413452,49.29558563232422,1030.588065706,3463680,1.0797020196914673,1747630090.366357,1.0
17936,0.9869309067726135,30.089845657348633,0.5221354365348816,2273,0.015625,2272,0.7543186545372009,1.7230173349380493,0.26480406522750854,49.29558563232422,1038.485981139,3491328,1.1082807779312134,1747630098.2642772,1.0
18016,0.9735663533210754,29.813152313232422,0.4739583432674408,2283,0.0162760429084301,2282,0.845656156539917,1.8276877403259277,0.28218990564346313,48.29944610595703,1042.98021284,3506688,1.094954013824463,1747630102.7585185,1.0
18272,0.9859021902084351,29.458986282348633,0.4420573115348816,2315,0.01302083395421505,2314,0.845656156539917,1.8276877403259277,0.27441781759262085,48.29944610595703,1057.00160564,3555840,1.0087751150131226,1747630116.7799048,1.0
18472,1.0151047706604004,29.673830032348633,0.4759114682674408,2340,0.0162760429084301,2339,0.845656156539917,1.8276877403259277,0.3161782920360565,48.29944610595703,1067.945943807,3594240,1.0538667440414429,1747630127.7242324,1.0
18528,1.006767988204956,29.47591209411621,0.4576823115348816,2347,0.0162760429084301,2346,0.845656156539917,1.8276877403259277,0.30001139640808105,48.29944610595703,1071.011637727,3604992,1.0661509037017822,1747630130.7899408,1.0
18720,1.0145670175552368,30.334636688232422,0.4114583432674408,2371,0.0162760429084301,2370,0.845656156539917,1.8276877403259277,0.2791562080383301,48.29944610595703,1081.522643346,3641856,0.9974305629730225,1747630141.3009598,1.0
18752,1.0012271404266357,30.205730438232422,0.5416666865348816,2375,0.0162760429084301,2374,0.845656156539917,1.8276877403259277,0.40612900257110596,48.29944610595703,1083.27199915,3648000,1.1553494930267334,1747630143.050299,1.0
18816,1.0174468755722046,29.697917938232422,0.4720052182674408,2383,0.015625,2382,0.845656156539917,1.8276877403259277,0.3184152841567993,48.29944610595703,1086.777343786,3660288,1.0389940738677979,1747630146.5556574,1.0
19136,1.0527153015136719,29.712892532348633,0.5247396230697632,2423,0.0162760429084301,2422,0.845656156539917,1.8276877403259277,0.29763123393058777,48.29944610595703,1104.296401722,3721728,1.1437444686889648,1747630164.0747163,1.0
19152,1.0506846904754639,29.101564407348633,0.4817708730697632,2425,0.0162760429084301,2424,0.845656156539917,1.8276877403259277,0.40620750188827515,48.29944610595703,1105.170697928,3724800,1.0811877250671387,1747630164.9489787,1.0
19512,1.1075472831726074,29.839845657348633,0.541015625,2470,0.014322916977107525,2469,0.845656156539917,1.8276877403259277,0.318925678730011,48.29944610595703,1124.884668639,3793920,1.1347999572753906,1747630184.6629553,1.0
19736,1.1250561475753784,31.059898376464844,0.4322916865348816,2498,0.014322916977107525,2497,0.845656156539917,1.8276877403259277,0.3468061685562134,48.29944610595703,1137.147254373,3836928,1.0202317237854004,1747630196.9255624,1.0
19776,1.1072125434875488,30.168621063232422,0.4166666865348816,2503,0.01497395895421505,2502,0.845656156539917,1.8276877403259277,0.3343351483345032,48.29944610595703,1139.332068642,3844608,0.9725395441055298,1747630199.1103454,1.0
19904,1.124192476272583,30.187501907348633,0.5598958730697632,2519,0.01497395895421505,2518,0.845656156539917,1.8276877403259277,0.3407532572746277,48.29944610595703,1146.334722647,3869184,1.1472728252410889,1747630206.1130157,1.0
19912,1.1199212074279785,29.45052146911621,0.5481771230697632,2520,0.0182291679084301,2519,0.845656156539917,1.8276877403259277,0.42720556259155273,48.29944610595703,1146.770960123,3870720,1.2089675664901733,1747630206.5492406,1.0
20104,1.1166634559631348,29.375001907348633,0.4205729365348816,2544,0.013671875931322575,2543,0.845656156539917,1.8276877403259277,0.37318485975265503,48.29944610595703,1157.292148138,3907584,0.9679589867591858,1747630217.0702465,1.0
20112,1.1186106204986572,30.764324188232422,0.3802083432674408,2545,0.01497395895421505,2544,0.845656156539917,1.8276877403259277,0.35940802097320557,48.29944610595703,1157.730627786,3909120,0.9184887409210205,1747630217.508911,1.0
20336,1.1136034727096558,28.771486282348633,0.4993489980697632,2573,0.01692708395421505,2572,0.845656156539917,1.8276877403259277,0.31505656242370605,48.29944610595703,1170.004736677,3952128,1.0948402881622314,1747630229.7830257,1.0
20400,1.1235697269439697,29.432292938232422,0.5013021230697632,2581,0.01692708395421505,2580,0.845656156539917,1.8276877403259277,0.34310197830200195,48.29944610595703,1173.509619788,3964416,1.1139445304870605,1747630233.2879107,1.0
20432,1.1077001094818115,29.13020896911621,0.5110677480697632,2585,0.0162760429084301,2584,0.845656156539917,1.8276877403259277,0.3801475763320923,48.29944610595703,1175.264186273,3970560,1.1425576210021973,1747630235.0425045,1.0
20608,1.1030638217926025,29.147136688232422,0.4498698115348816,2607,0.01692708395421505,2606,0.803605318069458,1.7785238027572632,0.2996612787246704,49.65749740600586,1185.007696982,4004352,1.0333566665649414,1747630244.7859862,1.0
20672,1.124091386795044,29.738933563232422,0.4042969048023224,2615,0.0162760429084301,2614,0.803605318069458,1.7785238027572632,0.28858914971351624,49.65749740600586,1188.506789042,4016640,0.985508918762207,1747630248.285074,1.0
20768,1.1201461553573608,30.682292938232422,0.4277344048023224,2627,0.01497395895421505,2626,0.803605318069458,1.7785238027572632,0.2845074534416199,49.65749740600586,1193.760076641,4035072,1.0240920782089233,1747630253.5382736,1.0
20808,1.091224193572998,30.937501907348633,0.3359375298023224,2632,0.01302083395421505,2631,0.803605318069458,1.7785238027572632,0.26101410388946533,49.65749740600586,1195.9478313,4042752,0.848909854888916,1747630255.7261147,1.0
20824,1.1142141819000244,28.779298782348633,0.4895833730697632,2634,0.01497395895421505,2633,0.803605318069458,1.7785238027572632,0.28665074706077576,49.65749740600586,1196.824251734,4045824,1.090104579925537,1747630256.6025097,1.0
20888,1.1125558614730835,28.38020896911621,0.4420573115348816,2642,0.014322916977107525,2641,0.803605318069458,1.7785238027572632,0.26392003893852234,49.65749740600586,1200.322717028,4058112,0.9563421010971069,1747630260.1009314,1.0
20896,1.0976166725158691,30.297527313232422,0.5924479365348816,2643,0.01497395895421505,2642,0.803605318069458,1.7785238027572632,0.26576489210128784,49.65749740600586,1200.768847975,4059648,1.235425591468811,1747630260.5471485,1.0
21080,1.0780928134918213,29.017580032348633,0.4622395932674408,2666,0.0162760429084301,2665,0.803605318069458,1.7785238027572632,0.31868115067481995,49.65749740600586,1210.838467604,4094976,1.0585802793502808,1747630270.6167774,1.0
21200,1.089818000793457,30.587892532348633,0.5397135615348816,2681,0.0162760429084301,2680,0.803605318069458,1.7785238027572632,0.2695291042327881,49.65749740600586,1217.402933805,4118016,1.156468152999878,1747630277.1812243,1.0
21272,1.0802655220031738,28.64192771911621,0.5227864980697632,2690,0.0162760429084301,2689,0.803605318069458,1.7785238027572632,0.33429527282714844,49.65749740600586,1221.352355258,4131840,1.1229075193405151,1747630281.1306596,1.0
21352,1.067056655883789,29.605470657348633,0.4322916865348816,2700,0.015625,2699,0.803605318069458,1.7785238027572632,0.45127004384994507,49.65749740600586,1225.727400644,4147200,1.0026558637619019,1747630285.505682,1.0
21400,1.060458779335022,30.502605438232422,0.4863281548023224,2706,0.0162760429084301,2705,0.803605318069458,1.7785238027572632,0.30783170461654663,49.65749740600586,1228.346849842,4156416,1.0665725469589233,1747630288.1251469,1.0
21424,1.0654549598693848,29.988283157348633,0.5143229365348816,2709,0.01497395895421505,2708,0.803605318069458,1.7785238027572632,0.3294866979122162,49.65749740600586,1229.661064085,4161024,1.1112728118896484,1747630289.4393444,1.0
21600,1.0980839729309082,29.58919334411621,0.4746094048023224,2731,0.015625,2730,0.803605318069458,1.7785238027572632,0.32530051469802856,49.65749740600586,1239.296904664,4194816,1.070586919784546,1747630299.075206,1.0
21752,1.1016650199890137,31.002605438232422,0.4361979365348816,2750,0.01497395895421505,2749,0.803605318069458,1.7785238027572632,0.32072800397872925,49.65749740600586,1247.622227282,4224000,1.0057733058929443,1747630307.400211,1.0
21768,1.0842397212982178,29.136720657348633,0.5247396230697632,2752,0.015625,2751,0.803605318069458,1.7785238027572632,0.319635272026062,49.65749740600586,1248.494843996,4227072,1.116909384727478,1747630308.2731295,1.0
21912,1.1044931411743164,29.11849021911621,0.4186198115348816,2770,0.015625,2769,0.803605318069458,1.7785238027572632,0.38020211458206177,49.65749740600586,1256.364917157,4254720,0.9694660902023315,1747630316.1432002,1.0
21992,1.101273536682129,28.90559959411621,0.3717448115348816,2780,0.01692708395421505,2779,0.803605318069458,1.7785238027572632,0.3414994478225708,49.65749740600586,1260.746330102,4270080,0.9664629101753235,1747630320.524638,1.0
22096,1.0942314863204956,31.048179626464844,0.4472656548023224,2793,0.014322916977107525,2792,0.803605318069458,1.7785238027572632,0.39221176505088806,49.65749740600586,1266.436004528,4290048,1.0393675565719604,1747630326.2143016,1.0
22192,1.0897932052612305,30.31380271911621,0.4869791865348816,2805,0.01497395895421505,2804,0.803605318069458,1.7785238027572632,0.32437992095947266,49.65749740600586,1271.698569781,4308480,1.0706970691680908,1747630331.4768703,1.0
22424,1.1382970809936523,30.638023376464844,0.509765625,2834,0.01302083395421505,2833,0.803605318069458,1.7785238027572632,0.34719109535217285,49.65749740600586,1284.387220785,4353024,1.0971144437789917,1747630344.165505,1.0
22504,1.1289637088775635,29.31770896911621,0.3509114682674408,2844,0.014322916977107525,2843,0.803605318069458,1.7785238027572632,0.27240830659866333,49.65749740600586,1288.770208889,4368384,0.8684979677200317,1747630348.548468,1.0
22808,1.1059293746948242,30.632814407348633,0.3919270932674408,2882,0.014322916977107525,2881,0.803605318069458,1.7785238027572632,0.2613183856010437,49.65749740600586,1305.414499084,4426752,0.9685190916061401,1747630365.192772,1.0
22856,1.1105746030807495,30.656251907348633,0.4212239682674408,2888,0.011718750931322575,2887,0.803605318069458,1.7785238027572632,0.31702518463134766,49.65749740600586,1308.043603168,4435968,0.9626652002334595,1747630367.821915,1.0
23000,1.1098885536193848,30.946617126464844,0.3964844048023224,2906,0.013671875931322575,2905,0.803605318069458,1.7785238027572632,0.2780267000198364,49.65749740600586,1315.931771803,4463616,0.9952224493026733,1747630375.710074,1.0
23080,1.09589421749115,29.945314407348633,0.4003906548023224,2916,0.01692708395421505,2915,0.803605318069458,1.7785238027572632,0.30818676948547363,49.65749740600586,1320.305392452,4478976,0.996844470500946,1747630380.083699,1.0
23112,1.1027672290802002,30.904949188232422,0.3567708432674408,2920,0.015625,2919,0.803605318069458,1.7785238027572632,0.2953016757965088,49.65749740600586,1322.05987768,4485120,0.9129825830459595,1747630381.8381653,1.0
23256,1.1205146312713623,29.277345657348633,0.4993489980697632,2938,0.01497395895421505,2937,0.7695560455322266,1.7429885864257812,0.2441413700580597,54.01374435424805,1330.057319506,4512768,1.0992602109909058,1747630389.8356256,1.0
23360,1.126585841178894,29.88802146911621,0.4446614682674408,2951,0.015625,2950,0.7695560455322266,1.7429885864257812,0.3681343197822571,54.01374435424805,1335.749058925,4532736,0.9944913387298584,1747630395.527133,1.0
23512,1.0903044939041138,29.96419334411621,0.4381510615348816,2970,0.01497395895421505,2969,0.7695560455322266,1.7429885864257812,0.41598033905029297,54.01374435424805,1344.070556102,4561920,0.9882450103759766,1747630403.848855,1.0
23528,1.1011381149291992,29.558595657348633,0.3424479365348816,2972,0.014322916977107525,2971,0.7695560455322266,1.7429885864257812,0.2665354609489441,54.01374435424805,1344.944481536,4564992,0.8859275579452515,1747630404.722778,1.0
23664,1.0898247957229614,28.74739646911621,0.3951823115348816,2989,0.01497395895421505,2988,0.7695560455322266,1.7429885864257812,0.2564285397529602,54.01374435424805,1352.393747847,4591104,0.9129378199577332,1747630412.1720448,1.0
23808,1.0999126434326172,28.984376907348633,0.541015625,3007,0.01497395895421505,3006,0.7695560455322266,1.7429885864257812,0.2561571002006531,54.01374435424805,1360.302950614,4618752,1.087330937385559,1747630420.0812426,1.0
24008,1.1082254648208618,29.65755271911621,0.5013021230697632,3032,0.01497395895421505,3031,0.7695560455322266,1.7429885864257812,0.21476301550865173,54.01374435424805,1371.24125685,4657152,1.0994017124176025,1747630431.0195498,1.0
24040,1.106959342956543,29.79427146911621,0.556640625,3036,0.01692708395421505,3035,0.7695560455322266,1.7429885864257812,0.24553388357162476,54.01374435424805,1372.993045732,4663296,1.1801236867904663,1747630432.7713425,1.0
24152,1.102290153503418,28.352214813232422,0.4967448115348816,3050,0.01497395895421505,3049,0.7695560455322266,1.7429885864257812,0.25275230407714844,54.01374435424805,1379.121510463,4684800,1.0799747705459595,1747630438.8998096,1.0
24296,1.1066005229949951,29.660158157348633,0.6113281846046448,3068,0.0162760429084301,3067,0.7695560455322266,1.7429885864257812,0.23135073482990265,54.01374435424805,1387.005183198,4712448,1.230380892753601,1747630446.7834907,1.0
24304,1.0970054864883423,28.730470657348633,0.4303385615348816,3069,0.01497395895421505,3068,0.7695560455322266,1.7429885864257812,0.2654995620250702,54.01374435424805,1387.441115974,4713984,0.945915699005127,1747630447.2194235,1.0
24360,1.0843888521194458,29.78645896911621,0.560546875,3076,0.01497395895421505,3075,0.7695560455322266,1.7429885864257812,0.22846001386642456,54.01374435424805,1390.505618811,4724736,1.1585803031921387,1747630450.283927,1.0
24376,1.0757871866226196,29.97981834411621,0.4576823115348816,3078,0.01497395895421505,3077,0.7695560455322266,1.7429885864257812,0.22882798314094543,54.01374435424805,1391.38254911,4727808,1.0077265501022339,1747630451.1608346,1.0
24400,1.0772321224212646,29.277345657348633,0.4589844048023224,3081,0.015625,3080,0.7695560455322266,1.7429885864257812,0.2425892949104309,54.01374435424805,1392.69713248,4732416,1.020995020866394,1747630452.4754322,1.0
24456,1.087141990661621,28.41145896911621,0.4531250298023224,3088,0.01497395895421505,3087,0.7695560455322266,1.7429885864257812,0.19391927123069763,54.01374435424805,1395.75729527,4743168,1.0243967771530151,1747630455.5356274,1.0
24512,1.0519695281982422,29.326824188232422,0.5,3095,0.01497395895421505,3094,0.7695560455322266,1.7429885864257812,0.2042880356311798,54.01374435424805,1398.823769694,4753920,1.0588812828063965,1747630458.602071,1.0
24592,1.0813877582550049,29.52669334411621,0.4576823115348816,3105,0.0182291679084301,3104,0.7695560455322266,1.7429885864257812,0.23189744353294373,54.01374435424805,1403.203482006,4769280,1.0386520624160767,1747630462.9817746,1.0
24632,1.078717827796936,29.910808563232422,0.5,3110,0.015625,3109,0.7695560455322266,1.7429885864257812,0.2957715094089508,54.01374435424805,1405.384959877,4776960,1.083295226097107,1747630465.1632545,1.0
24760,1.0747536420822144,30.05599021911621,0.4446614682674408,3126,0.014322916977107525,3125,0.7695560455322266,1.7429885864257812,0.1950863152742386,54.01374435424805,1412.394725355,4801536,1.0133419036865234,1747630472.1730177,1.0
24776,1.082589864730835,28.764324188232422,0.6223958730697632,3128,0.0162760429084301,3127,0.7695560455322266,1.7429885864257812,0.1860426366329193,54.01374435424805,1413.271540419,4804608,1.2982165813446045,1747630473.0498133,1.0
24960,1.0908787250518799,31.098960876464844,0.4303385615348816,3151,0.015625,3150,0.7695560455322266,1.7429885864257812,0.22666126489639282,54.01374435424805,1423.338332964,4839936,1.019160509109497,1747630483.1165476,1.0
25056,1.1092363595962524,28.867189407348633,0.5110677480697632,3163,0.01692708395421505,3162,0.7695560455322266,1.7429885864257812,0.24270254373550415,54.01374435424805,1428.587472033,4858368,1.103501319885254,1747630488.3656948,1.0
25104,1.0848344564437866,29.404949188232422,0.5227864980697632,3169,0.015625,3168,0.7695560455322266,1.7429885864257812,0.30522871017456055,54.01374435424805,1431.214864101,4867584,1.0932329893112183,1747630490.993148,1.0
25176,1.112022042274475,29.42903709411621,0.5227864980697632,3178,0.01692708395421505,3177,0.7695560455322266,1.7429885864257812,0.21265578269958496,54.01374435424805,1435.154131167,4881408,1.1921013593673706,1747630494.9324431,1.0
25224,1.1146787405014038,29.695964813232422,0.6106771230697632,3184,0.015625,3183,0.7695560455322266,1.7429885864257812,0.23547303676605225,54.01374435424805,1437.784095216,4890624,1.2411450147628784,1747630497.5623806,1.0
25248,1.1168543100357056,29.707683563232422,0.4720052182674408,3187,0.0182291679084301,3186,0.7695560455322266,1.7429885864257812,0.20547151565551758,54.01374435424805,1439.094963037,4895232,1.0975130796432495,1747630498.8732438,1.0
25272,1.1234210729599,29.626955032348633,0.5983073115348816,3190,0.017578125,3189,0.7695560455322266,1.7429885864257812,0.1993602067232132,54.01374435424805,1440.409387757,4899840,1.242560625076294,1747630500.187651,1.0
25312,1.1046255826950073,29.98372459411621,0.6184896230697632,3195,0.017578125,3194,0.7695560455322266,1.7429885864257812,0.2375696301460266,54.01374435424805,1442.601284883,4907520,1.256721019744873,1747630502.3795836,1.0
25384,1.1048145294189453,29.60677146911621,0.5924479365348816,3204,0.01692708395421505,3203,0.7695560455322266,1.7429885864257812,0.19316020607948303,54.01374435424805,1446.538900392,4921344,1.2290619611740112,1747630506.3172035,1.0
25408,1.1388120651245117,29.854167938232422,0.5748698115348816,3207,0.015625,3206,0.7695560455322266,1.7429885864257812,0.513884425163269,54.01374435424805,1447.8517506,4925952,1.1878454685211182,1747630507.6300366,1.0
25480,1.1192971467971802,28.80794334411621,0.5397135615348816,3216,0.015625,3215,0.7695560455322266,1.7429885864257812,0.21256572008132935,54.01374435424805,1451.793198836,4939776,1.1263593435287476,1747630511.5715032,1.0
25552,1.1323779821395874,28.37825584411621,0.6087239980697632,3225,0.0182291679084301,3224,0.7695560455322266,1.7429885864257812,0.2638585567474365,54.01374435424805,1455.728169055,4953600,1.2395442724227905,1747630515.5064468,1.0
25784,1.1289725303649902,28.85677146911621,0.521484375,3254,0.017578125,3253,0.8941798806190491,1.8796420097351074,0.22682742774486542,46.34391403198242,1468.535918817,4998144,1.1267237663269043,1747630528.3142068,1.0
25808,1.1249289512634277,29.248699188232422,0.5579427480697632,3257,0.0162760429084301,3256,0.8941798806190491,1.8796420097351074,0.2527160048484802,46.34391403198242,1469.84597717,5002752,1.1931768655776978,1747630529.6242714,1.0
26000,1.1844289302825928,27.82356834411621,0.4720052182674408,3281,0.017578125,3280,0.8941798806190491,1.8796420097351074,0.25921350717544556,46.34391403198242,1480.346253003,5039616,1.0602107048034668,1747630540.1243517,1.0
26088,1.191890001296997,28.037761688232422,0.4635416865348816,3292,0.01692708395421505,3291,0.8941798806190491,1.8796420097351074,0.4947822690010071,46.34391403198242,1485.160595461,5056512,1.0380257368087769,1747630544.9388685,1.0
26560,1.1825313568115234,28.90559959411621,0.5618489980697632,3351,0.017578125,3350,0.8941798806190491,1.8796420097351074,0.21867011487483978,46.34391403198242,1510.994990795,5147136,1.185033917427063,1747630570.7729542,1.0
26576,1.2005252838134766,29.79231834411621,0.4296875298023224,3353,0.0162760429084301,3352,0.8941798806190491,1.8796420097351074,0.3150099515914917,46.34391403198242,1511.872312569,5150208,0.9970004558563232,1747630571.6506279,1.0
26608,1.1884684562683105,29.28255271911621,0.4765625298023224,3357,0.014322916977107525,3356,0.8941798806190491,1.8796420097351074,0.21717430651187897,46.34391403198242,1513.623786564,5156352,1.0084973573684692,1747630573.4020946,1.0
26632,1.1866693496704102,28.679689407348633,0.4980469048023224,3360,0.0162760429084301,3359,0.8941798806190491,1.8796420097351074,0.19653034210205078,46.34391403198242,1514.935180831,5160960,1.1213057041168213,1747630574.7134957,1.0
26736,1.1966054439544678,29.49349021911621,0.3912760615348816,3373,0.015625,3372,0.8941798806190491,1.8796420097351074,0.20088179409503937,46.34391403198242,1520.63370139,5180928,0.9592127799987793,1747630580.411999,1.0
26744,1.2153041362762451,30.527345657348633,0.6236979365348816,3374,0.0162760429084301,3373,0.8941798806190491,1.8796420097351074,0.20730754733085632,46.34391403198242,1521.073372201,5182464,1.268660068511963,1747630580.8516562,1.0
