test_returned_episode_lengths,_runtime,returned_episode_returns,returned_won_episode,returned_episode,grad_steps,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,_timestamp,qvals,update_steps,env_step,test_returned_won_episode,loss,_step
20.292343139648438,1197.541682773,0.7023557424545288,0.0670572966337204,0.0514322929084301,20088,15.487630844116211,1.1172808408737183,1.0,1746182268.2071285,-2.640256404876709,2542,3904512.0,0.26682135462760925,1.1194597482681274,2541
20.292343139648438,1198.453554596,0.6623343229293823,0.0488281287252903,0.0540364608168602,20104,14.508463859558105,1.1172808408737183,1.0,1746182269.1190064,-2.6893746852874756,2544,3907584.0,0.26682135462760925,1.271007776260376,2543
20.292343139648438,1205.321131844,0.6793324947357178,0.0358072929084301,0.0501302108168602,20224,15.905599594116211,1.1172808408737183,1.0,1746182275.986589,-2.496209144592285,2559,3930624.0,0.26682135462760925,0.9472808241844177,2558
20.292343139648438,1216.726828852,0.8199693560600281,0.1458333432674408,0.0475260429084301,20424,16.57421875,1.1172808408737183,1.0,1746182287.3922698,-2.4386978149414062,2584,3969024.0,0.26682135462760925,0.6750205755233765,2583
20.292343139648438,1223.568877232,0.7444011569023132,0.0722656324505806,0.0462239608168602,20544,16.94921875,1.1172808408737183,1.0,1746182294.23433,-2.428093910217285,2599,3992064.0,0.26682135462760925,0.7663595676422119,2598
20.257389068603516,1234.636813883,0.7343988418579102,0.0722656324505806,0.0514322929084301,20736,15.410808563232422,1.1069231033325195,0.9999999403953552,1746182305.3022337,-2.3301453590393066,2623,4028928.0,0.2593822479248047,1.126204252243042,2622
20.257389068603516,1246.957849002,0.7076942920684814,0.0625,0.0540364608168602,20952,15.027995109558105,1.1069231033325195,0.9999999403953552,1746182317.6233337,-2.2982571125030518,2650,4070400.0,0.2593822479248047,1.1050782203674316,2649
20.257389068603516,1249.693756313,0.8260299563407898,0.1484375149011612,0.0501302108168602,21000,15.574219703674316,1.1069231033325195,0.9999999403953552,1746182320.35921,-2.284545660018921,2656,4079616.0,0.2593822479248047,1.1007273197174072,2655
20.257389068603516,1261.56438292,0.7483783960342407,0.0891927108168602,0.0527343787252903,21208,15.303386688232422,1.1069231033325195,0.9999999403953552,1746182332.2298367,-2.2722253799438477,2682,4119552.0,0.2593822479248047,1.1209323406219482,2681
20.257389068603516,1262.021117099,0.7581322193145752,0.0917968824505806,0.0468750037252903,21216,16.561199188232422,1.1069231033325195,0.9999999403953552,1746182332.6865573,-2.2222673892974854,2683,4121088.0,0.2593822479248047,0.9935514330863953,2682
20.257389068603516,1265.670575275,0.7003079056739807,0.0475260429084301,0.0507812537252903,21280,16.10872459411621,1.1069231033325195,0.9999999403953552,1746182336.336023,-2.329960346221924,2691,4133376.0,0.2593822479248047,0.906749427318573,2690
20.257389068603516,1270.692037582,0.7524622082710266,0.0911458358168602,0.0462239608168602,21368,16.731121063232422,1.1069231033325195,0.9999999403953552,1746182341.357503,-2.3335747718811035,2702,4150272.0,0.2593822479248047,0.9519882202148438,2701
20.257389068603516,1281.646991759,0.6893821954727173,0.0501302108168602,0.0514322929084301,21560,15.522136688232422,1.1069231033325195,0.9999999403953552,1746182352.3124413,-2.3057289123535156,2726,4187136.0,0.2593822479248047,0.8980383276939392,2725
20.257389068603516,1286.66556923,0.7422230839729309,0.0794270858168602,0.0488281287252903,21648,16.13216209411621,1.1069231033325195,0.9999999403953552,1746182357.3310018,-2.2352564334869385,2737,4204032.0,0.2593822479248047,1.1158130168914795,2736
20.257389068603516,1292.141043164,0.768892228603363,0.1028645858168602,0.0475260429084301,21744,16.72005271911621,1.1069231033325195,0.9999999403953552,1746182362.8065035,-2.280651569366455,2749,4222464.0,0.2593822479248047,0.9091843962669373,2748
20.257389068603516,1294.878172454,0.7967093586921692,0.1191406324505806,0.0475260429084301,21792,16.697265625,1.1069231033325195,0.9999999403953552,1746182365.543638,-2.2905449867248535,2755,4231680.0,0.2593822479248047,0.830901026725769,2754
20.257389068603516,1298.990427585,0.7237098813056946,0.0605468787252903,0.0475260429084301,21864,16.57356834411621,1.1069231033325195,0.9999999403953552,1746182369.6559002,-2.334658622741699,2764,4245504.0,0.2593822479248047,0.7455501556396484,2763
20.257389068603516,1304.921274377,0.6957151293754578,0.0520833358168602,0.0520833358168602,21968,15.102213859558105,1.1069231033325195,0.9999999403953552,1746182375.5867224,-2.4048104286193848,2777,4265472.0,0.2593822479248047,0.6949476599693298,2776
20.257389068603516,1308.118525623,0.7449457049369812,0.0924479216337204,0.0533854179084301,22024,14.995443344116211,1.1069231033325195,0.9999999403953552,1746182378.7839894,-2.496143341064453,2784,4276224.0,0.2593822479248047,0.6013064384460449,2783
20.257389068603516,1311.315267036,0.7075403332710266,0.0449218787252903,0.0520833358168602,22080,15.442708969116211,1.1069231033325195,0.9999999403953552,1746182381.9806786,-2.53350567817688,2791,4286976.0,0.2593822479248047,0.6599851846694946,2790
20.257389068603516,1314.051839263,0.7830967307090759,0.1074218824505806,0.0520833358168602,22128,15.559246063232422,1.1069231033325195,0.9999999403953552,1746182384.7172837,-2.551527500152588,2797,4296192.0,0.2593822479248047,0.748019278049469,2796
20.257389068603516,1315.876360332,0.7173296809196472,0.0748697966337204,0.0533854179084301,22160,14.895182609558105,1.1069231033325195,0.9999999403953552,1746182386.5417907,-2.5975375175476074,2801,4302336.0,0.2593822479248047,0.802492082118988,2800
20.257389068603516,1322.719057312,0.7038944959640503,0.0553385429084301,0.0533854179084301,22280,15.135416984558105,1.1069231033325195,0.9999999403953552,1746182393.3845038,-2.7937655448913574,2816,4325376.0,0.2593822479248047,0.6622486114501953,2815
20.257389068603516,1323.63104993,0.6401989459991455,0.010416666977107525,0.0546875037252903,22296,15.023438453674316,1.1069231033325195,0.9999999403953552,1746182394.2964907,-2.700369358062744,2818,4328448.0,0.2593822479248047,0.7328020334243774,2817
20.257389068603516,1324.087179827,0.779000997543335,0.1113281324505806,0.0488281287252903,22304,16.224609375,1.1069231033325195,0.9999999403953552,1746182394.7526295,-2.724785327911377,2819,4329984.0,0.2593822479248047,0.6745463609695435,2818
20.257389068603516,1330.016596857,0.8057174682617188,0.1230468824505806,0.0475260429084301,22408,16.47200584411621,1.1069231033325195,0.9999999403953552,1746182400.68203,-2.7568917274475098,2832,4349952.0,0.2593822479248047,0.5865556597709656,2831
20.257389068603516,1332.298215239,0.769365668296814,0.0930989608168602,0.0468750037252903,22448,16.607421875,1.1069231033325195,0.9999999403953552,1746182402.9636583,-2.725071430206299,2837,4357632.0,0.2593822479248047,0.6488929986953735,2836
20.257389068603516,1335.949051104,0.7361270189285278,0.0800781324505806,0.0527343787252903,22512,15.373699188232422,1.1069231033325195,0.9999999403953552,1746182406.6144812,-2.854552984237671,2845,4369920.0,0.2593822479248047,0.6587142944335938,2844
20.257389068603516,1340.05325023,0.8256511688232422,0.1419270932674408,0.0468750037252903,22584,16.73828125,1.1069231033325195,0.9999999403953552,1746182410.718698,-2.7922041416168213,2854,4383744.0,0.2593822479248047,0.6978118419647217,2853
20.257389068603516,1355.570565006,0.8101918697357178,0.1236979216337204,0.0475260429084301,22856,16.803386688232422,1.1069231033325195,0.9999999403953552,1746182426.2360182,-2.818431854248047,2888,4435968.0,0.2593822479248047,0.6939926147460938,2887
20.257389068603516,1357.397546772,0.7783145308494568,0.1002604216337204,0.0475260429084301,22888,16.654949188232422,1.1069231033325195,0.9999999403953552,1746182428.0629857,-2.8607027530670166,2892,4442112.0,0.2593822479248047,0.7345205545425415,2891
20.257389068603516,1360.595335343,0.8328126668930054,0.1569010466337204,0.0481770858168602,22944,16.469402313232422,1.1069231033325195,0.9999999403953552,1746182431.2607605,-2.9113426208496094,2899,4452864.0,0.2593822479248047,0.7153180837631226,2898
20.257389068603516,1363.787788266,0.7539536952972412,0.0957031324505806,0.0501302108168602,23000,15.884766578674316,1.1069231033325195,0.9999999403953552,1746182434.4532363,-2.806741952896118,2906,4463616.0,0.2593822479248047,0.8755388259887695,2905
20.257389068603516,1366.525846971,0.7047704458236694,0.0546875037252903,0.0494791679084301,23048,15.819662094116211,1.1069231033325195,0.9999999403953552,1746182437.1912982,-2.853848934173584,2912,4472832.0,0.2593822479248047,0.958878755569458,2911
