test_returned_won_episode,qvals,test_returned_episode_lengths,loss,env_step,returned_episode,grad_steps,returned_won_episode,_timestamp,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,update_steps,returned_episode_returns,_step,_runtime
0.08472906798124313,0.21734853088855743,49.698524475097656,4.4199538230896,2637312.0,0.0182291679084301,13488,0.1165364608168602,1746456782.4290586,27.385417938232422,0.7523815035820007,1.0,1717,0.537527859210968,1716,859.599580711
0.08472906798124313,0.21693477034568787,49.698524475097656,4.032358169555664,2640384.0,0.014322916977107525,13504,0.1191406324505806,1746456783.3641777,27.01106834411621,0.7523815035820007,1.0,1719,0.47707799077033997,1718,860.534772489
0.08472906798124313,0.21113842725753784,49.698524475097656,3.6105308532714844,2661888.0,0.014322916977107525,13616,0.0442708358168602,1746456789.8931632,30.18684959411621,0.7523815035820007,1.0,1733,0.47391441464424133,1732,867.063610803
0.08472906798124313,0.18439428508281708,49.698524475097656,2.7747151851654053,2668032.0,0.01302083395421505,13648,0.0553385429084301,1746456791.7575042,28.01692771911621,0.7523815035820007,1.0,1737,0.46574926376342773,1736,868.928032937
0.08472906798124313,0.2361222207546234,49.698524475097656,3.1469483375549316,2694144.0,0.01302083395421505,13784,0.0585937537252903,1746456799.6661084,28.254558563232422,0.7523815035820007,1.0,1754,0.45595481991767883,1753,876.836555773
0.08472906798124313,0.20150226354599,49.698524475097656,2.969933032989502,2717184.0,0.009765625931322575,13904,0.1171875074505806,1746456806.642978,28.68489646911621,0.7523815035820007,1.0,1769,0.44971272349357605,1768,883.813482625
0.08472906798124313,0.20127993822097778,49.698524475097656,2.068948268890381,2740224.0,0.014322916977107525,14024,0.0423177108168602,1746456813.6436698,28.66536521911621,0.7523815035820007,1.0,1784,0.42847535014152527,1783,890.814176678
0.08472906798124313,0.2413068562746048,49.698524475097656,2.5065674781799316,2760192.0,0.01302083395421505,14128,0.0592447929084301,1746456819.6962013,28.617189407348633,0.7523815035820007,1.0,1797,0.4587554633617401,1796,896.866693498
0.08472906798124313,0.23030208051204681,49.698524475097656,2.5233469009399414,2767872.0,0.014322916977107525,14168,0.0240885429084301,1746456822.0153186,26.836589813232422,0.7523815035820007,1.0,1802,0.4413474202156067,1801,899.185872827
0.08472906798124313,0.24787002801895142,49.698524475097656,2.992049217224121,2769408.0,0.014322916977107525,14176,0.02669270895421505,1746456822.480487,27.72786521911621,0.7523815035820007,1.0,1803,0.39589980244636536,1802,899.650971797
0.08472906798124313,0.25305646657943726,49.698524475097656,3.094766855239868,2795520.0,0.014322916977107525,14312,0.1360677182674408,1746456830.4001448,28.472658157348633,0.7523815035820007,1.0,1820,0.567218542098999,1819,907.570576699
0.08472906798124313,0.2024209201335907,49.698524475097656,2.2778406143188477,2803200.0,0.012369791977107525,14352,0.0618489608168602,1746456832.7377737,28.89583396911621,0.7523815035820007,1.0,1825,0.4185599982738495,1824,909.908250828
0.08472906798124313,0.21904399991035461,49.698524475097656,2.722405433654785,2821632.0,0.011718750931322575,14448,0.1647135466337204,1746456838.3328383,28.619792938232422,0.7523815035820007,1.0,1837,0.567160964012146,1836,915.503353445
0.08472906798124313,0.24398493766784668,49.698524475097656,2.3189051151275635,2849280.0,0.013671875931322575,14592,0.1979166716337204,1746456846.7155485,28.537111282348633,0.7523815035820007,1.0,1855,0.662408709526062,1854,923.886120318
0.08472906798124313,0.24829070270061493,49.698524475097656,2.8316152095794678,2853888.0,0.0162760429084301,14616,0.0520833358168602,1746456848.1179216,29.26497459411621,0.7523815035820007,1.0,1858,0.46786800026893616,1857,925.288478909
0.08472906798124313,0.22680605947971344,49.698524475097656,2.97428035736084,2855424.0,0.01692708395421505,14624,0.0983072966337204,1746456848.5858967,27.37239646911621,0.7523815035820007,1.0,1859,0.49574586749076843,1858,925.756397406
0.08472906798124313,0.25462034344673157,49.698524475097656,3.713627338409424,2869248.0,0.015625,14696,0.0813802108168602,1746456852.7764046,28.21028709411621,0.7523815035820007,1.0,1868,0.5222976803779602,1867,929.94691668
0.08472906798124313,0.2501501441001892,49.698524475097656,2.482801914215088,2872320.0,0.015625,14712,0.1927083432674408,1746456853.7133741,27.79817771911621,0.7523815035820007,1.0,1870,0.6428744792938232,1869,930.884039953
0.08472906798124313,0.2721542418003082,49.698524475097656,3.86236834526062,2941440.0,0.01497395895421505,15072,0.1647135466337204,1746456874.6866157,30.14192771911621,0.7523815035820007,1.0,1915,0.6071780323982239,1914,951.857092929
0.08472906798124313,0.26965415477752686,49.698524475097656,3.9033613204956055,2952192.0,0.015625,15128,0.1927083432674408,1746456877.9420366,27.992839813232422,0.7523815035820007,1.0,1922,0.6188921928405762,1921,955.11249562
0.08472906798124313,0.26764431595802307,49.698524475097656,4.33204460144043,2953728.0,0.01692708395421505,15136,0.1848958432674408,1746456878.412706,27.776042938232422,0.7523815035820007,1.0,1923,0.6438519954681396,1922,955.583343551
0.08472906798124313,0.26832520961761475,49.698524475097656,1.6902897357940674,2956800.0,0.013671875931322575,15152,0.1015625074505806,1746456879.342152,27.16536521911621,0.7523815035820007,1.0,1925,0.4899626076221466,1924,956.512607907
0.08472906798124313,0.2566378712654114,49.698524475097656,1.8423590660095215,2964480.0,0.015625,15192,0.0761718824505806,1746456881.674871,27.21809959411621,0.7523815035820007,1.0,1930,0.48525023460388184,1929,958.845345721
0.2665245234966278,0.2973349690437317,53.178035736083984,1.99847412109375,3044352.0,0.012369791977107525,15608,0.1992187649011612,1746456906.0110013,29.73958396911621,1.0283805131912231,0.9999999403953552,1982,0.6497238278388977,1981,983.181454633
0.2665245234966278,0.2911636233329773,53.178035736083984,2.063288927078247,3047424.0,0.015625,15624,0.2480468899011612,1746456906.9391675,29.320964813232422,1.0283805131912231,0.9999999403953552,1984,0.769892692565918,1983,984.109715704
0.2665245234966278,0.3009101450443268,53.178035736083984,1.5225224494934082,3056640.0,0.01497395895421505,15672,0.1035156324505806,1746456909.7342186,28.119792938232422,1.0283805131912231,0.9999999403953552,1990,0.5440352559089661,1989,986.904857316
0.2665245234966278,0.3251155614852905,53.178035736083984,1.385763168334961,3064320.0,0.014322916977107525,15712,0.1178385466337204,1746456912.0582695,29.39778709411621,1.0283805131912231,0.9999999403953552,1995,0.5448106527328491,1994,989.228731684
0.2665245234966278,0.3055110573768616,53.178035736083984,1.5058567523956299,3081216.0,0.015625,15800,0.1100260466337204,1746456917.1854796,30.326824188232422,1.0283805131912231,0.9999999403953552,2006,0.5535097122192383,2005,994.356107918
0.2665245234966278,0.30680954456329346,53.178035736083984,1.8574875593185425,3095040.0,0.013671875931322575,15872,0.2949219048023224,1746456921.376603,29.053386688232422,1.0283805131912231,0.9999999403953552,2015,0.8048016428947449,2014,998.547221956
0.2665245234966278,0.31887972354888916,53.178035736083984,1.42778742313385,3098112.0,0.015625,15888,0.1503906399011612,1746456922.3059735,28.416017532348633,1.0283805131912231,0.9999999403953552,2017,0.5713257193565369,2016,999.476438782
0.2665245234966278,0.38625115156173706,53.178035736083984,1.6134285926818848,3122688.0,0.01497395895421505,16016,0.2408854365348816,1746456929.7720559,27.869792938232422,1.0283805131912231,0.9999999403953552,2033,0.7190015912055969,2032,1006.942624199
0.2665245234966278,0.35816240310668945,53.178035736083984,0.9137773513793945,3127296.0,0.015625,16040,0.1132812574505806,1746456931.1646922,27.662761688232422,1.0283805131912231,0.9999999403953552,2036,0.5634869337081909,2035,1008.33513698
0.2665245234966278,0.30411195755004883,53.178035736083984,0.9605256915092468,3139584.0,0.01302083395421505,16104,0.2252604216337204,1746456934.8888047,27.130861282348633,1.0283805131912231,0.9999999403953552,2044,0.7056099772453308,2043,1012.059272246
0.2665245234966278,0.3338819742202759,53.178035736083984,0.9411090612411499,3148800.0,0.0162760429084301,16152,0.1178385466337204,1746456937.6900678,26.516277313232422,1.0283805131912231,0.9999999403953552,2050,0.5095998048782349,2049,1014.860582882
0.2665245234966278,0.31773054599761963,53.178035736083984,0.9333990812301636,3191808.0,0.015625,16376,0.2220052182674408,1746456950.7128527,29.357423782348633,1.0283805131912231,0.9999999403953552,2078,0.7351258993148804,2077,1027.883349944
0.2665245234966278,0.2660214900970459,53.178035736083984,0.7436084151268005,3219456.0,0.01497395895421505,16520,0.2845052182674408,1746456959.0813658,28.755861282348633,1.0283805131912231,0.9999999403953552,2096,0.7624668478965759,2095,1036.251972846
0.2665245234966278,0.26418423652648926,53.178035736083984,0.7559579610824585,3220992.0,0.01497395895421505,16528,0.2128906399011612,1746456959.5499218,28.07747459411621,1.0283805131912231,0.9999999403953552,2097,0.6572136282920837,2096,1036.720441713
0.2665245234966278,0.23468036949634552,53.178035736083984,0.9381115436553955,3230208.0,0.01497395895421505,16576,0.1764322966337204,1746456962.3527472,27.603517532348633,1.0283805131912231,0.9999999403953552,2103,0.6268308162689209,2102,1039.52324567
0.2665245234966278,0.2878859043121338,53.178035736083984,0.8663807511329651,3231744.0,0.01497395895421505,16584,0.0651041716337204,1746456962.816582,29.988283157348633,1.0283805131912231,0.9999999403953552,2104,0.5115674734115601,2103,1039.987040406
0.2665245234966278,0.22675088047981262,53.178035736083984,0.851220428943634,3259392.0,0.01106770895421505,16728,0.2799479365348816,1746456971.1891525,28.133464813232422,1.0283805131912231,0.9999999403953552,2122,0.6663116812705994,2121,1048.359681499
0.2665245234966278,0.2549944221973419,53.178035736083984,0.8102261424064636,3270144.0,0.015625,16784,0.2246093899011612,1746456974.487603,28.547527313232422,1.0283805131912231,0.9999999403953552,2129,0.7114303708076477,2128,1051.658048648
0.2665245234966278,0.24332721531391144,53.178035736083984,0.8398594856262207,3288576.0,0.01692708395421505,16880,0.3007812798023224,1746456980.079049,26.71028709411621,1.0283805131912231,0.9999999403953552,2141,0.7703567743301392,2140,1057.249517792
0.2665245234966278,0.20946457982063293,53.178035736083984,0.790398895740509,3291648.0,0.015625,16896,0.2246093899011612,1746456981.0082474,28.699220657348633,1.0283805131912231,0.9999999403953552,2143,0.7258934378623962,2142,1058.178838034
0.2665245234966278,0.2586987018585205,53.178035736083984,0.7540696859359741,3313152.0,0.0182291679084301,17008,0.1764322966337204,1746456987.5457659,27.38802146911621,1.0283805131912231,0.9999999403953552,2157,0.6375890970230103,2156,1064.716218342
0.2665245234966278,0.23890626430511475,53.178035736083984,0.819083571434021,3319296.0,0.0162760429084301,17040,0.3522135615348816,1746456989.4133813,28.19270896911621,1.0283805131912231,0.9999999403953552,2161,0.8387724757194519,2160,1066.583951894
0.2665245234966278,0.23580452799797058,53.178035736083984,1.1043171882629395,3322368.0,0.0182291679084301,17056,0.2265625149011612,1746456990.344109,26.510417938232422,1.0283805131912231,0.9999999403953552,2163,0.6499975919723511,2162,1067.514547735
0.2665245234966278,0.2543257176876068,53.178035736083984,0.8451306819915771,3330048.0,0.01497395895421505,17096,0.1015625074505806,1746456992.6708782,27.652345657348633,1.0283805131912231,0.9999999403953552,2168,0.5185471773147583,2167,1069.841390181
0.2665245234966278,0.1992865800857544,53.178035736083984,1.1111817359924316,3366912.0,0.014322916977107525,17288,0.0553385429084301,1746457003.834836,28.794923782348633,1.0283805131912231,0.9999999403953552,2192,0.4726603329181671,2191,1081.005475011
0.2665245234966278,0.3087247312068939,53.178035736083984,0.5803892612457275,3472896.0,0.015625,17840,0.1953125149011612,1746457035.9737785,28.54036521911621,1.0283805131912231,0.9999999403953552,2261,0.6548488140106201,2260,1113.144281508
0.4492223262786865,0.3369896113872528,47.0924072265625,0.6764812469482422,3529728.0,0.012369791977107525,18136,0.1712239682674408,1746457053.3180022,30.041667938232422,1.2586448192596436,1.0,2298,0.5905071496963501,2297,1130.488508283
0.4492223262786865,0.23767124116420746,47.0924072265625,0.6255773901939392,3546624.0,0.0201822929084301,18224,0.1087239608168602,1746457058.4362795,27.367189407348633,1.2586448192596436,1.0,2309,0.5431839227676392,2308,1135.606785056
0.4492223262786865,0.2349923551082611,47.0924072265625,0.6688766479492188,3548160.0,0.01888020895421505,18232,0.1341145932674408,1746457058.9084918,26.375001907348633,1.2586448192596436,1.0,2310,0.6039921045303345,2309,1136.079171624
0.4492223262786865,0.21694263815879822,47.0924072265625,0.5974414348602295,3554304.0,0.0201822929084301,18264,0.1731770932674408,1746457060.7710693,25.635417938232422,1.2586448192596436,1.0,2314,0.6106895208358765,2313,1137.941553956
0.4492223262786865,0.21918924152851105,47.0924072265625,0.5797342658042908,3563520.0,0.01888020895421505,18312,0.1647135466337204,1746457063.5653484,27.893230438232422,1.2586448192596436,1.0,2320,0.6546111702919006,2319,1140.735790678
0.4492223262786865,0.27104365825653076,47.0924072265625,0.6529596447944641,3571200.0,0.015625,18352,0.1555989682674408,1746457065.8936114,26.52474021911621,1.2586448192596436,1.0,2325,0.5954000949859619,2324,1143.064181048
0.4492223262786865,0.2750541865825653,47.0924072265625,0.5835007429122925,3583488.0,0.0182291679084301,18416,0.2024739682674408,1746457069.6169047,26.900392532348633,1.2586448192596436,1.0,2333,0.6755402684211731,2332,1146.787380752
0.4492223262786865,0.28656208515167236,47.0924072265625,0.6991390585899353,3592704.0,0.015625,18464,0.2734375,1746457072.4028864,28.746095657348633,1.2586448192596436,1.0,2339,0.8067507743835449,2338,1149.573397091
0.4492223262786865,0.2926523685455322,47.0924072265625,0.5708349347114563,3626496.0,0.0162760429084301,18640,0.1360677182674408,1746457082.6444209,27.835939407348633,1.2586448192596436,1.0,2361,0.5547320246696472,2360,1159.814880402
0.4492223262786865,0.2776477336883545,47.0924072265625,0.5447624325752258,3638784.0,0.0162760429084301,18704,0.3339844048023224,1746457086.363093,28.389324188232422,1.2586448192596436,1.0,2369,0.8277883529663086,2368,1163.533654763
0.4492223262786865,0.20183733105659485,47.0924072265625,0.5180189609527588,3678720.0,0.0162760429084301,18912,0.2532552182674408,1746457098.4758062,27.900392532348633,1.2586448192596436,1.0,2395,0.7465022206306458,2394,1175.646276742
0.4492223262786865,0.1902756243944168,47.0924072265625,0.4881719648838043,3700224.0,0.01497395895421505,19024,0.2747395932674408,1746457105.000421,27.675783157348633,1.2586448192596436,1.0,2409,0.7529453635215759,2408,1182.170942289
0.4492223262786865,0.21698006987571716,47.0924072265625,0.49583542346954346,3704832.0,0.01888020895421505,19048,0.3300781548023224,1746457106.3941126,25.865236282348633,1.2586448192596436,1.0,2412,0.8275815844535828,2411,1183.56467661
0.4492223262786865,0.15095271170139313,47.0924072265625,0.45155978202819824,3718656.0,0.0182291679084301,19120,0.2128906399011612,1746457110.5730906,28.04036521911621,1.2586448192596436,1.0,2421,0.6915895342826843,2420,1187.743538691
0.4492223262786865,0.13774701952934265,47.0924072265625,0.5347569584846497,3726336.0,0.017578125,19160,0.1790364682674408,1746457112.8983915,27.945964813232422,1.2586448192596436,1.0,2426,0.6609907150268555,2425,1190.0689011
0.4492223262786865,0.1403684914112091,47.0924072265625,0.5059813261032104,3735552.0,0.013671875931322575,19208,0.3535156548023224,1746457115.705887,26.001955032348633,1.2586448192596436,1.0,2432,0.8549107313156128,2431,1192.876389935
0.4492223262786865,0.17993369698524475,47.0924072265625,0.537016749382019,3744768.0,0.017578125,19256,0.3216145932674408,1746457118.494986,26.101564407348633,1.2586448192596436,1.0,2438,0.839391827583313,2437,1195.665493907
0.4492223262786865,0.15484720468521118,47.0924072265625,0.7933951616287231,3750912.0,0.015625,19288,0.2473958432674408,1746457120.364612,29.65364646911621,1.2586448192596436,1.0,2442,0.738379716873169,2441,1197.535041548
0.4492223262786865,0.1470232903957367,47.0924072265625,0.6741344332695007,3816960.0,0.01497395895421505,19632,0.2272135466337204,1746457140.3975644,29.335939407348633,1.2586448192596436,1.0,2485,0.717730700969696,2484,1217.568014571
0.4492223262786865,0.16047504544258118,47.0924072265625,0.6038561463356018,3820032.0,0.017578125,19648,0.138671875,1746457141.3251774,26.576824188232422,1.2586448192596436,1.0,2487,0.5711668729782104,2486,1218.495838512
0.4492223262786865,0.15563631057739258,47.0924072265625,0.6222538352012634,3826176.0,0.0182291679084301,19680,0.3320312798023224,1746457143.1798124,29.32942771911621,1.2586448192596436,1.0,2491,0.8175767064094543,2490,1220.350332132
0.4492223262786865,0.16818523406982422,47.0924072265625,0.8118067383766174,3836928.0,0.014322916977107525,19736,0.3678385615348816,1746457146.4410818,27.746095657348633,1.2586448192596436,1.0,2498,0.8995077013969421,2497,1223.611550495
0.4492223262786865,0.20203694701194763,47.0924072265625,0.536476194858551,3844608.0,0.01888020895421505,19776,0.1653645932674408,1746457148.7703,28.11458396911621,1.2586448192596436,1.0,2503,0.6901983022689819,2502,1225.940789037
0.4492223262786865,0.12292104214429855,47.0924072265625,0.5411959290504456,3919872.0,0.0162760429084301,20168,0.3554687798023224,1746457171.5764728,30.015626907348633,1.2586448192596436,1.0,2552,0.8877373337745667,2551,1248.746978597
0.4492223262786865,0.11364436149597168,47.0924072265625,0.532206118106842,3927552.0,0.01692708395421505,20208,0.2968750298023224,1746457173.9585502,29.837892532348633,1.2586448192596436,1.0,2557,0.8079257607460022,2556,1251.129123472
0.4492223262786865,0.21264544129371643,47.0924072265625,0.665673553943634,3944448.0,0.017578125,20296,0.4016927182674408,1746457179.066704,29.086589813232422,1.2586448192596436,1.0,2568,0.9380574822425842,2567,1256.237151238
0.4492223262786865,0.2093457728624344,47.0924072265625,0.5590341687202454,3945984.0,0.01497395895421505,20304,0.3522135615348816,1746457179.5376644,30.13411521911621,1.2586448192596436,1.0,2569,0.8706151247024536,2568,1256.708232117
0.4492223262786865,0.1670169234275818,47.0924072265625,0.5956688523292542,3950592.0,0.01497395895421505,20328,0.2486979365348816,1746457180.9416254,27.92903709411621,1.2586448192596436,1.0,2572,0.7019382119178772,2571,1258.112190344
0.4492223262786865,0.1828325092792511,47.0924072265625,0.6481713056564331,3955200.0,0.01692708395421505,20352,0.4082031548023224,1746457182.3366802,28.888673782348633,1.2586448192596436,1.0,2575,0.9700016379356384,2574,1259.507241473
0.4492223262786865,0.1385720819234848,47.0924072265625,0.6005381345748901,3959808.0,0.01692708395421505,20376,0.2819010615348816,1746457183.7428825,28.343751907348633,1.2586448192596436,1.0,2578,0.7649543881416321,2577,1260.913438258
0.46660304069519043,0.16263382136821747,48.303436279296875,0.6094794273376465,3996672.0,0.01692708395421505,20568,0.3248698115348816,1746457195.0172067,28.52864646911621,1.2895219326019287,1.0,2602,0.8367968201637268,2601,1272.187656033
0.46660304069519043,0.2090809941291809,48.303436279296875,0.48584240674972534,4047360.0,0.01692708395421505,20832,0.1894531399011612,1746457210.3989325,27.428386688232422,1.2895219326019287,1.0,2635,0.6615404486656189,2634,1287.56942309
0.46660304069519043,0.22829852998256683,48.303436279296875,0.5287914276123047,4050432.0,0.0162760429084301,20848,0.2578125,1746457211.334419,28.146486282348633,1.2895219326019287,1.0,2637,0.7952175736427307,2636,1288.504980792
0.46660304069519043,0.17251063883304596,48.303436279296875,0.5667205452919006,4085760.0,0.01692708395421505,21032,0.3496094048023224,1746457222.0425549,29.265626907348633,1.2895219326019287,1.0,2660,0.9065338373184204,2659,1299.213019062
0.46660304069519043,0.12240970134735107,48.303436279296875,0.429742693901062,4099584.0,0.01497395895421505,21104,0.2682291865348816,1746457226.2408087,27.38020896911621,1.2895219326019287,1.0,2669,0.7569893002510071,2668,1303.41132117
0.46660304069519043,0.0891503244638443,48.303436279296875,0.48107481002807617,4122624.0,0.01497395895421505,21224,0.271484375,1746457233.2352924,27.806642532348633,1.2895219326019287,1.0,2684,0.7597563862800598,2683,1310.405814419
0.46660304069519043,0.10902620851993561,48.303436279296875,0.48084068298339844,4124160.0,0.01692708395421505,21232,0.2115885466337204,1746457233.7076855,26.610027313232422,1.2895219326019287,1.0,2685,0.6530140042304993,2684,1310.878125482
0.46660304069519043,0.08390220999717712,48.303436279296875,0.5271062850952148,4133376.0,0.01692708395421505,21280,0.1464843899011612,1746457236.5069778,27.556642532348633,1.2895219326019287,1.0,2691,0.6206682920455933,2690,1313.677425888
0.46660304069519043,0.09546247124671936,48.303436279296875,0.5871917605400085,4137984.0,0.0182291679084301,21304,0.1627604216337204,1746457237.8989346,28.443361282348633,1.2895219326019287,1.0,2694,0.6503621339797974,2693,1315.069395244
0.46660304069519043,0.05942453071475029,48.303436279296875,1.1994329690933228,4141056.0,0.0182291679084301,21320,0.3216145932674408,1746457238.838472,29.916667938232422,1.2895219326019287,1.0,2696,0.8491498231887817,2695,1316.00899911
0.46660304069519043,0.0626601055264473,48.303436279296875,0.37481939792633057,4184064.0,0.0162760429084301,21544,0.2154947966337204,1746457251.8499596,28.01888084411621,1.2895219326019287,1.0,2724,0.6732573509216309,2723,1329.020446744
0.46660304069519043,0.059334997087717056,48.303436279296875,0.3772733211517334,4193280.0,0.01692708395421505,21592,0.2278645932674408,1746457254.6466317,28.70442771911621,1.2895219326019287,1.0,2730,0.714813768863678,2729,1331.817271491
0.46660304069519043,0.036639221012592316,48.303436279296875,0.4193823039531708,4210176.0,0.017578125,21680,0.3248698115348816,1746457259.7702997,27.912761688232422,1.2895219326019287,1.0,2741,0.8758224248886108,2740,1336.940734206
0.46660304069519043,-0.016651198267936707,48.303436279296875,0.4576230049133301,4216320.0,0.012369791977107525,21712,0.1940104216337204,1746457261.6441052,28.367189407348633,1.2895219326019287,1.0,2745,0.6095988750457764,2744,1338.81463465
0.46660304069519043,-0.01705535314977169,48.303436279296875,0.47548991441726685,4220928.0,0.01692708395421505,21736,0.3183594048023224,1746457263.0376,29.218751907348633,1.2895219326019287,1.0,2748,0.8336085677146912,2747,1340.208176205
0.46660304069519043,0.031407393515110016,48.303436279296875,0.4008950889110565,4247040.0,0.0162760429084301,21872,0.3470052182674408,1746457270.9473906,29.611980438232422,1.2895219326019287,1.0,2765,0.8477694988250732,2764,1348.117830887
0.46660304069519043,0.052664708346128464,48.303436279296875,0.3877502679824829,4253184.0,0.0182291679084301,21904,0.3600260615348816,1746457272.8029783,29.40950584411621,1.2895219326019287,1.0,2769,0.9030662775039673,2768,1349.973417363
0.46660304069519043,0.019395088776946068,48.303436279296875,0.3941221237182617,4280832.0,0.01692708395421505,22048,0.3046875298023224,1746457281.1922417,29.05989646911621,1.2895219326019287,1.0,2787,0.8268851637840271,2786,1358.362675776
0.46660304069519043,0.013041330501437187,48.303436279296875,0.2914011478424072,4320768.0,0.0162760429084301,22256,0.2662760615348816,1746457293.3171322,29.850261688232422,1.2895219326019287,1.0,2813,0.7833760976791382,2812,1370.487643915
0.46660304069519043,0.03677283972501755,48.303436279296875,0.36605724692344666,4365312.0,0.01692708395421505,22488,0.26953125,1746457306.81598,29.039064407348633,1.2895219326019287,1.0,2842,0.7978602647781372,2841,1383.986451419
0.46660304069519043,0.01962839812040329,48.303436279296875,0.38673609495162964,4368384.0,0.01692708395421505,22504,0.265625,1746457307.752363,28.569011688232422,1.2895219326019287,1.0,2844,0.7387461066246033,2843,1384.922900229
0.46660304069519043,-0.022192243486642838,48.303436279296875,0.36082467436790466,4397568.0,0.0162760429084301,22656,0.2070312649011612,1746457316.6237373,29.113283157348633,1.2895219326019287,1.0,2863,0.6930182576179504,2862,1393.794218384
0.46660304069519043,-0.043723851442337036,48.303436279296875,0.32329005002975464,4405248.0,0.0162760429084301,22696,0.3294270932674408,1746457318.9502814,29.88020896911621,1.2895219326019287,1.0,2868,0.8577437996864319,2867,1396.120716922
0.46660304069519043,-0.058863382786512375,48.303436279296875,0.32088780403137207,4416000.0,0.0182291679084301,22752,0.3795573115348816,1746457322.2078605,27.259767532348633,1.2895219326019287,1.0,2875,0.9021992683410645,2874,1399.378413129
0.46660304069519043,-0.09673677384853363,48.303436279296875,0.2823280692100525,4426752.0,0.0182291679084301,22808,0.3509114682674408,1746457325.4737973,27.867839813232422,1.2895219326019287,1.0,2882,0.8808497786521912,2881,1402.644321048
0.46660304069519043,-0.11318632960319519,48.303436279296875,0.27887943387031555,4463616.0,0.01692708395421505,23000,0.3085937798023224,1746457336.6308873,29.49739646911621,1.2895219326019287,1.0,2906,0.8368737697601318,2905,1413.801454313
0.46660304069519043,-0.15961307287216187,48.303436279296875,0.3738096356391907,4483584.0,0.0182291679084301,23104,0.3457031548023224,1746457342.7002344,27.820314407348633,1.2895219326019287,1.0,2919,0.8532118201255798,2918,1419.870723737
0.46660304069519043,-0.1820749044418335,48.303436279296875,0.33996111154556274,4488192.0,0.0162760429084301,23128,0.2161458432674408,1746457344.0970092,27.51692771911621,1.2895219326019287,1.0,2922,0.698226273059845,2921,1421.267589852
0.46660304069519043,-0.18402862548828125,48.303436279296875,0.3241465985774994,4489728.0,0.0201822929084301,23136,0.3131510615348816,1746457344.5608137,28.64192771911621,1.2895219326019287,1.0,2923,0.8777341842651367,2922,1421.731263576
0.4901350140571594,-0.18257662653923035,50.83073806762695,0.3679353892803192,4494336.0,0.01497395895421505,23160,0.3828125298023224,1746457346.082217,29.225261688232422,1.33395516872406,1.0,2926,0.9034339189529419,2925,1423.252659196
0.4901350140571594,-0.1750733107328415,50.83073806762695,0.324434757232666,4509696.0,0.01497395895421505,23240,0.2486979365348816,1746457350.7366705,30.969402313232422,1.33395516872406,1.0,2936,0.7559865117073059,2935,1427.907226802
0.4901350140571594,-0.19317135214805603,50.83073806762695,0.3234223425388336,4531200.0,0.01888020895421505,23352,0.2167968899011612,1746457357.250841,26.68099021911621,1.33395516872406,1.0,2950,0.689062237739563,2949,1434.421294331
0.4901350140571594,-0.15405066311359406,50.83073806762695,0.2975619435310364,4543488.0,0.0162760429084301,23416,0.2180989682674408,1746457360.9766946,28.173830032348633,1.33395516872406,1.0,2958,0.6564083695411682,2957,1438.147294303
0.4901350140571594,-0.20410893857479095,50.83073806762695,0.35709312558174133,4577280.0,0.0182291679084301,23592,0.2330729216337204,1746457371.2175384,28.01106834411621,1.33395516872406,1.0,2980,0.7112540006637573,2979,1448.388133833
0.4901350140571594,-0.21902763843536377,50.83073806762695,0.5197198390960693,4589568.0,0.0182291679084301,23656,0.2630208432674408,1746457374.9807124,27.55989646911621,1.33395516872406,1.0,2988,0.7515432238578796,2987,1452.151162077
0.4901350140571594,-0.23302488029003143,50.83073806762695,0.5097364187240601,4597248.0,0.017578125,23696,0.3085937798023224,1746457377.3138516,29.044923782348633,1.33395516872406,1.0,2993,0.8252015709877014,2992,1454.484362257
0.4901350140571594,-0.2561371922492981,50.83073806762695,0.36591753363609314,4632576.0,0.01692708395421505,23880,0.3750000298023224,1746457388.0245104,28.721355438232422,1.33395516872406,1.0,3016,0.9147955775260925,3015,1465.194981976
0.4901350140571594,-0.25861525535583496,50.83073806762695,0.37596139311790466,4634112.0,0.01497395895421505,23888,0.3118489682674408,1746457388.49185,29.25325584411621,1.33395516872406,1.0,3017,0.8188115358352661,3016,1465.662421304
0.4901350140571594,-0.2250664383172989,50.83073806762695,0.3840309977531433,4655616.0,0.01692708395421505,24000,0.4218750298023224,1746457395.008863,28.916667938232422,1.33395516872406,1.0,3031,0.9944758415222168,3030,1472.179336714
0.4901350140571594,-0.2552303373813629,50.83073806762695,0.3013906478881836,4669440.0,0.01888020895421505,24072,0.4055989682674408,1746457399.198837,28.72981834411621,1.33395516872406,1.0,3040,0.957750678062439,3039,1476.369318281
0.4901350140571594,-0.21131139993667603,50.83073806762695,0.31419625878334045,4672512.0,0.01497395895421505,24088,0.4361979365348816,1746457400.125684,30.606121063232422,1.33395516872406,1.0,3042,0.9766736626625061,3041,1477.296238983
0.4901350140571594,-0.2121230512857437,50.83073806762695,0.3416355848312378,4709376.0,0.01953125186264515,24280,0.3502604365348816,1746457411.3098025,28.180339813232422,1.33395516872406,1.0,3066,0.8883394002914429,3065,1488.480264783
0.4901350140571594,-0.23222191631793976,50.83073806762695,0.42303162813186646,4761600.0,0.01692708395421505,24552,0.2727864682674408,1746457427.1696215,27.832683563232422,1.33395516872406,1.0,3100,0.7872315645217896,3099,1504.340065112
