test_returned_won_episode,test_returned_episode_returns,_runtime,returned_episode_lengths,returned_episode_returns,qvals,returned_won_episode,grad_steps,test_returned_episode,loss,update_steps,test_returned_episode_lengths,_step,env_step,_timestamp,returned_episode
0.3048543632030487,1.21318781375885,734.488940685,28.244792938232422,0.4820501506328583,-0.6469648480415344,0.162109375,13624,0.9999999403953552,0.15011651813983917,1734,87.99805450439453,1733,2663424.0,1746159420.3670647,0.0078125
0.3048543632030487,1.21318781375885,735.291604256,29.131511688232422,0.43278154730796814,-0.646898627281189,0.1178385466337204,13640,0.9999999403953552,0.14275482296943665,1736,87.99805450439453,1735,2666496.0,1746159421.1697807,0.0078125
0.3048543632030487,1.21318781375885,736.49662583,26.84895896911621,0.32987016439437866,-0.5501173138618469,0.0631510466337204,13664,0.9999999403953552,0.1716279238462448,1739,87.99805450439453,1738,2671104.0,1746159422.3748167,0.0078125
0.3048543632030487,1.21318781375885,740.511855074,28.6015625,0.4306875169277191,-0.4547775983810425,0.1243489608168602,13744,0.9999999403953552,0.18614561855793,1749,87.99805450439453,1748,2686464.0,1746159426.3899763,0.0078125
0.3048543632030487,1.21318781375885,744.92834536,28.037761688232422,0.4702734649181366,-0.37714093923568726,0.1497395932674408,13832,0.9999999403953552,0.18035513162612915,1760,87.99805450439453,1759,2703360.0,1746159430.8065107,0.0078125
0.3048543632030487,1.21318781375885,746.534718527,28.322917938232422,0.5223552584648132,-0.4164276123046875,0.1953125,13864,0.9999999403953552,0.12941479682922363,1764,87.99805450439453,1763,2709504.0,1746159432.4129066,0.0078125
0.3048543632030487,1.21318781375885,750.549788991,28.0625,0.524441123008728,-0.5446276664733887,0.1985677182674408,13944,0.9999999403953552,0.14727512001991272,1774,87.99805450439453,1773,2724864.0,1746159436.4279552,0.0078125
0.3048543632030487,1.21318781375885,754.566480537,27.09375,0.5193273425102234,-0.5128844380378723,0.2102864682674408,14024,0.9999999403953552,0.20152200758457184,1784,87.99805450439453,1783,2740224.0,1746159440.444669,0.0078125
0.3048543632030487,1.21318781375885,758.181601586,28.4296875,0.43199044466018677,-0.43434375524520874,0.1315104216337204,14096,0.9999999403953552,0.16076570749282837,1793,87.99805450439453,1792,2754048.0,1746159444.059754,0.0078125
0.3048543632030487,1.21318781375885,761.795720593,28.248699188232422,0.5031481981277466,-0.39446118474006653,0.1848958432674408,14168,0.9999999403953552,0.15536952018737793,1802,87.99805450439453,1801,2767872.0,1746159447.6739023,0.0078125
0.3048543632030487,1.21318781375885,762.999789398,28.90234375,0.5180461406707764,-0.397874116897583,0.193359375,14192,0.9999999403953552,0.16102585196495056,1805,87.99805450439453,1804,2772480.0,1746159448.8779807,0.0078125
0.3048543632030487,1.21318781375885,766.212951348,27.123699188232422,0.40298253297805786,-0.49864470958709717,0.1119791716337204,14256,0.9999999403953552,0.1987290382385254,1813,87.99805450439453,1812,2784768.0,1746159452.0911376,0.008463541977107525
0.3048543632030487,1.21318781375885,768.220054935,30.11458396911621,0.6068375110626221,-0.38925331830978394,0.2454427182674408,14296,0.9999999403953552,0.16742049157619476,1818,87.99805450439453,1817,2792448.0,1746159454.0982397,0.0078125
0.3048543632030487,1.21318781375885,771.43398785,27.87630271911621,0.42953380942344666,-0.3797155022621155,0.125,14360,0.9999999403953552,0.15261459350585938,1826,87.99805450439453,1825,2804736.0,1746159457.312164,0.0078125
0.3048543632030487,1.21318781375885,777.855955111,26.91927146911621,0.3380199074745178,-0.3490939140319824,0.0638020858168602,14488,0.9999999403953552,0.15892274677753448,1842,87.99805450439453,1841,2829312.0,1746159463.734122,0.0078125
0.3048543632030487,1.21318781375885,785.49021104,28.549480438232422,0.41377949714660645,-0.35461702942848206,0.1106770858168602,14640,0.9999999403953552,0.19956310093402863,1861,87.99805450439453,1860,2858496.0,1746159471.3683932,0.0078125
0.3048543632030487,1.21318781375885,793.92058531,29.42708396911621,0.5668221712112427,-0.44061926007270813,0.2161458432674408,14808,0.9999999403953552,0.32708579301834106,1882,87.99805450439453,1881,2890752.0,1746159479.7987552,0.0078125
0.3048543632030487,1.21318781375885,818.82984465,28.205730438232422,0.4085853099822998,-0.468380868434906,0.1080729216337204,15304,0.9999999403953552,0.22002583742141724,1944,87.99805450439453,1943,2985984.0,1746159504.7080169,0.0078125
0.3048543632030487,1.21318781375885,820.842063928,30.03255271911621,0.5428340435028076,-0.510130763053894,0.193359375,15344,0.9999999403953552,0.2185167670249939,1949,87.99805450439453,1948,2993664.0,1746159506.7202775,0.0078125
0.5473887920379639,1.4953680038452148,824.959333956,26.59765625,0.46915048360824585,-0.506790041923523,0.17578125,15424,1.0,0.207513689994812,1959,86.68859100341797,1958,3009024.0,1746159510.8374023,0.0078125
0.5473887920379639,1.4953680038452148,835.405867575,26.32552146911621,0.32568806409835815,-0.39573386311531067,0.0559895858168602,15632,1.0,0.213554248213768,1985,86.68859100341797,1984,3048960.0,1746159521.2840617,0.0078125
0.5473887920379639,1.4953680038452148,853.48854022,27.13411521911621,0.3915526866912842,-0.4268910586833954,0.0989583358168602,15992,1.0,0.2202829122543335,2030,86.68859100341797,2029,3118080.0,1746159539.366736,0.0078125
0.5473887920379639,1.4953680038452148,854.29203479,28.921875,0.4968242049217224,-0.4001261591911316,0.1686197966337204,16008,1.0,0.19530367851257324,2032,86.68859100341797,2031,3121152.0,1746159540.1702394,0.0078125
0.5473887920379639,1.4953680038452148,855.096258287,27.69661521911621,0.42264223098754883,-0.4444708228111267,0.12890625,16024,1.0,0.1868230700492859,2034,86.68859100341797,2033,3124224.0,1746159540.9744399,0.0078125
0.5473887920379639,1.4953680038452148,860.319163158,30.00520896911621,0.629976749420166,-0.3845248222351074,0.26953125,16128,1.0,0.21209213137626648,2047,86.68859100341797,2046,3144192.0,1746159546.1973522,0.0078125
0.5473887920379639,1.4953680038452148,865.942835568,28.05208396911621,0.3642924726009369,-0.45738157629966736,0.06640625,16240,1.0,0.18993732333183289,2061,86.68859100341797,2060,3165696.0,1746159551.821029,0.0078125
0.5473887920379639,1.4953680038452148,872.373917343,28.182292938232422,0.524025559425354,-0.40442025661468506,0.2044270932674408,16368,1.0,0.22629490494728088,2077,86.68859100341797,2076,3190272.0,1746159558.2520914,0.0078125
0.5473887920379639,1.4953680038452148,879.608058005,28.00130271911621,0.5078620910644531,-0.44706419110298157,0.1861979216337204,16512,1.0,0.2246478646993637,2095,86.68859100341797,2094,3217920.0,1746159565.4862502,0.0078125
0.5473887920379639,1.4953680038452148,881.620321757,25.7890625,0.47692880034446716,-0.4717044234275818,0.193359375,16552,1.0,0.21111483871936798,2100,86.68859100341797,2099,3225600.0,1746159567.498527,0.0078125
0.5473887920379639,1.4953680038452148,885.235427708,28.787761688232422,0.5403977632522583,-0.3939415514469147,0.2115885466337204,16624,1.0,0.1936548352241516,2109,86.68859100341797,2108,3239424.0,1746159571.1135683,0.0078125
0.5473887920379639,1.4953680038452148,887.244406536,29.35677146911621,0.5433273315429688,-0.43286827206611633,0.208984375,16664,1.0,0.19157348573207855,2114,86.68859100341797,2113,3247104.0,1746159573.122605,0.0078125
0.5473887920379639,1.4953680038452148,892.46812829,29.29817771911621,0.6638566255569458,-0.44488197565078735,0.3111979365348816,16768,1.0,0.22248205542564392,2127,86.68859100341797,2126,3267072.0,1746159578.346325,0.0078125
0.5473887920379639,1.4953680038452148,897.285290846,27.916667938232422,0.5134700536727905,-0.49483007192611694,0.2005208432674408,16864,1.0,0.18661366403102875,2139,86.68859100341797,2138,3285504.0,1746159583.1634636,0.0078125
0.5473887920379639,1.4953680038452148,901.321444731,29.08984375,0.5423119068145752,-0.465267539024353,0.2057291716337204,16944,1.0,0.23533356189727783,2149,86.68859100341797,2148,3300864.0,1746159587.1996264,0.0078125
0.5473887920379639,1.4953680038452148,902.927141046,28.36067771911621,0.5415915250778198,-0.45974940061569214,0.2194010466337204,16976,1.0,0.1894536316394806,2153,86.68859100341797,2152,3307008.0,1746159588.80535,0.0078125
0.5473887920379639,1.4953680038452148,920.195157467,28.40755271911621,0.4919080138206482,-0.5064190626144409,0.1764322966337204,17320,1.0,0.24456924200057983,2196,86.68859100341797,2195,3373056.0,1746159606.073307,0.0078125
0.5473887920379639,1.4953680038452148,922.611546265,27.10677146911621,0.5355408191680908,-0.5066300630569458,0.2298177182674408,17368,1.0,0.17272701859474182,2202,86.68859100341797,2201,3382272.0,1746159608.4897127,0.0078125
0.5473887920379639,1.4953680038452148,925.019249959,25.20833396911621,0.34351202845573425,-0.5022496581077576,0.0826822966337204,17416,1.0,0.19086450338363647,2208,86.68859100341797,2207,3391488.0,1746159610.897466,0.0078125
0.5473887920379639,1.4953680038452148,926.624781773,27.38411521911621,0.5081825256347656,-0.3860684037208557,0.2037760466337204,17448,1.0,0.2058960497379303,2212,86.68859100341797,2211,3397632.0,1746159612.502989,0.0078125
0.5473887920379639,1.4953680038452148,933.048832121,29.291667938232422,0.5748304128646851,-0.562987208366394,0.2369791716337204,17576,1.0,0.18857131898403168,2228,86.68859100341797,2227,3422208.0,1746159618.9270208,0.0078125
0.5473887920379639,1.4953680038452148,937.468655862,27.717449188232422,0.5021912455558777,-0.4822928011417389,0.1888020932674408,17664,1.0,0.24329018592834473,2239,86.68859100341797,2238,3439104.0,1746159623.3468425,0.0078125
0.5473887920379639,1.4953680038452148,943.088161138,28.4765625,0.46297627687454224,-0.5193688869476318,0.1529947966337204,17776,1.0,0.1998831033706665,2253,86.68859100341797,2252,3460608.0,1746159628.9663339,0.0078125
0.5473887920379639,1.4953680038452148,943.890772157,29.151042938232422,0.5176551342010498,-0.5042019486427307,0.1868489682674408,17792,1.0,0.23263132572174072,2255,86.68859100341797,2254,3463680.0,1746159629.768956,0.0078125
0.5473887920379639,1.4953680038452148,947.102422554,27.166667938232422,0.543244481086731,-0.5567770004272461,0.2265625,17856,1.0,0.2156996726989746,2263,86.68859100341797,2262,3475968.0,1746159632.9805932,0.0078125
0.5473887920379639,1.4953680038452148,951.118613263,25.979167938232422,0.41063034534454346,-0.5594494342803955,0.1419270932674408,17936,1.0,0.23642611503601074,2273,86.68859100341797,2272,3491328.0,1746159636.9967856,0.0078125
0.5473887920379639,1.4953680038452148,951.520182356,28.45442771911621,0.6395925283432007,-0.5924896001815796,0.2923177182674408,17944,1.0,0.192078098654747,2274,86.68859100341797,2273,3492864.0,1746159637.398339,0.0078125
0.764132559299469,1.743355393409729,960.863786807,26.71484375,0.4680773615837097,-0.5372409224510193,0.1764322966337204,18128,1.0,0.2189033329486847,2297,83.3021469116211,2296,3528192.0,1746159646.7419786,0.0078125
0.764132559299469,1.743355393409729,962.068446245,26.7421875,0.5588517189025879,-0.5616421699523926,0.2454427182674408,18152,1.0,0.2204722762107849,2300,83.3021469116211,2299,3532800.0,1746159647.9466474,0.0078125
0.764132559299469,1.743355393409729,972.105894058,28.01953125,0.5830618143081665,-0.548317551612854,0.251953125,18352,1.0,0.17817139625549316,2325,83.3021469116211,2324,3571200.0,1746159657.9840832,0.0078125
0.764132559299469,1.743355393409729,972.908290783,28.35286521911621,0.5308384895324707,-0.5467624664306641,0.2037760466337204,18368,1.0,0.24277034401893616,2327,83.3021469116211,2326,3574272.0,1746159658.786501,0.0078125
0.764132559299469,1.743355393409729,973.309589354,26.74739646911621,0.44980984926223755,-0.5695109963417053,0.1575520932674408,18376,1.0,0.21806487441062927,2328,83.3021469116211,2327,3575808.0,1746159659.1877737,0.0078125
0.764132559299469,1.743355393409729,974.112080928,26.873699188232422,0.5030655860900879,-0.5621695518493652,0.203125,18392,1.0,0.19709131121635437,2330,83.3021469116211,2329,3578880.0,1746159659.9902968,0.0078125
0.764132559299469,1.743355393409729,987.760754334,28.627605438232422,0.5237895250320435,-0.5667744874954224,0.2018229216337204,18664,1.0,0.20669791102409363,2364,83.3021469116211,2363,3631104.0,1746159673.6389265,0.0078125
0.764132559299469,1.743355393409729,988.563589938,26.58984375,0.4938497543334961,-0.5255420804023743,0.201171875,18680,1.0,0.21120810508728027,2366,83.3021469116211,2365,3634176.0,1746159674.4417791,0.0078125
0.764132559299469,1.743355393409729,989.366116027,27.6171875,0.4921509623527527,-0.5623267889022827,0.1875,18696,1.0,0.21737387776374817,2368,83.3021469116211,2367,3637248.0,1746159675.2442966,0.0078125
0.764132559299469,1.743355393409729,999.402747448,28.963542938232422,0.5785620212554932,-0.5013468265533447,0.2337239682674408,18896,1.0,0.2132883071899414,2393,83.3021469116211,2392,3675648.0,1746159685.280934,0.00911458395421505
0.764132559299469,1.743355393409729,1003.826289943,26.64453125,0.4758281111717224,-0.52211594581604,0.1875,18984,1.0,0.25530076026916504,2404,83.3021469116211,2403,3692544.0,1746159689.7044747,0.0078125
0.764132559299469,1.743355393409729,1005.834450791,28.022136688232422,0.6192322373390198,-0.46632054448127747,0.2916666865348816,19024,1.0,0.2034178078174591,2409,83.3021469116211,2408,3700224.0,1746159691.7126224,0.0078125
0.764132559299469,1.743355393409729,1006.235922139,27.34765625,0.5215353965759277,-0.45231539011001587,0.2005208432674408,19032,1.0,0.21086986362934113,2410,83.3021469116211,2409,3701760.0,1746159692.1140883,0.0078125
0.764132559299469,1.743355393409729,1012.663595641,27.100261688232422,0.4858419597148895,-0.36733749508857727,0.1907552182674408,19160,1.0,0.19129174947738647,2426,83.3021469116211,2425,3726336.0,1746159698.5417712,0.0078125
0.764132559299469,1.743355393409729,1016.275308254,26.643230438232422,0.4059081971645355,-0.3944482207298279,0.1197916716337204,19232,1.0,0.19003215432167053,2435,83.3021469116211,2434,3740160.0,1746159702.153485,0.0078125
0.764132559299469,1.743355393409729,1034.352385055,28.236980438232422,0.5463205575942993,-0.34442323446273804,0.228515625,19592,1.0,0.19488218426704407,2480,83.3021469116211,2479,3809280.0,1746159720.2305648,0.0078125
0.764132559299469,1.743355393409729,1036.762447745,27.046875,0.442740261554718,-0.37818989157676697,0.150390625,19640,1.0,0.18475370109081268,2486,83.3021469116211,2485,3818496.0,1746159722.6406202,0.0078125
0.764132559299469,1.743355393409729,1047.605731469,25.764324188232422,0.49838876724243164,-0.41699498891830444,0.21484375,19856,1.0,0.15890787541866302,2513,83.3021469116211,2512,3859968.0,1746159733.4839003,0.0078125
0.764132559299469,1.743355393409729,1051.226549239,29.14583396911621,0.5754861831665039,-0.465192586183548,0.2350260466337204,19928,1.0,0.16772302985191345,2522,83.3021469116211,2521,3873792.0,1746159737.1047187,0.0078125
0.764132559299469,1.743355393409729,1053.23337728,29.00911521911621,0.6177729964256287,-0.434728741645813,0.26953125,19968,1.0,0.17369526624679565,2527,83.3021469116211,2526,3881472.0,1746159739.1115649,0.0078125
0.764132559299469,1.743355393409729,1053.634737969,28.682292938232422,0.49907082319259644,-0.43699929118156433,0.181640625,19976,1.0,0.1663411557674408,2528,83.3021469116211,2527,3883008.0,1746159739.5129278,0.0078125
0.764132559299469,1.743355393409729,1066.892154991,27.8359375,0.49560660123825073,-0.4310770034790039,0.185546875,20240,1.0,0.17627231776714325,2561,83.3021469116211,2560,3933696.0,1746159752.770358,0.0078125
0.764132559299469,1.743355393409729,1072.536917472,28.131511688232422,0.49615415930747986,-0.3286914825439453,0.181640625,20352,1.0,0.15553784370422363,2575,83.3021469116211,2574,3955200.0,1746159758.3954983,0.0078125
0.764132559299469,1.743355393409729,1074.544414547,26.421875,0.4527117609977722,-0.29891371726989746,0.158203125,20392,1.0,0.14830118417739868,2580,83.3021469116211,2579,3962880.0,1746159760.422605,0.0078125
0.764132559299469,1.743355393409729,1076.551291481,25.828125,0.4878683090209961,-0.3863219916820526,0.2005208432674408,20432,1.0,0.19509901106357574,2585,83.3021469116211,2584,3970560.0,1746159762.4294798,0.0078125
0.764132559299469,1.743355393409729,1078.559605088,29.1875,0.7038860321044922,-0.3753816485404968,0.333984375,20472,1.0,0.20279553532600403,2590,83.3021469116211,2589,3978240.0,1746159764.437709,0.0078125
0.764132559299469,1.743355393409729,1080.166003128,27.787761688232422,0.435823917388916,-0.27102160453796387,0.130859375,20504,1.0,0.1569792628288269,2594,83.3021469116211,2593,3984384.0,1746159766.0441723,0.0078125
0.7368420958518982,1.7162073850631714,1085.089854572,26.740886688232422,0.4829758107662201,-0.26574772596359253,0.1920572966337204,20600,1.0,0.15701845288276672,2606,84.95516967773438,2605,4002816.0,1746159770.9680307,0.0078125
0.7368420958518982,1.7162073850631714,1091.5013306,29.34895896911621,0.672147274017334,-0.3841070532798767,0.3059895932674408,20728,1.0,0.17472049593925476,2622,84.95516967773438,2621,4027392.0,1746159777.3795118,0.0078125
0.7368420958518982,1.7162073850631714,1102.342769229,23.828125,0.3164750039577484,-0.2839439809322357,0.076171875,20944,1.0,0.1452983021736145,2649,84.95516967773438,2648,4068864.0,1746159788.2209158,0.0078125
0.7368420958518982,1.7162073850631714,1105.554634892,27.79296875,0.6023987531661987,-0.3107786178588867,0.2740885615348816,21008,1.0,0.160154327750206,2657,84.95516967773438,2656,4081152.0,1746159791.4328105,0.0078125
0.7368420958518982,1.7162073850631714,1108.364525886,28.330730438232422,0.46414756774902344,-0.3230113387107849,0.1510416716337204,21064,1.0,0.16383817791938782,2664,84.95516967773438,2663,4091904.0,1746159794.2427082,0.0078125
0.7368420958518982,1.7162073850631714,1109.569179913,27.147136688232422,0.5021688342094421,-0.39203929901123047,0.1875,21088,1.0,0.17311346530914307,2667,84.95516967773438,2666,4096512.0,1746159795.4473639,0.0078125
0.7368420958518982,1.7162073850631714,1110.375622319,28.18359375,0.5471938252449036,-0.3700023889541626,0.21875,21104,1.0,0.15796694159507751,2669,84.95516967773438,2668,4099584.0,1746159796.2537925,0.0078125
0.7368420958518982,1.7162073850631714,1118.416160074,27.436199188232422,0.5241816639900208,-0.3494797646999359,0.2109375,21264,1.0,0.16949385404586792,2689,84.95516967773438,2688,4130304.0,1746159804.2943506,0.0078125
0.7368420958518982,1.7162073850631714,1124.038359148,25.26171875,0.42271584272384644,-0.39045029878616333,0.1569010466337204,21376,1.0,0.1651735156774521,2703,84.95516967773438,2702,4151808.0,1746159809.9165404,0.0078125
0.7368420958518982,1.7162073850631714,1125.243059072,28.947917938232422,0.6673941016197205,-0.3914550840854645,0.3157552182674408,21400,1.0,0.15855002403259277,2706,84.95516967773438,2705,4156416.0,1746159811.121245,0.0078125
0.7368420958518982,1.7162073850631714,1128.857116253,28.47005271911621,0.6610367894172668,-0.3258031904697418,0.322265625,21472,1.0,0.14066526293754578,2715,84.95516967773438,2714,4170240.0,1746159814.7352867,0.0078125
0.7368420958518982,1.7162073850631714,1129.258601237,29.639324188232422,0.7151743769645691,-0.35942840576171875,0.3444010615348816,21480,1.0,0.15206533670425415,2716,84.95516967773438,2715,4171776.0,1746159815.1367898,0.0078125
0.7368420958518982,1.7162073850631714,1134.479241968,27.52474021911621,0.5889567732810974,-0.3453090488910675,0.2591145932674408,21584,1.0,0.1794874668121338,2729,84.95516967773438,2728,4191744.0,1746159820.3574321,0.0078125
0.7368420958518982,1.7162073850631714,1145.322866105,27.15755271911621,0.5242925882339478,-0.3173532485961914,0.212890625,21800,1.0,0.16922086477279663,2756,84.95516967773438,2755,4233216.0,1746159831.2010446,0.008463541977107525
0.7368420958518982,1.7162073850631714,1147.33003521,26.963542938232422,0.4426773488521576,-0.3237729072570801,0.1484375,21840,1.0,0.18274745345115662,2761,84.95516967773438,2760,4240896.0,1746159833.2082071,0.0078125
0.7368420958518982,1.7162073850631714,1150.948955667,27.94270896911621,0.6012921333312988,-0.356256902217865,0.2786458432674408,21912,1.0,0.17055931687355042,2770,84.95516967773438,2769,4254720.0,1746159836.8271172,0.0078125
0.7368420958518982,1.7162073850631714,1155.364797617,27.43359375,0.5355250835418701,-0.33008047938346863,0.2278645932674408,22000,1.0,0.1725478172302246,2781,84.95516967773438,2780,4271616.0,1746159841.2429888,0.0078125
0.7368420958518982,1.7162073850631714,1159.784506582,26.209636688232422,0.43996739387512207,-0.3271435499191284,0.1536458432674408,22088,1.0,0.1586873084306717,2792,84.95516967773438,2791,4288512.0,1746159845.6626892,0.0078125
0.7368420958518982,1.7162073850631714,1173.039010569,29.18359375,0.5755627155303955,-0.3064129948616028,0.2317708432674408,22352,1.0,0.1264011114835739,2825,84.95516967773438,2824,4339200.0,1746159858.9172037,0.0078125
0.7368420958518982,1.7162073850631714,1178.259132058,28.640625,0.6412948966026306,-0.31359028816223145,0.2994791865348816,22456,1.0,0.1824462115764618,2838,84.95516967773438,2837,4359168.0,1746159864.1373227,0.0078125
0.7368420958518982,1.7162073850631714,1189.504044531,27.41536521911621,0.431101530790329,-0.30312588810920715,0.1334635466337204,22680,1.0,0.16893011331558228,2866,84.95516967773438,2865,4402176.0,1746159875.3822203,0.0078125
0.7368420958518982,1.7162073850631714,1191.512720716,28.111980438232422,0.4615109860897064,-0.310854971408844,0.1510416716337204,22720,1.0,0.1367296278476715,2871,84.95516967773438,2870,4409856.0,1746159877.3908994,0.0078125
0.7368420958518982,1.7162073850631714,1193.921292205,30.08203125,0.7313615679740906,-0.270587682723999,0.3548177182674408,22768,1.0,0.1692981719970703,2877,84.95516967773438,2876,4419072.0,1746159879.7994661,0.0078125
0.7368420958518982,1.7162073850631714,1210.780281276,27.48567771911621,0.531453549861908,-0.21553125977516174,0.2174479216337204,23104,1.0,0.17066314816474915,2919,84.95516967773438,2918,4483584.0,1746159896.6584773,0.0078125
0.7665369510650635,1.7512319087982178,1214.500053779,28.29427146911621,0.624123752117157,-0.2175610214471817,0.2760416865348816,23176,1.0,0.12059136480093002,2928,84.71011352539062,2927,4497408.0,1746159900.3782506,0.0078125
0.7665369510650635,1.7512319087982178,1218.11699519,27.03515625,0.5089137554168701,-0.2183254361152649,0.2102864682674408,23248,1.0,0.13990600407123566,2937,84.71011352539062,2936,4511232.0,1746159903.9951818,0.0078125
0.7665369510650635,1.7512319087982178,1222.937104964,26.86849021911621,0.4751238524913788,-0.19546715915203094,0.1783854216337204,23344,1.0,0.16875417530536652,2949,84.71011352539062,2948,4529664.0,1746159908.8152997,0.0078125
0.7665369510650635,1.7512319087982178,1224.544385359,28.486980438232422,0.5914292335510254,-0.23688659071922302,0.2545573115348816,23376,1.0,0.14302748441696167,2953,84.71011352539062,2952,4535808.0,1746159910.4225423,0.0078125
0.7665369510650635,1.7512319087982178,1246.655506266,28.01302146911621,0.4929663836956024,-0.24847637116909027,0.1848958432674408,23816,1.0,0.15951994061470032,3008,84.71011352539062,3007,4620288.0,1746159932.5336611,0.0078125
0.7665369510650635,1.7512319087982178,1248.262276406,28.705730438232422,0.5631541609764099,-0.28838202357292175,0.2278645932674408,23848,1.0,0.14944081008434296,3012,84.71011352539062,3011,4626432.0,1746159934.140437,0.0078125
0.7665369510650635,1.7512319087982178,1251.473163607,28.99609375,0.6131378412246704,-0.25817134976387024,0.2623698115348816,23912,1.0,0.14762035012245178,3020,84.71011352539062,3019,4638720.0,1746159937.3513587,0.0078125
0.7665369510650635,1.7512319087982178,1252.275428161,26.1875,0.4743749499320984,-0.27467474341392517,0.189453125,23928,1.0,0.12826836109161377,3022,84.71011352539062,3021,4641792.0,1746159938.1536267,0.0078125
0.7665369510650635,1.7512319087982178,1253.881056315,28.77474021911621,0.5045380592346191,-0.26941150426864624,0.1783854216337204,23960,1.0,0.19221743941307068,3026,84.71011352539062,3025,4647936.0,1746159939.7592328,0.0078125
0.7665369510650635,1.7512319087982178,1261.509440628,28.272136688232422,0.5761657953262329,-0.36602702736854553,0.2454427182674408,24112,1.0,0.1444699764251709,3045,84.71011352539062,3044,4677120.0,1746159947.3876052,0.0078125
0.7665369510650635,1.7512319087982178,1269.935942452,28.029949188232422,0.5745646953582764,-0.264667809009552,0.248046875,24280,1.0,0.1479165256023407,3066,84.71011352539062,3065,4709376.0,1746159955.814129,0.0078125
0.7665369510650635,1.7512319087982178,1272.746010778,28.73567771911621,0.5589067935943604,-0.2686079144477844,0.2259114682674408,24336,1.0,0.15583178400993347,3073,84.71011352539062,3072,4720128.0,1746159958.624172,0.0078125
0.7665369510650635,1.7512319087982178,1306.481329162,28.084636688232422,0.5226761698722839,-0.26004520058631897,0.2024739682674408,25008,1.0,0.13962021470069885,3157,84.71011352539062,3156,4849152.0,1746159992.3595057,0.008463541977107525
0.7665369510650635,1.7512319087982178,1314.513386244,29.83724021911621,0.7125900983810425,-0.3250839114189148,0.3372395932674408,25168,1.0,0.13793323934078217,3177,84.71011352539062,3176,4879872.0,1746160000.3915584,0.0078125
0.7665369510650635,1.7512319087982178,1322.543831611,28.1796875,0.5900797843933105,-0.4396083950996399,0.2584635615348816,25328,1.0,0.190927192568779,3197,84.71011352539062,3196,4910592.0,1746160008.4220216,0.0078125
0.7665369510650635,1.7512319087982178,1323.346612583,30.18099021911621,0.7226232290267944,-0.406839519739151,0.3489583432674408,25344,1.0,0.17431475222110748,3199,84.71011352539062,3198,4913664.0,1746160009.2247856,0.0078125
0.7665369510650635,1.7512319087982178,1326.156217081,28.02083396911621,0.5208797454833984,-0.4408966302871704,0.1985677182674408,25400,1.0,0.2106386125087738,3206,84.71011352539062,3205,4924416.0,1746160012.0343957,0.0078125
0.7665369510650635,1.7512319087982178,1328.966693366,26.69270896911621,0.4932801127433777,-0.41659608483314514,0.189453125,25456,1.0,0.15397101640701294,3213,84.71011352539062,3212,4935168.0,1746160014.8448606,0.0078125
0.7665369510650635,1.7512319087982178,1334.994595432,26.772136688232422,0.5059326887130737,-0.33490046858787537,0.2037760466337204,25576,1.0,0.17724986374378204,3228,84.71011352539062,3227,4958208.0,1746160020.8727703,0.0078125
0.7665369510650635,1.7512319087982178,1342.621138098,29.690105438232422,0.6287920475006104,-0.46932995319366455,0.2682291865348816,25728,1.0,0.21723757684230804,3247,84.71011352539062,3246,4987392.0,1746160028.4993558,0.0078125
0.7368420958518982,1.7173173427581787,1344.326272394,29.537761688232422,0.6937734484672546,-0.47529488801956177,0.3359375,25760,1.0,0.17594435811042786,3251,83.89279174804688,3250,4993536.0,1746160030.2044475,0.0078125
0.7368420958518982,1.7173173427581787,1351.552265863,28.979167938232422,0.5559232234954834,-0.40317267179489136,0.2200520932674408,25904,1.0,0.1391506791114807,3269,83.89279174804688,3268,5021184.0,1746160037.4304547,0.0078125
0.7368420958518982,1.7173173427581787,1356.372439102,27.3828125,0.5560750961303711,-0.37582162022590637,0.23828125,26000,1.0,0.13687768578529358,3281,83.89279174804688,3280,5039616.0,1746160042.2504404,0.0078125
0.7368420958518982,1.7173173427581787,1357.175203543,26.209636688232422,0.457273006439209,-0.3874889016151428,0.171875,26016,1.0,0.13403454422950745,3283,83.89279174804688,3282,5042688.0,1746160043.053402,0.0078125
0.7368420958518982,1.7173173427581787,1363.19706007,30.983074188232422,0.7558822631835938,-0.32595592737197876,0.3489583432674408,26136,1.0,0.17749552428722382,3298,83.89279174804688,3297,5065728.0,1746160049.0752378,0.0078125
0.7368420958518982,1.7173173427581787,1363.598389941,29.890625,0.7219686508178711,-0.37626922130584717,0.34375,26144,1.0,0.1682834029197693,3299,83.89279174804688,3298,5067264.0,1746160049.4765615,0.0078125
0.7368420958518982,1.7173173427581787,1374.836374014,28.838542938232422,0.6003861427307129,-0.30699849128723145,0.2610677182674408,26368,1.0,0.12035446614027023,3327,83.89279174804688,3326,5110272.0,1746160060.714537,0.0078125
0.7368420958518982,1.7173173427581787,1382.470784933,26.791667938232422,0.5583110451698303,-0.4105141758918762,0.25390625,26520,1.0,0.1332349181175232,3346,83.89279174804688,3345,5139456.0,1746160068.3489673,0.0078125
0.7368420958518982,1.7173173427581787,1388.890208463,28.83203125,0.6183567643165588,-0.403382807970047,0.2682291865348816,26648,1.0,0.1364274024963379,3362,83.89279174804688,3361,5164032.0,1746160074.7683935,0.0078125
