test_returned_won_episode,test_returned_episode_lengths,_step,returned_episode,returned_won_episode,grad_steps,qvals,update_steps,env_step,returned_episode_lengths,test_returned_episode_returns,test_returned_episode,returned_episode_returns,loss,_timestamp,_runtime
0.9877467155456543,40.67937088012695,1958,0.01953125,0.6666666865348816,15424,-0.014720755629241467,1959,3009024.0,28.80859375,1.9864838123321533,1,1.3534895181655884,0.1467052847146988,1746192110.9344926,769.603241903
0.9877467155456543,40.67937088012695,2008,0.017578125,0.6614583134651184,15824,-0.12640415132045746,2009,3085824.0,28.92057228088379,1.9864838123321533,1,1.3229165077209473,0.09770014882087708,1746192129.5491092,788.217861616
0.9877467155456543,40.67937088012695,2012,0.01822916604578495,0.6692708134651184,15856,-0.13527019321918488,2013,3091968.0,29.01041603088379,1.9864838123321533,1,1.3401626348495483,0.09964437037706375,1746192131.0380368,789.706773171
0.9877467155456543,40.67937088012695,2020,0.01888020895421505,0.6354166865348816,15920,-0.11620952188968658,2021,3104256.0,29.30924415588379,1.9864838123321533,1,1.3026398420333862,0.08809003978967667,1746192134.0268495,792.695768159
0.9877467155456543,40.67937088012695,2022,0.01822916604578495,0.6041666865348816,15936,-0.12827929854393005,2023,3107328.0,28.97916603088379,1.9864838123321533,1,1.254954218864441,0.10926459729671478,1746192134.771414,793.440179759
0.9877467155456543,40.67937088012695,2046,0.01692708395421505,0.6393229365348816,16128,-0.19934403896331787,2047,3144192.0,28.90690040588379,1.9864838123321533,1,1.3027669191360474,0.12159548699855804,1746192143.7042341,802.37353047
0.9877467155456543,40.67937088012695,2054,0.021484375,0.6796875,16192,-0.1877976953983307,2055,3156480.0,28.76953125,1.9864838123321533,1,1.3630468845367432,0.13053485751152039,1746192146.6871805,805.355949985
0.9877467155456543,40.67937088012695,2060,0.01953125,0.681640625,16240,-0.21923601627349854,2061,3165696.0,28.93294334411621,1.9864838123321533,1,1.3644529581069946,0.11483694612979889,1746192148.9210317,807.58979691
0.9877467155456543,40.67937088012695,2095,0.01692708395421505,0.5319010615348816,16520,-0.31790098547935486,2096,3219456.0,29.49479103088379,1.9864838123321533,1,1.1529622077941895,0.09464673697948456,1746192161.9551744,820.623929366
0.9877467155456543,40.67937088012695,2115,0.015625,0.6022135615348816,16680,-0.3610096573829651,2116,3250176.0,29.9296875,1.9864838123321533,1,1.246966004371643,0.12079083174467087,1746192169.4050062,828.07375641
0.9877467155456543,40.67937088012695,2139,0.01627604104578495,0.6373698115348816,16872,-0.30913448333740234,2140,3287040.0,29.34895896911621,1.9864838123321533,1,1.3001301288604736,0.12112575769424438,1746192178.3423393,837.011095015
0.9877467155456543,40.67937088012695,2140,0.01888020895421505,0.6393229365348816,16880,-0.30220943689346313,2141,3288576.0,29.2109375,1.9864838123321533,1,1.3041958808898926,0.10573960840702057,1746192178.714377,837.38313199
0.9877467155456543,40.67937088012695,2160,0.01692708395421505,0.6145833134651184,17040,-0.22914057970046997,2161,3319296.0,28.90169334411621,1.9864838123321533,1,1.2552214860916138,0.21215057373046875,1746192186.17703,844.845783844
0.9877467155456543,40.67937088012695,2192,0.01822916604578495,0.6009114384651184,17296,-0.232805997133255,2193,3368448.0,29.35807228088379,1.9864838123321533,1,1.2567414045333862,0.13694989681243896,1746192198.0882552,856.7569916
0.9877467155456543,40.67937088012695,2199,0.017578125,0.6204426884651184,17352,-0.295310378074646,2200,3379200.0,29.1015625,1.9864838123321533,1,1.2847295999526978,0.21666884422302246,1746192200.6933968,859.362154538
0.9877467155456543,40.67937088012695,2205,0.01888020895421505,0.6243489384651184,17400,-0.27251172065734863,2206,3388416.0,28.271484375,1.9864838123321533,1,1.2896840572357178,0.17338353395462036,1746192202.9309754,861.599743994
0.9877467155456543,40.67937088012695,2207,0.01822916604578495,0.5755208134651184,17416,-0.2517288029193878,2208,3391488.0,29.16015625,1.9864838123321533,1,1.2205110788345337,0.22875669598579407,1746192203.6752894,862.344049653
0.9877467155456543,40.67937088012695,2209,0.01822916604578495,0.6321614384651184,17432,-0.2493845820426941,2210,3394560.0,29.21158790588379,1.9864838123321533,1,1.2921091318130493,0.19103802740573883,1746192204.4200609,863.088821153
0.9877467155456543,40.67937088012695,2220,0.01822916604578495,0.634765625,17520,-0.2642049789428711,2221,3411456.0,28.57161521911621,1.9864838123321533,1,1.307903528213501,0.19706657528877258,1746192208.5180547,867.186810854
0.9877467155456543,40.67937088012695,2244,0.01953125,0.6666666865348816,17712,-0.16216206550598145,2245,3448320.0,28.763671875,1.9864838123321533,1,1.35239577293396,0.178936168551445,1746192217.4575849,876.126335057
0.9877467155456543,40.67937088012695,2248,0.01692708395421505,0.6458333134651184,17744,-0.16063463687896729,2249,3454464.0,29.55729103088379,1.9864838123321533,1,1.3146353960037231,0.1511971652507782,1746192218.9462497,877.615007171
0.9877467155456543,40.67937088012695,2250,0.01888020895421505,0.6673176884651184,17760,-0.16993069648742676,2251,3457536.0,28.94791603088379,1.9864838123321533,1,1.3346353769302368,0.17020949721336365,1746192219.6906102,878.359379386
0.9877467155456543,40.67937088012695,2252,0.01953125,0.61328125,17776,-0.21300098299980164,2253,3460608.0,29.484375,1.9864838123321533,1,1.2810709476470947,0.12961696088314056,1746192220.435242,879.103988128
0.9948793053627014,41.874908447265625,2275,0.01692708395421505,0.6647135615348816,17960,-0.16190707683563232,2276,3495936.0,29.26171875,1.994655966758728,1,1.3294271230697632,0.13038215041160583,1746192229.0819454,887.750695734
0.9948793053627014,41.874908447265625,2283,0.017578125,0.6686198115348816,18024,-0.18415862321853638,2284,3508224.0,29.30338478088379,1.994655966758728,1,1.3372396230697632,0.14049890637397766,1746192232.0679584,890.736707095
0.9948793053627014,41.874908447265625,2285,0.01627604104578495,0.6373698115348816,18040,-0.21596407890319824,2286,3511296.0,29.67578125,1.994655966758728,1,1.2898565530776978,0.12854152917861938,1746192232.8128397,891.481600044
0.9948793053627014,41.874908447265625,2291,0.02018229104578495,0.6764323115348816,18088,-0.23456785082817078,2292,3520512.0,28.43424415588379,1.994655966758728,1,1.3528646230697632,0.13455215096473694,1746192235.0456016,893.714358813
0.9948793053627014,41.874908447265625,2292,0.01692708395421505,0.5416666865348816,18096,-0.24737773835659027,2293,3522048.0,29.59114646911621,1.994655966758728,1,1.1821874380111694,0.13825006783008575,1746192235.4175463,894.086297373
0.9948793053627014,41.874908447265625,2318,0.017578125,0.6158854365348816,18304,-0.19225764274597168,2319,3561984.0,29.06575584411621,1.994655966758728,1,1.2759959697723389,0.16322308778762817,1746192245.1020734,903.770840071
0.9948793053627014,41.874908447265625,2324,0.01627604104578495,0.6282551884651184,18352,-0.18047258257865906,2325,3571200.0,28.99479103088379,1.994655966758728,1,1.2864973545074463,0.16432344913482666,1746192247.3355472,906.004335993
0.9948793053627014,41.874908447265625,2330,0.017578125,0.6666666865348816,18400,-0.16740985214710236,2331,3580416.0,28.80794334411621,1.994655966758728,1,1.3333333730697632,0.1590549498796463,1746192249.5716898,908.24044925
0.9948793053627014,41.874908447265625,2344,0.015625,0.6549479365348816,18512,-0.16452012956142426,2345,3601920.0,29.77864646911621,1.994655966758728,1,1.309895634651184,0.14300021529197693,1746192254.7826176,913.451361672
0.9948793053627014,41.874908447265625,2364,0.01822916604578495,0.634765625,18672,-0.18942542374134064,2365,3632640.0,28.99088478088379,1.994655966758728,1,1.294488787651062,0.13624730706214905,1746192262.2320597,920.900822033
0.9948793053627014,41.874908447265625,2381,0.01692708395421505,0.62109375,18808,-0.18237809836864471,2382,3658752.0,29.45833396911621,1.994655966758728,1,1.2697817087173462,0.10296237468719482,1746192268.5602865,927.229026414
0.9948793053627014,41.874908447265625,2387,0.017578125,0.6106770634651184,18856,-0.18063345551490784,2388,3667968.0,29.49088478088379,1.994655966758728,1,1.2668911218643188,0.09802737832069397,1746192270.7932668,929.462017001
0.9948793053627014,41.874908447265625,2407,0.01692708395421505,0.6764323115348816,19016,-0.08986946195363998,2408,3698688.0,29.8828125,1.994655966758728,1,1.352864384651184,0.099025659263134,1746192278.2428987,936.911730429
0.9948793053627014,41.874908447265625,2417,0.01888020895421505,0.6419270634651184,19096,-0.11067461967468262,2418,3714048.0,28.97981834411621,1.994655966758728,1,1.2994855642318726,0.0935935452580452,1746192281.968771,940.637533046
0.9948793053627014,41.874908447265625,2431,0.02083333395421505,0.673828125,19208,-0.1114409938454628,2432,3735552.0,28.38346290588379,1.994655966758728,1,1.34765625,0.09985384345054626,1746192287.1810024,945.849771614
0.9948793053627014,41.874908447265625,2432,0.01627604104578495,0.580078125,19216,-0.14038515090942383,2433,3737088.0,29.44791603088379,1.994655966758728,1,1.228242039680481,0.13389582931995392,1746192287.553189,946.221941975
0.9948793053627014,41.874908447265625,2446,0.01888020895421505,0.5944010615348816,19328,-0.23815464973449707,2447,3758592.0,28.78450584411621,1.994655966758728,1,1.2548631429672241,0.11156266182661057,1746192292.7725446,951.441318742
0.9948793053627014,41.874908447265625,2447,0.01953125,0.6575520634651184,19336,-0.23674455285072327,2448,3760128.0,28.828125,1.994655966758728,1,1.3343846797943115,0.12122189998626709,1746192293.144645,951.81341383
0.9948793053627014,41.874908447265625,2460,0.01953125,0.6145833134651184,19440,-0.19822442531585693,2461,3780096.0,29.125,1.994655966758728,1,1.2826268672943115,0.12339411675930023,1746192297.983374,956.652113201
0.9948793053627014,41.874908447265625,2499,0.02083333395421505,0.669921875,19752,-0.16793137788772583,2500,3840000.0,28.48763084411621,1.994655966758728,1,1.3420573472976685,0.08939635753631592,1746192312.5059457,971.174715373
0.9948793053627014,41.874908447265625,2502,0.017578125,0.5989583134651184,19776,-0.2119142860174179,2503,3844608.0,28.50455665588379,1.994655966758728,1,1.2409634590148926,0.10320807248353958,1746192313.6228921,972.291655824
0.9948793053627014,41.874908447265625,2516,0.017578125,0.62890625,19888,-0.13583528995513916,2517,3866112.0,29.54817771911621,1.994655966758728,1,1.2958332300186157,0.10550537705421448,1746192318.8363907,977.505150223
0.9948793053627014,41.874908447265625,2532,0.02018229104578495,0.6171875,20016,-0.11728722602128983,2533,3890688.0,28.42578125,1.994655966758728,1,1.2843587398529053,0.08188876509666443,1746192324.7973378,983.466079012
0.9948793053627014,41.874908447265625,2534,0.015625,0.65625,20032,-0.14927805960178375,2535,3893760.0,29.81119728088379,1.994655966758728,1,1.312499761581421,0.08373858779668808,1746192325.541903,984.210645706
0.9948793053627014,41.874908447265625,2539,0.02083333395421505,0.6256510615348816,20072,-0.1281248927116394,2540,3901440.0,28.451171875,1.994655966758728,1,1.2956411838531494,0.07077740132808685,1746192327.4038491,986.072686538
0.9948793053627014,41.874908447265625,2544,0.02018229104578495,0.6119791865348816,20112,-0.14040744304656982,2545,3909120.0,28.11849021911621,1.994655966758728,1,1.2698273658752441,0.11430001258850098,1746192329.2650435,987.933813533
0.9948793053627014,41.874908447265625,2545,0.01888020895421505,0.6145833134651184,20120,-0.19202736020088196,2546,3910656.0,28.794921875,1.994655966758728,1,1.2558265924453735,0.09840676933526993,1746192329.6372461,988.305970171
0.9948793053627014,41.874908447265625,2546,0.01888020895421505,0.654296875,20128,-0.19596746563911438,2547,3912192.0,28.82747459411621,1.994655966758728,1,1.308593511581421,0.10294345766305923,1746192330.0092523,988.6779957
0.9948793053627014,41.874908447265625,2547,0.01953125,0.6712239384651184,20136,-0.20320940017700195,2548,3913728.0,28.86393165588379,1.994655966758728,1,1.3424478769302368,0.09717823565006256,1746192330.3811626,989.049910871
0.9948793053627014,41.874908447265625,2548,0.01888020895421505,0.6282551884651184,20144,-0.19953148066997528,2549,3915264.0,28.85091209411621,1.994655966758728,1,1.2815102338790894,0.09279333055019379,1746192330.7533026,989.422031631
0.9948793053627014,41.874908447265625,2574,0.02083333395421505,0.6471354365348816,20352,-0.23388314247131348,2575,3955200.0,27.81705665588379,1.994655966758728,1,1.317838430404663,0.10882383584976196,1746192340.4403887,999.109146751
0.9948793053627014,41.874908447265625,2575,0.021484375,0.6920573115348816,20360,-0.21662913262844086,2576,3956736.0,28.76302146911621,1.994655966758728,1,1.3841146230697632,0.10123628377914429,1746192340.8126512,999.481418756
0.9948793053627014,41.874908447265625,2582,0.02018229104578495,0.6822916865348816,20416,-0.23872680962085724,2583,3967488.0,28.22591209411621,1.994655966758728,1,1.3645833730697632,0.0937841460108757,1746192343.421856,1002.090633557
0.9948793053627014,41.874908447265625,2588,0.01822916604578495,0.6471354365348816,20464,-0.2306463122367859,2589,3976704.0,29.56770896911621,1.994655966758728,1,1.3245441913604736,0.11006000638008118,1746192345.677254,1004.346085733
0.9948793053627014,41.874908447265625,2597,0.01953125,0.6888020634651184,20536,-0.28092455863952637,2598,3990528.0,28.50650978088379,1.994655966758728,1,1.3776040077209473,0.13648220896720886,1746192349.0292444,1007.697981745
0.9876453280448914,41.62936019897461,2634,0.01822916604578495,0.6302083134651184,20832,-0.2754895091056824,2635,4047360.0,28.66275978088379,1.9863442182540894,1,1.3069204092025757,0.0995510146021843,1746192362.8942626,1021.563027136
0.9876453280448914,41.62936019897461,2722,0.01888020895421505,0.6549479365348816,21536,-0.16433820128440857,2723,4182528.0,29.17903709411621,1.9863442182540894,1,1.32602858543396,0.0849144384264946,1746192395.6742,1054.34296997
0.9876453280448914,41.62936019897461,2743,0.017578125,0.5911458134651184,21704,-0.1578873097896576,2744,4214784.0,29.50455665588379,1.9863442182540894,1,1.2265201807022095,0.07122623920440674,1746192403.4903238,1062.159073899
0.9876453280448914,41.62936019897461,2753,0.017578125,0.6497395634651184,21784,-0.09604243189096451,2754,4230144.0,29.076171875,1.9863442182540894,1,1.3149738311767578,0.10504604130983353,1746192407.2142417,1065.882972174
0.9876453280448914,41.62936019897461,2761,0.02018229104578495,0.6477864384651184,21848,-0.08057790994644165,2762,4242432.0,29.02994728088379,1.9863442182540894,1,1.3347687721252441,0.06398794054985046,1746192410.1919565,1068.860720327
0.9876453280448914,41.62936019897461,2770,0.017578125,0.6614583134651184,21920,-0.05734918266534805,2771,4256256.0,29.21875,1.9863442182540894,1,1.3229165077209473,0.08482089638710022,1746192413.5444195,1072.213161843
0.9876453280448914,41.62936019897461,2785,0.01822916604578495,0.6744791865348816,22040,-0.10611851513385773,2786,4279296.0,29.6171875,1.9863442182540894,1,1.3489583730697632,0.06586888432502747,1746192419.127121,1077.795874844
0.9876453280448914,41.62936019897461,2786,0.01627604104578495,0.6276041865348816,22048,-0.12266276776790619,2787,4280832.0,29.06705665588379,1.9863442182540894,1,1.2755208015441895,0.0723002478480339,1746192419.4990015,1078.167755073
0.9876453280448914,41.62936019897461,2823,0.01627604104578495,0.580078125,22344,-0.2594560384750366,2824,4337664.0,28.36979103088379,1.9863442182540894,1,1.20469069480896,0.07833544909954071,1746192433.2845073,1091.953244377
0.9876453280448914,41.62936019897461,2851,0.02018229104578495,0.6061198115348816,22568,-0.20416909456253052,2852,4380672.0,28.46744728088379,1.9863442182540894,1,1.2674185037612915,0.07025817036628723,1746192443.7072196,1102.37597299
0.9876453280448914,41.62936019897461,2887,0.01953125,0.65625,22856,-0.1698795109987259,2888,4435968.0,28.23828125,1.9863442182540894,1,1.312499761581421,0.07454228401184082,1746192457.1146436,1115.783394205
0.9875086545944214,40.82095718383789,2924,0.017578125,0.6178385615348816,23152,-0.12302909791469574,2925,4492800.0,28.75390625,1.9858291149139404,1,1.2852017879486084,0.0724593997001648,1746192470.9726398,1129.641407815
0.9875086545944214,40.82095718383789,2945,0.02018229104578495,0.65625,23320,-0.15461868047714233,2946,4525056.0,28.6640625,1.9858291149139404,1,1.3334535360336304,0.08524693548679352,1746192478.792604,1137.461409769
0.9875086545944214,40.82095718383789,2953,0.01953125,0.6686198115348816,23384,-0.17330321669578552,2954,4537344.0,29.11393165588379,1.9858291149139404,1,1.3372396230697632,0.07085727155208588,1746192481.7702134,1140.438967151
0.9875086545944214,40.82095718383789,2974,0.01822916604578495,0.6881510615348816,23552,-0.16495469212532043,2975,4569600.0,28.94921875,1.9858291149139404,1,1.3763021230697632,0.1139611005783081,1746192489.5894902,1148.258254594
0.9875086545944214,40.82095718383789,2980,0.02018229104578495,0.6595051884651184,23600,-0.13004517555236816,2981,4578816.0,28.70703125,1.9858291149139404,1,1.3417446613311768,0.09159062802791595,1746192491.8270276,1150.495789662
0.9875086545944214,40.82095718383789,3009,0.01888020895421505,0.6751301884651184,23832,-0.11377118527889252,3010,4623360.0,28.583984375,1.9858291149139404,1,1.3502603769302368,0.06817024946212769,1746192502.6216514,1161.290400749
0.9875086545944214,40.82095718383789,3044,0.02083333395421505,0.689453125,24112,-0.07719802856445312,3045,4677120.0,28.30859375,1.9858291149139404,1,1.37890625,0.054837681353092194,1746192515.6761844,1174.3449187
0.9875086545944214,40.82095718383789,3052,0.01822916604578495,0.6204426884651184,24176,-0.06331175565719604,3053,4689408.0,29.66666603088379,1.9858291149139404,1,1.2745702266693115,0.06290911138057709,1746192518.6537724,1177.322522825
0.9875086545944214,40.82095718383789,3098,0.02083333395421505,0.6490885615348816,24544,-0.08097155392169952,3099,4760064.0,28.48111915588379,1.9858291149139404,1,1.3313312530517578,0.0571216344833374,1746192535.7893138,1194.458075706
0.9875086545944214,40.82095718383789,3105,0.017578125,0.6067708134651184,24600,-0.17408055067062378,3106,4770816.0,29.09635353088379,1.9858291149139404,1,1.254713535308838,0.10962462425231934,1746192538.3952515,1197.06402642
0.9875086545944214,40.82095718383789,3108,0.015625,0.60546875,24624,-0.18848514556884766,3109,4775424.0,28.89974021911621,1.9858291149139404,1,1.234560489654541,0.0850491151213646,1746192539.5120635,1198.180829507
0.9875086545944214,40.82095718383789,3126,0.02018229104578495,0.638671875,24768,-0.0910121500492096,3127,4803072.0,28.71484375,1.9858291149139404,1,1.301900863647461,0.05875397101044655,1746192546.2205453,1204.889308145
0.9875086545944214,40.82095718383789,3129,0.01822916604578495,0.5833333134651184,24792,-0.08485914766788483,3130,4807680.0,29.19466209411621,1.9858291149139404,1,1.2405304908752441,0.06214829534292221,1746192547.337403,1206.006137222
0.9875086545944214,40.82095718383789,3133,0.01822916604578495,0.6061198115348816,24824,-0.08670444041490555,3134,4813824.0,28.83072853088379,1.9858291149139404,1,1.2565299272537231,0.06235015019774437,1746192548.8259172,1207.494670837
0.9875086545944214,40.82095718383789,3164,0.02278645895421505,0.6595051884651184,25072,-0.164451003074646,3165,4861440.0,28.63150978088379,1.9858291149139404,1,1.3454362154006958,0.0589723065495491,1746192560.366538,1219.035284051
0.9875086545944214,40.82095718383789,3179,0.02213541604578495,0.6927083134651184,25192,-0.16022850573062897,3180,4884480.0,28.14713478088379,1.9858291149139404,1,1.3854166269302368,0.06327424198389053,1746192565.958776,1224.627533336
0.9875086545944214,40.82095718383789,3202,0.02083333395421505,0.6959635615348816,25376,-0.1319148689508438,3203,4919808.0,29.12369728088379,1.9858291149139404,1,1.3919271230697632,0.07390832901000977,1746192574.5209877,1233.18974602
0.9875086545944214,40.82095718383789,3206,0.01953125,0.685546875,25408,-0.17176315188407898,3207,4925952.0,29.12239646911621,1.9858291149139404,1,1.37109375,0.07558482885360718,1746192576.0144508,1234.683232493
0.9875086545944214,40.82095718383789,3211,0.01822916604578495,0.6276041865348816,25448,-0.17883610725402832,3212,4933632.0,28.29166603088379,1.9858291149139404,1,1.272184133529663,0.044557616114616394,1746192577.8757248,1236.544479933
0.9875086545944214,40.82095718383789,3217,0.021484375,0.67578125,25496,-0.16160419583320618,3218,4942848.0,27.97200584411621,1.9858291149139404,1,1.3515625,0.07153263688087463,1746192580.108906,1238.777649714
0.9875086545944214,40.82095718383789,3242,0.02213541604578495,0.6458333134651184,25696,-0.13083729147911072,3243,4981248.0,28.171875,1.9858291149139404,1,1.3146451711654663,0.07056597620248795,1746192589.4213276,1248.090089447
0.9762569665908813,40.72416305541992,3265,0.021484375,0.6979166865348816,25880,-0.09985139966011047,3266,5016576.0,28.029296875,1.9741756916046143,1,1.395833134651184,0.06891442835330963,1746192598.070528,1256.739285042
0.9762569665908813,40.72416305541992,3268,0.01888020895421505,0.6666666865348816,25904,-0.07971706986427307,3269,5021184.0,29.55208396911621,1.9741756916046143,1,1.344146966934204,0.08076432347297668,1746192599.1869624,1257.855718662
0.9762569665908813,40.72416305541992,3269,0.02018229104578495,0.6451823115348816,25912,-0.10266847908496857,3270,5022720.0,29.05533790588379,1.9741756916046143,1,1.337805986404419,0.08312252908945084,1746192599.5591822,1258.227934006
0.9762569665908813,40.72416305541992,3276,0.02018229104578495,0.6940104365348816,25968,-0.05690593272447586,3277,5033472.0,28.30924415588379,1.9741756916046143,1,1.3880208730697632,0.06568321585655212,1746192602.1703193,1260.839070155
0.9762569665908813,40.72416305541992,3279,0.01953125,0.6451823115348816,25992,-0.07176826894283295,3280,5038080.0,28.8515625,1.9741756916046143,1,1.3138020038604736,0.06054713949561119,1746192603.2865996,1261.955364582
0.9762569665908813,40.72416305541992,3289,0.02213541604578495,0.6634114384651184,26072,-0.10611110925674438,3290,5053440.0,28.57486915588379,1.9741756916046143,1,1.3453905582427979,0.07217827439308167,1746192607.0094664,1265.678215717
0.9762569665908813,40.72416305541992,3292,0.02213541604578495,0.6673176884651184,26096,-0.11392125487327576,3293,5058048.0,28.666015625,1.9741756916046143,1,1.3591924905776978,0.05855460837483406,1746192608.1261303,1266.79489464
0.9762569665908813,40.72416305541992,3314,0.02278645895421505,0.6712239384651184,26272,-0.047420255839824677,3315,5091840.0,27.80794334411621,1.9741756916046143,1,1.3424478769302368,0.05402005463838577,1746192616.3241801,1274.992944283
0.9762569665908813,40.72416305541992,3319,0.01822916604578495,0.5631510615348816,26312,-0.12230081111192703,3320,5099520.0,29.05208396911621,1.9741756916046143,1,1.2121548652648926,0.08676651865243912,1746192618.187199,1276.855975444
0.9762569665908813,40.72416305541992,3338,0.01888020895421505,0.6484375,26464,-0.09621845185756683,3339,5128704.0,28.9453125,1.9741756916046143,1,1.3150129318237305,0.05012981593608856,1746192625.2632005,1283.931943467
0.9762569665908813,40.72416305541992,3339,0.01953125,0.6484375,26472,-0.09844153374433517,3340,5130240.0,28.09244728088379,1.9741756916046143,1,1.320107340812683,0.05999581515789032,1746192625.635488,1284.304257457
0.9762569665908813,40.72416305541992,3343,0.02213541604578495,0.626953125,26504,-0.0750727653503418,3344,5136384.0,28.02864646911621,1.9741756916046143,1,1.304313063621521,0.06566952168941498,1746192627.1240704,1285.792812734
0.9762569665908813,40.72416305541992,3345,0.02278645895421505,0.6549479365348816,26520,-0.055532969534397125,3346,5139456.0,27.67578125,1.9741756916046143,1,1.3295735120773315,0.06065278500318527,1746192627.8686812,1286.537432568
0.9762569665908813,40.72416305541992,3350,0.02083333395421505,0.69921875,26560,-0.12366712838411331,3351,5147136.0,28.43619728088379,1.9741756916046143,1,1.3984375,0.057036250829696655,1746192629.7296379,1288.398388489
0.9762569665908813,40.72416305541992,3355,0.02213541604578495,0.6627604365348816,26600,-0.10502570122480392,3356,5154816.0,27.5078125,1.9741756916046143,1,1.3412044048309326,0.08721670508384705,1746192631.5926054,1290.261384509
0.9762569665908813,40.72416305541992,3378,0.021484375,0.646484375,26784,-0.17378249764442444,3379,5190144.0,27.0078125,1.9741756916046143,1,1.3178905248641968,0.06540808081626892,1746192640.1606338,1298.829440123
0.9762569665908813,40.72416305541992,3383,0.02213541604578495,0.6731770634651184,26824,-0.19924256205558777,3384,5197824.0,27.490234375,1.9741756916046143,1,1.3463541269302368,0.06920306384563446,1746192642.02532,1300.694075621
0.9762569665908813,40.72416305541992,3402,0.02083333395421505,0.6022135615348816,26976,-0.18599162995815277,3403,5227008.0,28.66536521911621,1.9741756916046143,1,1.2694921493530273,0.06355058401823044,1746192649.0996141,1307.768365136
0.9762569665908813,40.72416305541992,3404,0.01888020895421505,0.5944010615348816,26992,-0.1689392328262329,3405,5230080.0,28.25455665588379,1.9741756916046143,1,1.255755066871643,0.07100018113851547,1746192649.844055,1308.512803837
0.9762569665908813,40.72416305541992,3459,0.021484375,0.6803385615348816,27432,-0.22422991693019867,3460,5314560.0,28.09895896911621,1.9741756916046143,1,1.363671898841858,0.08331567049026489,1746192670.3473716,1329.01612428
0.9762569665908813,40.72416305541992,3467,0.02213541604578495,0.6848958134651184,27496,-0.22217874228954315,3468,5326848.0,27.75650978088379,1.9741756916046143,1,1.3697916269302368,0.05595570430159569,1746192673.324927,1331.993673865
0.9762569665908813,40.72416305541992,3469,0.02083333395421505,0.6484375,27512,-0.23827949166297913,3470,5329920.0,28.38671875,1.9741756916046143,1,1.3387532234191895,0.05655190721154213,1746192674.0690956,1332.737831535
0.9762569665908813,40.72416305541992,3477,0.021484375,0.6888020634651184,27576,-0.18670544028282166,3478,5342208.0,28.521484375,1.9741756916046143,1,1.38029944896698,0.06912251561880112,1746192677.046928,1335.715695655
0.9762569665908813,40.72416305541992,3485,0.02083333395421505,0.6595051884651184,27640,-0.21415093541145325,3486,5354496.0,27.451171875,1.9741756916046143,1,1.3432161808013916,0.07339513301849365,1746192680.0306885,1338.699444252
0.9762569665908813,40.72416305541992,3490,0.0234375,0.701171875,27680,-0.22772997617721558,3491,5362176.0,27.5703125,1.9741756916046143,1,1.40234375,0.07420957088470459,1746192681.8961399,1340.56490568
0.9762569665908813,40.72416305541992,3525,0.021484375,0.6217448115348816,27960,-0.09643763303756714,3526,5415936.0,27.77408790588379,1.9741756916046143,1,1.28937828540802,0.06926383823156357,1746192694.9297419,1353.598483531
0.9762569665908813,40.72416305541992,3534,0.01888020895421505,0.6399739384651184,28032,-0.1096729040145874,3535,5429760.0,28.19921875,1.9741756916046143,1,1.3224022388458252,0.07943598926067352,1746192698.2806776,1356.949446703
0.9762569665908813,40.72416305541992,3541,0.02018229104578495,0.6510416865348816,28088,-0.09760904312133789,3542,5440512.0,28.73893165588379,1.9741756916046143,1,1.3467739820480347,0.07989498227834702,1746192700.8864598,1359.555220396
0.9762569665908813,40.72416305541992,3548,0.021484375,0.654296875,28144,-0.1154172420501709,3549,5451264.0,27.69921875,1.9741756916046143,1,1.3330858945846558,0.0674009695649147,1746192703.4985828,1362.167316113
0.9762569665908813,40.72416305541992,3559,0.01888020895421505,0.552734375,28232,-0.12742722034454346,3560,5468160.0,28.080078125,1.9741756916046143,1,1.2022786140441895,0.0585966482758522,1746192707.59344,1366.262199245
0.96875,39.54305648803711,3599,0.021484375,0.6640625,28552,-0.18316352367401123,3600,5529600.0,27.72005271911621,1.9661005735397339,1,1.3510090112686157,0.0598909817636013,1746192722.581389,1381.250146518
0.96875,39.54305648803711,3600,0.021484375,0.7057291865348816,28560,-0.21214912831783295,3601,5531136.0,28.12174415588379,1.9661005735397339,1,1.4114583730697632,0.05729873478412628,1746192722.953465,1381.622182914
0.96875,39.54305648803711,3613,0.02213541604578495,0.6673176884651184,28664,-0.22766681015491486,3614,5551104.0,28.44205665588379,1.9661005735397339,1,1.3599773645401,0.050819650292396545,1746192727.792289,1386.461030879
0.96875,39.54305648803711,3617,0.02083333395421505,0.5950520634651184,28696,-0.20000720024108887,3618,5557248.0,28.22395896911621,1.9661005735397339,1,1.2633658647537231,0.08004570007324219,1746192729.281282,1387.95003793
0.96875,39.54305648803711,3631,0.02213541604578495,0.6276041865348816,28808,-0.22797662019729614,3632,5578752.0,27.57096290588379,1.9661005735397339,1,1.2984049320220947,0.08147135376930237,1746192734.4935462,1393.162306937
0.96875,39.54305648803711,3643,0.021484375,0.646484375,28904,-0.20711374282836914,3644,5597184.0,28.15559959411621,1.9661005735397339,1,1.3343490362167358,0.06869924813508987,1746192738.9651875,1397.633965593
0.96875,39.54305648803711,3657,0.02278645895421505,0.69140625,29016,-0.18724897503852844,3658,5618688.0,28.42317771911621,1.9661005735397339,1,1.3828125,0.0745612308382988,1746192744.1800778,1402.848838088
