returned_won_episode,grad_steps,returned_episode_lengths,returned_episode_returns,_timestamp,loss,test_returned_episode_returns,test_returned_won_episode,env_step,qvals,test_returned_episode_lengths,update_steps,_step,test_returned_episode,returned_episode,_runtime
0.30078125,33640,27.19270896911621,0.6015623807907104,1746185287.1701236,0.07433664053678513,1.9708356857299805,0.97265625,6506496.0,-0.3227042555809021,91.736328125,4236,4235,1.0,0.0078125,1298.971581812
0.2200520783662796,33696,26.61588478088379,0.5009600520133972,1746185289.2302377,0.0698416531085968,1.9708356857299805,0.97265625,6517248.0,-0.21988996863365173,91.736328125,4243,4242,1.0,0.0078125,1301.03167316
0.28125,33736,27.05859375,0.5792707800865173,1746185290.702081,0.09786250442266464,1.9708356857299805,0.97265625,6524928.0,-0.21422705054283142,91.736328125,4248,4247,1.0,0.0078125,1302.503535159
0.2981770932674408,33832,27.04036521911621,0.596354067325592,1746185294.2343287,0.07608571648597717,1.9708356857299805,0.97265625,6543360.0,-0.21594609320163727,91.736328125,4260,4259,1.0,0.0078125,1306.035795332
0.2154947966337204,34112,26.65625,0.4927169382572174,1746185304.5207772,0.06339803338050842,1.9708356857299805,0.97265625,6597120.0,-0.17476336658000946,91.736328125,4295,4294,1.0,0.0078125,1316.322215357
0.3138020932674408,34344,27.80338478088379,0.627604067325592,1746185313.0547113,0.08867946267127991,1.9708356857299805,0.97265625,6641664.0,-0.32758229970932007,91.736328125,4324,4323,1.0,0.0078125,1324.856149755
0.2975260317325592,34440,26.9609375,0.5950520038604736,1746185316.5885482,0.07255883514881134,1.9708356857299805,0.97265625,6660096.0,-0.29457852244377136,91.736328125,4336,4335,1.0,0.0078125,1328.389980089
0.2506510317325592,34480,26.77734375,0.5370789766311646,1746185318.0592606,0.07997523248195648,1.9708356857299805,0.97265625,6667776.0,-0.2947980761528015,91.736328125,4341,4340,1.0,0.0078125,1329.860695825
0.2526041567325592,34488,26.86067771911621,0.5481049418449402,1746185318.353466,0.06021453067660332,1.9708356857299805,0.97265625,6669312.0,-0.29070234298706055,91.736328125,4342,4341,1.0,0.0078125,1330.154932342
0.3138020932674408,34496,27.85286521911621,0.627604067325592,1746185318.652142,0.07658665627241135,1.9708356857299805,0.97265625,6670848.0,-0.28923577070236206,91.736328125,4343,4342,1.0,0.0078125,1330.453606106
0.2760416567325592,34752,26.72916603088379,0.5698263049125671,1746185328.1062994,0.06023317575454712,1.9708356857299805,0.97265625,6720000.0,-0.2737331986427307,91.736328125,4375,4374,1.0,0.0078125,1339.907731728
0.19140625,34760,27.30729103088379,0.4909721612930298,1746185328.399823,0.07920917868614197,1.9708356857299805,0.97265625,6721536.0,-0.31168508529663086,91.736328125,4376,4375,1.0,0.0078125,1340.201251279
0.2786458432674408,34784,27.69010353088379,0.5827334523200989,1746185329.2866032,0.08448410034179688,1.9708356857299805,0.97265625,6726144.0,-0.21065746247768402,91.736328125,4379,4378,1.0,0.0078125,1341.088064631
0.2779947817325592,34848,27.24349021911621,0.5783758163452148,1746185331.6395118,0.05560021847486496,1.9708356857299805,0.97265625,6738432.0,-0.15245500206947327,91.736328125,4387,4386,1.0,0.0078125,1343.4409533
