env_step,returned_won_episode,returned_episode_returns,test_returned_episode_lengths,returned_episode,test_returned_won_episode,qvals,test_returned_episode_returns,returned_episode_lengths,_step,loss,update_steps,_timestamp,test_returned_episode,grad_steps,_runtime
2514432.0,0.2180989682674408,0.631181001663208,44.43541717529297,0.0162760429084301,0.4516681134700775,0.26173654198646545,1.2584857940673828,28.334636688232422,1636,0.5949434041976929,1637,1746199360.0926034,1.0,12848,628.58426325
2515968.0,0.1621093899011612,0.5765382647514343,44.43541717529297,0.01692708395421505,0.4516681134700775,0.2755606472492218,1.2584857940673828,26.205080032348633,1637,0.6008236408233643,1638,1746199360.4284058,1.0,12856,628.920044347
2529792.0,0.3652344048023224,0.9317082166671753,44.43541717529297,0.017578125,0.4516681134700775,0.2967068552970886,1.2584857940673828,27.400392532348633,1646,0.6413936614990234,1647,1746199363.460445,1.0,12928,631.952183093
2562048.0,0.1451822966337204,0.6042102575302124,44.43541717529297,0.017578125,0.4516681134700775,0.3050695061683655,1.2584857940673828,29.17513084411621,1667,0.8494735956192017,1668,1746199370.5566006,1.0,13096,639.048246257
2595840.0,0.3216145932674408,0.7962108850479126,44.43541717529297,0.02083333395421505,0.4516681134700775,0.29260826110839844,1.2584857940673828,26.715496063232422,1689,0.7583210468292236,1690,1746199377.976486,1.0,13272,646.468144433
2632704.0,0.2760416865348816,0.7985460162162781,44.43541717529297,0.017578125,0.4516681134700775,0.25801241397857666,1.2584857940673828,26.733074188232422,1713,0.5840522646903992,1714,1746199386.0556047,1.0,13464,654.547236146
2638848.0,0.2473958432674408,0.7309132218360901,44.43541717529297,0.017578125,0.4516681134700775,0.253563791513443,1.2584857940673828,27.996746063232422,1717,0.5168054699897766,1718,1746199387.4006133,1.0,13496,655.892296374
2640384.0,0.28515625,0.8368954658508301,44.43541717529297,0.0201822929084301,0.4516681134700775,0.2590770125389099,1.2584857940673828,28.34895896911621,1718,0.5310299396514893,1719,1746199387.8000424,1.0,13504,656.291819226
2655744.0,0.2421875149011612,0.6901944875717163,44.43541717529297,0.017578125,0.4516681134700775,0.2274627387523651,1.2584857940673828,26.07552146911621,1728,0.4931644797325134,1729,1746199391.1781876,1.0,13584,659.669836368
2664960.0,0.4010416865348816,0.9486526846885681,44.43541717529297,0.02083333395421505,0.4516681134700775,0.24656721949577332,1.2584857940673828,26.826173782348633,1734,0.4990292191505432,1735,1746199393.193985,1.0,13632,661.685673047
2674176.0,0.2480468899011612,0.7300724983215332,44.43541717529297,0.01692708395421505,0.4516681134700775,0.27633005380630493,1.2584857940673828,26.099611282348633,1740,0.6224298477172852,1741,1746199395.2263055,1.0,13680,663.717948503
2678784.0,0.2408854365348816,0.6894029378890991,44.43541717529297,0.017578125,0.4516681134700775,0.24061882495880127,1.2584857940673828,25.46614646911621,1743,0.510943591594696,1744,1746199396.2347434,1.0,13704,664.726355239
2703360.0,0.1992187649011612,0.641598105430603,44.43541717529297,0.01953125186264515,0.4516681134700775,0.21401873230934143,1.2584857940673828,26.10091209411621,1759,0.552556037902832,1760,1746199401.6210322,1.0,13832,670.112680246
2757120.0,0.3580729365348816,0.8398698568344116,44.43541717529297,0.0162760429084301,0.4516681134700775,0.22738325595855713,1.2584857940673828,28.740236282348633,1794,0.5466537475585938,1795,1746199413.4317942,1.0,14112,681.923440809
2775552.0,0.3880208432674408,0.9344509840011597,44.43541717529297,0.01953125186264515,0.4516681134700775,0.25153204798698425,1.2584857940673828,28.437501907348633,1806,0.6048727631568909,1807,1746199417.4804182,1.0,14208,685.972197176
2790912.0,0.3222656548023224,0.83475661277771,44.43541717529297,0.02148437686264515,0.4516681134700775,0.23345023393630981,1.2584857940673828,24.37825584411621,1816,0.5563567876815796,1817,1746199420.8443353,1.0,14288,689.335963559
2795520.0,0.3177083432674408,0.8406140804290771,44.43541717529297,0.01692708395421505,0.4516681134700775,0.23211833834648132,1.2584857940673828,28.281251907348633,1819,0.567084550857544,1820,1746199421.851998,1.0,14312,690.343734899
2833920.0,0.2649739682674408,0.749968945980072,44.43541717529297,0.01888020895421505,0.4516681134700775,0.23085537552833557,1.2584857940673828,26.722658157348633,1844,0.8614521026611328,1845,1746199430.2948682,1.0,14512,698.786509021
2863104.0,0.1542968899011612,0.6118178367614746,44.43541717529297,0.013671875931322575,0.4516681134700775,0.20988838374614716,1.2584857940673828,28.15755271911621,1863,0.6181969046592712,1864,1746199436.690596,1.0,14664,705.182279906
2866176.0,0.1738281399011612,0.6407365202903748,44.43541717529297,0.02148437686264515,0.4516681134700775,0.1853691041469574,1.2584857940673828,26.19075584411621,1865,0.598708987236023,1866,1746199437.3646855,1.0,14680,705.856311437
2887680.0,0.2649739682674408,0.7938892841339111,44.43541717529297,0.017578125,0.4516681134700775,0.2280820906162262,1.2584857940673828,29.146486282348633,1879,0.5977559089660645,1880,1746199442.0868528,1.0,14792,710.578590681
2904576.0,0.2975260615348816,0.8271127939224243,44.43541717529297,0.0182291679084301,0.4516681134700775,0.20651480555534363,1.2584857940673828,28.023439407348633,1890,0.5878709554672241,1891,1746199445.7952287,1.0,14880,714.286845032
2961408.0,0.2480468899011612,0.7484773397445679,44.43541717529297,0.01888020895421505,0.4516681134700775,0.21015198528766632,1.2584857940673828,26.735027313232422,1927,0.5190216898918152,1928,1746199458.2640657,1.0,15176,726.755701555
3002880.0,0.3138020932674408,0.823433518409729,46.07001876831055,0.015625,0.4569120407104492,0.23712414503097534,1.2653543949127197,28.16927146911621,1954,0.5770841836929321,1955,1746199467.4416258,1.0,15392,735.933264268
3004416.0,0.2356770932674408,0.7241101861000061,46.07001876831055,0.015625,0.4569120407104492,0.24657151103019714,1.2653543949127197,29.53450584411621,1955,0.5393544435501099,1956,1746199467.7767136,1.0,15400,736.268386869
3045888.0,0.2506510615348816,0.7406240701675415,46.07001876831055,0.0162760429084301,0.4569120407104492,0.273716539144516,1.2653543949127197,27.39974021911621,1982,0.6752376556396484,1983,1746199476.8612044,1.0,15616,745.352829052
3048960.0,0.3489583432674408,0.8876444697380066,46.07001876831055,0.01888020895421505,0.4569120407104492,0.2723747491836548,1.2653543949127197,26.59700584411621,1984,0.6117072105407715,1985,1746199477.5328686,1.0,15632,746.024494787
3055104.0,0.1484375149011612,0.5398763418197632,46.07001876831055,0.0162760429084301,0.4569120407104492,0.2595578134059906,1.2653543949127197,28.619142532348633,1988,0.6382400989532471,1989,1746199478.8898394,1.0,15664,747.381704836
3068928.0,0.3873698115348816,0.9448047280311584,46.07001876831055,0.0162760429084301,0.4569120407104492,0.23236879706382751,1.2653543949127197,29.20052146911621,1997,0.5578252077102661,1998,1746199481.9210691,1.0,15736,750.412711628
3079680.0,0.1751302182674408,0.5758264064788818,46.07001876831055,0.01302083395421505,0.4569120407104492,0.21001189947128296,1.2653543949127197,28.23958396911621,2004,0.652019739151001,2005,1746199484.2858346,1.0,15792,752.777506317
3093504.0,0.1848958432674408,0.6301820874214172,46.07001876831055,0.017578125,0.4569120407104492,0.23855650424957275,1.2653543949127197,27.776042938232422,2013,0.6793707609176636,2014,1746199487.311859,1.0,15864,755.803484261
3102720.0,0.1738281399011612,0.6908106803894043,46.07001876831055,0.017578125,0.4569120407104492,0.2490697205066681,1.2653543949127197,27.91731834411621,2019,0.6623915433883667,2020,1746199489.3250656,1.0,15912,757.816817068
3125760.0,0.2408854365348816,0.7172451615333557,46.07001876831055,0.015625,0.4569120407104492,0.20325756072998047,1.2653543949127197,28.957683563232422,2034,0.5988786220550537,2035,1746199494.414933,1.0,16032,762.906611068
3127296.0,0.2161458432674408,0.7252267599105835,46.07001876831055,0.0162760429084301,0.4569120407104492,0.2387060970067978,1.2653543949127197,30.729167938232422,2035,0.5941339731216431,2036,1746199494.7511497,1.0,16040,763.242805679
3142656.0,0.1959635466337204,0.7089592218399048,46.07001876831055,0.017578125,0.4569120407104492,0.23282508552074432,1.2653543949127197,27.97786521911621,2045,0.5856635570526123,2046,1746199498.111577,1.0,16120,766.60320523
3167232.0,0.3138020932674408,0.8734713792800903,46.07001876831055,0.0162760429084301,0.4569120407104492,0.22567139565944672,1.2653543949127197,28.768230438232422,2061,0.5896010398864746,2062,1746199503.5127096,1.0,16248,772.004325412
3170304.0,0.2089843899011612,0.7254166007041931,46.07001876831055,0.015625,0.4569120407104492,0.24246926605701447,1.2653543949127197,29.73372459411621,2063,0.603996217250824,2064,1746199504.182385,1.0,16264,772.674014392
3181056.0,0.3457031548023224,0.8759698867797852,46.07001876831055,0.0201822929084301,0.4569120407104492,0.22374171018600464,1.2653543949127197,27.31966209411621,2070,0.6012604832649231,2071,1746199506.5368428,1.0,16320,775.028501808
3196416.0,0.2246093899011612,0.7047954797744751,46.07001876831055,0.01888020895421505,0.4569120407104492,0.24676838517189026,1.2653543949127197,26.086589813232422,2080,0.6043401956558228,2081,1746199509.9117506,1.0,16400,778.403411812
3202560.0,0.1920572966337204,0.6490827202796936,46.07001876831055,0.0162760429084301,0.4569120407104492,0.23973152041435242,1.2653543949127197,28.919923782348633,2084,0.6224879026412964,2085,1746199511.256522,1.0,16432,779.748184565
3228672.0,0.2220052182674408,0.6897437572479248,46.07001876831055,0.017578125,0.4569120407104492,0.22687292098999023,1.2653543949127197,26.559246063232422,2101,0.5739836692810059,2102,1746199516.9904408,1.0,16568,785.482060631
3287040.0,0.4134114682674408,0.9684179425239563,46.07001876831055,0.017578125,0.4569120407104492,0.2691497802734375,1.2653543949127197,27.83724021911621,2139,0.5320612192153931,2140,1746199529.7842023,1.0,16872,798.275824466
3297792.0,0.2304687649011612,0.7017377018928528,46.07001876831055,0.01953125186264515,0.4569120407104492,0.2391684651374817,1.2653543949127197,27.656251907348633,2146,0.5977946519851685,2147,1746199532.1507268,1.0,16928,800.642401226
3300864.0,0.2480468899011612,0.791725754737854,46.07001876831055,0.0182291679084301,0.4569120407104492,0.24001267552375793,1.2653543949127197,28.55403709411621,2148,0.7305458784103394,2149,1746199532.8281991,1.0,16944,801.31986992
3302400.0,0.3242187798023224,0.8961830139160156,46.07001876831055,0.01953125186264515,0.4569120407104492,0.2723730802536011,1.2653543949127197,27.74739646911621,2149,0.7722833156585693,2150,1746199533.1657462,1.0,16952,801.657516062
3320832.0,0.1569010466337204,0.5766252279281616,46.07001876831055,0.0162760429084301,0.4569120407104492,0.22129425406455994,1.2653543949127197,28.393230438232422,2161,0.4543409049510956,2162,1746199537.272059,1.0,17048,805.763701929
3331584.0,0.2994791865348816,0.796076238155365,46.07001876831055,0.01888020895421505,0.4569120407104492,0.2319660782814026,1.2653543949127197,26.262371063232422,2168,0.4907008409500122,2169,1746199539.6244533,1.0,17104,808.116201519
3348480.0,0.2936198115348816,0.8156190514564514,46.07001876831055,0.017578125,0.4569120407104492,0.20888148248195648,1.2653543949127197,29.34114646911621,2179,0.53135085105896,2180,1746199543.324288,1.0,17192,811.815918952
3373056.0,0.2688802182674408,0.7292447686195374,46.07001876831055,0.0162760429084301,0.4569120407104492,0.22996334731578827,1.2653543949127197,28.593751907348633,2195,0.4953749179840088,2196,1746199548.7248003,1.0,17320,817.216479217
3402240.0,0.4296875298023224,1.0001895427703857,46.07001876831055,0.01888020895421505,0.4569120407104492,0.19049352407455444,1.2653543949127197,29.488283157348633,2214,0.5176534652709961,2215,1746199555.1309521,1.0,17472,823.622613607
3409920.0,0.4947916865348816,1.059059739112854,46.07001876831055,0.015625,0.4569120407104492,0.2274625301361084,1.2653543949127197,29.24544334411621,2219,0.5242615938186646,2220,1746199556.8182526,1.0,17512,825.309920042
3416064.0,0.3964844048023224,0.9487258195877075,46.07001876831055,0.0182291679084301,0.4569120407104492,0.20825767517089844,1.2653543949127197,27.143230438232422,2223,0.5684137344360352,2224,1746199558.1646528,1.0,17544,826.656295516
3445248.0,0.259765625,0.811257004737854,46.07001876831055,0.01888020895421505,0.4569120407104492,0.22281478345394135,1.2653543949127197,28.852214813232422,2242,0.5467740297317505,2243,1746199564.5655005,1.0,17696,833.057110704
3472896.0,0.2526041865348816,0.6831768751144409,46.07001876831055,0.0182291679084301,0.4569120407104492,0.18620577454566956,1.2653543949127197,27.505861282348633,2260,0.5670037269592285,2261,1746199570.632649,1.0,17840,839.124285498
3479040.0,0.3574219048023224,0.9273503422737122,46.07001876831055,0.01953125186264515,0.4569120407104492,0.2064032256603241,1.2653543949127197,28.353517532348633,2264,0.7881273627281189,2265,1746199571.9775162,1.0,17872,840.469146283
3523584.0,0.2460937649011612,0.7138804197311401,46.6451301574707,0.01692708395421505,0.48862600326538086,0.2157314270734787,1.3029693365097046,27.256511688232422,2293,0.4908319115638733,2294,1746199581.8317223,1.0,18104,850.323362621
3545088.0,0.3593750298023224,0.8655089735984802,46.6451301574707,0.0162760429084301,0.48862600326538086,0.19048291444778442,1.3029693365097046,28.06380271911621,2307,0.45364734530448914,2308,1746199586.5588214,1.0,18216,855.050442755
3557376.0,0.4270833432674408,1.0002937316894531,46.6451301574707,0.0162760429084301,0.48862600326538086,0.20067141950130463,1.3029693365097046,26.492839813232422,2315,0.46170690655708313,2316,1746199589.2714217,1.0,18280,857.763086395
3558912.0,0.2493489682674408,0.7162283062934875,46.6451301574707,0.01302083395421505,0.48862600326538086,0.20898506045341492,1.3029693365097046,27.873699188232422,2316,0.43481841683387756,2317,1746199589.6080422,1.0,18288,858.099690254
3561984.0,0.4680989682674408,1.0402542352676392,46.6451301574707,0.01692708395421505,0.48862600326538086,0.17622219026088715,1.3029693365097046,28.552736282348633,2318,0.4537847638130188,2319,1746199590.2801487,1.0,18304,858.77180769
3572736.0,0.3652344048023224,0.8891729712486267,46.6451301574707,0.01953125186264515,0.48862600326538086,0.19961251318454742,1.3029693365097046,27.287761688232422,2325,0.4770328402519226,2326,1746199592.6334267,1.0,18360,861.125087543
3583488.0,0.4003906548023224,0.9039362072944641,46.6451301574707,0.0162760429084301,0.48862600326538086,0.2154795229434967,1.3029693365097046,26.613933563232422,2332,0.5015616416931152,2333,1746199595.001357,1.0,18416,863.493025054
3585024.0,0.3457031548023224,0.8929781913757324,46.6451301574707,0.0182291679084301,0.48862600326538086,0.23060718178749084,1.3029693365097046,28.246746063232422,2333,0.46912530064582825,2334,1746199595.3389187,1.0,18424,863.830673712
3594240.0,0.3990885615348816,0.9375525116920471,46.6451301574707,0.0182291679084301,0.48862600326538086,0.2164442241191864,1.3029693365097046,27.88411521911621,2339,0.48524677753448486,2340,1746199597.362903,1.0,18472,865.854579779
3603456.0,0.28515625,0.8133690357208252,46.6451301574707,0.015625,0.48862600326538086,0.22677931189537048,1.3029693365097046,30.283855438232422,2345,0.5315514802932739,2346,1746199599.383971,1.0,18520,867.875595899
3609600.0,0.2545573115348816,0.7281482815742493,46.6451301574707,0.017578125,0.48862600326538086,0.2041894495487213,1.3029693365097046,28.463542938232422,2349,0.5177932381629944,2350,1746199600.729673,1.0,18552,869.221309872
3631104.0,0.3164062798023224,0.819273054599762,46.6451301574707,0.015625,0.48862600326538086,0.21699348092079163,1.3029693365097046,27.34114646911621,2363,0.4948582649230957,2364,1746199605.4640517,1.0,18664,873.955698508
3651072.0,0.3554687798023224,0.868217945098877,46.6451301574707,0.015625,0.48862600326538086,0.2199588418006897,1.3029693365097046,29.041017532348633,2376,0.5190173983573914,2377,1746199609.8528504,1.0,18768,878.344496176
3666432.0,0.2356770932674408,0.634003758430481,46.6451301574707,0.0221354179084301,0.48862600326538086,0.23774310946464539,1.3029693365097046,23.68880271911621,2386,0.5843940377235413,2387,1746199613.2063398,1.0,18848,881.697984576
3681792.0,0.3151041865348816,0.802778959274292,46.6451301574707,0.01497395895421505,0.48862600326538086,0.2305847406387329,1.3029693365097046,28.154949188232422,2396,0.4787062406539917,2397,1746199616.584718,1.0,18928,885.076362544
3689472.0,0.1783854216337204,0.6237771511077881,46.6451301574707,0.01953125186264515,0.48862600326538086,0.20895648002624512,1.3029693365097046,26.016277313232422,2401,0.37038159370422363,2402,1746199618.266907,1.0,18968,886.758544393
3752448.0,0.4029948115348816,0.9565474987030029,46.6451301574707,0.01692708395421505,0.48862600326538086,0.1793525665998459,1.3029693365097046,29.149089813232422,2442,0.3982008695602417,2443,1746199632.0723658,1.0,19296,900.564000167
3773952.0,0.3776041865348816,0.9133650660514832,46.6451301574707,0.0162760429084301,0.48862600326538086,0.21687859296798706,1.3029693365097046,26.860027313232422,2456,0.4036288261413574,2457,1746199636.7928674,1.0,19408,905.284519372
3786240.0,0.3509114682674408,0.8478632569313049,46.6451301574707,0.01692708395421505,0.48862600326538086,0.1909201741218567,1.3029693365097046,26.898439407348633,2464,0.40754687786102295,2465,1746199639.484835,1.0,19472,907.976445023
3813888.0,0.3554687798023224,0.8856748938560486,46.6451301574707,0.01692708395421505,0.48862600326538086,0.25642454624176025,1.3029693365097046,27.654298782348633,2482,0.41254323720932007,2483,1746199645.544635,1.0,19616,914.036247005
3833856.0,0.2291666716337204,0.6562426090240479,46.6451301574707,0.0182291679084301,0.48862600326538086,0.25094231963157654,1.3029693365097046,25.231121063232422,2495,0.4637637734413147,2496,1746199649.9334078,1.0,19720,918.425033112
3844608.0,0.1679687649011612,0.6093877553939819,46.6451301574707,0.01497395895421505,0.48862600326538086,0.25767630338668823,1.3029693365097046,30.46614646911621,2502,0.5381313562393188,2503,1746199652.2970133,1.0,19776,920.78866976
3876864.0,0.3678385615348816,0.9002222418785095,46.6451301574707,0.01497395895421505,0.48862600326538086,0.20365414023399353,1.3029693365097046,29.477214813232422,2523,0.47972291707992554,2524,1746199659.3772476,1.0,19944,927.868893031
3899904.0,0.4375000298023224,1.0491000413894653,46.6451301574707,0.017578125,0.48862600326538086,0.28356224298477173,1.3029693365097046,28.205080032348633,2538,0.5737874507904053,2539,1746199664.4297473,1.0,20064,932.921411454
3926016.0,0.3170573115348816,0.7950007319450378,46.6451301574707,0.017578125,0.48862600326538086,0.285841703414917,1.3029693365097046,26.128908157348633,2555,0.6242143511772156,2556,1746199670.1531835,1.0,20200,938.644826721
3953664.0,0.3164062798023224,0.82180255651474,46.6451301574707,0.0162760429084301,0.48862600326538086,0.2793513834476471,1.3029693365097046,29.509767532348633,2573,0.7049031257629395,2574,1746199676.2583504,1.0,20344,944.749992321
3973632.0,0.275390625,0.7743086814880371,46.6451301574707,0.01692708395421505,0.48862600326538086,0.28435438871383667,1.3029693365097046,28.607423782348633,2586,0.61004239320755,2587,1746199680.6517887,1.0,20448,949.143594225
3976704.0,0.2447916865348816,0.6517338156700134,46.6451301574707,0.01692708395421505,0.48862600326538086,0.2673950791358948,1.3029693365097046,27.32552146911621,2588,0.6407009363174438,2589,1746199681.3242655,1.0,20464,949.815926091
3988992.0,0.2220052182674408,0.680537760257721,46.6451301574707,0.0162760429084301,0.48862600326538086,0.27687782049179077,1.3029693365097046,28.160808563232422,2596,0.6762313842773438,2597,1746199684.0745099,1.0,20528,952.566136228
3990528.0,0.3040364682674408,0.8154438734054565,46.6451301574707,0.0162760429084301,0.48862600326538086,0.2669369876384735,1.3029693365097046,29.485027313232422,2597,0.5795530676841736,2598,1746199684.4106724,1.0,20536,952.902319218
3993600.0,0.2949219048023224,0.7731103301048279,47.00091552734375,0.01497395895421505,0.48443225026130676,0.2698332965373993,1.2990752458572388,30.520835876464844,2599,0.5918554067611694,2600,1746199685.1614995,1.0,20552,953.653271588
4062720.0,0.2057291716337204,0.6874184012413025,47.00091552734375,0.0162760429084301,0.48443225026130676,0.2659701108932495,1.2990752458572388,27.675783157348633,2644,0.5878731608390808,2645,1746199700.3677847,1.0,20912,968.859429424
4081152.0,0.2480468899011612,0.7232967019081116,47.00091552734375,0.01497395895421505,0.48443225026130676,0.29727864265441895,1.2990752458572388,29.378908157348633,2656,0.5156100988388062,2657,1746199704.4117076,1.0,21008,972.903362929
4094976.0,0.3307291865348816,0.8110742568969727,47.00091552734375,0.01692708395421505,0.48443225026130676,0.28041648864746094,1.2990752458572388,28.900392532348633,2665,0.6444445252418518,2666,1746199707.4688702,1.0,21080,975.960527893
4141056.0,0.3496094048023224,0.8915013074874878,47.00091552734375,0.015625,0.48443225026130676,0.26941120624542236,1.2990752458572388,30.836589813232422,2695,0.487878680229187,2696,1746199717.6194468,1.0,21320,986.111238928
4162560.0,0.27734375,0.7521070837974548,47.00091552734375,0.015625,0.48443225026130676,0.23640015721321106,1.2990752458572388,29.125652313232422,2709,0.4569484293460846,2710,1746199722.3461618,1.0,21432,990.837874809
4170240.0,0.2805989682674408,0.7853545546531677,47.00091552734375,0.0162760429084301,0.48443225026130676,0.25689929723739624,1.2990752458572388,29.906251907348633,2714,0.37783652544021606,2715,1746199724.034547,1.0,21472,992.526288467
4191744.0,0.2356770932674408,0.7250139117240906,47.00091552734375,0.014322916977107525,0.48443225026130676,0.24494719505310059,1.2990752458572388,29.395183563232422,2728,0.3747465908527374,2729,1746199728.7644615,1.0,21584,997.256195039
4247040.0,0.3945312798023224,0.920599102973938,47.00091552734375,0.017578125,0.48443225026130676,0.24739183485507965,1.2990752458572388,29.73958396911621,2764,0.4578312635421753,2765,1746199740.8934066,1.0,21872,1009.385273649
4300800.0,0.2994791865348816,0.8035659193992615,47.00091552734375,0.0162760429084301,0.48443225026130676,0.23817865550518036,1.2990752458572388,28.180339813232422,2799,0.3969719409942627,2800,1746199752.7001314,1.0,22152,1021.192048307
4316160.0,0.4055989682674408,0.9299577474594116,47.00091552734375,0.017578125,0.48443225026130676,0.20374202728271484,1.2990752458572388,28.41927146911621,2809,0.3935029208660126,2810,1746199756.0695384,1.0,22232,1024.561361906
4422144.0,0.3893229365348816,0.9497350454330444,47.00091552734375,0.017578125,0.48443225026130676,0.19879907369613647,1.2990752458572388,28.510417938232422,2878,0.4217899739742279,2879,1746199779.2769167,1.0,22784,1047.768556565
4497408.0,0.2916666865348816,0.8024454116821289,46.84096908569336,0.015625,0.5309972763061523,0.13401159644126892,1.3501654863357544,30.845054626464844,2927,0.5222401022911072,2928,1746199795.8423123,1.0,23176,1064.333954593
4503552.0,0.2395833432674408,0.7036161422729492,46.84096908569336,0.01692708395421505,0.5309972763061523,0.1315750777721405,1.3501654863357544,29.962892532348633,2931,0.47533711791038513,2932,1746199797.1844537,1.0,23208,1065.676269926
4506624.0,0.2389323115348816,0.6626030206680298,46.84096908569336,0.0162760429084301,0.5309972763061523,0.12139858305454254,1.3501654863357544,27.378908157348633,2933,0.5838027000427246,2934,1746199797.8568788,1.0,23224,1066.348520601
4514304.0,0.3287760615348816,0.8159801959991455,46.84096908569336,0.0162760429084301,0.5309972763061523,0.14268162846565247,1.3501654863357544,28.092449188232422,2938,0.520727276802063,2939,1746199799.5380304,1.0,23264,1068.029645739
4534272.0,0.1861979216337204,0.59620201587677,46.84096908569336,0.015625,0.5309972763061523,0.15572047233581543,1.3501654863357544,28.68099021911621,2951,0.516523003578186,2952,1746199803.9076388,1.0,23368,1072.399264695
4546560.0,0.3457031548023224,0.8435992002487183,46.84096908569336,0.015625,0.5309972763061523,0.14212103188037872,1.3501654863357544,27.80794334411621,2959,0.583646297454834,2960,1746199806.5993683,1.0,23432,1075.090994339
4561920.0,0.3457031548023224,0.8970615267753601,46.84096908569336,0.0162760429084301,0.5309972763061523,0.11769869923591614,1.3501654863357544,30.952476501464844,2969,0.5247011780738831,2970,1746199809.9621906,1.0,23512,1078.453816137
4581888.0,0.3131510615348816,0.8323808312416077,46.84096908569336,0.015625,0.5309972763061523,0.11613420397043228,1.3501654863357544,29.36849021911621,2982,0.6119347214698792,2983,1746199814.3360043,1.0,23616,1082.82762636
4603392.0,0.2916666865348816,0.827983021736145,46.84096908569336,0.0162760429084301,0.5309972763061523,0.17575949430465698,1.3501654863357544,29.972658157348633,2996,0.6479084491729736,2997,1746199819.044439,1.0,23728,1087.53606505
4629504.0,0.2949219048023224,0.783249020576477,46.84096908569336,0.0162760429084301,0.5309972763061523,0.19164851307868958,1.3501654863357544,29.460939407348633,3013,0.5150079727172852,3014,1746199824.7630265,1.0,23864,1093.254635019
4657152.0,0.2871094048023224,0.805453360080719,46.84096908569336,0.01953125186264515,0.5309972763061523,0.15748682618141174,1.3501654863357544,28.670574188232422,3031,0.5295130014419556,3032,1746199830.8820536,1.0,24008,1099.373684361
4670976.0,0.4850260615348816,1.0539209842681885,46.84096908569336,0.01692708395421505,0.5309972763061523,0.17124693095684052,1.3501654863357544,29.48958396911621,3040,0.5850266218185425,3041,1746199833.910793,1.0,24080,1102.402434746
4674048.0,0.3287760615348816,0.841242253780365,46.84096908569336,0.01497395895421505,0.5309972763061523,0.16426794230937958,1.3501654863357544,29.152345657348633,3042,0.7615833282470703,3043,1746199834.5800083,1.0,24096,1103.071645282
4680192.0,0.3444010615348816,0.7877330183982849,46.84096908569336,0.01692708395421505,0.5309972763061523,0.18199655413627625,1.3501654863357544,27.750001907348633,3046,0.727211594581604,3047,1746199835.925358,1.0,24128,1104.416976479
4683264.0,0.2180989682674408,0.6441599726676941,46.84096908569336,0.01692708395421505,0.5309972763061523,0.14997994899749756,1.3501654863357544,26.891277313232422,3048,0.679410457611084,3049,1746199836.6012082,1.0,24144,1105.092848403
4700160.0,0.3548177182674408,0.8623910546302795,46.84096908569336,0.0162760429084301,0.5309972763061523,0.13836249709129333,1.3501654863357544,27.820314407348633,3059,0.524486780166626,3060,1746199840.2987049,1.0,24232,1108.790295151
4701696.0,0.3645833432674408,0.8958773612976074,46.84096908569336,0.017578125,0.5309972763061523,0.14795689284801483,1.3501654863357544,27.205730438232422,3060,0.5222527980804443,3061,1746199840.6349177,1.0,24240,1109.126523006
4755456.0,0.4010416865348816,0.9545034766197205,46.84096908569336,0.015625,0.5309972763061523,0.16123972833156586,1.3501654863357544,30.625652313232422,3095,0.43790632486343384,3096,1746199852.410797,1.0,24520,1120.902422364
4776960.0,0.3138020932674408,0.838499128818512,46.84096908569336,0.017578125,0.5309972763061523,0.08104628324508667,1.3501654863357544,29.457683563232422,3109,0.44005513191223145,3110,1746199857.1172059,1.0,24632,1125.608859401
4801536.0,0.3522135615348816,0.885596752166748,46.84096908569336,0.01692708395421505,0.5309972763061523,0.10762153565883636,1.3501654863357544,27.519533157348633,3125,0.42317599058151245,3126,1746199862.5162194,1.0,24760,1131.007877116
4861440.0,0.3815104365348816,0.9334238171577454,46.84096908569336,0.0182291679084301,0.5309972763061523,0.07974511384963989,1.3501654863357544,27.506511688232422,3164,0.4271453022956848,3165,1746199875.636769,1.0,25072,1144.128417537
4895232.0,0.3287760615348816,0.8578119874000549,46.84096908569336,0.017578125,0.5309972763061523,0.0872541218996048,1.3501654863357544,28.15755271911621,3186,0.4622790217399597,3187,1746199883.02976,1.0,25248,1151.521399439
4910592.0,0.2766927182674408,0.7877836227416992,46.84096908569336,0.017578125,0.5309972763061523,0.07313314825296402,1.3501654863357544,29.02083396911621,3196,0.4452774226665497,3197,1746199886.3896601,1.0,25328,1154.881284932
4924416.0,0.3170573115348816,0.8018065690994263,46.84096908569336,0.01497395895421505,0.5309972763061523,0.08347433805465698,1.3501654863357544,29.38606834411621,3205,0.4357888698577881,3206,1746199889.4209585,1.0,25400,1157.912616276
4958208.0,0.3046875298023224,0.8289082050323486,46.84096908569336,0.017578125,0.5309972763061523,0.09893624484539032,1.3501654863357544,28.546876907348633,3227,0.44869911670684814,3228,1746199896.8231134,1.0,25576,1165.314755695
4964352.0,0.2825520932674408,0.7538903951644897,46.84096908569336,0.0162760429084301,0.5309972763061523,0.05734197795391083,1.3501654863357544,28.498699188232422,3231,0.413352906703949,3232,1746199898.1809273,1.0,25608,1166.672670761
4984320.0,0.3613281548023224,0.897955596446991,46.84096908569336,0.02083333395421505,0.5309972763061523,0.07994553446769714,1.3501654863357544,25.398439407348633,3244,0.46712636947631836,3245,1746199902.5471776,1.0,25712,1171.038800917
