test_returned_episode_lengths,test_returned_episode_returns,returned_episode_returns,loss,update_steps,grad_steps,test_returned_episode,returned_episode,env_step,returned_episode_lengths,_runtime,test_returned_won_episode,_timestamp,qvals,_step,returned_won_episode
39.84221267700195,1.9895378351211548,1.354638695716858,0.04588650166988373,3339,26464,1.0,0.02083333395421505,5128704.0,28.466796875,1312.792411836,0.9905596971511841,1746193413.0248811,-0.3227059245109558,3338,0.6666666865348816
39.84221267700195,1.9895378351211548,1.3652667999267578,0.05071348696947098,3356,26600,1.0,0.02213541604578495,5154816.0,28.791015625,1319.212987938,0.9905596971511841,1746193419.4455004,-0.42399561405181885,3355,0.6705729365348816
39.84221267700195,1.9895378351211548,1.2865428924560547,0.04637635499238968,3363,26656,1.0,0.02083333395421505,5165568.0,28.62174415588379,1321.845850658,0.9905596971511841,1746193422.0783653,-0.38904738426208496,3362,0.6061198115348816
39.84221267700195,1.9895378351211548,1.3723958730697632,0.04559274762868881,3369,26704,1.0,0.021484375,5174784.0,28.08658790588379,1324.133443191,0.9905596971511841,1746193424.365894,-0.4075304865837097,3368,0.6861979365348816
39.84221267700195,1.9895378351211548,1.3541666269302368,0.05508909747004509,3371,26720,1.0,0.02083333395421505,5177856.0,27.98697853088379,1324.88318613,0.9905596971511841,1746193425.1156688,-0.38621923327445984,3370,0.6770833134651184
39.84221267700195,1.9895378351211548,1.3542317152023315,0.05681491270661354,3378,26776,1.0,0.02213541604578495,5188608.0,28.25065040588379,1327.510748622,0.9905596971511841,1746193427.7432668,-0.4124871492385864,3377,0.6686198115348816
39.84221267700195,1.9895378351211548,1.2920117378234863,0.09422474354505539,3388,26856,1.0,0.021484375,5203968.0,28.27018165588379,1331.308874118,0.9905596971511841,1746193431.5413697,-0.32651200890541077,3387,0.6328125
39.84221267700195,1.9895378351211548,1.3772395849227905,0.04481104761362076,3399,26944,1.0,0.02213541604578495,5220864.0,28.11197853088379,1335.465781245,0.9905596971511841,1746193435.6980987,-0.3502938151359558,3398,0.6861979365348816
39.84221267700195,1.9895378351211548,1.3776041269302368,0.05708593502640724,3415,27072,1.0,0.021484375,5245440.0,28.16731834411621,1341.508001254,0.9905596971511841,1746193441.7405322,-0.4093518853187561,3414,0.6888020634651184
39.84221267700195,1.9895378351211548,1.421875,0.08635294437408447,3436,27240,1.0,0.02213541604578495,5277696.0,27.64518165588379,1349.452643234,0.9905596971511841,1746193449.6850011,-0.39311814308166504,3435,0.7109375
39.84221267700195,1.9895378351211548,1.3642512559890747,0.06142483651638031,3440,27272,1.0,0.02213541604578495,5283840.0,27.60807228088379,1350.961143947,0.9905596971511841,1746193451.1936414,-0.3384440541267395,3439,0.6712239384651184
39.84221267700195,1.9895378351211548,1.421875,0.041555218398571014,3453,27376,1.0,0.02278645895421505,5303808.0,27.45182228088379,1355.91237768,0.9905596971511841,1746193456.144849,-0.36960482597351074,3452,0.7109375
39.84221267700195,1.9895378351211548,1.3277279138565063,0.04145375266671181,3473,27536,1.0,0.02083333395421505,5334528.0,28.31770896911621,1363.484591172,0.9905596971511841,1746193463.7171435,-0.34257936477661133,3472,0.638671875
39.84221267700195,1.9895378351211548,1.3681836128234863,0.05555318295955658,3491,27680,1.0,0.0234375,5362176.0,27.37760353088379,1370.294992423,0.9905596971511841,1746193470.5273938,-0.2521638870239258,3490,0.66015625
39.84221267700195,1.9895378351211548,1.3353644609451294,0.05249320715665817,3492,27688,1.0,0.02213541604578495,5363712.0,27.84830665588379,1370.675540096,0.9905596971511841,1746193470.9080074,-0.29598844051361084,3491,0.6529948115348816
39.84221267700195,1.9895378351211548,1.41015625,0.05741826072335243,3500,27752,1.0,0.0234375,5376000.0,27.302734375,1373.695335871,0.9905596971511841,1746193473.9278224,-0.34259071946144104,3499,0.705078125
39.84221267700195,1.9895378351211548,1.3815103769302368,0.04888974130153656,3505,27792,1.0,0.02278645895421505,5383680.0,27.716796875,1375.571894909,0.9905596971511841,1746193475.804388,-0.33015456795692444,3504,0.6907551884651184
39.84221267700195,1.9895378351211548,1.43021821975708,0.04937621206045151,3511,27840,1.0,0.02278645895421505,5392896.0,27.25390625,1377.83062287,0.9905596971511841,1746193478.0630772,-0.29443463683128357,3510,0.71484375
39.84221267700195,1.9895378351211548,1.3932291269302368,0.062373824417591095,3523,27936,1.0,0.0234375,5411328.0,27.52018165588379,1382.368603065,0.9905596971511841,1746193482.6010993,-0.28696155548095703,3522,0.6966145634651184
39.84221267700195,1.9895378351211548,1.390052080154419,0.050201501697301865,3529,27984,1.0,0.02213541604578495,5420544.0,28.06380271911621,1384.651219688,0.9905596971511841,1746193484.8837047,-0.3404448628425598,3528,0.685546875
39.84221267700195,1.9895378351211548,1.3184373378753662,0.05323251336812973,3559,28224,1.0,0.02278645895421505,5466624.0,27.77018165588379,1396.027653965,0.9905596971511841,1746193496.2601268,-0.3991253972053528,3558,0.6451823115348816
39.84221267700195,1.9895378351211548,1.2516568899154663,0.06423627585172653,3570,28312,1.0,0.021484375,5483520.0,27.05403709411621,1400.192685325,0.9905596971511841,1746193500.4250076,-0.39066189527511597,3569,0.6061198115348816
38.46128463745117,1.9900197982788086,1.353528618812561,0.04754418134689331,3580,28392,1.0,0.02278645895421505,5498880.0,26.46940040588379,1404.037306954,0.9907346367835999,1746193504.2697935,-0.32487213611602783,3579,0.6666666865348816
38.46128463745117,1.9900197982788086,1.3526368141174316,0.05167969688773155,3583,28416,1.0,0.02018229104578495,5503488.0,27.86067771911621,1405.169461462,0.9907346367835999,1746193505.401873,-0.29906225204467773,3582,0.6627604365348816
38.46128463745117,1.9900197982788086,1.3768359422683716,0.055838651955127716,3604,28584,1.0,0.02213541604578495,5535744.0,27.80013084411621,1413.13355258,0.9907346367835999,1746193513.3660223,-0.35147738456726074,3603,0.6803385615348816
38.46128463745117,1.9900197982788086,1.3148696422576904,0.05631408840417862,3607,28608,1.0,0.0234375,5540352.0,26.85286521911621,1414.261139664,0.9907346367835999,1746193514.4936454,-0.2920055389404297,3606,0.6282551884651184
38.46128463745117,1.9900197982788086,1.3205598592758179,0.05939999222755432,3616,28680,1.0,0.02213541604578495,5554176.0,27.298828125,1417.65497537,0.9907346367835999,1746193517.8874226,-0.22948412597179413,3615,0.63671875
38.46128463745117,1.9900197982788086,1.3868261575698853,0.045292116701602936,3623,28736,1.0,0.021484375,5564928.0,28.275390625,1420.311319017,0.9907346367835999,1746193520.5438082,-0.26342782378196716,3622,0.6790364384651184
38.46128463745117,1.9900197982788086,1.3478872776031494,0.05991533771157265,3628,28776,1.0,0.02213541604578495,5572608.0,27.36849021911621,1422.194550205,0.9907346367835999,1746193522.4270644,-0.22325295209884644,3627,0.66015625
38.46128463745117,1.9900197982788086,1.333509087562561,0.07058006525039673,3631,28800,1.0,0.02278645895421505,5577216.0,27.1171875,1423.331493522,0.9907346367835999,1746193523.5639536,-0.23750890791416168,3630,0.63671875
38.46128463745117,1.9900197982788086,1.357190728187561,0.09113858640193939,3638,28856,1.0,0.02213541604578495,5587968.0,27.62369728088379,1426.002434179,0.9907346367835999,1746193526.2347586,-0.23849250376224518,3637,0.66015625
38.46128463745117,1.9900197982788086,1.3439810276031494,0.05649916082620621,3661,29040,1.0,0.02278645895421505,5623296.0,27.76497459411621,1434.691777065,0.9907346367835999,1746193534.9242573,-0.26257508993148804,3660,0.6490885615348816
38.46128463745117,1.9900197982788086,1.3796353340148926,0.05509401112794876,3662,29048,1.0,0.02278645895421505,5624832.0,27.44986915588379,1435.06766456,0.9907346367835999,1746193535.300124,-0.2191896140575409,3661,0.6790364384651184
38.46128463745117,1.9900197982788086,1.3467772006988525,0.04554300382733345,3680,29192,1.0,0.01953125,5652480.0,28.71354103088379,1441.891320875,0.9907346367835999,1746193542.1238027,-0.43204426765441895,3679,0.658203125
38.46128463745117,1.9900197982788086,1.29638671875,0.07087142765522003,3689,29264,1.0,0.02083333395421505,5666304.0,28.126953125,1445.287449741,0.9907346367835999,1746193545.51995,-0.5081789493560791,3688,0.6204426884651184
38.46128463745117,1.9900197982788086,1.32958984375,0.061874471604824066,3703,29376,1.0,0.02018229104578495,5687808.0,28.33463478088379,1450.563554201,0.9907346367835999,1746193550.7960162,-0.6550330519676208,3702,0.6516926884651184
38.46128463745117,1.9900197982788086,1.310976505279541,0.052163127809762955,3729,29584,1.0,0.02213541604578495,5727744.0,27.23177146911621,1460.373469929,0.9907346367835999,1746193560.6058908,-0.3755740225315094,3728,0.6184895634651184
38.46128463745117,1.9900197982788086,1.2840298414230347,0.08323951065540314,3745,29712,1.0,0.01888020895421505,5752320.0,29.291015625,1466.413771941,0.9907346367835999,1746193566.6461704,-0.4015645384788513,3744,0.619140625
38.46128463745117,1.9900197982788086,1.3932291269302368,0.08144117891788483,3752,29768,1.0,0.02213541604578495,5763072.0,28.51302146911621,1469.064593454,0.9907346367835999,1746193569.2971025,-0.4601847529411316,3751,0.6966145634651184
38.46128463745117,1.9900197982788086,1.288027286529541,0.046727254986763,3765,29872,1.0,0.02018229104578495,5783040.0,28.951171875,1473.966465332,0.9907346367835999,1746193574.1989481,-0.5767513513565063,3764,0.6126301884651184
38.46128463745117,1.9900197982788086,1.3241405487060547,0.07123548537492752,3773,29936,1.0,0.02018229104578495,5795328.0,28.904296875,1476.972857264,0.9907346367835999,1746193577.2053783,-0.6197217702865601,3772,0.63671875
38.46128463745117,1.9900197982788086,1.28110671043396,0.057888180017471313,3782,30008,1.0,0.01888020895421505,5809152.0,28.84114646911621,1480.391378677,0.9907346367835999,1746193580.6238487,-0.5771951675415039,3781,0.6106770634651184
38.46128463745117,1.9900197982788086,1.3328124284744263,0.07089368253946304,3792,30088,1.0,0.02018229104578495,5824512.0,28.65625,1484.15060197,0.9907346367835999,1746193584.3830311,-0.6430872082710266,3791,0.6549479365348816
38.46128463745117,1.9900197982788086,1.37900710105896,0.10394144803285599,3798,30136,1.0,0.02278645895421505,5833728.0,27.89388084411621,1486.426418292,0.9907346367835999,1746193586.6589224,-0.6672501564025879,3797,0.685546875
38.46128463745117,1.9900197982788086,1.3619790077209473,0.0715096965432167,3803,30176,1.0,0.02083333395421505,5841408.0,28.697265625,1488.305667354,0.9907346367835999,1746193588.538174,-0.6991538405418396,3802,0.6809895634651184
38.46128463745117,1.9900197982788086,1.3473275899887085,0.0792941227555275,3814,30264,1.0,0.0234375,5858304.0,27.62434959411621,1492.48476576,0.9907346367835999,1746193592.717237,-0.63846755027771,3813,0.6608073115348816
38.46128463745117,1.9900197982788086,1.4036458730697632,0.0732203871011734,3822,30328,1.0,0.02213541604578495,5870592.0,27.94661521911621,1495.509538417,0.9907346367835999,1746193595.7420053,-0.615420401096344,3821,0.7018229365348816
38.46128463745117,1.9900197982788086,1.370947241783142,0.07008649408817291,3827,30368,1.0,0.02213541604578495,5878272.0,27.97135353088379,1497.388374735,0.9907346367835999,1746193597.6208951,-0.6702450513839722,3826,0.6725260615348816
38.46128463745117,1.9900197982788086,1.3230923414230347,0.10169537365436554,3834,30424,1.0,0.021484375,5889024.0,27.74153709411621,1500.053408266,0.9907346367835999,1746193600.2859087,-0.7308754920959473,3833,0.6490885615348816
38.46128463745117,1.9900197982788086,1.2940982580184937,0.06658849120140076,3854,30584,1.0,0.021484375,5919744.0,27.66927146911621,1507.599081082,0.9907346367835999,1746193607.8315704,-0.7031769752502441,3853,0.6256510615348816
38.46128463745117,1.9900197982788086,1.3578580617904663,0.06044333055615425,3855,30592,1.0,0.02278645895421505,5921280.0,27.41145896911621,1507.974796034,0.9907346367835999,1746193608.2072568,-0.651065468788147,3854,0.6673176884651184
38.46128463745117,1.9900197982788086,1.4076595306396484,0.06925832480192184,3862,30648,1.0,0.02278645895421505,5932032.0,27.84700584411621,1510.614858804,0.9907346367835999,1746193610.84734,-0.6211141347885132,3861,0.6959635615348816
38.46128463745117,1.9900197982788086,1.383242130279541,0.0595598928630352,3865,30672,1.0,0.02278645895421505,5936640.0,27.47200584411621,1511.767533157,0.9907346367835999,1746193612.000005,-0.5926827788352966,3864,0.6796875
38.46128463745117,1.9900197982788086,1.41447913646698,0.0630568116903305,3892,30888,1.0,0.02213541604578495,5978112.0,27.89778709411621,1521.983423745,0.9907346367835999,1746193622.2158303,-0.4521595537662506,3891,0.6966145634651184
38.26398849487305,1.9872809648513794,1.3545572757720947,0.08605136722326279,3915,31072,1.0,0.021484375,6013440.0,27.9453125,1530.753344889,0.9881501197814941,1746193630.98578,-0.5442835688591003,3914,0.6647135615348816
38.26398849487305,1.9872809648513794,1.3599576950073242,0.07383944094181061,3985,31632,1.0,0.02083333395421505,6120960.0,27.90169334411621,1557.228530451,0.9881501197814941,1746193657.4609911,-0.692096471786499,3984,0.6712239384651184
38.26398849487305,1.9872809648513794,1.322135329246521,0.08618193864822388,3988,31656,1.0,0.01953125,6125568.0,28.05078125,1558.356767382,0.9881501197814941,1746193658.5892437,-0.676741361618042,3987,0.6490885615348816
38.26398849487305,1.9872809648513794,1.3658852577209473,0.08152590692043304,4035,32032,1.0,0.02083333395421505,6197760.0,28.72981834411621,1576.137966731,0.9881501197814941,1746193676.3704898,-0.4599387049674988,4034,0.6829426884651184
38.26398849487305,1.9872809648513794,1.375,0.07196755707263947,4046,32120,1.0,0.02018229104578495,6214656.0,28.5078125,1580.311971156,0.9881501197814941,1746193680.544472,-0.44894739985466003,4045,0.6875
38.26398849487305,1.9872809648513794,1.35546875,0.0648747906088829,4055,32192,1.0,0.01953125,6228480.0,29.02474021911621,1583.706221796,0.9881501197814941,1746193683.938646,-0.4801059365272522,4054,0.677734375
38.26398849487305,1.9872809648513794,1.3254947662353516,0.05871269851922989,4068,32296,1.0,0.021484375,6248448.0,28.61002540588379,1588.617761002,0.9881501197814941,1746193688.8502758,-0.4886302351951599,4067,0.64453125
38.26398849487305,1.9872809648513794,1.3815103769302368,0.0654149055480957,4072,32328,1.0,0.021484375,6254592.0,28.6953125,1590.125980736,0.9881501197814941,1746193690.358427,-0.5443739891052246,4071,0.6907551884651184
38.26398849487305,1.9872809648513794,1.3544368743896484,0.06088421493768692,4082,32408,1.0,0.02018229104578495,6269952.0,28.7578125,1593.925090468,0.9881501197814941,1746193694.157561,-0.48565778136253357,4081,0.6647135615348816
38.26398849487305,1.9872809648513794,1.3550584316253662,0.06776630878448486,4088,32456,1.0,0.02278645895421505,6279168.0,27.34830665588379,1596.179823347,0.9881501197814941,1746193696.4123154,-0.5218932628631592,4087,0.6640625
38.26398849487305,1.9872809648513794,1.34765625,0.05299524590373039,4101,32560,1.0,0.021484375,6299136.0,28.02799415588379,1601.099256393,0.9881501197814941,1746193701.3317153,-0.4821525514125824,4100,0.673828125
38.26398849487305,1.9872809648513794,1.333404779434204,0.050302907824516296,4106,32600,1.0,0.02018229104578495,6306816.0,28.033203125,1602.983011762,0.9881501197814941,1746193703.2155383,-0.4763180911540985,4105,0.65625
38.26398849487305,1.9872809648513794,1.4140625,0.07796643674373627,4112,32648,1.0,0.0234375,6316032.0,27.42903709411621,1605.259906721,0.9881501197814941,1746193705.492355,-0.4554189145565033,4111,0.70703125
38.26398849487305,1.9872809648513794,1.4114583730697632,0.054649028927087784,4123,32736,1.0,0.0234375,6332928.0,27.791015625,1609.398547514,0.9881501197814941,1746193709.6310308,-0.4515376389026642,4122,0.7057291865348816
38.26398849487305,1.9872809648513794,1.3723958730697632,0.04978376626968384,4129,32784,1.0,0.021484375,6342144.0,28.421875,1611.670199063,0.9881501197814941,1746193711.9027119,-0.4128110408782959,4128,0.6861979365348816
38.26398849487305,1.9872809648513794,1.421875,0.054098449647426605,4146,32920,1.0,0.02278645895421505,6368256.0,27.845703125,1618.079703187,0.9881501197814941,1746193718.312198,-0.3518146872520447,4145,0.7109375
38.26398849487305,1.9872809648513794,1.4010350704193115,0.0512651726603508,4152,32968,1.0,0.02213541604578495,6377472.0,27.42903709411621,1620.334118349,0.9881501197814941,1746193720.5666175,-0.37069129943847656,4151,0.6998698115348816
38.26398849487305,1.9872809648513794,1.361328125,0.05190723389387131,4169,33104,1.0,0.02213541604578495,6403584.0,27.91666603088379,1626.787065914,0.9881501197814941,1746193727.019539,-0.457891583442688,4168,0.66796875
38.26398849487305,1.9872809648513794,1.320670485496521,0.05020730197429657,4184,33224,1.0,0.02213541604578495,6426624.0,27.328125,1632.445559461,0.9881501197814941,1746193732.678009,-0.481923371553421,4183,0.6380208134651184
38.26398849487305,1.9872809648513794,1.3593294620513916,0.04879283905029297,4196,33320,1.0,0.02213541604578495,6445056.0,27.267578125,1636.970412026,0.9881501197814941,1746193737.2029371,-0.4715185761451721,4195,0.6686198115348816
38.26398849487305,1.9872809648513794,1.2885545492172241,0.07289394736289978,4203,33376,1.0,0.02083333395421505,6455808.0,28.17838478088379,1639.623662838,0.9881501197814941,1746193739.8561354,-0.4608202278614044,4202,0.6204426884651184
38.26398849487305,1.9872809648513794,1.3839908838272095,0.0760631337761879,4205,33392,1.0,0.02278645895421505,6458880.0,28.28190040588379,1640.377586135,0.9881501197814941,1746193740.6099744,-0.5760142207145691,4204,0.6796875
38.26398849487305,1.9872809648513794,1.2777374982833862,0.06637661159038544,4221,33520,1.0,0.01953125,6483456.0,28.59505271911621,1646.429821452,0.9881501197814941,1746193746.6622784,-0.5152184367179871,4220,0.609375
38.26398849487305,1.9872809648513794,1.313801884651184,0.0882483422756195,4223,33536,1.0,0.01888020895421505,6486528.0,29.12890625,1647.213134802,0.9881501197814941,1746193747.445384,-0.509109377861023,4222,0.6451823115348816
40.02810287475586,1.9826043844223022,1.4166666269302368,0.038128145039081573,4255,33792,1.0,0.0234375,6535680.0,27.26888084411621,1659.368803704,0.9842357635498047,1746193759.6012526,-0.38413006067276,4254,0.7083333134651184
40.02810287475586,1.9826043844223022,1.411458134651184,0.04574810713529587,4266,33880,1.0,0.0234375,6552576.0,27.58919334411621,1663.520158475,0.9842357635498047,1746193763.7526603,-0.45835745334625244,4265,0.7057291865348816
40.02810287475586,1.9826043844223022,1.3475453853607178,0.04902719706296921,4267,33888,1.0,0.0234375,6554112.0,26.75390625,1663.895953797,0.9842357635498047,1746193764.1284275,-0.44035959243774414,4266,0.6627604365348816
40.02810287475586,1.9826043844223022,1.363981008529663,0.0513206385076046,4298,34136,1.0,0.02278645895421505,6601728.0,27.705078125,1675.638061502,0.9842357635498047,1746193775.8705719,-0.4232706129550934,4297,0.6712239384651184
40.02810287475586,1.9826043844223022,1.42578125,0.03616015613079071,4315,34272,1.0,0.0234375,6627840.0,27.8984375,1682.0947235,0.9842357635498047,1746193782.3272407,-0.44359925389289856,4314,0.712890625
40.02810287475586,1.9826043844223022,1.3817774057388306,0.045306406915187836,4350,34552,1.0,0.02278645895421505,6681600.0,28.03059959411621,1695.367535234,0.9842357635498047,1746193795.60001,-0.4420871138572693,4349,0.6796875
40.02810287475586,1.9826043844223022,1.4270833730697632,0.05880590155720711,4381,34800,1.0,0.02213541604578495,6729216.0,27.556640625,1707.094983802,0.9842357635498047,1746193807.3274708,-0.4631386697292328,4380,0.7135416865348816
40.02810287475586,1.9826043844223022,1.3791664838790894,0.06553183495998383,4389,34864,1.0,0.021484375,6741504.0,27.75846290588379,1710.137935366,0.9842357635498047,1746193810.3702335,-0.4829287528991699,4388,0.6829426884651184
40.02810287475586,1.9826043844223022,1.2206997871398926,0.0454220250248909,4399,34944,1.0,0.02083333395421505,6756864.0,28.10221290588379,1713.942355192,0.9842357635498047,1746193814.174828,-0.4668805003166199,4398,0.5611979365348816
40.02810287475586,1.9826043844223022,1.3736978769302368,0.04711958020925522,4406,35000,1.0,0.02213541604578495,6767616.0,28.611328125,1716.572851256,0.9842357635498047,1746193816.8053887,-0.5340685248374939,4405,0.6868489384651184
40.02810287475586,1.9826043844223022,1.3083691596984863,0.037557780742645264,4417,35088,1.0,0.021484375,6784512.0,28.63150978088379,1720.737577541,0.9842357635498047,1746193820.9700954,-0.5167982578277588,4416,0.6334635615348816
40.02810287475586,1.9826043844223022,1.2544984817504883,0.04816883057355881,4427,35168,1.0,0.02083333395421505,6799872.0,28.435546875,1724.535370993,0.9842357635498047,1746193824.7678046,-0.4567791223526001,4426,0.5852864384651184
40.02810287475586,1.9826043844223022,1.3002864122390747,0.045193519443273544,4429,35184,1.0,0.02278645895421505,6802944.0,27.81315040588379,1725.285708555,0.9842357635498047,1746193825.5181894,-0.47689586877822876,4428,0.6236979365348816
40.02810287475586,1.9826043844223022,1.4270833730697632,0.07592016458511353,4433,35216,1.0,0.0234375,6809088.0,27.619140625,1726.790685005,0.9842357635498047,1746193827.0231493,-0.4477166533470154,4432,0.7135416865348816
40.02810287475586,1.9826043844223022,1.3138021230697632,0.0722285732626915,4466,35480,1.0,0.01822916604578495,6859776.0,28.60807228088379,1739.290860756,0.9842357635498047,1746193839.5230708,-0.48474863171577454,4465,0.6569010615348816
40.02810287475586,1.9826043844223022,1.303870439529419,0.05338115245103836,4481,35600,1.0,0.02083333395421505,6882816.0,28.2421875,1744.999331312,0.9842357635498047,1746193845.2316885,-0.5500109791755676,4480,0.6263020634651184
40.02810287475586,1.9826043844223022,1.3957551717758179,0.046736717224121094,4493,35696,1.0,0.02213541604578495,6901248.0,27.39453125,1749.528189178,0.9842357635498047,1746193849.7606976,-0.48660993576049805,4492,0.6966145634651184
40.02810287475586,1.9826043844223022,1.398437261581421,0.06912988424301147,4504,35784,1.0,0.02213541604578495,6918144.0,28.40950584411621,1753.698070009,0.9842357635498047,1746193853.9305336,-0.5297646522521973,4503,0.69921875
40.02810287475586,1.9826043844223022,1.331080675125122,0.07018309086561203,4508,35816,1.0,0.02083333395421505,6924288.0,27.69596290588379,1755.223309923,0.9842357635498047,1746193855.455764,-0.5879521369934082,4507,0.6536458134651184
40.02810287475586,1.9826043844223022,1.3893228769302368,0.07696783542633057,4509,35824,1.0,0.021484375,6925824.0,28.10481834411621,1755.599879837,0.9842357635498047,1746193855.8323627,-0.605920672416687,4508,0.6946614384651184
40.02810287475586,1.9826043844223022,1.336653470993042,0.045498598366975784,4525,35952,1.0,0.02018229104578495,6950400.0,29.021484375,1761.647170163,0.9842357635498047,1746193861.879634,-0.6224277019500732,4524,0.6555989384651184
40.02810287475586,1.9826043844223022,1.3181511163711548,0.03951171413064003,4537,36048,1.0,0.02083333395421505,6968832.0,27.70768165588379,1766.172811218,0.9842357635498047,1746193866.4051025,-0.559233546257019,4536,0.6516926884651184
40.02810287475586,1.9826043844223022,1.3984375,0.04129764810204506,4545,36112,1.0,0.02278645895421505,6981120.0,27.66666603088379,1769.210077582,0.9842357635498047,1746193869.442546,-0.5196952819824219,4544,0.69921875
38.82553482055664,1.9943013191223145,1.37109375,0.08263108134269714,4554,36184,1.0,0.02213541604578495,6994944.0,28.02278709411621,1772.709498734,0.9946524500846863,1746193872.9419858,-0.5006211996078491,4553,0.685546875
38.82553482055664,1.9943013191223145,1.4010416269302368,0.04603303596377373,4565,36272,1.0,0.02083333395421505,7011840.0,28.126953125,1776.84350093,0.9946524500846863,1746193877.075915,-0.5592963695526123,4564,0.7005208134651184
38.82553482055664,1.9943013191223145,1.42578125,0.0435207337141037,4582,36408,1.0,0.02278645895421505,7037952.0,27.96744728088379,1783.259838174,0.9946524500846863,1746193883.4922936,-0.5076892375946045,4581,0.712890625
38.82553482055664,1.9943013191223145,1.3171190023422241,0.056438203901052475,4584,36424,1.0,0.02213541604578495,7041024.0,28.107421875,1784.030962222,0.9946524500846863,1746193884.2632797,-0.5064629316329956,4583,0.61328125
38.82553482055664,1.9943013191223145,1.3564616441726685,0.08021102845668793,4598,36536,1.0,0.02278645895421505,7062528.0,27.6171875,1789.298956749,0.9946524500846863,1746193889.5314288,-0.4298136234283447,4597,0.6477864384651184
38.82553482055664,1.9943013191223145,1.4075521230697632,0.05181161314249039,4600,36552,1.0,0.02278645895421505,7065600.0,27.55143165588379,1790.081760086,0.9946524500846863,1746193890.3141348,-0.43439221382141113,4599,0.7037760615348816
38.82553482055664,1.9943013191223145,1.3596060276031494,0.0582510307431221,4605,36592,1.0,0.02278645895421505,7073280.0,27.71419334411621,1791.96600542,0.9946524500846863,1746193892.198517,-0.38495394587516785,4604,0.666015625
38.82553482055664,1.9943013191223145,1.4088541269302368,0.06036360561847687,4624,36744,1.0,0.0234375,7102464.0,27.216796875,1799.166574359,0.9946524500846863,1746193899.3990498,-0.5761014223098755,4623,0.7044270634651184
38.82553482055664,1.9943013191223145,1.40625,0.05887656658887863,4641,36880,1.0,0.02083333395421505,7128576.0,28.0234375,1805.590896115,0.9946524500846863,1746193905.8233907,-0.6102219223976135,4640,0.703125
38.82553482055664,1.9943013191223145,1.330449104309082,0.05057327449321747,4647,36928,1.0,0.02213541604578495,7137792.0,28.93489646911621,1807.846160614,0.9946524500846863,1746193908.078657,-0.6248874664306641,4646,0.6432291865348816
38.82553482055664,1.9943013191223145,1.402978539466858,0.04811728000640869,4694,37304,1.0,0.0234375,7209984.0,27.37109375,1825.654219011,0.9946524500846863,1746193925.8866343,-0.5146911144256592,4693,0.701171875
38.82553482055664,1.9943013191223145,1.4205728769302368,0.0392037034034729,4696,37320,1.0,0.0234375,7213056.0,27.60611915588379,1826.411522685,0.9946524500846863,1746193926.6439674,-0.5204501152038574,4695,0.7102864384651184
38.82553482055664,1.9943013191223145,1.37890625,0.08114605396986008,4710,37432,1.0,0.02278645895421505,7234560.0,27.63997459411621,1831.707011645,0.9946524500846863,1746193931.939386,-0.5220611095428467,4709,0.689453125
38.82553482055664,1.9943013191223145,1.41796875,0.07285760343074799,4731,37600,1.0,0.02278645895421505,7266816.0,27.55729103088379,1839.660225779,0.9946524500846863,1746193939.8927264,-0.4508986175060272,4730,0.708984375
38.82553482055664,1.9943013191223145,1.4201562404632568,0.06387077271938324,4741,37680,1.0,0.0234375,7282176.0,26.869140625,1843.42151239,0.9946524500846863,1746193943.653943,-0.5272846221923828,4740,0.7076823115348816
38.82553482055664,1.9943013191223145,1.4244791269302368,0.08069059997797012,4761,37840,1.0,0.0234375,7312896.0,27.23958396911621,1851.041379179,0.9946524500846863,1746193951.2738357,-0.4750628173351288,4760,0.7122395634651184
38.82553482055664,1.9943013191223145,1.3604035377502441,0.04684989154338837,4810,38232,1.0,0.0234375,7388160.0,27.94205665588379,1869.556404695,0.9946524500846863,1746193969.788839,-0.4468015134334564,4809,0.6666666865348816
38.82553482055664,1.9943013191223145,1.347070336341858,0.044568173587322235,4813,38256,1.0,0.02278645895421505,7392768.0,27.642578125,1870.72077019,0.9946524500846863,1746193970.9531503,-0.4088077247142792,4812,0.662109375
38.82553482055664,1.9943013191223145,1.3971353769302368,0.05269008129835129,4820,38312,1.0,0.02278645895421505,7403520.0,27.57356834411621,1873.351866244,0.9946524500846863,1746193973.584365,-0.4742720425128937,4819,0.6985676884651184
38.82553482055664,1.9943013191223145,1.4075521230697632,0.06313338130712509,4847,38528,1.0,0.02213541604578495,7444992.0,27.61002540588379,1883.581777264,0.9946524500846863,1746193983.8142526,-0.4120365083217621,4846,0.7037760615348816
41.3702392578125,1.9943060874938965,1.3845995664596558,0.059065498411655426,4875,38752,1.0,0.02213541604578495,7488000.0,28.47265625,1894.236374091,0.9949676990509033,1746193994.4688854,-0.47094857692718506,4874,0.681640625
41.3702392578125,1.9943060874938965,1.4205728769302368,0.05349118262529373,4890,38872,1.0,0.02278645895421505,7511040.0,27.91861915588379,1899.954246331,0.9949676990509033,1746194000.1866953,-0.49825459718704224,4889,0.7102864384651184
41.3702392578125,1.9943060874938965,1.3697916269302368,0.059982381761074066,4894,38904,1.0,0.0234375,7517184.0,27.70703125,1901.499299726,0.9949676990509033,1746194001.7316523,-0.46963387727737427,4893,0.6848958134651184
