_runtime,update_steps,test_returned_won_episode,returned_episode_returns,test_returned_episode_returns,returned_episode_lengths,env_step,returned_episode,grad_steps,test_returned_episode_lengths,qvals,test_returned_episode,_step,_timestamp,loss,returned_won_episode
1176.849254488,3347,0.9540889263153076,0.79212486743927,1.9495340585708618,30.201824188232422,5140992.0,0.0078125,26528,65.26398468017578,-0.3737557530403137,0.9999999403953552,3346,1746165344.8488057,0.0868762731552124,0.3769531548023224
1179.84787825,3356,0.9540889263153076,0.737744927406311,1.9495340585708618,29.932292938232422,5154816.0,0.00911458395421505,26600,65.26398468017578,-0.31649670004844666,0.9999999403953552,3355,1746165347.847453,0.16498056054115295,0.3352864682674408
1180.522153512,3358,0.9540889263153076,0.8358813524246216,1.9495340585708618,31.346355438232422,5157888.0,0.010416666977107525,26616,65.26398468017578,-0.3244512677192688,0.9999999403953552,3357,1746165348.521702,0.15197661519050598,0.3763020932674408
1181.507430312,3361,0.9540889263153076,0.8937863111495972,1.9495340585708618,31.339845657348633,5162496.0,0.010416666977107525,26640,65.26398468017578,-0.3295808434486389,0.9999999403953552,3360,1746165349.5071402,0.10420722514390945,0.4244791865348816
1183.147528554,3366,0.9540889263153076,0.7794256806373596,1.9495340585708618,30.664064407348633,5170176.0,0.008463541977107525,26680,65.26398468017578,-0.320453405380249,0.9999999403953552,3365,1746165351.1471882,0.0877089649438858,0.3587239682674408
1183.474001222,3367,0.9540889263153076,0.705298662185669,1.9495340585708618,31.544273376464844,5171712.0,0.0078125,26688,65.26398468017578,-0.31418776512145996,0.9999999403953552,3366,1746165351.4734194,0.09123404324054718,0.2955729365348816
1187.447642695,3379,0.9540889263153076,0.779869794845581,1.9495340585708618,31.307292938232422,5190144.0,0.00911458395421505,26784,65.26398468017578,-0.3018827438354492,0.9999999403953552,3378,1746165355.4472926,0.10231941938400269,0.3411458432674408
1211.216233024,3451,0.9540889263153076,0.8274462819099426,1.9495340585708618,30.699220657348633,5300736.0,0.00911458395421505,27360,65.26398468017578,-0.3617516756057739,0.9999999403953552,3450,1746165379.215867,0.09387755393981934,0.3945312798023224
1213.220144293,3457,0.9540889263153076,0.8861035108566284,1.9495340585708618,30.868492126464844,5309952.0,0.008463541977107525,27408,65.26398468017578,-0.33875828981399536,0.9999999403953552,3456,1746165381.2197766,0.1134307011961937,0.4342448115348816
1219.516021043,3476,0.9540889263153076,0.7428418397903442,1.9495340585708618,29.792970657348633,5339136.0,0.00911458395421505,27560,65.26398468017578,-0.3688647449016571,0.9999999403953552,3475,1746165387.515614,0.08595101535320282,0.3528645932674408
1223.191733743,3487,0.9540889263153076,0.8444020748138428,1.9495340585708618,31.273439407348633,5356032.0,0.009765625931322575,27648,65.26398468017578,-0.4199773967266083,0.9999999403953552,3486,1746165391.191241,0.08680129796266556,0.3990885615348816
1230.466207176,3509,0.9540889263153076,0.817185640335083,1.9495340585708618,30.915367126464844,5389824.0,0.00911458395421505,27824,65.26398468017578,-0.437807559967041,0.9999999403953552,3508,1746165398.4659042,0.1177213042974472,0.3834635615348816
1232.146428245,3514,0.9540889263153076,0.8151397109031677,1.9495340585708618,31.873699188232422,5397504.0,0.009765625931322575,27864,65.26398468017578,-0.436461865901947,0.9999999403953552,3513,1746165400.1460214,0.11420336365699768,0.3645833432674408
1232.803429395,3516,0.9540889263153076,0.745710015296936,1.9495340585708618,31.186199188232422,5400576.0,0.008463541977107525,27880,65.26398468017578,-0.4504268765449524,0.9999999403953552,3515,1746165400.8031197,0.14561203122138977,0.3378906548023224
1237.434565424,3530,0.9540889263153076,0.8723747134208679,1.9495340585708618,31.250001907348633,5422080.0,0.010416666977107525,27992,65.26398468017578,-0.4793122112751007,0.9999999403953552,3529,1746165405.434108,0.16908825933933258,0.4238281548023224
1238.751746977,3534,0.9540889263153076,0.792187511920929,1.9495340585708618,31.308595657348633,5428224.0,0.008463541977107525,28024,65.26398468017578,-0.39728206396102905,0.9999999403953552,3533,1746165406.751357,0.12473485618829727,0.3652344048023224
1239.083169146,3535,0.9540889263153076,0.7988900542259216,1.9495340585708618,30.773439407348633,5429760.0,0.008463541977107525,28032,65.26398468017578,-0.4006943702697754,0.9999999403953552,3534,1746165407.0827389,0.1286519318819046,0.3658854365348816
1243.400308201,3548,0.9540889263153076,0.9986979961395264,1.9495340585708618,31.792970657348633,5449728.0,0.01106770895421505,28136,65.26398468017578,-0.487386018037796,0.9999999403953552,3547,1746165411.3999946,0.13951528072357178,0.4993489980697632
1251.293780124,3572,0.9540889263153076,0.8596476912498474,1.9495340585708618,30.912761688232422,5486592.0,0.00911458395421505,28328,65.26398468017578,-0.49088364839553833,0.9999999403953552,3571,1746165419.2935026,0.10700014978647232,0.4082031548023224
1258.637777275,3594,0.9197531342506409,0.9752604961395264,1.9091696739196777,31.789064407348633,5520384.0,0.010416666977107525,28504,68.0509262084961,-0.41454043984413147,1.0,3593,1746165426.6373937,0.10156545788049698,0.4876302480697632
1266.230521395,3617,0.9197531342506409,0.8973600268363953,1.9091696739196777,31.565105438232422,5555712.0,0.009765625931322575,28688,68.0509262084961,-0.35861489176750183,1.0,3616,1746165434.230162,0.09941287338733673,0.4342448115348816
1271.525016547,3633,0.9197531342506409,0.9140625,1.9091696739196777,31.682292938232422,5580288.0,0.00911458395421505,28816,68.0509262084961,-0.3942888379096985,1.0,3632,1746165439.524615,0.11163751780986786,0.4570312798023224
1278.797686298,3655,0.9197531342506409,0.8750944137573242,1.9091696739196777,31.299480438232422,5614080.0,0.00911458395421505,28992,68.0509262084961,-0.36485904455184937,1.0,3654,1746165446.7973757,0.08638997375965118,0.4153645932674408
1280.459717207,3660,0.9197531342506409,0.9015625715255737,1.9091696739196777,31.429689407348633,5621760.0,0.00911458395421505,29032,68.0509262084961,-0.3635079860687256,1.0,3659,1746165448.4593933,0.08400831371545792,0.4394531548023224
1283.739299831,3670,0.9197531342506409,0.9244791865348816,1.9091696739196777,31.690105438232422,5637120.0,0.008463541977107525,29112,68.0509262084961,-0.3677305579185486,1.0,3669,1746165451.7389345,0.1254926323890686,0.4531250298023224
1287.376465089,3681,0.9197531342506409,0.87311851978302,1.9091696739196777,30.881511688232422,5654016.0,0.00911458395421505,29200,68.0509262084961,-0.35293328762054443,1.0,3680,1746165455.3761313,0.08928477764129639,0.4283854365348816
1288.363242812,3684,0.9197531342506409,0.8482218384742737,1.9091696739196777,30.513023376464844,5658624.0,0.008463541977107525,29224,68.0509262084961,-0.3478732109069824,1.0,3683,1746165456.362876,0.11863835901021957,0.4036458432674408
1289.020181305,3686,0.9197531342506409,0.7406414151191711,1.9091696739196777,30.277345657348633,5661696.0,0.00911458395421505,29240,68.0509262084961,-0.3633701801300049,1.0,3685,1746165457.019779,0.10528971999883652,0.3470052182674408
1292.337741537,3696,0.9197531342506409,0.8037435412406921,1.9091696739196777,30.515626907348633,5677056.0,0.008463541977107525,29320,68.0509262084961,-0.3600272834300995,1.0,3695,1746165460.337385,0.08195589482784271,0.3795573115348816
1293.650378658,3700,0.9197531342506409,0.936962902545929,1.9091696739196777,31.807292938232422,5683200.0,0.010416666977107525,29352,68.0509262084961,-0.3492168188095093,1.0,3699,1746165461.650044,0.10768622905015945,0.4550781548023224
1295.947890667,3707,0.9197531342506409,0.8845624923706055,1.9091696739196777,31.441408157348633,5693952.0,0.01106770895421505,29408,68.0509262084961,-0.38672375679016113,1.0,3706,1746165463.9475603,0.10047492384910583,0.4127604365348816
1305.243794928,3735,0.9197531342506409,0.8734309673309326,1.9091696739196777,31.179689407348633,5736960.0,0.009765625931322575,29632,68.0509262084961,-0.44330310821533203,1.0,3734,1746165473.243431,0.08493649214506149,0.4277344048023224
1309.55086023,3748,0.9197531342506409,0.9135726094245911,1.9091696739196777,31.990886688232422,5756928.0,0.00911458395421505,29736,68.0509262084961,-0.4313652515411377,1.0,3747,1746165477.550556,0.08608520030975342,0.4283854365348816
1312.523874858,3757,0.9197531342506409,0.8695141077041626,1.9091696739196777,31.440105438232422,5770752.0,0.009765625931322575,29808,68.0509262084961,-0.373658150434494,1.0,3756,1746165480.523511,0.07433947920799255,0.4088541865348816
1319.213572842,3777,0.9197531342506409,0.9466146230697632,1.9091696739196777,31.919273376464844,5801472.0,0.009765625931322575,29968,68.0509262084961,-0.3413085639476776,1.0,3776,1746165487.2132277,0.1195373386144638,0.4733073115348816
1325.165087453,3795,0.9197531342506409,0.8572664260864258,1.9091696739196777,31.516929626464844,5829120.0,0.008463541977107525,30112,68.0509262084961,-0.38989174365997314,1.0,3794,1746165493.1646795,0.08327586948871613,0.3964844048023224
1331.112351422,3813,0.9197531342506409,0.8398112654685974,1.9091696739196777,30.649742126464844,5856768.0,0.008463541977107525,30256,68.0509262084961,-0.4370914399623871,1.0,3812,1746165499.1120245,0.12850099802017212,0.4088541865348816
1331.772545114,3815,0.9197531342506409,0.8842204213142395,1.9091696739196777,31.481773376464844,5859840.0,0.010416666977107525,30272,68.0509262084961,-0.44708794355392456,1.0,3814,1746165499.7721314,0.0986330583691597,0.4127604365348816
1334.113486349,3822,0.9197531342506409,0.9120498895645142,1.9091696739196777,31.722658157348633,5870592.0,0.009765625931322575,30328,68.0509262084961,-0.38156798481941223,1.0,3821,1746165502.1130176,0.05945851281285286,0.4453125298023224
1335.765643251,3827,0.9197531342506409,0.8825529217720032,1.9091696739196777,30.972658157348633,5878272.0,0.00911458395421505,30368,68.0509262084961,-0.37654560804367065,1.0,3826,1746165503.765281,0.08386237919330597,0.4192708432674408
1337.786595659,3833,0.9197531342506409,0.9934896230697632,1.9091696739196777,31.680992126464844,5887488.0,0.009765625931322575,30416,68.0509262084961,-0.3717367649078369,1.0,3832,1746165505.786149,0.07369597256183624,0.4967448115348816
1340.121001459,3840,0.9197531342506409,0.8242602348327637,1.9091696739196777,31.565105438232422,5898240.0,0.009765625931322575,30472,68.0509262084961,-0.4155048727989197,1.0,3839,1746165508.120671,0.0758071094751358,0.3854166865348816
1343.0815231,3849,0.9197531342506409,0.8453019261360168,1.9091696739196777,30.957033157348633,5912064.0,0.00911458395421505,30544,68.0509262084961,-0.40016937255859375,1.0,3848,1746165511.0811987,0.06893614679574966,0.4134114682674408
1344.398047069,3853,0.9197531342506409,0.9270833730697632,1.9091696739196777,31.515626907348633,5918208.0,0.008463541977107525,30576,68.0509262084961,-0.40970712900161743,1.0,3852,1746165512.3976007,0.06742625683546066,0.4635416865348816
1348.686919447,3866,0.9197531342506409,0.8908984065055847,1.9091696739196777,30.591148376464844,5938176.0,0.009765625931322575,30680,68.0509262084961,-0.3485774099826813,1.0,3865,1746165516.686603,0.11162160336971283,0.4361979365348816
1350.011026656,3870,0.9197531342506409,0.7608902454376221,1.9091696739196777,30.839845657348633,5944320.0,0.009765625931322575,30712,68.0509262084961,-0.39133310317993164,1.0,3869,1746165518.01046,0.0711711198091507,0.3294270932674408
1352.009426314,3876,0.9197531342506409,0.769019365310669,1.9091696739196777,31.001304626464844,5953536.0,0.0078125,30760,68.0509262084961,-0.35027390718460083,1.0,3875,1746165520.009109,0.07256130129098892,0.3561198115348816
1353.322936532,3880,0.9197531342506409,0.8814575672149658,1.9091696739196777,31.506511688232422,5959680.0,0.009765625931322575,30792,68.0509262084961,-0.3148082494735718,1.0,3879,1746165521.3226209,0.0769394040107727,0.4140625298023224
1358.282804046,3895,0.9197531342506409,0.7953678369522095,1.9091696739196777,30.046876907348633,5982720.0,0.008463541977107525,30912,68.0509262084961,-0.35297244787216187,1.0,3894,1746165526.2824757,0.09771661460399628,0.3886719048023224
1362.362603991,3907,0.9719101190567017,0.7386729121208191,1.9685914516448975,31.316408157348633,6001152.0,0.00911458395421505,31008,64.43399047851562,-0.2907199561595917,1.0,3906,1746165530.3620691,0.0959336906671524,0.2968750298023224
1373.608319711,3941,0.9719101190567017,0.920752763748169,1.9685914516448975,31.035158157348633,6053376.0,0.010416666977107525,31280,64.43399047851562,-0.35600656270980835,1.0,3940,1746165541.6080246,0.0713348388671875,0.4596354365348816
1375.57870623,3947,0.9719101190567017,0.9661458730697632,1.9685914516448975,31.269533157348633,6062592.0,0.011718750931322575,31328,64.43399047851562,-0.3403523564338684,1.0,3946,1746165543.578316,0.0777139663696289,0.4830729365348816
1392.146837024,3997,0.9719101190567017,0.9124186038970947,1.9685914516448975,30.893230438232422,6139392.0,0.011718750931322575,31728,64.43399047851562,-0.28353989124298096,1.0,3996,1746165560.1465015,0.08330163359642029,0.4466145932674408
1401.680772861,4026,0.9719101190567017,0.8074029684066772,1.9685914516448975,31.429689407348633,6183936.0,0.008463541977107525,31960,64.43399047851562,-0.2666504979133606,1.0,4025,1746165569.6804407,0.0770735889673233,0.3645833432674408
1402.336099296,4028,0.9719101190567017,0.7144100666046143,1.9685914516448975,30.179689407348633,6187008.0,0.008463541977107525,31976,64.43399047851562,-0.28290775418281555,1.0,4027,1746165570.3357801,0.07164418697357178,0.3157552182674408
1404.66912079,4035,0.9719101190567017,0.8704912066459656,1.9685914516448975,30.615886688232422,6197760.0,0.01106770895421505,32032,64.43399047851562,-0.31785428524017334,1.0,4034,1746165572.6687737,0.06594540178775787,0.4160156548023224
1414.878486378,4066,0.9719101190567017,1.0130208730697632,1.9685914516448975,32.270835876464844,6245376.0,0.01106770895421505,32280,64.43399047851562,-0.4397863447666168,1.0,4065,1746165582.878127,0.09115009009838104,0.5065104365348816
1417.524235544,4074,0.9719101190567017,0.8345368504524231,1.9685914516448975,30.812501907348633,6257664.0,0.00911458395421505,32344,64.43399047851562,-0.38792091608047485,1.0,4073,1746165585.5238614,0.06576116383075714,0.4003906548023224
1419.847714237,4081,0.9719101190567017,0.9491341710090637,1.9685914516448975,31.720054626464844,6268416.0,0.01106770895421505,32400,64.43399047851562,-0.38312801718711853,1.0,4080,1746165587.8473623,0.06383457034826279,0.4596354365348816
1425.791653215,4099,0.9719101190567017,0.7481242418289185,1.9685914516448975,31.432292938232422,6296064.0,0.0078125,32544,64.43399047851562,-0.36645936965942383,1.0,4098,1746165593.7913296,0.06803756952285767,0.3346354365348816
1427.76081952,4105,0.9719101190567017,0.9895833730697632,1.9685914516448975,31.805992126464844,6305280.0,0.009765625931322575,32592,64.43399047851562,-0.3778499364852905,1.0,4104,1746165595.7604296,0.09185288846492767,0.4947916865348816
1432.73105325,4120,0.9719101190567017,0.9838680624961853,1.9685914516448975,32.091148376464844,6328320.0,0.00911458395421505,32712,64.43399047851562,-0.3690147399902344,1.0,4119,1746165600.7307677,0.06852717697620392,0.4752604365348816
1434.709097834,4126,0.9719101190567017,0.9869792461395264,1.9685914516448975,32.13151168823242,6337536.0,0.00911458395421505,32760,64.43399047851562,-0.318019837141037,1.0,4125,1746165602.708594,0.07129480689764023,0.4934896230697632
1436.054137495,4130,0.9719101190567017,0.8475955128669739,1.9685914516448975,31.134117126464844,6343680.0,0.008463541977107525,32792,64.43399047851562,-0.2917173504829407,1.0,4129,1746165604.053782,0.07192201912403107,0.4055989682674408
1445.277898194,4158,0.9719101190567017,0.995101809501648,1.9685914516448975,31.576824188232422,6386688.0,0.011718750931322575,33016,64.43399047851562,-0.2630960941314697,1.0,4157,1746165613.2776055,0.07667236030101776,0.4726562798023224
1451.244439978,4176,0.9719101190567017,0.7812435626983643,1.9685914516448975,29.76692771911621,6414336.0,0.008463541977107525,33160,64.43399047851562,-0.20064029097557068,1.0,4175,1746165619.2441425,0.06291021406650543,0.3665364682674408
1467.104279768,4224,0.9719101190567017,0.8660824298858643,1.9685914516448975,30.903648376464844,6488064.0,0.010416666977107525,33544,64.43399047851562,-0.2202295958995819,1.0,4223,1746165635.1039543,0.06256907433271408,0.4088541865348816
1470.794723081,4235,0.9775281548500061,0.9647949934005737,1.9744540452957153,31.638023376464844,6504960.0,0.012369791977107525,33632,61.85393524169922,-0.16734501719474792,1.0,4234,1746165638.7942002,0.06617860496044159,0.4687500298023224
1471.454545421,4237,0.9775281548500061,0.8372477889060974,1.9744540452957153,30.630210876464844,6508032.0,0.010416666977107525,33648,61.85393524169922,-0.17135089635849,1.0,4236,1746165639.4540913,0.0681077092885971,0.3984375298023224
1472.469016695,4240,0.9775281548500061,0.9791667461395264,1.9744540452957153,32.15885543823242,6512640.0,0.010416666977107525,33672,61.85393524169922,-0.17631494998931885,1.0,4239,1746165640.4685378,0.08197391033172607,0.4895833730697632
1480.393586818,4264,0.9775281548500061,0.9344009757041931,1.9744540452957153,31.511720657348633,6549504.0,0.01106770895421505,33864,61.85393524169922,-0.2092340737581253,1.0,4263,1746165648.393205,0.0698004961013794,0.4407552182674408
1481.706552675,4268,0.9775281548500061,0.8796142935752869,1.9744540452957153,31.667970657348633,6555648.0,0.010416666977107525,33896,61.85393524169922,-0.24080055952072144,1.0,4267,1746165649.706203,0.07607050240039825,0.4101562798023224
1489.291388223,4291,0.9775281548500061,0.8758691549301147,1.9744540452957153,30.980470657348633,6590976.0,0.00911458395421505,34080,61.85393524169922,-0.29283082485198975,1.0,4290,1746165657.2910695,0.12421894818544388,0.4290364682674408
1491.628846074,4298,0.9775281548500061,0.9843750596046448,1.9744540452957153,31.522136688232422,6601728.0,0.01106770895421505,34136,61.85393524169922,-0.26242727041244507,1.0,4297,1746165659.6283438,0.07434161007404327,0.4921875298023224
1494.289411493,4306,0.9775281548500061,0.859542727470398,1.9744540452957153,31.605470657348633,6614016.0,0.010416666977107525,34200,61.85393524169922,-0.25227487087249756,1.0,4305,1746165662.2890913,0.0686725378036499,0.4016927182674408
1498.567596351,4319,0.9775281548500061,0.9553141593933105,1.9744540452957153,31.408855438232422,6633984.0,0.010416666977107525,34304,61.85393524169922,-0.21191881597042084,1.0,4318,1746165666.5645614,0.10608486831188202,0.4667969048023224
1506.252429222,4342,0.9775281548500061,1.0026042461395264,1.9744540452957153,31.805992126464844,6669312.0,0.01106770895421505,34488,61.85393524169922,-0.3264066278934479,1.0,4341,1746165674.2521408,0.08245803415775299,0.5013021230697632
1507.565425276,4346,0.9775281548500061,1.0390625,1.9744540452957153,31.714845657348633,6675456.0,0.00911458395421505,34520,61.85393524169922,-0.32559096813201904,1.0,4345,1746165675.5651183,0.05408891290426254,0.51953125
1510.913928897,4356,0.9775281548500061,1.08203125,1.9744540452957153,32.071617126464844,6690816.0,0.011718750931322575,34600,61.85393524169922,-0.2894305884838104,1.0,4355,1746165678.9134035,0.0552530512213707,0.541015625
1512.566824105,4361,0.9775281548500061,0.811495840549469,1.9744540452957153,30.579429626464844,6698496.0,0.010416666977107525,34640,61.85393524169922,-0.2831111550331116,1.0,4360,1746165680.5664253,0.06840488314628601,0.3919270932674408
1519.82209635,4383,0.9775281548500061,1.0014241933822632,1.9744540452957153,31.808595657348633,6732288.0,0.01302083395421505,34816,61.85393524169922,-0.295654833316803,1.0,4382,1746165687.8217738,0.06175573915243149,0.4863281548023224
1528.448162259,4409,0.9775281548500061,0.9682610034942627,1.9744540452957153,31.423179626464844,6772224.0,0.01302083395421505,35024,61.85393524169922,-0.2528342604637146,1.0,4408,1746165696.4478126,0.0526440404355526,0.4576823115348816
1532.078602595,4420,0.9775281548500061,1.05859375,1.9744540452957153,31.557292938232422,6789120.0,0.01497395895421505,35112,61.85393524169922,-0.28660452365875244,1.0,4419,1746165700.0782013,0.05087286978960037,0.529296875
1535.053431817,4429,0.9775281548500061,0.8899414539337158,1.9744540452957153,30.906251907348633,6802944.0,0.009765625931322575,35184,61.85393524169922,-0.276511013507843,1.0,4428,1746165703.0530949,0.06213196739554405,0.4361979365348816
1538.699605486,4440,0.9775281548500061,0.8733813166618347,1.9744540452957153,31.234376907348633,6819840.0,0.011718750931322575,35272,61.85393524169922,-0.23433715105056763,1.0,4439,1746165706.6992602,0.06977275013923645,0.4218750298023224
1540.996607875,4447,0.9775281548500061,1.0130208730697632,1.9744540452957153,31.848960876464844,6830592.0,0.012369791977107525,35328,61.85393524169922,-0.25967153906822205,1.0,4446,1746165708.996293,0.06304818391799927,0.5065104365348816
1541.653513346,4449,0.9775281548500061,1.0572917461395264,1.9744540452957153,31.953126907348633,6833664.0,0.014322916977107525,35344,61.85393524169922,-0.23457768559455872,1.0,4448,1746165709.6530993,0.07600928843021393,0.5286458730697632
1543.965088663,4456,0.9775281548500061,1.1432292461395264,1.9744540452957153,32.1328125,6844416.0,0.014322916977107525,35400,61.85393524169922,-0.23406781256198883,1.0,4455,1746165711.9645212,0.06696102023124695,0.5716146230697632
1545.60573938,4461,0.9775281548500061,1.05078125,1.9744540452957153,31.558595657348633,6852096.0,0.011718750931322575,35440,61.85393524169922,-0.21244892477989197,1.0,4460,1746165713.6054337,0.05915020406246185,0.525390625
1545.935377914,4462,0.9775281548500061,1.0065104961395264,1.9744540452957153,31.651042938232422,6853632.0,0.011718750931322575,35448,61.85393524169922,-0.21535104513168335,1.0,4461,1746165713.9350634,0.053920380771160126,0.5032552480697632
1550.902045298,4477,0.9775281548500061,1.1106771230697632,1.9744540452957153,31.997398376464844,6876672.0,0.015625,35568,61.85393524169922,-0.29769641160964966,1.0,4476,1746165718.9017136,0.08361437171697617,0.5553385615348816
1563.483536591,4515,0.9775281548500061,1.0085245370864868,1.9744540452957153,31.993492126464844,6935040.0,0.01302083395421505,35872,61.85393524169922,-0.36856040358543396,1.0,4514,1746165731.4830873,0.056658320128917694,0.4882812798023224
1578.745454357,4561,0.9812362194061279,0.9658024311065674,1.979353666305542,30.988283157348633,7005696.0,0.012369791977107525,36240,58.90397644042969,-0.1939200460910797,1.0,4560,1746165746.745101,0.04444684833288193,0.4739583432674408
1585.339209891,4581,0.9812362194061279,1.1666667461395264,1.979353666305542,31.967449188232422,7036416.0,0.01497395895421505,36400,58.90397644042969,-0.19477292895317078,1.0,4580,1746165753.3388402,0.04338749498128891,0.5833333730697632
1585.66737881,4582,0.9812362194061279,1.0840787887573242,1.979353666305542,31.257814407348633,7037952.0,0.014322916977107525,36408,58.90397644042969,-0.19690319895744324,1.0,4581,1746165753.666974,0.044076986610889435,0.5305989980697632
1588.298545141,4590,0.9812362194061279,1.103730320930481,1.979353666305542,32.0390625,7050240.0,0.014322916977107525,36472,58.90397644042969,-0.12185367941856384,1.0,4589,1746165756.2980835,0.07633554935455322,0.55078125
1592.911250356,4604,0.9812362194061279,1.12890625,1.979353666305542,32.110679626464844,7071744.0,0.01497395895421505,36584,58.90397644042969,-0.11750585585832596,1.0,4603,1746165760.9108908,0.04097003489732742,0.564453125
1593.909174425,4607,0.9812362194061279,1.0872396230697632,1.979353666305542,31.091148376464844,7076352.0,0.013671875931322575,36608,58.90397644042969,-0.14239637553691864,1.0,4606,1746165761.9087613,0.050000838935375214,0.5436198115348816
1596.565219547,4615,0.9812362194061279,1.0885417461395264,1.979353666305542,31.903648376464844,7088640.0,0.01302083395421505,36672,58.90397644042969,-0.20263446867465973,1.0,4614,1746165764.564883,0.04642327129840851,0.5442708730697632
1604.145940531,4638,0.9812362194061279,1.009537696838379,1.979353666305542,31.520835876464844,7123968.0,0.01302083395421505,36856,58.90397644042969,-0.18733111023902893,1.0,4637,1746165772.145656,0.06147637963294983,0.4772135615348816
1606.143369632,4644,0.9812362194061279,1.1456902027130127,1.979353666305542,31.776042938232422,7133184.0,0.015625,36904,58.90397644042969,-0.16710343956947327,1.0,4643,1746165774.1428263,0.04059184342622757,0.5716146230697632
1613.735262174,4667,0.9812362194061279,1.0807292461395264,1.979353666305542,31.890626907348633,7168512.0,0.013671875931322575,37088,58.90397644042969,-0.20685553550720215,1.0,4666,1746165781.734929,0.060171838849782944,0.5403646230697632
1614.391357699,4669,0.9812362194061279,1.0612013339996338,1.979353666305542,31.450523376464844,7171584.0,0.013671875931322575,37104,58.90397644042969,-0.23274531960487366,1.0,4668,1746165782.3909166,0.06288107484579086,0.5201823115348816
1614.723020169,4670,0.9812362194061279,1.0646973848342896,1.979353666305542,31.944011688232422,7173120.0,0.012369791977107525,37112,58.90397644042969,-0.2022136151790619,1.0,4669,1746165782.7224314,0.06816168874502182,0.517578125
1616.037582355,4674,0.9812362194061279,1.0872396230697632,1.979353666305542,31.647136688232422,7179264.0,0.015625,37144,58.90397644042969,-0.221872940659523,1.0,4673,1746165784.0372212,0.041424695402383804,0.5436198115348816
1621.682947895,4691,0.9812362194061279,0.9622396230697632,1.979353666305542,31.493492126464844,7205376.0,0.01106770895421505,37280,58.90397644042969,-0.26249271631240845,1.0,4690,1746165789.6825907,0.053960222750902176,0.4811198115348816
1630.905851456,4719,0.9812362194061279,1.1223958730697632,1.979353666305542,31.867189407348633,7248384.0,0.01302083395421505,37504,58.90397644042969,-0.20199599862098694,1.0,4718,1746165798.9054892,0.04358286410570145,0.5611979365348816
1631.256998844,4720,0.9812362194061279,1.151914119720459,1.979353666305542,31.786460876464844,7249920.0,0.01497395895421505,37512,58.90397644042969,-0.1978941261768341,1.0,4719,1746165799.2564576,0.04483606293797493,0.5735677480697632
1638.199850619,4741,0.9812362194061279,1.125337839126587,1.979353666305542,32.22135543823242,7282176.0,0.014322916977107525,37680,58.90397644042969,-0.28930893540382385,1.0,4740,1746165806.1993659,0.042860597372055054,0.560546875
1648.139500274,4771,0.9812362194061279,1.0383658409118652,1.979353666305542,32.015625,7328256.0,0.013671875931322575,37920,58.90397644042969,-0.2291376292705536,1.0,4770,1746165816.1391494,0.03450755774974823,0.5052083730697632
1649.818496813,4776,0.9812362194061279,1.1757813692092896,1.979353666305542,31.752605438232422,7335936.0,0.01497395895421505,37960,58.90397644042969,-0.2181820124387741,1.0,4775,1746165817.8181689,0.03399421647191048,0.5878906846046448
1657.746497983,4800,0.9812362194061279,0.9932845234870911,1.979353666305542,31.007814407348633,7372800.0,0.01302083395421505,38152,58.90397644042969,-0.26975390315055847,1.0,4799,1746165825.7457607,0.04771000146865845,0.4830729365348816
1671.980047221,4843,0.9812362194061279,0.9647526144981384,1.979353666305542,30.557292938232422,7438848.0,0.01302083395421505,38496,58.90397644042969,-0.360596239566803,1.0,4842,1746165839.9795682,0.06350148469209671,0.4733073115348816
1674.278417245,4850,0.9812362194061279,1.1080729961395264,1.979353666305542,31.990886688232422,7449600.0,0.01497395895421505,38552,58.90397644042969,-0.32321101427078247,1.0,4849,1746165842.2781265,0.0404285192489624,0.5540364980697632
1681.217502208,4871,0.9812362194061279,1.0716146230697632,1.979353666305542,31.790367126464844,7481856.0,0.01497395895421505,38720,58.90397644042969,-0.35481536388397217,1.0,4870,1746165849.2171726,0.034650079905986786,0.5358073115348816
1682.930289634,4876,0.9959555268287659,1.0636694431304932,1.9955384731292725,31.729167938232422,7489536.0,0.014322916977107525,38760,55.8139533996582,-0.34412431716918945,1.0,4875,1746165850.9298854,0.06542827934026718,0.517578125
1683.262385001,4877,0.9959555268287659,1.1497396230697632,1.9955384731292725,31.963542938232422,7491072.0,0.015625,38768,55.8139533996582,-0.370509535074234,1.0,4876,1746165851.2619998,0.05625223368406296,0.5748698115348816
1684.603678948,4881,0.9959555268287659,1.078125,1.9955384731292725,31.812501907348633,7497216.0,0.015625,38800,55.8139533996582,-0.3568090796470642,1.0,4880,1746165852.60322,0.04281369224190712,0.5390625
1691.211307649,4901,0.9959555268287659,0.9753502607345581,1.9955384731292725,31.216148376464844,7527936.0,0.013671875931322575,38960,55.8139533996582,-0.29785242676734924,1.0,4900,1746165859.2110562,0.030472513288259506,0.4648437798023224
1698.101401654,4922,0.9959555268287659,1.0551692247390747,1.9955384731292725,31.605470657348633,7560192.0,0.014322916977107525,39128,55.8139533996582,-0.33967840671539307,1.0,4921,1746165866.1009839,0.04165561497211456,0.5143229365348816
1699.093326439,4925,0.9959555268287659,1.0872396230697632,1.9955384731292725,31.553386688232422,7564800.0,0.015625,39152,55.8139533996582,-0.35064175724983215,1.0,4924,1746165867.0929968,0.05251433700323105,0.5436198115348816
